"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"303","2020-07-23 12:16:16-03","CEPLAC","CEPEC","134755","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M. C. Souza","Lacerda, V. D.","164","2011","05","27",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556",NA,NA,NA,NA,"100","100","39W2'23","14S22'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-07-23 12:16:16-03","CEPLAC","CEPEC","30509","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M. Sobral","R. M. Harley","22419","1980","05","23",NA,"Brasil","Bahia","palmeiras","Serras dos Lençóis. Rampa baixa do Morro do Pai Inácio, ca. 14,5Km ao NW de Lençóis, ao N Rod. Seabra/Itaberaba.","-41.466667","-12.45",NA,NA,NA,NA,NA,NA,"41W28'","12S27'",NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA
"305","2020-07-23 12:16:16-03","CEPLAC","CEPEC","69892","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M. Peron","A. B. de Souza","81","1978","03","04",NA,"Brasil","Minas Gerais","CAPARAÓ","Caminho p/ o Pico da Bandeira.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,"30/12/1970",NA,NA,NA,NA
"306","2020-07-23 12:16:16-03","CEPLAC","CEPEC","59531","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"G. M. Barroso","A. M. de Carvalho","4345","1971","10","07",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","Ca. 2Km na estr. Crasto/Sta. Luzia.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"307","2020-02-17 11:30:09-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Maguire, B.","Fonsêca, S.G.; Faria, J.E.Q.","930","2010","11","09","Southern America","Brasil","Minas Gerais","Diamantina","Parque em frente ao Campus II da UFVJM","-43.577778","-18.203333",NA,"Arvoreta ca. 3 m de altura, frutos imaturos verde avermelhados; Mata sobre afloramento",NA,NA,NA,NA,"-43.577778","-18.203333",NA,NA,"1972","11",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-02-17 11:30:09-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Legrand, C.D.; Braga","Irwin, H.S.; Faria, J.E.Q.","658","2009","10","02","Southern America","Brasil","Minas Gerais","Prados","Coletada na serra de São José, APA de São José, próximo à cidade de Prados","-44.0797004699707","-21.0575008392334",NA,"Solo argiloso, relevo acidentado; Arvoreta ca. de 2,5 m de altura, botões claros, flores velhas com hipanto avermelhado, caule estriado; Mata próximo a um campo rupestre",NA,NA,NA,NA,NA,NA,"21382","auto","1988","10",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-02-27 14:03:03-03","UFSJ","HUFSJ","4937","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Gomes, LA","Prata, AP; et al.","3116","2012","05","26",NA,"Brasil","Sergipe","Pirambu","Solo arenoso. Sítio Paraíso.","-36.615139","-10.530583",NA,"Arbusto, 1m. Bracteas verdes a vinaceas. Ponto 4","HUFSJ004937",NA,NA,NA,"-36.615139","-10.530583",NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-02-27 14:03:03-03","UFSJ","HUFSJ","4932","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Oliveira, DG","Oliveira, DG; et al.","425","2012","06","01",NA,"Brasil","Sergipe","Pacatuba",NA,"-36.615139","-10.530583",NA,"Arbusto com cerca de 2m. Frutos imaturos amarelados e maduros pretos. &nf;Ponto 11.","HUFSJ004932",NA,NA,NA,"-36.615139","-10.530583",NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-02-27 14:03:03-03","UFSJ","HUFSJ","4934","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Silva, ACC","Oliveira, DG; et al.","453","2012","06","02",NA,"Brasil","Sergipe","Pacatuba",NA,"-36.615139","-10.530583",NA,"Botões verdes.&nf;Ponto 11.","HUFSJ004934",NA,NA,NA,"-36.615139","-10.530583",NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-02-27 14:03:03-03","UFSJ","HUFSJ","4943","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Silva, ACC","Prata, AP; et al.","3147","2012","05","25",NA,"Brasil","Sergipe","Pirambu","Solo arenoso","-36.800778","-10.681667",NA,"Arboreta, com cerca de 2m; pétalas brancas, inflorescências amarelada, frutos maduros vináceos e rosas.","HUFSJ004943",NA,NA,NA,"-36.800778","-10.681667",NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-02-27 14:03:11-03","UFSJ","HUFSJ","5131","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Santiago, DS; Alves, RJV; Antunes, K","171","2012","11","23",NA,"Brasil","Minas Gerais","Baependi","Parque Estadual da Serra do Papagaio. No interior do campo.","-44.8899993896484","-21.9589004516602",NA,"Arbusto, ca. 2m. Em botão. Cálices e pedicelos avermelhados.","HUFSJ005131",NA,NA,NA,NA,NA,"29865","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-12-09 10:46:08-03","UFSJ","HUFSJ","4270","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Ferreira Júnior, CA","704","2012","11","28",NA,"Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais.","-43.7144012451172","-19.1688995361328",NA,"Porte arbóreo. Frutos verdes e vermelhos quando maduros.","HUFSJ004270",NA,NA,NA,NA,NA,"26557","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-02-27 14:03:11-03","UFSJ","HUFSJ","8349","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4273","2014","11","03",NA,"Brasil","Minas Gerais","Morro do Pilar","Margem da estrada entre Morro do Pilar e Conceição do Mato Dentro, próximo à entrda para Morro do Pilar. Mata remanescente em meio a pasto.","-43.3763999938965","-19.2155990600586",NA,"Árvore, ca. 7m de altura. Botões verdes.","HUFSJ008349",NA,NA,NA,NA,NA,"18539","auto","2014","11",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-07-16 10:36:11-03","UFSJ","HUFSJ","1332","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Sobral, M; Guimarães, R; Teixeira, LR","13364","2010","09","10",NA,"Brasil","Minas Gerais","Prados","Estrada dos Fundadores","-44","-21",NA,"Árvore 4-5 m, em interior de mata; flores brancas.","HUFSJ001332","HUFSJ001332_v00 HUFSJ001332_v01","108","108","-44","-21",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-02-27 14:03:11-03","UFSJ","HUFSJ","6270","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Valente, G","Carvalho, TO; Moura, VS; Alvim, THG","48","2007","10",NA,NA,"Brasil","Minas Gerais",NA,"PESB, Pico do Rochedo.","-42.420639","-20.627722",NA,"Arvoreta de 4m. Folhas opostas cruzadas suculentas. Inflorescência apical, flores velhas de cor branca polistêmicas. Fruto jovem de cor vinho.","HUFSJ006270",NA,"169","169","-42.420639","-20.627722",NA,NA,"2008","02","10",NA,NA,NA,NA,NA,NA,NA
"318","2019-02-27 14:03:11-03","UFSJ","HUFSJ","6676","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Faria, JEQ","3104","2012","11","28",NA,"Brasil","Minas Gerais",NA,"No povoado do Funil, ao lado da gruta e cruzeiro","-43.888889","-22.011667",NA,"Arvoreta ca. 3 m de altura, botões florais bem jovens verdes. (coletado material em sílica gel)","HUFSJ006676",NA,NA,NA,"-43.888889","-22.011667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-07-16 10:36:11-03","UFSJ","HUFSJ","972","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Sobral, M; Claires, C; Quintino, JE","13005","2009","10","02",NA,"Brasil","Minas Gerais","Prados","Trilha da Pedreira, Serra de São José","-44.110056","-21.06525",NA,"Arbusto 2 m, em beira de mata; flores brancas.","HUFSJ000972",NA,"124","124","-44.110056","-21.06525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-07-16 10:36:11-03","UFSJ","HUFSJ","9565","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Costa, MTR; et al.","1285","2017","12","12",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre na trilha para o arreial, parte central da serra, e entorno.","-44.502492","-21.223764",NA,"Arvoreta 1,4 m de altura, frutos.","HUFSJ009565",NA,"114","114","-44.502492","-21.223764",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-11-04 17:30:03-03","UEM","HUEM","11628","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","Nied.","Sobral, M; Luca, E","F.F.Mazine; Luca, E; Forster, W; Sobral, M","1051","2003","11","23",NA,"Brasil","Minas Gerais","Belo Horizonte","Retiro das Pedras","-43.937801361084","-19.9207992553711",NA,"Arbusto ca. 2 m de altura; frutos róseos","HUEM000008815","HUEM000008815",NA,NA,NA,NA,"17082","auto","2003","11",NA,NA,NA,NA,NA,NA,NA,NA
"322","2016-08-23 09:45:41-03","NHMLondon","NHM-LONDON-BOT","BM001191660","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Duane Fernandes Lima; Universidade Estadual de Campinas; Departamento de Biologia Vegetal","Pedro Cláudio Dinamarquez (Peter) Clausen; b.1804; d.1855; Clausen","516 or 526","1840","04",NA,NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,"2016","02",NA,NA,"Isotype",NA,NA,NA,NA,"NHMUK:ecatalogue:6527377"
"323","2021-02-12 15:02:19-03","UFSCar","SPSC","7794","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaersk.","M.A. Batalha","A.V. Fleuri-Jardim;F.Q. Martins & J. Caram",NA,"2003","05","26",NA,"Brasil","Mato Grosso","Alto taquari","Parque Nacional das Emas. Corredor Cerrado-Pantanal",NA,NA,NA,"Planta de aproximadamente 2,9 metros de altura.;Cerrado",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:06:20-03","UnB","UB","131907","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Peron, M","Sucre, D","7221","1970","09","30","Southern America","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,"Corola alva.; Arbusto 1,7m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:06:20-03","UnB","UB","168380","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Rosa, PO","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23263","1969","02","13","Southern America","Brasil","Minas Gerais","Francisco Sá ","Ca. 50 km N.E of Francisco Sá","-43.49","-16.48",NA,"Shrub ca. 1,5m tall; fruit light green, maturing black-violet.",NA,NA,"1000","1000","-43.49","-16.48",NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:06:20-03","UnB","UB","161916","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Faria, JEQ; Proença, CEB; Villarroel, D; Otoni, T; Chaves, D","930","2010","11","09","Southern America","Brasil","Minas Gerais","Diamantina","Parque em frente ao Campus II da UFVJM","-43.577778","-18.203333",NA,"Arvoreta ca. 3 m de altura, frutos imaturos verde avermelhados; Mata sobre afloramento",NA,NA,"1396","1396","-43.577778","-18.203333",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:06:20-03","UnB","UB","168306","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Rosa, PO","Robin, MJ; Carvalho, JPM","8778","1984","11","09","Southern America","Brasil","São Paulo","Campos do Jordão","Parque estadual do Campos do Jordão, Paiól, margem do Rio Sapucaí","-45.59","-22.74",NA,"Arbusto com flores brancas levemente perfumadas.",NA,NA,NA,NA,"-45.59","-22.74",NA,NA,"2014","06",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:06:20-03","UnB","UB","199161","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Faria, JEQ","3104","2012","11","28","Southern America","Brasil","Minas Gerais","Rio Preto","No povoado do Funil, ao lado da gruta e cruzeiro","-43.888889","-22.011667",NA,"Arvoreta ca. 3 m de altura, botões florais bem jovens verdes. (coletado material em sílica gel); Ambiente rupestre de porte baixo em encosta",NA,NA,"962","962","-43.888889","-22.011667",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:06:20-03","UnB","UB","216097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4273","2014","11","03","Southern America","Brasil","Minas Gerais","Morro do Pilar","Margem da estrada entre a entrada de Morro do Pilar e Conceição do Mato Dentro, próximo à entrada para Morro do Pilar.","-43.499722","-19.2075",NA,"Árvore ca. 7 m de altura. Botões verdes.; Mata remanescente em meio a pasto.",NA,NA,NA,NA,"-43.499722","-19.2075",NA,NA,"2014","11",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-16 09:44:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Faria, JEQ","10133","2019","12","24","Southern America","Brasil","Minas Gerais","Morro do Pilar","Serra do Cipó, margem da rodovia de Conceição do Mato Dentro chegando no trevo para Morro do Pilar","-43.499722","-19.2075",NA,"Árvore ca. 5 m de altura, botões florais verdes; Capão de mata",NA,NA,"1308","1308","-43.499722","-19.2075",NA,NA,"2019","12",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:06:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.",NA,"Faria, JEQ; Zanatta, MRV","8405","2017","11","19","Southern America","Brasil","Minas Gerais","Grão Mogol","Estrada saindo da cidade em direção às torres","-42.873889","-16.558056",NA,"Subarbusto ca. 0,5 m de altura, botões florais verdes. (Folhas coletadas em sílica gel); Carrasco",NA,NA,"998","998","-42.873889","-16.558056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:06:20-03","UnB","UB","161680","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Sobral, M","Faria, JEQ; Sobral, M; Caires, CS","658","2009","10","02","Southern America","Brasil","Minas Gerais","Prados","Coletada na serra de São José, APA de São José, próximo à cidade de Prados","-44.0797004699707","-21.0575008392334",NA,"Solo argiloso, relevo acidentado; Arvoreta ca. de 2,5 m de altura, botões claros, flores velhas com hipanto avermelhado, caule estriado; Mata próximo a um campo rupestre",NA,NA,NA,NA,NA,NA,"21382","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-05-06 12:01:03-03","UFU","HUFU","24161","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Mello-Silva, R.; Farinaccio, M.A. & Costa, F.N.","1699","1999","10","01",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, 3Km da portaria de Sacramento, 64 km de Jaguarê (Jaguari).","-47.439998626709","-19.8652992248535",NA,"Arvoreta, ca. 4 m. Flores creme-esverdeadas.; Mata seca de chapada com Vanillosmopsis e elementos do cerrado.","HUFU00036503","HUFU00036503","1320","1320",NA,NA,"69737","auto","2007","04",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-05-06 12:01:03-03","UFU","HUFU","12864","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Romero, R.; Nakajima, J.N.","3674","1996","09","23",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Guarita de Sacramento, cerca de 3km do Parque.","-47.439998626709","-19.8652992248535",NA,"Árvore, ca. 2,5 m. Cálice verde, corola e estames creme.; Cerrado.","HUFU00036507","HUFU00036507",NA,NA,NA,NA,"69737","auto","2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-05-06 12:01:03-03","UFU","HUFU","7193","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Nakajima, J.N.; Romero, R.","791","1994","12","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo a guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 1,5 m. Frutos avermelhados.; Cerrado.","HUFU00036502","HUFU00036502",NA,NA,NA,NA,"57119","auto","2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-05-06 12:01:03-03","UFU","HUFU","6676","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Nakajima, J.N.; et al.","481","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,0 m. Cálice esverdeado, corola e estames brancos.; Campo rupestre.","HUFU00036509","HUFU00036509",NA,NA,NA,NA,"57119","auto","2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-05-06 12:01:03-03","UFU","HUFU","10133","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2943","1995","09","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Sacramento, Cerca de 50km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta, ca. 1,6 m. Cálice verde, corola e estames alvos.; Cerrado.","HUFU00036504","HUFU00036504",NA,NA,NA,NA,"57119","auto","2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-05-06 12:01:03-03","UFU","HUFU","6615","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Romero, R.; et al.","1381","1994","10","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo a guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,0 m. Cálice avermelhado, corola e estames brancos. Flores perfumadas.; Cerrado.","HUFU00036501","HUFU00036501",NA,NA,NA,NA,"57119","auto","2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-05-06 12:01:03-03","UFU","HUFU","7191","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Nakajima, J.N.; Romero, R.","789","1994","12","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo a guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,0 m. Frutos avermelhados à arroxeados.; Cerrado.","HUFU00036506","HUFU00036506",NA,NA,NA,NA,"57119","auto","2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-05-06 12:01:03-03","UFU","HUFU","6633","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Romero, R.; et al.","1402","1994","10","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo ao posto de observação.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,0 m. Cálice esverdeado, corola e estames brancos.; Cerrado.","HUFU00036508","HUFU00036508",NA,NA,NA,NA,"57119","auto","2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-05-06 12:01:03-03","UFU","HUFU","12993","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, P.O.","Romero, R.; Nakajima, J.N.","3598","1996","09","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,5 m. Cálice esverdeado, corola e estames brancos.; Borda do capão da mata.","HUFU00036505","HUFU00036505",NA,NA,NA,NA,"57119","auto","2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-04 15:45:33-03","IF","SPSF","21006","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","F.F.Mazine","R.R.Rodrigues & M.T.Soares & C.A.Andrade","369","1995","10","07","América do Sul","Brasil","SP","São João da Boa Vista","pico do Gavião","-46.7900009155273","-21.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"17205","auto","2011","04","18","Magnoliopsida",NA,NA,NA,NA,NA,NA
"343","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","atrovirens","Aulomyrcia atrovirens","O.Berg",NA,"Pohl, JBE","1060",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2016-04-07 09:43:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Pohl, JBE","1037",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad urbem Barbacena",NA,NA,NA,"Original herbarium: Mart.",NA,"P14P1N0002 P14P1N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2016-04-07 09:43:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Claussen, P","1526",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Original herbarium: Mart.; Oreas; HABITAT: Oreas",NA,"P14P1N0002 P14P1N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Claussen, P","1526",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Original herbarium: Mart.; Oreas; HABITAT: Oreas",NA,"P14P1N0002 P14P1N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Pohl, JBE","1037",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad urbem Barbacena",NA,NA,NA,"Original herbarium: Mart.",NA,"P14P1N0002 P14P1N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2016-04-07 09:43:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in monte Serra do Caraca",NA,NA,NA,"Original herbarium: Mart.",NA,"P14P1N0002 P14P1N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in monte Serra do Caraca",NA,NA,NA,"Original herbarium: Mart.",NA,"P14P1N0002 P14P1N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
