"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"257","2015-12-06 14:40:00-02","MO","MOBOT","3165283","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N.Taylor","Carl A. Luer|Jane Luer|N. de Barath|E. de Barath","Luer 10477","1984","11","13","South America","Paraguay","Caaguazú",NA,"8 km north of Caaguazu.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2010-04-13 14:12:00-03","MO","MOBOT","3165313","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N. Taylor","F. Javier Fernández Casas","Fernández Casas 3668","1981",NA,NA,"South America","Paraguay","Misiones",NA,"Isla del Tebicuary cerca de Villa Florida, en un bosquete, seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","3165495","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 2377","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai, bosque cercano al hospital.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","3165539","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Mirtha Ortiz","Ortiz 817","1988",NA,NA,"South America","Paraguay","Guairá",NA,"Tororo; Cerro Polilla. En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2016-11-15 05:15:00-02","MO","MOBOT","3166697","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Schinini, 1985 V. Kiesling","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 40057","1985",NA,NA,"South America","Paraguay","Itapúa",NA,"Hotel Tirol. En selva secundaia, sobre troncos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2013-08-23 04:12:00-03","MO","MOBOT","3370198","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Erika Fernández","Fernández Terrazas 3800","2004","5","19","South America","Bolivia","Cochabamba","Ayopaya","Rio Altamachi. Bosque montano pluviestacional, caracterizado por Ceiba boliviana, Triplaris vestita, Aralia soratensis, Zanthoxylum aff rhoifolium y Maclura tinctorea","-66.16722","-16.73638",NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","954502","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 41744","1994","12","26","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III, western part. Tall forest.","-54.81388","-25.63027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"980","5",NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","954590","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 41831","1994","12","27","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.80527","-25.63166",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"982","6",NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","958239","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R.","Elsa M. Zardini|Leongino Guerrero","Zardini 40725","1994","8","30","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.","-54.80472","-25.63194",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"949","5",NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","958240","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 40726","1994","8","30","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.","-54.80472","-25.63194",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"949","5",NA,NA
"267","2009-10-14 20:08:00-03","MO","MOBOT","3164495","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Rosa Degen","Degen 1602","1989",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai. Castor Cue. En el bosque.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-03-29 10:41:16-03","UFSM","HDCF","1836","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D.","Marchiori, J. N. C.",NA,"1985","10","15","América","Brasil","Rio Grande do Sul","Jaguari",NA,"-54.689998626709","-29.4974994659424",NA,"Cultivado",NA,NA,NA,NA,"2004","03","05",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA
"269","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9814","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Silva, D.R. da","Silva, D.R. da; Tcatch, B.G.; Moura, A.P.; Tcatch, B.G.; Moura, A.P.","456","2018","09","13",NA,"Brasil","Paraná","Capanema","Lado Esquerdo do Rio Capanema","-53.590847","-25.585181",NA,"Erva epífita. Frutos carnosos, imaturos, verdes.",NA,NA,"256","256","2018","09","13","-53.590847","-25.585181",NA,NA,NA,NA,NA,NA,NA,NA
"270","2018-09-12 14:48:06-03","UNIOESTE","UNOP","8380","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, J.A.","Lombardi, J.A.; Saka, M.N.; Temponi, L.G.; Coan, A.I.; Saka, M.N.; Temponi, L.G.; Coan, A.I.","8686","2011","10","11",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, trilha para o Rio Azul.","-53.822222","-25.13225",NA,"Amostra em silica. Floresta Estacional Semidecídua. Epífita carnosa pendente, frutos imaturos verdes.",NA,NA,"661","661","2011","10",NA,"-53.822222","-25.13225",NA,NA,NA,NA,NA,NA,NA,NA
"271","2018-09-12 14:48:06-03","UNIOESTE","UNOP","6996","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Martinez, M.T.","Martinez, M.T.; Ferneda Rocha, L.C.; Temponi, L.G.; Ferneda Rocha, L.C.; Temponi, L.G.","83","2011","09","13",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras.","-54.433667","-25.656194",NA,"Epífita. Bem ramificado. Flor branca, fruto imaturo verde claro.",NA,NA,NA,NA,"2011","09",NA,"-54.433667","-25.656194",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9486","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Rauber, C.R.","Rauber, C.R.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B.;; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B.; Ahmann, F.;","157","2018","09","15",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Rodovia das Cataratas","-54.464","-25.628972",NA,"Erva epifita, caule verde, folha verde suculenta, fruto verde, botão rosado",NA,NA,NA,NA,"2018","09","20","-54.464","-25.628972",NA,NA,NA,NA,NA,NA,NA,NA
"273","2018-12-03 15:35:23-02","UNIOESTE","UNOP","6981","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Martinez, M.T.","Martinez, M.T.; Ferneda Rocha, L.C.; Boff, L.; Temponi, L.G.; Ferneda Rocha, L.C.; Boff, L.; Temponi, L.G.","63","2011","09","06",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","-53.856667","-25.241444",NA,"Epífita. Bem ramificado. Flor branca, fruto imaturo verde claro.",NA,NA,NA,NA,"2011","09",NA,"-53.856667","-25.241444",NA,NA,NA,NA,NA,NA,NA,NA
"274","2018-12-03 15:35:23-02","UNIOESTE","UNOP","6847","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Martinez, M.T.","Martinez, M.T.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.","20","2011","03","30",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175",NA,"Epífita. Estéril. Ramificação acrotônica, tricomas saindo das aréolas.",NA,NA,NA,NA,"2011","03",NA,"-54.446083","-25.62175",NA,NA,NA,NA,NA,NA,NA,NA
"275","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8113","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Santana, C.B.; Benitez, A.P.W.","Temponi, L.G.; Santana, C.B.; Benitez, A.P.W.; Santana, C.B.; Benitez, A.P.W.","1144","2012","08","06",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,"Epífita. Caules verdes. Flores creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"276","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8189","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Boff, L.","Neves, R.C.P.","18","2008","03","13",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos","-53.4552993774414","-24.9557991027832",NA,"24,5819",NA,NA,NA,NA,"2012","12","17",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"277","2015-10-22 10:02:41-02","UNIOESTE","UNOP","4189","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Martinez, M.T.","Temponi, L.G.","474","2007","08","05",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Rio Floriano.","-54.5881004333496","-25.5478000640869",NA,"Epífita. Estéril. Ramificação acrotônica, tricomas saindo das aréolas.",NA,NA,NA,NA,"2011","03",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"278","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9961","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Silva, D.R. da","Rocha Filho, J.A.; Tcatch, B.G.; Piva, J.; Tcatch, B.G.; Piva, J.","803","2018","08","14",NA,"Brasil","Paraná","Capitão Leônidas Marques","Futuro reservatório da UHE Baixo Iguaçu, lado esquerdo do Rio Monteiro, perto da 'Ponte Molhada'.","-53.640903","-25.493125",NA,"Subarbusto, epífita. Botão floral róseo.",NA,NA,"259","259","2018","08","14","-53.640903","-25.493125",NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8190","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Boff, L.","Neves, R.C.P.","62","2008","07","18",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos","-53.4552993774414","-24.9557991027832",NA,"24,5819",NA,NA,NA,NA,"2012","12","17",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"280","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8132","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Boff, L.","Boff, L.; Simão, P.C.; Temponi, L.G.; Tiscoski, T.L.; Simão, P.C.; Temponi, L.G.; Tiscoski, T.L.","22","2012","06","26",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,"Epífita. Caule verde escuro, com várias ramificações nas pontas terminais.",NA,NA,NA,NA,"2012","07",NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"281","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8191","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Boff, L.","Neves, R.C.P.","77","2008","08","16",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos","-53.4552993774414","-24.9557991027832",NA,"24,5819",NA,NA,NA,NA,"2012","12","17",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"282","2015-10-22 10:02:41-02","UNIOESTE","UNOP","6468","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, J.A.","Chagas, F.; Silva; Silva","851","1985","08","10",NA,"Brasil","Paraná","Londrina","Floresta dos irmaos Godoy.","-51.1627998352051","-23.3103008270264",NA,"Epífita, botão floral amarelo-esverdeado, frequente.",NA,NA,NA,NA,"1989",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"283","2015-10-22 10:02:41-02","UNIOESTE","UNOP","6440","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Jaylor, N.P.","Frenzel, A.","s.n.","1951","09",NA,NA,"Brasil","Paraná","Prudentópolis","Karnten","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,NA,"1993","12","09",NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"284","2015-10-22 10:02:41-02","UNIOESTE","UNOP","6988","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Martinez, M.T.","Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","100","2011","06","18",NA,"Brasil","Paraná","Santa Terezinha de Itaipu","Reserva Particular do Patrimônio Natural Fazenda Santa Maria","-54.4880981445312","-25.3621997833252",NA,"Epífita. Estéril.",NA,NA,NA,NA,"2011","06",NA,NA,NA,"24409","auto",NA,NA,NA,NA,NA,NA
"285","2015-10-22 10:02:41-02","UNIOESTE","UNOP","6850","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Martinez, M.T.","Martinez, M.T.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.","10","2011","03","29",NA,"Brasil","Paraná","São Miguel do Iguaçu","Parque Nacional do Iguaçu. Linha Martins.","-54.2378005981445","-25.3481006622314",NA,"Epífita. Estéril. Ramificação acrotônica, tricomas saindo das aréolas.",NA,NA,NA,NA,"2011","03",NA,NA,NA,"27679","auto",NA,NA,NA,NA,NA,NA
"286","2020-08-31 09:17:50-03","INPA","INPA","126748","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Scheinvar, LS","Oliveira, PL","591","1982","07","13","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"INPA0126748","INPA0126748 INPA0126748_e",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-04 11:04:47-03","UFRB","HURB","9609","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","L.Y.S.Aona","Bicudo, L. R.H.","14","1982","02","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"HURB000009609","HURB000009609",NA,NA,"2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-04 11:04:47-03","UFRB","HURB","12349","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","L.Y.S.Aona","Amaral Jr., A.","1065A","1972","09","04",NA,"Brasil","São Paulo","Botucatu","Fazenda Quatro Meninas;","-48.439998626709","-22.8799991607666",NA,NA,"HURB000012349","HURB000012349","900","900","2015","10",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"289","2020-06-15 15:29:46-03","UNESP-RC","HRCB","62048","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ","Marcusso, G.M.","Marcusso","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"W","S","13859","auto",NA,NA,NA,NA,NA,NA
"290","2020-06-15 15:29:46-03","UNESP-RC","HRCB","54226","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Almeida, O.J.H","Almeida, O.J.H","11","2010","09","18",NA,"Brasil","São Paulo","Salto",NA,"-47.2799987792969","-23.2000007629395",NA,"epífita, caule cilíndrico, flores brancas",NA,NA,NA,NA,"2010","09","18",NA,NA,"11681","auto",NA,NA,NA,NA,NA,NA
"291","2020-06-15 15:29:46-03","UNESP-RC","HRCB","51499","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Santos, L.B.","Santos, L.B.","329","2009","09","01",NA,"Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375",NA,"epífita, brácteas florais esverdeadas, tépalas e estames brancos, estigma creme.",NA,NA,"750","750","2009","09",NA,"46º30'40W","22º50'15S",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-06-15 15:29:46-03","UNESP-RC","HRCB","53578","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Almeida, O.J.H","Santos, L.B.","592","2010","09","21",NA,"Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375",NA,"Epífita, cladódio verde, flores esbranquiçadas.",NA,NA,"750","750","2010","09",NA,"46º30'40W","22º50'15S",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-06-15 15:29:46-03","UNESP-RC","HRCB","53576","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Cota-Sanches, H.","Almeida, O.J.H","s.n.","2009","08","21",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.932778","-23.425556",NA,"epífita; flores col. Brancas; artículos cilíndricos",NA,NA,"550","550","2009","12",NA,"51º55'58W","23º25'32S",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-06-15 15:29:46-03","UNESP-RC","HRCB","56210","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, J.A.","Lombardi","8686","2011","10","11",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu","-53.822222","-25.13225",NA,"Epífita carnosa pendente, frutos imaturos verdes",NA,NA,"661","661","2011","10",NA,"53º49'20.0W","25º07'56,1S",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-06-15 15:29:46-03","UNESP-RC","HRCB","61795","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ","Marcusso, G.M.","Marcusso",NA,NA,NA,NA,NA,"Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.458636","-22.925589",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°27'31.09W","22°55'32.12S",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-06-15 15:29:46-03","UNESP-RC","HRCB","62020","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ","Marcusso, G.M.","Marcusso",NA,NA,NA,NA,NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.416822","-21.843131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°25'0.56W","21°50'35.27S",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-06-15 15:29:46-03","UNESP-RC","HRCB","62386","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ","Marcusso, G.M.","Konopczyk","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.440036","-21.854247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°26'24.13W","21°51'15.29S",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-06-15 15:29:46-03","UNESP-RC","HRCB","43881","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, N. P. & Zappi, D.C.","Hatschbach, G.","61073","1994","09","16",NA,"Brasil","Santa Catarina","Ipirá",NA,"-51.7731018066406","-27.403600692749",NA,"epífita, flor alva",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"13621","auto",NA,NA,NA,NA,NA,NA
"299","2020-06-15 15:29:46-03","UNESP-RC","HRCB","33295","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D.C.","Constantino, R.","31","1990","09","11",NA,"Brasil","São Paulo","Mogi Guaçu","HORTO Florestal Champion","-46.9421997070312","-22.372200012207",NA,"epífita, flores e estigma branco",NA,NA,NA,NA,"2002",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"300","2020-06-15 15:29:46-03","UNESP-RC","HRCB","11675","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D.C.","Krieger, L.","25046","1987","08","30",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"cultivado e nativo. Ramos longos, pendentes. Os ramos de 2ª e 3ª terceira ordem verticelados e mais curtos. Flores alvas, pendentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-07 11:44:07-03","FUVATES","HVAT","304","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2000","09","09",NA,"Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944",NA,NA,"HVAT00000304",NA,NA,NA,"2001","01","25","-51º57'41''W","-29º28'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-07 11:44:07-03","FUVATES","HVAT","841","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","J. Bruxel","J. Bruxel","s.n.","2001","10","09",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,NA,"HVAT00000841",NA,NA,NA,"2002","04","25","-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-01 11:53:32-03","UFPE","UFP","22297","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Rocha, EA","Baracho, GS; Siqueira-Filho, JA","759","1998","09","21",NA,"Brasil","Pernambuco","Taquaritinga do Norte",NA,"-36.383333","-7.903611",NA,"Espécie epífita a 3m alt., em sombra densa no interior da floresta. Indivíduo estéril.; Espécie epífita a 3m alt., em sombra densa no interior da floresta. Indivíduo estéril.","UFP022297",NA,"1060","1060","1999","02","11","-36.383333","-7.903611",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 11:53:32-03","UFPE","UFP","81856","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bazante, ML","Bazante, ML; Luna, NK; Medeiros, MC; Silva, FP","344","2016","01","05",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775",NA,"Erva rupícola, ramos crassos, flores verdes-esbranquiçadas.; Mata Atlântica.","UFP081856",NA,NA,NA,"2016","01","05",NA,NA,"11830","auto",NA,NA,NA,NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","2907616","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"M. S. Foster","78-2-50","1978","9","28","South America","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","3034732","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, N. P.; Zappi, D. C.","G. Hatschbach","22636","1969","10","24","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US00173576","US00173576_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","2743469","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"G. Hatschbach & O. A. Guimarães","14648","1966","5","9","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US00182363","US00182363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
