"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","sex"
"47","2020-02-08 09:19:09-03","NBC","NL-BOTANY","U.1097258","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Mattos Silva LA; Brito HS",NA,"1979","10","Southern America","Brazil",NA,"Regieo Cacaueira da Bahia. Municipio de Prado. Km 31 da Rod. Prado/Itama raju (Rod. BA 284). Regiao de Mata Hogrofila Sul Baiana. Mata em fase de destruicao.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1097258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1097258","NL-U1097258","31",NA,"-39.4","-17.2",NA,NA,NA,"-39.4","-17.2",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:19:09-03","NBC","NL-BOTANY","U.1097259","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Mantovani W",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1097259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1097259","NL-U1097259",NA,NA,NA,NA,"Leeuwenberg AJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0020172",NA,NA,NA,NA
"49","2020-02-08 09:19:09-03","NBC","NL-BOTANY","U.1097260","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Mexia YEJ",NA,"1930","10","Southern America","Brazil",NA,"State of Minas Geraes. Road to Barroso, about km 6 on overgrown slope.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1097260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1097260","NL-U1097260","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:19:09-03","NBC","NL-BOTANY","U.1097261","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Pulle-Lutz BMJ",NA,"1938","10","Southern America","Brazil",NA,"Rio de Janeiro. Distrito Federal: Recraio dos Bandeirantes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1097261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1097261","NL-U1097261","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:19:09-03","NBC","NL-BOTANY","U.1097262","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Mexia YEJ",NA,"1930","10","Southern America","Brazil",NA,"Minas Geraes. Road to Sao Miguel, beyond km 4.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1097262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1097262","NL-U1097262","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673573","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza V de",NA,"1991","09","Southern America","Brazil",NA,"Venda Nova do Imigrante, a 1 km do centro, indo para Afonso Claudio. ES.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673573 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673573","NL-WAG1673573","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673574","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Angeli C",NA,"1960","10","Southern America","Brazil",NA,"RJ, Rio de Janeiro, Ilha de Governador.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673574","NL-WAG1673574","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673576","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Carauta JPP",NA,"1967","10","Southern America","Brazil",NA,"6B, Rio de Janeiro, Restinga de Jacarupagua, Pedra de Itaura.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673576","NL-WAG1673576","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673577","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Angeli C",NA,"1962","11","Southern America","Brazil",NA,"6B, Rio de Janeiro, Estr. Vista Rhinesa.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673577","NL-WAG1673577","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673578","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Hatschbach GG; Silva JM",NA,"1984","12","Southern America","Brazil",NA,"Espirito Santo, mun. Conceicao do Castelo. Rod. BR-262.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673578","NL-WAG1673578","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673579","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Santos JU; et al.",NA,"1983","02","Southern America","Brazil",NA,"Amazonia. a 15 km SE de Fortuna.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673579","NL-WAG1673579","21",NA,"-44.05","-5.8",NA,NA,NA,"-44.05","-5.8",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673580","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza V de",NA,"1992","10","Southern America","Brazil",NA,"Proximo ao rio Doce, Povoacao-Linhares ES.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673580","NL-WAG1673580","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673581","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Folli DA",NA,"1991","12","Southern America","Brazil",NA,"Proced. Baixo Guando-ES. Estrada Mutum preto, prox. Fazenda Galileia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673581","NL-WAG1673581","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673582","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Trinta ZA; Fromm E",NA,"1964","12","Southern America","Brazil",NA,"Espirito Santos, Br 5 pr. Vitoria.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673582","NL-WAG1673582","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673583","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Kuhlmann M",NA,"1956","11","Southern America","Brazil",NA,"Rio de Janeiro, Rio funil (proximo do Estado de Sao Paulo).",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673583","NL-WAG1673583","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673584","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Pirani JR; Kallunki JA; Cordeiro I; Moraes PLR",NA,"1994","02","Southern America","Brazil",NA,"Espirito Santo: Mun. Canceicao da Barra, Reserva Biologica do Corrego Grande (IBAMA), a 31 km de Pedro Canario (na Avenida Aracruz) e 6 km da Base do IBAMA.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673584","NL-WAG1673584","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673585","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Pirani JR; Magenta MAG; Conceição AA",NA,"1994","12","Southern America","Brazil",NA,"Espirito Santo. Mun. Vila Velha, ES-060, mata de restinga a W da rodovia, ca. 1 km N da Praia da Serejas.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673585","NL-WAG1673585","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1673586","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Duarte AP",NA,"1961","10","Southern America","Brazil",NA,"Rio de Janeiro, Correas.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1673586 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1673586","NL-WAG1673586","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:19:09-03","NBC","NL-BOTANY","WAG.1674963","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Pabst GFJ",NA,"1962","10","Southern America","Brazil",NA,"Brasil. São Paulo, km 324 viae BR-2 pr. cacapava.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1674963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1674963","NL-WAG1674963","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-11-04 11:00:12-03","ESALQ","ESA","91582","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Viani, R.A.G. et al.","556.0","2005","02",NA,"Brasil","São Paulo","Fazenda Santa Terezinha (Eucatex). Sub-bosque do talhão de Eucalipto 83",NA,NA,"ESA091582",NA,"01","Bofete",NA,"-230.333",NA,NA,NA,"-48,183,333","-230,333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:00:12-03","ESALQ","ESA","80776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","657.0","2002","04",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrofila Densa Montana. Trilha do Taquaral.",NA,"Árvore. Presença de látex branco. Frutos imaturos verdes.","ESA080776",NA,"22","São Miguel Arcanjo","-475.808","-240.829","Rodrigues, R.R.",NA,NA,"-475,808","-240,829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:00:12-03","ESALQ","ESA","91401","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Viani, R.A.G. et al.","359.0","2004","07",NA,"Brasil","São Paulo","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,NA,"ESA091401",NA,"12","Bofete",NA,"-230.333",NA,NA,NA,"-48,183,333","-230,333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:00:12-03","ESALQ","ESA","7643","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bruni, S.",NA,"1989","11",NA,"Brasil","São Paulo",NA,NA,NA,"ESA007643",NA,"27","Itu","-47.2900009155273","-23.2600002288818","Morales, J.F.",NA,NA,NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:00:12-03","ESALQ","ESA","3638","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Catharino, E.L.M.","187.0","1984","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA003638",NA,"20","Piracicaba","-47.6399993896484","-22.7199993133545","Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:00:12-03","ESALQ","ESA","37771","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Furlan, A. et al.","941.0","1989","11",NA,"Brasil","São Paulo",NA,NA,NA,"ESA037771",NA,"11","Ubatuba","-45.0699996948242","-23.4300003051758","Koch, I.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:59:59-03","ESALQ","ESA","7458","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Bessi, R.",NA,"1987","10",NA,"Brasil","São Paulo","Parque da Esalq",NA,NA,"ESA007458",NA,"05","Piracicaba","-47.6399993896484","-22.7199993133545","V. C. Souza",NA,NA,NA,NA,"2000","04","07","44778","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:00:12-03","ESALQ","ESA","5946","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Ivanauskas, N.M.",NA,"1990","10",NA,"Brasil","São Paulo","Parque da ESALQ",NA,"Fl","ESA005946",NA,"24","Piracicaba","-47.6399993896484","-22.7199993133545","Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:59:59-03","ESALQ","ESA","118794","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Colletta, G.D.","579.0","2011","11",NA,"Brasil","São Paulo","Sítio Lagoa Azul, Mata em volta da represa",NA,"Árvore, 3,5m,lÁtex branco, flores brancas","ESA118794",NA,"01","Piratininga","-49.1300010681152","-22.4099998474121","Colletta, G.D.",NA,NA,NA,NA,"2011","11","07","19389","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:00:12-03","ESALQ","ESA","4907","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Yoshioka, A.T.",NA,"1988","10",NA,"Brasil","Paraná",NA,NA,NA,"ESA004907",NA,"30","Nova Olímpia","-53.0886001586914","-23.4719009399414","Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,"14334","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:00:12-03","ESALQ","ESA","57757","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Farah, F.T. ; Nave, A.G.","1166.0","2000","03",NA,"Brasil","São Paulo",NA,NA,"número ESA antigo (duplicado) 67757","ESA057757",NA,"23","Adamantina","-51.0699996948242","-21.6800003051758","Nave, A.G. & Farah, F.T.",NA,NA,NA,NA,NA,NA,NA,"31214","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 10:59:59-03","ESALQ","ESA","2909","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Pulcinelli, C.E.",NA,"1985","09",NA,"Brasil","São Paulo",NA,NA,NA,"ESA002909",NA,"13","Piracicaba","-47.6399993896484","-22.7199993133545","Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 10:59:59-03","ESALQ","ESA","7088","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Souza, A.D.",NA,"1989","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA007088",NA,"14","Piracicaba","-47.6399993896484","-22.7199993133545","Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 10:59:59-03","ESALQ","ESA","26793","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cardoso-Leite, E. ; Oliveira, A.","400.0",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA026793",NA,NA,"São Roque","-47.1300010681152","-23.5200004577637","Koch, I.",NA,NA,NA,NA,"1999",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:59:59-03","ESALQ","ESA","7460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Ito, H.K.","779.0","1987","10",NA,"Brasil","São Paulo","Parque da Esalq",NA,NA,"ESA007460",NA,"30","Piracicaba","-47.6399993896484","-22.7199993133545","V. C. Souza",NA,NA,NA,NA,"2000","04","07","44778","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 10:59:59-03","ESALQ","ESA","7461","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Grossi, F.",NA,"1986","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA007461",NA,"28","Piracicaba","-47.6399993896484","-22.7199993133545","V. C. Souza",NA,NA,NA,NA,"2000","04","07","44778","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 10:59:59-03","ESALQ","ESA","16833","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Coviá, P.B.","2.0","1994","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA016833",NA,"30","Piracicaba","-47.6399993896484","-22.7199993133545","Ivanauskas, N.M.",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 10:59:59-03","ESALQ","ESA","112816","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Oliveira, F.V.","3.0","2010","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA112816",NA,"20","Piracicaba","-47.6399993896484","-22.7199993133545","Oliveira, F.V.",NA,NA,NA,NA,"2010","10","20","44778","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:59:59-03","ESALQ","ESA","10457","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Barreto, K.D. et al.","492.0","1993","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA010457",NA,"17","Piracicaba","-47.6399993896484","-22.7199993133545","Koch, I.",NA,NA,NA,NA,"2004","01","01","44778","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:00:12-03","ESALQ","ESA","63870","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bufo, L.V.B. ; Sabadim, P.C.","8.0",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA063870",NA,NA,"Porto Feliz","-47.5200004577637","-23.2099990844727","Rodrigues, R.R. & Bufo, L.V.B.",NA,NA,NA,NA,NA,NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 10:59:59-03","ESALQ","ESA","104733","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Pinho-Ferreira, M.A.M.","603.0","2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA104733",NA,"08","Linhares","-40.0722007751465","-19.3910999298096","Koch, I.",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:00:12-03","ESALQ","ESA","70090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Spinola, C.M.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA070090",NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:00:12-03","ESALQ","ESA","34088","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Ferretti, A.R. et al.","87.0","1996","12",NA,"Brasil","São Paulo",NA,NA,NA,"ESA034088",NA,"14","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 10:59:59-03","ESALQ","ESA","17802","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Mello-Silva, R. et al.","993.0","1994","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA017802",NA,"14","Eldorado","-48.0999984741211","-24.5200004577637","Koch, I.",NA,NA,NA,NA,"2004",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:00:12-03","ESALQ","ESA","6441","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Rodrigues, R.R. ; Zandoval, J.A.",NA,"1988","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA006441",NA,"07","Ipeúna","-47.7099990844727","-22.4300003051758","Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 10:59:59-03","ESALQ","ESA","25604","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza, V.C. et al.","8604.0","1995","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA025604",NA,"28","Itapeva","-48.8699989318848","-23.9799995422363","Koch, I.",NA,NA,NA,NA,"1999",NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
