"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","infraspecificEpithet","previousCatalogNumber","sex"
"240","2020-12-21 16:36:36-03","MBM","MBM","389170","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Cordeiro, J.","2014","05","20","Felitto, G.; Larocca, P.; Larocca, P.","2013","09","26","Brazil","São Paulo","Mirandópolis","-51.111542","-20.980081","-51.111542","-20.980081","MBM389170","MBM389170",NA,NA,"720","Southern America","Fazenda do Luiz Tanaka, Primeira Aliança",NA,"Árvore, 7m; frutos maduro verde-escuro.; Borda de Floresta Estacional Semidecidual.",NA,NA,"408","408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:36:36-03","MBM","MBM","390439","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Brotto, M.L.","2014","07","28","Silva, J.M.; Martins, M.L.; Martins, M.L.","2014","07","01","Brazil","Paraná","Curitiba","-49.239369","-25.442125","-49.239369","-25.442125","MBM390439","MBM390439",NA,NA,"8586","Southern America","Jardim Botânico Municipal",NA,"Árvore de 4m; flores alvas. Cultivada.",NA,NA,"920","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:36:36-03","MBM","MBM","401932","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Marinero, F.","2015","09","17","Oliveira, A.A.","2015","07","10","Brazil","Paraná","Cianorte","-52.56","-23.76","-52.56","-23.76","MBM401932","MBM401932",NA,NA,"2348","Southern America","Conglomerado: 126; subunidade: 1; subparcela: 7; indivíduo: 9",NA,"Árvore 12,5 m; botões florais imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:36:36-03","MBM","MBM","423254","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Heiden, G.","2010","12","07","Marchi, M.M.; Mujica, J.; Mistura, C.C.; Rocha, P.S.G.; Mujica, J.; Mistura, C.C.; Rocha, P.S.G.","2010","12","07","Brazil","Rio Grande do Sul","Tapes","-51.368333","-30.545556","-51.368333","-30.545556","MBM423254",NA,NA,NA,"2775","Southern America","Fazenda São Miguel, Área de conservação do banco de germoplasma <em>in situ</em> de <em>Butia odorata</em>. Área 3 de monitoramento",NA,"Arbusto frutificado. Fruto globóide.; Campo nativo, ecossistema de butiazal.",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:36:36-03","MBM","MBM","320446","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Sobral, M.","2015",NA,NA,"Silva, J.M.; Barboza, E.; Cunha, E.M.; Barboza, E.; Cunha, E.M.","2006","10","13","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM320446","MBM320446",NA,NA,"5121","Southern America","Estrada para o Parque do Cerrado, Pesqueiro",NA,"Árvore, 5m, fruto amarelo.; Cerrado.","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:36:36-03","MBM","MBM","407255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Lima, D.F.","2014","09",NA,"Lima, D.F.; Meirelles, J.; Boelter, C.R.; Harrison, C.J.; Meirelles, J.; Boelter, C.R.; Harrison, C.J.","2011","11","27","Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM407255","MBM407255",NA,NA,"339","Southern America","Serra do Brumado, Estrada entre Rio Branco do Sul e Cerro Azul, km 43",NA,"Árvore 3 m. Frutos verdes.; Mata secundária na beira da estrada.","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:36:36-03","MBM","MBM","338654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Sobral, M.","2008","01","02","Sartori, M.","2007","11","16","Brazil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"MBM338654","MBM338654",NA,NA,"281","Southern America","Bacopari",NA,"Na mata de restinga","86098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:36:51-03","MBM","MBM","123531","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Manuel","1950","06","27","Brazil","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"MBM123531","MBM123531",NA,NA,"2438","Southern America","São Vicente",NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:36:51-03","MBM","MBM","9617","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","10","13","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM009617","MBM009617",NA,NA,"20053","Southern America","Fazenda Cajuru",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:36:51-03","MBM","MBM","183350","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1989","10","31","Brazil","Rio Grande do Sul","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"MBM183350","MBM183350",NA,NA,"1407","Southern America","Pacheca",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:36:51-03","MBM","MBM","91747","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M.",NA,NA,NA,"Sobral, M.","1983","10",NA,"Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM091747","MBM091747",NA,NA,"2467","Southern America","Itapuã",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:36:51-03","MBM","MBM","98181","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Camargo, O.","1978","10","05","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM098181","MBM098181",NA,NA,"s.n.","Southern America","Viamão",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:36:51-03","MBM","MBM","102628","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","1985","08","26","Paraguay",NA,NA,NA,NA,NA,NA,"MBM102628","MBM102628",NA,NA,"49818","Southern America","Caaguazu, arredores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:36:51-03","MBM","MBM","128352","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M.",NA,NA,NA,"Hahn, W.","1984","08","04","Paraguay",NA,NA,NA,NA,NA,NA,"MBM128352","MBM128352",NA,NA,"2719","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:36:51-03","MBM","MBM","143251","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Schinini, A.",NA,NA,NA,"Gentry, A.; et al.; et al.","1985","10","01","Paraguay",NA,NA,NA,NA,NA,NA,"MBM143251","MBM143251",NA,NA,"51953","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:36:51-03","MBM","MBM","17736","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM017736","MBM017736",NA,NA,"15828","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:36:51-03","MBM","MBM","231237","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Tressens, S.G.",NA,NA,NA,"Ferrucci, M.S.; et al.; et al.","1997","09","05","Argentina",NA,NA,NA,NA,NA,NA,"MBM231237","MBM231237",NA,NA,"1279","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:36:51-03","MBM","MBM","47723","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mattos, J.",NA,NA,NA,"Mattos, J.","1952","07","29","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"MBM047723","MBM047723",NA,NA,"s.n.","Southern America","s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:36:51-03","MBM","MBM","224162","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Chagas; Silva, F.",NA,NA,NA,"Chagas; Silva, F.; et al.; et al.","1996","08","28","Brazil","Paraná","Jaguapitã","-51.5318984985352","-23.1128005981445",NA,NA,"MBM224162","MBM224162",NA,NA,"s.n.","Southern America","Jaguapitã, arredores",NA,NA,"25330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:36:51-03","MBM","MBM","346086","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Soares-Silva, L.H.","2004",NA,NA,"Francisco, E.M.; et al.; et al.","1998","10","30","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"MBM346086","MBM346086",NA,NA,"s.n.","Southern America","Rancho Carolina divisa do Sítio Pica-pau-amarelo",NA,"Árvore 6,0m alt.; frutos imaturos de cor amarelo-escuro, coletado no meio da mata. Matriz do Viveiro","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:36:51-03","MBM","MBM","314331","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Cordeiro, J.",NA,NA,NA,"Gregório, N.R.","2005","09","09","Brazil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"MBM314331","MBM314331",NA,NA,"s.n.","Southern America","Telêmaco Borbo",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:36:51-03","MBM","MBM","98179","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Bueno, O.","1979","11","20","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM098179","MBM098179",NA,NA,"1911","Southern America","Morro Araçá",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:36:51-03","MBM","MBM","241636","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Maestro, A.L.; et al.; et al.","1994","10","10","Brazil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"MBM241636","MBM241636",NA,NA,"71","Southern America","10km da cidade",NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:36:51-03","MBM","MBM","235388","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Souza, V.C.","1994","10",NA,"Brazil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"MBM235388","MBM235388",NA,NA,"12311","Southern America","Paulo de Faria",NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:36:51-03","MBM","MBM","241635","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Pereira-Noronha, M.R.; et al.; et al.","1995","08","04","Brazil","São Paulo","Suzanápolis","-51.0247001647949","-20.5013999938965",NA,NA,"MBM241635","MBM241635",NA,NA,"1547","Southern America","Estância Califórnia",NA,NA,"21066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:36:51-03","MBM","MBM","115136","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Lima, Marli PM de",NA,NA,NA,"Pastore, U.; Klein, R.; Klein, R.","1986","10","21","Brazil","Mato Grosso do Sul","Naviraí","-54.190601348877","-23.0650005340576",NA,NA,"MBM115136","MBM115136",NA,NA,"101","Southern America","Porto Caiuá",NA,NA,"54855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:36:51-03","MBM","MBM","47724","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1960","09","09","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"MBM047724","MBM047724",NA,NA,"7210","Southern America","Fazenda do Tigre",NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:36:51-03","MBM","MBM","289912","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Cordeiro, J.; Ribas, O.S.",NA,NA,NA,"Caxambú, M.G.","2002","08","23","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM289912","MBM289912",NA,NA,"20","Southern America","Campo Mourão",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:36:51-03","MBM","MBM","350521","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Cordeiro, J.; Lozano, E.D.","2009",NA,NA,"Fassina, M.J.","2006","08","13","Brazil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"MBM350521","MBM350521",NA,NA,"s.n.","Southern America","Da'ida para Toledo",NA,"Arvoreta heli'ofita; flores simples, opostas, com pelos na face abaxial","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:36:51-03","MBM","MBM","16223","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1970","09","19","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"MBM016223","MBM016223",NA,NA,"24850","Southern America","Leroville, Campo das Pedras",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:36:51-03","MBM","MBM","237142","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M.",NA,NA,NA,"Dombrowski, L.T.","1977","09","09","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM237142","MBM237142",NA,NA,"7650","Southern America","Matinhos",NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:36:51-03","MBM","MBM","16221","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1970","09","27","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"MBM016221","MBM016221",NA,NA,"24779","Southern America","Cemitério",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:36:51-03","MBM","MBM","16222","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Landrum, L.R.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1970","09","27","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"MBM016222","MBM016222",NA,NA,"24781","Southern America","Cemitério",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:36:51-03","MBM","MBM","98180","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Camargo, O.","1977","10","26","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM098180","MBM098180",NA,NA,"5350","Southern America","Distrito de Águas Claras",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:36:51-03","MBM","MBM","324481","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Wiesbauer, M.B.","2003","12","07","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM324481","MBM324481",NA,NA,"18","Southern America","Parque Estadual de Itapuã, Praia de Fora",NA,"Arbusrto retorcido, flores brancas, frutos verdes.","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:36:51-03","MBM","MBM","256760","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M.",NA,NA,NA,"Braga, N.T.","2000","08","30","Brazil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,"MBM256760","MBM256760",NA,NA,"s.n.","Southern America","Avenida José Munia",NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2015-09-04 20:53:21-03","MNHN","RECOLNAT_MNHN_P","P05204037","PreservedSpecimen",NA,"Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Gomes-Bezerra",NA,NA,NA,"Glaziou, A.","1872","9","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P05204037","P05204037_01",NA,NA,NA,NA,"Seta POntes, Praia Grande.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204037' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6159",NA,NA,NA,NA
"277","2015-09-04 12:51:09-03","MNHN","RECOLNAT_MNHN_P","P00405374","PreservedSpecimen",NA,"Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00405374","P00405374_01 P00405374_02",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405374' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","1996-08-06 17:45:42-03","MNHN","RECOLNAT_MNHN_P","P00405375","PreservedSpecimen",NA,"Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00405375","P00405375_01 P00405375_02",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405375' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2015-09-15 21:45:48-03","MNHN","RECOLNAT_MNHN_P","P00405376","PreservedSpecimen",NA,"Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00405376","P00405376_01 P00405376_02",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2015-09-04 21:16:59-03","MNHN","RECOLNAT_MNHN_P","P05229677","PreservedSpecimen",NA,"Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,NA,"1877","9","1","Brasil","Rio de Janeiro","São Gonçalo","-43.0539016723633","-22.8269004821777",NA,NA,"P05229677","P05229677_01",NA,NA,NA,NA,"Brésil. Cultivé à Sete Pontes","hb","Nomes vulgares: Iba-hay (Paraguay); pecego do mato (Rio Grande do Sul) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229677' target='other'> <mi>dwc_moreinfo</mi></a>","16990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2015-09-04 13:40:32-03","MNHN","RECOLNAT_MNHN_P","P00163073","PreservedSpecimen",NA,"Myrtaceae","Myrcia","gemmiflora","Myrcia gemmiflora","O.Berg","Lughadha",NA,NA,NA,"Gardner, G.","1842",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00163073","P00163073_01",NA,NA,NA,NA,"Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163073' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4676","isotype",NA,NA,NA
"282","2020-10-01 14:24:03-03","JBB","HEPH","3821","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Proença, CEB","2002",NA,NA,"Pereira, L","1981","10","06","Brasil","Distrito Federal","Sobradinho","-47.966667","-15.616667","-47.966667","-15.616667",NA,NA,"Dicotyledon","Myrtales","11","Southern America","Chapada da Contagem",NA,NA,NA,NA,"1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-10-01 14:24:03-03","JBB","HEPH","18120","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Proença, CEB","2006",NA,NA,"Nóbrega, MGG; et al.","2002","09","10","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Myrtales","1676","Southern America","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor",NA,NA,NA,NA,"1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-10-01 14:24:03-03","JBB","HEPH","20886","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Castro, TB","2011",NA,NA,"Salles, AEH","2004","09","30","Brasil","Distrito Federal","Brasília","-47.881111","-15.7425","-47.881111","-15.7425",NA,NA,"Dicotyledon","Myrtales","3163","Southern America","Brasília Asa Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-10-01 14:24:03-03","JBB","HEPH","22001","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Proença, CEB","2006",NA,NA,"Aguiar, SNF; Paiva, VF","2005","07","06","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Myrtales","131","Southern America","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,"1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-10-01 14:24:03-03","JBB","HEPH","28278","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Paiva, VF; Oliveira, MS","2011",NA,NA,"Parralego, Y; Oliveira, MS","2011","11","10","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Myrtales","15","Southern America","Estação Ecológica do Jardim Botânico de Brasília- Área do Cristo",NA,NA,NA,NA,"1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-10-01 14:24:03-03","JBB","HEPH","886","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Proença, CEB","2002",NA,NA,"Ferreira, MB","1971","07","16","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,"Dicotyledon","Myrtales","846","Southern America","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
