"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","eventTime","sex"
"1165","2019-05-06 11:58:08-03","UFU","HUFU","39201","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Oliveira, G.C.","2002","11","27","Brasil","Minas Gerais","Uberlândia","Fazenda Rio das Pedras, 300m BR 497 na altura do km 5.","-48.363333","-18.950556","-48.363333","-18.950556","HUFU00011164","HUFU00011164",NA,NA,"1709",NA,NA,NA,NA,"Herbácea, ca. 0,8 m. Alaranjado escuro.; Vereda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2019-05-06 11:58:08-03","UFU","HUFU","39202","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Oliveira, G.C.","2002","12","23","Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, 10km da BR 050 na altura do km 25.","-48.126667","-19.100833","-48.126667","-19.100833","HUFU00011163","HUFU00011163",NA,NA,"1843",NA,NA,NA,NA,"Herbácea, ca. 1 m. Alaranjado escuro.; Vereda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2019-05-06 11:58:08-03","UFU","HUFU","39203","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Oliveira, G.C.","2002","11","25","Brasil","Minas Gerais","Uberlândia","Fazenda Pinusplan, 6km da BR 050 na altura do km 25.","-48.126667","-19.100833","-48.126667","-19.100833","HUFU00011162","HUFU00011162",NA,NA,"1538",NA,NA,NA,NA,"Herbácea, ca. 0,9 m. Alaranjado escuro.; Vereda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2019-05-06 11:58:08-03","UFU","HUFU","39204","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Oliveira, G.C.","2003","01","21","Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, 10km da BR 050 na altura do km 25.","-48.126667","-19.100833","-48.126667","-19.100833","HUFU00011161","HUFU00011161",NA,NA,"2298",NA,NA,NA,NA,"Herbácea, ca. 0,6 m. Alaranjado escuro.; Vereda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-08-04 12:48:09-03","UFU","HUFU","44561","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Melo, K.B.S.","2006","08","09","Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","2006","02","15","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Cachoeira Feixo da Serra, Rio Turvo, próximo ao trecho de asfalto.",NA,NA,NA,NA,"HUFU00039711",NA,NA,NA,"7525",NA,NA,NA,NA,"Erva ca. de 1,2 m. Cálice verde, corola salmão.; Campo hidromórfico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2019-05-06 11:58:08-03","UFU","HUFU","54319","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.","1991",NA,NA,"Chautems, A.","1950","01","09","Brasil","Minas Gerais","Bomsucesso",NA,NA,NA,NA,NA,"HUFU00011154","HUFU00011154",NA,NA,"16801",NA,NA,NA,NA,"Erva com flores alaranjadas.; Brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-05-06 11:58:08-03","UFU","HUFU","71278","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.L.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","2015","10","05","Brasil","Minas Gerais","Diamantina","Estrada Conselheiro Mata km 175","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00050709","HUFU00050709",NA,NA,"12","101169",NA,NA,NA,"Erva, ca. 0,4m. Cálice verde, corola vermelha, estames creme; Campo Rupestre","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-05-06 11:58:08-03","UFU","HUFU","7362","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.","1995","08",NA,"Romero, R.; et al.","1995","01","10","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Vale do Rio São Francisco, 3 meses após queimada.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00039710",NA,NA,NA,"1696","57119",NA,NA,NA,"Herbácea. ca. 0,80 m. Cálice verde; corola salmão e anteras marrom.; Campo limpo em solo vidromórfico.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-05-06 11:58:08-03","UFU","HUFU","20359","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Lemos, M.T.O.","1999","01","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, meio lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011134","HUFU00011134",NA,NA,"s.n.","58223",NA,NA,NA,"Flor alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-05-06 11:58:08-03","UFU","HUFU","32302","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Barbosa, A.A.A.","2000","09","21","Silva, M.R.","2000","09","21","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011137","HUFU00011137",NA,NA,"s.n.","58223",NA,NA,NA,"Erva. Corola tubular alaranjada. Corola pilosa, cálice verde.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2019-05-06 11:58:08-03","UFU","HUFU","57917","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Resende, I.L.M.","2009","04","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"HUFU00011136","HUFU00011136",NA,NA,"2","39117",NA,NA,NA,"Flores laranja.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2019-05-06 11:58:08-03","UFU","HUFU","39190","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Oliveira, G.C.","2003","09","22","Brasil","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,"HUFU00011153","HUFU00011153",NA,NA,"2570","36612",NA,NA,NA,"Erva.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2020-08-04 12:48:09-03","UFU","HUFU","4978","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Nakajima, J.N.","1995","09","12","Romero, R.; Arantes, A.A.A.","1993","12","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011129","HUFU00011129",NA,NA,"575","58223",NA,NA,NA,"Subarbusto, ca. 0,4 m. Cálice verde, corola vermelho claro.; Campo úmido.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-05-06 11:58:08-03","UFU","HUFU","21722","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Araújo, G.M.","1999","11","19","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Fundo direito da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011127","HUFU00011127",NA,NA,"2906","58223",NA,NA,NA,"Flor alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2019-05-06 11:58:08-03","UFU","HUFU","18674","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Amaral, A.F.; Barbosa, A.A.A.","1998","12","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Meio direito da vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011132","HUFU00011132",NA,NA,"1365","58223",NA,NA,NA,"Flor avermelhada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2019-05-06 11:58:08-03","UFU","HUFU","18673","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Barbosa, A.A.A.; Amaral, A.F.","1999","01","29","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Meio direito da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011131","HUFU00011131",NA,NA,"1364","58223",NA,NA,NA,"Flor alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2019-05-06 11:58:08-03","UFU","HUFU","22330","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Araújo, G.M.","2000","01","21","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Oeste da Estação Ecológica do Panga. Meio da vereda 4, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011128","HUFU00011128",NA,NA,"3028","58223",NA,NA,NA,"Flor em tom avermelhado.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-05-06 11:58:08-03","UFU","HUFU","19965","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Barbosa, A.A.A.; Faria, P.","1999","04","30","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, lado direito, meio.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011133","HUFU00011133",NA,NA,"1983","58223",NA,NA,NA,"Subarbusto com flor alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-05-06 11:58:08-03","UFU","HUFU","51875","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Araújo, F.P.",NA,NA,NA,"Araújo, F.P.","2008","01","09","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda próxima ao alojamento.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011151","HUFU00011151",NA,NA,"s.n.","58223",NA,NA,NA,"Erva, ca. 0,8 m. Flores alaranjadas.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-05-06 11:58:08-03","UFU","HUFU","17168","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Araújo, G.M.; Barbosa, A.A.A.","1997","11","14","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011192","HUFU00011192",NA,NA,"1745","58223",NA,NA,NA,"Subarbusto com flores avermelhadas.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-05-06 11:58:08-03","UFU","HUFU","31771","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Barbosa, A.A.A.","2002","11","29","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011139","HUFU00011139",NA,NA,"s.n.","58223",NA,NA,NA,"Subarbusto com flores alaranjadas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-05-06 11:58:08-03","UFU","HUFU","33306","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Araújo, F.P.","2003","07","16","Araújo, F.P.","2002","11","01","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011138","HUFU00011138",NA,NA,"s.n.","58223",NA,NA,NA,"Herbácea, ca. 0,6 m. Flores alaranjadas.; Borda de galeria e vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2019-05-06 11:58:08-03","UFU","HUFU","36804","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Nunes, M.M.; et al.","2003","12","01","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011135","HUFU00011135",NA,NA,"s.n.","58223",NA,NA,NA,"Herbáceo, ca. 0,3 m. Sépalas verdes, pétalas alaranjadas, estames alaranjados com antera nigrescente, gineceu roxo.; Campo úmido.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-05-06 11:58:08-03","UFU","HUFU","7522","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.","1995","08","29","Romero, R.","1995","01","19","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011140","HUFU00011140",NA,NA,"1810","58223",NA,NA,NA,"Herbácea, ca. 1,2 m. Cálice verde, corola alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2019-05-06 11:58:08-03","UFU","HUFU","18032","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Barbosa, A.A.A.; Amaral, A.F.","1998","10","09","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda esquerda da vereda 1.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011193","HUFU00011193",NA,NA,"1207","58223",NA,NA,NA,"Subarbusto com flor avermelhada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-08-04 12:48:09-03","UFU","HUFU","18671","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Amaral, A.F.; Barbosa, A.A.A. & Pedroni, F.","1998","12","04","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda esquerda do braço direito da Vereda 1.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011194","HUFU00011194",NA,NA,"1362","58223",NA,NA,NA,"Flor alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2019-05-06 11:58:08-03","UFU","HUFU","21816","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Barbosa, A.A.A.; Amaral, A.F.","1999","12","03","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Vereda 1, borda direita.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011191","HUFU00011191",NA,NA,"3027","58223",NA,NA,NA,"Subarbusto com flor vermelha.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2019-05-06 11:58:08-03","UFU","HUFU","21619","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Barbosa, A.A.A.; Mendes, S.","1999","11","05","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Vereda 1, meio direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011190","HUFU00011190",NA,NA,"2441","58223",NA,NA,NA,"Subarbusto com flor alaranjada.; Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2019-05-06 11:58:08-03","UFU","HUFU","69923","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Maciel, A.A.","2015","01","22","Brasil","Minas Gerais","Uberlândia","RPPN Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00011150","HUFU00011150",NA,NA,"4","58223",NA,NA,NA,"Vereda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2019-05-06 11:58:08-03","UFU","HUFU","37706","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Tannus, J.","1998","12",NA,"Tannus, J.L.S.; Daher, M.C.","1998","11","11","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"HUFU00011130","HUFU00011130",NA,NA,"270","22843",NA,NA,NA,"Erva com flor salmão.; Campo cerrado.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2019-08-06 10:39:35-03","FMM","FMM","850","MachineObservation","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,NA,"2013","03","03","Brasil","Distrito Federal","Brasília","APA Gama Cabeça de Veado, Park Way","-47.944708","-15.896697","47°56'40.95W","15°53'48.11S","FMM00850","FMM00850_v1 FMM00850_v2 FMM00850_v3",NA,NA,NA,NA,NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-08-20 20:39:19-03","UFSC","FLOR","22107","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Hatschbach, G.","1990",NA,NA,"Budziak, C.; Cordeiro, J.","1989","11","22","Brasil","Paraná","Curitiba","Recanto das Araucárias.","-49.2731018066406","-25.4277992248535",NA,NA,"FLOR0022107",NA,NA,"Lamiales","34","25180",NA,NA,NA,"erva ereta, flor vermelha, 1m altura","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2020-08-20 14:56:43-03","UFSC","FLOR","16071","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Ferreira, G.E.","2012","12","14","Reitz, R.; Klein, R.M.","1955","12","14","Brasil","Paraná","Guarapuava","10km ao oeste de Guarapuava.","-51.4580993652344","-25.395299911499",NA,NA,"FLOR0016071",NA,NA,"Lamiales","17630","53832","1100","1100",NA,"erva, flor avermelhada","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-08-20 20:39:19-03","UFSC","FLOR","27721","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Cervi, A.C.","1997",NA,NA,"Santos, E.P.; Harley, R.M.; Cervi, A.C.; Rodrigues, W. & Coimbra, C.M.S.","1996","11","07","Brasil","Paraná","Jaguariaíva","Rio das Mortes, estrada Jaguariaíva-Sengés.","-49.7057991027832","-24.2511005401611",NA,NA,"FLOR0027721",NA,NA,"Lamiales","205","44368",NA,NA,NA,"erva, corola alaranjada, 0,6m altura","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-08-20 20:39:19-03","UFSC","FLOR","30670","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Jarenkow, J.A.","1997",NA,NA,"Jarenkow, J.A.; Garcia, E.N.","1997","11","01","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,"FLOR0030670",NA,NA,"Lamiales","3607","50525",NA,NA,NA,"erva bulbosa, flor cálice verde, corola vermelha","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2020-08-20 14:56:43-03","UFSC","FLOR","19566","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Ferreira, G.E.","2012","12","14","Falkenberg, D.B.; Sobral, M.","1990","02","08","Brasil","Rio Grande do Sul","São Francisco de Assis","Beira da estrada entre o Cerro do Loreto (São Vicente do Sul) e São Francisco de Assis, cerca de 10 km antes desta cidade.","-55.1310997009277","-29.5503005981445",NA,NA,"FLOR0019566",NA,NA,"Lamiales","4972","48310",NA,NA,NA,"subarbusto, corola vermelha, 1m altura. Identificação de acordo com FLOR 22107","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-08-20 14:56:43-03","UFSC","FLOR","16143","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Ferreira, G.E.","2012","12","14","Sehnem, A.","1950","01","10","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"FLOR0016143",NA,NA,"Lamiales","5456","70701","950","950",NA,"recebida da Coleção de P. Aloysio Sehnem S.J. (ASSL).","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2017-11-17 14:34:21-02","UFMT","UFMT","34318","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","1997","03","20","Brasil","Mato Grosso","São Félix do Araguaia","Ca. 31 Km WNW (em linha reta) de São Félix do Araguaia , estrada para Luciara, Fazenda Buritizal.","-50.942417","-11.501611","-50.942417","-11.501611",NA,NA,NA,NA,"14673",NA,NA,NA,NA,"Erva; flores vermelhas.; Savana parque. Área arborizada com palmeiras (buritizal).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2018-07-17 19:03:43-03","UFMT","UFMT","36482","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Equipe Vegetação","2006","04","04","Brasil","Mato Grosso","Chapada dos Guimarães","Rio Claro (RC- CUM) sítio2.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,"AER461","107042",NA,NA,NA,"Herbácea, indumento branca, ramos, folhas, flor , flores cálice verde, corola rósea.; Campo úmido, solo orgânico, hábito herbácea .","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-04-23 18:12:42-03","UFMT","UFMT","3755","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Carvalho, A.M.; Lewis, G.P.","1986","02","01","Brasil","Mato Grosso","Rosário Oeste","Estrada Cuiabá a Rosário do Oeste, 15 Km após Jangada.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,"2186","187324",NA,NA,NA,"Planta crescendo em locas úmido, folhas discolores, flores com cálice verde ; corola róseo alaranjada , frutos imaturos verdes.; Cerrado.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2021-03-04 15:46:38-03","IF","SPSF","10502","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A.Chautems","2011","10","24","A.Custodio Filho","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales","2652",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1206","2021-03-04 15:46:38-03","IF","SPSF","11230","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A.Chautems","2011","10","24","A.Custodio Filho","1983","12","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales","2150",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1207","2021-03-04 15:46:38-03","IF","SPSF","11810","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A.Chautems","2011","10","24","G.A.D.C. Franco & A.Custodio Filho","1988","02","04","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.866667","-23.65",NA,NA,NA,NA,"Magnoliophyta","Scrophulariales","451",NA,"890","950",NA,"COLETA: XLS: SPSFAntigo&nf;Subarbusto de flores vermelhas;",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1208","2021-03-04 15:46:38-03","IF","SPSF","41585","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","J.A.Pastore","2009","02","02","O.T. Aguiar & J.B.Baitello & R.S.Almeida","2008","12","16","Brasil","SP","Itapeva","Estação Ecológica","-49.083611","-24.076389",NA,NA,NA,NA,"Magnoliophyta","Scrophulariales","1226",NA,"750","750",NA,"COLETA: Banhado.&nf;Herbácea, flores vermelhas.;",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1209","2021-03-04 15:46:38-03","IF","SPSF","44603","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","J.B.Baitello","2010","12","20","C.R.Lima & J.B.Baitello & R.Cielo-Filho","2010","09","29","Brasil","SP","Itapeva","Estação Experimental","-49.111389","-24.048611",NA,NA,NA,NA,"Magnoliophyta","Scrophulariales","310",NA,NA,NA,NA,"COLETA: Erva, flores vermelhas; GEOGRAFIA: Brejo da Divisa;",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
