"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"45","2020-11-13 09:20:05-03","UFRJ","RFA","12117","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","João Francisco Prado","s.n.","1968","07","17",NA,"Brasil",NA,NA,"Árvore","RFA43167",NA,NA,"Nees",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Na margens do rio Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"46","2021-04-08 17:38:44-03","EAO","IAN","194853","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Raul, FA","PSACF359","2012","06","14","Southern America","Brasil",NA,NA,"Árvore ca. 14 m alt., Frutos imaturos verdes.","IAN194853","Dicotiledônea",NA,"Nees","Lobato, LCB","Pará","Vitória do Xingu","-52.486603","-3.689917",NA,"Sítio Pimentel, Bota fora. Coletada em vegetação secundária intermediária. UTM (9622780N/401449E).",NA,NA,NA,"-52.486603","-3.689917","2012","07","06",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:39:15-03","EAO","IAN","29823","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Black, GA","1590","1947","10","03","Southern America","Brasil",NA,NA,NA,"IAN029823","Dicotiledônea",NA,"Nees","Teixeira, BC","Amazonas","Tefé","-64.7114028930664","-3.35417008399963","IAN029823 IAN029823_e IAN029823_e1 IAN029823_e2","Capoeira.",NA,NA,NA,NA,NA,"1981","05",NA,"340205","auto",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:39:15-03","EAO","IAN","146467","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ribeiro, BGS","538","1974","07","11","Southern America","Brasil",NA,NA,NA,"IAN146467","Dicotiledônea",NA,"Nees","Alves, FM","Mato Grosso","Aripuanã","-59.459400177002","-10.1667003631592",NA,"Pista Juruena a margem do Rio Juruena.",NA,NA,NA,NA,NA,"2010","11","18","273871","auto",NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:39:15-03","EAO","IAN","93352","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Glaziou, AFM","22048",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN093352","Dicotiledônea",NA,"Meisn.","Teixeira, BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:38:44-03","EAO","IAN","XILO5680X","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","sc","s.n.","1991","08","24","Southern America","Brasil",NA,NA,NA,"IANXILO5680X","Dicotiledônea",NA,"Meisn.",NA,"Pará",NA,NA,NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:38:44-03","EAO","IAN","XILO5680X","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","sc","s.n.","1991","08","24","Southern America","Brasil",NA,NA,NA,"IANXILO5680X","Dicotiledônea",NA,"Meisn.",NA,"Pará",NA,NA,NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:39:15-03","EAO","IAN","35723","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Mendes, OT","4625","1938","10","31","Southern America","Brasil",NA,NA,NA,"IAN035723","Dicotiledônea",NA,"Meisn.","Teixeira, BC","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758","IAN035723 IAN035723_e IAN035723_e1","Propriedade Angelo Rinaldi.",NA,NA,NA,NA,NA,"1980","12",NA,"14884","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-02 16:29:00-03","CPAN-UFMS","COR","5735","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pott, V. J.; Foster, R.; Damasceno, G.; Resende, U. & Nakajima, J.","3555","1998","08","26",NA,"Brasil",NA,NA,"Árvore com 6-7m de altura; flor creme Habito: Árvore",NA,NA,NA,"Nees","Alves, F. M.","Mato Grosso do Sul","Rio Negro","-54.993056","-19.361667",NA,"Rio do Garimpo; rodovia estadual MS-080",NA,NA,NA,"54º59'35''W","19º21'42''S","2004","11","09",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-02 16:29:00-03","CPAN-UFMS","COR","5828","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pott, V. J.; Foster, R.; Damasceno-Júnior, G. A.; Resende, U. & Nakajima, J.","3507","1998","08","26",NA,"Brasil",NA,NA,"Árvore com 10 m de altura; flor creme; fruto ainda verde Habito: Árvore",NA,NA,NA,"Nees","Alves, F. M.","Mato Grosso do Sul","Rio Negro","-54.983056","-19.390278",NA,"Rio do Peixe; rodovia estadual MS-080",NA,NA,NA,"54º58'59''W","19º23'25''S","2004","11","09",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:08:32-03","CPAN-UFMS","COR","13664","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ishii, I.H.; Alves, F.M.; Urquiza, M.V.S.; Porfírio, G.E.O.","352","2003","10","03",NA,"Brasil",NA,NA,"Início da linha de transecto; Com Flor: branca",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Àrea de reserva da ETA, Mineração Corumbaense Reunida S/A. Mata semidecídua; ferrícola; morro.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:08:32-03","CPAN-UFMS","COR","13208","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Urquiza,M.V.S.",NA,"2007","10","07",NA,"Brasil",NA,NA,"material de dissertação; n 7812",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro da ETA, Mineração Corumbaense Reunida S.A. mata semidecídua; ferricola; morro.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:08:32-03","CPAN-UFMS","COR","13207","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Urquiza,M.V.S.",NA,"2006","09","20",NA,"Brasil",NA,NA,"material de dissertação",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro da ETA, Mineração Corumbaense Reunida S.A. mata semidecídua; ferricola; morro.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:08:32-03","CPAN-UFMS","COR","13209","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Urquiza,M.V.S.",NA,"2006","08","17",NA,"Brasil",NA,NA,"material de dissertação; n 7813",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro da ETA, Mineração Corumbaense Reunida S.A. mata semidecídua; ferricola; morro.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:08:32-03","CPAN-UFMS","COR","13206","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Urquiza,M.V.S.",NA,"2007","10","07",NA,"Brasil",NA,NA,"material de dissertação",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro da ETA, Mineração Corumbaense Reunida S.A. mata semidecídua; ferricola; morro.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-02 16:29:00-03","CPAN-UFMS","COR","5671","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Fernandes, G. A. et al.","7","1998","06","18",NA,"Brasil",NA,NA,"Árvore; flor branca Habito: Árvore",NA,NA,NA,"Nees","Baitello, J. B.","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro Santa Cruz",NA,NA,NA,NA,NA,"2004","08","09","295160","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:08:32-03","CPAN-UFMS","COR","9710","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alves, F.M.; Ishii, I.H.;",NA,"2004","07","20",NA,"Brasil",NA,NA,"Com Flor: creme",NA,NA,NA,"Nees","Alves, F.M. 20-VII-2004","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro Santa Cruz, área da MCR. mata de morro; ferruginoso; morro.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-02 16:29:00-03","CPAN-UFMS","COR","6555","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Resende, M.P; Souza, L.; Moreira, M.M.M.; Sousa, S.S.","84","1999","01","09",NA,"Brasil",NA,NA,"Com Flor: esverdeada Habito: Árvore",NA,NA,NA,"Nees","Pedro L.R. de Moraes","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro Santa Cruz (Mineração Corumbaense).",NA,NA,NA,NA,NA,"2001","11","09","295160","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:08:32-03","CPAN-UFMS","COR","13680","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Damasceno Júnior,G.A.;Ferreira,V.L.;Silva,S.I.B.;Fortney, R.","1199","1998","07","04",NA,"Brasil",NA,NA,"Com Flor: creme",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro Sta Cruz - Mineração Corumbaense. Mata; Rico em ferro; Morro.","900","900",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:08:32-03","CPAN-UFMS","COR","15398","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Damasceno Júnior, G.A.;Velasques, J.S.","2487","2002","09","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,"Nascente co córrego da sede -Fazenda Paraiso - Morro Sta Cruz. Mata de galeria ; litólico; Morro.","800","800",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-26 18:08:32-03","CPAN-UFMS","COR","15421","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Damasceno Junior, G.A.; Ishii, I.H.; Gonçalves, P.V.; Lima, W. R. Gonçalves","2038","2000","11","03",NA,"Brasil",NA,NA,"Com fruto:verde com pedúnculo vermelho",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,"Rancho do Sr. Buguinho e arredores - Faz São Marcelo. Mata semidecídua- cerradão; com afloramento de rochas; Morro.",NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:08:32-03","CPAN-UFMS","COR","229","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Conceição, C. A.","1578","1984","09","09",NA,"Brasil",NA,NA,"Arboreta com flores hermafrodita, simetria radiada com 5 sepalóides; Estames 6 introrsos e 3 extrorsos, 6 estaminoides; Folhas aromáticas quando maceradas. Habito: Arboreta de 5-6m de altura",NA,NA,NA,"Meisn.",NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"À margem de um córrego, na base do morro da Tromba dos Macacos (Urucum).",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1066714","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Krukoff BA",NA,"1933","08","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1066714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1066714",NA,"Laurales","Nees",NA,"Acre",NA,"-69","-9.333333","NL-L1066714","Basin of Rio Purus",NA,NA,NA,"-69.0","-9.333333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0053033 | Uw 19915",NA,NA,NA,NA
"68","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406739","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Krukoff BA",NA,"1933","08","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406739",NA,"Laurales","Nees",NA,"Acre",NA,"-69","-9.333333","NL-U1406739","Basin of Rio Purus",NA,NA,NA,"-69.0","-9.333333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406738","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Krukoff BA",NA,"1933","08","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406738",NA,"Laurales","Nees",NA,"Acre",NA,"-69","-9.333333","NL-U1406738","Basin of Rio Purus",NA,NA,NA,"-69.0","-9.333333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U 0276171","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Maguire B; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276171 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276171",NA,"Laurales","Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16778",NA,NA,NA,NA
"71","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U 0277388","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Schulz JP",NA,"1961","05","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277388",NA,"Laurales","Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8852",NA,NA,NA,NA
"72","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406548","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Krukoff BA",NA,"1939","09","12","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406548",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-U1406548","Department of La Paz: Province of Larecaja: Tuiri (near Mapiri), on left bank of Rio Mapiri).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406549","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Krukoff BA",NA,"1939","09","12","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406549 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406549",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-U1406549","Department of La Paz: Province of Larecaja: Tuiri (near Mapiri, on left bank of Rio Mapiri).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L 0037116","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Poeppig EF",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200037116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0037116",NA,"Laurales","Nees","Rohwer JG",NA,NA,NA,NA,"NL-L0037116","Magnas??????????",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","905234385",NA,NA,NA,NA
"75","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L 0037117","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Claussen P",NA,"1839","03","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200037117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0037117",NA,"Laurales","Nees","Rohwer JG","Minas Gerais",NA,NA,NA,"NL-L0037117","Bresil. Minas Geraes.",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","94825498",NA,NA,NA,NA
"76","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802507","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Gentry AH; Díaz C; Jaramillo N",NA,"1985","07","22","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1802507",NA,"Laurales","Nees",NA,NA,NA,"-69.716667","-12.816667","NL-L1802507","Madre de Dios: Tambopata Tourist Camp at junction of Rios Tambopata and La Torre.",NA,NA,NA,"-69.716667","-12.816667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802509","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ule EHG",NA,"1911","08","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1802509",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-L1802509","Rio Acre, Seringat b. Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.3912575","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Oldeman RAA",NA,"1971","10","30","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3912575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3912575",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-L3912575","Saul, sur le trace Limonade, au km 0.200. Arbre, env. 15m. de haut.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406551","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Cuatrecasas J",NA,"1943","08","19","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406551 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406551",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-U1406551","Departamento del Valle, Cordillera Occidental; vertiente occidental: Hoya del rio Digua, lado izquierdo: Piedra de Moler.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406729","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Gehrt A",NA,"1941","08","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406729",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-U1406729","Catanduva, São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406730","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach GG; Guimarães OA",NA,"1970","08","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406730",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-U1406730","Piraputanga (mun. Aquidauana) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406734","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Milliken W; Damiao C; Mota A de",NA,"1987","09","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406734",NA,"Laurales","Nees",NA,NA,NA,"-61.433333","3.416667","NL-U1406734","Flora of Brazil, Territory of Roraima, Sema Ecological Reserve, IIha de Maracá, Roraima, Puro Sta Rosa near Casa de Sta Rosa.",NA,NA,NA,"-61.433333","3.416667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406735","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Prance GT; et al.",NA,"1968","07","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406735",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-U1406735","Plants of Brazilian Amazonia, Territory of Rondônia, Basin of Rio Madeira, N. bank of Rio Abuña between Cachoeira Tres S and Fortaleza, 4-16 km above mouth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:35:48-03","NBC","NL-BOTANY","U.1406737","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Cremers GA; Feuillet CPGA",NA,"1991","10","21","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1406737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1406737",NA,"Laurales","Nees","Werff HH van der",NA,NA,NA,NA,"NL-U1406737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137931",NA,NA,NA,NA
"85","2020-02-08 09:35:48-03","NBC","NL-BOTANY","WAG.1693789","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Croat TB",NA,"1972","08","01","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1693789",NA,"Laurales","Nees",NA,NA,NA,NA,NA,"NL-WAG1693789","Peru. Department of Loreto. Pena Negra, 25 killometers southwest of Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
