"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"1925","2014-03-24 12:02:00-03","MO","MOBOT","100689065","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"William R. Anderson","Anderson 6278","1973","3","4","Brazil","Goiás",NA,"Chapada dos Veadetros, ca. 14 km by road N of Alto Paraíso",NA,NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2014-03-24 12:02:00-03","MO","MOBOT","100689066","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"A. Custodio Filho","Custodio Filho 2754","1986","6","27","Brazil","São Paulo","Salesópolis","Casa Grande, Estaçâo Biológica de Baracéia","-45.86666","-23.63333",NA,NA,"890.00000000","950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2014-03-24 12:02:00-03","MO","MOBOT","100689067","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Vinicius C. Souza","Souza 5013","1994","1","11","Brazil","São Paulo","Águas da Prata","Estrada de Águas da Prata - São Roque da Fartuna, a de Águas da Prata","-46.7","-21.84966",NA,NA,"1460.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","2014-03-24 12:02:00-03","MO","MOBOT","100689072","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Balduino Rambo","Rambo 47087","1950","5","15","Brazil","Rio Grande do Sul",NA,"Vila Manresa, Prope Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","2014-09-17 05:30:00-03","MO","MOBOT","100689070","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"André M. de Carvalho|L.A.M. Silva|Sérgio C. de Sant'Ana|Julio A. Lombardi","Carvalho 4566","1994","7","19","Brazil","Bahia","Uruçuca","Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.1666","-14.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1930","2014-03-24 12:02:00-03","MO","MOBOT","100689083","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Ronaldo Wasum","Wasum 322","1999","11","27","Brazil","Rio Grande do Sul","Camaquã","Faz. Charqueada - Est. do Brejo","-51.73966","-31.248",NA,NA,"8.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","2014-03-24 12:02:00-03","MO","MOBOT","100689085","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Jacques S. Blanchet","Blanchet 3564",NA,NA,NA,"Brazil",NA,NA,"Serr. Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","2019-02-19 04:30:00-03","MO","MOBOT","100689086","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"C.F.P. Martius","Martius 875",NA,NA,NA,"Brazil",NA,NA,"In Minis generalibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Syntype",NA,"1",NA,NA
"1933","2014-03-24 12:02:00-03","MO","MOBOT","100689107","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"A. Custodio Filho","Custodio Filho 2696","1986","6","1","Brazil","São Paulo","Salesópolis","Case Grande, Estação Biológica de Boracéia","-45.86666","-23.63333",NA,NA,"890.00000000","950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","2014-03-24 12:02:00-03","MO","MOBOT","100689135","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Vinicius C. Souza","Souza 5480","1994","3","14","Brazil","Minas Gerais",NA,"Ca. 8 km NE das cidade em direção a Montugaba","-42.4605","-15.135",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","2014-03-24 12:02:00-03","MO","MOBOT","100689136","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 12487","1966","2","10","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 20 km W of Veadeiros",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","2014-03-24 12:02:00-03","MO","MOBOT","100689137","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 13354","1966","3","3","Brazil","Goiás",NA,"Serra dos Cristalis, 3 km N of Cristalina",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","2014-03-24 12:02:00-03","MO","MOBOT","100689138","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 13707","1966","3","7","Brazil","Goiás",NA,"Serra dos Cristalis, ca. 20 km N of Cristalina",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","2014-03-24 12:02:00-03","MO","MOBOT","100689139","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 34481a","1972","1","18","Brazil","Goiás",NA,"Serra dos Pireneus, ca. 18 km E of Pirenópolis",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939","2014-03-24 12:02:00-03","MO","MOBOT","100689081","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Ronaldo Wasum","Wasum 12842","1998","11","13","Brazil","Rio Grande do Sul","São Lourenço do Sul","Fazenda do Pontal","-51.76183","-31.23016",NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","2014-03-24 12:02:00-03","MO","MOBOT","100689140","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"James A. Ratter","Ratter 3127","1976","6","8","Brazil","Distrito Federal",NA,"Fazenda Agua Limpa, University of Brasília fiels station, near Vargem Bonita, ca. 18 km SSW of Brasília TV Tower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","2014-03-24 12:02:00-03","MO","MOBOT","100689141","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"W.A. Hoffmann","Hoffmann 7","1994","4","25","Brazil","Distrito Federal",NA,"Reserve Ecológica do IBGE, área do Projeto Estudos de Impactos Ambientais do Bioma Cerrado - Projecto Fogo, área de Controle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","2014-03-24 12:02:00-03","MO","MOBOT","100689142","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Ezechias P. Heringer","Heringer 82","1977","9","20","Brazil","Distrito Federal",NA,"Picada R5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","2014-03-24 12:02:00-03","MO","MOBOT","100689143","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Ezechias P. Heringer","Heringer 5592","1980","10","15","Brazil","Distrito Federal",NA,"Cerrado do lado, oeste da Recor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","2014-03-24 12:02:00-03","MO","MOBOT","100689144","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Ezechias P. Heringer","Heringer 6772","1981","4","9","Brazil","Distrito Federal",NA,"Bacia do Río São Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","2014-03-24 12:02:00-03","MO","MOBOT","100689145","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Ezechias P. Heringer","Heringer 7081","1981","6","22","Brazil","Distrito Federal",NA,"Bacia do Río São Bartolomeu, adjacências do Córrego Rajadinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","2014-03-24 12:02:00-03","MO","MOBOT","100689147","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Per Dusén","Dusén 9929","1910","6","28","Brazil","Paraná",NA,"Itarari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","2014-03-24 12:02:00-03","MO","MOBOT","100689158","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 25786","1970","1","31","Brazil","Minas Gerais",NA,"Serra dos Óculos, ca. 55 km NE of Patrocínio",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","2014-03-24 12:02:00-03","MO","MOBOT","100689159","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 20454","1968","2","18","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 112, ca. 135 km N of Belo Horizonte",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","2014-03-24 12:02:00-03","MO","MOBOT","100689167","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"A. Bidá","Bidá 12061","1988","5","28","Brazil","Minas Gerais","Grão Mogol","Solo de Canga","-42.86666","-16.55",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","2016-11-15 05:15:00-02","MO","MOBOT","100689181","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 32730","1977","6","26","Brazil","Mato Grosso",NA,"5 km E de Antonio Joao, camino Bela Vista - Ponta Porá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","2014-03-24 12:02:00-03","MO","MOBOT","100689184","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"W. Wayt Thomas","Thomas 4677","1985","10","30","Brazil","Mato Grosso",NA,"45 km SE of Pontes e Lacerda on road to Cáceres, BR-174","-59.3333","-15.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","2011-12-22 05:01:00-02","MO","MOBOT","1083868","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO)",NA,NA,NA,"Teodoro Rojas","Rojas 3343","1919","7",NA,"Paraguay","Paraguarí",NA,"Carapeguá.","-57.23333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1953","2018-02-25 05:30:00-03","MO","MOBOT","100689166","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Rosângela Simão-Bianchini","Simão-Bianchini 13016","1990","6","14","Brazil","Minas Gerais","Grão Mogol","Estrada do Campo de Aviaçäo","-42.48333","-16.6",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","2014-03-24 12:02:00-03","MO","MOBOT","100689164","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"José R. Pirani","Pirani 2317","1988","2","14","Brazil","Minas Gerais","Itacambira","20 km E da cidade, na estrada para BR-367","-43.6666","-17.11666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","2014-03-24 12:02:00-03","MO","MOBOT","100689182","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"W. Wayt Thomas","Thomas 4476","1985","10","17","Brazil","Mato Grosso","Luciára","1-5 km W of BR-158, 43 km S of Porto alegre do Norte","-51.75","-11.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","2014-03-24 12:02:00-03","MO","MOBOT","100689186","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 9270","1965","10","19","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 12 km NW of Veadeiros","-47","-14",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","2014-03-24 12:02:00-03","MO","MOBOT","100689190","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 18337","1966","7","23","Brazil","Distrito Federal",NA,"Near Lagôa Mestre d'Armas, ca. 5 km NW of Planaltina",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","2014-03-24 12:02:00-03","MO","MOBOT","100689191","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Ghillean T. Prance","Prance 58999","1964","9","12","Brazil","Distrito Federal",NA,"Road Brasília to Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","2014-03-24 12:02:00-03","MO","MOBOT","100689202","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Maria M. Arbo","Arbo 5578","1992","12","4","Brazil","Bahia","Itabuna","10 km S de Pontal, Ilheus, camino a Olivenca","-39.3333","-14.9",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","2014-03-24 12:02:00-03","MO","MOBOT","100689208","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"F.H.F. do Nascimento","Nascimento 12","1996","6","29","Brazil","Bahia",NA,"Base do Pico do Itoibira",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","2014-03-24 12:02:00-03","MO","MOBOT","100689245","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"W. Wayt Thomas","Thomas 13995","2004","4","23","Brazil","Espírito Santo","Linhares","Povoação, Fazenda Santa Julia dos Sueiros, 37.2 km E of Linhares on road to Povoação","-39.79933","-19.56883",NA,NA,"27.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","2014-03-24 12:02:00-03","MO","MOBOT","100689246","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"W. Wayt Thomas","Thomas 14075","2004","9","15","Brazil","Bahia","Arataca","Serra das Lontras, 9 km WNW of Itatinguí on Fazenda road, then on trail over mountain ridge to Fazenda Cairo","-39.39716","-15.198",NA,NA,"530.00000000","630.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","2018-06-26 05:23:00-03","MO","MOBOT","100689247","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"J. Lima da Paixão","Paixão 547","2005","8","6","Brazil","Bahia","Uruçuca","Estrada de Serra Grande para Uruçuca, area do inventario do plano de manejo Parque Estadual Serra do Condurú","-39.115","-14.49966",NA,NA,"368.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","2014-03-24 12:02:00-03","MO","MOBOT","100689185","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 7615","1964","10","31","Brazil","Goiás",NA,"Serra do Caiapó, ca. 20 km S of Caiaponis on road to Jataí","-51.78333","-17.2",NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","2014-03-24 12:02:00-03","MO","MOBOT","100689187","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 9721","1965","11","1","Brazil","Goiás","Cristalina","Serra do Caiapó, 5 km S of Cristalina","-48","-17",NA,NA,"1175.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","2014-03-24 12:02:00-03","MO","MOBOT","100689188","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 9741","1965","11","1","Brazil","Goiás","Cristalina","Serra do Caiapó, 5 km S of Cristalina","-48","-17",NA,NA,"1175.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","2014-03-24 12:02:00-03","MO","MOBOT","100689215","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Gerhard K. Gottsberger","Gottsberger 11-27286","1986","2","27","Brazil","Minas Gerais","Indianópolis",NA,"-47.95","-19.21666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","2014-03-24 12:02:00-03","MO","MOBOT","100689216","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Gerhard K. Gottsberger","Gottsberger 12-28983","1983","9","28","Brazil","Minas Gerais","Indianópolis",NA,"-47.95","-19.21666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","2014-03-24 12:02:00-03","MO","MOBOT","100689248","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"André M. Amorim","Amorim 4958","2005","5","14","Brazil","Bahia","Arataca","Serra do Peito-de-Moça, complexo Serra das Lontras, estrada que liga Arataca a Una, ramal ca. 22.4 km de Arataca com entrada no assentamento Santo António, RPPN Caminho das Pedras","-39.34166","-15.1735",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","2014-03-24 12:02:00-03","MO","MOBOT","100689253","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Pedro Fiaschi","Fiaschi 2807","2005","3","17","Brazil","Bahia","Arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatiguí à Serra das Lontras","-39.408","-15.20266",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971","2014-03-24 12:19:00-03","MO","MOBOT","100693602","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"William R. Anderson","Anderson 8238","1973","4","5","Brazil","Goiás",NA,"Serra dos Cristais, ca. 4.5 km by road NE of Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","2014-03-24 12:19:00-03","MO","MOBOT","100693603","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"William R. Anderson","Anderson 8705","1973","4","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití",NA,NA,NA,NA,"790.00000000","900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","2014-03-24 12:19:00-03","MO","MOBOT","100693604","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 32096","1971","3","17","Brazil","Goiás",NA,"Serra Geral do Paraná, ca. 20 km S of São João da Aliança",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","2014-03-24 12:19:00-03","MO","MOBOT","100693605","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 25716","1970","1","29","Brazil","Minas Gerais",NA,"Morro das Pedras, ca. 50 km NE of Patrocinio",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","2014-03-24 12:19:00-03","MO","MOBOT","100693606","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Howard S. Irwin","Irwin 34757","1972","1","22","Brazil","Goiás",NA,"ca. 15 km S of Niquelândia",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976","2014-03-24 12:19:00-03","MO","MOBOT","100694210","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"R.F. Souza Silva","Souza Silva 100","2005","10","29","Brazil","Bahia","Campo Formoso","Poços, direção à Logoa Grande","-40.43883","-10.56883",NA,NA,"825.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","2014-03-24 12:19:00-03","MO","MOBOT","100694212","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"T. Ribeiro","Ribeiro 217","2001","4","10","Brazil","Bahia","Pindobaçu","Serra da Paciência","-40.37916","-10.693",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","2014-03-24 12:19:00-03","MO","MOBOT","100694246","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"F.H.F. do Nascimento","Nascimento 216","1999","7","31","Brazil","Bahia","Rio de Contas","Bela Vista, Mata do Itobira","-41.89166","-13.3685",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979","2014-03-24 12:19:00-03","MO","MOBOT","100694252","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"F.H.F. do Nascimento","Nascimento 435","2000","8","5","Brazil","Bahia","Rio do Pires","Campo do Cigano, Mata do Cigano","-41.91966","-13.26166",NA,NA,"1650.00000000","1750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
