"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem"
"364","2021-03-04 15:44:21-03","IF","SPSF","46143","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"L.D.Thomaz","América do Sul","Brasil",NA,NA,"COLETA: 16m de altura; Caule interno creme; Com botões.&nf;PAP 43cm.; GEOGRAFIA: Mata Atlântica de encosta; 650 a 800m de altitude.;",NA,"1218D","ES","Estação Biológica de Santa Lúcia","Magnoliophyta","Laurales","(Nees) Rohwer",NA,"1993","06","22","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","23813","auto",NA,NA,NA
"365","2021-03-04 15:44:21-03","IF","SPSF","16862","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"T.Sposito","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Atlantica&nf;;",NA,"37","MG","Estação Biológica","Magnoliophyta","Laurales",NA,NA,"1991","06","22","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","49886","auto",NA,NA,NA
"366","2021-03-04 15:44:21-03","IF","SPSF","46247","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"M.F.Vasconcelos","América do Sul","Brasil",NA,NA,"COLETA: Arbustivo; Frutos verdes.; GEOGRAFIA: Trilha para o Pico do Inficionado; Borda de mata.;",NA,"s/n","MG","serra do Caraça","Magnoliophyta","Laurales","(Nees) Rohwer","J.B.Baitello","2000","06","15","Catas Altas","-43.4075012207031","-20.0746994018555","1490","1490",NA,NA,NA,NA,"2015","04","10","Magnoliopsida","11966","auto",NA,NA,NA
"367","2021-03-04 15:44:21-03","IF","SPSF","38384","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"H.Lorenzi","América do Sul","Brasil",NA,NA,"COLETA: Árvore, copa ampla, com interesse econômico florestal, 10m altura, frutos negros.;",NA,"2590","MG","estrada para Patrocínio Paulista, ca.2km da cidade.","Magnoliophyta","Laurales","(Nees) Rohwer","J.B.Baitello","2001","02","01","São Tomás de Aquino","-47.0980987548828","-20.7844009399414",NA,NA,NA,NA,NA,NA,"2007","05","10","Magnoliopsida","14931","auto",NA,NA,NA
"368","2021-03-04 15:44:21-03","IF","SPSF","22453","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"S.R.Christianini & K.Matuno","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"549","SP","mata mesofila","Magnoliophyta","Laurales",NA,NA,"1997","03","23","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","52219","auto",NA,NA,NA
"369","2021-03-04 15:44:21-03","IF","SPSF","35140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"O.Cesar","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Arvore 12m, DAP=7.00cm, flores amareladas; GEOGRAFIA: mata&nf;;",NA,NA,"SP","fazenda Barreiro Rico","Magnoliophyta","Laurales",NA,"P.L.R.Moraes","1982","05","14","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,"1994","09","23","Magnoliopsida","25656","auto",NA,NA,NA
"370","2021-03-04 15:44:21-03","IF","SPSF","21100","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"O.Cesar","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","fazenda Barreiro Rico","Magnoliophyta","Laurales",NA,NA,"1982","05","14","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","25656","auto",NA,NA,NA
"371","2021-03-04 15:44:21-03","IF","SPSF","05814","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"J.C.B.Nogueira","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"SP","E.E.Instituto Florestal","Magnoliophyta","Laurales",NA,NA,"1979","09","05","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","29186","auto",NA,NA,NA
"372","2021-03-04 15:44:21-03","IF","SPSF","08135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"J.C.B.Nogueira","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","mata","Magnoliophyta","Laurales",NA,NA,"1982","07","20","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","29186","auto",NA,NA,NA
"373","2021-03-04 15:44:21-03","IF","SPSF","08134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"J.C.B.Nogueira","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","mata","Magnoliophyta","Laurales",NA,NA,"1982","05","16","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","29186","auto",NA,NA,NA
"374","2021-03-04 15:44:21-03","IF","SPSF","18790","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"G.F.Arbocz","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"335","SP","estrada para a cachoeira dos pretos","Magnoliophyta","Laurales","(Nees) Rohwer","J.B.Baitello","1994","04","20","Joanópolis","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,NA,NA,"1997","05","15","Magnoliopsida","22329","auto",NA,NA,NA
"375","2021-03-04 15:44:21-03","IF","SPSF","17238","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"V.C.Souza & R.R.Rodrigues & P.L.R.Moraes & C.M.Sakuragui","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"5690","SP","Fazenda Cambuhy","Magnoliophyta","Laurales",NA,"P.R.L.Moraes","1994","04","14","Matão","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,NA,"1994","04","30","Magnoliopsida","26922","auto",NA,NA,NA
"376","2021-03-04 15:44:21-03","IF","SPSF","04000","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","53584","auto",NA,NA,NA
"377","2017-09-11 17:10:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","jacobinae","Oreodaphne jacobinae",NA,"Blanchet","Southern America","Brazil",NA,NA,"Hamadryas; HABITAT: Hamadryas",NA,"2554","Bahia","in Serra de Jacobina, prov. Bahiensis",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina",NA,"Vauthier, AC",NA,"?",NA,NA,NA,NA,"545",NA,"prope Sabará",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05P2N0079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina",NA,"Widgren, JF",NA,"?",NA,NA,NA,NA,"388",NA,"prope Sabará",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05P2N0079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina",NA,"Martius, C","Southern America","Brazil",NA,NA,"m. Majo",NA,"s.n.","Minas Gerais","in sylvaticis montanis prope Taparoca in Serro Frio et in summo monte Itambé, prov. Minarum",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05P2N0079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina",NA,"Sello, HL","Southern America","Brazil",NA,NA,NA,NA,"s.n.","São Paulo","prope Ypanema, prov. S. Pauli",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05P2N0079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina",NA,"Pohl, JBE","Southern America","Brazil",NA,NA,NA,NA,"s.n.","Goiás","in prov. Goyaz circa Meiaponte",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05P2N0079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina bullata",NA,"Ackermann","Southern America","Brazil",NA,NA,NA,NA,"s.n.","Minas Gerais","in prov. Minarum",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina bullata",NA,"Langsdorff, GB","Southern America","Brazil",NA,NA,NA,NA,"s.n.","Minas Gerais","in prov. Minarum",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina glabrata",NA,"Claussen, P","Southern America","Brazil",NA,NA,"Oreas; HABITAT: Oreas",NA,"242","Minas Gerais","in prov. Minarum",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2014-09-23 11:01:43-03","G","G-DC","G00201597","S","Plantae","Lauraceae","Oreodaphne","jacobinae","Oreodaphne jacobinae","HOLOTYPUS of Oreodaphne jacobinae Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=159439&base=img&lang=en","G00201597","2554","Bahia",NA,NA,NA,"Meisn.","CAT.HERB.PRODR.","1836",NA,"00","Jacobina","-40.5116667","-11.1811111",NA,NA,"G00201597",NA,"-40.5116667","-11.1811111","2008","01","01",NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:07:36-03","IBt","SP","291554","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Tamashiro, JY; et al.",NA,"Brasil",NA,NA,NA,"SP055535","1238","São Paulo","Gruta das Águas Virtuosas",NA,NA,"(Nees) Rohwer","Baitello, JB","1995","06","14","Taquaras","-49.377778","-23.390833",NA,NA,"SP055535",NA,"-49.377778","-23.390833","2003",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:07:36-03","IBt","SP","291638","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Souza, VC; et al.",NA,"Brasil",NA,NA,NA,NA,"5690","São Paulo","Fazenda Cambuhy",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","04","14","Matão","-48.558056","-21.620833","600","600",NA,NA,"-48.558056","-21.620833","2003",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:07:36-03","IBt","SP","174584","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Jesus, JA; Santos, TS",NA,"Brasil",NA,NA,NA,NA,"380","Bahia","Rodovia Itajibá/Acaraci",NA,NA,"(Nees) Rohwer","Baitello, JB","1969","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","03","20",NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:07:36-03","IBt","SP","174586","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Santos, TS",NA,"Brasil",NA,NA,NA,NA,"436","Bahia","Saída de Itiruçu, rumo a Maracás, região de Caatinga",NA,NA,"(Nees) Rohwer","Baitello, JB","1969","05","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","03","20",NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:07:36-03","IBt","SP","174594","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pinheiro, RS",NA,"Brasil",NA,NA,NA,NA,"1876","Bahia","Rodovia Itiruça a Maracás",NA,NA,"(Nees) Rohwer","Baitello, JB","1972","07","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:07:36-03","IBt","SP","175438","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Jesus, JA; et al.",NA,"Brasil",NA,NA,NA,NA,"380","Bahia","Rodovia Itajibá/Acaraci",NA,NA,"(Nees) Rohwer","Baitello, JB","1969","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","03","20",NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:07:36-03","IBt","SP","262215","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Lorenzi, H",NA,"Brasil",NA,NA,NA,"SP055532","s.n.","São Paulo","Bosque do Posto da US, Santa Adelia-Jaboticabal",NA,NA,"(Nees) Rohwer","Baitello, JB","1991","09","04",NA,NA,NA,NA,NA,"SP055532",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-21 10:07:38-03","IBt","SP","491354","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, PLR; et al.",NA,"Brasil",NA,NA,NA,"SP055539","2639","Bahia",NA,NA,NA,"(Nees) Rohwer","Moraes, PLR","2009","07","09","Morro do Chapéu","-40.861389","-11.670833","966","966","SP055539",NA,"-40.861389","-11.670833","2009","07",NA,NA,NA,NA,NA,NA,NA
"395","2019-11-21 10:07:38-03","IBt","SP","49925","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Kuhlmann, M",NA,"Brasil",NA,NA,NA,"SP055536","684","São Paulo","Carioba",NA,NA,"(Nees) Rohwer","Baitello, JB","1943","05","10",NA,NA,NA,NA,NA,"SP055536",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-21 10:07:38-03","IBt","SP","79879","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Heringer, EP",NA,"Brasil",NA,NA,NA,NA,"5257","Minas Gerais",NA,NA,NA,"(Nees) Rohwer","Baitello, JB","1956","07","11","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"1990","03","20",NA,"17082","auto",NA,NA,NA
"397","2021-02-11 09:24:58-03","IBt","SP","179862","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Furlan, A",NA,"Brasil",NA,NA,NA,NA,"CFSC6213","Minas Gerais","Serra do Cipó",NA,NA,"(Nees) Rohwer",NA,"1980","06","08","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"398","2019-11-21 10:07:38-03","IBt","SP","339437","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Christianini, SR; Matuno, K",NA,"Brasil",NA,NA,NA,NA,"549","São Paulo","Fazenda Cia Cervejaria Brahma",NA,NA,"(Nees) Rohwer","Baitello, JB","1997","03","23","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"52219","auto",NA,NA,NA
"399","2019-11-21 10:07:36-03","IBt","SP","175992","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Bockermann, W",NA,"Brasil",NA,NA,NA,"SP055530","s.n.","São Paulo","Fazenda Barreiro Rico",NA,NA,"(Nees) Rohwer","Baitello, JB","1982","04","10","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"SP055530",NA,NA,NA,"2003",NA,NA,NA,"25656","auto",NA,NA,NA
"400","2019-11-21 10:07:38-03","IBt","SP","75981","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Kuhlmann, M",NA,"Brasil",NA,NA,NA,"SP055533","3977","São Paulo","Fazenda Barreiro Rico",NA,NA,"(Nees) Rohwer","Baitello, JB","1956","10","06","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"SP055533",NA,NA,NA,"2003",NA,NA,NA,"25656","auto",NA,NA,NA
"401","2019-11-21 10:07:38-03","IBt","SP","64368","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Kuhlmann, M",NA,"Brasil",NA,NA,NA,"SP055537","4505","São Paulo","Fazenda Barreiro Rico",NA,NA,"(Nees) Rohwer","Baitello, JB","1959","05","01","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"SP055537",NA,NA,NA,"2003",NA,NA,NA,"25656","auto",NA,NA,NA
"402","2019-11-21 10:07:36-03","IBt","SP","192937","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Bockermann, W",NA,"Brasil",NA,NA,NA,NA,"s.n.","São Paulo","Fazenda Barreiro Rico",NA,NA,"(Nees) Rohwer","Baitello, JB","1982","05","01","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"25656","auto",NA,NA,NA
"403","2019-11-21 10:07:36-03","IBt","SP","262216","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Lorenzi, H",NA,"Brasil",NA,NA,NA,"SP055534","s.n.","São Paulo",NA,NA,NA,"(Nees) Rohwer","Baitello, JB","1991","05","20","Jaboticabal","-48.3199996948242","-21.25",NA,NA,"SP055534",NA,NA,NA,"2003",NA,NA,NA,"22420","auto",NA,NA,NA
"404","2019-11-21 10:07:38-03","IBt","SP","81318","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Hoehne, W",NA,"Brasil",NA,NA,NA,"SP055538","3482","São Paulo",NA,NA,NA,"(Nees) Rohwer","Baitello, JB","1950","05","16","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,"SP055538",NA,NA,NA,"2003",NA,NA,NA,"20999","auto",NA,NA,NA
"405","2019-11-21 10:07:38-03","IBt","SP","50005","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Kuhlmann, M",NA,"Brasil",NA,NA,NA,NA,"769","São Paulo","Fazenda Morro Azul",NA,NA,"(Nees) Rohwer","Baitello, JB","1943","05","13","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"20999","auto",NA,NA,NA
"406","2019-11-21 10:07:36-03","IBt","SP","291512","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Souza, VC; et al.",NA,"Brasil",NA,NA,NA,NA,"5712","São Paulo","Fazenda Rocha ao lado da Estação do IAC",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","04","15","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"14884","auto",NA,NA,NA
"407","2019-11-21 10:07:36-03","IBt","SP","237737","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Catharino, ELM",NA,"Brasil",NA,NA,NA,NA,"287","São Paulo","Mata da Pedreira",NA,NA,"(Nees) Rohwer",NA,"1985","04","20","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA
"408","2021-02-04 09:01:45-03","IBt","SP","291584","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pirani, JR",NA,"Brasil",NA,NA,NA,NA,"3214","São Paulo",NA,NA,NA,"(Nees) Rohwer",NA,"1994","07","05","Promissão","-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30472","auto",NA,NA,NA
"409","2019-11-21 10:07:36-03","IBt","SP","291588","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pirani, JR; et al.",NA,"Brasil",NA,NA,NA,"SP055531","3224","São Paulo","Ca. 2 km do trevo do acesso á cidade com a Rodovia Marilia-São José do Rio Preto (BR-153)",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","07","05","Promissão","-49.8499984741211","-21.5300006866455",NA,NA,"SP055531 SP055531_01",NA,NA,NA,"2003",NA,NA,NA,"30472","auto",NA,NA,NA
"410","2021-02-04 09:01:45-03","IBt","SP","297874","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Grecco, MDN",NA,"Brasil",NA,NA,NA,NA,"121","São Paulo",NA,NA,NA,"(Nees) Rohwer",NA,"1995","08","24","Sales","-49.4799995422363","-21.3400001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14081","auto",NA,NA,NA
"411","2019-11-21 10:07:38-03","IBt","SP","328311","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Barreto, KD; et al.",NA,"Brasil",NA,NA,NA,NA,"2431","São Paulo","Represa do Lobo",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","05","05","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"45913","auto",NA,NA,NA
"412","2014-09-23 10:58:07-03","G","G","G00369231","S","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","ISOSYNTYPUS of Oreodaphne blanchetii Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00369231","3736","Bahia",NA,NA,NA,"(Meisn.) Mez","?","1843",NA,"00",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2014-09-23 10:58:07-03","G","G","G00369233","S","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","ISOSYNTYPUS of Oreodaphne blanchetii Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00369233","3738","Bahia",NA,NA,NA,"(Meisn.) Mez","?",NA,NA,NA,"Jacobina","-40.5116667","-11.1811111",NA,NA,NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2014-09-23 10:58:07-03","G","G","G00369235","S","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","ISOSYNTYPUS of Oreodaphne blanchetii Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00369235","3738","Bahia",NA,NA,NA,"(Meisn.) Mez","?",NA,NA,NA,"Jacobina","-40.5116667","-11.1811111",NA,NA,NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2014-09-23 10:58:07-03","G","G","G00369230","S","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","ISOSYNTYPUS of Oreodaphne blanchetii Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00369230","3738","Bahia",NA,NA,NA,"(Meisn.) Mez","?",NA,NA,NA,"Jacobina","-40.5116667","-11.1811111",NA,NA,NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2014-09-23 10:58:07-03","G","G","G00369232","S","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","ISOSYNTYPUS of Oreodaphne blanchetii Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00369232","3736","Bahia",NA,NA,NA,"(Meisn.) Mez","Rohwer, J. G.","1843",NA,"00",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556","1984","01","01",NA,NA,NA,NA,NA,NA
"417","2014-09-23 10:58:07-03","G","G","G00369234","S","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","ISOSYNTYPUS of Oreodaphne blanchetii Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00369234","3738","Bahia",NA,NA,NA,"(Meisn.) Mez","Rohwer, J. G.",NA,NA,NA,"Jacobina","-40.5116667","-11.1811111",NA,NA,NA,NA,"-40.5116667","-11.1811111","1984","01","01",NA,NA,NA,NA,NA,NA
"418","2014-09-23 10:58:07-03","G","G","G00369443","S","Plantae","Lauraceae","Ocotea","jacobinae","Ocotea jacobinae","ISOTYPUS of Oreodaphne jacobinae Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00369443","2554","Bahia",NA,NA,NA,"(Meisn.) Mez","Rohwer, J. G.","1836",NA,"00","Jacobina","-40.5116667","-11.1811111",NA,NA,NA,NA,"-40.5116667","-11.1811111","1984","01","01",NA,NA,NA,NA,NA,NA
"419","2014-09-23 10:58:11-03","G","G","G00369444","S","Plantae","Lauraceae","Oreodaphne","jacobinae","Oreodaphne jacobinae","ISOTYPUS of Oreodaphne jacobinae Meisn.","Blanchet, J. S.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00369444","2554","Bahia",NA,NA,NA,"Meisn.","Rohwer, J. G.","1836",NA,"00","Jacobina","-40.5116667","-11.1811111",NA,NA,NA,NA,"-40.5116667","-11.1811111","1984","01","01",NA,NA,NA,NA,NA,NA
