"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"161","2021-03-16 17:53:21-03","UCS","HUCS","46889","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Grizzon, M.","135","2013","01","28",NA,"Brasil",NA,NA,"flores amareladas, ca. 50 cm. de altura",NA,"Angiospermae","Malpighiales","A. St.-Hil.","Ely, C.V.","Paraná","Serra São Luiz do Purunã",NA,"Balsa Nova","-49.645583","-25.468028",NA,"1182","1182","2018","-49.645583","-25.468028",NA,NA,"04","06",NA,NA,NA,NA,NA
"162","2021-03-16 17:53:21-03","UCS","HUCS","9172","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Cordeiro, J.","430","1987","02","12",NA,"Brasil",NA,NA,"subarbusto 1 m, flor amarela; brejo",NA,"Angiospermae","Malpighiales","A. St.-Hil.","Robson, N.","Paraná","Mananciais da Serra",NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"1992",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-16 17:53:21-03","UCS","HUCS","19968","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Scur, L.","977","2003","01","08",NA,"Brasil",NA,NA,"campo úmido",NA,"Angiospermae","Malpighiales","A. St.-Hil.","Ely, C.V.","Rio Grande do Sul","Vila Seca - Apanhador",NA,"Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"2013",NA,NA,"49662","auto","02","21",NA,NA,NA,NA,NA
"164","2019-08-16 08:39:37-03","UTFPR","HCF","13209","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","M.G. Caxambu","4952","2013","11","28",NA,"Brasil",NA,NA,"subarbusto heliófito, palustre, ca. 0,50 m. Flores amarelas.",NA,NA,NA,"A.St.-Hil.","E. Barboza & J. Cordeiro","PR","Sítio Sete Quedas",NA,"Tibagi","-50.261722","-24.584028",NA,"1098","1098","2016","50°15'42,2 W","24°35'02,5 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-16 08:39:37-03","UTFPR","HCF","15231","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","M.G. Caxambu","5654","2014","10","24",NA,"Brasil",NA,NA,"arbusto ca. 1 m, heliófito. Flores com cálice verde e corola amarela.",NA,NA,NA,"A.St.-Hil.","J. Cordeiro","PR","Sítio Sete Quedas",NA,"Tibagi","-50.221639","-24.581556",NA,"1048","1048","2016","50°13'17,9 W","24°34'53,6 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-16 08:39:37-03","UTFPR","HCF","24170","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","G. Hatschbach","72775","2001","12","09",NA,"Brasil",NA,NA,"arbusto delgado, 1,50 m, flores amarelas. Do brejo.",NA,NA,NA,"A.St.-Hil.","S.R. Slusarski","SC","Antônio Cândido",NA,"Porto União","-51.0783004760742","-26.2381000518799",NA,"1000","1000","2003",NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:29:41-03","MBM","MBM","394170","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2228","2013","12","11","Southern America","Brazil",NA,NA,"Arbusto, 2 m, flores amarelas.; Campos de Guarapuava. Campo sujo.","MBM394170",NA,NA,"A. St.-Hil.","Ely, C.V.","Paraná","APAE rural","MBM394170","Guarapuava","-51.447361","-25.349028",NA,NA,NA,"2014","-51.447361","-25.349028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:29:41-03","MBM","MBM","430099","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Gonzatti, F.","4188","2018","02","24","Southern America","Brazil",NA,NA,"Em banhado de altitude.","MBM430099",NA,NA,"A. St.-Hil.","Vogel Ely, C.","Rio Grande do Sul","Cânion Josafaz, Trilha da Tajuva para a cachoeira Josafaz",NA,"São Francisco de Paula","-50.032778","-29.350556",NA,"925","925","2018","-50.032778","-29.350556",NA,NA,"04","06",NA,NA,NA,NA,NA
"169","2020-12-21 16:29:41-03","MBM","MBM","429980","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Grizzon, M.","135","2013","01","28","Southern America","Brazil",NA,NA,NA,"MBM429980",NA,NA,"A. St.-Hil.","Vogel Ely, C.","Paraná","Serra São Luiz do Purunã",NA,"Balsa Nova","-49.645556","-25.468056",NA,"1182","1182","2018","-49.645556","-25.468056",NA,NA,"04","06",NA,NA,NA,NA,NA
"170","2020-12-21 16:29:41-03","MBM","MBM","11661","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","18725",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM011661",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Tamanduá","MBM011661","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:29:41-03","MBM","MBM","407072","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Deconto, L.R.; Molin, T.; Molin, T.","s.n.","2012","02","03","Southern America","Brazil",NA,NA,NA,"MBM407072",NA,NA,"A. St.-Hil.","Barboza, E.","Paraná","Fazenda Rodeio Velho 2, Monitoramento UHE Fundão - Santa Clara",NA,"Candói","-52.0558013916016","-25.5722007751465",NA,NA,NA,"2016",NA,NA,"42664","auto","11","16",NA,NA,NA,NA,NA
"172","2020-12-21 16:29:41-03","MBM","MBM","32836","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","33599",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM032836",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Autódromo Pinhais","MBM032836","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:29:41-03","MBM","MBM","80547","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Tessmann, G.","31","1950","02",NA,"Southern America","Brazil",NA,NA,NA,"MBM080547",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Cajuru","MBM080547","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:29:41-03","MBM","MBM","4721","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Tessmann, G.","83","1950","04","13","Southern America","Brazil",NA,NA,NA,"MBM004721",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Rio Iguaçu","MBM004721","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:29:41-03","MBM","MBM","110731","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Cordeiro, J.","18","1985","05","09","Southern America","Brazil",NA,NA,NA,"MBM110731",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Solitude","MBM110731","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:29:41-03","MBM","MBM","80554","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Tessmann, G.","83","1950","04",NA,"Southern America","Brazil",NA,NA,NA,"MBM080554",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Vale do Rio Iguaçu","MBM080554","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:29:41-03","MBM","MBM","82476","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","46021",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM082476",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Cachoeira dos Turcos","MBM082476","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:29:41-03","MBM","MBM","395979","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2149","2013","12","12","Southern America","Brazil",NA,NA,"Arbusto, ca. 2m. Caule castanho ferrugíneo. Folhas verdes. Flores amarelas.; Floresta Ombrófila Mista. Banhado.","MBM395979",NA,NA,"A. St.-Hil.","Barboza, E.","Paraná","Rodovia RB 373, margem da rodovia","MBM395979","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"2015",NA,NA,"53832","auto","02","12",NA,NA,NA,NA,NA
"179","2020-12-21 16:29:41-03","MBM","MBM","268532","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Ribas, O.S.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","4517","2002","03","07","Southern America","Brazil",NA,NA,NA,"MBM268532",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Estação Engenheiro Bley","MBM268532","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:29:41-03","MBM","MBM","384271","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Dunaiski Jr.; A.","3709","2009","05","02","Southern America","Brazil",NA,NA,"Erva com flores amarelas.","MBM384271",NA,NA,"A. St.-Hil.","Barboza, E.","Paraná","Graciosa","MBM384271","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"2012",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:29:41-03","MBM","MBM","40162","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","12027",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM040162",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Rancho Velho","MBM040162","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:29:41-03","MBM","MBM","265454","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Ribas, O.S.; Silva, J.M.; Valente, L.A.; Silva, J.M.; Valente, L.A.","4256","2002","01","29","Southern America","Brazil",NA,NA,NA,"MBM265454",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Lavrinha","MBM265454","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:29:41-03","MBM","MBM","119396","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Britez, R.M.","324",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM119396",NA,NA,"A. St.-Hil.","Motta, J.T.","Paraná","Fazenda do Durgo","MBM119396","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:29:41-03","MBM","MBM","119397","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Britez, R.M.; Souza, W.S.; Souza, W.S.","1619",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM119397",NA,NA,"A. St.-Hil.","Motta, J.T.","Paraná","Fazenda do Durgo","MBM119397","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:29:41-03","MBM","MBM","212422","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Britez, R.M.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM212422",NA,NA,"A. St.-Hil.","Ribas, O.S.","Paraná","Fazenda do Durgo","MBM212422","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:29:41-03","MBM","MBM","40192","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","254","1946","03","04","Southern America","Brazil",NA,NA,NA,"MBM040192",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Capão Alegrete","MBM040192","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:29:41-03","MBM","MBM","4722","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Tessmann, G.","31","1950","02",NA,"Southern America","Brazil",NA,NA,NA,"MBM004722",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Cajuru","MBM004722","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:29:41-03","MBM","MBM","80561","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Franzel, A.","742","1952","03",NA,"Southern America","Brazil",NA,NA,NA,"MBM080561",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Estrada para Rio Negro","MBM080561","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:29:41-03","MBM","MBM","255477","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Cruz, J.M.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","248","2000","04","28","Southern America","Brazil",NA,NA,NA,"MBM255477",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Parque Iguaçu","MBM255477","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:29:41-03","MBM","MBM","247928","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Barboza, E.; Ribas, O.S.; Ribas, O.S.","447","2000","04","08","Southern America","Brazil",NA,NA,NA,"MBM247928",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Serra do Araçatuba","MBM247928","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:29:41-03","MBM","MBM","233057","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Santos, E.P.; et al.; et al.","292",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM233057",NA,NA,"A. St.-Hil.","Santos, E.P.","Paraná","Serra do Araçatuba","MBM233057","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:29:41-03","MBM","MBM","1815","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","15370",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM001815",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Mallet","MBM001815","Mallet","-50.8210983276367","-25.877799987793",NA,NA,NA,NA,NA,NA,"25088","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:29:41-03","MBM","MBM","249853","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Pedersen, T.M.","13764","1984","03","05","Southern America","Brazil",NA,NA,NA,"MBM249853",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Rodovia para São Bento do Sul","MBM249853","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:29:41-03","MBM","MBM","20814","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","26298",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM020814",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Colônia São Roque","MBM020814","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:29:41-03","MBM","MBM","40156","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","1213",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM040156",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Estrada entre Rio Taquari e Rio Divisa","MBM040156","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:29:41-03","MBM","MBM","170061","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Imaguire, N.","3195","1973","03","21","Southern America","Brazil",NA,NA,NA,"MBM170061",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Paraná","Fazenda Experimental de Agronomia","MBM170061","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:29:41-03","MBM","MBM","170059","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Imaguire, N.","2335",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM170059",NA,NA,"A. St.-Hil.","Imaguire, N.","Paraná","Fazenda Experimental de Agronomia","MBM170059","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:29:41-03","MBM","MBM","16909","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","22992","1969","11","21","Southern America","Brazil",NA,NA,NA,"MBM016909",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Pinhais","MBM016909","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:29:41-03","MBM","MBM","1772","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","13796",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM001772",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","10km para oeste","MBM001772","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:29:41-03","MBM","MBM","321189","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum bracteatum","Tessmann, G.","s.n.","1948","04","06","Southern America","Brazil",NA,NA,"Erva lenhosa. Cálice verde. Pétalas alaranjado. Ovário e estames amarelo. Anteras pardo. Pistilo e estigma esverdeado. Unicata.; Mata pluvial-tropical do litoral. No mato, sobre todo nas margens de quando em quando.","MBM321189",NA,NA,"N.Robson","Dombrowski, L.T.","Paraná","Alto da Serra do Mar, Corvo. 48 km de Curitiba, na estrada C.-Paranaguá","MBM321189","Quatro Barras","-49.0769004821777","-25.3656005859375","bracteatum","935","935",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:29:41-03","MBM","MBM","212415","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Hatschbach, G.","5561",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM212415",NA,NA,"A. St.-Hil.","Ribas, O.S.","Paraná","Serra do Araçatuba","MBM212415","Guaratuba","-48.5746994018555","-25.8827991485596","rigidum",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:29:41-03","MBM","MBM","40191","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Hatschbach, G.","638","1947","03","07","Southern America","Brazil",NA,NA,NA,"MBM040191",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Barro Preto","MBM040191","São José dos Pinhais","-49.2064018249512","-25.5347003936768","rigidum",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:29:41-03","MBM","MBM","64223","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Hatschbach, G.","42774","1980","03","04","Southern America","Brazil",NA,NA,NA,"MBM064223",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Rio Pequeno","MBM064223","São José dos Pinhais","-49.2064018249512","-25.5347003936768","rigidum",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:29:41-03","MBM","MBM","56231","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Kummrow, R.","1214","1978","02","14","Southern America","Brazil",NA,NA,NA,"MBM056231",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Campina","MBM056231","Tijucas do Sul","-49.1988983154297","-25.9281005859375","rigidum",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:29:41-03","MBM","MBM","82479","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Kummrow, R.","2206","1983","02","01","Southern America","Brazil",NA,NA,NA,"MBM082479",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Ferraria","MBM082479","Campo Largo","-49.5283012390137","-25.4585990905762","rigidum",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:29:41-03","MBM","MBM","212417","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Dombrowski, L.T.","5954",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM212417",NA,NA,"A. St.-Hil.","Ribas, O.S.","Paraná","Capão da Imbuia","MBM212417","Curitiba","-49.2731018066406","-25.4277992248535","rigidum",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:29:41-03","MBM","MBM","91913","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Hatschbach, G.","48170","1984","03","01","Southern America","Brazil",NA,NA,NA,"MBM091913",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Rio Iguaçu, represa Senepar","MBM091913","Curitiba","-49.2731018066406","-25.4277992248535","rigidum",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:29:41-03","MBM","MBM","212416","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Dombrowski, L.T.","4996",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM212416",NA,NA,"A. St.-Hil.","Ribas, O.S.","Paraná","Piraquara","MBM212416","Piraquara","-49.0633010864258","-25.4416999816895","rigidum",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:29:41-03","MBM","MBM","40164","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Hatschbach, G.","10935","1964","02","09","Southern America","Brazil",NA,NA,NA,"MBM040164",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Quatro Barras","MBM040164","Quatro Barras","-49.0769004821777","-25.3656005859375","rigidum",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:29:41-03","MBM","MBM","213729","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Silva, J.M.","1430",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM213729",NA,NA,"A. St.-Hil.","Hatschbach, G.","Paraná","Rod. BR-277, próximo do Rio Pequeno",NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768","rigidum",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
