"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"502","2008-05-27 22:02:00-03","MO","MOBOT","3259515","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Calaway H. Dodson","Dodson 2812","1964","9","15","South America","Peru","Loreto",NA,"Arbol de 4 m. flores amarillas. Adentro de la ciudad de Iquitos, cerca de Punchana.",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2010-05-16 06:05:00-03","MO","MOBOT","3259558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Richard T. Martin|César Lau-Cam","Martin 1043","1966","6",NA,"South America","Peru",NA,NA,"Iquitos Region. On Carretera de la Marina.,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2013-05-07 06:03:00-03","MO","MOBOT","3259674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ynés Mexia","Mexia 5993","1931","7","28","South America","Brazil",NA,NA,"Districto Acará. Thome Assu; down Rio Acará 1 km.; opening in forested bank.",NA,NA,"45.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2011-03-24 10:03:00-03","MO","MOBOT","3259781","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","A. Ducke","Ducke 558","1940","5","24","South America","Brazil",NA,NA,"São Paulo de Olivenca, igapo secus fluvium Solimoes. Arbor parva floribus luteis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2010-05-16 06:05:00-03","MO","MOBOT","3260009","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Richard T. Martin|César Lau-Cam","Martin 1321","1966","8","17","South America","Peru",NA,NA,"Rio Napo. 2 km down river from Negro Ureo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2014-04-21 14:10:00-03","MO","MOBOT","3260089","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Baltasar Trujillo","Trujillo 3281","1957","4","10","South America","Venezuela","Aragua",NA,"El Limón. Maracay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2010-01-26 11:33:00-02","MO","MOBOT","3260151","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","James L. Luteyn|Kent P. Dumont|Pablo Buriticá","Luteyn 4783","1976","1","10","South America","Colombia","Meta",NA,"Llanos, 8 km S from Vistahermosa.","-73.721523","2.996356","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2011-06-08 12:20:00-03","MO","MOBOT","3260190","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Manuel Rimachi Y.","Rimachi Y. 2537","1976","9","22","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Nanay, Cocha de la marina, below Bellavista, lowlands freq. innundated, inundated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2014-02-19 06:40:00-03","MO","MOBOT","3260212","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Enrique Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4856","1979","4","8","South America","Colombia","Chocó",NA,"Hoya del Rio San Juan. Rio San, abajo de Noanama. c","-76.91666","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","3260229","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ghillean T. Prance","Prance 254","1968","6","27","South America","Brazil","Rondônia",NA,"Island in Rio Madeira opposite Jaciparaná Secondary forest on flood plain.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2009-07-20 21:23:00-03","MO","MOBOT","3260278","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Bassett Maguire","Maguire 23893","1944","6","19","South America","Suriname",NA,NA,"Along river above Jacob Kondre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","3260381","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ordoñez","Ordoñez 070","1974","3","29","South America","Colombia","Chocó","Acandi","Arbol de 5 m Caliz verde, corola amarilla. Cerca a la playa, area sin bosque. Frutos negros.",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2014-01-20 09:24:00-02","MO","MOBOT","3260398","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","R. Romero Castañeda","Romero Castañeda 10793","1966","12","29","South America","Colombia","Magdalena",NA,"Don Jaca. Municipio de Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2011-02-23 13:34:00-03","MO","MOBOT","3260406","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R Barneby","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 1738","1980","7","23","South America","Brazil","Pará",NA,"Mpio. de Oriciminá, ri Trombetas, margem esquerda ao Sul da Mineracão Rio-NOrte. Mata de várzea, solo argiloso úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","3260480","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Boris A. Krukoff","Krukoff 4510","1933","5","19","South America","Brazil","Amazonas",NA,"On varzen land near Codajaz in teh muncipality of Codajaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2010-05-16 06:05:00-03","MO","MOBOT","3260551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Richard T. Martin|César Lau-Cam","Martin 1006","1966","6","13","South America","Peru",NA,NA,"Iquitos Region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","3260566","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ghillean T. Prance","Prance 16690","1973","7","23","South America","Brazil","Amazonas",NA,"Ilha Aramacá, almost opposite Tabatinga. Varzea forest, white water flolded.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","3260570","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L. Liesner","Robin Tredwell","Tredwell 250","1981","7","14","South America","Peru","Loreto",NA,"Rio Napo, Yachupa. In villiage yachupa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2011-02-23 13:34:00-03","MO","MOBOT","3260650","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 2418","1980","9","12","South America","Brazil","Pará",NA,"Mpio de Oriximiná, rio Trombetas, margem esquerda, lago Iripixi. Mata de igapó, solo mal drenado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","3260698","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ovidio Arboleda P.","Arboleda P. 497","1981","3","3","South America","Colombia",NA,NA,"Mun.: Barrancas Dpto: Guajira Rio Rancheria, near Puerto Arturo growing on a stabalized sand bar. Riparian.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2010-05-16 06:05:00-03","MO","MOBOT","3260751","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Richard T. Martin|César Lau-Cam","Martin 1240","1966","8","14","South America","Peru",NA,NA,"Rio Napo. Tamanco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2009-07-13 12:30:00-03","MO","MOBOT","3260881","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Felix Woytkowski","Woytkowski 5057","1958","6","29","South America","Peru","San Martín",NA,"Found in open places.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-04-17 12:02:00-03","MO","MOBOT","3261132","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill","Yajaira Fernández|Manuel Yánez","Fernández 340","1989","3",NA,"South America","Venezuela","Bolívar","Cedeño","Rio Nichare-Rio Icutu.","-64.9166667","6.1","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"525","2014-02-25 05:40:00-03","MO","MOBOT","3261284","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill","Ángel Fernández","Fernández 6544","1990","1",NA,"South America","Venezuela","Amazonas",NA,"Dpto. Atabapo. Rio Ocamo, alrededor del raudal Arata.","-67.4833333","3.05","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","3261365","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ghillean T. Prance","Prance 30362","1987","11","9","South America","Brazil","Pará",NA,"First Savanna on Ri Mocoões, Fazenda Fura Olho. Seasonally flooded. Grazed savanna.","-49.56666","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2011-06-08 12:20:00-03","MO","MOBOT","3261506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D. A. Neill","Manuel Rimachi Y.","Rimachi Y. 11460","1995","11","2","South America","Peru","Loreto","Maynas","Dtto. Punchana. Río Nanay. Carretera del caserio de Stanto Tomás, hasta la quebrada de Momoncillo, en tereno alto y arcillos.",NA,NA,"120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"528","2008-05-27 22:02:00-03","MO","MOBOT","3261596","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Scott A. Mori","Mori 9220","1977","3","4","South America","Peru","Loreto",NA,"Río Atacuarí. Vicinity of Isla Tigre, at Colombian border.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","3261966","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Leandro Aristeguieta","Aristeguieta 5468","1965","1",NA,"South America","Venezuela","Miranda",NA,"Cerca de una quebrada. Barrancas de Guatire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2013-01-03 05:09:00-02","MO","MOBOT","3261967","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Eduardo Lleras","Lleras 16663","1973","7","13","South America","Brazil","Amazonas",NA,"Lago de Tefé, Manua. Flooded lakeshore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2012-01-29 05:06:00-02","MO","MOBOT","3262233","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L. Liesner","Isaac Goldstein","Goldstein 152","1992","3","8","South America","Venezuela","Bolívar",NA,"Nombre Yekuana: Wetuamoi Cuadricula de investigacion, campamento Dedemai, Río Tabaro.","-64.98333","6.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","3262461","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Cornelis C. Berg","Berg 19700","1973","8","23","South America","Brazil","Amazonas",NA,"Rio Solimões, 1 km. south of Carreiro Village. Varzea; waterline, white water.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2014-02-25 05:40:00-03","MO","MOBOT","3262472","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ángel Fernández","Fernández 5242","1989","4",NA,"South America","Venezuela","Bolívar",NA,"Mpio. Cedeno. Cuenca alta del rio mato, extremo Norte de la Serrania de Maigualida.","-65.21666","6.58333","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2008-05-27 22:02:00-03","MO","MOBOT","3262624","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill","Cortez","Cortez s.n.","2002","8","23","South America","Brazil","Amazonas",NA,"Manaus, INPA, Bosque da Ciência, as margens do lago. Mata secundária; solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","3262632","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Felix Woytkowski","Woytkowski 34371","1946","8","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2015-05-10 05:53:00-03","MO","MOBOT","3262657","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","C.M. Peters","Peters 173","1986","2","25","South America","Peru","Loreto","Requena","Village of Santa Rosa near Requena; Rio Ucayali; House garden; cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2011-03-24 17:27:00-03","MO","MOBOT","3261532","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6109","1982","6","12","South America","Brazil","Pará",NA,"Riverbanks of Rio Itacaiúnas near ferry crossing to AMZA camp 3-Alfa. Forest on low ground and riverbanks.","-50.5","-5.88333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2008-05-27 22:02:00-03","MO","MOBOT","3262727","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Felix Woytkowski","Woytkowski 34371","1946","8","16","South America","Peru","Loreto",NA,"Where the forest ends, close to Ri Chino. Boqueron Padre Abad.",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2011-03-15 10:28:00-03","MO","MOBOT","3262809","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Hermes Cuadros V.","Cuadros Villalobos 3210","1987","1","31","South America","Colombia","Bolívar",NA,"Mun. Carmen de Bolivar, via Carmen - Zam brano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2013-01-09 13:18:00-02","MO","MOBOT","3262835","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill","Manuel Rimachi Y.","Rimachi Y. 3925","1978","9","4","South America","Peru","Loreto","Maynas","Dtto. Iqitos. Rio Nanay, a little above the mouth, in pasture.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"541","2012-08-18 05:19:00-03","MO","MOBOT","3262862","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","João Murça Pires","Pires 51958","1961","9",NA,"South America","Brazil","Pará",NA,"Vicinity of Belem. Nom. vulg.: 'matapasto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","3263026","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Thomas B. Croat","Croat 7494","1969","1","25","South America","Colombia","Amazonas",NA,"Leticia, intendancy Amazonas, commisaria area just south of Leticia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2014-01-04 11:48:00-02","MO","MOBOT","3263161","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L. Liesner","Elizabeth L. Besse|Harry E. Luther|Joseph S. Halton","Besse 2298","1985","12","1","South America","Ecuador","Esmeraldas",NA,"Vic. San Mateo, tropical moist forest.","-79.63333","0.88333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2014-07-25 06:20:00-03","MO","MOBOT","3263289","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Lleras 17354","1973","8","17","South America","Brazil","Amazonas",NA,"Rio Solimões, Barrio de Odorio, São Paulo de Olivenca. Disturbed forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2009-11-04 05:58:00-02","MO","MOBOT","3263325","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L. Liesner","Mildred E. Mathias|Dermot Taylor","Mathias 3648","1959","7","12","South America","Peru","Huánuco",NA,"Vicinity of Tingo María. 3-5 km. from Huanco - Tingo Maria road on Monzon Road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2012-07-28 05:08:00-03","MO","MOBOT","3263328","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","* SILVA","SILVA 74","1997","9","10","South America","Brazil","Amapá",NA,"Acre. Município de Rio Branco. Km 02, margem direita do ramal dos dez. Terreno pantanoso com predominância de vegetação herbacea, solo argiloso. S 10º00'54.8, W 67º48'36.2 and S 10º01.360, W 67º48.760.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2013-08-23 04:12:00-03","MO","MOBOT","3263519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","G. Lozano","G. Lozano C.","Lozano Contreras 7265","1995","10","31","South America","Colombia","Cundinamarca","Yacopi","Insp. de Policía de Guadualito, vereda de La Laguna, por el filo de la montaña.","-74.29946","5.546733","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2015-01-19 16:43:00-02","MO","MOBOT","3263521","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","V. Pesha B.","Pesha Baca 208","1991","8","6","South America","Peru","Madre de Dios","Tambopata","Rio Tambopata. Comunidad Nativa de Infierno. Hermosa Chica. Centro Nape. Subtropical Moist Forest, in riverbank.","-69.28333","-12.83333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2011-06-08 12:20:00-03","MO","MOBOT","3263546","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Manuel Rimachi Y.","Rimachi Y. 3581","1978","5","8","South America","Peru","Loreto","Maynas","Dtto. Indiana. Río Amazonas. Quebrada de Yanayacu, to caserio Bombonaje, riparian fores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2008-05-27 22:02:00-03","MO","MOBOT","3263648","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ghillean T. Prance","Prance 21008","1974","4","29","South America","Brazil","Amazonas",NA,"Rua Paraiba, Manaus. Cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","3264092","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"SALDIAS","SALDIAS 1264","1990","10","23","South America","Bolivia","Santa Cruz","Ichilo","Faja Norte; 2 km NW de Comando (Yapacaní), sobre el camino a Choré. Bosque húmedo tropical en zona de llanura.","-63.88333","-17.38333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","3281019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. L. Liesner","R. Hahn","Hahn 133","1981","9","18","South America","Peru","Loreto",NA,"Rio Ampiyacu. In from bank of Rio Ampiyacu, between Pebas and Pucuarquillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2009-12-13 15:52:00-02","MO","MOBOT","3281024","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. L. Liesner","Francisco J. Ortega","Ortega 572","1979","3","1","South America","Venezuela","Portuguesa",NA,"Dtto ARaure Hda canburito",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
