"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","scientificNameAuthorship","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"323","2008-05-27 22:02:00-03","MO","MOBOT","2872736","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","* MEDAM","MEDAM 84","1974",NA,NA,"South America","Argentina","Buenos Aires","San Fernancho, calle 9 de Julio, junto al Rowing Club.",NA,NA,NA,NA,NA,"D. Medám","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2013-03-12 05:31:00-03","MO","MOBOT","2872758","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","N. de la Barra","De la Barra 951","2001",NA,NA,"South America","Bolivia","Cochabamba","Río Ichilo a 10 km N de Pto. Villameol. Chapare-cbba.",NA,NA,NA,NA,NA,"Gerrit Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","2872798","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","* MEDAM","MEDAM 96","1974",NA,NA,"South America","Argentina","Buenos Aires","San Fernando, calle 9 de Julio junto al Rowling Club.",NA,NA,NA,NA,NA,"D. Medám","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2009-10-20 22:01:00-02","MO","MOBOT","2872800","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ellsworth P. Killip|Albert C. Smith","Killip 14604","1926","11","16","South America","Colombia","Bolívar","Soplaviento and vicinity; Prostrate on mud at edge of Dique.","10.00000000",NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","2872871","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","POTT","POTT s.n.","1990",NA,NA,"South America","Brazil","Mato Grosso do Sul","Faz. Nhecolãndia, Corumbá. Campo alagável, borda de lagoa.",NA,NA,NA,NA,NA,"Gerrit Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","2872883","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Nelson A. Rosa","Rosa 2941","1978","12","13","South America","Brazil","Maranhão","Sta. Inés, margen direita do Rio Piudaré, proximo da Rod. BR-316. Campo temporariamenta alagdo.",NA,NA,NA,NA,NA,"N.A. Rosa","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2011-04-04 10:47:00-03","MO","MOBOT","2872903","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Abundio Sagástegui A.","Sagástegui Alva 5720","1968","8","17","South America","Peru",NA,"Panaillo; Prov. Coronel Portillo. Calidad del sitio margen derecha del Ucayali.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2009-08-21 21:03:00-03","MO","MOBOT","2872979","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Richard Spruce","Spruce s.n.","1849",NA,NA,"South America","Brazil",NA,"Amazon River.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","2873003","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ghillean T. Prance","Prance 7345","1968","9","17","South America","Brazil","Amazonas","Vicinity of Tarauacá. Meadow at margin of lake.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","2873009","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Erich Werdermann","Werdermann 2454","1926",NA,NA,"South America","Bolivia",NA,"Dept. El Beni, Trinidad-Missiones Guarayos.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.","-63.19","-15.89",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","2873102","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ghillean T. Prance","Prance 5268","1968","6","27","South America","Brazil","Amazonas","Island in Rio Madeira opposite Jaciparaná. Basin of Rio Madeira.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2009-06-28 10:39:00-03","MO","MOBOT","2873104","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney T. McDaniel","McDaniel 10893","1968","8","22","South America","Peru","Loreto","Iquitos, Santa Maria, sandy silty depression on beach near Río Amazonas,",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2009-06-25 21:29:00-03","MO","MOBOT","2873144","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil","Pará","In insulis Ardupelagi Paraensis.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","2873177","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ghillean T. Prance","Prance 2551","1966","9","25","South America","Brazil","Amazonas","Bôca do Acre, Rios Purus & Acre. Beach on Rio Purus, opposite Boca do Acre.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2010-02-11 21:51:00-02","MO","MOBOT","2873248","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 6125","1968","7","16","South America","Bolivia","Pando","W. bank of Rio Madeira, 2km. north of Abunã. Muddy river bank.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.","-65.32196","-10.244654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","2873326","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Duarte, *","Duarte 3279","1950","9","13","South America","Brazil","Minas Gerais","Sete Lagôas-Estação Experimental.",NA,NA,NA,NA,NA,"Alberto Coêlho Sarmento","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2016-11-15 05:15:00-02","MO","MOBOT","2873377","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antonio C. Krapovickas|Carmen L. Cristóbal|Romeo Carnevali|Camilo L. Quarín|J.M. González|A. Isikawa","Krapovickas 23890","1973",NA,NA,"South America","Argentina","Corrientes","Isla Apipé Grande, Puerto San Antonio. En picadas de la selva marginal, sobre bajos húmedos.",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2012-05-01 08:26:00-03","MO","MOBOT","2873383","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","W.G. Herter","Herter 1756","1935","3","9","South America","Uruguay",NA,"Aren ripar. hum. ill. Palleros.",NA,NA,NA,NA,NA,"Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"341","2011-06-08 12:20:00-03","MO","MOBOT","2873413","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Manuel Rimachi Y.","Rimachi Y. 551","1973","9","10","South America","Peru","Loreto","Dtto. Iquitos. Carretera from Iquitos to Santa Maria, sandy soil, lowland.",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2011-06-08 12:20:00-03","MO","MOBOT","2873421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Manuel Rimachi Y.","Rimachi Y. 8743","1988","8","29","South America","Peru","Loreto","Dtto. Iquitos. Iquitos, Carretera de la Marina, km 4.5 en margen de chacra, terreno arcilloso,",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2013-02-03 05:32:00-02","MO","MOBOT","2873478","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Manoel dos R. Cordeiro","Cordeiro 725","1975","9","4","South America","Brazil","Rondônia","Sub-base Proj. RADAM terreno argiloso, estrada Belmonte. Rio Madeira.",NA,NA,NA,NA,NA,"G. Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2009-06-24 18:35:00-03","MO","MOBOT","2873560","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Agnes Chase","Chase 8024","1924","12","23","South America","Brazil","Bahia","Low pastured ground. Paripe. Vicinity of Bahia,","5.00000000",NA,NA,NA,NA,"Sonja de Castro Boechat 96","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2012-10-11 13:44:00-03","MO","MOBOT","2873619","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil","Bahia","In linoris epiceanbis",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"346","2009-07-17 06:11:00-03","MO","MOBOT","2873649","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 20348","1975","10","9","South America","Peru","Loreto","Dtto. Iquitos, Padre Isla, side away from Iquitos, sandy loam, subj. to annual innundation; locally abundant.",NA,NA,NA,NA,NA,"S. McDaniel","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2011-04-03 12:50:00-03","MO","MOBOT","2873708","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Aurelio Schinini","Schinini Cacace 15303","1978",NA,NA,"South America","Argentina","Corrientes","Rio Paraná, isla Fernández.",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2012-04-27 08:59:00-03","MO","MOBOT","2873753","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Filomeno Encarnación","Encarnación Cajañaupa 26239","1982","8","26","South America","Peru","Loreto","Caño Irucahua, abajo de J. Herrera margen iIzquierda R. Ucayali.",NA,NA,NA,NA,NA,"G. Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"349","2020-09-23 15:02:00-03","MO","MOBOT","2873793","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 18014","1973","8","24","South America","Peru","Loreto","Dtto. Nauta. Paraiso, Rio Amazonas, open slightly sandy bar near river,",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.","-73.3","-4.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"350","2011-06-08 12:20:00-03","MO","MOBOT","2873821","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Manuel Rimachi Y.","Rimachi Y. 5650","1981","9","9","South America","Peru","Loreto","Dtto. Iquitos. Río Itaya, en orilla inundata, terreno abierto y arcilloso, near Iquitos.",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2012-03-30 22:07:00-03","MO","MOBOT","2873895","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Franklin Ayala","Ayala Flores 676","1974","10","10","South America","Peru","Loreto","Habitat.: terrenos húmedos. Acerradero la loretana (Iquitos).",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"352","2009-07-17 07:39:00-03","MO","MOBOT","2873955","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Émile Hassler","Hassler 11516","1913",NA,NA,"South America","Paraguay",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","2873983","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ghillean T. Prance","Prance 5468","1968","7","3","South America","Brazil","Rondônia","Basin of Rio Madeira. Rio Madeira 4km. north of Mutumparaná. Sandy, rocky periodically flooded river bank.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2010-12-01 17:36:00-02","MO","MOBOT","2874004","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Aurelio Schinini|Elsa L. Cabral|Ricardo O. Vanni","Schinini Cacace 17571","1979",NA,NA,"South America","Argentina","Corrientes","8 km S de Labougle, costa del rio Uruguay.",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Monte Caseros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2010-02-11 21:52:00-02","MO","MOBOT","2874051","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 5899","1968","7","12","South America","Brazil","Rondônia","Basin of Rio Madeira. E. bank of Rio Madeira at Abunã. Muddy river bank.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2010-12-01 17:36:00-02","MO","MOBOT","2874092","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Aurelio Schinini|Elsa L. Cabral|Ricardo O. Vanni","Schinini Cacace 16799","1979",NA,NA,"South America","Argentina","Corrientes","Ruta 40 Río Agupey.",NA,NA,NA,NA,NA,"L.H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Alvear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2015-08-01 05:59:00-03","MO","MOBOT","2874146","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","F.R. Fosberg","Fosberg 29081","1947","11","10","South America","Peru","Loreto","Paraiso, well above Iquitos, on Rio Amazonas, Occurence Common on bare drying mud in seepy muddy place in clearing just above water's edge.","110.00000000",NA,NA,NA,NA,"G. Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Maynas","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2011-02-18 15:56:00-02","MO","MOBOT","2874206","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","O. Haught","Haught 2721",NA,NA,NA,"South America","Colombia","Boyacá","Growing in muddy soil close to water-line along thr Meta. Near Orocue.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2009-08-25 00:00:00-03","MO","MOBOT","2874241","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6838","1964","10","14","South America","Brazil",NA,"Vicinity of Barro do Garças, Mato Grosso, Periodically flooded creek bank, full sun, ca. 50km N. od Barra do Garças on road to Xavantina.","400.00000000",NA,NA,NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-52.25","-15.88333",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2009-06-28 10:39:00-03","MO","MOBOT","2874250","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney T. McDaniel","McDaniel 13995","1970","7","25","South America","Peru","Loreto","Pucallpa, sandy weedy area near Rio Ucayali, local in low area.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Ucayali","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2009-06-24 18:35:00-03","MO","MOBOT","2874305","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Agnes Chase","Chase 7736","1924","11","19","South America","Brazil","Pernambuco","Vicinity of Pernambuco (Recife), Open banks of Rio Capibcribe. Varzea.","5.00000000",NA,NA,NA,NA,"LeRoy H.Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-11-28 22:46:00-02","MO","MOBOT","2874366","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","George Eiten|J.M. de Freitas Campos","Eiten 3486","1961","12","2","South America","Brazil","São Paulo","Município de São Carlos: Porto Pulador on the Rio, MojiGuaçu. 8.9 km NNE of the RR station at Santa Eudóxia. Open bank of a levee about 50 m. west of ferry.",NA,NA,NA,NA,NA,"LeRoy H. Harvey","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2012-03-28 20:09:00-03","MO","MOBOT","2874407","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2260","1978",NA,NA,"South America","Brazil","Mato Grosso do Sul","Faz. Rio Negro, Mun. de Aquidauana.",NA,NA,NA,NA,NA,"Sonja Castro Boechat","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","2874451","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Tarciso S. Filgueiras","Filgueiras 3611","2000",NA,NA,"South America","Brazil","Goiás","Município Nova Crixás, Distrito do Bandeirantes. RPPN Pontal do Jaburú.",NA,NA,NA,NA,NA,"G. Davidse","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2009-09-02 15:16:00-03","MO","MOBOT","2874688","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14459","1984","7","25","South America","Ecuador","Los Ríos","Jauneche, en la carretera Mocachi-Palenque, 15 km Este de la via Empalme-Balzar.",NA,NA,NA,NA,NA,"P.M. Peterson","(Lam.) Britton, Sterns & Poggenb.","-79.7","-1.2667",NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2018-02-25 05:30:00-03","MO","MOBOT","2874701","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","Harley 25862","1988","11","2","South America","Brazil","Bahia","Mun.:Livramento do Brumado. Logoa Vargem de Dentro, c. 8km ao oeste da cidade. Beira da lagoa, em solo úmido.","520.00000000",NA,NA,NA,NA,"Sonja Castro Boechat","(Lam.) Britton, Sterns & Poggenb.","-41.78333","-13.63333",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2012-03-28 20:09:00-03","MO","MOBOT","2874894","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2232","1978",NA,NA,"South America","Brazil","Mato Grosso do Sul","Faz. Bodoquena. Carandazal, Mun. de Corumbá.",NA,NA,NA,NA,NA,"Sonja Castro Boechat","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2009-08-21 06:56:00-03","MO","MOBOT","2875045","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Keiichi Mizoguchi","Mizoguchi 872","1978","12","10","South America","Brazil","São Paulo","Santa Amalo, 47km. S from São Paulo: Santa Amalo, 47km. S from Sã Paulo City. In forest.",NA,NA,NA,NA,NA,"Sonja Castro Boechat","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2009-09-03 17:30:00-03","MO","MOBOT","2924265","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Henry H. Rusby","Rusby 227",NA,NA,NA,"South America","Bolivia",NA,"Rio Beni",NA,NA,NA,NA,NA,"Fisher's catalog note file","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2009-09-03 17:30:00-03","MO","MOBOT","2924266","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Henry H. Rusby","Rusby 243",NA,NA,NA,"South America","Bolivia","La Paz","Mapiri",NA,NA,NA,NA,NA,"Fisher's catalog note file","(Lam.) Britton, Sterns & Poggenb.","-68.166667","-15.25","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2011-06-08 17:15:00-03","MO","MOBOT","2924270","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","José Steinbach","Steinbach G. 2914","1916","9","3","South America","Bolivia","Santa Cruz","Palometella",NA,NA,NA,NA,NA,"Fisher's catalog note file","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
