"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"303","2019-05-06 11:54:18-03","UFU","HUFU","64695","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Bianchini, R.S.","Pelissari, G.; Zanuto, A.R.A.; Silva, A.H. da & Almeida-Scabbia, R.J.","117","2008","06","19","Brasil","São Paulo","Santo André","Subprefeitura de Parabapiacaba e Parque Andreense, Rua Araçaúva, entre Antônio Lisboa e Inconfidentes.","-46.344444","-23.758056","-46.344444","-23.758056",NA,NA,"Arvoreta ca. 2m alt. Flor creme.; Beira de mata.","HUFU00056780","HUFU00056780",NA,NA,NA,NA,NA,NA,NA,"2012","07","17",NA,NA,NA,NA,NA
"304","2019-05-06 11:54:18-03","UFU","HUFU","77208","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Giacomin, L.L.; Viana, P.L.; Oliveira, C.T. & Perillo, L.N.","1065","2009","08","20","Brasil","Minas Gerais","Itamonte","Parque Estadual Serra do Papagaio, MArgem da estrada que leva a sede.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"Arbusto ereto.","HUFU00074877",NA,NA,NA,NA,NA,NA,NA,NA,"2018","11",NA,"26914","auto",NA,NA,NA
"305","2019-05-06 11:54:18-03","UFU","HUFU","55645","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Saavedra, M.M.; Sylvestre, L.S.; Lobão, A.; Monteiro, D.; Monteiro, R.F.; Winer, S.; et al.","361","2007","04","03","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Nas proximidades do Brejo da Lapa, floresta alto - montana.","-44.5633010864258","-22.4960994720459",NA,NA,"2000","2000","Arvoreta, ca. 4 m. Caule com indumento ferrugíneo, folhas levemente discolores indumento alvo na face abaxial. brácteas involucrais verde-claras, corolas e ramos do estilete alvos, papus castanho.","HUFU00056581","HUFU00056581",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"19648","auto",NA,NA,NA
"306","2019-05-06 11:54:18-03","UFU","HUFU","24608","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Correa, J.A.","140","1976","07","05","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUFU00056579","HUFU00056579",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"53584","auto",NA,NA,NA
"307","2019-05-06 11:54:18-03","UFU","HUFU","60313","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Wachter, M.F.; Uchôa, M.A.F.","14","2011","04","20","Brasil","Mato Grosso do Sul","Dourados","Aeroporto/ UFGD","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"Lilás claro.","HUFU00056779","HUFU00056779",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"74744","auto",NA,NA,NA
"308","2019-05-06 11:54:18-03","UFU","HUFU","26950","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Souza, V.C.; Leoni, L.S.; Souza, J.P. & Mazine, F.F.","12101","1996","09","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Estrada entre o alojamento e Vale Verde.","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Arbusto, ca. 2 m. Flores alvas.; Mata de altitude.","HUFU00056582","HUFU00056582",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"21645","auto",NA,NA,NA
"309","2019-05-06 11:54:18-03","UFU","HUFU","30634","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Vidal, J.","269","1944","07",NA,"Brasil","Minas Gerais","Barbacena","Distrito de Pinheiro Grosso","-43.7736015319824","-21.2257995605469",NA,NA,NA,NA,NA,"HUFU00056585","HUFU00056585",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"27982","auto",NA,NA,NA
"310","2019-05-06 11:54:18-03","UFU","HUFU","24609","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Hoehne, F.C.","s.n.","1932","05","13","Brasil","São Paulo","São Paulo","Jardim Botânico, Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUFU00056587","HUFU00056587",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"53584","auto",NA,NA,NA
"311","2019-05-06 11:54:22-03","UFU","HUFU","18406","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Silva, L.H.S.","Chagas, F.S. e; Pizzaia, L.N.","1406","1991","07","24","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, ca. 26 m. Botões florais esverdeados, flores brancas.","HUFU00056593","HUFU00056593",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"63728","auto",NA,NA,NA
"312","2020-08-20 20:38:17-03","UFSC","FLOR","59644","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Marques, D.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3989","2014","11","04","Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667","48º57'12''W","26º2'12''S",NA,NA,"arbusto, 1,2m alt., flores róseas","FLOR0059644","FLOR0059644",NA,NA,NA,NA,NA,"Asterales",NA,"2014",NA,NA,NA,NA,NA,NA,NA
"313","2020-08-20 20:38:17-03","UFSC","FLOR","28722","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Kersten, R.","Kersten, R.; Silva, S.M.","122","1997","07","21","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"árvore, flor em botão, 13m altura. DAP 0,90 m.","FLOR0028722",NA,NA,NA,NA,NA,NA,"Asterales",NA,"1997",NA,NA,"25028","auto",NA,NA,NA
"314","2018-07-17 19:03:34-03","UFMT","UFMT","38378","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Caxambu, M.G.","Caxambu, M.G.; Silva, A.R.","1660","2007","08","17","Brasil","Mato Grosso",NA,"Campo Mourão.","-52.318667","-24.105611","-52.318667","-24.105611","638","638","Árvore heliófita, entre 8-9 m de altura. Em pré floração.; parque Estadual do Lago Azul (PELA).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","09","05",NA,NA,NA,NA,NA
"315","2021-03-04 15:42:43-03","IF","SPSF","11333","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"U.Pastore & R.M.Klein","162","1986","10","28","Brasil","SP","Teodoro Sampaio","R.F.do Morro do Diabo","-52.333333","-22.566667",NA,NA,"460","460","COLETA: Contato Savana/Floresta Estacional.&nf;Árvore 12m altura; diametro à altura do peito de 30cm.; GEOGRAFIA: Solo de textura arenoso/média.&nf;Relevo ondulado;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"316","2021-03-04 15:42:43-03","IF","SPSF","37095","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"F.A.R.D.P.Arzolla & G.C.R.Paula & F.E.S.P.Vilela & C.S.Nunes & V.Gregorato & J.R.Santos","1023","2006","07","17","Brasil","SP","São Paulo",NA,"-46.640278","-23.448056",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"317","2021-03-04 15:42:43-03","IF","SPSF","37096","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"F.A.R.D.P.Arzolla & G.C.R.Paula & F.E.S.P.Vilela & C.S.Nunes & V.Gregorato & J.R.Santos","1024","2006","06","30","Brasil","SP","São Paulo",NA,"-46.626667","-23.4425",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"318","2021-03-04 15:42:43-03","IF","SPSF","40232","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"R.Esteves & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia","247","2007","09","24","Brasil","SP","São Paulo","P.E.Jaraguá","-46.771667","-23.472222",NA,NA,"780","780","COLETA: Árvore 10m.&nf;Flores cor creme.; GEOGRAFIA: Trilha das Garças.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"319","2021-03-04 15:42:43-03","IF","SPSF","35134","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","J.Semir","R.Cielo-Filho & M.Imamoto & R.A. Martins","440","2005","08","09","Brasil","SP","Caieiras","Condomínio Parque Suíça","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Rua Queluz, Lote 67&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,"2008","10","31","9448","auto","Magnoliopsida",NA,NA
"320","2021-03-04 15:42:43-03","IF","SPSF","17767","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"G.A.D.C. Franco & M.L.Kawazaki","1261","1994","08","18","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA
"321","2021-03-04 15:42:43-03","IF","SPSF","21563","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"A.R.Ferretti & A.Vanini & A.G.Nave & F.Penereiro & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas & J.P.Souza","10","1996","12","11","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: acao antropica, borda&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA
"322","2021-03-04 15:42:43-03","IF","SPSF","15397","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"M.Dias","18","1992","10","16","Brasil","SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"40712","auto","Magnoliopsida",NA,NA
"323","2021-03-04 15:42:43-03","IF","SPSF","01457","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"D.Amaro van Emelen","56",NA,NA,NA,"Brasil","SP","São Paulo","bairro de Santana","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA
"324","2021-03-04 15:42:43-03","IF","SPSF","08185","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","J.Semir","A.Custodio Filho","672","1981","07","17","Brasil","SP","São Paulo","Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA
"325","2021-03-04 15:42:43-03","IF","SPSF","07123","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"O.T. Aguiar",NA,"1981","10","01","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA
"326","2021-03-04 15:42:43-03","IF","SPSF","10980","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","J.A.Pastore","A.Custodio Filho & G.A.D.C. Franco","277","1986","10","10","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,"2010","06","02","34059","auto","Magnoliopsida",NA,NA
"327","2021-03-04 15:42:43-03","IF","SPSF","08748","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"A.C.Dias","4","1984","10","02","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA
"328","2021-03-04 15:42:43-03","IF","SPSF","51511","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris",NA,"R.D.V. da Silva","F.A.R.D.P. Arzolla et al.","1738","2015","07","28","Brasil","SP","Mogi das Cruzes","Estrada Cinco Estrelas","-46.135556","-23.462778",NA,NA,"960","960","GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,"2016","10","15",NA,NA,"Magnoliopsida",NA,NA
"329","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Hagendorf","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro, e. gr. in Serra dos Orgãos etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Bowie, J","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad urbem S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Cunningham, A","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad urbem S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Bowie, J","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad urbem S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Cunningham, A","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad urbem S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Gardner, G","478",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro, e. gr. in Serra dos Orgãos etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro, e. gr. in Serra dos Orgãos etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro, e. gr. in Serra dos Orgãos etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Burchell, WJ","4878","1827","07","30","Brazil","São Paulo","Jundiaí","IBB/Jundiaí, SP, Rancho do Felis to Jundiaí","-46.883333","-23.183333","-46.883333","-23.183333",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Hagendorf","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro, e. gr. in Serra dos Orgãos etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-02-08 12:38:41-03","UFRGS","ICN","121385","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Marques, D","Chagas; Silva, F","1430","1991","09","23","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com 26m de altura; flores brancas; frequente na área. Transecto 3.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"2015","05","27","63728","auto",NA,NA,NA
"340","2021-02-08 12:38:41-03","UFRGS","ICN","200660","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Caxambu, MG","Iwakura, L","s.n.","2011","10","10","Brasil","SP","Mogi das Cruzes","Parque natural municipal Franscisco Affonso de Mello","-46.1883010864258","-23.5228004455566",NA,NA,"800","800","árvore ca. 6m, heliófita. Capítulo de cor creme.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"2012","02","15","28666","auto",NA,NA,NA
"341","2021-02-08 12:38:41-03","UFRGS","ICN","182873","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Marques, D","Custódio-Filho, A; Franco, GADC","2770","1986","10","10","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho mata secundária","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Doação SPSF 10980; Árvore de 10m de altura.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"2015","05","27","27904","auto",NA,NA,NA
"342","2021-02-08 12:38:41-03","UFRGS","ICN","200654","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Caxambu, MG","Caxambu, MG; et al.","3431","2011","09","01","Brasil","PR","Luiziana","Estação ecológica luiziana","-52.461667","-24.520556","-52.461667","-24.520556","635","635","árvore ca. 6m, heliófita. Flores alvas.; relevo ondulado",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"2011","09","22",NA,NA,NA,NA,NA
"343","2014-09-23 11:01:12-03","G","G-DC","G00327421","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","CAT.HERB.PRODR.","Lhotsky, J.","13",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00327421",NA,"SYNTYPUS of Vernonia petiolaris DC.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,"2013","01","01",NA,NA,NA,NA,NA
"344","2014-09-23 11:01:12-03","G","G-DC","G00327424","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","CAT.HERB.PRODR.","Lhotsky, J.","177",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00327424",NA,"SYNTYPUS of Vernonia petiolaris DC.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,"2013","01","01",NA,NA,NA,NA,NA
"345","2020-04-15 17:19:33-03","IBt","SP","426709","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Simão Bianchini, R","Pelissari, G; Zanuto, ARA; Silva, AH; Almeida Scabbia, RJ","111","2008","06","19","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Gago Coutinho","-46.347014","-23.753575","-46.347014","-23.753575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","01","15",NA,NA,NA,NA,NA
"346","2020-04-15 17:19:33-03","IBt","SP","429377","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Simão Bianchini, R","Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","8308","2008","08","28","Brasil","São Paulo","Santo André","Paranapiacaba, Estrada do Taquaruçu","-46.294042","-23.773886","-46.294042","-23.773886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","01","15",NA,NA,NA,NA,NA
"347","2019-11-21 10:01:34-03","IBt","SP","497879","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Cordeiro, J","Julkoski, D","763","2015","08","13","Brasil","Paraná","Céu Azul",NA,"-53.799444","-25.38","-53.799444","-25.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","11","06",NA,NA,NA,NA,NA
"348","2019-11-21 10:01:34-03","IBt","SP","310784","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Simão Bianchini, R","Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; Tamashiro, JY; I","10","1996","12","11","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha do Rio Bonito (S; W)","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","12","22","38855","auto",NA,NA,NA
"349","2019-11-21 10:01:34-03","IBt","SP","278796","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Esteves, RL","Franco, GADC; Kawasaki, ML","1261","1994","08","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","05","30","38855","auto",NA,NA,NA
"350","2019-11-21 10:01:34-03","IBt","SP","290530","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Esteves, RL","Souza, VC; Rodrigues, RR; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9170","1995","09","05","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","05","30","38804","auto",NA,NA,NA
"351","2019-11-21 10:01:34-03","IBt","SP","337068","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Simão Bianchini, R","Wanderley, MGL; Melo, MMR; Rossi, L; Catharino, ELM; Oliveira, CF","2152","1995","08","01","Brasil","São Paulo","Embu-Guaçu","Serra de Itatuba, Clube Paratodos","-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","14","15311","auto",NA,NA,NA
"352","2019-11-21 10:01:34-03","IBt","SP","285810","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Esteves, RL","Baitello, JB; Pastore, JA","785","1995","07","28","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Caminho para a Fazenda Tucano, na orla da mata","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","05","30","43112","auto",NA,NA,NA
