"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","typeStatus","fieldNumber","relatedCatalogItem","sex"
"1328","2019-11-01 15:02:20-03","UnB","UB","143070","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Sugiyama, M","1997","08",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","1994","12","08","Brasil","São Paulo","Itirapina","Próximo ao Pédagio (Represa do Broa).","-47.871583","-22.205139","-47.871583","-22.205139","Trepadeira; flores alvas. Borda de mata.; Mata de brejo.",NA,NA,"3371","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2019-11-01 15:02:20-03","UnB","UB","143460","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2011","04","29","Arbo, MM; Silva, RM; Vicente, J","1992","11","28","Brasil","Bahia","Morro do Chapéu","16km SW de Morro do Chapéu, caminho a Utinga","-41.266667","-11.633333","-41.266667","-11.633333","Hojas carnosas, verde claro; caliz verdoso, corola blanca, anteras amarillo palido.; Hemiparasita.; Campos gerais y cerradão sobre rocas cuarciticas",NA,NA,"5370","Southern America",NA,NA,"Dicotyledoneae",NA,"1030","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2019-11-01 15:02:20-03","UnB","UB","152238","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2009","09","28","Paula-Souza, J; Ferrucci, MS; Duarte, AR; Rando, JG; Tsuji, R","2005","01","22","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Arredores da estação de tratamento de água. Ca. 3,5km da entrada lateral ao posto na margem da GO-118","-47.516667","-14.116667","-47.516667","-14.116667","Arvoreta com ramos pendentes, ca. de 4 m de altura. Frutos avermelhados; Campo com mata adjacente",NA,NA,"4463","Southern America",NA,NA,"Dicotyledoneae",NA,"1160","1160",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2019-11-01 15:02:20-03","UnB","UB","153191","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2011","04",NA,"Melo, E; et al.","2001","04","19","Brasil","Bahia","Morro do Chapéu","Proximidades do Morrão","-41.199167","-11.585556","-41.199167","-11.585556","Hemiparasita sobre Myrtaceae. Folha cartácea. Botões esverdeados; Vegetação savanóide em solo arenoso",NA,NA,"3319","Southern America",NA,NA,"Dicotyledoneae",NA,"1140","1140",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2019-11-01 15:02:20-03","UnB","UB","153272","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","21","Brasil","Minas Gerais",NA,"Ca. 17km E of Diamantina",NA,NA,NA,NA,"Fruit green, maturing violet-black.; Cut-over gallery forest in deep valley",NA,NA,"28036","Southern America",NA,NA,"Dicotyledoneae",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2019-11-01 15:02:20-03","UnB","UB","153274","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Felfili, JM; Filgueiras, TS; Alvarenga, D; Walter, BMT","1988","11","16","Brasil","Minas Gerais",NA,"Entre Patrocínio e Coromandel",NA,NA,NA,NA,"Hemiparasita sobre Xylopia sericea. Flores claras.; Cerrado",NA,NA,"101","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2019-11-01 15:02:20-03","UnB","UB","153275","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Irwin, HS; et al.","1970","02","03","Brasil","Minas Gerais",NA,"Ca. 2km N of Paracatu",NA,NA,NA,NA,"Parasitic on various shrubs. Fruit gray-green apically reddish.; Cerrado, low slopes",NA,NA,"25947","Southern America",NA,NA,"Dicotyledoneae",NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2019-11-01 15:02:20-03","UnB","UB","153276","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J","1980",NA,NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","01","15","Brasil","Minas Gerais",NA,"Ca. 27km SW of Diamantina on road to GOuveia",NA,NA,NA,NA,"Semiclimbing shrub 4m. Calyx light green; corolla and stamens cream; fragnant.; Gallery margin. Gallery forest and adjacent meadow and campo",NA,NA,"22035","Southern America",NA,NA,"Dicotyledoneae",NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2019-11-01 15:02:20-03","UnB","UB","153277","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J","1980",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","11","Brasil","Minas Gerais",NA,"Pico do Itabirito, ca. 50km SE of Belo Horizonte",NA,NA,NA,NA,"Shrub 1m. Flowers heavily perfumed; corolla cream.; Steep rocky slopes, canga soil",NA,NA,"19848","Southern America",NA,NA,"Dicotyledoneae",NA,"1750","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2019-11-01 15:02:20-03","UnB","UB","153278","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Gibbs, PE; Leitão Filho, HF","1977","01","18","Brasil","São Paulo",NA,"25km NW de Mogi-Guaçu, Estação Experimental de Mogi-Guaçu (Fazenda Campininha)",NA,NA,NA,NA,"Parasita. Flores branco-creme.; Cerradão-cerrado",NA,NA,"4283","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2019-11-01 15:02:20-03","UnB","UB","153281","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2011","04",NA,"Lindeman, JC; Haas, JH","1967","03","10","Brasil","Paraná",NA,"N of Rio dos Torres near Fazenda Reserva, ca. 85km sw of Guarapuava",NA,NA,NA,NA,NA,NA,NA,"4789","Southern America",NA,NA,"Dicotyledoneae",NA,"800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2019-11-01 15:02:20-03","UnB","UB","153282","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Silva, SB","1980","11","17","Brasil","Bahia","Sebastião Laranjeiras",NA,"-42.916667","-14.583333","-42.916667","-14.583333","Arbusto; inflorescência leitosa.",NA,NA,"131","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2019-11-01 15:02:20-03","UnB","UB","93086","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Macedo, A","1948","12","08","Brasil","Goiás","Jataí","Jataí, Queixada","-51.7144","-17.8814","-51.7144","-17.8814",NA,NA,NA,"1452","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2019-11-01 15:02:20-03","UnB","UB","153283","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Orlandi, D","1980","10","20","Brasil","Bahia","Morro do Chapéu",NA,"-41.213889","-11.489722","-41.213889","-11.489722","Arbusto de 3m; caule acinzentado, botão esbranquiçado, cálice verde persistente, corola branca; frutos verdes.",NA,NA,"306","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2019-11-01 15:02:20-03","UnB","UB","153284","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Irwin, HS; Souza, R; Santos, RR","1965","10","21","Brasil","Goiás",NA,"Ca. 12km NW of Veadeiros, road to Cavalcanti",NA,NA,NA,NA,"Shrub 2m the inflorescences drooping. Corolla cream.; Rocky slope",NA,NA,"9381","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2019-11-01 15:02:20-03","UnB","UB","153285","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Prance, GT; Silva, NT","1964","10","26","Brasil","Goiás",NA,"40km south of Caiapônia",NA,NA,NA,NA,"Riverine woodlands on agricultural lands.",NA,NA,"59657","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2019-11-01 15:02:20-03","UnB","UB","153286","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","05","03","Heringer, EP",NA,NA,NA,"Brasil",NA,NA,"Margem do Rio Abaité, Rodovia Brasília, MG",NA,NA,NA,NA,"Mata ciliar",NA,NA,"7792","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2019-11-01 15:02:20-03","UnB","UB","191304","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2012","05",NA,"Faria, JEQ","2012","04","13","Brasil","Bahia","Palmeiras","Margem da estrada de Palmeiras para Guiné, próximo à primeira","-41.575278","-12.543611","-41.575278","-12.543611","Arbusto ca. 3 m de altura, botões e flores verdes, fruto imaturo verde (coletado material em sílica gel); Caatinga em ambiente montanhoso e rochoso",NA,NA,"2627","Southern America",NA,NA,"Dicotyledoneae",NA,"757","757",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2019-11-01 15:02:20-03","UnB","UB","2721","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J",NA,NA,NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH; Fonsêca, SG","1972","02","03","Brasil","Minas Gerais",NA,"Ca. 7km N de Gouveia na estrada para Diamantina",NA,NA,NA,NA,"Em árvore.; Parasita. Flor branco-esverdeado. Fruto vermelho.; Cerrado.",NA,NA,"35306","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2019-11-01 15:02:20-03","UnB","UB","92984","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J","1980",NA,NA,"Irwin, HS","1968","01","13","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás, 25km ao N de Corumbá de Goiás","-48.8086","-15.9236","-48.8086","-15.9236",NA,NA,NA,"18543","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2019-11-01 15:02:20-03","UnB","UB","92985","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Irwin, HS","1966","03","03","Brasil","Goiás","Cristalina","Cristalina, 5km S de Cristalina","-47.6136","-16.7686","-47.6136","-16.7686",NA,NA,NA,"13414","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2019-11-01 15:02:20-03","UnB","UB","92986","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Irwin, HS","1966","02","12","Brasil","Goiás",NA,"15km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,NA,"12645a","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-11-01 15:02:20-03","UnB","UB","92987","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Irwin, HS","1966","02","12","Brasil","Goiás",NA,"15km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,NA,"12645","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2019-11-01 15:02:20-03","UnB","UB","93085","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2011","04","04","Irwin, HS","1965","11","17","Brasil","Goiás","Cabeceiras","Cabeceiras, 10km ao E de Cabeceiras","-46.9267","-15.8006","-46.9267","-15.8006",NA,NA,NA,"10423","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2019-11-01 15:02:20-03","UnB","UB","93084","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2000","05","03","Heringer, EP","1964","05","28","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"9852","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1353","2019-11-01 15:02:20-03","UnB","UB","194468","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Soares-Silva, LH","2012",NA,NA,"Soares-Silva, LH","2011","11","05","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,"Hemiepífita sobre mimosa. Botões florais brancos. Flores, estames e estiletes brancos. Flor fragrante","UB0125119","UB0125119","1578","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"1354","2019-11-01 15:02:20-03","UnB","UB","151634","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2009","09","28","Krieger, PL","1971","06","10","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"Cerrado",NA,NA,"10691","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"1355","2019-11-01 15:02:20-03","UnB","UB","153271","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Hatschbach, G","1982","06",NA,"Kummrow, R; Stutts, JG","1982","02","26","Brasil","Paraná ","Clevelândia","Rio Rondinha","-52.4707984924316","-26.3957996368408",NA,NA,"Hemiparasita; flor alvecente.; Interior do capão",NA,NA,"1826","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA
"1356","2019-11-01 15:02:20-03","UnB","UB","93082","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Heringer, EP","1965","10","30","Brasil","Distrito Federal","Brasília","Graja do Tamandoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"10760","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1357","2019-11-01 15:02:20-03","UnB","UB","16138","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Silva, MV",NA,NA,NA,"Irwin, HS; Souza, E; Santos, RR","1965","09","28","Brasil","Distrito Federal","Brasília","Immediately W of Planaltina","-47.9296989440918","-15.7797002792358",NA,NA,"In bud only.; Tree 6m; Creek margin. Gallery forest,.",NA,NA,"8763","Southern America",NA,NA,"Dicotyledoneae",NA,"950","950","70570","auto",NA,NA,NA,NA,NA,NA,NA
"1358","2019-11-01 15:02:20-03","UnB","UB","93081","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barboza, MA","2001","04","04","Heringer, EP","1973","06","15","Brasil","Distrito Federal","Brasília","São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"12984","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1359","2019-11-01 15:02:20-03","UnB","UB","177891","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2018","01","26","Soares-Silva, LH; et al.","2011","06","17","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,"Semiparasita estéril sobre Mimosa regina.",NA,NA,"1499","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"1360","2019-11-01 15:02:20-03","UnB","UB","153279","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Barreto, M","1934","05","13","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto 1m. Flor alva.; Canga",NA,NA,"179","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1361","2019-11-01 15:02:20-03","UnB","UB","153280","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Rizzini, CT",NA,NA,NA,"Krieger, PL","1980","02","04","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"Cerrado",NA,NA,"10691","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"1362","2019-11-01 15:02:20-03","UnB","UB","153270","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Hatschbach, G","2002",NA,NA,"Von Linsingen","2001","03","16","Brasil","Paraná ","Jaguariaíva","Rio Diamante, margem do rio","-49.7057991027832","-24.2511005401611",NA,NA,"Hemiparasita; flor creme.",NA,NA,"154B","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"1363","2019-11-01 15:02:20-03","UnB","UB","153273","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, CS","2011","04",NA,"Pirani, JR; Yano, O","1983","01","22","Brasil","Rio Grande do Sul","São Gabriel","BR-290, para Cachoeira Sul","-54.3199996948242","-30.3363990783691",NA,NA,"Hemiparasita sobre Salyx, também observada na região sobre Lithraea, Ligustrum e gimnospermas. Flores creme muito perfumadas",NA,NA,"508","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA
"1364","2019-11-01 15:02:20-03","UnB","UB","153269","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Hatschbach, G","1995",NA,NA,"Hatschbach, G; Ribas, OS","1995","02","18","Brasil","Santa Catarina","Bom Retiro","Rodovia BR-282, próximo ao Rio Campo Novo do Sul","-49.489200592041","-27.7971992492676",NA,NA,"Hemiparasita; flor creme; sobre Myrtaceaea; Orla de capão",NA,NA,"61736","Southern America",NA,NA,"Dicotyledoneae",NA,"900","900","35974","auto",NA,NA,NA,NA,NA,NA,NA
"1365","2019-11-01 15:02:20-03","UnB","UB","151623","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Miyagi, PH; Souza, VC; Souza, JP; Scalon, VR","1995","05","27","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau.","-49.1399993896484","-24.3099994659424",NA,NA,"Arbusto 2m. Frutos vinho.; Campo rupestre da borda de encosta íngreme",NA,NA,"587","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"1366","2019-05-06 11:58:31-03","UFU","HUFU","46743","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Rosa, P.O.","2007","09",NA,"Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2006","12","15","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,"Arvoreta, ca. 2 m. Frutos imaturos verdes.; Mata decidua (borda).","HUFU00012862","HUFU00012862","278",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"1367","2019-05-06 11:58:31-03","UFU","HUFU","16420","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Caires, C.S.","2009","05","06","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","1997","10","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego do Bárbaro.","-46.3657989501953","-20.2453002929688",NA,NA,"Hemiparasita epífita. Cálice verde, corola creme-esverdeada.; Capão de mata (borda).","HUFU00039138",NA,"2992",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"1368","2019-05-06 11:58:31-03","UFU","HUFU","44839","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Rosa, P.O.","2007","09",NA,"Rodrigues, V.H.P.; Kilca, R.V.","2006","01","09","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,"Mata ciliar.","HUFU00012863","HUFU00012863","s.n.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1369","2019-05-06 11:58:31-03","UFU","HUFU","3756","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Barbosa, M.A.","1999","11",NA,"Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","1992","12","04","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Voçoroca, cipó ou liana. Sépalas creme e flores perfumadas.; Voçoroca.","HUFU00012865","HUFU00012865","432",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1370","2019-05-06 11:58:31-03","UFU","HUFU","48713","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Hatschbach, G.","2007",NA,NA,"Silva, J.M.; Cordeiro, J.","2007","03","09","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"Hemiparasita, flor creme.; Capão.","HUFU00012864","HUFU00012864","5574",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"1371","2020-08-20 15:00:21-03","UFSC","FLOR","38282","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler",NA,NA,NA,NA,"Mattos, J.","2000","01","31","Brasil","Santa Catarina","São Joaquim","3km a Oeste da barra do Rio Postinho com o Rio Rondinha.","-49.9317016601562","-28.2938995361328",NA,NA,"parasita","FLOR0038282",NA,"32551",NA,NA,NA,NA,"Santalales",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"1372","2020-08-20 20:42:00-03","UFSC","FLOR","55975","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler","Falkenberg, D.B.","1997",NA,NA,"Falkenberg, D.B.","1996","09","25","Brasil","Santa Catarina","Urubici","Estrada entre a SC 439 e Rio dos Bugres, junto ao rio Canoas, ca. 1-2 km da SC 439.","-49.5917015075684","-28.0149993896484",NA,NA,"trepadeira lenhosa e robusta, 5-10cm de diâmetro, muitos ramos longos, fruto verde, um pouco pegajoso; 7m altura. Hemiparasita? Manchinhas escuras no hipofilo","FLOR0055975",NA,"8304",NA,NA,NA,NA,"Santalales","900","900","30102","auto",NA,NA,NA,NA,NA,NA,NA
