"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"466","2020-12-11 11:32:51-03","UFMG","BHCB","173718","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Silvia, TT","s.n.","2014","10","Southern America","Brasil","Minas Gerais","Chapada das Perdizes",NA,"Árvore, ca. 2,5m; Mata Atlântica - Floresta Estacional Semidecidual.","BHCB025240",NA,NA,"18",NA,NA,"-44.975","-21.738889","Carrancas",NA,NA,NA,NA,"-44.975","-21.738889",NA,NA,NA,NA,NA,NA,NA
"467","2020-12-11 11:32:51-03","UFMG","BHCB","170755","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Marques, D; Araújo, I M","233","2011","08","Southern America","Brasil","Minas Gerais","Parque Estadual do Biribiri, Trilha da chacrinha. Ponto 1.",NA,"Subarbusto, ca. 2m. Corola roxa, estilete branco, papus róseo.; Mata de galeria.","BHCB015434",NA,NA,"23","1276","1276","-48.273222","-18.946194","Diamantina",NA,NA,"2012","01","-48.273222","-18.946194","04",NA,NA,NA,NA,NA,NA
"468","2020-12-11 11:32:51-03","UFMG","BHCB","179137","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2681","2015","10","Southern America","Brasil","Minas Gerais","RPPN Capivari II",NA,"Arvoreta; ca. 3,0m alt; face abaxial das folhas cremes; pappus dos aquênios rosas.; Campo Rupestre Quartzítico.","BHCB051603",NA,NA,"07",NA,NA,"-43.663056","-20.256111","Itabirito",NA,NA,"2015","11","-43.663056","-20.256111",NA,NA,NA,NA,NA,NA,NA
"469","2020-12-11 11:32:51-03","UFMG","BHCB","173323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rosa, JD; Lemes, EOA","29","2014","07","Southern America","Brasil","Minas Gerais","Parque das Mangabeiras, Estrada para o mirante, esquina com vale dos quiosques.",NA,"Folhas discolores, inflorescências de coloração púrpura.; Transição entre mata e cerrado.","BHCB018302",NA,NA,"14","1149","1149","-43.898056","-19.945833","Belo Horizonte",NA,NA,"2014","07","-43.898056","-19.945833","14",NA,NA,NA,NA,NA,NA
"470","2020-12-11 11:32:51-03","UFMG","BHCB","176704","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2375","2015","06","Southern America","Brasil","Minas Gerais","RPPN Poço Fundo",NA,"Arvoreta; ca. 2,0m alt; face abaxial das folhas branca; brácteas cremes; flores rosas.; Campo Rupestre Quartzítico",NA,NA,NA,"16",NA,NA,"-43.905833","-20.445833","Congonhas",NA,NA,"2015","11","-43.905833","-20.445833",NA,NA,NA,NA,NA,NA,NA
"471","2020-12-11 11:32:51-03","UFMG","BHCB","176769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","44","2015","04","Southern America","Brasil","Minas Gerais","RPPN Andaime",NA,"Árvore; ca. 2,5m alt; folhas discolores; inflorescêcia branca.; Campo Rupestre Quartzitico",NA,NA,NA,"08","983","983","-43.824167","-20.175","Rio Acima",NA,NA,"2015","11","-43.824167","-20.175","03",NA,NA,NA,NA,NA,NA
"472","2020-12-11 11:32:51-03","UFMG","BHCB","185272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, SG; Justo, AG","5932","2015","03","Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,"Árvore.; Campo sujo.","BHCB185272",NA,NA,"31","1200","1340","-43.863611","-20.264722","Itabirito",NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA,NA
"473","2020-12-11 11:32:51-03","UFMG","BHCB","186713","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Vidal, CV","s.n.","2016","07","Southern America","Brasil","Minas Gerais",NA,NA,"Campo Rupestre sobre Formação Ferrífera.","BHCB186713",NA,NA,"26","910","910","-43.431111","-20.165278","Mariana",NA,NA,"2016","08","-43.431111","-20.165278","24",NA,NA,NA,NA,NA,NA
"474","2020-12-11 11:32:51-03","UFMG","BHCB","188420","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Jorge, NC; Isaias, RMS; Hildeberto, CS","EE1","2017","11","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha da Capela.",NA,"Arbóreo com aprox. 3m; floração outubro/novembro; flor branca.&nf;Ramos com presença de galha lenhosa induzidas por Cecidomyiidae.&nf;; Mata Atlântica. Campo de Altitude.","BHCB188420",NA,NA,"01",NA,NA,"-43.510289","-20.434453","Mariana",NA,NA,"2017","11","-43.510289","-20.434453","01",NA,NA,NA,NA,NA,NA
"475","2020-12-11 11:32:51-03","UFMG","BHCB","188631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Paiva, JAM; Souza, JAM; Silva, E","1360","2017","07","Southern America","Brasil","Minas Gerais","Fazenda Manoel José.",NA,"Árvore. Inflorescência roxa.; Afloramento Rochoso em Floresta Estacional Semidecidual.","BHCB188631",NA,NA,"25","1082","1082","-43.638611","-20.088333","Santa Bárbara",NA,NA,NA,NA,"-43.638611","-20.088333",NA,NA,NA,NA,NA,NA,NA
"476","2020-12-11 11:32:51-03","UFMG","BHCB","188993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Oliveira, CT","s.n.","2016","07","Southern America","Brasil","Minas Gerais","Fazenda Córrego das Almas.",NA,NA,"BHCB188993",NA,NA,"31",NA,NA,"-43.486944","-20.135","Mariana",NA,NA,NA,NA,"-43.486944","-20.135",NA,NA,NA,NA,NA,NA,NA
"477","2020-12-11 11:32:51-03","UFMG","BHCB","197279","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Vidal, CV","s.n.","2018","07","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto; Campo rupestre ferruginoso","BHCB197279",NA,NA,"12","1123","1123","-43.500389","-20.152056","Mariana",NA,NA,"2019","02","-43.500389","-20.152056",NA,NA,NA,NA,NA,NA,NA
"478","2020-12-11 11:32:51-03","UFMG","BHCB","22920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-12-11 11:32:51-03","UFMG","BHCB","22920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-12-11 11:32:51-03","UFMG","BHCB","29197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais","Próximo ao Hotel da Usina.",NA,"Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-12-11 11:32:51-03","UFMG","BHCB","29197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-12-11 11:32:51-03","UFMG","BHCB","39291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais","Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-12-11 11:32:51-03","UFMG","BHCB","73675","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Oliveira, AM; Stehmann, JR; Viana, PL","90","2002","06","Southern America","Brasil","Minas Gerais","Corrêa - CVRD.",NA,"Plantas do Brasil.; Subarbóreo.","BHCB051562",NA,NA,"28","3012","3012","-43.260278","-19.648056","Itabira",NA,NA,"2009","03","-43.260278","-19.648056",NA,NA,NA,NA,NA,NA,NA
"484","2020-12-11 11:32:51-03","UFMG","BHCB","73676","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Oliveira, AM; Stehmann, JR; Viana, PL","91","2002","06","Southern America","Brasil","Minas Gerais","Corrêa - CVRD.",NA,"Plantas do Brasil.; Subarbóreo.","BHCB051563",NA,NA,"28","3012","3012","-43.260278","-19.648056","Itabira",NA,NA,"2003","08","-43.260278","-19.648056",NA,NA,NA,NA,NA,NA,NA
"485","2020-12-11 11:32:51-03","UFMG","BHCB","74790","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Oliveira, AM; Resck, R","121","2002","08","Southern America","Brasil","Minas Gerais","Mina do Brucutu, Mirante. CVRD.",NA,"Plantas do Brasil.; Arbustivo, 3m. Flores rosas.","BHCB051564",NA,NA,"09","1120","1120","-43.383611","-19.853333","Barão de Cocais",NA,NA,NA,NA,"-43.383611","-19.853333",NA,NA,NA,NA,NA,NA,NA
"486","2020-12-11 11:32:51-03","UFMG","BHCB","89971","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Raggi, F; França, GS; Ferreira, RM","17","2004","08","Southern America","Brasil","Minas Gerais","EPDA Peti - CEMIG, Estação de Pesquisa e Desenvolvimento Ambiental - Peti.",NA,"Plantas do Brasil.; Arbóreo, 6,5m. Inflorescência rósea.; Floresta Estacional Semidecidual Montana, mata.","BHCB051568",NA,NA,"03","680","680","-43.366667","-19.883333","São Gonçalo do Rio Abaixo",NA,NA,NA,NA,"-43.366667","-19.883333",NA,NA,NA,NA,NA,NA,NA
"487","2020-12-11 11:32:51-03","UFMG","BHCB","94208","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Ferreira, RM; França, GS","1","2004","10","Southern America","Brasil","Minas Gerais","EPDA Peti - CEMIG, Entre Santa Bárbara e São Gonçalo do Rio Abaixo. Área da Usina. Estação de Pesquisa e Desenvolvimento Ambiental - Peti.",NA,"Plantas do Brasil. Ind. 130.; Arbóreo, 7m.","BHCB051569",NA,NA,"28",NA,NA,"-43.365278","-19.8925","São Gonçalo do Rio Abaixo",NA,NA,"2009","03","-43.365278","-19.8925",NA,NA,NA,NA,NA,NA,NA
"488","2020-12-11 11:32:51-03","UFMG","BHCB","99630","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Salino, A; Echternacht, LA; Melo, PHA de","10585","2005","08","Southern America","Brasil","Minas Gerais","RPPN Mata Samuel de Paula",NA,"Arvoreta com 2m. Papus esbranquiçados.; Campo antrópico adjacente a mata. &nf;Fragmento de Floresta Estacional Semidecidual Montana.","BHCB051560",NA,NA,"28","900","900","-43.863611","-20.012583","Nova Lima",NA,NA,"2006","02","-43.863611","-20.012583",NA,NA,NA,NA,NA,NA,NA
"489","2020-12-11 11:32:51-03","UFMG","BHCB","38771","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.6697006225586","-19.8799991607666","Caeté","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-12-11 11:32:51-03","UFMG","BHCB","60006","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Brina, AE","s.n.","2000","12","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil.; Campo rupestre.","BHCB051556",NA,NA,"10",NA,NA,"-43.4160995483398","-20.377799987793","Mariana","33524","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-12-11 11:32:51-03","UFMG","BHCB","380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Pinheiro-Sobrinho, JM","s.n.","1968",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Árvore.; Cerrado.","BHCB051535",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-12-11 11:32:51-03","UFMG","BHCB","381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Schwacke, CAW","s.n.","1904",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo.; Cerrado.","BHCB051534",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-12-11 11:32:51-03","UFMG","BHCB","4030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Cardoso, DBOS","s.n.","1903","10","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto.","BHCB051533",NA,NA,"12",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-03-19 17:58:27-03","UFMG","BHCB","80927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,NA,"s.n.","1896","07","Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB051565",NA,NA,"28",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-12-11 11:32:51-03","UFMG","BHCB","14915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Equipe Engevix","s.n.","1988","12","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto.; Cerrado.","BHCB051519",NA,NA,"02",NA,NA,"-42.2331008911133","-15.8078002929688","Taiobeiras","40299","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-11 11:32:51-03","UFMG","BHCB","21503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Stehmann, JR","s.n.","1991","07","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"06",NA,NA,"-44.1781005859375","-21.1103000640869","Tiradentes","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-12-11 11:32:51-03","UFMG","BHCB","21503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Stehmann, JR","s.n.","1991","07","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"06",NA,NA,"-44.1781005859375","-21.1103000640869","Tiradentes","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-11 11:32:51-03","UFMG","BHCB","21501","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Stehmann, JR","s.n.","1991","07","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo 5m. Folhas fortemente discolores. Capítulos.; Campo rupestre.","BHCB051541",NA,NA,"06",NA,NA,"-44.1781005859375","-21.1103000640869","Tiradentes","10355","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-11 11:32:51-03","UFMG","BHCB","59326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Gottsberger, G","13-301074",NA,NA,"Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.439998626709","-22.8799991607666","Botucatu","40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-12-11 11:32:51-03","UFMG","BHCB","56083","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Barreto, HLM","9191","1937","08","Southern America","Brasil","Minas Gerais","Alto do Caboclo.",NA,"Muito frequente.; Árvore 4m.; Campo.","BHCB051550",NA,NA,"12",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-11 11:32:51-03","UFMG","BHCB","32751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Brina, AE; Costa, LVC","s.n.",NA,NA,"Southern America","Brasil","Minas Gerais","APA Carste de Lagoa Santa, P2.",NA,"Plantas do Brasil. Data de coleta entre X/1995 e II/1996.; Cerrado.","BHCB051543",NA,NA,NA,NA,NA,"-43.8897018432617","-19.6271991729736","Lagoa Santa","12338","auto","1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-11 11:32:51-03","UFMG","BHCB","60060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Brina, AE","s.n.","2000","08","Southern America","Brasil","Minas Gerais","Área da SAMARCO.",NA,"Plantas do Brasil.; Campo rupestre.","BHCB051557",NA,NA,"15",NA,NA,"-43.4160995483398","-20.377799987793","Mariana","33524","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-11 11:32:51-03","UFMG","BHCB","105846","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Silva, EH; Mendonça, CV","67","2004","05","Southern America","Brasil","Minas Gerais","Biribiri. Pocinhos.",NA,"Árvore, 3m. Início de florescimento mais final de florescimento.; Cerrado ralo. Solo arenoso e pedregoso.","BHCB051571",NA,NA,"27",NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina","101169","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-11 11:32:51-03","UFMG","BHCB","164562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Silva, FCC; Costa, IRO; Castro, RM","s.n.","2003","06","Southern America","Brasil","Minas Gerais","Campus Universitário da UFJF, Mata da Faculdade de Educação Física.",NA,"Erva, cerca de 5m, folhas discolores e botões florais acinzentados.; Campo.","BHCB009496",NA,NA,"08",NA,NA,"-43.3502998352051","-21.7642002105713","Juiz de Fora","36144","auto","2015","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-12-11 11:32:51-03","UFMG","BHCB","168762","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Magalhães, M","1578","1942","05","Southern America","Brasil","Minas Gerais","Capivari",NA,"Muito frequente.; Árvore, 6 m de altura.; Capoeira.","BHCB012884",NA,NA,"06",NA,NA,"-43.3793983459473","-18.604700088501","Serro","37754","auto","2015","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-12-11 11:32:51-03","UFMG","BHCB","78316","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Melo, PHA de","46","2002","09","Southern America","Brasil","Minas Gerais","Comunidade do Matutu.",NA,"Arbórea terrestre, mata ciliar, frutos imaturos verdes.",NA,NA,NA,"09",NA,NA,"-44.603099822998","-21.9755992889404","Aiuruoca","27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-12-11 11:32:51-03","UFMG","BHCB","68490","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Oliveira, JE","s.n.","1949","05","Southern America","Brasil","Minas Gerais","Cunha.",NA,"Margem ribeirão. Muito freqüente, árvore, 4 m, flor alva",NA,NA,NA,"21",NA,NA,"-45.7113990783691","-20.1744003295898","Iguatama","23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-12-11 11:32:51-03","UFMG","BHCB","150573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Kollmann, L; Bausen, E; Pizziolo, W","158","1998","06","Southern America","Brasil","Espírito Santo","Dois Pinheiros, Mata do Banestes.",NA,"Arvoreto, 6m. Folhas brancas por baixo. Botões fechados.; Chapada, capoeira.","BHCB003215",NA,NA,"30","750","750","-40.6002998352051","-19.9356002807617","Santa Teresa","23813","auto","2015","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
