"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"537","2019-05-06 11:58:48-03","UFU","HUFU","11978","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Lenza, E.O.; Barbosa, A.A.A.","332","1996","02","06",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva 58 cm. Frutos.; Cerrado (s.s.)","HUFU00014203","HUFU00014203",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"538","2019-05-06 11:58:48-03","UFU","HUFU","11977","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Lenza, E.O.; Barbosa, A.A.A.","343","1996","02","06",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva ca. 65 cm. Flores amarelas e frutos imaturos.; Cerrado (s.s.)","HUFU00014202","HUFU00014202",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"539","2019-05-06 11:58:48-03","UFU","HUFU","39799","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Oliveira, G.C.","2355","2003","01","22",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, a 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Herbácea, ca. 0,45 m. Amarela.; Vereda.","HUFU00014200","HUFU00014200",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"540","2019-05-06 11:58:48-03","UFU","HUFU","39802","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Oliveira, G.C.","1988","2002","12","23",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Herbácea ca. de 0,65 m. Amarela.; Vereda.","HUFU00014197","HUFU00014197",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"541","2019-05-06 11:58:48-03","UFU","HUFU","32408","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Barbosa, A.A.A.","s.n.","2003","01","24",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva com flor amarela.; Vereda.","HUFU00014208","HUFU00014208",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"542","2019-05-06 11:58:48-03","UFU","HUFU","27804","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Amaral, A.F.","s.n.","2000","11","20",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itroró","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00014206","HUFU00014206",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"543","2019-08-08 16:59:46-03","FMM","FMM","1777","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,NA,NA,"2015","03","31",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01777","FMM01777_v1 FMM01777_v2 FMM01777_v3","47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-08-06 10:39:37-03","FMM","FMM","1010","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,NA,NA,"2011","03","26",NA,"Brasil","Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01010","FMM01010_v1 FMM01010_v2","47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-08-08 16:59:46-03","FMM","FMM","1778","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,NA,NA,"2016","01","29",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01778","FMM01778_v","47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-08-06 10:39:37-03","FMM","FMM","1008","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,NA,NA,"2014","01","04",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.832728","-15.888086",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01008","FMM01008_v1 FMM01008_v2","47°49'57.82W","15°53'17.11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-08-06 10:39:37-03","FMM","FMM","1009","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,NA,NA,"2013","12","28",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.832728","-15.888086",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01009","FMM01009_v1 FMM01009_v2","47°49'57.82W","15°53'17.11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-08-06 10:39:37-03","FMM","FMM","1011","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,NA,NA,"2010","12","18",NA,"Brasil","Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01011","FMM01011_v","47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-12 18:59:22-03","UFMT","UFMT","6127","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Walter, B.","Guarim Neto, G.","1056","1984","11","29",NA,"Brasil","Mato Grosso","Nossa Senhora da Guia","ca de 50 Km de Cuiabá.",NA,NA,NA,NA,NA,"Planta pequena, com xilopódio, flores amarelas.; Cerrado",NA,NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-12 18:59:22-03","UFMT","UFMT","39741","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Francener, A.","Francener, A.; Sartin, R.D.; Dantas-Queiroz, M.V.","1053","2011","01","06",NA,"Brasil","Mato Grosso","Araguainha","Fazenda Ribeirão no Rio Barreirão sobre as rochas vermelhas.","-53.1675","-16.740833","540","540",NA,"Amostra retirada para Atlas palinológico; Herbácea, folhas disolores e flores amarelas. Crescendo em touceiras.",NA,NA,"-53.1675","-16.740833","2011","01",NA,NA,NA,NA,"06",NA,NA,NA,NA
"551","2021-02-12 18:59:22-03","UFMT","UFMT","6122","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Silva, M.G.","Santos, J.U.; Rosário, C.S.","455","1982","11","21",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuiabá e Chapada.","-55.749698638916","-15.460599899292",NA,NA,NA,"Erva com cerca de 40 cm de altura, flores amarelas.; Cerrado; solo arenoso.",NA,NA,NA,NA,"1983",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"552","2021-03-04 15:44:44-03","IF","SPSF","36621","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","affinis","Camarea affinis",NA,NA,"D.Sasaki & A.B.Junqueira","899","2004","01","12","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.460278","-20.247778","1000","1000",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Campo sujo.;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"553","2021-03-04 15:44:44-03","IF","SPSF","40719","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","G.P. da Silva","G.P. da Silva","6437","2002","04","18","América do Sul","Brasil","GO","Cavalcante","estrada para o Município, km19","-48.030278","-13.452222","350","350",NA,"COLETA: Cerrado&nf;Relevo acidentado&nf;Subarbusto;",NA,NA,NA,NA,"2002","04",NA,NA,"Magnoliopsida",NA,"30",NA,NA,NA,NA
"554","2021-03-04 15:44:44-03","IF","SPSF","40739","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","R.G.Chacon","G.P. da Silva & J.B.Pereira","4485","2000","12","13","América do Sul","Brasil","GO","Cavalcante","Vila Veneno, km.3,5","-48.083333","-13.566944","320","320",NA,"COLETA: Cerrado (campo sujo com alta presença de quartzo leitoso)&nf;Relevo Suave ondulado, solo arenoso&nf;Herbácea ereta 80cm, flores amarelas; GEOGRAFIA: Balsa da COTERRA (rio Tocantins);",NA,NA,NA,NA,"2001","12",NA,NA,"Magnoliopsida",NA,"30",NA,NA,NA,NA
"555","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Ouro preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,NA,"?",NA,NA,"in campis apricis mediterraneis, floret Oct. Nov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-09-11 16:27:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Congonhas","In campis Brasiliae australis frequens, in prov. Minarum, prope Congonhas do Campo","-43.86","-20.5",NA,NA,NA,NA,NA,NA,"-43.86","-20.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Goyazensi, prope urbem Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Bahiensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. S. Pauli, in campis siccis prope Guaratingueta et Taubaté, m. Dec.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:43:12-03","UFRGS","ICN","120336","S","Plantae","Dicotyledon",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St-Hil.","Almeida, RF","Sobral, M; Ganev, W","7596",NA,NA,NA,"América do Sul","Brasil","BA","Carnaíba",NA,NA,NA,NA,NA,NA,"Erva 0,2m, em campo rupestre nos arredores da cidade; flores amarelas.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-03-04 16:04:55-03","UNESP-IS","HISA","1767","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Noronha,M.R.P","Tiritan,O&Paiva,M","443","1991","02","01",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Subarbusto, ca 50cm, flores amarelas e frutos.",NA,NA,"51w24'36''","20s23'40''","1992","01",NA,NA,"Magnoliopsida",NA,"14",NA,NA,NA,NA
"563","2019-11-21 10:08:36-03","IBt","SP","194944","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Gates, B; Estabrook","157","1979","02","14",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, A 5 Km da cidade","-47","-14","1500","1500",NA,NA,"SP017064",NA,"-47","-14","1982","10",NA,NA,NA,NA,"05",NA,NA,NA,NA
"564","2019-11-21 10:08:36-03","IBt","SP","18827","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Brandão, ALS","s.n.","1900","02","05",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ex Her. Schwacke","SP017062",NA,NA,NA,"1982","10",NA,NA,NA,NA,"07",NA,NA,NA,NA
"565","2019-11-21 10:08:36-03","IBt","SP","196257","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Barros, F","980","1984","03","08",NA,"Brasil","Mato Grosso do Sul",NA,"Km 85 da estrada para o Alto Sucuriú. Fazenda Barreirinho",NA,NA,NA,NA,NA,NA,"SP017061",NA,NA,NA,"1987","04",NA,NA,NA,NA,"02",NA,NA,NA,NA
"566","2019-11-21 10:08:36-03","IBt","SP","238666","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Pereira Neto, M; Oliveira, FCA","532","1990","01","11",NA,"Brasil","Distrito Federal","Brasília","Cristo Redentor","-47.896111","-15.915",NA,NA,NA,NA,"SP017072",NA,"-47.896111","-15.915","1990","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-21 10:08:36-03","IBt","SP","256257","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Walter, BMT; Costa, FOV; Cordovil Silva, SP; Santos, HGP; Gouveia, AM","820","1991","11","21",NA,"Brasil","Goiás","Colinas do Sul","Ca. 5 km do rio Tocantins, próximo à linha de transmissão Niquelândia/Serra da Mesa","-48.3","-13.85","400","400",NA,NA,"SP017017",NA,"-48.3","-13.85","1992","10",NA,NA,NA,NA,"21",NA,NA,NA,NA
"568","2019-11-21 10:08:36-03","IBt","SP","292267","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Souza, VC; Miyagi, PH; Souza, JP","8489","1995","03","13",NA,"Brasil","Minas Gerais","Datas","A 5 km da cidade em direção a Diamantina, Km 469 da estrada","-43.680833","-18.423611","1350","1350",NA,NA,"SP017041",NA,"-43.680833","-18.423611","1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-21 10:08:36-03","IBt","SP","313187","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Batalha, MA; Aragaki, S","359","1995","03","03",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SP017054",NA,"-47.5","-22.033333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-21 10:08:36-03","IBt","SP","313188","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Aragaki, S; Batalha, MA","281","1995","01","10",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SP017053",NA,"-47.5","-22.033333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-11-21 10:08:36-03","IBt","SP","314234","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Correa Gomes Jr, J","1591","1964","02","15",NA,"Paraguai","Central","Caballero","Fazenda Cerro-Cora",NA,NA,NA,NA,NA,NA,"SP017016",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-21 10:08:36-03","IBt","SP","314611","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Pereira da Silva, G","2135","1993","12","28",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8","1035","1035",NA,NA,"SP017069",NA,"-47.966667","-15.8","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2019-11-21 10:08:36-03","IBt","SP","316025","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10763","1996","01","02",NA,"Brasil","São Paulo","Angatuba","Ca. 29 km da cidade, na estrada para Itatinga","-48.526389","-23.313333","610","610",NA,NA,"SP017009",NA,"-48.526389","-23.313333","1996","08",NA,NA,NA,NA,"02",NA,NA,NA,NA
"574","2019-11-21 10:08:36-03","IBt","SP","333837","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Rezende, JM","291","1996","01","12",NA,"Brasil","Distrito Federal","Samambaia","Parque Boca da Mata","-48.05","-15.866667",NA,NA,NA,NA,"SP017070",NA,"-48.05","-15.866667","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-11-21 10:08:36-03","IBt","SP","328377","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Aparecida da Silva, M; Cardoso, E; Mendonça, RC; Azevedo, MLM; Alvarenga, D","3699","1997","12","04",NA,"Brasil","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, 4 km da sede da FUNATURA, Vereda do Veado, cabeceira do rio Preto","-45.920556","-15.405556","830","830",NA,NA,"SP017051",NA,"-45.920556","-15.405556","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-11-21 10:08:36-03","IBt","SP","349973","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Árbocz, GF","7181","2000","11","03",NA,"Brasil","Mato Grosso","Itiquira","margem do rio Correntes","-54.763056","-13.553333",NA,NA,NA,NA,"SP017056",NA,"-54.763056","-13.553333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-11-21 10:08:36-03","IBt","SP","354807","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Aparecida da Silva, M","4721","2001","01","16",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.885278","-15.778056","1100","1100",NA,NA,"SP017073",NA,"-47.885278","-15.778056","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-11-21 10:08:36-03","IBt","SP","361265","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Stehmann, JR; Melo, LCN; Gonçalves, M; Oliveira, PG; Moura, MZD","2768","2001","02","13",NA,"Brasil","Minas Gerais","Diamantina","APA Pau de Fruta","-43.652222","-18.250278",NA,NA,NA,NA,"SP017007",NA,"-43.652222","-18.250278","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2019-11-21 10:08:36-03","IBt","SP","361364","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","3175","2002","03","13",NA,"Brasil","Goiás","Corumbá de Goiás","Ca. 4 km da cidade, na estrada para Aparecida","-48.762222","-15.910556","1060","1060",NA,NA,"SP017008",NA,"-48.762222","-15.910556","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-11-21 10:08:36-03","IBt","SP","384089","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Souza, JP; Souza, VC; Ferrucci, MS; Duarte, AR; Rando, JG","3882","2005","01","15",NA,"Brasil","Minas Gerais","Campina Verde","Ca. de 18 km da cidade em direção a Ituiutaba (estrada de terra)","-49.596111","-19.422778","695","695",NA,NA,"SP017038",NA,"-49.596111","-19.422778","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-11-21 10:08:36-03","IBt","SP","384093","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Souza, JP; Souza, VC; Ferrucci, MS; Duarte, AR; Rando, JG","3828","2005","01","15",NA,"Brasil","Minas Gerais","Prata","Estrada entre BR 153 e Campina Verde, 3 km da rodovia em direção a Campina Verde","-48.962222","-19.317222","660","660",NA,NA,"SP017037",NA,"-48.962222","-19.317222","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-11-21 10:08:36-03","IBt","SP","384780","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Pirani, JR; Mello-Silva, R; Calió, MFA; Riina, R; Lovo, J; Lepis, KB","5227","2004","01","22",NA,"Brasil","Minas Gerais","Gouveia","Ca. 300 m S do trevo de Datas, a W da rodovia BR-259","-43.691667","-18.4175","1347","1347",NA,NA,"SP017004",NA,"-43.691667","-18.4175","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-21 10:08:36-03","IBt","SP","384788","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Sasaki, D; Sasaki, C","921","2004","01","13",NA,"Brasil","São Paulo","Pedregulho","Estreito, Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem","-47.277222","-20.157778","720","720",NA,NA,"SP017005",NA,"-47.277222","-20.157778","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-11-21 10:08:36-03","IBt","SP","384819","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Pirani, JR; Mello-Silva, R; Calió, MFA; Riina, R; Lovo, J; Lepis, KB","5289","2004","01","26",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, estrada para Várzea da Palma, ca. 15,5 km da ponte do Córrego da Onça, alto da serra","-44.261389","-17.748056","1150","1150",NA,NA,"SP017002","SP017002","-44.261389","-17.748056","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-21 10:08:36-03","IBt","SP","409292","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Walter, BMT; Sevilha, AC; Guarino, ESG; Pereira, JB","5024","2002","02","14",NA,"Brasil","Minas Gerais","Cabeceira Grande","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital, divisa DF/MG","-47.309444","-16.0375","850","850",NA,NA,"SP017074",NA,"-47.309444","-16.0375","2007","09",NA,NA,NA,NA,"05",NA,NA,NA,NA
