"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","sex"
"578","2019-11-01 14:51:52-03","UnB","UB","198719","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","3029","2013","04","26","Southern America","Brasil",NA,NA,"Erva. 45cm. Folha madura. Fruto novo.; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"Mart.","Amaral, AG","Goiás","São Domingos","Parque Estadual de Terra Ronca. 500W.","-46.17378","-13.37277",NA,NA,NA,NA,NA,"-46.17378","-13.37277","2013","05",NA,NA,NA,NA,NA,NA,NA,NA
"579","2019-11-01 14:51:52-03","UnB","UB","33035","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Prance, GT","58194","1964","07","18","Southern America","Brasil",NA,NA,"Herb 0,5m. Corollas yellow; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Silva, CSP","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,"-47.516667","-14.116667","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-11-01 14:51:52-03","UnB","UB","8539","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Proença, CEB; Silva, AP; Ribeiro, JF","1960","1998","02","23","Southern America","Brasil",NA,NA,"Corolas amarelas.; Arbusto 0,7m. Flor creme; Campo úmido. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Goiás","Cristalina","Linda Serra dos Topázios","-47.666667","-16.75",NA,NA,NA,NA,NA,"-47.666667","-16.75","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-11-01 14:51:52-03","UnB","UB","9691","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Gomes, BM; Brito, DS; Milhomens, LC; Carvalho, JA","29","2000","05","19","Southern America","Brasil",NA,NA,"Arbusto 0,5m. Flor creme-amarelado; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,"-48.05","-16.033333","2000","07","11",NA,NA,NA,NA,NA,NA,NA
"582","2019-11-01 14:51:52-03","UnB","UB","9955","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Soares-Silva, LH; Proença, CEB; Sampaio, AB; Simon, MF","978","2001","05","09","Southern America","Brasil",NA,NA,"Brácteas brancas, corola amarela.; Erva 0,6m; Campo sujo. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Mart.","Proença, C","Tocantins","Mateiros","Estrada Rio Nova - Mateiros","-46.6","-10.6","469","469",NA,NA,NA,"-46.6","-10.6","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-01 14:51:52-03","UnB","UB","106253","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Guerra, AC","s.n.","1985","06","24","Southern America","Brasil",NA,NA,"; Erva. Inflorescência capituliforme com tépalas brancas, estípulas; Solo arenoso",NA,"Dicotyledoneae",NA,"Mart.","Furlan, A","Distrito Federal","Brasília","Chácara Tororó","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-11-01 14:51:52-03","UnB","UB","106256","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Ponte Filho, FRC","s.n.","1985","06","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Furlan, A","Distrito Federal","Brasília","Tororó","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-01 14:51:53-03","UnB","UB","33153","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","Kirkbride Junior, JH","3165","1980","05","01","Southern America","Brasil",NA,NA,"Erva 1m. Corolas amarelas, cabeças brancas ou vermelhas; Campo sujo",NA,"Dicotyledoneae",NA,"Seub.","Smith","Distrito Federal","Brasília","Cabeça do Veado, 1km S da Escola Fazendária por estrada","-47.833333","-15.883333",NA,NA,NA,NA,NA,"-47.833333","-15.883333","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-08-04 12:47:23-03","UFU","HUFU","45144","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7752","2006","07","12",NA,"Brasil",NA,NA,"Erva, ca. 0,5m. Brácteas creme, corola amarela.; Campo rupestre.","HUFU00053386",NA,NA,"Mart.","K.B.S.Melo","Minas Gerais","Capitólio","Região da represa de Furnas, Paraíso Perdido, ca. 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00053386","29474","auto",NA,NA,"2006","10","04",NA,NA,NA,NA,NA,NA,NA
"587","2019-05-06 11:51:45-03","UFU","HUFU","47685","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rosa, P.O.; Bernardes, P.H.N.; Melo, K.B.S. & Pinho, G.V.","558","2007","03","21",NA,"Brasil",NA,NA,"Erva, ca. 0,8m. Brácteas verdes, flores creme.; Campo rupestre.","HUFU00053385",NA,NA,"Mart.","P.H.N.Bernardes","Minas Gerais","Capitólio","Região de Furnas, Estrada para Pedreira, próximo ä Cachoeira.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00053385","29474","auto",NA,NA,"2007","08","29",NA,NA,NA,NA,NA,NA,NA
"588","2019-05-06 11:51:45-03","UFU","HUFU","38159","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hattori, E.K.O.; Faria, C.A. & Magalhães, C.C.","392","2004","09","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8 m. Flores amarelas.; Campo rupestre.","HUFU00053390",NA,NA,"Mart.","Marchioretto, M.S.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053390","41380","auto",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-11-27 11:33:10-03","UFU","HUFU","75178","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Romero, R.; Versiane, A.F.A.; Brito, R.V.; Souza, L.P. & Silva, K.R.S.","8934","2017","10","17",NA,"Brasil",NA,NA,"Erva, ca. 0,3m. Cálice creme, corola amarela.; Campo rupestre.","HUFU00072794",NA,NA,"Mart.","Justino, G.S.","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, entre Km 187 e 186.","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00072794","101169","auto",NA,NA,"2017","11",NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-08-04 12:47:23-03","UFU","HUFU","44671","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7569","2006","02","15",NA,"Brasil",NA,NA,"Subarbusto, ca. 05 m. Brácteas creme.; Campo rupestre.","HUFU00053389",NA,NA,"Mart.","K.B.S.Melo","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para cachoeira Feixo da Serra, Rio Turvo, próximo ao trecho de asfalto.",NA,NA,NA,NA,"HUFU00053389",NA,NA,NA,NA,"2006","08","08",NA,NA,NA,NA,NA,NA,NA
"591","2019-08-08 09:59:14-03","UFU","HUFU","79263","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Dias, A.G.; Cantarim, G.F.; Oliveira Filho, L.A. & Silva, R.P.","278","2019","04","25",NA,"Brasil",NA,NA,"Herbácea, inflorescência amarela e sépalas verdes; Afloramento rochoso. Campo rupestre","HUFU00076756",NA,NA,"Mart.","Godoi, M.V.S.; Lopes, A.G.","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, MG 220, Km 180, próximo à estrada","-43.754444","-18.292222","1355","1355",NA,NA,NA,"-43.754444","-18.292222","2019","07",NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-05-06 11:51:45-03","UFU","HUFU","48438","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","142","2007","05","21",NA,"Brasil",NA,NA,"Erva, ca. 0.7m. Cálice verde, Inflorescência alva.; Cerrado rupestre.","HUFU00053388",NA,NA,"Mart.","K.B.S.Melo","Minas Gerais","Capitólio","Região de Furnas, Morro atrás da pousada do Rio Turvo.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00053388","29474","auto",NA,NA,"2007","10","13",NA,NA,NA,NA,NA,NA,NA
"593","2019-05-06 11:51:45-03","UFU","HUFU","47537","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rosa, P.O.; Bernardes, P.H.N.; Melo, K.B.S. & Pinho, G.V.","480","2007","03","19",NA,"Brasil",NA,NA,"Subarbusto, ca. 0.8 m. Brácetas verdes, papilhos creme e folhas amarelas.; Campo rupestre.","HUFU00053387",NA,NA,"Mart.","K.B.S.Melo","Minas Gerais","Capitólio","Região de Furnas, Morro atrás da Pousada do Rio Turvo.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00053387","29474","auto",NA,NA,"2007","10","13",NA,NA,NA,NA,NA,NA,NA
"594","2019-05-06 11:51:45-03","UFU","HUFU","32575","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Volpi, R.L.; Romero, R.; Pacheco, R.A.; Mendonça, I.; Cruz, M.P.; Alves, A.S.S. & Carvalho, S","708","2003","05","17",NA,"Brasil",NA,NA,"HErbácea, ca. 0,5 m. Brácteas.; Cerrado.","HUFU00053393",NA,NA,"Mart.",NA,"Minas Gerais","Delfinópolis","Condomínio de Pedra","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053393","41380","auto",NA,NA,"2003","12",NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-05-06 11:51:45-03","UFU","HUFU","33172","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Volpi, R.L.; Romero, R.; Pacheco, R.A.; Mendonça, I.; Cruz, M.P.; Alves, A.S. & Carvalho, S.M","591","2003","05","17",NA,"Brasil",NA,NA,"Herbácea, ca. 0,8 m. Brácteas rosas.; Campo rupestre.","HUFU00053391",NA,NA,"Mart.","Marchioretto, M.S.","Minas Gerais","Delfinópolis","Condomínio de Pedras","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053391","41380","auto",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-05-06 11:51:45-03","UFU","HUFU","12699","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Nakajima, J.N.; Romero, R.","1762","1996","05","23",NA,"Brasil",NA,NA,"Herbáceo, ca. 1,2m. Brácteas creme. Cálice amarelado e alaranjado.; Campo rupestre.","HUFU00053384",NA,NA,"Mart.","Marchioretto, M.S.","Minas Gerais","Delfinópolis","Serra Preta, Estrada para a fazenda do Antonio Lopes.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053384","41380","auto",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-05-06 11:51:45-03","UFU","HUFU","38072","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","40","2004","09","14",NA,"Brasil",NA,NA,"Erva, ca. 1 m. Brácteas paleáceas, corola amarela.; Campo rupestre.","HUFU00053392",NA,NA,"Mart.","Ferreira, A.F.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedra","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053392","41380","auto",NA,NA,"2004","10","13",NA,NA,NA,NA,NA,NA,NA
"598","2019-05-06 11:51:45-03","UFU","HUFU","38002","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Nakajima, J.N.; Romero, R.; Andrade, T.; Cesarotti, S.N.; Machado, A.B. & Rocha, F.A.","3830","2004","09","14",NA,"Brasil",NA,NA,"Erva, ca. 1 m. Brácteas creme e corola amarela.; Campo rupestre.","HUFU00053394",NA,NA,"Mart.","Rocha, F.A.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053394","41380","auto",NA,NA,"2004","10","27",NA,NA,NA,NA,NA,NA,NA
"599","2019-08-06 10:39:23-03","FMM","FMM","29","MachineObservation","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis",NA,NA,"2014","07","26",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00029",NA,NA,"Mart.","Maria Salete Marchioretto","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.824594","-15.874328",NA,NA,"FMM00029_v1 FMM00029_v2 FMM00029_v3 FMM00029_v4",NA,NA,"47°49'28.54W","15°52'27.58S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-01-09 09:12:31-03","FMM","FMM","2433","MachineObservation","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis",NA,NA,"2016","07","26",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02433",NA,NA,"Mart.",NA,"Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.826458","-14.163411",NA,NA,"FMM02433_v1 FMM02433_v2 FMM02433_v3 FMM02433_v4",NA,NA,"47°49'35.25W","14°9'48.28S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-08-06 10:39:23-03","FMM","FMM","30","MachineObservation","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis",NA,NA,"2014","07","19",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00030",NA,NA,"Mart.","Maria Salete Marchioretto","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.824594","-15.874328",NA,NA,"FMM00030_v1 FMM00030_v2 FMM00030_v3",NA,NA,"47°49'28.54W","15°52'27.58S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,",,in Brasilia meridionali loco non addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Lund, PW","Herbar. Was.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"in campis pr. S. Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel, L","2712",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"Crescit in campis montanis prov. Minarum, necnonin parte mediterranea prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"Crescit in campis montanis prov. Minarum, necnonin parte mediterranea prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel, L","188",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"Crescit in campis montanis prov. Minarum, necnonin parte mediterranea prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Burchell, WJ","8628",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Tocantins","Porto Nacional","IBB/Porto Real, Porto Nacional, Tocantins, Porto Real- Baracão","-48.433333","-10.366667",NA,NA,NA,NA,NA,"-48.433333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","Riedel, L","Herbar. Ca2424",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Seub.",NA,NA,NA,"In campis ad Chpada d' Uberava prov. Minarum",NA,NA,NA,NA,"P05P1N0063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-02-08 12:31:35-03","UFRGS","ICN","157660","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marchioretto, MS","338","2007","03","13","América do Sul","Brasil",NA,NA,"Doação do Herbário PACA.; local arenoso",NA,"Dicotyledon",NA,"Mart.","Marchioretto, MS","MG","Rio Pardo de Minas","Serra Nova próximo à estrada","-42.680556","-15.154444","840","840",NA,NA,NA,"-42.680556","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-02-08 12:31:35-03","UFRGS","ICN","179404","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rossi, L; et al.","s.n.","1982","04","11","América do Sul","Brasil",NA,NA,"Doação Herbário MBM; erva até 70 cm, flores creme",NA,"Dicotyledon",NA,"Mart.","Furlan, A","MG","Diamantina","estrada para Cons. Mata, a 2 km do asfalto","-43.716667","-18.266667","3311","3311",NA,NA,NA,"-43.716667","-18.266667","1982","04","29",NA,NA,NA,NA,NA,NA,NA
"611","2021-04-05 12:29:36-03","UNIVASF","HVASF","7019","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marcondes Oliveira","4769","2010","01","27","América do Sul","Brasil",NA,NA,"Erva ± 50cm alt. Caule esverdeado, piloso. Folhas membranáceas pilosas. Flores alvas. Freqüênte.","HVASF007019",NA,NA,"Mart.","L. Senna","Bahia","Sento Sé","Serra dos Prazeres",NA,NA,"513","513","HVASF007019_v01",NA,NA,"9999.000000","9999.000000","2014","05","14",NA,NA,NA,NA,NA,NA,"U"
"612","2021-04-05 12:29:36-03","UNIVASF","HVASF","5396","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marcondes Oliveira","4234","2009","05","26","América do Sul","Brasil",NA,NA,"Erva. Flores com anteras amarelas. Freqüente.","HVASF005396",NA,NA,"Mart.","L. Senna","Bahia","Gentio do Ouro","Curralinho, Sítio Coqueiro, Solo em grande parte arenoso, Paisagem com grande conjunto de Serras e afloramentos rochosos","-42.686888","-11.422138","863","863","HVASF005396_v01",NA,NA,"-42.686888","-11.422138","2014","05","14",NA,NA,NA,NA,NA,NA,"U"
"613","2021-01-07 09:33:27-03","IBt","SP","444396","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Joaquim, EO; Melo, GA; Figueiredo-Ribeiro, RCL","8","2012","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Senna, LR","Minas Gerais","Itacambira",NA,"-43.333611","-16.996389",NA,NA,NA,NA,NA,"-43.333611","-16.996389","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-11-21 09:58:01-03","IBt","SP","121815","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Anderson, WR; Stieber, M; Kirkbride Jr, JH","36854","1972","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Becker, K","Bahia","Barreiras","Espigão Mestre, 100 km WSW of Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,"152720","auto",NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-21 09:58:01-03","IBt","SP","206005","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, MA","53","1985","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Senna, LR","Distrito Federal","Brasília","Chácara São Bento, 30 km a Noroeste de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"1994","04","18",NA,NA,NA,NA,NA,NA,NA
"616","2019-11-21 09:58:01-03","IBt","SP","205421","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Romaniuc Neto, S; Sajo, MG","310","1985","07","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Siqueira, JC","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,"1990","06","19",NA,NA,NA,NA,NA,NA,NA
"617","2019-11-21 09:58:01-03","IBt","SP","198677","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Furlan, A; Giulietti, AM; Harley, RM; Wanderley, MGL; Varanda, E","CFCR4615","1984","07","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Furlan, A","Minas Gerais","Couto de Magalhães de Minas","Chapada do Couto","-43.4710998535156","-18.0713996887207",NA,NA,NA,"32974","auto",NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-03-18 09:11:37-03","IBt","SP","198661","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Furlan, A; Giulietti, AM; Harley, RM; Wanderley, MGL; Varanda, E","CFCR4581","1984","07","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Furlan, A","Minas Gerais","Couto de Magalhães de Minas","Fazenda das Abóboras. Brejo próximo a cerrado","-43.4710998535156","-18.0713996887207",NA,NA,NA,"32974","auto",NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-21 09:58:01-03","IBt","SP","198675","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Furlan, A; Giulietti, AM; Harley, RM; Wanderley, MGL; Varanda, E","CFCR4434","1984","07","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Furlan, A","Minas Gerais","Diamantina","Estrada para Mendanha (MG2) mais ou menos 10 km","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"1984","04",NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-21 09:58:01-03","IBt","SP","327863","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Pirani, JR; Furlan, A; Cordeiro, I; Amaral, MC; Menezes, NL; Rossi, L","CFCR874","1981","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Furlan, A","Minas Gerais","Grão Mogol","Estrada para Virgem da Lapa. Próximo de mata","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-21 09:58:01-03","IBt","SP","140658","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Irwin, HS; Reis dos Santos, R; Souza, R; Fonseca, SF","23454","1969","02","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Furlan, A","Minas Gerais","Grão Mogol","Serra do Espinhaço, Ca 16 km W of Grão-Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"1981","08","05",NA,NA,NA,NA,NA,NA,NA
"622","2019-11-21 09:58:01-03","IBt","SP","68508","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Macedo, A","3824","1954","02","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Siqueira, JC","Minas Gerais","Prata",NA,"-48.9241981506348","-19.3071994781494",NA,NA,NA,"56565","auto",NA,NA,"1990","06","19",NA,NA,NA,NA,NA,NA,NA
"623","2021-03-11 09:39:33-03","IBt","SP","465242","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rodrigues, E","898","2001","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Tocantins","Itacajá",NA,"-47.7677993774414","-8.39167022705078",NA,NA,NA,"82101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-11 09:39:33-03","IBt","SP","465241","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rodrigues, E","951","2001","02","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Tocantins","Itacajá",NA,"-47.7677993774414","-8.39167022705078",NA,NA,NA,"82101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-21 09:58:02-03","IBt","SP","344318","S","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","Kirkbride Jr, JH","3165","1980","05","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Seub.","Smith, SF","Distrito Federal","Brasília","Cabrça de Veado, 1 km S da Escola Fazendeira por estrada","-47.833333","-15.883333","1230","1230",NA,NA,NA,"-47.833333","-15.883333","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
