"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"240","2020-12-20 21:18:22-03","UFV","VIC","20253","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Lopes, W.P.","1996","12","12",NA,"Brasil",NA,NA,"Árvore com cerca de 5m de altura, cálice verde ferrugíneo, corola branca, estames e estigma brancos, anteras marrons, frutos imaturos verdes, maduros arroxeados.","VIC020253","226",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","PERD, beira da estrada que leva ao Restaurante.","-42.7322006225586","-19.7122001647949",NA,"VIC020253",NA,"Marliéria","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-20 21:18:22-03","UFV","VIC","33655","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Valente, G.E.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"Planta de ca 3 m, a pleno sol em solo pedregoso.Ramos jovens e folhas ferruginosas. botões florais verdolengos.","VIC033655","2157",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Acelor Mittal Florestas Ltda","-45.2369003295898","-19.3316993713379",NA,"VIC033655",NA,"Martinho Campos","32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-20 21:18:22-03","UFV","VIC","24790","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Valente, G.E.; Neto, J.A.A.M.","2000","04","22",NA,"Brasil",NA,NA,"Arbusto com ca de 3,0m de altura. Com botões florais jovens.","VIC024790","517",NA,NA,"(Bonpl.) DC.","Valente, G.E.","Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Paraopeba","26090","auto",NA,NA,"2008","07","04",NA,NA,NA,NA,NA,NA
"243","2020-12-20 21:18:22-03","UFV","VIC","30197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Raggi, F.G.S.; et al.","2005","07","08",NA,"Brasil",NA,NA,"Campo cerrado; arbusto, 1m, botões florais imaturos brancos, cálice esverdeado piloso; indivíduo nº.1231.","VIC030197","1231",NA,NA,"(Bonpl.) DC.","Raggi, F.","Minas Gerais","CAF Santa Bárbara Ltda","-45.557201385498","-19.2735996246338",NA,NA,NA,"Quartel Geral","29060","auto",NA,NA,"2005","10","10",NA,NA,NA,NA,NA,NA
"244","2020-12-20 21:18:22-03","UFV","VIC","24155","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Santos, E.R. dos; et al.","1999","12","10",NA,"Brasil",NA,NA,"Arbusto de ca 1 m,folhas pilosas e ferrugineas abaxialmente e ramos ferrugineos, botões florais jovens.","VIC024155","s.n.",NA,NA,"(Bonpl.) DC.",NA,"Tocantins","Parque Estadual do Lajeado","-48.3602981567383","-10.2128000259399",NA,"VIC024155",NA,"Palmas","62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-20 21:18:22-03","UFV","VIC","24156","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Santos, E.R. dos; et al.","1999","12","10",NA,"Brasil",NA,NA,"Arbusto de ca 80 cm,folhas pilosas e ferugineas abaxialmente, flores de cálice ferrugineo e corola brancas.","VIC024156","s.n.",NA,NA,"(Bonpl.) DC.",NA,"Tocantins","Parque Estadual do Lajeado","-48.3602981567383","-10.2128000259399",NA,"VIC024156",NA,"Palmas","62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-20 21:18:22-03","UFV","VIC","7060","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Leitão, H.F.; et al.","1980","12","10",NA,"Brasil",NA,NA,NA,"VIC007060","s.n.",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Campo Rupestre","-44.999698638916","-21.2453002929688",NA,"VIC007060",NA,"Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-20 21:18:22-03","UFV","VIC","20255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Lopes, W.P.","1997","11","02",NA,"Brasil",NA,NA,"Arvoretav da ca 3,5 m, cálice verde, corola androceu e gineceu brancos, flores perfumadas, frutos imaturos verdes.","VIC020255","485",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,"VIC020255",NA,"Marliéria","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-20 14:17:48-03","UFOPA","HSTM","1218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Cavalcante, L.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HSTM001218","40",NA,NA,"(Bonpl.) DC.","OLIVEIRA, A. A. DE","Pará",NA,"-54.708056","-2.443333",NA,"HSTM001218",NA,"Santarém",NA,NA,"54º42'29''W","2º26'36''S","2018","04","24",NA,NA,NA,NA,NA,NA
"249","2020-10-20 14:17:48-03","UFOPA","HSTM","840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Torke, B.M.; Mansano, V.F.; Suemitsu, C.","2011","11","26",NA,"Brasil",NA,NA,NA,"HSTM000840","1330",NA,NA,"(Bonpl.) DC.",NA,"Pará","Alter do Chão, trail to and up Moro do Piroca.","-54.9625","-2.4825",NA,NA,NA,"Santarém",NA,NA,"54º57'45''W","2º28'57''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-20 14:17:48-03","UFOPA","HSTM","1201","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Cavalcante, L.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HSTM001201","22",NA,NA,"(Bonpl.) DC.","Oliveira, A.A. de","Pará","Alter do Chão, savana.","-54.946944","-2.509167","23","HSTM001201","23","Santarém",NA,NA,"54º56'49''W","2º30'33''S","2018","04","24",NA,NA,NA,NA,NA,NA
"251","2020-10-20 14:17:48-03","UFOPA","HSTM","5011","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Mansano, V.F.; s.c.","2011","11","27",NA,"Brasil",NA,NA,NA,"HSTM005011","929",NA,NA,"(Bonpl.) DC.","Oliveira, A.A. de","Pará","Comunidade de São Pedro.","-54.906667","-2.555556",NA,"HSTM005011",NA,"Santarém",NA,NA,"54º54'24''W","2º33'20''S","2018","04","24",NA,NA,NA,NA,NA,NA
"252","2019-11-21 14:39:39-03","UFJF","CESJ","42153","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F.M. Ferreira; M.O.D. Pivari","2002","11","15","América do Sul","Brasil",NA,NA,"Arbusto ca. 2m no campo rupestre entre rochas. Folhas discolores e ferrugíneas na face abaxial. Flores alvas e aromáticas.","CESJ042153","358","Angiosperma",NA,"(Bonpl.) DC.","R. Goldenberg","Minas Gerais","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,"Baependi","29865","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-21 14:39:39-03","UFJF","CESJ","16656","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L. Roth","1961","02","25","América do Sul","Brasil",NA,NA,"Arbusto de cerrado-capoeira.","CESJ016656","s.n.","Angiosperma",NA,"(Bonpl.) DC.","S.A.C. Chiea","Minas Gerais",NA,"-44.0536003112793","-19.9316997528076",NA,NA,NA,"Contagem","16743","auto",NA,NA,"1987","03","05",NA,NA,NA,NA,NA,NA
"254","2019-11-21 14:39:39-03","UFJF","CESJ","1267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L. Krieger; L. Roth","1946","04","14","América do Sul","Brasil",NA,NA,"Arbusto da capoeira.","CESJ001267","CESJ1267","Angiosperma",NA,"(Bonpl.) DC.","A.C. Brade","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 14:39:39-03","UFJF","CESJ","15010","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.A. Silva","1977","03","02","América do Sul","Brasil",NA,NA,"N.v.: Carvãozinho do grande. Árvore de 10 a 12m, flores brancas, localizada em mata densa e em descampado.","CESJ015010","s.n.","Angiosperma",NA,"(Bonpl.) DC.","A.M.M.Mattos","Minas Gerais","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-21 14:39:39-03","UFJF","CESJ","14936","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.A. Silva","1977","03","10","América do Sul","Brasil",NA,NA,"N.v.: Carvãozinho. Material enviado anteriormente, sem floração.","CESJ014936","s.n.","Angiosperma",NA,"(Bonpl.) DC.","S.A.C. Chiea","Minas Gerais","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora","36144","auto",NA,NA,"1987","02","19",NA,NA,NA,NA,NA,NA
"257","2019-11-21 14:39:39-03","UFJF","CESJ","38047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F.M. Ferreira; A.L.C.Lima","2002","08","04","América do Sul","Brasil",NA,NA,"Arbusto ca. 2m em campo rupestre. Botões alvos, folhas discolores com a face abaxial ferrugínea.","CESJ038047","211","Angiosperma",NA,"(Bonpl.) DC.","F.M. Ferreira","Minas Gerais","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,"Baependi","29865","auto",NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-21 14:39:39-03","UFJF","CESJ","39045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F.M. Ferreira; G.A.Ferreira; C. Ferreira","2002","09","10","América do Sul","Brasil",NA,NA,"Arbusto ca. 1m em campo rupestre. Ramos com indumento ferrugíneo. Folhas discolores, face abaxial ferrugínea. Flores e botões alvos, frutos verdes.","CESJ039045","215","Angiosperma",NA,"(Bonpl.) DC.","F.M. Ferreira","Minas Gerais","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,"Baependi","29865","auto",NA,NA,"2002","09","10",NA,NA,NA,NA,NA,NA
"259","2019-11-21 14:39:39-03","UFJF","CESJ","8559-C","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L. Krieger","1970","05","15","América do Sul","Brasil",NA,NA,"Rupícula, sobre arenito, flores roxas, muito abundante, 20cm de altura.","CESJ08559C","CESJ8559","Angiosperma",NA,"(Bonpl.) DC.","S.A.C. Chiea","Minas Gerais","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Lima Duarte","30417","auto",NA,NA,"1987","03","05",NA,NA,NA,NA,NA,NA
"260","2019-11-21 14:39:39-03","UFJF","CESJ","56647","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","S. Mendes; E.H. Amorim; J.N. Nakajima; R.Arruda","2002","05","18","América do Sul","Brasil",NA,NA,"Cerrado. Arbóreo ca. 1,8m. Cálice verde, corola branca e frutos verdes.","CESJ056647","35","Angiosperma",NA,"(Bonpl.) DC.","R. Romero","Minas Gerais","Estação Ambiental Galheiro, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Perdizes","45889","auto",NA,NA,"2003","01",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 14:39:39-03","UFJF","CESJ","7150","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L. Krieger","1969","10",NA,"América do Sul","Brasil",NA,NA,"Na capoeira, flores brancas. Árvore pequena.","CESJ007150","CESJ7150","Angiosperma",NA,"(Bonpl.) DC.","S.A.C. Chiea","Minas Gerais",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"São João Del Rei","39093","auto",NA,NA,"1987","03","05",NA,NA,NA,NA,NA,NA
"262","2020-02-10 17:54:49-03","UNICAMP","UEC","130254","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Yamamoto, K; Kinoshita, LS; Simões, AO; Farias, R; Silva, RR; Silva, LF; Scarpa, F","2002","09","24",NA,"Brazil",NA,NA,"flor, arbusto; fores brancas, anteras amarelas","UEC050804","02/13","Magnoliopsida",NA,"(Bonpl.) A.DC.","Goldenberg, R","Minas Gerais","proximidades da cidade, ambiente de cerr","-43.895","-19.493333",NA,"UEC050804",NA,"Lagoa Santa",NA,NA,"-43.895","-19.493333","2012",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-02-10 17:54:49-03","UNICAMP","UEC","10698","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hatschbach, G","1973","08","27",NA,"Brazil",NA,NA,"flor, Arbusto de 2 m, flor alva. Às margens de rio. Zona de cerrado.","UEC169890","32395","Magnoliopsida",NA,"(Bonpl.) A.DC.","Wurdack, JJ","Mato Grosso","Sete Quedas",NA,NA,NA,"UEC169890",NA,"Rio Verde",NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-02-10 17:54:49-03","UNICAMP","UEC","118877","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Martins, EG; Nicola, PA","2001","03","11",NA,"Brazil",NA,NA,"fruto","UEC169821","s.n.","Magnoliopsida",NA,"(Bonpl.) A.DC.","Goldenberg, R","São Paulo","Clube Náutico Araraquara","-48.15","-22.233333",NA,"UEC169821",NA,"Américo Brasiliense",NA,NA,"-48.15","-22.233333","2002",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-11 16:43:53-03","UNICAMP","UEC","108068","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A","1986","11","01",NA,"Brazil",NA,NA,"flor, Planta de 2 m de altura, cálice verde, corola branca, sem odor.","UEC169891","1654","Magnoliopsida",NA,"(Bonpl.) A.DC.","Hernandes-Bicudo, LR","São Paulo","À Margem da Rodovia Municipal (Estrada d, Estrada que liga Victoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5 km de Victoriana, Fazenda Gold Farm.","-48.297222","-22.8",NA,"UEC169891",NA,"Botucatu",NA,NA,"-48.297222","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-11 16:43:53-03","UNICAMP","UEC","108069","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A","1986","05","13",NA,"Brazil",NA,NA,"flor, Planta de 1,2 m de altura, botões com cálice verde, corola branca, frutos verdes, sem odor.","UEC169884","1106","Magnoliopsida",NA,"(Bonpl.) A.DC.",NA,"São Paulo","À Margem da Rodovia Municipal (Estrada d, Estrada que liga Victoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5 km de Victoriana, Fazenda Gold Farm.","-48.297222","-22.8",NA,"UEC169884",NA,"Botucatu",NA,NA,"-48.297222","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-02-10 17:54:49-03","UNICAMP","UEC","10823","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Prance, GT; Silva, AS; Bahia, RP; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ","1977","11","06",NA,"Brazil",NA,NA,"flor, Shrub 2 m, petals white. Low scrub forest on sandy soil.","UEC169826","24928","Magnoliopsida",NA,"(Bonpl.) A.DC.","Chiea, SAC","Pará","Serra do Cachimbo - BR-163, Cuiabá-Santa",NA,NA,NA,"UEC169826",NA,NA,NA,NA,NA,NA,"1983","05",NA,NA,NA,NA,NA,NA,NA
"268","2020-02-10 17:54:49-03","UNICAMP","UEC","10824","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Prance, GT; Silva, AS; Bahia, RP; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ","1977","11","07",NA,"Brazil",NA,NA,"flor, Shrub 1,5 m with scandent branches; corolla white. Campina on sand.","UEC169894","24985","Magnoliopsida",NA,"(Bonpl.) A.DC.","Chiea, SAC","Pará","Serra do Cachimbo - BR-163, Cuiabá-Santa",NA,NA,"570","UEC169894","570",NA,NA,NA,NA,NA,"1983","05",NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:34:42-03","UNICAMP","UEC","115559","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","1997","10","10",NA,"Brazil",NA,NA,"Arbusto ca 1,5 m. Em botão.; Campo graminoso.","UEC008079","486","Magnoliopsida",NA,"(Bonpl.) A.DC.",NA,"Minas Gerais","Poço da Ponte","-44.660944","-21.4825","1000","UEC008079","1000","Carrancas",NA,NA,"-44.660944","-21.4825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 16:34:42-03","UNICAMP","UEC","115562","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Matsumoto, K; Simões, AO; Lopes, CA; Jannini, AW","1997","01","08",NA,"Brazil",NA,NA,"Arbusto ca 1,5 m.; Afloramento rochoso.","UEC008080","583","Magnoliopsida",NA,"(Bonpl.) A.DC.",NA,"Minas Gerais","Grão Mogol 21","-44.682278","-21.590694","562","UEC008080","562","Carrancas",NA,NA,"-44.682278","-21.590694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-02-10 17:54:49-03","UNICAMP","UEC","132474","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Souza, VC; Souza, JP; Mazine, FF; Sanches, ID; Paiva, GA","1996","02","20",NA,"Brazil",NA,NA,"fruto, Arvoreta de 4 m de altura, frutos verdes. Cerradão.","UEC169849","10976","Magnoliopsida",NA,"(Bonpl.) A.DC.","Goldenberg, R","São Paulo","Rodovia SP-225, A 2 km de Brotas em direção a Jaú.","-49.066667","-22.291389","680","UEC169849","680","Brotas",NA,NA,"-49.066667","-22.291389","1998",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-02-10 17:54:49-03","UNICAMP","UEC","134184","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Yamamoto, K; Kinoshita, LS; Yamamoto, LF; Miranda Melo, AA; Gonçalves, RP","2002","09","24",NA,"Brazil",NA,NA,"flor, Arbusto 1,5m altura, flores brancas.","UEC169881","02/165","Magnoliopsida",NA,"(Bonpl.) A.DC.","Caddah, MK","Minas Gerais","distrito de Cardeal Mota, Trilha dos esc","-43.605556","-19.313333",NA,"UEC169881",NA,"Santana do Riacho",NA,NA,"-43.605556","-19.313333","2010","07",NA,NA,NA,NA,NA,NA,NA
"273","2020-02-10 17:54:49-03","UNICAMP","UEC","134163","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Yamamoto, K; Kinoshita, LS; Yamamoto, LF; Miranda Melo, AA; Gonçalves, RP","2002","09","24",NA,"Brazil",NA,NA,"flor, Arbusto 1,60m altura, flores brancas.","UEC169878","02/144","Magnoliopsida",NA,"(Bonpl.) A.DC.","Caddah, MK","Minas Gerais","estrada Lagoa Santa/Conceição do Mato De","-43.882778","-19.455278",NA,"UEC169878",NA,"Lagoa Santa",NA,NA,"-43.882778","-19.455278","2010","07",NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:34:42-03","UNICAMP","UEC","136742","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Sasaki, D; Junqueira, AB","2003","05","23",NA,"Brazil",NA,NA,"Árvore ca. 2 m alt. Caule com indumento ferrugem. Folhas discolores, face abaxial mais clara e com indumento ferrugem. Cálice verde. Corola alva. Estames alvos. Frutos imaturos verdes.","UEC007287","486","Magnoliopsida",NA,"(Bonpl.) A.DC.","Sasaki, D","São Paulo","Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima ao antigo aeroporto. Campo sujo pedregoso com afloramentos rochosos.","-47.273056","-20.164444","720","UEC007287","720","Pedregulho",NA,NA,"-47.273056","-20.164444","2004",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-02-10 17:54:49-03","UNICAMP","UEC","121098","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Silva, SS","2000","11","08",NA,"Brazil",NA,NA,"flor, Arbusto com 2 m de altura. Nome vulgar: tinteiro-branco. Abundante. Relevo ondulado. Campo rupestre (savana parque). Solo cambissolo arenoso. Folha SE-22-VA. Referência local: ponto 97. Ponto de coleta: 15.","UEC169824","147","Magnoliopsida",NA,"(Bonpl.) A.DC.","Rezende, AR","Mato Grosso",NA,"-54.230556","-16.519444",NA,"UEC169824",NA,"Torixoréu",NA,NA,"-54.230556","-16.519444","2010","11","30",NA,NA,NA,NA,NA,NA
"276","2021-03-01 16:34:42-03","UNICAMP","UEC","143613","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","2004","11","24",NA,"Brazil",NA,NA,"Tree to 3m tall. Petals and stamens white. Common.; Cerrado","UEC169816","8925","Magnoliopsida",NA,"(Bonpl.) A.DC.","Rezende, AR","Minas Gerais","Serra do Cipó National Park, Trail to Cachoeira da Farofa de Cima on the Serra da Farofa","-43.6","-19.35","790","UEC169816","940",NA,NA,NA,"-43.6","-19.35","2010","11","30",NA,NA,NA,NA,NA,NA
"277","2021-02-12 10:03:51-03","UNICAMP","UEC","146564","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Silva, MA; Alvarenga, D","2003","10","28",NA,"Brazil",NA,NA,"Arvoreta, ca. 3,0 m de altura; corola ranca, cálice verde; folhas discolores verdes com parte abaxial verde-ferrugínea. Cerrado em encosta pedregosa.","UEC169819","5601","Magnoliopsida",NA,"(Bonpl.) A.DC.","Rezende, AR","Distrito Federal","Parque Ecológico do Rasgado, Próximo ao setor de mansões Don Bosco. &nf;Coleta efetuada antes da construção da estrada que dá continuidade a ponte JK.","-47.484444","-15.836667",NA,"UEC169819",NA,"Brasília",NA,NA,"-47.484444","-15.836667","2010","11","30",NA,NA,NA,NA,NA,NA
"278","2020-02-10 17:54:49-03","UNICAMP","UEC","147889","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Noleto, LG","2007","12","12",NA,"Brazil",NA,NA,"Árvore, ca. 6m, flores brancas.","UEC169882","1","Magnoliopsida",NA,"(Bonpl.) A.DC.","Noleto, LG","São Paulo","Instituto Florestal de SP, Área do Valério","-47.822778","-22.252778","770","UEC169882","770","Itirapina",NA,NA,"-47.822778","-22.252778","2007","12",NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:34:42-03","UNICAMP","UEC","147985","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Tamashiro, JY; Santos, FAM","2008","02","05",NA,"Brazil",NA,NA,"Arvoreta de 3m; frutos maduros de cor preta e imaturos esverdeados.","UEC169853","1456","Magnoliopsida",NA,"(Bonpl.) A.DC.",NA,"São Paulo","Cerrado do Valério, Estação Experimental e Ecológica de Itirapina","-47.85","-22.2",NA,"UEC169853",NA,"Itirapina",NA,NA,"-47.85","-22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:34:42-03","UNICAMP","UEC","147988","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Tamashiro, JY; Santos, FAM","2008","02","05",NA,"Brazil",NA,NA,"Arvoreta de 1m de altura, flores de cor branca.","UEC169852","1453","Magnoliopsida",NA,"(Bonpl.) A.DC.",NA,"São Paulo","Cerrado do Valério, Estação Experimental e Ecológica de Itirapina","-47.85","-22.2",NA,"UEC169852",NA,"Itirapina",NA,NA,"-47.85","-22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-02-10 17:54:49-03","UNICAMP","UEC","149874","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH; Morokawa, R","2008","11","04",NA,"Brazil",NA,NA,"Arvoreta, 1,5 m. Flores brancas.","UEC169815","08/40","Magnoliopsida",NA,"(Bonpl.) A.DC.","Rezende, AR","Minas Gerais","Pousada do Rio Turvo., Trilha para Cachoeira do Fecho.","-46.293333","-20.636389",NA,"UEC169815",NA,"Capitólio",NA,NA,"-46.293333","-20.636389","2010","12","01",NA,NA,NA,NA,NA,NA
