"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","day","county","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"300","2019-08-16 08:39:46-03","UTFPR","HCF","13484","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"R.S. Vieira",NA,"Brasil",NA,NA,"arvoreta em refúgio altomontano. Frutos verdes. Folhas lustrosas e aromáticas.",NA,NA,NA,"(Nees & Mart.) Mez","64","2012","12","Morro Mãe Catira",NA,"PR","-48.834400177002","-25.476900100708",NA,NA,NA,"R.S. Vieira","08","Morretes",NA,NA,"2012","30514","auto","12","08",NA,NA,NA,NA
"301","2019-08-16 08:39:46-03","UTFPR","HCF","15279","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"R.S. Vieira",NA,"Brasil",NA,NA,"arvoreta com 2 m, próximo ao cume. Com frutos.",NA,NA,NA,"(Nees & Mart.) Mez","399","2014","06","Morro do Canal",NA,"PR","-49.0633010864258","-25.4416999816895",NA,NA,NA,"R.S. Vieira","02","Piraquara",NA,NA,"2014","12577","auto","06","02",NA,NA,NA,NA
"302","2019-08-16 08:39:46-03","UTFPR","HCF","24056","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva",NA,"Brasil",NA,NA,"arbusto, 1 m, flor creme. Orla do capão.",NA,NA,NA,"(Nees & Mart.) Mez","6310","2008","02","Cachoeira da Mariquinha",NA,"PR","-50.1618995666504","-25.0949993133545",NA,NA,NA,"M.L. Brotto","06","Ponta Grossa",NA,NA,"2012","46557","auto","12","12",NA,NA,NA,NA
"303","2019-08-16 08:39:46-03","UTFPR","HCF","28076","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva",NA,"Brasil",NA,NA,"arbusto, 1 m, fruto imaturo. Orla do capão.",NA,NA,NA,"(Nees & Mart.) Mez","3843","2003","11","Parque Estadual do Guartelá",NA,"PR","-50.4136009216309","-24.5093994140625",NA,NA,NA,"L.C.S. Assis","03","Tibagi",NA,NA,"2005","56988","auto",NA,NA,NA,NA,NA,NA
"304","2019-08-16 08:39:46-03","UTFPR","HCF","19245","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J. Cordeiro",NA,"Brasil",NA,NA,"subarbusto, 80 cm, flor creme.",NA,NA,NA,"(Nees & Mart.) Mez","3519","2010","03","Serra da Bocaina",NA,"SP","-44.5699996948242","-22.6399993896484",NA,"1640","1640","M.L. Brotto","06","São José do Barreiro",NA,NA,"2011","30784","auto",NA,NA,NA,NA,NA,NA
"305","2013-04-01 09:18:56-03","IPT","BCTW","3177","S","Plantae",NA,"Ocotea","tristis","Ocotea tristis",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Nees & Martius) Mez",NA,NA,NA,"Parque Nacional das Fontes do Ipiranga (PEFI)",NA,"São Paulo","-46.63","-23.54",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"306","2020-12-14 16:07:35-03","UFC","EAC","52785","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gonzatti, F.","Southern America","Brasil",NA,NA,"Em borda de mata de restinga.&nf;Com flores brancas e com pouco perfume.","EAC0052785","Dicotyledon",NA,"(Nees & Mart.) Mez","416","2012","03","Lagoa Tapera","EAC0052785","Rio Grande do Sul","-50.225556","-30.053056",NA,"10","10","Gonzatti, F.","10","Cidreira","-50.225556","-30.053056","2012",NA,NA,"04",NA,NA,NA,NA,NA
"307","2019-11-25 12:12:13-03","UFSM","SMDB","2677","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pedralli, G",NA,"Brasil",NA,NA,NA,"SMDB002677",NA,NA,"(Nees & Mart.) Mez","s.n.","1986","09","Est. Cambará do Sul","SMDB002677","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"28","Cambará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-25 12:12:13-03","UFSM","SMDB","4528","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Alvarez, A.F.; Pedralli, G",NA,"Brasil",NA,NA,NA,"SMDB004528",NA,NA,"(Nees & Mart.) Mez","14","1988","05",NA,"SMDB004528","Rio Grande do Sul","-50.9338989257812","-28.5121994018555",NA,NA,NA,"Pedralli, G","30","Vacaria",NA,NA,"1988","63451","auto","05","30",NA,NA,NA,NA
"309","2020-12-21 16:31:04-03","MBM","MBM","383787","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Brotto, M.L.; Barboza, E.; Cordeiro, J.; Vaz, J.; Barboza, E.; Cordeiro, J.; Vaz, J.","Southern America","Brazil",NA,NA,"Arbusto 2m; flores masculinas alvas.; Campo rupestre.","MBM383787",NA,NA,"Mez","1209","2013","04","Serra do Ambrósio","MBM383787","Minas Gerais","-43.043806","-18.129583",NA,"990","990","Brotto, M.L.","28","Rio Vermelho","-43.043806","-18.129583","2013",NA,NA,"05","20",NA,NA,NA,NA
"310","2020-12-21 16:31:04-03","MBM","MBM","383793","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Brotto, M.L.; Barboza, E.; Cordeiro, J.; Vaz, J.; Barboza, E.; Cordeiro, J.; Vaz, J.","Southern America","Brazil",NA,NA,"Arbusto 1,5m; flores femininas alvas e frutos imaturos.; Campo rupestre.","MBM383793",NA,NA,"Mez","1215","2013","04","Serra do Ambrósio","MBM383793","Minas Gerais","-43.043806","-18.129583",NA,"990","990","Brotto, M.L.","28","Rio Vermelho","-43.043806","-18.129583","2013",NA,NA,"05","20",NA,NA,NA,NA
"311","2020-12-21 16:31:04-03","MBM","MBM","413780","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Brotto, M.L.","Southern America","Brazil",NA,NA,"Arbusto com 50 cm de altura; flores brancas.; Campo rupestre.","MBM413780",NA,NA,"Mez","2620","2018","04","alto do morro da Cachoeira do Tabuleiro","MBM413780","Minas Gerais","-43.565556","-19.088611",NA,"1324","1324","Brotto, M.L.","23","Conceição do Mato Dentro","-43.565556","-19.088611","2018",NA,NA,"08","06",NA,NA,NA,NA
"312","2020-12-21 16:31:04-03","MBM","MBM","22602","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM022602",NA,NA,"Mez","29897",NA,NA,"Serra do Cipó","MBM022602","Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,NA,"Werff, H. van der",NA,"Jaboticatubas",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:31:04-03","MBM","MBM","102653","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM102653",NA,NA,"Mez","49770",NA,NA,"Biri-Biri","MBM102653","Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Werff, H. van der",NA,"Diamantina",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:31:21-03","MBM","MBM","241037","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","Southern America","Brazil",NA,NA,"Arbusto, 70 cm, flor alva. Campo rupestre, solo rochoso","MBM241037",NA,NA,"(Nees & Mart.) Mez.","69582","1999","10","Rod. BR-367, Córrego Soberbo","MBM241037","Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Moraes, P.","23","Diamantina",NA,NA,"2009","101169","auto","05","07",NA,NA,NA,NA
"315","2020-12-21 16:31:21-03","MBM","MBM","296736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","Southern America","Brazil",NA,NA,"Arbusto. Campo rupestre; afloramentos rochosos","MBM296736",NA,NA,"(Nees & Mart.) Mez.","77548","2004","06","Serra do Cabral, entre Rio Embaiassaia e o Rio Preto","MBM296736","Minas Gerais","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Werff, H. van der","07","Joaquim Felício",NA,NA,"2004","37503","auto",NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:31:23-03","MBM","MBM","325036","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Forzza, R.C.; et al.; et al.","Southern America","Brazil",NA,NA,"Arbusto 1,5m alt. folhas discolores, inflorescencias e botões verdes, sépalas creme","MBM325036",NA,NA,"(Nees & Mart.) Mez.","3050","2004","03","Parque estadual da Serra do Ibitiopoca, campo próximo ao Centro de Visitantes.","MBM325036","Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"09","Lima Duarte",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:31:21-03","MBM","MBM","276935","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Trameirão Neto, E.","Southern America","Brazil",NA,NA,"Campo Rupestre sobre canga lateritica, arbóreo","MBM276935",NA,NA,"(Nees & Mart.) Mez.","3413",NA,NA,"Mina do Capão Xavier","MBM276935","Minas Gerais","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,"Nova Lima",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:31:23-03","MBM","MBM","33467","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.; Ferreira, L.F.; Ferreira, L.F.","Southern America","Brazil",NA,NA,"Arbusto 1m, flor creme, encosta rochosa do morro","MBM033467",NA,NA,"(Nees & Mart.) Mez.","35328","1974","10","Santana do Riacho, arredores","MBM033467","Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Baitello, J.B.","25","Santana do Riacho",NA,NA,"1988","26557","auto","05","05",NA,NA,NA,NA
"319","2020-12-21 16:31:23-03","MBM","MBM","409529","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Mello-Silva, R.; Nic Lughadha, E.; Assis, M.C.; Nic Lughadha, E.; Assis, M.C.","Southern America","Brazil",NA,NA,"Arbusto 1-1,5 m alt. Folhas discolores, verde-claras na face adaxial. Flores creme-esverdeadas com estaminódios amarelo-ouro.; Entre rochas.","MBM409529",NA,NA,"(Nees & Mart.) Mez.","1604","1999","02","afloramentos rochosos próximo à cidade, ao fim da rua João Batista Neves. No alto, próximo ao despenhadeiro.","MBM409529","Minas Gerais","-44.9852981567383","-21.7222003936768",NA,"1300","1300","Brotto, M.L.","21","São Thomé das Letras",NA,NA,"2017","16076","auto","06","06",NA,NA,NA,NA
"320","2020-12-21 16:31:21-03","MBM","MBM","301109","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Scheer, M.","Southern America","Brazil",NA,NA,"Arbórea ereta 2m; planta aromática, local pouco sombreado; Floresta Ombrófila Densa Altomontana","MBM301109",NA,NA,"(Nees & Mart.) Mez.","72","2000","07","Serra do Ibitiraquire. Pico Ciririca","MBM301109","Paraná","-48.7118988037109","-25.4286003112793",NA,"1720","1720","Mocochinski, A.Y.","05","Antonina",NA,NA,"2004","38300","auto","08",NA,NA,NA,NA,NA
"321","2020-12-21 16:31:23-03","MBM","MBM","58046","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto 1m, campo cerrado, solo arenoso","MBM058046",NA,NA,"(Nees & Mart.) Mez.","39964","1977","05","Rio das Cinzas","MBM058046","Paraná","-49.8266983032227","-24.1578006744385",NA,NA,NA,"Werff, H. van der","28","Arapoti",NA,NA,"1985","41852","auto",NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:31:21-03","MBM","MBM","25713","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto de flor creme, do cerrado. Comum","MBM025713",NA,NA,"(Nees & Mart.) Mez.","6900","1960","03","Rio das Cinzas, Barra do Perdizes","MBM025713","Paraná","-49.8266983032227","-24.1578006744385",NA,NA,NA,"Vattimo, I.","10","Arapoti",NA,NA,"1960","41852","auto",NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:31:21-03","MBM","MBM","122301","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto 2m. flores creme. Borda da Cuesta Devoniana","MBM122301",NA,NA,"(Nees & Mart.) Mez.","502","1988","03","Serra São Luís","MBM122301","Paraná","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Werff, H. van der","24","Balsa Nova",NA,NA,"1991","27346","auto",NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:31:21-03","MBM","MBM","232497","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,"Orla de caminho","MBM232497",NA,NA,"(Nees & Mart.) Mez.","13448",NA,NA,"Tamanduá","MBM232497","Paraná","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Ribas, O.S.",NA,"Balsa Nova",NA,NA,"1999","27346","auto","02",NA,NA,NA,NA,NA
"325","2020-12-21 16:31:23-03","MBM","MBM","5823","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Da matinha nebular do topo do morro","MBM005823",NA,NA,"(Nees & Mart.) Mez.","17324","1967","10","Pico Caratuva","MBM005823","Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Brotto, M.L.","05","Campina Grande do Sul",NA,NA,"2008","55154","auto","07","03",NA,NA,NA,NA
"326","2020-12-21 16:31:21-03","MBM","MBM","12135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto 1,50m, matinha nebular.","MBM012135",NA,NA,"(Nees & Mart.) Mez.","22213","1969","09","Serra do Ibitiraquire, Abrigo 1","MBM012135","Paraná","-49.0553016662598","-25.3055992126465",NA,"1600","1600","Brotto, M.L.","25","Campina Grande do Sul",NA,NA,"2008","55154","auto","07","03",NA,NA,NA,NA
"327","2020-12-21 16:31:21-03","MBM","MBM","310911","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, O.S.; Goldenberg, R.; Michelangeli, F.; Goldenberg, R.; Michelangeli, F.","Southern America","Brazil",NA,NA,"Arbusto, 2m, cálice avermelhado, fruto imaturo. Campo de altitude.","MBM310911",NA,NA,"(Nees & Mart.) Mez.","7012","2005","10","Serra Ibitiraquire, Pico Paraná.","MBM310911","Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Brotto, M.L.","24","Campina Grande do Sul",NA,NA,"2008","55154","auto","07","03",NA,NA,NA,NA
"328","2020-12-21 16:31:23-03","MBM","MBM","82674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,"Arbusto, flor creme. Em pequeno capão","MBM082674",NA,NA,"(Nees & Mart.) Mez.","2225","1983","02","Serra do Purunã","MBM082674","Paraná","-49.5283012390137","-25.4585990905762",NA,NA,NA,"Werff, H. van der","01","Campo Largo",NA,NA,"1985","53742","auto",NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:31:21-03","MBM","MBM","25715","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto 1m, flor creme. orla da mata","MBM025715",NA,NA,"(Nees & Mart.) Mez.","266","1946","04","Serra São Luís do Purunã","MBM025715","Paraná","-49.5283012390137","-25.4585990905762",NA,NA,NA,"Handro, O.","07","Campo Largo",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:31:21-03","MBM","MBM","298413","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, J.M.; Ribas, O.S.; Ribas, O.S.","Southern America","Brazil",NA,NA,"Arbusto, 2m, fruto imaturo. Matinha do alto do morro","MBM298413",NA,NA,"(Nees & Mart.) Mez.","4105","2002","09","Morro da Palha","MBM298413","Paraná","-49.4514007568359","-25.3686008453369",NA,NA,NA,"Assis, L.C.S.","22","Campo Magro",NA,NA,"2005","24260","auto","11","21",NA,NA,NA,NA
"331","2020-12-21 16:31:21-03","MBM","MBM","25685","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.; Smith, L.B.; Klein, R.M.; Smith, L.B.; Klein, R.M.","Southern America","Brazil",NA,NA,"Subarbusto flor creme; região de campo, junto aos afloramentos de arenito.","MBM025685",NA,NA,"(Nees & Mart.) Mez.","12120","1965","01","Carambeí, Rio São João","MBM025685","Paraná","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Vattimo, I.","15","Castro",NA,NA,"1966","50779","auto",NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:31:21-03","MBM","MBM","185054","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, J.M.; Cordeiro, J.; Deodato, F.; Cordeiro, J.; Deodato, F.","Southern America","Brazil",NA,NA,"Árvore 4m, fruto imaturo. Mata nebular","MBM185054",NA,NA,"(Nees & Mart.) Mez.","1512",NA,NA,"Serra do Araçatuba","MBM185054","Paraná","-48.5746994018555","-25.8827991485596",NA,"1350","1350","Baitello, J.B.",NA,"Guaratuba",NA,NA,"2008","41937","auto","06","03",NA,NA,NA,NA
"333","2020-12-21 16:31:23-03","MBM","MBM","5977","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto flor creme; zona de camapo de matinha, junto ao rio","MBM005977",NA,NA,"(Nees & Mart.) Mez.","18961","1968","03","Barra Rio das Mortes","MBM005977","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Werff, H. van der","25","Jaguariaíva",NA,NA,"1986","44368","auto",NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:31:23-03","MBM","MBM","391518","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Oliveira, T.D.P.","Southern America","Brazil",NA,NA,"Arvoreta heliófita, ca. 3m. Flores amarelas.","MBM391518",NA,NA,"(Nees & Mart.) Mez.","s.n.","2013","03","estrada próxima ao Parque Estadual do Cerrado","MBM391518","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Brotto, M.L.","29","Jaguariaíva",NA,NA,"2013","44368","auto","06","25",NA,NA,NA,NA
"335","2020-12-21 16:31:21-03","MBM","MBM","212447","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","Southern America","Brazil",NA,NA,"Arbusto ramoso, 1m, flor creme. Campo cerrado, afloramento de arenito","MBM212447",NA,NA,"(Nees & Mart.) Mez.","1658",NA,NA,"Fazenda Barros","MBM212447","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Werff, H. van der",NA,"Jaguariaíva",NA,NA,"1999","44368","auto",NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:31:21-03","MBM","MBM","13914","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lindeman, J.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM013914",NA,NA,"(Nees & Mart.) Mez.","3053","1966","10","Lajeado Cinco Reis","MBM013914","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Moraes, P.","16","Jaguariaíva",NA,NA,"2009","44368","auto","05","09",NA,NA,NA,NA
"337","2020-12-21 16:31:21-03","MBM","MBM","170852","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Portes, M.C.; Roderjan, C.V.; Roderjan, C.V.","Southern America","Brazil",NA,NA,"Árvore 3m, em savana arborizada","MBM170852",NA,NA,"(Nees & Mart.) Mez.","61","1993","05","Parque Estadual do Cerrado","MBM170852","Paraná","-49.7057991027832","-24.2511005401611",NA,"900","900","Assis, L.C.S.","20","Jaguariaíva",NA,NA,"2005","44368","auto","11","21",NA,NA,NA,NA
"338","2020-12-21 16:31:21-03","MBM","MBM","271452","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Linsingen, L. von","Southern America","Brazil",NA,NA,"Arbusto 2m. cerrado, próximo ao rio","MBM271452",NA,NA,"(Nees & Mart.) Mez.","285","2000","03","Parque Estadual do Cerrado, Rio Santo Antônio","MBM271452","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Werff, H. van der","15","Jaguariaíva",NA,NA,"2003","44368","auto",NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:31:21-03","MBM","MBM","212445","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","Southern America","Brazil",NA,NA,"Arbusto ramoso, 2m, flor creme. Campo limpo, seco, solo arenoso","MBM212445",NA,NA,"(Nees & Mart.) Mez.","1719",NA,NA,"Recanto Prainha","MBM212445","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Werff, H. van der",NA,"Jaguariaíva",NA,NA,"1999","44368","auto",NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:31:21-03","MBM","MBM","255820","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","Southern America","Brazil",NA,NA,"Arbusto, 1m, flor creme. Zona de campo, afloramentos de arenito","MBM255820",NA,NA,"(Nees & Mart.) Mez.","3327","2001","01","Gruta do Monge","MBM255820","Paraná","-49.7158012390137","-25.7696990966797",NA,NA,NA,"Assis, L.C.S.","22","Lapa",NA,NA,"2005","49965","auto","11","21",NA,NA,NA,NA
"341","2020-12-21 16:31:21-03","MBM","MBM","301098","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Scheer, M.B.; et al.; et al.","Southern America","Brazil",NA,NA,"Arbórea ereta, 1,5m","MBM301098",NA,NA,"(Nees & Mart.) Mez.","585","2003","02","Morro dos Padres. Serra da Igreja","MBM301098","Paraná","-48.834400177002","-25.476900100708",NA,"1330","1330","Scheer, M.B.","08","Morretes",NA,NA,"2004","30514","auto","07",NA,NA,NA,NA,NA
"342","2020-12-21 16:31:21-03","MBM","MBM","248963","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Dala Rosa, S.","Southern America","Brazil",NA,NA,"Árvore mais oi menos 2,5m. flores alvas. Floresta ombrófila densa altomontana","MBM248963",NA,NA,"(Nees & Mart.) Mez.","78",NA,NA,"Parque Estadual Marumbi","MBM248963","Paraná","-48.834400177002","-25.476900100708",NA,"1100","1100","Dala Rosa, S.",NA,"Morretes",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:31:21-03","MBM","MBM","301235","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Scheer, M.B.; et al.; et al.","Southern America","Brazil",NA,NA,"Arbustiva ereta 1,3m. Refúgio Vegetacional Altomontano","MBM301235",NA,NA,"(Nees & Mart.) Mez.","494","2003","06","Serra da Farinha Seca. Morro Mãe Catira","MBM301235","Paraná","-48.834400177002","-25.476900100708",NA,"1440","1440","Scheer, M.B.","15","Morretes",NA,NA,"2003","30514","auto","10",NA,NA,NA,NA,NA
"344","2020-12-21 16:31:21-03","MBM","MBM","1123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto de flor creme, orla do campo pedregoso","MBM001123",NA,NA,"(Nees & Mart.) Mez.","13473","1966","01",NA,"MBM001123","Paraná","-49.42919921875","-26.0981006622314",NA,NA,NA,"Brotto, M.L.","09","Piên",NA,NA,"2008","19924","auto","07","03",NA,NA,NA,NA
"345","2020-12-21 16:31:21-03","MBM","MBM","25688","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto 1,5 m. Flor creme, rupícula","MBM025688",NA,NA,"(Nees & Mart.) Mez.","3959","1957","03","Serra de Furnas","MBM025688","Paraná","-49.948600769043","-24.5261001586914",NA,NA,NA,"Vattimo, I.","31","Piraí do Sul",NA,NA,"1958","37171","auto",NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:31:21-03","MBM","MBM","305320","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Stange, E.J.","Southern America","Brazil",NA,NA,"Arbusto, 1,50m; flor creme; refúgio vegetacional","MBM305320",NA,NA,"(Nees & Mart.) Mez.","28","2004","11","Morro do Canal","MBM305320","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Brotto, M.L.","14","Piraquara",NA,NA,"2009","12577","auto","06","30",NA,NA,NA,NA
