"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"152","2021-04-07 11:42:31-03","UFMS","CGMS","46955","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","P.P. Vaz; A.L. Simal; B.A. Coutinho; V.H.S. Brito; M.L. Bueno; F.M. Alves","84","2014","12","03",NA,"Brasil",NA,NA,"Flor ausente. Fruto verde, imaturo. Habitat: Cerradão. Habito: Trepadeira.","CGMS1076929",NA,NA,"(Silva Manso) Cogn.","F.M. Alves","Mato Grosso do Sul","RPPN da Cabeceira do Mimoso- Fazenda Laranjal.",NA,"Nova Andradina","-53.3977777","-22.0666667","376","376",NA,NA,"-53,3977777","-22,0666667","2014","12","03",NA,NA,NA,NA,NA
"153","2021-04-07 11:42:31-03","UFMS","CGMS","56831","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","V.C. Souza; P.H. Miyagi; J.P. Souza; M.Y. Nakagomi","7002","1994","11","12",NA,"Brasil",NA,NA,"Frutos imaturos verdes.","CGMS1086768",NA,NA,"(Silva Manso) Cogn.","C.A.M. Scaramuzza","São Paulo","Estação Ecológica de Itapeva.",NA,"Itararé","-49.0525","-24.0736111",NA,NA,NA,NA,"-49,0525","-24,0736111","1995",NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:42:31-03","UFMS","CGMS","41648","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","V.J. Pott; A. Pott","7061","2004","08","19",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto ausente. Habitat: Regeneração de Cerrado perturbado com Brachiaria decumbens, após fogo. Solo argiloso (latossolo). Relevo plano. Habito: Trepadeira rasteira. Ocasional.","CGMS1071635",NA,NA,"(Silva Manso) Cogn.",NA,"Mato Grosso do Sul","Avenida Duque de Caxias, 9750, próximo a Copa - Gás, defronte ao Bairro Nova Campo Grande.",NA,"Campo Grande","-54.6922222","-20.4536111","520","520",NA,NA,"-54,6922222","-20,4536111",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:42:31-03","UFMS","CGMS","44941","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Pott; T.C. Pina","13508","2005","10","26",NA,"Brasil",NA,NA,"Flor esverdeado-esbranquiçada. Habitat: Cerrado sensu sctricto raleado, com gado. Solo argiloso vermelho. Relevo planalto suave ondulado. Habito: Erva prostrada ou volúvel, esparsa.","CGMS1074908",NA,NA,"(Silva Manso) Cogn.",NA,"Mato Grosso do Sul","Assentamento Terra Solidária, 1,5km lesta do Km 387 da rodovia.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:42:31-03","UFMS","CGMS","1841","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","C.A. Conceição","2364","1988","10","23",NA,"Brasil",NA,NA,"Flores alvas. Frutos verdes ovoides. Gavinhas auxiliares. Habitat: Cerrado. Solo arenoso. Habito: Trepadeira.","CGMS1018289",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes Klein","Mato Grosso do Sul","Chácara Cambará.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,"2008","03","14",NA,NA,NA,NA,NA
"157","2021-04-07 11:42:31-03","UFMS","CGMS","3581","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","U.M. Resende; et al.",NA,"1990","11","05",NA,"Brasil",NA,NA,"Filotaxia alterna. Presença de gavinhas. Habitat: Terrestre. Solo seco. Habito: Trepadeira.","CGMS1018287",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Mato Grosso do Sul","Fazenda Santa Inês.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,"2008","03","14",NA,NA,NA,NA,NA
"158","2021-04-07 11:42:31-03","UFMS","CGMS","3107","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","U.M. Resende; et al.","101","1989","10","15",NA,"Brasil",NA,NA,"Inflorescência verde.Com frutos na inflorescência. Folhas compostas. Presença de gavinhas. Caule lenoso. Habitat: Cerrado. Habito: Trepadeira.","CGMS1018288",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Mato Grosso do Sul","Fazenda Santa Inês.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,"2008","03","14",NA,NA,NA,NA,NA
"159","2021-04-07 11:42:31-03","UFMS","CGMS","9748","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Sangalli; M.V. Camargo",NA,"1999","11","15",NA,"Brasil",NA,NA,"Cha das raizes para combater malaria, febres e gripes fortes.","CGMS1018286",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Mato Grosso do Sul","Fazenda Santa Madalena.",NA,"Dourados","-54.8055992126465","-22.2210998535156",NA,NA,"74744","auto",NA,NA,"2008","03","14",NA,NA,NA,NA,NA
"160","2021-03-01 16:28:46-03","UNICAMP","UEC","107014","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Nakajima, JN; Koch, I","2551","1996","12","13",NA,"Brazil",NA,NA,"Trepadeira. Botões florais esverdeados.; Campo rupestre associado com cerrado.","UEC092891","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Entrada para a represa de Furnas, estrada Piumhi - Passos.","UEC092891","Passos","-46.311389","-20.663611",NA,NA,NA,NA,"-46.311389","-20.663611","2012","03","20",NA,NA,NA,NA,NA
"161","2021-03-01 16:28:46-03","UNICAMP","UEC","162740","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7002","1994","11","12",NA,"Brazil",NA,NA,"Rastejante, flores e frutos imaturos verdes.","UEC019863","Magnoliopsida",NA,"(Silva Manso) Cogn.","Klein, VLG; Cesar, R","São Paulo","Estação Ecológica de Itapeva","UEC019863","Itapeva","-49.0525","-24.073611",NA,NA,NA,NA,"-49.0525","-24.073611","1996","06",NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:28:46-03","UNICAMP","UEC","22588","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Stubblebine, WH; et al.","525","1980","11","19",NA,"Brazil",NA,NA,"Erva reptante, flores amarelas.","UEC019869","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Campo do Saco","UEC019869","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889","2012","03","20",NA,NA,NA,NA,NA
"163","2021-03-01 16:28:46-03","UNICAMP","UEC","23752","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Pereira, SC; et al.","811","1981","02","04",NA,"Brazil",NA,NA,"Erva rasteira. Frutos vermelhos.","UEC019876","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Campo do Saco","UEC019876","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889","2012","03","20",NA,NA,NA,NA,NA
"164","2021-03-01 16:28:46-03","UNICAMP","UEC","25651","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Tamashiro, JY; Goulart, AM; et al.","1319","1981","10","30",NA,"Brazil",NA,NA,"Erva prostrada com frutos imaturos verdes.","UEC019866","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Campo do Saco","UEC019866","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889","2012","03","20",NA,NA,NA,NA,NA
"165","2021-03-01 16:28:46-03","UNICAMP","UEC","29817","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1761","1982","11","30",NA,"Brazil",NA,NA,"Trepadeira, flores amarelas.","UEC019870","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Campo do Saco","UEC019870","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889","2012","03","20",NA,NA,NA,NA,NA
"166","2021-03-01 16:28:46-03","UNICAMP","UEC","98226","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO; et al.","583","1997","12","12",NA,"Brazil",NA,NA,"Trepadeira. Botão floral esverdeado.; Cerrado, interior do Cerrado.","UEC019874","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Rio Verde, Estrada Itararé - Capão Bonito","UEC019874","Bom Sucesso de Itararé","-49.201389","-24.085278",NA,NA,NA,NA,"-49.201389","-24.085278","2012","03","20",NA,NA,NA,NA,NA
"167","2021-03-01 16:28:46-03","UNICAMP","UEC","3963","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","7234","1978","02","22",NA,"Brazil",NA,NA,"Prostrada, só frutos; alaranjados.; Em cerrado.","UEC019872","Magnoliopsida",NA,"(Silva Manso) Cogn.","Lombardi, JA","Minas Gerais","Estrada entre Araxá e Uberaba, km 381.","UEC019872",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:28:46-03","UNICAMP","UEC","43032","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ratter, JA; Argent, GCG","R4935","1983","11","21",NA,"Brazil",NA,NA,"Climbing on low shrubs. Flowers green with pale yellow petal margins.","UEC019873","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Instituto Florestal de SP, In low, sparse, grassy cerrado.","UEC019873","Angatuba","-48.416667","-23.45",NA,NA,NA,NA,"-48.416667","-23.45","2012","03","20",NA,NA,NA,NA,NA
"169","2021-03-01 16:28:46-03","UNICAMP","UEC","44858","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A","728","1986","03","11",NA,"Brazil",NA,NA,"Planta rasteira; frutos vermelhos maduros.","UEC019861","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Rodovia João Melão, km 296, margem da rodovia, que liga são Manuel à Avaré.","UEC019861","Botucatu","-48.738611","-22.9",NA,NA,NA,NA,"-48.738611","-22.9","2012","03","20",NA,NA,NA,NA,NA
"170","2021-03-01 16:28:46-03","UNICAMP","UEC","57258","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Hatschbach, G; Silva, JM","54501","1990","10","14",NA,"Brazil",NA,NA,"Escandente, frutos esverdeados.","UEC019880","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Goiás","Rodovia BR-040, 3km L de Luziânia","UEC019880",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"171","2021-03-01 16:28:46-03","UNICAMP","UEC","76388","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7002","1994","11","12",NA,"Brazil",NA,NA,"Rastejante, flores e frutos imaturos verdes.","UEC019904","Magnoliopsida",NA,"(Silva Manso) Cogn.","Klein, VLG; Cesar, R","São Paulo","Estação Ecológica de Itapeva","UEC019904","Itapeva","-49.0525","-24.073611",NA,NA,NA,NA,"-49.0525","-24.073611","1996","06",NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:28:46-03","UNICAMP","UEC","98352","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; et al.","213","1997","12","17",NA,"Brazil",NA,NA,"Cerrado","UEC019862","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Estação Experimental de Itapeva","UEC019862","Itapeva","-49.071111","-24.075",NA,NA,NA,NA,"-49.071111","-24.075","2012","03","20",NA,NA,NA,NA,NA
"173","2021-03-01 16:28:46-03","UNICAMP","UEC","135115","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Kinoshita, LS; Simões, AO; Endress, PK; Endress, ME; Belinello, R","2000/06","2000","02","15",NA,"Brazil",NA,NA,"Reptante, frutos vermelhos.","UEC092890","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Estrada Carrancas-Itutinga, campo limpo a cerca de 8km da entrada da cidade.","UEC092890","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"174","2021-03-01 16:28:46-03","UNICAMP","UEC","135973","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Simões, AO; Matsumoto, K; Lopes, CA","135","1998","02","05",NA,"Brazil",NA,NA,"Liana, rasteira, frutos vermelhos. Em campo próximo à mata.; Mata","UEC092889","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Estrada Lumiárias-Carrancas.","UEC092889","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"175","2021-03-01 16:28:46-03","UNICAMP","UEC","59306","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Meira Neto, JAA","507","1989","12","08",NA,"Brazil",NA,NA,"Trepadeira com botões viridescentes.; Cerrado.","UEC019903","Magnoliopsida",NA,"(Silva Manso) Cogn.","Klein, VLG; Cesar, R","São Paulo","Estação Ecológica de Santa Bárbara","UEC019903","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"18363","auto",NA,NA,"1996","06",NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:28:46-03","UNICAMP","UEC","55916","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Marcondes-Ferreira, W; Coffani-Nunes, JV; Sciamarelli, A","153","1989","04","23",NA,"Brazil",NA,NA,"Trepadeira, fruto vermelho vivo","UEC019879","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Fazenda Santa Carlota, Cerrado 1","UEC019879","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,"21243","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"177","2021-03-01 16:28:46-03","UNICAMP","UEC","92972","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Aoki, P; et al.","s.n.","2008","04","05",NA,"Brazil",NA,NA,"Trepadeira; frutos laranja e vermelho.; Cerrado na margem esquerda do Rio Verde.","UEC092888","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo",NA,"UEC092888","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"178","2021-03-01 16:28:46-03","UNICAMP","UEC","162739","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4679","1993","11","26",NA,"Brazil",NA,NA,"Rastejante, flores verdes.","UEC019864","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Estrada Itararé-Bonsucesso, Ca. 15km de Itararé. Fazenda Ibiti (Ripasa). Beira de estrada.","UEC019864","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"179","2021-03-01 16:28:46-03","UNICAMP","UEC","88727","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4591","1994","11","26",NA,"Brazil",NA,NA,"Trepadeira, sépalas, pétalas e estilete verdes, estigma verde.","UEC019865","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Rodovia Itararé - Itapeva, próximo a ponte do Rio Verde. Área de campo alagável com cerrado adjacente. Cerrado.","UEC019865","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"180","2021-03-01 16:28:46-03","UNICAMP","UEC","4001","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gibbs, PE; Leitão Filho, HF","3548","1976","11","16",NA,"Brazil",NA,NA,"Trepadeira, prostrada, flores verde-amareladas, com corolas estriadas.","UEC019875","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Estação Experimental de Mogi-Guaçu, 25km NW de Mogi Guaçu (Fazenda Campininha).","UEC019875","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"181","2021-03-01 16:28:46-03","UNICAMP","UEC","3961","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Leitão Filho, HF; et al.","6843","1977","10","21",NA,"Brazil",NA,NA,"Cerrado","UEC019871","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Fazenda Campininha","UEC019871","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"182","2021-03-01 16:28:46-03","UNICAMP","UEC","3964","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gibbs, PE; Leitão Filho, HF","4044","1976","12","04",NA,"Brazil",NA,NA,"Trepadeira. Flores amarelas.","UEC019878","Magnoliopsida",NA,"(Silva Manso) Cogn.","Klein, VLG; Cesar, R","São Paulo","Fazenda Campininha, Nativo em cerrado.","UEC019878","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:28:46-03","UNICAMP","UEC","118433","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Moraes, MD; Hayashi, AH","545","2000","11","23",NA,"Brazil",NA,NA,"Trepadeira herbácea, flores esverdeadas. O chá dos frutos é bom pra dor de cabeça.","UEC019877","Magnoliopsida",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","Fazenda Campininha, trilha SPNP2","UEC019877","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"184","2021-03-01 16:28:46-03","UNICAMP","UEC","3992","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Fiuza de Melo, MMR; Jung, SL","109","1978","11","11",NA,"Brazil",NA,NA,"Trepadeira.","UEC019868","Magnoliopsida",NA,"(Silva Manso) Cogn.","Klein, VLG; Cesar, R","São Paulo","Km 5 da estrada Pirassununga - Emas.","UEC019868","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,"1996","06",NA,NA,NA,NA,NA,NA
"185","2019-11-05 16:47:12-03","UFOP","OUPR","3368","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cabral, M.","s.n.","1934",NA,NA,NA,"Indisponível",NA,NA,"Erva. Cultivada. Sítio",NA,NA,NA,"(Silva Manso) Cogn.","Cabral, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1934",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-05 16:47:12-03","UFOP","OUPR","3864","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","s.col.","s.n.",NA,NA,NA,NA,"Indisponível",NA,NA,"Entre barreira grande e vale fundo. Flores amarelas",NA,NA,NA,"(Silva Manso) Cogn.","Schwacke, C.A.W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1892","03","18",NA,NA,NA,NA,NA
"187","2019-11-05 16:47:12-03","UFOP","OUPR","3318","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Badini, J.","s.n.","1984","12","15",NA,"Brasil",NA,NA,"Flores amareladas. Trepadeira. Campo, sobre arbusto",NA,NA,NA,"(Silva Manso) Cogn.","Klein, V.L.","Minas Gerais","Entre Rodrigo Silva e Serra de Ouro Branco",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"13809","auto",NA,NA,"1989","09","14",NA,NA,NA,NA,NA
"188","2019-11-05 16:47:12-03","UFOP","OUPR","31011","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Pedrosa, L.G.","211","2018","04","20",NA,"Brasil",NA,NA,"Erva prostrada. Flores alvas. Cerrado.",NA,NA,NA,"(Silva Manso) Cogn.","Pedrosa, C.D.","Minas Gerais","Rodrigo Silva",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,"2018","04","20",NA,NA,NA,NA,NA
"189","2019-11-05 16:47:12-03","UFOP","OUPR","3369","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Magalhães-Gomes, H.C.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Erva. Terreno pedregoso",NA,NA,NA,"(Silva Manso) Cogn.","Magalhães-Gomes, H.C.","Minas Gerais","Rodrigo Silva",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-05 16:47:12-03","UFOP","OUPR","3367","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Reptante. Cerrado (no campo)",NA,NA,NA,"(Silva Manso) Cogn.","Badini, J.","Minas Gerais","Santo Antonio do Leite",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,"1984","05","09",NA,NA,NA,NA,NA
"191","2019-11-05 16:47:12-03","UFOP","OUPR","8099","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Velloso, G...","s.n.","1937",NA,NA,NA,"Brasil",NA,NA,"Herva. Flor branca. Campo",NA,NA,NA,"(Silva Manso) Cogn.","Velloso, G...; s.col.","Minas Gerais",NA,NA,"Resende Costa","-44.2374992370605","-20.9221992492676",NA,NA,"29517","auto",NA,NA,"1937",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:51:42-03","UCS","HUCS","27177","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Buttura, N.E.","1003","1987","02","11",NA,"Paraguai",NA,NA,"reptante de fruto amarelo&nf;Herbário MBM; campo",NA,"Angiospermae","Cucurbitales","(Manso) Cogn.","Hatschbach, G.",NA,"Hernandarias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:51:42-03","UCS","HUCS","27572","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Buttura, N.E.","1003","1987","02","11",NA,"Paraguai",NA,NA,"reptante, fruto amarelo&nf;Herbário MBM; campo",NA,"Angiospermae","Cucurbitales","(Manso) Cogn.","Hatschbach, G.",NA,"Hernandarias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:51:42-03","UCS","HUCS","39980","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Brotto, M.L.","959","2013","02","15",NA,"Brasil",NA,NA,"erva apoiante, frutos vermelhos - Estepe Gramíneo-Lenhosa&nf;Herbário MBM; campo limpo",NA,"Angiospermae","Cucurbitales","(Manso) Cogn.","Cordeiro, J.; Brotto, M.L.","Paraná","Fazenda Nova Era",NA,"Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,"37171","auto",NA,NA,"2013","02","18",NA,NA,NA,NA,NA
"195","2021-03-16 17:51:42-03","UCS","HUCS","26544","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Hatschbach, G.","78377","2004","11","20",NA,"Brasil",NA,NA,"Herbário MBM; escandente - campo cerrado",NA,"Angiospermae","Cucurbitales","(Manso) Cogn.","Hatschbach, G.","Minas Gerais","Rod BR 365",NA,"Patos de Minas","-46.5181007385254","-18.5788993835449",NA,NA,"69541","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"196","2019-06-27 10:24:38-03","UFES","VIES","1214","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Nascimento, E.A.; Catharina, B.","55","1986","02","20",NA,"Brasil",NA,NA,NA,"VIES001214",NA,NA,"(Silva Manso) Cogn.",NA,"Distrito Federal",NA,"VIES001214","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
