"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet"
"416","2016-02-19 13:57:00-02","MO","MOBOT","1027979","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ronald L. Liesner|Ángel C. González|R.C. Wingfield","Liesner 8319","1979","6","28","South America","Venezuela","Falcón","Disputed area between Estado Lara and Estado Falcón. Road between Loma El Silencio. 0-10 km SW of La Portéria.","-70.65","10.38333",NA,NA,NA,NA,NA,"560.00000000","1360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153",NA,NA,NA,NA
"417","2016-02-19 13:51:00-02","MO","MOBOT","1027988","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gilberto N. Morillo","Morillo 3130","1973","5","5","South America","Venezuela","Amazonas","Near Puerto Ayacucho",NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2016-02-19 14:19:00-02","MO","MOBOT","1027999","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gilberto N. Morillo|et al.","Morillo 4259","1974","7","28","South America","Venezuela","Guárico","20 km N de Calabozo","-67.46666","9.16666",NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2016-02-19 14:41:00-02","MO","MOBOT","1028008","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gilberto N. Morillo|et al.","Morillo 4264","1974","7","28","South America","Venezuela","Guárico","70 km N de Calabozo","-67.35","9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2016-02-19 14:34:00-02","MO","MOBOT","1028027","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Michael H. Nee","Nee 17486","1979","8","13","South America","Venezuela","Monagas","1-2 km S of La Pica, 12 km ENE of Maturin",NA,NA,NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2016-02-19 13:51:00-02","MO","MOBOT","1028079","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Henri Pittier","Pittier 12449","1927","8","21","South America","Venezuela","Miranda","Los Mariches hills, near Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2016-02-19 14:41:00-02","MO","MOBOT","1028154","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|Victor Carreño E.","Steyermark 110287","1974","7","8","South America","Venezuela","Lara","Between Humocaro Alto and Humocaro, Distrito Moran: open thickets bordering field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2016-02-19 13:57:00-02","MO","MOBOT","1028161","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|Bruno J. Manara","Steyermark 110775","1974","9","4","South America","Venezuela","Falcón","Cerro Chichiriviche, between Lizardo and Mallorquines.","-68.23333","10.86666",NA,NA,NA,NA,NA,"25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2016-02-19 14:19:00-02","MO","MOBOT","1028178","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|et al.","Steyermark 107722","1973","8","18","South America","Venezuela","Anzoátegui","Dist. Sotillo, betw. El Chaparro and La Mediana, E of Guanta",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2016-02-19 14:43:00-02","MO","MOBOT","1028188","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|et al.","Steyermark 108652","1973","9","15","South America","Venezuela","Sucre","4 km SW of Gamero, betw. Quebrada Elvira on Cerro La Europa and Quebrada Buena Vista, 20 km SE of Cumana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2016-02-19 13:57:00-02","MO","MOBOT","1028209","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|et al.","Steyermark 123149","1980","6","2","South America","Venezuela","Zulia",NA,"-72.28333","11",NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2016-02-19 13:58:00-02","MO","MOBOT","1028243","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Francisco Tamayo","Tamayo 4143","1955","9","2","South America","Venezuela","Guárico","Los Jagueyes, N de Espino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2016-02-19 13:54:00-02","MO","MOBOT","1032673","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Donald R. Simpson|José Schunke V.","Simpson 553","1968","1","4","South America","Peru","Tumbes","Zarumilla, Dtto. Matapalo, along Quebrada Facial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2016-02-19 13:56:00-02","MO","MOBOT","1033414","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gert G. Hatschbach|J. Cordeiro","Hatschbach 51865","1988","1","26","South America","Brazil","São Paulo","Itaporanga, Rod. p/W. Braz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2016-02-19 14:25:00-02","MO","MOBOT","1033470","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gunnar Wilhelm Harling|Lennart Andersson","Harling 22545","1985","2","26","South America","Ecuador","Loja","Road Macara-Cariamanga, km 15",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2016-02-19 13:54:00-02","MO","MOBOT","1033509","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Keiichi Mizoguchi","Mizoguchi 1065","1979","1","27","South America","Brazil","Rio de Janeiro","Mpio. Patido Alferes, 75 km NW from Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"800.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2016-02-19 14:37:00-02","MO","MOBOT","1034460","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","L. Coradín|et al.","Coradín 6029","1983","6","25","South America","Brazil","Bahia","Senhor do Bonfim, rodovia Senhor do Bonfim- Jacobina, BR-374, km 21","-40.3","-10.63333",NA,NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2016-02-19 14:26:00-02","MO","MOBOT","1037519","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Franklin Ayala","Ayala Flores 1761","1979","4","7","South America","Peru","Loreto","Quistococha (Iquitos)",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2016-02-19 13:51:00-02","MO","MOBOT","1037520","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Stephan G. Beck|R. Haase","Beck 10186","1984","3","3","South America","Bolivia","La Paz","Luisita, W del Río Beni.","-67.25","-13.08333",NA,NA,NA,NA,"Abel Iturralde","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2016-02-19 13:55:00-02","MO","MOBOT","1037669","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Angelica Fernandes|A. Matos","Fernandes s.n.","1986","2","15","South America","Brazil","Ceará","Jacobina-BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2016-02-19 14:35:00-02","MO","MOBOT","1037670","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Angelica Fernandes|A. Matos","Fernandes s.n.","1986","2","15","South America","Brazil","Ceará","Jacobina - BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-07-08 12:09:00-03","MO","MOBOT","1037955","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Renate Seidel","Seidel 31","1986","1","4","South America","Bolivia","Santa Cruz","Guapomocito, alrededor del chaco.",NA,NA,NA,NA,NA,NA,"Velasco","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"438","2016-02-19 13:57:00-02","MO","MOBOT","1038013","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|et al.","Steyermark 131281","1985","9","3","South America","Venezuela","Bolívar","Distrio Cedeno: trees bordering savanna, 67 km SW of Caicara","-66.41666","7.16666",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2016-02-19 14:29:00-02","MO","MOBOT","1038247","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","P. Bunch","Bunch 267","1980","11","23","South America","Colombia",NA,"Mun Uribia: Sobre pendiente al norte y por arroyos de la Serrania Carpinteros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2016-02-19 14:30:00-02","MO","MOBOT","1038423","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","O. Haught","Haught 2296","1938","8",NA,"South America","Colombia","Cesar","Near Becerril, about 65 km N.E. of Chiriguaná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2016-02-19 14:26:00-02","MO","MOBOT","1038426","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","R. Romero Castañeda","Romero Castañeda 9850","1963",NA,NA,"South America","Colombia","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-07-10 11:13:00-03","MO","MOBOT","1038532","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Yajaira Fernández","Fernández 204","1988","11",NA,"South America","Venezuela","Bolívar","Lomerio bajo. Asociación de sabanas, graminosas con bosques bajos y medios, Loc. aprox. 3 km al S del Río Cuchivero.","-65.55","6.35",NA,NA,NA,NA,"Cedeño","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"443","2016-02-19 14:25:00-02","MO","MOBOT","1051127","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Nélida Soria","Soria Rey 5068","1992",NA,NA,"South America","Paraguay",NA,"Arroyo Kaagata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2016-02-19 14:36:00-02","MO","MOBOT","1110887","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","VASCONCELLOS","VASCONCELLOS s.n.","1962","2","17","South America","Brazil","Acre","Rio Branco, Colonia Penal Agricola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-09-04 04:40:00-03","MO","MOBOT","1111031","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Herbert H. Smith","Smith 345","1898",NA,NA,"South America","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-09-04 04:40:00-03","MO","MOBOT","1111033","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Herbert H. Smith","Smith 347","1898",NA,NA,"South America","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,"45.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2016-02-19 14:29:00-02","MO","MOBOT","1117110","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Hermes Cuadros V.","Cuadros Villalobos 4388","1989","9","4","South America","Colombia","Bolívar","Isla Tierrabomba","-75.53333","10.33333",NA,NA,NA,NA,"Cartagena","0E8","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2016-02-22 11:12:00-03","MO","MOBOT","1205166","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Hermes Cuadros V.","Cuadros Villalobos 4531","1989","9","21","South America","Colombia","Bolívar","Isla Barú, via Playa Blanca, Santa Ana.","-75.7","10.1333333",NA,NA,NA,NA,"Cartagena","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"449","2016-02-19 14:35:00-02","MO","MOBOT","1235521","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","James S. Miller|Warren D. Hauk","Miller 9402","1998","2","6","South America","Suriname","Sipaliwini","Vicinity of Blanche Marie Waterfall on the Nickerie River, disturbed secondary vegetation surrounding the Blanche Marie Guest House.","-56.875","4.7561111",NA,NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"681","4",NA,NA,NA
"450","2016-02-19 13:54:00-02","MO","MOBOT","1036701","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","E.L. Sette Silva","Sette Silva 731","1986","8","6","South America","Brazil","Roraima","Mucajai, margem do Rio Mucajai.","-60.91666","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2016-02-19 14:39:00-02","MO","MOBOT","1242938","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Edmundo Pereira","Pereira 1339","1955","3","25","South America","Brazil","Rio de Janeiro","entre Mabuco e Santa Maria Madelena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2016-02-19 13:58:00-02","MO","MOBOT","1243006","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Augustus Fendler","Fendler 2008","1854",NA,NA,"South America","Venezuela",NA,"Prope coloian Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2016-02-19 13:58:00-02","MO","MOBOT","1243015","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julian A. Steyermark|Ronald L. Liesner","Steyermark 119214","1979","7","31","South America","Venezuela","Táchira","primary forest of tall trees (30-35 m) in zone of La Rochela, between Quebrada La Donata and Rio Cuite, south of La Espuma, SW of Santo Domingo.","-72.05","7.51666",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2016-02-19 14:36:00-02","MO","MOBOT","1243018","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ghillean T. Prance|et al.","Prance 25894","1977","12","2","South America","Brazil","Pará","BR 230; Transamazon highway, km 190 Marabá-Altamira. Roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2016-02-19 14:42:00-02","MO","MOBOT","1243024","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Plée, François","Plée s.n.",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2016-02-19 14:42:00-02","MO","MOBOT","1243025","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gerrit Davidse","Davidse 3686","1973","11","3","South America","Venezuela","Guárico","Estación Biologíca de los Llanos, ca. 10 km. SSE of Calabozo. Savanna, with grasslands dominated by Trachypogon and Axonopus, dotted with clumps of trees and shrubs (matas).",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"662",NA,NA,NA,NA
"457","2016-02-19 14:23:00-02","MO","MOBOT","1243164","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Octavio Valverde Nunez","Núñez 334","1947","2","10","South America","Peru","Tumbes","Region del Caucho.",NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2016-02-19 13:56:00-02","MO","MOBOT","1243185","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ynés Mexia","Mexia 4779","1930","6","3","South America","Brazil","Minas Gerais","Vicosa. Agricultural College lands; upper Chacha Valley; top of steep streambank.",NA,NA,NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2016-02-19 14:24:00-02","MO","MOBOT","1282762","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","K.D. Barreto|et al.","Barreto 3471","1995","1","4","South America","Brazil","São Paulo","Anhembi. Sitio Barreirinho. Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2016-02-19 14:24:00-02","MO","MOBOT","1282766","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","K.D. Barreto|et al.","Barreto 2000","1994","2","10","South America","Brazil","São Paulo","Mpio de Rio das Pedras. Fazenda Viegas. Mata ripária.","-47.60888","-22.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-01-05 04:12:00-03","MO","MOBOT","1282767","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","C. van den Berg|et al.","van den Berg 93","1994","7","14","South America","Brazil","São Paulo","Mpio de Piracicaba. Sitio Boa Vista. Estrada Piracicaba-Anhembi, km 54, descendo 5 km pela estrada secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2016-02-19 14:24:00-02","MO","MOBOT","1282785","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","K.D. Barreto|et al.","Barreto 1723","1994","1","5","South America","Brazil","São Paulo","Mpio de Piracicaba. Mata do Sitio Sao Luis. Mata mesófila semidecidua.","-47.65416","-22.55305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2016-02-19 14:18:00-02","MO","MOBOT","1397060","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Lupita Sánchez A.|S. Ortiz|J. de D. Salvatierra","Sánchez Acebo 1029","1999","11","1","South America","Bolivia","Santa Cruz","Sobre el camino de regreso a Candelaria, bosque deciduo chiquitano con influencia chaqueña.","-59.27","-18.5397222",NA,NA,NA,NA,"Chiquitos","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"464","2016-02-19 13:50:00-02","MO","MOBOT","1405271","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Jomar G. Jardim","Jardim 1215","1997","12",NA,"South America","Brazil","Bahia","Municipio de Livramento de Nosa Senhora BA. Rod. L. de N. Senhora/Brumado, entrada a 15 km da sede do Mun. ca de 1 km de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"465","2016-02-19 13:50:00-02","MO","MOBOT","1405591","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Julio A. Lombardi","Lombardi 2529","1999","3","2","South America","Brazil","Minas Gerais","Parque Estadual do Rio Doce, Marlieria-MG, estrada Vinhatico-Laboratorio. Borda de mata atlantica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2016-02-19 14:25:00-02","MO","MOBOT","1532839","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Michael H. Nee","Nee 45400","1994","7","27","South America","Bolivia","Santa Cruz","10 km E of Cotoca, along Quebrada Quitachiyú, 1.5 km S of Cotoca-Pailas highway. Former chaco scrub forest, with Anadenanthera macrocarpa, Chorisia, Tabebuia nodosa, Acacia albocorticata, Capparis tweediana, Opuntia brasiliensis, flat, fine sandy soil, now mostly completely cleared for soybeans, sunflowers, etc.","-62.9","-17.74583",NA,NA,NA,NA,"Andrés Ibáñez","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2016-02-19 13:52:00-02","MO","MOBOT","1564807","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Tom Delinks|Carlos Robles","Delinks 336","1999","6","29","South America","Ecuador","Manabí","Punta los frailes, La Chorerra; 3 km SW of Pedernales; remnant patch of tropical dry forest.","-80.08","0.0444444",NA,NA,NA,NA,"Sucre","5.00000000","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"468","2016-02-22 10:43:00-03","MO","MOBOT","1577293","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Lúcia G. Lohmann","Lohmann 704","2001","7","28","South America","Brazil","Paraíba","Municipio de Alagoa Grande. Estrada para Areia.","-35.6352777","-7.0272223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"469","2016-02-22 10:42:00-03","MO","MOBOT","1577321","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Lúcia G. Lohmann","Lohmann 721","2001","8","2","South America","Brazil","São Paulo","Municipio de Santa Cruz da Conceicao; 8km da cidade na estrada para Analandia. Area de pastagens; planta crescendo em fragmentos de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"470","2016-02-19 14:40:00-02","MO","MOBOT","2488442","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","M. Gabriela López|Ricardo O. Vanni|Marizza Quintana|Brigitte Marazzi","López 344","2003","2","13","South America","Paraguay","San Pedro","2 Km E de ruta 3, camino a Capitán Bado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
