"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"2089","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","555",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"G. Martinelli",NA,"1986","07","25","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Sub arbusto 1m, heliófila na marge de rio (palustre), folhas concolores, flores com ovário vinosos, cálice verde vinoso, corola amarela, frutos vinosos sementes cremes.","MBML000555",NA,"MBML000555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2090","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4978",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"W. Boone","159","1984","05","16","Brasil","Espírito Santo","Santa Teresa","Sítio Espíndula","-40.6002998352051","-19.9356002807617",NA,NA,"Porte arbustivo com flores amarelas, solo úmido, escuro, tipo brejo.","MBML004978",NA,"MBML004978",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2091","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4976",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"I. de Menezes; J. Farias",NA,"1952","11","03","Brasil","Espírito Santo","Vitória","Arredores","-40.3377990722656","-20.3194007873535",NA,NA,"Sub arbusto. Ex Herb Secretaria de Agricultura Terras e Colonização ES. Nome vulgar: cruz de malta.","MBML004976",NA,"MBML004976",NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2092","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4983",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"Edson V. R. Mota","2","1980","05","17","Brasil","Rio de Janeiro","Guaratiba","Ilha de Guaratiba","-43.58","-22.998333","43W34'48","22S59'54","Arbusto abundante, corola de 4 pétalas amarelas, frutos de cor marrom quando maduro, solo argiloso, umidade parcial, ao sol, periferia da capoeira de restinga.","MBML004983",NA,"MBML004983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2093","2021-01-04 11:29:57-03","UEMA","SLUI","4336","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"E. C. Vale; K. A. A. Fontes",NA,"2015","06","24","Brasil","Maranhão","Barreirinhas","Povoado de Giramundo","-42.8264007568359","-2.74693989753723",NA,NA,NA,"SLUI004336",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"56843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2094","2019-12-13 08:11:47-03","ICAUFMG","MCCA","2132","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","XAVIER, M.V.B.","2018","08","09","XAVIER, M.V.B.","205","2018","05","23","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,"Local aberto","MCCA02216",NA,"MCCA02216 MCCA02216_v01 MCCA02216_v02 MCCA02216_v03",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2095","2021-03-04 11:05:59-03","UFRB","HURB","12956","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Silva, T.T.; Ribeiro, P.L. & Costa, G.","07","2016","05","04","Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.091972","-12.657306","39º05'31,1W","12º39'26,3S",NA,"HURB000012956",NA,"HURB000012956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","2021-03-04 11:06:00-03","UFRB","HURB","19056","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.","308","2018","06","08","Brasil","Bahia","Nova Ibiá","Rod. BA 120; Fazenda Pedra do Sino","-39.559167","-13.716111","39º33'33W","13º42'58S",NA,"HURB000019056",NA,NA,"161.5","161.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","2021-03-04 11:06:00-03","UFRB","HURB","19247","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Souza, N.X.M.; Sousa, J.C.","327","2018","06","16","Brasil","Bahia","Itaberaba","BR 242; Aproximadamente 15km depois da sede, sentido Seabra, lado direito","-40.447222","-12.508333","40º26'50W","12º30'30S",NA,"HURB000019247",NA,NA,"332.5","332.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098","2021-03-04 11:06:00-03","UFRB","HURB","25572","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C.","733","2019","11","11","Brasil","Bahia","Urandi","Ba 263, sentido Licínio de Almeida/Urandi; Lado esquerdo, cachoeira, a 9km da cidade","-42.5875","-14.749167","42º35'15W","14º44'57S","erva, ca. 60cm, flor amarela, fruto verde","HURB000025572",NA,"HURB000025572","846","846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","2021-03-04 11:06:00-03","UFRB","HURB","25585","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C.","746","2019","11","13","Brasil","Bahia","Coaraci","BA 262, Sentido Almadina; Fazenda do lado esquerdo, após 5km de Coaraci","-39.556111","-14.654444","39º33'22W","14º39'16S","erva, ca. 60cm, flor amarela, fruto verde","HURB000025585",NA,"HURB000025585","188","188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","2021-03-04 11:05:59-03","UFRB","HURB","15048","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Costa, G.; Correira, F. & Silva, T.T.","2109","2016","11","23","Brasil","Bahia","Jaguaripe","Praia do Garcês;","-38.906389","-13.207222","38º54'23W","13º12'26S",NA,"HURB000015048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","2021-03-04 11:05:59-03","UFRB","HURB","10000","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.","3603","2014","11","12","Brasil","Bahia","Muritiba","borda da lagoa, entrada de Muritiba; 1km depois do Portal da entrada","-39.015","-12.602778","39º00'54W","12º36'10S",NA,"HURB000010000",NA,NA,"182","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102","2021-03-04 11:05:59-03","UFRB","HURB","10001","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.","3604","2014","11","12","Brasil","Bahia","Muritiba","borda da lagoa, entrada de Muritiba; 1km depois do Portal da entrada","-39.015","-12.602778","39º00'54W","12º36'10S",NA,"HURB000010001",NA,NA,"182","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103","2021-03-04 11:05:59-03","UFRB","HURB","10023","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, N.X.M.",NA,NA,NA,"Aona, L.Y.S.","3626","2014","11","12","Brasil","Bahia","São Gonçalo dos Campos","área brejosa na Chacara Sinhá.; 2km da entrada para São Gonçalo a patir da BR 101","-38.919167","-12.428889","38º55'09W","12º25'44S",NA,"HURB000010023",NA,NA,"219","219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104","2021-03-04 11:05:59-03","UFRB","HURB","10960","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O., Simões, S.S.","4173","2015","08","19","Brasil","Bahia","Milagres","Br 116; Em baixo da Ponte","-38.968611","-13.124444","38º58'07W","13º07'28S",NA,"HURB000010960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105","2021-03-04 11:05:59-03","UFRB","HURB","11038","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Aona, L.Y.S.; Costa, G. & Ribeiro, P.L.","145","2015","08","27","Brasil","Bahia","Nazaré",NA,"-39.002222","-13.071389","39º00'08W","13º04'17S",NA,"HURB000011038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106","2021-03-04 11:05:59-03","UFRB","HURB","10372","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","45","2014","11","26","Brasil","Bahia","Santo Amaro","Lago à beira da estrada;","-38.761389","-12.646667","38º45'41W","12º38'48S",NA,"HURB000010372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107","2021-03-04 11:05:59-03","UFRB","HURB","10373","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","46","2014","11","26","Brasil","Bahia","Santo Amaro","Lago à beira da estrada;","-38.761389","-12.646667","38º45'41W","12º38'48S",NA,"HURB000010373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108","2021-03-04 11:05:59-03","UFRB","HURB","10376","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","49","2014","11","26","Brasil","Bahia","Santo Amaro","Lago à beira da estrada;","-38.750278","-12.685","38º45'01W","12º41'06S",NA,"HURB000010376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109","2021-03-04 11:05:59-03","UFRB","HURB","10381","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","54","2014","11","26","Brasil","Bahia","Santo Amaro","Lago à beira da estrada;","-38.750278","-12.685","38º45'01W","12º41'06S",NA,"HURB000010381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","2021-03-04 11:05:59-03","UFRB","HURB","10246","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Costa, G.; Pinto, M.S.","1159","2014","12","04","Brasil","Bahia","São Francisco do Conde","Sentido Cachoeira;","-38.481111","-12.565","38º28'52W","12º33'54S",NA,"HURB000010246",NA,NA,"30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","2021-03-04 11:05:59-03","UFRB","HURB","10803","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N.X.M.Sousa","2016","01","22","Costa, G.; Fonseca, W. O.; Simões, S.","1381","2015","06","15","Brasil","Bahia","Saubara",NA,"-38.775556","-12.8","38º46'32W","12º48'S",NA,"HURB000010803",NA,"HURB000010803_v01 HURB000010803_v02","35","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","2021-03-04 11:05:59-03","UFRB","HURB","10823","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N.X.M.Sousa","2016","01","22","Costa, G.; Fonseca, W. O.; Simões, S.","1401","2015","06","15","Brasil","Bahia","Saubara",NA,"-38.775278","-12.762222","38º46'31W","12º45'44S",NA,"HURB000010823",NA,"HURB000010823_v03","35","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113","2021-03-04 11:05:59-03","UFRB","HURB","10905","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4119","2015","08","17","Brasil","Bahia","Sapeaçu","Rua Hipólito Fonseca; Baixa da Palmeira","-39.217778","-12.743333","39º13'04W","12º44'36S",NA,"HURB000010905",NA,"HURB000010905_v01 HURB000010905_v02","221","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114","2021-03-04 11:05:59-03","UFRB","HURB","10986","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Ribeiro, P.L.; Sousa, N.X.M.","4193","2015","08","27","Brasil","Bahia","Jaguaripe","Areal Itapixacara; Fazenda de Carcinocultura do Seu Junior","-38.968889","-13.122222","38º58'08W","13º07'20S",NA,"HURB000010986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115","2021-03-04 11:05:59-03","UFRB","HURB","10994","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Ribeiro, P.L.; Sousa, N.X.M.","4211","2015","08","27","Brasil","Bahia","Jaguaripe","Areal Itapixacara; Fazenda de Carcinocultura do Seu Junior","-38.968889","-13.122222","38º58'08W","13º07'20S","UNICATA.","HURB000010994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116","2021-03-04 11:05:59-03","UFRB","HURB","11033","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Ribeiro, P.L. & Sousa, N.X.M.","4248","2015","08","27","Brasil","Bahia","Santo Antonio de Jesus","Fazenda Primavera; Povoado da Escadinha, 1km da Polícia Rodoviaria","-39.154722","-12.9975","39º09'17W","12º59'51S",NA,"HURB000011033",NA,NA,"161","161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117","2021-03-04 11:05:59-03","UFRB","HURB","11170","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Oliveira, W.F. & Pinho, R.","4327","2015","09","08","Brasil","Bahia","Feira de Santana","Vila Feliz, Posto Trevo;","-38.971667","-12.061111","38º58'18W","12º03'40S",NA,"HURB000011170",NA,NA,"218","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118","2021-03-04 11:05:59-03","UFRB","HURB","11706","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","C.D.P.Vitório",NA,NA,NA,"Costa, G.; Simões, S.S. & Vitorio, C.D.","1953","2016","08","05","Brasil","Bahia","Contendas do Sincorá","Floresta Nacional;","-41.101111","-13.926111","41º06'04W","13º55'34S",NA,"HURB000011706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","2021-03-04 11:05:59-03","UFRB","HURB","11772","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.","190","2016","08","20","Brasil","Bahia","Livramento de Nossa Senhora","Estrada Livramento/Rio do Contas; Ba 148, Unsina Pedro Mandu, as margens do Rio Brumado",NA,NA,NA,NA,NA,"HURB000011772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","2021-03-04 11:05:59-03","UFRB","HURB","11934","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S.Vieira",NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Correia, F.; Fonseca, W.; Machado, D. & Simões, S.","4463","2016","10","11","Brasil","Bahia","Santa Teresinha","Barragem Casa do Forte;","-39.598333","-12.664722","39º35'54W","12º39'53S",NA,"HURB000011934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","2021-03-04 11:05:59-03","UFRB","HURB","11963","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Oliveira, A.N.; Oliveira, A.C. & Jesus, R.J.A.","205","2016","10","18","Brasil","Bahia","Governador Mangabeira","Lagoa próxima a Barragem Pedra do CavaloLagoa próxima a Barragem Pedra do Cavalo;","-39.041111","-12.56","39º02'28W","12º33'36S",NA,"HURB000011963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","2021-03-04 11:06:43-03","UFRB","HURB","1352","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, N.X.M.","2014","03","18","Sousa, M.P.; Aona, L.Y.S.","34","2009","10","06","Brasil","Bahia","Cruz das Almas","Fazenda Campo Limpo, Córrego do Machado; divisa com a área da UFRB","-39.062361","-12.676056","39°03'44,5 W","12°40'33,8 S","Unicata.","HURB000001352",NA,"HURB000001352_v01 HURB000001352_v02 HURB000001352_v03",NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","2021-03-04 11:05:59-03","UFRB","HURB","13548","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N.X.M. de Sousa","2016","08","01","Jesus, M.A.de","3","2016","02","11","Brasil","Bahia","Ubatã","Faz. Boa Sorte; Região de Três Riachos","-39.528889","-14.099722","39º31'44W","14º5'59S",NA,"HURB000013548",NA,NA,"367","367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","2021-03-04 11:06:01-03","UFRB","HURB","14837","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S.Vieira","2016","05","09","Siqueira, E.L.; Chagas, M.P.; Miranda, Y.C. & Estevam, R.","1618","2015","09","17","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu; Trilha da desembocadura do Rio São João do Iguaçu","-54.481222","-25.627139","54º28'52,4W","25º37'37,7S","<ll>dwc_commonname:</ll> cruz-de-malta","HURB000014837",NA,NA,"113","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","2021-03-04 11:06:01-03","UFRB","HURB","14852","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S.Vieira","2016","05","09","Siqueira, E.L.; Chagas, M.P. & do Couto, E.V.","1564","2015","05","01","Brasil","Santa Catarina","Taió","Distrito de Passo Manso;","-50.265667","-27.073028","50º15'56,4W","27º04'22,9S","<ll>dwc_commonname:</ll> cruz-de-malta","HURB000014852",NA,NA,"655","655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","2021-03-04 11:05:59-03","UFRB","HURB","15161","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S.Vieira",NA,NA,NA,"Costa, G.; Correia, F.","2223","2016","12","04","Brasil","Bahia","Santa Terezinha","Barragem Casa Forte;","-39.598333","-12.664722","39º35'54W","12º39'53S",NA,"HURB000015161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","2021-03-04 11:05:59-03","UFRB","HURB","15775","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven",NA,NA,NA,NA,"Costa, G.; Correia, F. & Sousa, N.M.X.","2761","2017","09","20","Brasil","Bahia","Camaçari","Aldeia de Arembepe;","-38.235833","-12.819722","38º14'09W","12º49'11S",NA,"HURB000015775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","2021-03-04 11:05:59-03","UFRB","HURB","16129","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacg.) H.P.Raven","J.R.P.Souza","2013","05","28","Farias, M.C.V.; Santos, E.; Silva, B.D.","394","2013","03","27","Brasil","Sergipe","Santa Luzia do Itanhy",NA,"-37.431389","-11.406667","37º25'53W","11º24'24S","ASE 29884.","HURB000016129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","2021-03-04 11:05:59-03","UFRB","HURB","16397","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","J.L.Costa-Lima","2010","04","27","Jardim, J.G.; Roque, A.A.; Costa-Lima, J.L.; Oliveira, A.C.P.","5539","2009","08","15","Brasil","Rio Grande do Norte","Caicó","RN 288 sentido São José do Seridó. Vicinal para a Serra da Formiga; Entrada ca. 1km da cidade. 13km da entrada próximo a um córrego","-36.986667","-6.383056","36º59'12W","6º22'59S","UFRN 10365.","HURB000016397",NA,NA,"214","214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","2021-03-04 11:05:59-03","UFRB","HURB","16536","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Silva, T.T.; Martins, M.L.L.; Fonseca, W.O.; Santiago, M.L.G.","122","2017","08","28","Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278","39º20'14W","13º09'01S",NA,"HURB000016536",NA,"HURB000016536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","2021-03-04 11:05:59-03","UFRB","HURB","17421","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Silva, G.S.","260","2018","03","01","Brasil","Bahia","Jequié","Bairro Mandacarú; Lagoa I","-40.085278","-13.886667","40º05'07W","13º53'12S",NA,"HURB000017421",NA,NA,"203.5","203.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","2021-03-04 11:05:59-03","UFRB","HURB","17438","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.; Silva, G.S.","277","2018","03","01","Brasil","Bahia","Jequié","Fazenda Beira Rio, do Prof. Elzo; As margens do Rio dos Contos","-40.058889","-13.898333","40º03'32W","13º53'54S",NA,"HURB000017438",NA,NA,"208.5","208.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","2021-03-04 11:05:59-03","UFRB","HURB","17777","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N.X.M.Sousa","2018","07","23","Santos, T.A.",NA,"2017","12","13","Brasil","Bahia","Nazaré das Farinhas",NA,NA,NA,NA,NA,NA,"HURB000017777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","2021-03-04 11:05:59-03","UFRB","HURB","17787","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N.X.M.Sousa","2018","07","23","Oliveira, A.N.",NA,"2017","12","13","Brasil","Bahia","Nazaré das Farinhas",NA,NA,NA,NA,NA,NA,"HURB000017787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","2021-03-04 11:05:59-03","UFRB","HURB","17829","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N.X.M.Sousa","2018","07","23","Vasconcelos, T.N.C.; Faria, J.E.Q. & Lucas, E.J.","454","2014","10","29","Brasil","Bahia",NA,"Margem da Estrada de terra da BA-001 para maraú;","-38.998333","-14.136944","38º59'54W","14º08'13S",NA,"HURB000017829",NA,NA,"22","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","2021-03-04 11:05:59-03","UFRB","HURB","18056","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, N.X.M.","244","2017","10","09","Brasil","Bahia","Ituberá","BR 101, Balneário Ecológico Cachoeira Grande, Estrada ao lado da Reserva da Michelin","-39.156667","-13.770556","39º09'24W","13º46'14S",NA,"HURB000018056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
