"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"353","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56887","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Siqueira, A.S.","2005","06","01",NA,"Brasil",NA,NA,"Árvore, 5m. Flor branca",NA,NA,NA,"Reissek","s.n.","Minas Gerais","Araguari","Funil I","-48.187198638916","-18.6471996307373",NA,NA,NA,"58653","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"354","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56897","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Rosa, P.O.","2006","12","15",NA,"Brasil",NA,NA,"Árvore, ca. De 4 m. frutos verdes",NA,NA,NA,"Reissek","232","Minas Gerais","Araguari","Funil I","-48.187198638916","-18.6471996307373",NA,NA,NA,"58653","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"355","2020-06-15 15:29:52-03","UNESP-RC","HRCB","62619","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Silva, A.F.","2010","10","22",NA,"Brasil",NA,NA,"Arbusto ca. 3m, com folhas simples, serreadas e alternas. Frutos imaturos verdes.",NA,NA,NA,"Reiss.","1470","Minas Gerais","Belo Horizonte","Planalto - Parque Lagoa do Nado","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,"Biral, L.","2014","05",NA,NA,NA,NA,NA,NA,NA
"356","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56898","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Alves, A.S.S.","2003","08","31",NA,"Brasil",NA,NA,"Arvoreta, 3m. Fruto verde",NA,NA,NA,"Reissek","387","Minas Gerais","Lagamar","Reserva vegetal da Companhia Mineira de Metais (CMM)","-46.8074989318848","-18.1783008575439",NA,NA,NA,"53279","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"357","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56750","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Farah, F.T.","2000",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","1512","São Paulo","Orlândia","Fazenda Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,NA,"16147","auto",NA,NA,"Biral, L.","2011","11",NA,NA,NA,NA,NA,NA,NA
"358","2020-06-15 15:29:52-03","UNESP-RC","HRCB","11637","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Marques, M.C.L.C.","1990","01","17",NA,"Brasil",NA,NA,"Árvore - 5m de altura. Frutos laranjas.",NA,NA,NA,"Reiss.","160","Maranhão","São Luis",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,"33693","auto",NA,NA,"Biral, L.","2014","07",NA,NA,NA,NA,NA,NA,NA
"359","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56891","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","PROMATA","1997","07","02",NA,"Brasil",NA,NA,"Árvore, ca. De 5 m. Frutos imaturos verdes",NA,NA,NA,"Reissek","26","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"360","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56892","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Araújo, G.M.","1994","06","02",NA,"Brasil",NA,NA,"Árvore, 4m. Flor creme",NA,NA,NA,"Reissek","1165","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"361","2019-12-19 11:17:58-03","UFG","UFG","46192","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Santos, A.A.; et al.","2002","09","10",NA,"Brasil",NA,NA,NA,"UFG0046192",NA,NA,"Reissek","1464","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,"UFG0046192","85457","auto",NA,NA,"Sevilha, A.C.","2004","01",NA,NA,NA,NA,NA,NA,NA
"362","2019-12-19 11:17:58-03","UFG","UFG","43939","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Pereira, B.A.S.; D. Alvarenga","2010","08","17",NA,"Brasil",NA,NA,NA,"UFG0043939",NA,NA,"Reissek","3694","Goiás","Mambaí",NA,"-46.091111","-14.543611","689","689","UFG0043939",NA,NA,"-46.091111","-14.543611","Pereira. B.A.S.","2010","08",NA,"17",NA,NA,NA,NA,NA
"363","2020-04-24 12:31:15-03","UFG","UFG","61680","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Souza, V.C.; et al.","1997","05","23",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores verdes.","UFG0061680",NA,NA,"Reissek","17003","Mato Grosso","Nobres",NA,"-56.333333","-14.733333",NA,NA,"UFG0061680",NA,NA,"-56.333333","-14.733333","Ivanauskas, N.M.","1997",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-06-10 10:10:30-03","FZB-BH","BHZB","6790","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Rezende, S.G.","2004","05","12",NA,"Brasil",NA,NA,"Coord. UTM: 303750/ 8013125. Com duplicata. Anteriormente identificada como M. gonoclada Mart.",NA,NA,NA,NA,"730","MG","Vazante",NA,"-46.853056","-17.961111",NA,NA,NA,NA,NA,"46W 51' 11","17S 57' 40","L.Biral","2013","11",NA,NA,NA,NA,NA,NA,NA
"365","2019-06-10 10:10:30-03","FZB-BH","BHZB","8307","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Rezende, S.G et al.","2009","09","20",NA,"Brasil",NA,NA,"Doação Sete Soluções. BHCB 138169. Em estágio médio de regeneração. Coord: 19° 9' 39 S; 42° 47' 20W. Alt: 380 a 450 m.",NA,NA,NA,NA,"3450","MG","Joanesia",NA,"-42.788889","-19.160833","380","380",NA,NA,NA,"42W 47' 20","19S 9' 39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2014-09-09 14:08:37-03","UNIVILLE","JOIW","860","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G.Q.Freire","2007","06","22",NA,"Brasil",NA,NA,"Árvore, CAB=75cm., h=11m. Frutos verdes. Madeira coletada de galho",NA,NA,NA,"Reissek","328","MG","Matozinhos","Fazenda Cauaia. Arredores do sítio paleontológico Cuvieri. Mata Semidecídua/ Mata Seca","-44.011611","-19.476972","680","680",NA,NA,NA,"44º00'41,8'' W","19º28'37,1'' S","J.R.Pirani",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2014-09-09 14:08:37-03","UNIVILLE","JOIW","377","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G.C.T.Ceccantini","2006","12","01",NA,"Brasil",NA,NA,"Árvore, h=9m., CB=133cm. Frutos maduros alaranjados e alguns abertos",NA,NA,NA,"Reissek","2974","MG","Matozinhos","Fazenda Castelo da Jagoara/Ecótono cerradão, Mata ciliar próximo ao açude","-43.986917","-19.477167","644","644",NA,NA,NA,"43º59'12,9'' W","19º28'37,8'' S","J.R. Pirani",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2014-12-23 12:40:59-02","UNIVILLE","JOIW","206","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G.C.T.Ceccantini","2006","07","21",NA,"Brasil",NA,NA,"Árvore, h=6m., CAP=72 cm. Madeira coletada de galho",NA,NA,NA,"Reissek","2906","MG","Matozinhos","Fazenda Cauaia, arredores do sítio arqueológico Lapa do Santo, mata semi-decídua","-43.833","-19.497528","670","670",NA,NA,NA,"43º49'58,8'' W","19º29'51,1'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-04 10:26:59-03","UFRPE","HST","4139","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","F.B.Ramalho","1973","07","06",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt.; flores verdes, perfume leve agradável.","HST004139",NA,NA,"(Reissek) Biral","223","Bahia","Ibotirama","Fazenda Arame","-43.2206001281738","-12.1852998733521",NA,NA,NA,"71086","auto",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-04 10:26:59-03","UFRPE","HST","22924","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","S.F. Oliveira","2019","06","07",NA,"Brasil",NA,NA,"Árvore. (Tese: Análises de zonas ecotonais em diferentes tipos vegetacionais NE do Brasil)","HST022924",NA,NA,"(Reissek) Biral","15","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto",NA,NA,"A.M.Miranda","2019","09",NA,NA,NA,NA,NA,NA,NA
"371","2021-02-09 10:12:26-03","UENF","HUENF","10392","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Souza, T.P.; Helmo","2013","04","25",NA,"Brasil",NA,NA,"Parcela 8","HUENF00011028",NA,NA,"Reissek","667","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-25 10:11:45-03","CVRD","CVRD","7","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Folli, D.A.","1978","06","06","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Guaraçá","CVRD000007","Magnoliophyta","Celastrales","(Reissek) Biral","7","ES","Linhares","10 m antes do Parajú com Matriz nº 06/78 Talhão 201","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD000007","48094","auto",NA,NA,"Leonardo Biral","2019","06","Magnoliopsida","05",NA,NA,NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","988474","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1918","12",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00094711",NA,"Celastrales","Pittier","8377","Federal District",NA,"Lower Cotiza, near Caracas.",NA,NA,"800","1200","US00094711_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"Type collection","1",NA
"374","2020-09-12 05:00:02-03","US","US","3064133","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","B. A. S. Pereira","1982","5","26","South America - Neotropics","Brazil",NA,NA,NA,"US01866964",NA,"Celastrales","Pittier","276","Brasília",NA,"Adjacencias da mata após o córrego Cachoeirinha, afluente margem esquerda rio Paranoá",NA,NA,NA,NA,"US01866964_01 US01866964_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","2964905","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","1980","4","24","South America - Neotropics","Brazil",NA,NA,NA,"US01866968",NA,"Celastrales","Pittier","4502","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"US01866968_01 US01866968_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","987806","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1918","1",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03354775",NA,"Celastrales","Pittier","7708",NA,NA,"Lower Cotiza, near Caracas.",NA,NA,"800","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","2059786","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","A. Macedo","1952","7","26","South America - Neotropics","Brazil",NA,NA,NA,"US01866979",NA,"Celastrales","Pittier","3678","Niquelândia",NA,"Macêdo",NA,NA,NA,NA,"US01866979_01 US01866979_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","3170236","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","M. L. M. Azevedo & E. C. Lopes","1989","8","14","South America - Neotropics","Brazil",NA,NA,NA,"US01866959",NA,"Celastrales","Pittier","279","Brasília",NA,"Reserva Biológica do IBGE. Mata ciliar do Córrego entre as chácaras 2 e 3","-47.8822","-15.9517",NA,NA,"US01866959_01 US01866959_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","3667849","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G. Hatschbach & E. Barbosa","2004","12","4","South America - Neotropics","Brazil",NA,NA,NA,"US01866957",NA,"Celastrales","Pittier","78821","Juramento",NA,"Pai d´ Alho",NA,NA,NA,NA,"US01866957_01 US01866957_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","2994128","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","1981","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US01866967",NA,"Celastrales","Pittier","6520","Brasília",NA,"Bacia do Rio São Bartolomeu, cercanias dos córregos Forquilha e da Lage",NA,NA,NA,NA,"US01866967_01 US01866967_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","1380621","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","A. Regnell","1848","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01866980",NA,"Celastrales","Pittier","III 385","Uberaba",NA,NA,NA,NA,NA,NA,"US01866980_01 US01866980_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","2994127","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","1981","6","3","South America - Neotropics","Brazil",NA,NA,NA,"US01866966",NA,"Celastrales","Pittier","7014","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"US01866966_01 US01866966_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","3064121","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","1981","6","24","South America - Neotropics","Brazil",NA,NA,NA,"US01866965",NA,"Celastrales","Pittier","7104","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"US01866965_01 US01866965_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","1800330","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ll. Williams","1940","3","19","South America - Neotropics","Venezuela",NA,NA,NA,"US03354773",NA,"Celastrales","Pittier","12656",NA,NA,"En la selva de galería de La Ceiba, Medio Paragua.",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","3064126","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer & C. T. Rizzini","1979","9","1","South America - Neotropics","Brazil",NA,NA,NA,"US01866969",NA,"Celastrales","Pittier","17467 B",NA,NA,"Estação de Experimentação Floresta",NA,NA,NA,NA,"US01866969_01 US01866969_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2569058A","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. S. Irwin & T. R. Soderstrom","1964","8","28","South America - Neotropics","Brazil",NA,NA,NA,"US01866975",NA,"Celastrales","Pittier","5689",NA,NA,"Ca. 35 Km S of Brasília on road to Belo Horizonte",NA,NA,"700","1000","US01866975_01 US01866975_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","2822042","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","N. T. Silva","1968","10","31","South America - Neotropics","Brazil",NA,NA,NA,"US01866972",NA,"Celastrales","Pittier","1344","Almeirim",NA,"R. Jarí, Planalto B, entre Pilão e Repartimento",NA,NA,NA,NA,"US01866972_01 US01866972_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","3173670","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","D. Alvarenga, B. Pereira, B. Walter & P. Ernane","1989","1","12","South America - Neotropics","Brazil",NA,NA,NA,"US01866958",NA,"Celastrales","Pittier","129","Silvânia",NA,"Estação Florestal Experimental","-49","-16.6",NA,NA,"US01866958_01 US01866958_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","3120335","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","B. A. S. Pereira","1984","5","14","South America - Neotropics","Brazil",NA,NA,NA,"US01866963",NA,"Celastrales","Pittier","1004","Brasília",NA,"Reserva Ecológica do IBGE, Junto Chacará no.2",NA,NA,NA,NA,"US01866963_01 US01866963_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"390","2020-09-12 05:00:02-03","US","US","2822041","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","N. T. Silva","1968","10","25","South America - Neotropics","Brazil",NA,NA,NA,"US01866973",NA,"Celastrales","Pittier","1306","Almeirim",NA,"R. Jarí, Monte Dourado; Planalto B (Pilão)",NA,NA,NA,NA,"US01866973_01 US01866973_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","3352509","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","R. C. Mendonça, J. M. Felfili, M. C. Silva Jr. & N. R. Oliveira","1996","9","11","South America - Neotropics","Brazil",NA,NA,NA,"US01866961",NA,"Celastrales","Pittier","2739","Alto Paraíso de Goiás",NA,"Parque Nacional Chapada dos Veadeiros- PNCV; trilha do canion II do rio Preto","-47.8203","-14.1472",NA,NA,"US01866961_01 US01866961_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","2249096","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","A. Macedo","1956","1","5","South America - Neotropics","Brazil",NA,NA,NA,"US01866978",NA,"Celastrales","Pittier","4106","Ituiutaba",NA,"S. Vicente",NA,NA,NA,NA,"US01866978_01 US01866978_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","3064129","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","1979","7","18","South America - Neotropics","Brazil",NA,NA,NA,"US01866970",NA,"Celastrales","Pittier","1828","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"US01866970_01 US01866970_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","1800103","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","F. Tamayo","1940","1",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03354774",NA,"Celastrales","Pittier","1215",NA,NA,"En las faldas interiores de las colinas de Sosa, D.F. Buena para repoblar en las colinas que rodean el valle de Caracas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","1232751","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1925","1","25","South America - Neotropics","Venezuela",NA,NA,NA,"US03354772",NA,"Celastrales","Pittier","11664",NA,NA,"Los Mariches, new road to Sta. Lucia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2544347","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","E. P. Heringer","1963","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US01866977",NA,"Celastrales","Pittier","9274-A","Brasília",NA,"Rio Preto",NA,NA,NA,NA,"US01866977_01 US01866977_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","2822045","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G. T. Prance & N. Silva","1964","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US01866976",NA,"Celastrales","Pittier","58269",NA,NA,"15km north of Veadeiros; Valley of Rio Parana",NA,NA,NA,NA,"US01866976_01 US01866976_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US","987716","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1917","12","28","South America - Neotropics","Venezuela",NA,NA,NA,"US03354776",NA,"Celastrales","Pittier","7622","Carabobo",NA,"Hacienda de Cura, near San Joaquín.",NA,NA,"420","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","3439855","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","A. Macedo","2002","6","20","South America - Neotropics","Brazil",NA,NA,NA,"US01866962",NA,"Celastrales","Pittier","57","Bom Jardim de Minas",NA,"Campina Verde. Na divisa com a Faz. do Sr. José Souza",NA,NA,NA,NA,"US01866962_01 US01866962_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"400","2020-09-12 05:00:02-03","US","US","2575994A","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","1969","1","8","South America - Neotropics","Brazil",NA,NA,NA,"US01866971",NA,"Celastrales","Pittier","9154",NA,NA,"Ilha San Salvador, near Lake Maiú, 40 Km NW of Boa Vista",NA,NA,NA,NA,"US01866971_01 US01866971_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
