"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"831","2021-02-11 17:21:35-03","UFPR","UPCB","22294","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Silva, S.M.","Lima, R.X.","37","1993","06","21","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"1993","12",NA,"Parque Nacinal do Superagüí","Arbusto, 2m, flor amarela e vermelha. Floresta secundária..",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"832","2021-02-11 17:21:35-03","UFPR","UPCB","59749","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Guimarães, O.A.","Labiak, P.H.","3285","2004","04","20","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"2007","10","24","Parques Estadual do Marumbi","Árvore ca. 6m, flores com pétalas amarelas, frutos azulados. Floresta Atlântica..","600","600",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"833","2021-02-11 17:21:35-03","UFPR","UPCB","15125","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Hatschbach, G.","Hatschbach, G.",NA,"1958","04","24","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Porto de Cima","Árvore, cálice cor de pinhão, corola amarela..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"834","2021-02-11 17:21:35-03","UFPR","UPCB","1195","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Hatschbach, G.","Hatschbach, G.",NA,"1958","04","24","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"UPCB0039745",NA,NA,NA,NA,"Porto de Cima","Árvore, cálice cor de pinhão, corola amarela..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"835","2021-02-11 17:21:35-03","UFPR","UPCB","21993","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra",NA,"Cervi, A.C.","2351","1986","04","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica de Sapitanduva","Arvoreta, 3m, cálice alaranjado, corola amarela, fruto roxo, ornamental..",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"836","2021-02-11 17:21:35-03","UFPR","UPCB","22632","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra",NA,"Cervi, A.C.","2423","1986","12","05","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica de Sapitanduva","Árvore, 4-5m, cálice vinoso, pétalas amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"837","2021-02-11 17:21:35-03","UFPR","UPCB","36521","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Hatschbach, G.","Hatschbach, G.","68861","1998","11","20","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"1998","01","01","Reserva Biológica de Sapitanduva","Arbusto, 3m, cálice residual róseo. Floresta atlântica..",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"838","2021-02-11 17:21:35-03","UFPR","UPCB","69288","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Cordeiro, J.","Bolson, M.","388","2010","08","29","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"2010","09",NA,"Reserva Natural do Rio Cachoeira - SPVS - Trilha da Guaricica","Floresta Ombrófila Densa. Árvore. 3m. Flor vermelha..",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"839","2021-02-11 17:21:35-03","UFPR","UPCB","21191","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Negrelle, R.R.B.","Negrelle, R.R.B.","A74","1992","01","14","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"Reserva Volta Velha","Arbusto, flor e fruto vináceo..",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"840","2021-02-11 17:21:35-03","UFPR","UPCB","22490","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Negrelle, R.R.B.","Negrelle, R.R.B.","A623","1993","01","20","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"Reserva Volta Velha","Arbusto, fruto verde..",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"841","2021-02-11 17:21:35-03","UFPR","UPCB","22491","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Negrelle, R.R.B.","Negrelle, R.R.B.","A74","1992","01","14","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"Reserva Volta Velha","Arbusto, flor vinácea, com fruto..",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"842","2021-02-11 17:21:35-03","UFPR","UPCB","41771","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Canha, A.M.","Canha, A.M.",NA,"1999","10","26","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"Reserva Volta Velha","Arbusto 3m, flores com cálice vermelho e corola amarela, situada em terreno periodicamente alagado na planície costeira..",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"843","2021-02-11 17:21:35-03","UFPR","UPCB","22298","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Silva, S.M.","Lima, R.X.","47","1993","06","22","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"1993","12",NA,"Rio dos Patos","Arbusto, 3m, fruto azulado. Interior da mta..",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"844","2021-02-11 17:21:35-03","UFPR","UPCB","29273","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Cervi, A.C.","Santos, E.P.","257","1996","11","09","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"1996","11","09","Serra da Graciosa, caminho dos Jesuítas","Arvoreta, ca. 5m, fruto verde, cálice avermelhado. Floresta ombrófila densa, floresta atlântica, interior da mata..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"845","2021-02-11 17:21:35-03","UFPR","UPCB","8286","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Hatschbach, G.","Hatschbach, G.","23899","1970","02","25","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"1970","03",NA,"Serra Marumbi","Arbusto, 3m, flor amarela, cálice vermelho. Mata pluvial encosta de morro..","900","900",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"846","2021-02-11 17:21:35-03","UFPR","UPCB","3623","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Hatschbach, G.","Hatschbach, G.","9170","1962","05","31","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"1962","08",NA,"Sertão do Indaial","Arbusto, 2m, cálice vermelho, corola amarela. Mata pluvial da encosta de morro..","20","50",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"847","2021-02-11 17:21:35-03","UFPR","UPCB","27195","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Silva, S.M.","Lima, R.X.","386","1995","02","08","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"1996","04",NA,"Tagaçaba","Arbusto, 2,5m, flor amarela e vermelha. Casca utilizada na medicina popular para ferida braba..",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"848","2021-02-11 17:21:35-03","UFPR","UPCB","55993","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schlecht.) Wawra","Cervi, A.C.","Cervi, A.C.","9018","2007","05","23","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"2007","05",NA,"Volta Grande","Arvoreta, ca. 4m, cálice lilás, corola amarela. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"849","2014-02-09 13:15:00-02","MO","MOBOT","3172388","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","I.R. Andrade|et al.","Andrade 9005","1986","12","26","Brazil","Mato Grosso",NA,"-43.5","-20.1333333",NA,NA,NA,NA,NA,NA,NA,"Caraca MG.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"850","2020-03-29 04:36:00-03","MO","MOBOT","3171332","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","Maria M. Arbo|Nanuza Luiza de Menezes|Aurelio Schinini|M.T.V.A. Campos","Arbo 5285","1991","2","18","Brazil","Minas Gerais",NA,"-43","-5",NA,NA,NA,NA,NA,NA,NA,"Santa Barbara, Serra do Caraca; camino a la capelinha. South West de Catas Altas, Interior de mata En lugar abierto",NA,"1270.00000000","1350.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"851","2013-11-12 05:43:00-02","MO","MOBOT","100297201","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","Eve J. Lucas","Lucas 745","2006","11","27","Brazil","Espírito Santo","Santa Teresa","-40.59","-19.9102778",NA,NA,NA,NA,NA,NA,NA,"São Antônio, sitio do Boza.",NA,"780.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"852","2017-07-05 17:11:00-03","MO","MOBOT","100986190","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.P. Bruniera","C.P. Bruniera|R.P. Campos|J. L. da Silva","Bruniera 578","2012","1","26","Brazil","Minas Gerais","Ouro Preto","-43.5033333","-20.3597222",NA,NA,NA,NA,NA,NA,NA,"Morro São Sebastião. Serra da Brígida.",NA,"1509.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"853","2017-07-05 17:54:00-03","MO","MOBOT","100986199","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.P. Bruniera","C.P. Bruniera|R.P. Campos","Bruniera 663","2012","2","2","Brazil","Minas Gerais","Caratinga","-41.8213889","-19.7291667",NA,NA,NA,NA,NA,NA,NA,"RPPN Feliciano Miguel Abdala (antiga Estação Biológica de Caratinga). Ca. 800 m da Sede, próxima ao Jequiitbá Rosa. Trilha da Formiga.",NA,"530.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"854","2014-09-05 21:00:00-03","MO","MOBOT","3168151","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","E. Tameirão Neto","Tameirão Neto 3189","2001","2","13","Brazil","Minas Gerais","Berilo","-42.45","-16.95",NA,NA,NA,NA,NA,NA,NA,"Berilo, UHE-Irape,",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"855","2017-02-09 11:43:00-02","MO","MOBOT","3168407","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","Vinicius C. Souza|et al.","Souza 9974","1996","1","10","Brazil","Minas Gerais",NA,"-43.3833333","-20.0666667",NA,NA,NA,NA,NA,NA,NA,"Santa Barbara. Parque do Caraca. Serra de Catas altas. Campo rupestre com mata nos trechos mais baixos.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"856","2017-02-09 12:47:00-02","MO","MOBOT","3168552","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","M.B. Horta","Horta 8952","1986","12","10","Brazil","Minas Gerais",NA,"-43.4","-20.05",NA,NA,NA,NA,NA,NA,NA,"Caraca Cascatinha",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"857","2014-02-09 13:15:00-02","MO","MOBOT","3168830","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","I.R. Andrade|et al.","Andrade 12045",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","-42.1333333","-19.7833333",NA,NA,NA,NA,NA,NA,NA,"Biologica Caratinga,",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"858","2017-02-09 11:44:00-02","MO","MOBOT","3168993","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","Howard S. Irwin|et al.","Irwin 28187","1970","3","23","Brazil","Minas Gerais",NA,"-43.7166667","-18.05",NA,NA,NA,NA,NA,NA,NA,"Serra do Espinhaco.",NA,"1200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"859","2015-06-19 14:38:00-03","MO","MOBOT","3169365","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","M.F. de Vasconcelos","Vasconcelos 40277","1997","12","13","Brazil","Minas Gerais","Rio Acima","-43.7894444","-20.0875",NA,NA,NA,NA,NA,NA,NA,"Rio Acima, MG, Borda de mata, Arbutivo",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"860","2015-08-10 05:49:00-03","MO","MOBOT","3170250","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","Amaro Macedo","Macedo 2079","1950","1","7","Brazil","Minas Gerais","Ouro Preto","-43.5","-20.3833333",NA,NA,NA,NA,NA,NA,NA,"Saramenta [Saramenha?]. Municipio Ouro Preta",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"861","2017-02-09 12:46:00-02","MO","MOBOT","3170354","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","M.B. Horta","Horta 27906","1988","1","8","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flores amarels com pedicelos vermelhos",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"862","2017-02-09 12:50:00-02","MO","MOBOT","3170822","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","M.F. dos Santos","Santos 5002","1988","5","13","Brazil","Espírito Santo","Santa Teresa","-40.6","-19.9333333",NA,NA,NA,NA,NA,NA,NA,"Santa Teresa, Bairro Alvorada, fazenda Santa Catarina",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"863","2014-09-05 21:47:00-03","MO","MOBOT","3171950","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","T.S.M. Grandi","Grandi 12693","1987","6","15","Brazil","Mato Grosso",NA,"-43.6666667","-19.8166667",NA,NA,NA,NA,NA,NA,NA,"Beira de mate. Arbustivo 2.0 meter. Serra da Piedad-Caate-MG",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"864","2014-02-05 11:31:00-02","MO","MOBOT","3172031","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","C. Kameyama|G.L. Esteves","Kameyama 32","1893","3","18","Brazil","Minas Gerais","Serro","-43.3794445","-18.6047222",NA,NA,NA,NA,NA,NA,NA,"Serro. Corrego do Aguape. Chacara do Amolar, ca. 1 km de Serro. Mata pertubada",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"865","2020-03-29 04:36:00-03","MO","MOBOT","3172259","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","Maria M. Arbo|Nanuza Luiza de Menezes|Aurelio Schinini|M.T.V.A. Campos","Arbo 5285","1991","2","18","Brazil","Minas Gerais",NA,"-43.4","-20.0666667",NA,NA,NA,NA,NA,NA,NA,"Santa Barbara. Serra do Caraca; camino a la Capelinha. South West de Caltas Altas, Interior de mata En lugar abierto",NA,"1270.00000000","1350.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"866","2015-06-19 14:43:00-03","MO","MOBOT","3172681","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","L.V. Costa","Costa 17704","1990","1","21","Brazil","Minas Gerais","Caratinga","-42.2988889","-19.7836111",NA,NA,NA,NA,NA,NA,NA,"Mata Atlantica, Sub-arboreo, EBC Cartinga MG,",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"867","2017-02-09 13:22:00-02","MO","MOBOT","3169787","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M.Taylor","Amaro Macedo","Macedo 2735","1950","12","23","Brazil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Saramenta [Saramenha?]. Municipio Ouro Preta",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"44599","auto",NA,NA,NA,"1",NA,NA,NA
"868","2017-02-09 12:09:00-02","MO","MOBOT","3169708","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M. Taylor","M.F. de Vasconcelos","Vasconcelos 40143","1998","1","11","Brazil","São Paulo","Cruzeiro","-44.9599990844727","-22.5699996948242",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso, municipio de Serro",NA,"1000.00000000",NA,NA,"South America",NA,NA,NA,NA,"17702","auto",NA,NA,NA,"1",NA,NA,NA
"869","2020-03-26 19:13:00-03","MO","MOBOT","100995237","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","D. C. Zappi","Jacquelyn A. Kallunki|José R. Pirani|J.B. Fernandes","Kallunki 737","1995","4","23","Brazil","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"17884","auto",NA,NA,NA,"1",NA,NA,NA
"870","2020-03-23 14:14:00-03","MO","MOBOT","3213258","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C. M. Taylor (MO)","H.L. Mello Barreto","Barreto 11337","1941","4","7","Brazil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,NA,NA,NA,"Estrada para S. João da Serra.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"25699","auto",NA,NA,NA,"1",NA,NA,NA
"871","2017-09-28 15:48:00-03","MO","MOBOT","100999941","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C.M. Taylor (MO)","A.C.B. Remon|et al.","Remon 22","1994","3","8","Brazil","Rio de Janeiro","Parati","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,NA,"South America",NA,NA,NA,NA,"34470","auto",NA,NA,NA,"1",NA,NA,NA
"872","2020-03-26 19:12:00-03","MO","MOBOT","100995223","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","S. L. Jung","Sigrid L. Jung|Enrique Forero|M.M.R.F. Melo|Fábio de Barros","Jung 346","1980","10","9","Brazil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Ilha de Cardoso, Rio Jacareu, Morro Jacareu",NA,"0E8","200.00000000",NA,"South America",NA,NA,NA,NA,"37574","auto",NA,NA,NA,"1",NA,NA,NA
"873","2017-08-30 14:05:00-03","MO","MOBOT","3213114","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C. M. Taylor","Antonio Furlan","Furlan 1382","1994","4","14","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Ubatuba, Trilha do Camburi, km 01 da Rodovia Rio/SAntos. Mata Atlantica.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"1",NA,NA,NA
"874","2008-05-27 22:02:00-03","MO","MOBOT","3214436","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","B. Boom","STRIER","STRIER 1153","1984","1","9","Brazil","Minas Gerais",NA,"-41.83333","-19.66666",NA,NA,NA,NA,NA,NA,NA,"Atlantic forest, Caratinga.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2008-05-27 22:02:00-03","MO","MOBOT","3214595","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","B. Boom","STRIER","STRIER 1153","1984","4","28","Brazil","Minas Gerais",NA,"-41.83333","-19.66666",NA,NA,NA,NA,NA,NA,NA,"Atlantic forest, Caratinga.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-05-02 04:38:00-03","MO","MOBOT","3215618","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C. M. Taylor","Julio A. Lombardi|M. Gonçalves|Lívia G. Temponi","Lombardi 2358","1998","9","5","Brazil","Minas Gerais",NA,"-41.81722","-19.73138",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica da Caratinga, fazenda Montes Claros, Caratinga -MG, Matão",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2020-11-10 04:40:00-03","MO","MOBOT","100158287","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"H. C. de Lima","Lima 4611","1993","1","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva Jardim, Reserva Biológica de Poço das Antas., Trilha do Morro do Calcario, ponto 950.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"878","2012-04-24 11:11:00-03","MO","MOBOT","1416016","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P.Standley","Per Dusén","Dusén s.n.","1902","1","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata Atlantica",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"879","2008-05-27 22:02:00-03","MO","MOBOT","3210061","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C.M. Taylor","Teixeira","Teixeira s.n.","1993","5","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Descoberto. habitat: mata atlântica secundária.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2015-01-23 09:28:00-02","MO","MOBOT","3210101","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C. M. Taylor","J.R. de Mattos","Mattos 13767","1966",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caraguatatuba, na Reserva Florestal,",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
