"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"446","2019-07-09 13:27:56-03","F","FMNH-SEEDPLANTS","V0195754F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"L. O. A. Teixeira & et al.","529","1982","5","16","South America","Brazil",NA,NA,NA,NA,NA,"V0195754F","V0195754F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"447","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195755F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. L. Zarucchi et al.","7239","1988","11","1","South America","Colombia","Antioquia",NA,NA,NA,NA,"V0195755F","V0195755F_01",NA,NA,"-75.5","7",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"448","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195756F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. E. Ramos","532","1986","3","30","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195756F","V0195756F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"449","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"A. H. Gentry","54069","1986","4","5","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195757F","V0195757F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"450","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195759F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas & V. M. Patiño","27340","1969","2","14","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195759F","V0195759F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"451","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195760F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. L. Zarucchi & J. C. Betancur","6414","1988","5","10","South America","Colombia","Antioquia",NA,NA,NA,NA,"V0195760F","V0195760F_01",NA,NA,"-75.5","7",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"452","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195761F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas","22945","1946","11","17","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195761F","V0195761F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"453","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195762F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas","22404","1946","10","21","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195762F","V0195762F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"454","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195763F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas","22104","1946","10","7","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195763F","V0195763F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"455","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195764F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas","14520","1943","6","4","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195764F","V0195764F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"456","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195765F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"E. P. Killip & J. Cuatrecasas","38423","1944","5","21","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195765F","V0195765F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"457","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195766F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"O. L. Haught","5154","1946","10","31","South America","Colombia","Cauca",NA,NA,NA,NA,"V0195766F","V0195766F_01",NA,NA,"-76.8333","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"458","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas","14520","1943","6","4","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195767F","V0195767F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"459","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195768F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"Herb. H. Smith","1918","1898",NA,NA,"South America","Colombia","Magdalena",NA,NA,NA,NA,"V0195768F","V0195768F_01",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"460","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195769F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. Cuatrecasas","14520","1943","6","1","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195769F","V0195769F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"461","2019-09-04 17:29:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. Kappler","1669","1844","2",NA,"South America","Dutch Guiana [Suriname]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"462","2019-09-05 14:27:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. Kappler","1669","1844","2",NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"463","2019-07-09 13:18:27-03","F","FMNH-SEEDPLANTS","V0056634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. Kappler","1669","1844","2",NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0056634F","V0056634F_01",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"464","2019-07-09 13:18:22-03","F","FMNH-SEEDPLANTS","V0056635F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. Kappler","1669","1844","2",NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0056635F","V0056635F_01",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"465","2019-07-09 13:18:27-03","F","FMNH-SEEDPLANTS","V0076188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. Kappler","1669","1844","2",NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0076188F","V0076188F_01",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"466","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195730F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"M. E. Mathias & Dermot Taylor","3951","1959","7","24","South America","Peru",NA,NA,NA,NA,NA,"V0195730F","V0195730F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"467","2019-07-09 13:24:48-03","F","FMNH-SEEDPLANTS","V0195731F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"K. von Sneidern","2387","1939","10","1","South America","Colombia","Cauca",NA,NA,NA,NA,"V0195731F","V0195731F_01",NA,NA,"-76.8333","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"468","2019-07-09 13:24:48-03","F","FMNH-SEEDPLANTS","V0195732F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"B. E. Dahlgren & A. C. Persaud","421","1922",NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0195732F","V0195732F_01",NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"469","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195733F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"R. Spruce","4502","1855",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"V0195733F","V0195733F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"470","2019-07-09 13:24:48-03","F","FMNH-SEEDPLANTS","V0195734F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. C. Persaud","46","1923","3","26","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0195734F","V0195734F_01",NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"471","2019-07-09 13:24:48-03","F","FMNH-SEEDPLANTS","V0195735F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"J. S. de la Cruz","2363","1922","9","22","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0195735F","V0195735F_01",NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"472","2019-07-09 13:24:48-03","F","FMNH-SEEDPLANTS","V0195736F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"J. A. Samuels","227","1916","5","31","South America","Suriname",NA,NA,NA,NA,NA,"V0195736F","V0195736F_01",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"473","2019-07-09 13:24:48-03","F","FMNH-SEEDPLANTS","V0195737F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"A. C. Smith","2471","1937","11","9","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0195737F","V0195737F_01",NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"474","2019-07-09 13:29:07-03","F","FMNH-SEEDPLANTS","V0195738F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"B. A. Krukoff","12428/172","1941","12","19","South America","Brazil",NA,NA,NA,NA,NA,"V0195738F","V0195738F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"475","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195739F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"M. E. Mathias & Dermot Taylor","5581","1961","7","18","South America","Peru",NA,NA,NA,NA,NA,"V0195739F","V0195739F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"476","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195740F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"J. F. Macbride","2907","1923","3","14","South America","Peru",NA,NA,NA,NA,NA,"V0195740F","V0195740F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"477","2019-07-09 13:28:40-03","F","FMNH-SEEDPLANTS","V0195741F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"M. Nee","17322","1979","8","10","South America","Venezuela",NA,NA,NA,NA,NA,"V0195741F","V0195741F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"478","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195742F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"Ll. Williams","7303","1930","1","11","South America","Peru",NA,NA,NA,NA,NA,"V0195742F","V0195742F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"479","2019-07-09 13:23:11-03","F","FMNH-SEEDPLANTS","V0195743F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"B. A. Krukoff","172","1941","1","14","South America","Brazil",NA,NA,NA,NA,NA,"V0195743F","V0195743F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"480","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195749F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"G. Klug","2674","1932","9",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0195749F","V0195749F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"481","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195750F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"Ll. Williams","5915","1929","12","10","South America","Peru",NA,NA,NA,NA,NA,"V0195750F","V0195750F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"482","2019-07-09 13:29:07-03","F","FMNH-SEEDPLANTS","V0195758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides",NA,"B. A. Krukoff","12427/171","1941","12","19","South America","Brazil",NA,NA,NA,NA,NA,"V0195758F","V0195758F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"483","2019-01-25 15:34:52-02","IAC","IAC","25292","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Heraldo","73","1983","10","03",NA,"Brasil","São Paulo","Avenida Bento de Arruda Camargo, 752",NA,NA,NA,NA,NA,"J. Heraldo","Campinas","-47.0608","-22.9056",NA,NA,NA,"1983","10","03","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"484","2019-01-25 15:34:52-02","IAC","IAC","25577","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Savina","328","1985","10","14",NA,"Brasil","São Paulo","Parque Portugal",NA,NA,NA,NA,NA,"Savina","Campinas","-47.0608","-22.9056",NA,NA,NA,"1985","10","14","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"485","2020-01-27 18:24:59-03","IAC","IAC","50656","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M.F. Casali","258","2009","04","22",NA,"Brasil","São Paulo","Floresta Nacional de Ipanema, Área 2",NA,NA,NA,NA,NA,"M.F. Casali","Iperó","-47.6886","-23.3503",NA,NA,NA,"2009","04","22","-47.6886","-23.3503",NA,NA,NA,NA,NA,NA
"486","2020-01-27 18:24:59-03","IAC","IAC","52361","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Paula-Souza; F.M.A. Peixoto; S.A. Lieberg & R. Tsuji","10121","2009","07","21",NA,"Brasil","Bahia","Distrito de Bem Bom, arredores da barragem de Sobradinho",NA,NA,"coordenadas do material: 41º53#?#44,2W, 09º37#?#27,3S",NA,NA,"O.L.M. Silva","Casa Nova","-41.895556","-9.624167",NA,NA,NA,"2012","07","21","-41.895556","-9.624167",NA,NA,NA,NA,NA,NA
"487","2019-01-25 15:34:52-02","IAC","IAC","11941","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","G.A. Black","1195","1947","08","16",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,"G.A. Black","Tefé","-64.7114","-3.3542",NA,NA,NA,"1947","08","16","-64.7114","-3.3542",NA,NA,NA,NA,NA,NA
"488","2020-07-23 12:06:15-03","CEPLAC","CEPEC","23988","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. L. Hage","671","1981","05","13",NA,"Brasil","Bahia","Quadra B' do CEPEC.",NA,NA,"<ll>dwc_commonname:</ll> Ayapana, Barrabas",NA,NA,"L. A. Mattos-Silva","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,"0*0'0","0*0'0",NA,"17/03/1982",NA,NA,NA,NA
"489","2020-07-23 12:06:15-03","CEPLAC","CEPEC","15280","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"S. A. Mori","11253","1978","11","20",NA,"Brasil","Bahia","BR-116.",NA,NA,"<ll>dwc_commonname:</ll> Ayapana, Barrabas",NA,NA,"S. A. Mori","POÇÕES","-40.3652992248535","-14.5297002792358",NA,"31357","auto",NA,NA,NA,NA,NA,NA,"01/04/1979",NA,NA,NA,NA
"490","2019-02-27 14:02:04-03","UFSJ","HUFSJ","241","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Barbosa, JU","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Av. Leite de Castro",NA,NA,"Planta de aproximadamente 4.5m de altura, com produção de látex. Apresenta folhas de coloração vermelha e flores pequenas.","HUFSJ000241",NA,NA,"São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-02-27 14:02:04-03","UFSJ","HUFSJ","243","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Almeida, AO","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rua Dom Silvério, Fábricas",NA,NA,"Planta com folhas oposta e inteiras de coloração vinho secretava látex de cor branca. Possuem fruto do tipo tricoca e apresentava um comprimento de 2.5m.","HUFSJ000243",NA,NA,"São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-11-04 17:29:04-03","UEM","HUEM","20936","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Jonathas, HGO","02","2011","05","02",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá, Ao lado do H-79",NA,NA,"Árvore caducifólia de 3 a 5m de altura. Apresenta látex, folhas simples, vermelho-arroxeadas. Inflorescências axilares e terminais com tamanho reduzido; frutos de tipo cápsula tricoca deiscente com sementes pequenas.","HUEM000004103","HUEM000004103","Jonathas, HGO","Maringá","-51.961181","-23.403822",NA,NA,NA,"2011",NA,NA,"-51.961181","-23.403822",NA,NA,NA,NA,NA,NA
"493","2019-07-02 15:55:25-03","UEM","HUEM","34435","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Rosado","683","2018","10","18",NA,"Brasil","Paraná","Campus Sede UEM., Entre os blocos H78 e H67.","517",NA,"Árvore, aproximadamente 2,0m de altura. Folhas verde=arroxeadas ou vermelha-vináceas; botões florais esverdeados, flores amarela-esverdeadas; frutos imaturos verde-amarelados; látex branco.","HUEM000019840","HUEM000019840","Rosado","Maringá","-51.939715","-23.403853","517",NA,NA,"2018","10",NA,"-51.939715","-23.403853",NA,NA,NA,NA,NA,NA
"494","2021-02-12 15:02:04-03","UFSCar","SPSC","5956","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M.I.S. Lima;C. Urbanetz&nf;F. Periotto",NA,"2000","09","22",NA,"Brasil","São Paulo","Anel viário. Bonfim Paulista",NA,NA,"Mata ciliar alterada <ll>dwc_commonname:</ll> Leitera vermelha",NA,NA,"M.I.S. Lima&nf;C. Urbanetz&nf;F. Perioto","Ribeirão Preto",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"495","2021-02-12 15:02:04-03","UFSCar","SPSC","5955","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M.I.S. Lima;C. Urbanetz&nf;F. Periotto",NA,"2000","09","22",NA,"Brasil","São Paulo","Anel viário. Bonfim Paulista",NA,NA,"Mata ciliar alterada <ll>dwc_commonname:</ll> Leitera vermelha",NA,NA,"M.I.S. Lima&nf;C. Urbanetz&nf;F. Perioto","Ribeirão Preto",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"496","2021-02-12 15:02:04-03","UFSCar","SPSC","5957","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M.I.S. Lima;C. Urbanetz&nf;F. Periotto",NA,"2000","09","22",NA,"Brasil","São Paulo","Anel viário. Bonfim Paulista",NA,NA,"Flor creme;Mata ciliar alterada <ll>dwc_commonname:</ll> Leitera vermelha",NA,NA,"M.I.S. Lima&nf;C. Urbanetz&nf;F. Perioto","Ribeirão Preto",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"497","2020-11-12 17:01:04-03","UEL","FUEL","55496","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Silva, WJ da","203B","2017","12","13",NA,"Brasil","Paraná","Campus Universitário Perobal",NA,NA,NA,"FUEL055496",NA,"Hannes, CO","Londrina","-51.195075","-23.328297",NA,NA,NA,"2017","12","18","-51.195075","-23.328297",NA,NA,NA,NA,NA,NA
"498","2020-11-12 17:01:04-03","UEL","FUEL","4447","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Sato, AA","s.n.","1986","11","26",NA,"Brasil","Paraná","Jardim",NA,NA,NA,NA,NA,"Cordeiro, I","Londrina","-51.1627998352051","-23.3103008270264",NA,"63728","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-11-12 17:01:04-03","UEL","FUEL","9019","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Gouvea, MF; et al.","s.n.","1990","10","08",NA,"Brasil","Paraná","Jardim Maringá",NA,NA,NA,NA,NA,"Cordeiro, I","Londrina","-51.1627998352051","-23.3103008270264",NA,"63728","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 14:57:45-03","UnB","UB","100176","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Heringer, EP","15379","1976","02","28","Southern America","Brasil","Distrito Federal","706 S",NA,NA,"Flor creme; .",NA,NA,"Teixeira, BC","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
