"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"903","2009-12-04 16:29:00-02","MO","MOBOT","2920813","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","Gert G. Hatschbach|Maria M. Hatschbach|V. Nicolack","Hatschbach 53914","1990","2","13","South America","Brazil","Goiás","Rod. GO-118: 5-10 km N de Alto Paraíso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tremula","(Benth.) Barneby","R. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2014-08-23 05:35:00-03","MO","MOBOT","2920894","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23794","1969","2",NA,"South America","Brazil","Minas Gerais","Mun. Serra do Espinhaço: Campo and adjacent cerrado ca. 31 km. west of Montes Claros, road to Agua Boa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tremula","(Benth.) Barneby","R. Barneby",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2009-12-04 16:26:00-02","MO","MOBOT","2921328","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 70366","2000","2","18","South America","Brazil","Goiás","Mun. Colinas do Sul: Rodovia Colinas do Sul a Niquelândia, km 20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tremula","(Benth.) Barneby","O.S. Ribas & J. Codeiro",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-01-15 04:34:00-03","MO","MOBOT","100162382","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Jehizon Terán|Ruben Soto|D. Soux","Terán Aguilar 1898","2007","12","20","South America","Bolivia","Cochabamba","El Palmar muy próximo al pueblito de el Palmar cerca de nacientes del río Kachimayu (Agua salada).","-65.4930555","-17.0930555",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"Carolina Romero (MO)","Chapare","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"907","2012-09-12 15:13:00-03","MO","MOBOT","100521467","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","J. Alberto Peñaranda|et al.","Peñaranda 704","2008","5","9","South America","Bolivia","Santa Cruz","Municipio Valle Grande, Cantón Pucara, Sección Municipal Alto Seco, Comunidad Alto Seco.","-64.0786111","-18.8727778",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"J. Penaranda (HSB)","Vallegrande","1964.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"908","2012-11-05 16:16:00-02","MO","MOBOT","100539460","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","J. Alberto Peñaranda|L. Flores|E. Mamani|et al.","Peñaranda 828","2008","5","11","South America","Bolivia","Santa Cruz","Municipio Valle Grande, Valle Grande, zona SW del centro poblado.","-64.1122222","-18.4886111",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"J. Penaranda (HSB)","Vallegrande","2048.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vallegrande","1",NA
"909","2008-05-27 22:02:00-03","MO","MOBOT","1530702","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Michael H. Nee","Nee 40203",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"M. Atahuachi B. (FHO)",NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2008-05-27 22:02:00-03","MO","MOBOT","1710484","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Elsa M. Zardini|Leongino Guerrero","Zardini 57534","2001","11","6","South America","Paraguay","Concepción","Estancia Primavera-Valle Mí. Cerrado forest and savannas on limestones.","-57.62472","-22.39611",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"M. Morales (BAB)",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1245","4",NA
"911","2014-04-29 05:39:00-03","MO","MOBOT","2427031","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Renée H. Fortunato|J.A. Greppi|Ricardo Micheli","Fortunato 7204","2001","3","16","South America","Argentina","Salta","14 km al S de Guachipas en direcc. a Pampa Grande.","-65.48333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"imosa xanthocentra subsp. xanthocentra var. xanthocentra","Guachipas","1817.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2014-04-29 05:39:00-03","MO","MOBOT","2427049","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Renée H. Fortunato|J.A. Greppi|Robert Neumann|Ricardo Micheli","Fortunato 7107","2001","3","12","South America","Argentina","Salta","12 km al S de Orán, por RN 50.","-64.33333","-23.16666",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"imosa xanthocentra subsp. xanthocentra var. xanthocentra","Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2011-09-14 10:34:00-03","MO","MOBOT","3056583","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","José Steinbach","Steinbach G. 5588","1921","4","1","South America","Bolivia","Santa Cruz","Buena Vista. Bañados del Rio Surutu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"M. Atahuachi","Sara","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"914","2011-03-30 19:29:00-03","MO","MOBOT","3332229","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","J. Alberto Peñaranda|H. Huaylla|J. Vedia","Peñaranda 295","2006","12","18","South America","Bolivia","Chuquisaca","Ca. 5 km de Monteagudo hacia el Zapallar. Laderas y quebradas semihúmedas. Áreas intervenidas por el establecimiento de haciendas en el fondo de valles.","-63.95055","-19.79638",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"J. Peñaranda (HSB), 05/","Hernando Siles","1057.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2012-01-09 15:51:00-02","MO","MOBOT","3462193","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Alfonso Flores","Flores 75","2008","1","2","South America","Bolivia","Chuquisaca","Cantón Rosadio del Ingre, comunidad Villa Hermosa. Bosque Tucumano- Boliviano. Vegetación matorral ralo bajo dominado por Asteraceae y Syagrus cardenasii, estrato bajo cubierto basicalmente por Poaceae. Colectada en pajonales.","-63.8188889","-20.5219445",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"Carolina Romero (MO)","Hernando Siles","1491.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"916","2012-01-09 16:10:00-02","MO","MOBOT","3496254","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","G.A. Parada|Y. Inturias|M. Lazarte","Parada-Gutierrez 900","2008","4","30","South America","Bolivia","Santa Cruz","Monumento Natural Espejillos.","-63.4705556","-17.8927777",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"Carolina Romero (MO)","Andrés Ibáñez","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"917","2012-01-09 16:25:00-02","MO","MOBOT","3496346","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","G.A. Parada","Parada-Gutierrez 951","2008","5","14","South America","Bolivia","Santa Cruz","Bosque bajo sobre suelos arenosos Abayoy, camino entre el Carmen Rivero Torrez y el Carmen Viejo.","-58.6205556","-18.8227778",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"Carolina Romero (MO)","Germán Busch","162.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"918","2014-01-02 05:36:00-02","MO","MOBOT","3582242","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","D. Villarroel","Villarroel Segarra 544","2006","4","13","South America","Bolivia","Santa Cruz","Bella Vista, salida del sendero ecológico el Cañadón, suelos poco profundos rojizos, con afloramientos de rocas de areniscas poco consolidadas, sabanas arboladas con especies de Tabebuia impetiginosa, T. ochracea, Tecoma tenuiflora.","-63.8055556","-18.1966666",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"Carolina Romero (MO)","Florida","1461.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"919","2014-05-08 11:24:00-03","MO","MOBOT","100706218","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Fernando O. Zuloaga|M.V. Nicola|S. Nomdedeu|A.A. Suarez","Zuloaga 13389","2012","1","11","South America","Argentina","Salta","Ruta Nacional 9 a San Salvador de Jujuy.","-65.3647222","-24.5355555",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"E.A. Ulibarri","La Caldera","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"920","2020-05-19 15:58:00-03","MO","MOBOT","101194475","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","C.F.P. Martius","Martius s.n.",NA,NA,NA,"South America","Brazil","Piauí","Habitat in dumetis et agris. Provinciae Piauhiensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"1",NA
"921","2012-06-21 05:16:00-03","MO","MOBOT","111505","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","James Aronson","Aronson 7847","1989","3","16","South America","Paraguay","Presidente Hayes","152 km W of Pozo Colorado. Bosque chaqueño de dos quebrachos. Most common trees; Prosopis kuntzei, P. spp. Acacia spp.; Cercidium praecox in driest sites; sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"R. Fortunato (SI)",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","1",NA
"922","2008-05-27 22:02:00-03","MO","MOBOT","1524550","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Michael H. Nee","Nee 40861",NA,NA,NA,"South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"R. barneby",NA,"750.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2008-05-27 22:02:00-03","MO","MOBOT","1532197","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Michael H. Nee","Nee 48468","1998","2","24","South America","Bolivia","Santa Cruz","Along higheay from Puerto Pailas to Cotoca, 16 km. W of Puerto Pailas. !.5 km E of La Econada. Flat, completely surrounded by culitivated fields, with some remnants of chaco forest.","-62.91666","-17.71666",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"R. Barneby & M. Nee","Andrés Ibáñez","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2011-03-06 15:20:00-03","MO","MOBOT","2444781","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","O. Ahumada|A. Castellón","Ahumada 9100","1998","12","18","South America","Argentina","Jujuy","Camino al chorro La Perla","-64.16666","-24.23333",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"Ulibarri, E. A., VI-","Santa Bárbara","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2013-05-07 06:03:00-03","MO","MOBOT","2921213","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Ynés Mexia","Mexia 5681","1931","4","21","South America","Brazil","Minas Gerais","Corinto. Fazenda do Diamante; pasture north of buildings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"V.F.Dutra (VIC)",NA,"590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2009-07-17 07:37:00-03","MO","MOBOT","2921532","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Julian A. Steyermark|Ronald L. Liesner","Steyermark 118769","1979","7","27","South America","Venezuela","Táchira","Dry evergreen forested slopes leading to vertical limestone bluff, between Las Dantes and Las Sdjuntas, 13 km. northwest of Rubio.","-72.41666","7.71666",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"R. Barneby",NA,"900.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2011-08-12 11:45:00-03","MO","MOBOT","2921693","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","C.A. Cid Ferreira|J. Lima|José Guedes|José Henrique Rocha Coelho","Cid Ferreira 4627","1984","6","19","South America","Brazil","Rondônia","Mun. Pimenta Buena: rovia Cuiabá-Porto Velho. BR 364, km. 188. Campo Natura cerrado, solo pedregoso.","-61.61666","-11.11666",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"R. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2008-08-07 03:32:00-03","MO","MOBOT","3056975","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","J.E. García","García 17","1985",NA,NA,"South America","Bolivia","Beni","Prov. Ballivian. Estacia el Porvenir, 50 km al este del Río Maniqui (San Borja) por la carretera a Trinidad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"M. Atahuachi B.",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2008-05-27 22:02:00-03","MO","MOBOT","88126","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","James C. Solomon","Solomon 7602","1982","5","14","South America","Bolivia","Beni","Weedy fields and low secondary forest along SE edge of the airfield, Riberalta.","-66.08333","-11",NA,NA,NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"M. Atahuachi B. (FHO)","Vaca Diez","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","5",NA
"930","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","00496","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","P.N. Camargo",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Bairro Esplanada","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Lenhosa até 40 cm, estames roxos.;",NA,"Tracheophyta","Fabales","var. subsericea","(Benth.) Barneby","N. Fischer Mattos","São José do Rio Preto",NA,NA,NA,NA,"20305","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"931","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","23786","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. tremula","Cláudia E. Carneiro",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"Erva, 50-70 cm, folhas compostas, flores lilás.;",NA,"Tracheophyta","Fabales","var. tremula","(Benth.) Barneby","C.E. Carneiro","Corumbataí",NA,NA,NA,NA,"14989","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"932","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","18305","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","O.S. Ribas",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Fazenda Araporanga","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"Ereta 70 cm, flor lilás.;",NA,"Tracheophyta","Fabales",NA,"Mart.","R. Barneby","Arapoti",NA,NA,NA,NA,"41852","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"933","2020-08-31 09:15:04-03","INPA","INPA","200481","S","Plantae","Leguminosae-Mim","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Ribas, OS","2423","1998","02","02","Southern America","Brasil","Mato Grosso do Sul","Ro. BA 060, 7 km N de Bela Vista.","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,"INPA0200481","Dicotyledon Rosids","Fabales","mansii","(Mart.) Barneby","Barneby, RC","Bela Vista",NA,NA,"INPA0200481 INPA0200481_e",NA,"66197","auto","1999",NA,NA,NA,NA,NA,NA
"934","2020-08-31 09:15:04-03","INPA","INPA","77948","S","Plantae","Leguminosae-Mim","Mimosa","xanthocentra","Mimosa xanthocentra","Shepherd, GJ","773","1978","04","22","Southern America","Brasil","Mato Grosso","Barra do Garça, Estrada B. do Garça.","-56.2","-15.2","-56.2","-15.2",NA,NA,NA,"INPA0077948","Dicotyledon Rosids","Fabales",NA,"Mart.","Simon, MF",NA,"300","300","INPA0077948 INPA0077948_e INPA0077948_nd INPA0077948_num",NA,NA,NA,"2012","05",NA,NA,NA,NA,NA
"935","2020-08-31 09:15:02-03","INPA","INPA","121000","S","Plantae","Leguminosae-Mim","Mimosa","xanthocentra","Mimosa xanthocentra","Ferreira, CAC","4627","1984","06","19","Southern America","Brasil","Rondônia","BR364, Rodovia Cuiaba-Porto Velho, km 188., Rodovia Cuiabá-Porto Velho, BR 364, Km 188.","-62.033333","-11.2","-62.033333","-11.2",NA,NA,NA,"INPA0121000","Dicotyledon Rosids","Fabales",NA,"Mart.","Barneby, RC","Pimenta Bueno",NA,NA,"INPA0121000 INPA0121000_e INPA0121000_e1 INPA0121000_nd",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"936","2020-08-31 09:15:02-03","INPA","INPA","113282","S","Plantae","Leguminosae-Mim","Mimosa","xanthocentra","Mimosa xanthocentra","Silva, MN da","161","1983","04","29","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá (BR-163) km-780 de Cuiabá.","-54.9","-9.366667","-54.9","-9.366667",NA,NA,NA,"INPA0113282","Dicotyledon Rosids","Fabales",NA,"Mart.","Simon, MF","Itaituba","430","430","INPA0113282 INPA0113282_e INPA0113282_nd INPA0113282_num",NA,NA,NA,"2012","05",NA,NA,NA,NA,NA
"937","2020-08-31 09:15:04-03","INPA","INPA","251451","S","Plantae","Leguminosae-Mim","Mimosa","xanthocentra","Mimosa xanthocentra","Pereira-Silva, G da","16118","2012","02","16","Southern America","Brasil","Rondônia","Linha de Transmissão Jirau - Santo Antônio, torre 34.","-64.35","-9.241667","-64.35","-9.241667",NA,NA,NA,"INPA0251451","Dicotyledon Rosids","Fabales",NA,"Mart.","Simon, MF","Porto Velho","100","100","INPA0251451 INPA0251451_e",NA,NA,NA,"2012","07",NA,NA,NA,NA,NA
"938","2020-08-31 09:15:02-03","INPA","INPA","120009","S","Plantae","Leguminosae-Mim","Mimosa","xanthocentra","Mimosa xanthocentra","Plowman, T","8556","1980","02","09","Southern America","Brasil","Pará","Range of low hills ca. 20 km west of Redenção near Côrrego São João and Troncamento Santa Teresa.","-50.166667","-8.05","-50.166667","-8.05",NA,NA,NA,"INPA0120009","Dicotyledon Rosids","Fabales",NA,"Mart.","Simon, MF","Conceição do Araguaia","350","620","INPA0120009 INPA0120009_e INPA0120009_nd",NA,NA,NA,"2015","07",NA,NA,NA,NA,NA
