"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","barcode","imagecode","class","previousCatalogNumber","relatedCatalogItem","eventTime","fieldNumber","infraspecificEpithet","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","911093","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"G. M. Araújo","FFEP452","1993","06","19","Brazil","Minas Gerais",NA,"Estação Ecológica do Panga, Uberlândia.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990712' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911093","NY00911093_01",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","911090","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"G. T. Prance","59113","1964","09","25","Brazil","Mato Grosso","Nova Xavantina","Vicinity of Chavantina. Margins of Rio Mortes.","-52.3531","-14.6733",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990707' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911090","NY00911090_01",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","911084","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"E. L. M. Catharino","2173","1997","10","13","Brazil","Minas Gerais",NA,"Rio doce, Fazenda Paraiso",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990684' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911084","NY00911084_01",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","911087","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"P. Clausen","441","1838",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990703' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911087","NY00911087_01",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","911080","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. H. Nee",NA,NA,NA,"E. P. Heringer","1980","1979","08","16","Brazil","Distrito Federal","Brasília","RECOR-Mata Ciliar da Reserva","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990672' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911080","NY00911080_01",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1291232","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"G. T. Prance","7884","1968","10","05","Brazil","Acre","Sena Madureira","Trail from W. bank of Rio Iaco to Rio Purus. 3 km. above confluence.","-68.6568984985352","-9.06556034088135",NA,NA,"278222",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760581' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"South America","sheet","NY01291232","NY01291232_01",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","911089","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"H. S. Irwin","18173","1966","07","12","Brazil","Distrito Federal","Brasília","Riacho Vicente Pires, ca. 15 km W. of Brasília, D.F.","-47.67","-15.37",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990706' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911089","NY00911089_01",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","911077","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. H. Nee",NA,NA,NA,"H. S. Irwin","18173","1966","07","12","Brazil","Distrito Federal","Brasília","Riacho Vicente Pires, ca. 15 km W. of Brasília, D.F.","-47.67","-15.37",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990663' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00911077","NY00911077_01",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","756465","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. H. Nee",NA,NA,NA,"D. C. Daly","7054","1991","10","31","Brazil","Acre","Brasiléia","Serringal Poromgaba, Colocação São José, 25km N of km4 Brasiléia-Assis Brasil road","-68.75","-10.75",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=572010' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00756465","NY00756465_01",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","626999","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368274' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626999","NY00626999_01",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","687502","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","S. C. Galassi",NA,NA,NA,"O. Handro","2328","1985","08","15","Brazil","São Paulo","Sao Paulo","Agua Funda, nativa no Jardim Botânico","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=875996' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00687502",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","687501","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","S. C. Galassi",NA,NA,NA,"J. R. Pirani","787","1983","07","28","Brazil","São Paulo","Paraibuna","SP 99, Serra do Mar.","-45.6597","-23.38",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=875990' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00687501","NY00687501_01",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01806028","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"J. L. Paixão","948","2006","03","31","Brazil","Bahia","Arataca","Serra das Lontras, Ca. 7 de km no ramal que liga o distrito de Itatinguí à serra","-39.4080556","-15.2027778",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2127940' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY01806028","NY01806028_01",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1019053","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. Vignoli-Silva",NA,NA,NA,"P. G. Delprete","9063","2004","11","06","Brazil","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda.","-48.8842","-15.8175",NA,NA,NA,"1080","1080",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY01019053","NY01019053_01",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","626985","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"M. M. da R. F. de Melo","408","1982","06","02","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Rio Sambaqui-Mirim.","-47.9197","-25.0103",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626985","NY00626985_01",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","694619","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"M. Silveira","1106","1995","11","22","Brazil","Acre","Tarauacá","Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapana, colocaçao Nova Morada.","-71.3444","-8.4472",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280946' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00694619","NY00694619_01",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","626982","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","S. C. Galassi",NA,NA,NA,"M. Kirizawa","2276","1990","05","28","Brazil","São Paulo","Bertioga","Serra de Bertioga, Rodovia Moji das Cruzes-Bertioga.","-46.1383","-23.8544",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368263' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626982","NY00626982_01",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","626993","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"J. A. Kallunki","542","1994","02","13","Brazil","Bahia","Itacaré","5km on road to EMBRATEL tower, which turns S at 15km from BR-101 on road to Itacaré.","-39.27","-14.42",NA,NA,NA,"490","490",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368282' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626993","NY00626993_01",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","810072","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"W. W. Thomas","13160","2002","11","02","Brazil","Alagoas","Flexeiras","Serra das Aguas Belas. 18.5 km N of jct. BR 101 and road to Maceió, then 2 - 3 km W on cobblestone road","-35.78158","-9.242217",NA,NA,NA,"400","400",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=67647' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00810072","NY00810072_01",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","95225","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"W. W. Thomas","10186","1993","10","28","Brazil","Bahia","Una","8.4 km east of BR 101 on road to São José and Una, then 2.1 km south up logging road, then up facing slope to forest at crest of mountain.","-39.27","-15.1",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368284' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00095225","NY00095225_01",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","626984","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","J. R. Stehmann",NA,NA,NA,"S. J. G. d. Silva","394","1997","04","23","Brazil","São Paulo","Sao Bernardo do Campo","Estância dos Carlone, km 33 da estrada Caminho do Mar.","-46.56","-23.6903",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368265' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626984","NY00626984_01",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","626994","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"S. Tsugaru","B-69","1987","07","07","Brazil","São Paulo","Jandira","Near the Oomoto Hakko-en, Fernando Pessoa.","-46.9025","-23.5278",NA,NA,NA,"750","750",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368280' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626994","NY00626994_01",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","756462","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"C. A. Cid Ferreira","2666","1980","10","10","Brazil","Acre","Sena Madureira","Estrada de Bonsucesso Km 7, mata da margem esquerda do Rio Caeté.","-68.6567","-9.0658",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=572005' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00756462","NY00756462_01",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","627002","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"L. Riedel","413",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368294' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627002","NY00627002_01",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","627056","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"P. Nuñez Vargas","24239","1998","10","11","Peru","Cusco","La Convención","Distr. Echarati Armihuari-Rio Camisea.","-72.7772222","-11.9319444",NA,NA,NA,"535","535",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368289' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627056",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","627012","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"J. S. Silva","284","1974","04","16","Brazil","São Paulo","Sao Paulo","Jardim Botânico e Parque do Estado. Area 09.","-46.621883","-23.654505",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368266' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627012","NY00627012_01",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01092729","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"M. M. M. Lopes","540","2006","02","15","Brazil","Bahia","Arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. António. RPPN Caminho das Pedras.","-39.3417","-15.1736",NA,NA,NA,"1000","1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232787' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY01092729","NY01092729_01",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","626995","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"E. M. N. Ferraz","395","1998","08","24","Brazil","Pernambuco","Sao Vicente Ferrer","Mata do Estado.","-35.5","-7.58",NA,NA,NA,"600","600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368286' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626995","NY00626995_01",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","763525","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"D. C. Daly","10786","2001","04","30","Brazil","Acre","Marechal Thaumaturgo","Basin of Rio Juruá, Rio Bagé (tributary of Rio Tejo), trail from Colocação Boa Vista da União to Coloc. Boca do Rio Branco","-72.555","-8.93069444",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00763525","NY00763525_01",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","627013","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"J. A. Correa","29",NA,NA,NA,"Brazil","São Paulo","Sao Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga.","-46.621883","-23.654505",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368267' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627013","NY00627013_01",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","330681","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"M. Silveira","948","1994","09","28","Brazil","Acre","Tarauacá","Bacia do Rio Juruá, Rio Muru, Seringal Vitória Velha, Colocaçao Vista Alegre, margem direita.","-70.8067","-8.4275",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110171' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00330681","NY00330681_01",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","684625","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don","M. H. Nee",NA,NA,NA,"W. W. Thomas","12218","2000","10","14","Brazil","Bahia","Boa Nova","27 km west of Dario Meira on road to Boa Nova (17.1 km east of Boa Nova).","-40.1116833","-14.4412333",NA,NA,NA,"300","300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280919' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00684625","NY00684625_01",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2486248","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"C. A. Cid Ferreira","4585","1984","06","16","Brazil","Rondônia","Costa Marques","Chapada dos Parecis, Distrito de Alta Floresta, estrada P-56, km 17. Coordinate Range: 11 12 S, 62 63 W","-62.63","-11.12",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704079' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY02486248",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","626987","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"A. C. Filho","1333","1983","05","10","Brazil","São Paulo","Biritiba-Mirim","Estaçao Biológica de Boracéia.","-45.875","-23.642",NA,NA,NA,"890","950",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368273' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00626987","NY00626987_01",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","627006","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"L. Riedel","2287","1834","05",NA,"Brazil",NA,NA,"Ad rivulus pr. St. Barbara.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368278' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627006","NY00627006_01",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","627009","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"N. A. Rosa","3806","1980","11","20","Brazil","São Paulo",NA,"Arredores do Castelinho do Instituto de Botânica de Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368259' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627009","NY00627009_01",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","627003","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"L. Riedel","434","1821","12",NA,"Brazil","Bahia","Ilhéus","Pr. Ilhéus.","-39.0492","-14.7892",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368275' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00627003","NY00627003_01",NA,NA,NA,NA,NA,NA,NA
