"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"327","2020-05-19 11:38:52-03","FEPAGRO","BLA","6585","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","V. Simas",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,NA,NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fértil","BLA006585","Spermatophyta",NA,NA,"1965","11","11","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"(Lam.) Lam.",NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"328","2020-11-10 11:06:40-03","FEPAGRO","BLA","3316","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","V. Fagundes",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,NA,NA,"Habitat: Cultivado","BLA003316","Spermatophyta",NA,"I. L. Barreto","1962","05","08","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"(Lam.) Lam.",NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"329","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","20471","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Tressens, S.G.","2203",NA,"Argentina","Corrientes","Rota 119, 28 km S do acesso a Mercedes.",NA,NA,NA,NA,"Lombada pedregosa. Intercâmbio com o Herbário CTES.","HAS0020471","Magnoliophyta",NA,NA,"1984","02",NA,"Dep. Mercedes",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","3895","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Rosa, Z.","s.n.",NA,"Brasil","Rio Grande do Sul","Fac. Agronomia",NA,NA,NA,NA,NA,"HAS0003895","Magnoliophyta",NA,"Rosa, Z.","1976","04",NA,"Porto Alegre","-51.124635","-30.053181",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,"-51,124635","-30,053181",NA,NA,NA
"331","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","4098","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Torgan, L.","s.n.",NA,"Brasil","Rio Grande do Sul","Faculdade de Agronomia",NA,NA,NA,NA,NA,"HAS0004098","Magnoliophyta",NA,"Torgan, L.","1976","04",NA,"Porto Alegre","-51.124635","-30.053181",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,"-51,124635","-30,053181",NA,NA,NA
"332","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","90","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Soares, Z.; Aguiar, L.","s.n.",NA,"Brasil","Rio Grande do Sul","Parque Farroupilha","27","27",NA,NA,"capim-nexenin (S.C.)","HAS0000090","Magnoliophyta",NA,"Soares, Z. ; Aguiar, L.","1973","05",NA,"Porto Alegre","-51.214437","-30.034991",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,"-51,214437","-30,034991",NA,NA,NA
"333","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8235","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Bueno, O.","922",NA,"Brasil","Rio Grande do Sul","campo limpo C cau 63",NA,NA,NA,NA,NA,"HAS0008235","Magnoliophyta",NA,NA,"1977","09",NA,"Montenegro","-51.4611015319824","-29.6886005401611",NA,"(Lam.) Lam.",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8164","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Bueno, O.","851",NA,"Brasil","Rio Grande do Sul","campo limpo B cav 21",NA,NA,NA,NA,NA,"HAS0008164","Magnoliophyta",NA,NA,"1977","09",NA,"Montenegro","-51.4611015319824","-29.6886005401611",NA,"(Lam.) Lam.",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","17671","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Strehl, T.","534",NA,"Brasil","Rio Grande do Sul","Polo Carboquímico; campo Arroio Porteirinha.",NA,NA,NA,NA,NA,"HAS0017671","Magnoliophyta",NA,"Strehl, T.","1982","12",NA,"São Jerônimo","-51.7221984863281","-29.9591999053955",NA,"(Lam.) Lam.",NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","17095","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Neves, M.","100",NA,"Brasil","Rio Grande do Sul","Polo Carboquímico; campo atrás da Fazenda Capão.",NA,NA,NA,NA,"Planta cespitosa, com cerca de 30 cm de altura; pouco numerosa; dispersa, em campo sujo.","HAS0017095","Magnoliophyta",NA,"Strehl, T.","1982","09",NA,"São Jerônimo","-51.7221984863281","-29.9591999053955",NA,"(Lam.) Lam.",NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","17373","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Abruzzi, M.L.","734",NA,"Brasil","Rio Grande do Sul","Polo Carboquímico, em campo situado a 4 Km após a Fazenda do Conde, no sentido Porto do Conde e Fazenda Bugio; lado direito.",NA,NA,NA,NA,NA,"HAS0017373","Magnoliophyta",NA,"Strehl, T.","1982","10",NA,"São Jerônimo","-51.7221984863281","-29.9591999053955",NA,"(Lam.) Lam.","1982",NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8876","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Waechter, J.L.","806",NA,"Brasil","Rio Grande do Sul","Campo Bonito",NA,NA,NA,NA,"em butiazal; solo arenoso; capim-pé-de-galinha","HAS0008876","Magnoliophyta",NA,"Waechter, J.L.","1978","04",NA,"Torres","-49.7268981933594","-29.3353004455566",NA,"(Lam.) Lam.",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8253","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Bueno, O.","940",NA,"Brasil","Rio Grande do Sul","Campo de Eryngium x Aspilia (C-CS2)",NA,NA,NA,NA,NA,"HAS0008253","Magnoliophyta",NA,"Miotto, S.T.S.","1977","11",NA,"Triunfo","-51.7181015014648","-29.9433002471924",NA,"(Lam.) Lam.","1977","11","17","41194","auto",NA,NA,NA,NA,NA,NA,NA
"340","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","71460","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Mattos, J.","s.n.",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,"Num vassoural","HAS0071460","Magnoliophyta",NA,"Essi, L.","1959","01",NA,"Orleans","-49.2914009094238","-28.3589000701904",NA,"(Lam.) Lam.","2017","03","10","31549","auto",NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:15:22-03","IBt","SP","10088","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Stuckert, T","449","Southern America","Argentina","Córdoba",NA,NA,NA,NA,NA,NA,"SP043570",NA,NA,NA,"1902",NA,NA,NA,NA,NA,"SP043570","(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:15:22-03","IBt","SP","180235","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Sendulsky, T","1858",NA,"Paraguai","Baixo Paraná","Próximo ao rio Acaraí.",NA,NA,NA,NA,NA,"SP043561",NA,NA,NA,"1982","03","22",NA,NA,NA,"SP043561","(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:15:22-03","IBt","SP","27446","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Cabrera, AL","608","Southern America","Argentina","La Plata",NA,NA,NA,NA,NA,NA,"SP043569",NA,NA,"Cabrera, AL","1929","01","15",NA,NA,NA,"SP043569","(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:15:22-03","IBt","SP","77896","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Eiten, G; Eiten, LT","4553",NA,"Brasil","Maranhão","Ilha de Balsas, Ilha de Balsas region, between the Rios Balsas and Parnaíba. Infront of main house of Fazenda Morros, about 35 km south of Loreto.","300","300",NA,NA,NA,"SP043567",NA,NA,"Swallen, JR","1962","05","10","Loreto","-45.066667","-7.383333","SP043567","(Lam.) Lam.","1964",NA,NA,NA,NA,NA,NA,"-45.066667","-7.383333",NA,NA,NA
"345","2019-11-21 10:15:22-03","IBt","SP","321039","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Coradin, L; Schultze-Kraft, R; Silva, GP","3039",NA,"Brasil","Bahia","BR 101 Entre Rios - Esplanada, km 56",NA,NA,NA,NA,NA,"SP043568",NA,NA,"Rodrigues, RS","1980","07","17","Entre Rios","-38.084400177002","-11.9419002532959","SP043568","(Lam.) Lam.","2012","01","16","52418","auto",NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:15:22-03","IBt","SP","84250","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Clayton, WD","4433",NA,"Brasil","Rio Grande do Sul","Centro Agronômico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","01","29","Guaiba","-51.3250007629395","-30.113899230957",NA,"(Lam.) Lam.",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:15:22-03","IBt","SP","84172","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Clayton, WD","4376",NA,"Brasil","Rio Grande do Sul","Agric. Experiment Station.",NA,NA,NA,NA,NA,"SP043571",NA,NA,NA,"1965","01","28","Montenegro","-51.4611015319824","-29.6886005401611","SP043571","(Lam.) Lam.",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:15:22-03","IBt","SP","118517","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Sendulsky, T","1145",NA,"Brasil","São Paulo","Parque do Estado",NA,NA,NA,NA,NA,NA,NA,NA,"Guglieri, A","1971","01","27","São Paulo","-46.6300010681152","-23.5400009155273",NA,"(Lam.) Lam.","1997","04",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:15:22-03","IBt","SP","101602","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Sendulsky, T","439",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica.",NA,NA,NA,NA,NA,"SP043572",NA,NA,"Guglieri, A","1966","12","07","São Paulo","-46.6300010681152","-23.5400009155273","SP043572","(Lam.) Lam.","1997","04",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
