"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01172022","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"R. A. Moore","57","South America","Brazil","Pará","Rio Jari, Monte Dourado.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375370' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172022","1970","04",NA,"Magnoliophyta","Laurales","(Meisn.) Taub. ex Mez","-52.539719","-0.8678545","NY01172022_01",NA,"H. H. van der Werff","Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","865018","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"G. T. Prance","12450","South America","Brazil","Acre","Serra da Moa, Rio Moa, 6km. Above school. Forest on hill slopes.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865018","1971","04","25","Magnoliophyta","Laurales","(Meisn.) Taub. ex Mez","-72.8956","-7.6144","NY00865018_01",NA,"C. K. Allen","Mâncio Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-30 02:06:00-03","NY","NYBG","01172016","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"C. C. Berg","616","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375358' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172016","1977","10","18","Magnoliophyta","Laurales",NA,NA,NA,"NY01172016_01",NA,"K. Kubitzki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-30 02:06:00-03","NY","NYBG","01172052","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"M. G. da Silva","6056","South America","Brazil","Rondônia","Ji-Paraná, BR-364, Gleba G, km 3.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375372' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172052","1983","03","29","Magnoliophyta","Laurales",NA,"-63.9039001464844","-8.76194000244141","NY01172052_01",NA,NA,"Porto Velho",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","865021","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"B. A. Krukoff","5221","South America","Brazil","Acre","Upper Rio Jurupary, on terra firma.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=649516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865021","1933","07","15","Magnoliophyta","Laurales","(Meisn.) Taub. ex Mez","-70","-8","NY00865021_01",NA,"A. J. G. H. Kostermans","Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01172040","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"B. Maguire","56549","South America","Brazil","Rondônia","66 km west of Vilhena. Brasília-Acre highway.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375363' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172040","1963","09","03","Magnoliophyta","Laurales","(Meisn.) Taub. ex Mez","-60.569482","-12.436039","NY01172040_01",NA,"C. K. Allen",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01172045","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"N. T. da Silva","1041","South America","Brazil","Pará","Região do Rio Jarí. R. Jarí, Monte Dourado, Planalto A","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375367' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172045","1968","09","30","Magnoliophyta","Laurales","(Meisn.) Taub. ex Mez","-52.6008224","-0.8809315","NY01172045_01",NA,"H. H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01172044","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"N. T. da Silva","1041","South America","Brazil","Pará","Região do Rio Jarí. R. Jarí, Monte Dourado, Planalto A","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375368' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172044","1968","09","30","Magnoliophyta","Laurales","(Meisn.) Taub. ex Mez","-52.6008224","-0.8809315","NY01172044_01",NA,"H. H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","XIL021","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil",NA,"Amazônia",NA,NA,"Doação SUDAM:não há dados sobre data e local da coleta, bem como coletor e identificador. Data de aquisição: Julho/83.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:45-03","UTFPR","DVPR","3624","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Caxambu, MG; et al.","5302",NA,"Brasil","Roraima","Sítio Recanto dos Pássaros, 36km de Vilhena, próximo á BR-364.",NA,NA,"arvoreta heliófita, ca. 5 m. Frutos imaturo verdes.; Relevo: Suave - ondulado. Transição entre Floresta Amazônica e Cerrado.","DVPR003624","2014","06","19","Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-60.2342","-12.34452",NA,NA,"Brotto, ML","Vilhena","483","483",NA,NA,"2014","11","13","-60.2342","-12.34452",NA,NA,NA,NA,NA,NA
"55","2019-09-10 21:43:16-03","UNEMAT","TANG","6301","S","Plantae","Lauraceae","Mezilaurus","ita-uba","Mezilaurus ita-uba",NA,"Oliveira, PV;; Ferreira, J; Godói, HNL","144",NA,"Brasil","Mato Grosso","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Lote F de supressão.",NA,NA,NA,"TANG000006301","2015","07","29",NA,NA,"(Meisn.) Taub. ex Mez","-55.558642","-10.965792",NA,NA,NA,"Itaúba","260","260",NA,NA,NA,NA,NA,"-55.558642","-10.965792",NA,NA,NA,NA,NA,NA
"56","2019-09-10 21:43:16-03","UNEMAT","TANG","4046","S","Plantae","Lauraceae","Mezilaurus","ita-uba","Mezilaurus ita-uba",NA,"Santos, RC; Ferreira, J; Godói, HNL","41",NA,"Brasil","Mato Grosso","Lote D de supressão, Resgate da flora da UHE Colider",NA,NA,NA,"TANG000004046","2015","06","19",NA,NA,"(Meisn.) Taub. ex Mez","-55.535583","-10.993278",NA,NA,NA,"Itaúba","267","267",NA,NA,NA,NA,NA,"-55.535583","-10.993278",NA,NA,NA,NA,NA,NA
"57","2019-11-19 15:44:14-03","UNEB","HUNEB","13233","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Matos, G.S.","39",NA,"Brasil","Bahia","Riacho da Guia Margem do Rio Subaúma-mirim",NA,NA,NA,"HUNEB0013233","2010","12","21","Angiospermae","Florideophycidae","(Meisn.) Taub. ex Mez.","-38.4192008972168","-12.1356000900269",NA,NA,NA,"Alagoinhas",NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"58","2021-03-30 12:39:12-03","EAO","IAN","150605","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","0941705","Southern America","Brasil",NA,"Belterra-Santarém-Cuiabá.&nf;Coleção do IBDF.",NA,NA,NA,"IAN150605","1975","09","29","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:39:12-03","EAO","IAN","38543","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Woodherbarium Surinam","320","Southern America","Suriname",NA,NA,NA,NA,NA,"IAN038543","1945","05",NA,"Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,"IAN038543 IAN038543_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:39:12-03","EAO","IAN","10309","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ducke, A","681","Southern America","Brasil","Amazonas","Rio Negro inferior, boca Acajuntuba.&nf;In silva non inundabili ad marginem campinal.",NA,NA,NA,"IAN010309","1941","03","22","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,"IAN010309",NA,"Kubitzki, K",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:39:12-03","EAO","IAN","124976","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, E","4804","Southern America","Brasil","Pará","Rio Jarí, Planalto de Monte Dourado, mata alta, terra firme.",NA,NA,NA,"IAN124976","1968","08","28","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:39:12-03","EAO","IAN","124990","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, E","4818","Southern America","Brasil","Pará","Rio Jarí, Planalto de Monte Dourado, mata alta, terra firme.",NA,NA,NA,"IAN124990","1968","08","31","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:39:12-03","EAO","IAN","124996","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, E","4824","Southern America","Brasil","Pará","Rio Jarí, Planalto de Monte Dourado, mata alta, terra firme.",NA,NA,NA,"IAN124996","1968","09","03","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:39:12-03","EAO","IAN","125019","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, E","4847","Southern America","Brasil","Pará","Rio Jarí, Planalto de Monte Dourado, mata alta, terra firme.",NA,NA,NA,"IAN125019","1968","09","06","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Alves, FM",NA,NA,NA,NA,NA,"2012","04","10",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:39:12-03","EAO","IAN","135946","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Pires, JM; Belém, RP","12853","Southern America","Brasil","Pará","Rio Itacaiunas, afl. do Rio Tocantins, Serra Buritirama (B5), região com minério de manganês.",NA,NA,NA,"IAN135946","1970","08",NA,"Dicotiledônea",NA,"(Meisn.) Taub. ex Mez","-50.25","-5.5",NA,NA,"Alves, FM",NA,NA,NA,NA,NA,"2010","04","10","-50.25","-5.5",NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:39:12-03","EAO","IAN","133714","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","1845","Southern America","Brasil","Pará","Região do Rio Jarí, Estyrada entre Planalto A e Braço.&nf;Mata de terra firme.",NA,NA,NA,"IAN133714","1969","04","10","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Kubitzki, K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:39:12-03","EAO","IAN","134528","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","2704","Southern America","Brasil","Pará","Região do Jarí, Igarapé Tinguelin, k 19, mata de terra firme.",NA,NA,NA,"IAN134528","1969","08","16","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:39:12-03","EAO","IAN","136300","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","3238","Southern America","Brasil","Pará","Região do Rio Jarí, estrada de São Miguel. mata de terra firme.",NA,NA,NA,"IAN136300","1970","07","15","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Alves, FM",NA,NA,NA,NA,NA,"2011","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:39:12-03","EAO","IAN","136340","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","3278","Southern America","Brasil","Pará","Região do Rio Jarí, Estrada do Munguba km 15, mata de terra firme.",NA,NA,NA,"IAN136340","1970","08","21","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:39:12-03","EAO","IAN","144015","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Pires, JM; Cavalcante, PB","14385","Southern America","Brasil","Roraima","Perto da Boca do Rio Ajarani com o Rio Branco.&nf;Quadrícula NA-20-Z-B. Ponto O1B. Mata de várzea.",NA,NA,NA,"IAN144015","1974","04","28","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:39:12-03","EAO","IAN","150615","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","1171706","Southern America","Brasil",NA,"Belterra-Santarém-Cuiabá.&nf;Coleção do IBDF.",NA,NA,NA,"IAN150615","1975","10","02","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:39:12-03","EAO","IAN","150625","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","1191707","Southern America","Brasil",NA,"Belterra-Santarém-Cuiabá.&nf;Coleção do IBDF.",NA,NA,NA,"IAN150625","1975","10","06","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:39:12-03","EAO","IAN","150648","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","1471709","Southern America","Brasil",NA,"Belterra-Santarém-Cuiabá. Coleção do IBDF.",NA,NA,NA,"IAN150648","1975","10","11","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:39:12-03","EAO","IAN","150663","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","1741711","Southern America","Brasil",NA,"Belterra-Santarém-Cuiabá.&nf;Coleção do IBDF.",NA,NA,NA,"IAN150663","1975","10","24","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:39:12-03","EAO","IAN","150690","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","1901710","Southern America","Brasil",NA,"Belterra-Santarém-Cuiabá.&nf;Coleção do IBDF.",NA,NA,NA,"IAN150690","1975","10","16","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:39:12-03","EAO","IAN","155325","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Cordeiro, MR; Pinheiro, GS","1435","Southern America","Brasil",NA,"Estrada Santarém-Cuiabá, km 67, Reserva Florestal do IBDF, mata alta de terra firme, solo argiloso.",NA,NA,NA,"IAN155325","1979","02","13","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:39:12-03","EAO","IAN","155380","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Cordeiro, MR; Pinheiro, GS","1489","Southern America","Brasil",NA,"Estrada Santarém-Cuiabá, km 67. Reserva Florestal do IBDF, mata alta de terra firme, solo argiloso.",NA,NA,NA,"IAN155380","1979","02","21","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:39:12-03","EAO","IAN","155388","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Cordeiro, MR; Pinheiro, GS","1497","Southern America","Brasil",NA,"Estrada Santarém-Cuiabá, km 67. Reserva Florestal do IBDF. Mata alta de terra firme, solo argiloso.",NA,NA,NA,"IAN155388","1979","02","22","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:39:12-03","EAO","IAN","155457","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Cordeiro, MR; Pinheiro, GS","1566","Southern America","Brasil",NA,"Estrada Santarém-Cuiabá, km 67, Reserva Florestal do IBDF, solo argiloso, mata alta de terra firme.",NA,NA,NA,"IAN155457","1979","03","02","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:39:12-03","EAO","IAN","155490","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Cordeiro, MR; Pinheiro, GS","1599","Southern America","Brasil",NA,"Estrada Santarém-Cuiabá, km 67, Reserva florestal do IBDF, solo argiloso, mata alta de terra firme.",NA,NA,NA,"IAN155490","1979","03","05","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Alves, FM",NA,NA,NA,NA,NA,"2012","04","10",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:38:44-03","EAO","IAN","194927","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Raul, FA","PSACF1271","Southern America","Brasil","Pará","Travessão 27. (UTM:9647334N/392513E).",NA,NA,NA,"IAN194927","2013","05","27","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez","-52.62055","-3.317167",NA,NA,NA,"Vitória do Xingu",NA,NA,NA,NA,NA,NA,NA,"-52.62055","-3.317167",NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:39:12-03","EAO","IAN","197078","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Braga, DPP","925","Southern America","Brasil","Pará","Propriedade de Deniston, cacau, terra firme",NA,NA,NA,"IAN197078","2017","07","04","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez","-52.317361","-6.023889",NA,NA,NA,"São Félix do Xingu","199","199",NA,NA,NA,NA,NA,"-52.317361","-6.023889",NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:39:12-03","EAO","IAN","33133","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Black, GA","2397","Southern America","Brasil","Amazonas","Rio Negro, campo Camundê.",NA,NA,NA,"IAN033133","1948","04","27","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,"IAN033133 IAN033133_1 IAN033133_e",NA,"Alves, FM",NA,NA,NA,NA,NA,"2010","11","17",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:39:12-03","EAO","IAN","59724","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Fróes, RL","26565","Southern America","Brasil","Amazonas","Paxiubinha, Rio Tefé, terra firme, floresta alta.",NA,NA,NA,"IAN059724","1950","06","14","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Kostermans, AJ",NA,NA,NA,NA,NA,"1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:39:12-03","EAO","IAN","78476","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Fróes, RL","28898","Southern America","Brasil","Amazonas","Rio Demeni, afl. do Rio Negro, posto Indigena Genipapo, terra firme, alta, mata virgem, atrás da caatinga de madeiras de valor comercial.",NA,NA,NA,"IAN078476","1952","10","12","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Alves, FM",NA,NA,NA,NA,NA,"2012","04","10",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:39:12-03","EAO","IAN","78647","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Fróes, RL","29101","Southern America","Brasil","Amazonas","Rio Aracá, sub-afl. do Rio Negro.",NA,NA,NA,"IAN078647","1952","10","26","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,"Itaubal",NA,NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-08 17:38:44-03","EAO","IAN","XILO1547","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Fróes, RL","29101","Southern America","Brasil","Amazonas","Rio Aracá, sub-afl. do Rio Negro.",NA,NA,NA,"IANXILO1547","1952","10","26","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,"Itaubal",NA,NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-08 17:38:44-03","EAO","IAN","XILO1548","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","1845","Southern America","Brasil","Pará","Região do Rio Jarí, Estyrada entre Planalto A e Braço.&nf;Mata de terra firme.",NA,NA,NA,"IANXILO1548","1969","04","10","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"Kubitzki, K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-04-08 17:38:44-03","EAO","IAN","XILO1549","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","2704","Southern America","Brasil","Pará","Região do Jarí, Igarapé Tinguelin, k 19, mata de terra firme.",NA,NA,NA,"IANXILO1549","1969","08","16","Dicotiledônea",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
