"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","469142","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"R. P. Belém","3016","1967","01","09","Brazil","Bahia","Itacaré","Itacaré","-38.9967","-14.2778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469142","NY00469142_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1034336","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","R. Spichiger; E. Cottier",NA,NA,NA,"A. C. Cervi","CA7439","1994","03","06","Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada","-36.42","-9.25",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251478' target='other'> <mi>dwc_moreinfo</mi></a>","NY01034336","NY01034336_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"47","2017-06-21 09:29:00-03","NY","NYBG","02447170","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea",NA,"H. H. van der Werff",NA,NA,NA,"F. A. González","3355","1995","01","09","Colombia","Meta","Puerto Gaitán","Estación Carimagua","-71.3","4.58",NA,NA,"200","300","Collection date as: 09 Ene 1995 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=468198' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447170","NY02447170_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02610105","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"A. Quinet","1095","2007","03","01","Brazil","Rio de Janeiro","Rio de Janeiro","Mun. de Cachoeiras de Macacu, Guapiaçu, Reserva Ecológica de Guapiaçu (REGUA), próximo ao alojamento.","-42.750555","-22.429167",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2916912' target='other'> <mi>dwc_moreinfo</mi></a>","NY02610105","NY02610105_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","469153","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"R. M. Klein","2401","1960","03","10","Brazil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro, Blumenau","-49.082834","-26.926032",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469153","NY00469153_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","469161","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"R. Reitz","6592","1976","03","06","Brazil","Santa Catarina","Vidal Ramos","Barra de Areia, Vidal Ramos","-49.3556","-27.3919",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469161","NY00469161_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","629768","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. H. van der Werff",NA,NA,NA,"J. G. Jardim","2769","2000","02","22","Brazil","Bahia","Camamu","Rod. BA 650 Camamu/Travessao, entrada a 15,7 km da sede municipal. Faz. Zumbi dos Palmares (assentamento) ca. 1 km da rod. Ca. 6,3 km na viscinal para a Faz. Dandara","-39.1389","-14.015",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452028' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629768","NY00629768_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","469150","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"R. Reitz","1695","1954","03","04","Brazil","Santa Catarina","Itajaí","Itajaí","-48.694047","-26.904801",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452048' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469150","NY00469150_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","469146","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"R. P. Belém","3258","1967","02","01","Brazil","Bahia","Belmonte","Belmonte. Plantacao de cacau","-38.88","-15.86",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469146",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","469147","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"S. A. Mori","11347","1979","02","05","Brazil","Bahia","Maraú","Rod. BR 030, trecho Ubaitaba/Maraú, km 15. Folha SD 24 (14-39c)","-39.0144","-14.1033",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452042' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469147","NY00469147_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","469158","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"R. Reitz","9521","1960","02","05","Brazil","Santa Catarina","Blumenau","Mata da Companhia, Bom Retiro, Blumenau","-49.0658","-26.9194",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469158","NY00469158_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","469149","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer",NA,NA,NA,"G. Gardner","609","1836",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452053' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469149","NY00469149_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1039635","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","M. L. Brotto",NA,NA,NA,"M. L. Brotto","163","2008","07","07","Brazil","Paraná","Morretes","Arredores.","-48.8344","-25.4769",NA,NA,"50",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488657' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039635","NY01039635_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","469148","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"K. Kubitzki","8133","1981","02","21","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452054' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469148","NY00469148_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1039341","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet",NA,NA,NA,"M. V. Peron","932","1992","02","23","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Fazenda Santa Rita.","-42.883","-22.483",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1485567' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039341","NY01039341_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","821937","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. H. van der Werff",NA,NA,NA,"P. Fiaschi","1297","2003","02","14","Brazil","Bahia","Arataca","BR 101, entre Jussari e Camacã. Entrada à direita, ca. 17.2 km da saída para Jussari, após km 574 da BR 101. Ca. 5 km da estrada para a Torre Serra Boa.","-39.48","-15.01777778",NA,NA,"670","670","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908758' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821937","NY00821937_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA
"61","2016-10-19 09:49:00-02","NY","NYBG","355474","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea floribunda","(Spreng.) Hassl.",NA,NA,NA,NA,"T. Rojas","10529","1907",NA,NA,"Paraguay",NA,NA,"In altaplanitie et declivibus Sierra de Amambay.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589341' target='other'> <mi>dwc_moreinfo</mi></a>","NY00355474","NY00355474_01 NY00355474_02",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales","isotype","floribunda",NA,NA,NA,NA
"62","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG129","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE; Terra, B.",NA,"2008","06","27","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"N ºF4",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG130","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE.; Terra, B",NA,"2008","06","27","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº F15",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG133","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Colombini, M.A.G.; Afonso, C.G.;Pereira, CE.",NA,"2007","10","11","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº21",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:31:01-03","UFRJ","RFA","13430","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","I. de Vattimo","1978","01","11","P. Occhioni","5337","1972","11","25","Brasil","Paraná","Paraná","Estrada Joinville - Curitiba, km 49",NA,NA,NA,NA,NA,NA,"Arvoreta 5 - 6 m de altura; flor esverdeada; fruto ainda imaturo","RFA43185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:31:01-03","UFRJ","RFA","24238","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2000","05","18","F. M. de B. Pereira","271","2000","05","18","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Fazenda do Matão;","-42.834167","-22.458056","42º50'3''W","22º27'29''S","70","70","Árvore com 11m de altura e DAP de 12cm, rara no local.","RFA38465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:20:05-03","UFRJ","RFA","26403","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2001","06","20","A. Quinet","51/67","2001","01","26","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Estrada do Matão.","-43.123611","-22.566667","43º7'25''W","22º34'0''S","150","150","Árvore, 20m de altura, 100cm de DAP, folhas verdes discolores, flores brancas, mata de encosta sobre solo argiloso/arenoso, comum no local.","RFA38464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:05-03","UFRJ","RFA","27461","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2001","08","07","A. Quinet","20/85","2001","04","07","Brasil","Rio de Janeiro","Nova Friburgo","Lumiar/ Macaé de Cima.","-42.324444","-22.356389","42º19'28''W","22º21'23''S","700","700","Árvore, folha discolor verde, inflorescência amarronzada, comum no local.","RFA38467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:31:01-03","UFRJ","RFA","39621","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Alexandre Quinet",NA,NA,NA,"Finotti R.; Caruzo J.","54",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto","-42.795278","-22.499722","42º47'43''W","22º29'59''S","50","50","Arvore de 10 metros de altura e PAP de 32,8cm.","RFA24623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:31:01-03","UFRJ","RFA","4676","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2006","02","22","P. Occhioni","199","1945","03","22","Brasil","Rio de Janeiro","Rio de Janeiro","Mats do Pai Ricardo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore grande; flores brancas","RFA43209",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:31:01-03","UFRJ","RFA","13593","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees & Mart.) Rohwer","J. Rohwer","1986",NA,NA,"A.P. Duarte; Appa 169","6957","1962","09","07","Brasil","Amazonas","Barcelos",NA,"-62.9241981506348","-0.974722027778625",NA,NA,NA,NA,"Árvore de 25 m de altura, terra firme, madeira para estudo","RFA28664",NA,"358570","auto",NA,NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"72","2020-11-13 09:20:05-03","UFRJ","RFA","26771","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2001","08","07","A. Quinet","34/71","2001","02","13","Brasil","Rio de Janeiro","Magé","Estrada do Matão.","-43.040599822998","-22.6527996063232","43º7'72''W","22º34'80''S","110","110","Árvore 6m de altra, 32cm de DAP, folha verde discolor, flor com aterolas verdes, comum no local.","RFA38468",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:45-03","UTFPR","DVPR","3618","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, ML","2014","11","13","Caxambu, MG; et al.","5074","2014","03","24","Brasil","Paraná","Guaraqueçaba","Agropecuária Bananal. Propiedade do Sr. Werner","-48.23099","-25.10402","-48.23099","-25.10402","19","19","árvore ca. 12m. ripária, heliófita. Flores alvas.; Relevo: plano - Vegetação: Floresta Ombrófila Densa Aluvial.","DVPR003618",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-19 15:44:14-03","UNEB","HUNEB","14206","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Chagas e Silva, F.","1028","1986","03","07","Brasil","São Paulo","Iporanga","Morro Preto","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"HUNEB0014206",NA,"38740","auto",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Dicotyledoneae",NA,NA,NA
"75","2019-11-19 15:44:14-03","UNEB","HUNEB","6426","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","P.Moraes","2010","05",NA,"Jardim, J.G.","2838","2000","02","24","Brasil","Bahia","Santa Teresinha","14,5 km na rod. Elísio Medrado. Torre da Embratel, ca. 7 km do Distr. De Pedra Branca. Serra da Gibóia.","-39.475833","-12.853611","39W28'33''","12S51'13''",NA,NA,NA,"HUNEB0006426",NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Dicotyledoneae",NA,NA,NA
"76","2013-07-03 11:05:00-03","EBDA","BAH","7195","S","Plantae","Lauraceae","Nectandra","membranaceae","Nectandra membranaceae","(Sw.) Griseb.","Henk Van der Werff","1984",NA,NA,"H. Van der Werff & Rafael Ortiz",NA,"1983","07","27",NA,NA,NA,"Edo. Mérida, Distr. Tovar, La Llorona, on road to Amparo. Undisturbed forest on mt. Slope, elev. 800m. Lower part with + ou - dry evergreen forest, no epiphytes. Higher up more moisture w/ferns (Polybotrya, sterile forming a closed ground cover). Many pal",NA,NA,NA,NA,NA,NA,"Tree 15m, flowers whitish. - wood sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:26:04-03","PUCPR","HUCP","18716","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1141","2006","03","15","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"HUCP00012780","HUCP00012780","55154","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:26:04-03","PUCPR","HUCP","18233","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Selusniaki, M","2007","08","03","Bonaldi, C","111","2006","05","18","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"HUCP00012783","HUCP00012783","44368","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:26:04-03","PUCPR","HUCP","18582","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Moledo, R; Beltrami, L","960","2006","04","21","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012764","HUCP00012764","30514","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:26:04-03","PUCPR","HUCP","18228","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Selusniaki, M","2007","11","23","Bonaldi, C","055","2006","03","17","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00012817","HUCP00012817","24916","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:26:04-03","PUCPR","HUCP","18234","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Selusniaki, M","2007","11","22","Bonaldi, C","056","2006","03","17","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00012700","HUCP00012700","24916","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:26:04-03","PUCPR","HUCP","23628","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M",NA,NA,NA,"Dunaiski, A","1714","2001","08","25","Brasil","Paraná","São José dos Pinhais","Colônia Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00012929","HUCP00012929","45291","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:26:04-03","PUCPR","HUCP","23575","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M",NA,NA,NA,"Dunaiski, A","3342","2007","03","14","Brasil","Paraná","São José dos Pinhais","Colônia Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00012804","HUCP00012804","45291","auto",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-26 18:08:32-03","CPAN-UFMS","COR","7385","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"G. Hatschbach & E. Barbosa","56368","1992","02","13","Brasil","Paraná","Morretes","Caminho Prainhas - Eng. Lange. Mata pluvial; ;.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Com Flor: creme",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:18:10-03","UFBA","ALCB","025341","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinéz, A","1998","07",NA,"Guedes, ML; et al.","3061","1994","05","15","Brasil","Bahia",NA,"Barrolândia. Fazenda Genebra",NA,NA,NA,NA,NA,NA,"ca. 12m de altura. Folhas coriáceas, discolores. Inflorescência em botões esverdeados.","ALCB003029","ALCB003029",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
