especie_original,cat_ameaca_cncflora,fonte
Eugenia nutans,LC,cncflora_out_1
Eugenia oxyoentophylla,DD,cncflora_out_1
Eugenia oxyoentophylla,EN,cncflora_out_0
Eugenia pachyclada,EN,cncflora_out_1
Eugenia pachyclada,EN,cncflora_out_0
Eugenia pallidopunctata,LC,cncflora_out_1
Eugenia pantagensis,VU,cncflora_out_1
Eugenia pauciflora,NT,cncflora_out_1
Eugenia percincta,DD,cncflora_out_1
Eugenia percrenata,VU,cncflora_out_1
Eugenia peruibensis,CR,cncflora_out_1
Eugenia peruibensis,EN,cncflora_out_0
Eugenia piloensis,LC,cncflora_out_1
Eugenia pisiformis,LC,cncflora_out_1
Eugenia pistaciifolia,LC,cncflora_out_1
Eugenia pithecocephala,CR,cncflora_out_1
Eugenia platysema,LC,cncflora_out_1
Eugenia plicatocostata,NT,cncflora_out_1
Eugenia pluriflora,LC,cncflora_out_1
Eugenia prasina,LC,cncflora_out_1
Eugenia pruinosa,EN,cncflora_out_1
Eugenia pruinosa,EN,cncflora_out_0
Eugenia pseudomalacantha,EN,cncflora_out_1
Eugenia pseudomalacantha,EN,cncflora_out_0
Eugenia pulcherrima,VU,cncflora_out_1
Eugenia regia,EN,cncflora_out_1
Eugenia reitziana,EN,cncflora_out_1
Eugenia rotundicosta,EN,cncflora_out_1
Eugenia rotundicosta,CR,cncflora_out_0
Eugenia rugosissima,CR,cncflora_out_1
Eugenia ruschiana,CR,cncflora_out_1
Eugenia schottiana,LC,cncflora_out_1
Eugenia sclerocalyx,VU,cncflora_out_1
Eugenia sclerocalyx,VU,cncflora_out_0
Eugenia serraegrandis,DD,cncflora_out_1
Eugenia sessilifolia,CR,cncflora_out_1
Eugenia sobraliana,EN,cncflora_out_1
Eugenia solimoensis,DD,cncflora_out_1
Eugenia sprengelii,LC,cncflora_out_1
Eugenia squamiflora,DD,cncflora_out_1
Eugenia stenosepala,LC,cncflora_out_1
Eugenia strellensis,DD,cncflora_out_1
Eugenia strigipes,DD,cncflora_out_1
Eugenia subterminalis,LC,cncflora_out_1
Eugenia tenuiflora,DD,cncflora_out_1
Eugenia tenuipedunculata,VU,cncflora_out_1
Eugenia tephrogyna,NT,cncflora_out_1
Eugenia theodorae,CR,cncflora_out_1
Eugenia tumescens,CR,cncflora_out_1
Eugenia valsuganana,EN,cncflora_out_1
Eugenia vattimoana,CR,cncflora_out_1
Eugenia vattimoana,VU,cncflora_out_0
Eugenia vernicosa,LC,cncflora_out_1
Eugenia villaenovae,EN,cncflora_out_1
Eugenia violascens,DD,cncflora_out_1
Eugenia viscacea,NT,cncflora_out_1
Eugenia xanthoxyloides,VU,cncflora_out_1
Eugenia zuccarinii,LC,cncflora_out_1
Eulophia ruwenzoriensis,DD,cncflora_out_1
Eupatorium lineatum,DD,cncflora_out_1
Euphorbia appariciana,EN,cncflora_out_1
Euphorbia attastoma,EN,cncflora_out_1
Euphorbia crossadenia,EN,cncflora_out_1
Euphorbia gymnoclada,VU,cncflora_out_1
Euphorbia holochlorina,CR,cncflora_out_1
Euphorbia laevigata,DD,cncflora_out_1
Euphorbia sabulicola,CR,cncflora_out_1
Euplassa cantareirae,EN,cncflora_out_1
Euplassa cantareirae,EN,cncflora_out_0
Euplassa hoehnei,EN,cncflora_out_1
Euplassa incana,NT,cncflora_out_1
Euplassa incana,VU,cncflora_out_0
Euplassa nebularis,EN,cncflora_out_1
Euplassa nebularis,EN,cncflora_out_0
Euplassa rufa,VU,cncflora_out_1
Euplassa semicostata,EN,cncflora_out_1
Euplassa semicostata,EN,cncflora_out_0
Euplassa taubertiana,DD,cncflora_out_1
Euploca salicoides,LC,cncflora_out_1
Eurystyles lobata,DD,cncflora_out_1
Eurystyles lorenzii,LC,cncflora_out_1
Eurystyles rutkowskiana,DD,cncflora_out_1
Euterpe edulis,VU,cncflora_out_1
Euxylophora paraensis,EN,cncflora_out_1
Euxylophora paraensis,CR,cncflora_out_0
Evolvulus aurigenius,LC,cncflora_out_1
Evolvulus barbatus,DD,cncflora_out_1
Evolvulus chapadensis,EN,cncflora_out_1
Evolvulus chrysotrichos,EN,cncflora_out_1
Evolvulus cressoides,NT,cncflora_out_1
Evolvulus ericifolius,LC,cncflora_out_1
Evolvulus filipes,LC,cncflora_out_1
Evolvulus fuscus,NT,cncflora_out_1
Evolvulus glaziovii,VU,cncflora_out_1
Evolvulus gnaphalioides,EN,cncflora_out_1
Evolvulus kramerioides,VU,cncflora_out_1
Evolvulus rariflorus,VU,cncflora_out_1
Evolvulus riedelii,EN,cncflora_out_1
Evolvulus stellariifolius,EN,cncflora_out_1
Exellodendron gardneri,LC,cncflora_out_1
Exellodendron gracile,EN,cncflora_out_1
Exellodendron gracile,EN,cncflora_out_0
Exostyles glabra,DD,cncflora_out_1
Exostyles godoyensis,NT,cncflora_out_1
Facheiroa cephaliomelana,EN,cncflora_out_1
Facheiroa cephaliomelana,EN,cncflora_out_0
Facheiroa cephaliomelana subsp. estevesii,EN,cncflora_out_1
Facheiroa ulei,EN,cncflora_out_1
Faramea aristata,DD,cncflora_out_1
Faramea atlantica,VU,cncflora_out_1
Faramea australis,DD,cncflora_out_1
Faramea bahiensis,VU,cncflora_out_1
Faramea bicolor,VU,cncflora_out_1
Faramea biflora,NT,cncflora_out_1
Faramea brachyloba,EN,cncflora_out_1
Faramea calyciflora,CR,cncflora_out_1
Faramea campanularis,EN,cncflora_out_1
Faramea coerulea,NT,cncflora_out_1
Faramea cordifolia,DD,cncflora_out_1
Faramea filamentosa,EN,cncflora_out_1
Faramea includens,VU,cncflora_out_1
Faramea intercedens,CR,cncflora_out_1
Faramea leucocalyx,EN,cncflora_out_1
Faramea martiana,DD,cncflora_out_1
Faramea monantha,LC,cncflora_out_1
Faramea pachyantha,LC,cncflora_out_1
Faramea paratiensis,EN,cncflora_out_1
Faramea platypoda,DD,cncflora_out_1
Faramea tinguana,CR,cncflora_out_1
Faramea urophylla,DD,cncflora_out_1
Ferdinandusa cordata,DD,cncflora_out_1
Ferdinandusa leucantha,DD,cncflora_out_1
Ferdinandusa nitida,DD,cncflora_out_1
Fernseea bocainensis,CR,cncflora_out_1
Fernseea itatiaiae,EN,cncflora_out_1
Ficus adhatodifolia,LC,cncflora_out_1
Ficus albert-smithii,LC,cncflora_out_1
Ficus amazonica,LC,cncflora_out_1
Ficus aripuanensis,DD,cncflora_out_1
Ficus bahiensis,LC,cncflora_out_1
Ficus blepharophylla,DD,cncflora_out_1
Ficus bonijesulapensis,EN,cncflora_out_1
Ficus broadwayi,LC,cncflora_out_1
Ficus caatingae,EN,cncflora_out_1
Ficus calyptroceras,LC,cncflora_out_1
Ficus carautana,EN,cncflora_out_1
Ficus carautana,EN,cncflora_out_0
Ficus castellviana,LC,cncflora_out_1
Ficus catappifolia,LC,cncflora_out_1
Ficus cyclophylla,NT,cncflora_out_1
Ficus cyclophylla,VU,cncflora_out_0
Ficus diamantina,EN,cncflora_out_1
Ficus duartei,EN,cncflora_out_1
Ficus eximia,LC,cncflora_out_1
Ficus greiffiana,NT,cncflora_out_1
Ficus hatschbachii,VU,cncflora_out_1
Ficus hirsuta,LC,cncflora_out_1
Ficus holosericea,EN,cncflora_out_1
Ficus krukovii,LC,cncflora_out_1
Ficus lagoensis,LC,cncflora_out_1
Ficus latipedunculata,CR,cncflora_out_1
Ficus laureola,VU,cncflora_out_1
Ficus lauretana,LC,cncflora_out_1
Ficus malacocarpa,DD,cncflora_out_1
Ficus mathewsii,LC,cncflora_out_1
Ficus matiziana,LC,cncflora_out_1
Ficus mexiae,LC,cncflora_out_1
Ficus monckii,LC,cncflora_out_1
Ficus nevesiae,EN,cncflora_out_1
Ficus organensis,LC,cncflora_out_1
Ficus pakkensis,LC,cncflora_out_1
Ficus pulchella,LC,cncflora_out_1
Ficus roraimensis,DD,cncflora_out_1
Ficus salzmanniana,NT,cncflora_out_1
Ficus schippii,DD,cncflora_out_1
Ficus schultesii,DD,cncflora_out_1
Ficus schumacheri,DD,cncflora_out_1
Ficus sphenophylla,NT,cncflora_out_1
Ficus trigonata,LC,cncflora_out_1
Ficus ursina,DD,cncflora_out_1
Ficus velutina,DD,cncflora_out_1
Ficus vermifuga,LC,cncflora_out_1
Filgueirasia cannavieira,DD,cncflora_out_1
Fissidens elegans,LC,cncflora_out_1
Fleischmannia remotifolia,LC,cncflora_out_1
Forsteronia linearis,DD,cncflora_out_1
Frailea buenekeri,EN,cncflora_out_1
Frailea castanea,EN,cncflora_out_1
Frailea curvispina,DD,cncflora_out_1
Frailea gracillima,NT,cncflora_out_1
Frailea mammifera,CR,cncflora_out_1
Frailea phaeodisca,EN,cncflora_out_1
Frailea pumila,VU,cncflora_out_1
Frailea pygmaea,VU,cncflora_out_1
Frailea schilinzkyana,DD,cncflora_out_1
Fridericia caudigera,LC,cncflora_out_1
Fridericia crassa,VU,cncflora_out_1
Fridericia elegans,EN,cncflora_out_1
Fridericia elegans,NT,cncflora_out_0
Fridericia pubescens,LC,cncflora_out_1
Fritzschia anisostemon,DD,cncflora_out_1
Fritzschia integrifolia,DD,cncflora_out_1
Froelichia interrupta,DD,cncflora_out_1
Froelichia procera,DD,cncflora_out_1
Froelichiella grisea,EN,cncflora_out_1
Frullania beyrichiana,LC,cncflora_out_1
Fuchsia alpestris,VU,cncflora_out_1
Fuchsia glazioviana,EN,cncflora_out_1
Fuchsia regia,LC,cncflora_out_1
Funifera brasiliensis,VU,cncflora_out_1
Funifera ericiflora,DD,cncflora_out_1
Funifera insulae,CR,cncflora_out_1
Galactia benthamiana,LC,cncflora_out_1
Galactia decumbens,LC,cncflora_out_1
Galactia glaucescens,LC,cncflora_out_1
Galactia marginalis,LC,cncflora_out_1
Galactia neesii,LC,cncflora_out_1
Galactia striata,LC,cncflora_out_1
Galeandra beyrichii,LC,cncflora_out_1
Galeandra cristata,LC,cncflora_out_1
Galeandra paraguayensis,NT,cncflora_out_1
Galeandra styllomisantha,LC,cncflora_out_1
Galeottia ciliata,LC,cncflora_out_1
Galianthe cymosa,NT,cncflora_out_1
Galianthe elegans,VU,cncflora_out_1
Galianthe macedoi,EN,cncflora_out_1
Galianthe matogrossiana,DD,cncflora_out_1
Galianthe peruviana,LC,cncflora_out_1
Galianthe polygonoides,EN,cncflora_out_1
Galianthe pseudopeciolata,NT,cncflora_out_1
Galianthe souzae,EN,cncflora_out_1
Galianthe vaginata,EN,cncflora_out_1
Galipea carinata,CR,cncflora_out_1
Galipea carinata,CR,cncflora_out_0
Galipea grandifolia,DD,cncflora_out_1
Galipea revoluta,EN,cncflora_out_1
Galium diphyllum,CR,cncflora_out_1
Galium equisetoides,LC,cncflora_out_1
Galium humile,LC,cncflora_out_1
Galium nigroramosum,LC,cncflora_out_1
Galium rubidiflorum,CR,cncflora_out_1
Galium shepherdii,CR,cncflora_out_1
Gamochaeta grazielae,DD,cncflora_out_1
Garcinia albuquerquei,EN,cncflora_out_1
Gardnerina angustata,DD,cncflora_out_1
Gaultheria sleumeriana,CR,cncflora_out_1
Gaya domingensis,LC,cncflora_out_1
Gaya gaudichaudiana,EN,cncflora_out_1
Gaya guerkeana,LC,cncflora_out_1
Gaya pilosa,LC,cncflora_out_1
Gaylussacia angulata,EN,cncflora_out_1
Gaylussacia caparoensis,EN,cncflora_out_1
Gaylussacia centunculifolia,EN,cncflora_out_1
Gaylussacia decipiens,NT,cncflora_out_1
Gaylussacia harleyi,VU,cncflora_out_1
Gaylussacia montana,LC,cncflora_out_1
Gaylussacia oleifolia,VU,cncflora_out_1
Gaylussacia oleifolia,EN,cncflora_out_0
Gaylussacia pruinosa,CR,cncflora_out_1
Gaylussacia pruinosa,CR,cncflora_out_0
Gaylussacia retivenia,EN,cncflora_out_1
Gaylussacia retivenia,CR,cncflora_out_0
Gaylussacia retusa,NT,cncflora_out_1
Gaylussacia rhododendron,LC,cncflora_out_1
Gaylussacia setosa,CR,cncflora_out_1
Gaylussacia vitis-idaea,NT,cncflora_out_1
Genipa americana,LC,cncflora_out_1
Genipa infundibuliformis,LC,cncflora_out_1
Genlisea aurea,LC,cncflora_out_1
Genlisea filiformis,LC,cncflora_out_1
Genlisea lobata,EN,cncflora_out_1
Genlisea repens,LC,cncflora_out_1
Genlisea violacea,LC,cncflora_out_1
Geoblasta penicillata,EN,cncflora_out_1
Geonoma gamiova,LC,cncflora_out_1
Geonoma schottiana,LC,cncflora_out_1
Glaziophyton mirabile,EN,cncflora_out_1
Glaziophyton mirabile,EN,cncflora_out_0
Gleasonia macrocalyx,DD,cncflora_out_1
Gleasonia prancei,LC,cncflora_out_1
Gleditsia amorphoides,VU,cncflora_out_1
Gleditsia amorphoides,VU,cncflora_out_0
Glinus radiatus,LC,cncflora_out_1
Glycydendron espiritosantense,VU,cncflora_out_1
Gochnatia argyrea,EN,cncflora_out_1
Gochnatia cordata,EN,cncflora_out_1
Gochnatia hatschbachii,VU,cncflora_out_1
Gochnatia mollisima,CR,cncflora_out_1
Gochnatia orbiculata,LC,cncflora_out_1
Gochnatia polymorpha subsp. polymorpha,LC,cncflora_out_1
Gochnatia ramboi,VU,cncflora_out_1
Gochnatia rotundifolia,VU,cncflora_out_1
Gochnatia sordida,VU,cncflora_out_1
Godmania dardanoi,LC,cncflora_out_1
Goeppertia dorothyae,CR,cncflora_out_1
Goeppertia fatimae,VU,cncflora_out_1
Goeppertia grazielae,DD,cncflora_out_1
Goeppertia reginae,CR,cncflora_out_1
Goeppertia sphaerocephala,EN,cncflora_out_1
Gomesa dasytyle,DD,cncflora_out_1
Gomesa doeringii,DD,cncflora_out_1
Gomesa glaziovii,LC,cncflora_out_1
Gomesa gomezoides,LC,cncflora_out_1
Gomesa pulchella,CR,cncflora_out_1
Gomidesia cambessedeana,CR,cncflora_out_1
Gomphrena agrestis,LC,cncflora_out_1
Gomphrena centrota,EN,cncflora_out_1
Gomphrena chrestoides,NT,cncflora_out_1
Gomphrena duriuscula,DD,cncflora_out_1
Gomphrena elegans,LC,cncflora_out_1
Gomphrena graminea,LC,cncflora_out_1
Gomphrena hatschbachiana,EN,cncflora_out_1
Gomphrena hermogenesii,VU,cncflora_out_1
Gomphrena hillii,EN,cncflora_out_1
Gomphrena macrocephala,LC,cncflora_out_1
Gomphrena marginata,EN,cncflora_out_1
Gomphrena nigricans,CR,cncflora_out_1
Gomphrena paranensis,VU,cncflora_out_1
Gomphrena perennis,LC,cncflora_out_1
Gomphrena pulchella,EN,cncflora_out_1
Gomphrena regeliana,VU,cncflora_out_1
Gomphrena scandens,NT,cncflora_out_1
Gomphrena schlechtendaliana,DD,cncflora_out_1
Gomphrena sellowiana,DD,cncflora_out_1
Gomphrena vaga,LC,cncflora_out_1
Gonatogyne brasiliensis,LC,cncflora_out_1
Gongora bufonia,LC,cncflora_out_1
Gongora quinquenervis,LC,cncflora_out_1
Gongylanthus liebmannianus,EN,cncflora_out_1
Goniodiscus elaeospermus,NT,cncflora_out_1
Goniopteris refracta,EN,cncflora_out_1
Goniorrhachis marginata,LC,cncflora_out_1
Gonolobus dorothyanus,EN,cncflora_out_1
Gonolobus dorothyanus,CR,cncflora_out_0
Gonolobus parviflorus,LC,cncflora_out_1
Gorceixia decurrens,LC,cncflora_out_1
Gossypium mustelinum,EN,cncflora_out_1
Gouania blanchetiana,LC,cncflora_out_1
Gouania corylifolia,VU,cncflora_out_1
Gouania inornata,EN,cncflora_out_1
Gouania ulmifolia,LC,cncflora_out_1
Govenia utriculata,LC,cncflora_out_1
Goyazia petraea,EN,cncflora_out_1
Graffenrieda moaensis,LC,cncflora_out_1
Grammitis fluminensis,EN,cncflora_out_1
Grandiphyllum divaricatum,VU,cncflora_out_1
Grandiphyllum hians,VU,cncflora_out_1
Graphistylis cuneifolia,CR,cncflora_out_1
Grazielanthus arkeocarpus,CR,cncflora_out_0
Grazielia schultzii,LC,cncflora_out_1
Grazielodendron rio-docensis,EN,cncflora_out_1
Grazielodendron rio-docensis,NT,cncflora_out_0
Griffinia aracensis,CR,cncflora_out_1
Griffinia colatinensis,CR,cncflora_out_1
Griffinia colatinensis,CR,cncflora_out_0
Griffinia espiritensis,EN,cncflora_out_1
Griffinia gardneriana,EN,cncflora_out_1
Griffinia hyacinthina,EN,cncflora_out_1
Griffinia intermedia,EN,cncflora_out_1
Griffinia liboniana,EN,cncflora_out_1
Griffinia nocturna,CR,cncflora_out_1
Griffinia parviflora,CR,cncflora_out_1
Griffinia paubrasilica,CR,cncflora_out_1
Griffinia rochae,DD,cncflora_out_1
Griselinia ruscifolia,NT,cncflora_out_1
Grobya cipoensis,CR,cncflora_out_1
Grobya fascifera,VU,cncflora_out_1
Guadua magna,CR,cncflora_out_1
Guapira hirsuta,LC,cncflora_out_1
Guapira nitida,LC,cncflora_out_1
Guapira obtusata,LC,cncflora_out_1
Guarea anomala,DD,cncflora_out_1
Guarea convergens,LC,cncflora_out_1
Guarea crispa,DD,cncflora_out_1
Guarea cristata,DD,cncflora_out_1
Guarea gracilis,VU,cncflora_out_1
Guarea humaitensis,LC,cncflora_out_1
Guarea juglandiformis,LC,cncflora_out_1
Guarea pendula,LC,cncflora_out_1
Guarea sprucei,DD,cncflora_out_1
Guarea trunciflora,LC,cncflora_out_1
Guarea velutina,LC,cncflora_out_1
Guarea venenata,LC,cncflora_out_1
Guarea zepivae,DD,cncflora_out_1
Guatteria australis,LC,cncflora_out_1
Guatteria campestris,LC,cncflora_out_1
Guatteria candolleana,LC,cncflora_out_1
Guatteria cryandra,LC,cncflora_out_1
Guatteria duckeana,LC,cncflora_out_1
Guatteria emarginata,DD,cncflora_out_1
Guatteria ferruginea,LC,cncflora_out_1
Guatteria friesiana,LC,cncflora_out_1
Guatteria hispida,EN,cncflora_out_1
Guatteria latifolia,EN,cncflora_out_1
Guatteria macropus,LC,cncflora_out_1
Guatteria notabilis,NT,cncflora_out_1
Guatteria oligocarpa,LC,cncflora_out_1
Guatteria pogonopus,LC,cncflora_out_1
Guatteria pohliana,NT,cncflora_out_1
Guatteria rigida,LC,cncflora_out_1
Guatteria rupestris,NT,cncflora_out_1
Guatteria sellowiana,LC,cncflora_out_1
Guatteria stenocarpa,EN,cncflora_out_1
Guatteria villosissima,LC,cncflora_out_1
Guettarda grazielae,EN,cncflora_out_1
Guettarda hoffmannseggii,DD,cncflora_out_1
Guettarda hypoglauca,DD,cncflora_out_1
Guettarda paludosa,DD,cncflora_out_1
Guettarda paludosa,CR,cncflora_out_0
Guettarda platyphylla,DD,cncflora_out_1
Gunnera herteri,EN,cncflora_out_1
Gunnera manicata,NT,cncflora_out_1
Gurania cogniauxiana,DD,cncflora_out_1
Gustavia acuminata,LC,cncflora_out_1
Gustavia elliptica,LC,cncflora_out_1
Gustavia erythrocarpa,DD,cncflora_out_1
Gustavia longepetiolata,DD,cncflora_out_1
Guzmania monostachia,VU,cncflora_out_1
Guzmania sanguinea,EN,cncflora_out_1
Gymnocalycium denudatum,EN,cncflora_out_1
Gymnocalycium horstii,DD,cncflora_out_1
Gymnocalycium horstii subsp. buenekeri,DD,cncflora_out_1
Gymnopogon burchellii,LC,cncflora_out_1
Gymnopogon doellii,CR,cncflora_out_1
Gyptis vernoniopsis,EN,cncflora_out_1
Gyrostelma bornmulleri,EN,cncflora_out_1
Gyrostelma oxypetaloides,EN,cncflora_out_1
Habenaria achalensis,VU,cncflora_out_1
Habenaria aphylla,DD,cncflora_out_1
Habenaria armata,LC,cncflora_out_1
Habenaria brachyplectron,CR,cncflora_out_1
Habenaria culicina,LC,cncflora_out_1
Habenaria ernestulei,EN,cncflora_out_1
Habenaria exaltata,LC,cncflora_out_1
Habenaria galeandriformis,CR,cncflora_out_1
Habenaria gnoma,DD,cncflora_out_1
Habenaria gourlieana,LC,cncflora_out_1
Habenaria hexaptera,LC,cncflora_out_1
Habenaria hydrophila,DD,cncflora_out_1
Habenaria itaculumia,CR,cncflora_out_1
Habenaria jordanensis,DD,cncflora_out_1
Habenaria leucosantha,LC,cncflora_out_1
Habenaria macronectar,LC,cncflora_out_1
Habenaria novaesii,CR,cncflora_out_1
Habenaria nuda,LC,cncflora_out_1
Habenaria piraquarensis,EN,cncflora_out_1
Habenaria regnellii,LC,cncflora_out_1
Habenaria rodeiensis,LC,cncflora_out_1
Habenaria santensis,DD,cncflora_out_1
Habenaria schwackei,LC,cncflora_out_1
Habenaria trifida,LC,cncflora_out_1
Habenaria umbraticola,LC,cncflora_out_1
Habranthus irwinianus,VU,cncflora_out_1
Hadrolaelia alaori,CR,cncflora_out_1
Hadrolaelia brevipedunculata,VU,cncflora_out_1
Hadrolaelia coccinea,LC,cncflora_out_1
Hadrolaelia crispa,VU,cncflora_out_1
Hadrolaelia grandis,VU,cncflora_out_1
Hadrolaelia jongheana,EN,cncflora_out_1
Hadrolaelia lobata,EN,cncflora_out_1
Hadrolaelia perrinii,VU,cncflora_out_1
Hadrolaelia pumila,VU,cncflora_out_1
Hadrolaelia purpurata,VU,cncflora_out_1
Hadrolaelia pygmaea,EN,cncflora_out_1
Hadrolaelia sincorana,EN,cncflora_out_1
Hadrolaelia tenebrosa,EN,cncflora_out_1
Hadrolaelia virens,LC,cncflora_out_1
Hadrolaelia wittigiana,EN,cncflora_out_1
Hadrolaelia xanthina,EN,cncflora_out_1
Halodule emarginata,DD,cncflora_out_1
Halodule wrightii,LC,cncflora_out_1
Handroanthus albus,LC,cncflora_out_1
Handroanthus arianeae,EN,cncflora_out_1
Handroanthus arianeae,EN,cncflora_out_0
Handroanthus botelhensis,EN,cncflora_out_1
Handroanthus botelhensis,NT,cncflora_out_0
Handroanthus bureavii,LC,cncflora_out_1
Handroanthus catarinensis,LC,cncflora_out_1
Handroanthus cristatus,EN,cncflora_out_1
Handroanthus cristatus,NT,cncflora_out_0
Handroanthus diamantinensis,DD,cncflora_out_1
Handroanthus grandiflorus,CR,cncflora_out_1
Handroanthus heptaphyllus,LC,cncflora_out_1
Handroanthus impetiginosus,NT,cncflora_out_1
Handroanthus parviflorus,DD,cncflora_out_1
Handroanthus pedicellatus,LC,cncflora_out_1
Handroanthus riodocensis,EN,cncflora_out_1
Handroanthus riodocensis,EN,cncflora_out_0
Handroanthus selachidentatus,NT,cncflora_out_1
Handroanthus selachidentatus,NT,cncflora_out_0
Handroanthus serratifolius,NT,cncflora_out_1
Handroanthus spongiosus,EN,cncflora_out_1
Handroanthus spongiosus,EN,cncflora_out_0
Handroanthus umbellatus,LC,cncflora_out_1
Handroanthus vellosoi,LC,cncflora_out_1
Hapalorchis cymbirostris,DD,cncflora_out_1
Hapalorchis cymbirostris,DD,cncflora_out_0
Hapalorchis lineatus,LC,cncflora_out_1
Hapalorchis panduratus,DD,cncflora_out_1
Haploclathra grandiflora,DD,cncflora_out_1
Harleyodendron unifoliolatum,EN,cncflora_out_1
Harpalyce lanata,EN,cncflora_out_1
Harpalyce parvifolia,EN,cncflora_out_1
Hatiora cylindrica,DD,cncflora_out_1
Hatiora herminiae,VU,cncflora_out_1
Hatiora rosea,DD,cncflora_out_1
Hatschbachiella polyclada,NT,cncflora_out_1
Hatschbachiella tweedieana,LC,cncflora_out_1
Hebanthe eriantha,LC,cncflora_out_1
Hebanthe pulverulenta,LC,cncflora_out_1
Hebepetalum roraimense,LC,cncflora_out_1
Heisteria amazonica,DD,cncflora_out_1
Heisteria amphoricarpa,LC,cncflora_out_1
Heisteria blanchetiana,LC,cncflora_out_1
Heisteria laxiflora,LC,cncflora_out_1
Heladena multiflora,EN,cncflora_out_1
Helianthemum brasiliense,EN,cncflora_out_1
Heliconia angusta,LC,cncflora_out_1
Heliconia episcopalis,LC,cncflora_out_1
Heliconia farinosa,LC,cncflora_out_1
Heliconia richardiana,LC,cncflora_out_1
Helicostylis heterotricha,DD,cncflora_out_1
Helicostylis tomentosa,LC,cncflora_out_1
Helosis cayennensis,LC,cncflora_out_1
Hemipogon abietoides,CR,cncflora_out_1
Hemipogon furlanii,EN,cncflora_out_1
Hemipogon harleyi,EN,cncflora_out_1
Hemipogon hatschbachii,CR,cncflora_out_1
Hemipogon irwinii,LC,cncflora_out_1
Hemipogon piranii,CR,cncflora_out_1
Henriettea glabra,LC,cncflora_out_1
Henriettea gomesii,DD,cncflora_out_1
Herbstia brasiliana,DD,cncflora_out_1
Herissantia nemoralis,LC,cncflora_out_1
Herpetacanthus delicatus,DD,cncflora_out_1
Herpetacanthus longiflorus,NT,cncflora_out_1
Herpetacanthus parvispica,DD,cncflora_out_1
Heteranthera limosa,LC,cncflora_out_1
Heteranthera rotundifolia,LC,cncflora_out_1
Heteranthera zosterifolia,LC,cncflora_out_1
Heterocoma albida,CR,cncflora_out_1
Heterocondylus amphidyctius,LC,cncflora_out_1
Heterocondylus lysimachioides,VU,cncflora_out_1
Heterocondylus pumilus,LC,cncflora_out_1
Heteropsis flexuosa,VU,cncflora_out_1
Heteropsis spruceana,NT,cncflora_out_1
Heteropterys admirabilis,EN,cncflora_out_1
Heteropterys aliciae,CR,cncflora_out_1
Heteropterys alternifolia,LC,cncflora_out_1
Heteropterys bahiensis,CR,cncflora_out_1
Heteropterys bicolor,LC,cncflora_out_1
Heteropterys brasiliensis,EN,cncflora_out_1
Heteropterys bullata,EN,cncflora_out_1
Heteropterys byrsonimifolia,LC,cncflora_out_1
Heteropterys capixaba,EN,cncflora_out_1
Heteropterys conformis,CR,cncflora_out_1
Heteropterys crinigera,VU,cncflora_out_1
Heteropterys dusenii,VU,cncflora_out_1
Heteropterys fragilis,EN,cncflora_out_1
Heteropterys hatschbachii,CR,cncflora_out_1
Heteropterys marginata,EN,cncflora_out_1
Heteropterys megaptera,EN,cncflora_out_1
Heteropterys oberdanii,VU,cncflora_out_1
Heteropterys occhionii,DD,cncflora_out_1
Heteropterys occhionii,CR,cncflora_out_0
Heteropterys patens,NT,cncflora_out_1
