"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"845","2021-03-01 11:48:37-03","UFPE","UFP","31239","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Andrade, MJ",NA,NA,NA,"Andrade, MJG; Paula, CH","s.n.","2001","10","07","Brasil","Rio de Janeiro","Urca",NA,NA,NA,NA,NA,"Folhas verdes, sépalas verde-claro. Heliófila. Hospedeiro indeterminado. LOR 80.","UFP031239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-09-25 10:37:34-03","UFPE","UFP","57483","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Maciel, JR","2008","05",NA,"Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","589","2008","01","10","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375","-35.002778","-7.8375","Hemiparasita. Flores verdes.; Mata atlântica. Usina São José. borda, Mata de Piedade.","UFP057483",NA,NA,NA,NA,NA,NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"847","2020-09-25 10:37:34-03","UFPE","UFP","57676","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Maciel, JR","2008","05",NA,"Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","593","2008","01","11","Brasil","Pernambuco","Igarassu",NA,"-35.020833","-7.785556","-35.020833","-7.785556","Hemiparasita. Flores verdes.; Mata atlântica. Usina São José. Borda, Mata de Piedade.","UFP057676",NA,NA,NA,NA,NA,NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA
"848","2021-03-01 11:48:37-03","UFPE","UFP","65676","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Garcia, JD","2008","05","12","Melo, A; Arruda, T","232","2008","03","26","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375","-35.002778","-7.8375","Trepadeira com inflorescência.","UFP065676",NA,NA,NA,NA,NA,NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"849","2021-03-01 11:48:37-03","UFPE","UFP","80511","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Garcia, JD","2008","05","12","Melo, A; Arruda, T","232","2008","03","26","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375","-35.002778","-7.8375","Trepadeira com inflorescência.","UFP080511",NA,NA,NA,NA,NA,NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"850","2021-03-01 11:48:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Garcia, JD","2008","05","12","Melo, A; Arruda, T","232","2008","03","26","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375","-35.002778","-7.8375","Trepadeira com inflorescência.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"851","2020-10-27 11:19:48-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Maciel, JR","2008","05",NA,"Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","589","2008","01","10","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375","-35.002778","-7.8375","Hemiparasita. Flores verdes.; Mata atlântica. Usina São José. borda, Mata de Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"852","2020-10-27 11:19:48-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Maciel, JR","2008","05",NA,"Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","593","2008","01","11","Brasil","Pernambuco","Igarassu",NA,"-35.020833","-7.785556","-35.020833","-7.785556","Hemiparasita. Flores verdes.; Mata atlântica. Usina São José. Borda, Mata de Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA
"853","2021-03-01 11:48:37-03","UFPE","UFP","30080","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Giulietti, AM",NA,NA,NA,"Andrade, MJG; Baracho, GS","s.n.","2000","11","25","Brasil","Paraíba","João Pessoa",NA,"-34.8630981445312","-7.11499977111816",NA,NA,"Hospedeira, Mangueira. LOR 69.","UFP030080","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2021-03-01 11:48:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Stannard, B","1997","08","05","Melo, MRCS; Oliveira, LB; Silva, VM","237","1995","09","12","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,"COORD.: LAT 8029'40 / LONG 35041'45.; Parasita de uma árvore com aproximadamente 5m de altura. Frutos imaturos verdes; maduros alaranjado até vinho.; Solo argilo-arenoso; vegetação arbustiva arbórea aberta. Interior da mata.",NA,"20932","auto",NA,NA,NA,NA,NA,NA,"444","444",NA,NA,NA,NA,NA,NA,NA
"855","2021-03-01 11:48:37-03","UFPE","UFP","34719","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Stannard, B","1997","08","05","Melo, MRCS; Oliveira, LB; Silva, VM","237","1995","09","12","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,"COORD.: LAT 8029'40 / LONG 35041'45.; Parasita de uma árvore com aproximadamente 5m de altura. Frutos imaturos verdes; maduros alaranjado até vinho.; Solo argilo-arenoso; vegetação arbustiva arbórea aberta. Interior da mata.","UFP034719","20932","auto",NA,NA,NA,NA,NA,NA,"444","444",NA,NA,NA,NA,NA,NA,NA
"856","2021-03-01 11:48:37-03","UFPE","UFP","31087","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Giulietti, AM",NA,NA,NA,"Andrade, MJG; Marcon, AB","s.n.","2001","06","07","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,"Folhas e segmentos vegetativos verdes. Frutos verdes quando jovens e meio amarronzados quando maduros. Hospedeiro, BYRSONIMA cf. intemedia murici. (Ver exsicata nº 31.100 UFP).","UFP031087","20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-03-01 11:48:37-03","UFPE","UFP","31064","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Giulietti, AM",NA,NA,NA,"Andrade, MJG; Marcon, AB","s.n.","2001","06","07","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,"Folhas, frutos e segmentos vegetativos verdes. Hosp.(Ver exsicata).","UFP031064","20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2021-03-01 11:48:37-03","UFPE","UFP","30026","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Félix, LP",NA,NA,NA,"Petrônio, P; Baracho, G","s.n.","2000","03","10","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"Folhas verdes, botão floral e flores verdes. Hospedeiro, azeitona (SYLIGIUM CAMUNI Radlk). LOR 45.","UFP030026","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-03-01 11:48:37-03","UFPE","UFP","80255","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Nusbaumer, L","LN4219","2014","10","23","Brasil","Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,NA,"COORD. (WGS 84): 9.251864ºS e 36.431183ºW.; Liane, 4m fl. blanches à pét. réfléchis, ét. blanches oppositipétalas, à anthères noires; odur de lilas. Récolte photographiée in situ; échantillon séché à l'air chaud.; Forêt ombrophile sub","UFP080255","16583","auto",NA,NA,NA,NA,NA,NA,"660","660",NA,NA,NA,NA,NA,NA,NA
"860","2021-03-01 11:48:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Nusbaumer, L","LN4219","2014","10","23","Brasil","Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,NA,"COORD. (WGS 84): 9.251864ºS e 36.431183ºW.; Liane, 4m fl. blanches à pét. réfléchis, ét. blanches oppositipétalas, à anthères noires; odur de lilas. Récolte photographiée in situ; échantillon séché à l'air chaud.; Forêt ombrophile submontagnarde, li",NA,"16583","auto",NA,NA,NA,NA,NA,NA,"660","660",NA,NA,NA,NA,NA,NA,NA
"861","2021-03-01 11:48:37-03","UFPE","UFP","47192","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Oliveira, M","2007","12",NA,"Oliveira, M; Cavalcanti, A; Pessoa, L; Rocha, F","3009","2007","09","08","Brasil","Bahia","Abaré",NA,"-39.113899230957","-8.72027969360352",NA,NA,"UTM: 24L 447531 e 90466290.; Hemiparasita; frutos alaranjados. Frequente.; Caatinga arbustivo-arbórea densa. Solo argiloso.","UFP047192","54726","auto",NA,NA,NA,NA,NA,NA,"365","365",NA,NA,NA,NA,NA,NA,NA
"862","2021-03-01 11:48:37-03","UFPE","UFP","47193","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Oliveira, M","2007","12",NA,"Oliveira, M; Cavalcanti, A; Pessoa, L; Rocha, F","3010","2007","09","08","Brasil","Bahia","Abaré",NA,"-39.113899230957","-8.72027969360352",NA,NA,"UTM: 24L 447531 e 90466290.; Hemiparasita; frutos alaranjados. Frequente.; Caatinga arbustivo-arbórea densa. Solo argiloso.","UFP047193","54726","auto",NA,NA,NA,NA,NA,NA,"365","365",NA,NA,NA,NA,NA,NA,NA
"863","2020-09-25 10:37:34-03","UFPE","UFP","31238","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Andrade, MJG",NA,NA,NA,"Cabral, J","s.n.","2001","10","15","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,"Hospedeiro azeitona/castanhola. LOR 83.","UFP031238","19146","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2021-03-01 11:48:37-03","UFPE","UFP","30730","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Mart.","Cairo, CS","2004","07","24","Moura, D; Silva, RA","1009","1999","12","03","Brasil","Sergipe","Curituba",NA,NA,NA,NA,NA,"hemiparasita, botões florais esverdeados.","UFP030730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2021-03-01 11:48:37-03","UFPE","UFP","31235","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Mart.","Paula, CH",NA,NA,NA,"Paula, CH; Andrade, MJG","s.n.","2001","10","08","Brasil","Rio de Janeiro","Botafogo",NA,NA,NA,NA,NA,"Segmentos vegetativos verde-escuro, frutos verdes, com partes quase pretas. Hosp. Goiabeira. (Myrtaceae). LOR 81.","UFP031235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2019-07-31 14:32:56-03","CPATSA","HTSA","5102","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Eichler & Martius","Cordeiro, J.","2011",NA,NA,"Dunaiski Jr, A.","s.n.","2009","07","13","Brasil","Paraná","Rio Branco do Sul",NA,"-49.528333","-25.316667","-49.528333","-25.316667","Herbácea, parasita, fruto preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2019-07-31 14:32:56-03","CPATSA","HTSA","2561","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Eichler & Martius",NA,NA,NA,NA,"Souza, S.A.O. de; Silva, K.B.D.; Santos, R.F.; Alves, P.J.","2561","2003","04","02","Brasil","Pernambuco","Petrolina","CPATSA","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-09-12 05:00:02-03","US","US","593449","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","calobotrys","Struthanthus calobotrys","Eichler",NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01108407",NA,NA,NA,"Santalales","Possible type","South America - Neotropics",NA,"US01108407_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"869","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"870","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Riedel, --","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"871","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Riedel, --","s.n.","1905","1","6","Brazil","São Paulo","Taubaté",NA,"-45.5499992370605","-23.0200004577637",NA,NA,NA,NA,"25704","auto",NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"872","2020-09-12 05:00:02-03","US","US","3688276","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"J. C. Lopes, E. R. Martins, J. Mangueira & K. R. Braga","184","2011","4","17","Brazil","Espírito Santo","Linhares","Reserva Natural da Vale. Estrada Roxinho","-40.1","-19.27",NA,NA,NA,"US01335134",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US01335134_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"873","2020-09-12 05:00:02-03","US","US","2174757","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Bro. Gines","3696",NA,NA,NA,"Venezuela","Nueva Esparta",NA,"C. Matasiete.",NA,NA,NA,NA,NA,"US03530450",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"874","2020-09-12 05:00:02-03","US","US","3368683","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Kuijt, J., (CANADA)",NA,NA,NA,"T. Henkel, R. Williams & H. Scrase","2544","1993","8","14","Guyana","U. Demerara-Berbice",NA,"Berbice savanna near Takama Army Base","-57.95","5.71667",NA,NA,NA,"US00601588",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,"100",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"875","2020-09-12 05:00:02-03","US","US","1564849","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"I. Velez","2211","1946","3","27","Venezuela","Apure",NA,"Puerto Paez.",NA,NA,NA,NA,NA,"US03530448",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"876","2020-09-12 05:00:02-03","US","US","1564854","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"I. Velez","2272","1946","4","2","Venezuela","Apure",NA,"Puerto Paez.",NA,NA,NA,NA,NA,"US03530449",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"877","2020-09-12 05:00:02-03","US","US","2820959","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"O. X. Machado","484","1946","8","25","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"US01335147","57442","auto",NA,"Santalales",NA,"South America - Neotropics",NA,"US01335147_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"878","2020-09-12 05:00:02-03","US","US","2123987","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"J. E. d. Oliveira","997","1942","8","8","Brazil","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,"US01335139","17082","auto",NA,"Santalales",NA,"South America - Neotropics",NA,"US01335139_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"879","2020-09-12 05:00:02-03","US","US","1954956","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"F. D. Smith","10","1949","2","13","Venezuela","Anzoategui",NA,"Cantaura.",NA,NA,NA,NA,NA,"US03530451",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"880","2020-09-12 05:00:02-03","US","US","3598136","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Ramos, J. F.",NA,NA,NA,"P. Acevedo-Rodriguez, C. Zartman, R. Fernandes, J. Tropp & J. Sleen","14666","2008","8","20","Brazil","Amazonas",NA,"Amazonas: granitic hill north of Tunuí village.","-68.1534","1.39481",NA,NA,NA,"US01007495",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US01007495_01","174",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"881","2020-09-12 05:00:02-03","US","US","1800981","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Standley, P. C.",NA,NA,NA,"Ll. Williams","13335","1940","6","16","Venezuela","Bolívar",NA,"El Tigre, cerca de El Río Cuchivero",NA,NA,NA,NA,NA,"US00879609",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,NA,"90",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"882","2020-09-12 05:00:02-03","US","US","1618045","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Y. Mexia","5243","1930","11","3","Brazil","Minas Gerais","Viçosa","Fazenda do Deserto","-42.8819007873535","-20.7539005279541",NA,NA,NA,"US01335144","13937","auto",NA,"Santalales",NA,"South America - Neotropics",NA,"US01335144_01","690",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"883","2020-09-12 05:00:02-03","US","US","1234151","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Collector illegible","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01335141",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US01335141_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"884","2020-09-12 05:00:02-03","US","US","83467","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,NA,"US00830228",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US00830228_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"885","2020-09-12 05:00:02-03","US","US","2023823","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"L. O. Williams & V. Assis","1419","1945","9","22","Brazil","Minas Gerais","Belo Horizonte","Near Matadouro da Onça east of Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"US01335138","17082","auto",NA,"Santalales",NA,"South America - Neotropics",NA,"US01335138_01","900",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"886","2020-09-12 05:00:02-03","US","US","1596878","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Riedel, --","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01335137",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US01335137_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"887","2020-09-12 05:00:02-03","US","US","3365954","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","21244","1980","4","11","Brazil","Bahia",NA,"Serra Geral de Caitité. 1,5km S of Brejinhos das Ametistas","-42.48","-14.15",NA,NA,NA,"US01335146",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US01335146_01","900",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"888","2020-09-12 05:00:02-03","US","US","1775565","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"C. Franco & A. S. Costa","3499","1939","3","14","Brazil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,"US01335142","18036","auto",NA,"Santalales",NA,"South America - Neotropics",NA,"US01335142_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"889","2020-09-12 05:00:02-03","US","US","1188185","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1026","1921","8","12","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01335130",NA,NA,NA,"Santalales",NA,"South America - Neotropics",NA,"US01335130_01","213",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
