"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"302","2020-09-12 05:00:02-03","US","US","2456891","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"S. S. Tillett, C. L. Tillett & R. Boyan","45220","1960","8","21","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Haieka Savanna, E side of Haieka R., 2 mi. E of Chinowieng Village",NA,NA,NA,"US00636679",NA,"Rubiales","Kunth","740",NA,NA,"Hamilton, C. W.","-60.11","5.45",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","2620728","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"B. Maguire, J. A. Steyermark & C. K. Maguire","53722","1962","9","12","South America - Neotropics","Venezuela","Bolívar","Alto Río Cuyuni, Cerro Uroi, summit of north portion, Río Uroi",NA,NA,NA,"US00753364",NA,"Rubiales","Kunth","250","400","US00753364_01","Hamilton, C. W.","-61.81","6.21",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","3384438","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6971","1997","10","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Makarapan Mt., upper slopes, below southern false summit",NA,NA,NA,"US00635567",NA,"Rubiales","Kunth","760",NA,"US00635567_01 US00635567_02 US00635567_03 US00635567_04 US00635567_05 US00635567_06 US00635567_07","Taylor, C. M.","-58.8661","3.96528",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","3306161","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"B. Hoffman, G. Marco & M. Koplik","2170","1992","7","24","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mountains, Kurupung-Membaru trail, 2.75 km WSW from Kumarau Falls on Kurupung River",NA,NA,NA,"US00456304",NA,"Rubiales","Kunth","650",NA,NA,"Taylor, C. M.","-60.4281","6.07139",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","3426320","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J.-J. de Granville, C. S. Roesel & L. Brothers","11218","1991","4","16","South America - Neotropics","French Guiana",NA,"D.Z. du Haut-Kourcibo, Bassin du Sinnamary",NA,NA,NA,"US00706166",NA,"Rubiales","Kunth","150",NA,"US00706166_01","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","-53.28","4.47",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","3223182","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"R. Rondeau","263","1983","5","30","South America - Neotropics","Venezuela","Guarico","Estado Guarico, Ca.39 km south-southwest of Calabozo on Hato Masaguaral. Near power line.",NA,NA,NA,"US02513296",NA,"Rubiales","Kunth","100",NA,"US02513296_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","3553386","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. ter Steege, R. Bakker & K. Polák","495","1988","9","6","South America - Neotropics","Guyana","U. Demerara-Berbice","Mabura Hill, 180 km SSE of Georgetown. Between Demerara landing and Great Falls",NA,NA,NA,"US01000788",NA,"Rubiales","Kunth",NA,"50",NA,"Kirkbride, J. H.","-58.63","5.33",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","3107683","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"T. S. Filgueiras & D. Alvarenga","1558","1988","12","15","South America - Neotropics","Brazil","Minas Gerais","Municipio de Paracatu",NA,NA,NA,"US02522291",NA,"Rubiales","Kunth",NA,NA,"US02522291_01",NA,"-47.05","-17.02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","1042492","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"F. W. Pennell","2845","1917","12","4","South America - Neotropics","Colombia","Cundinamarca","Department of Cundinamarca, Melgar.",NA,NA,NA,"US02513292",NA,"Rubiales","Kunth","1300","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","102454","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. C. B. Mutis","1531","1783",NA,NA,"South America - Neotropics","Colombia",NA,"Vice-Regni Novae-Granatae.",NA,NA,NA,"US02513278",NA,"Rubiales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","2621075","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Wurdack & J. V. Monachino","41265","1956","1","17","South America - Neotropics","Venezuela","Bolívar","Río Suapure, between Raudal Budare and Raudal Pta. Brava, 70-80 km from mouth",NA,NA,NA,"US00753365",NA,"Rubiales","Kunth","110","120",NA,"Hamilton, C. W.","-66.71","6.57",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","2783856","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"W. R. Anderson, S. G. Fonsêca, R. Reis dos Santos & R. Souza","11003","1974","2","16","South America - Neotropics","Brazil","Pará","Alto Tapajos, Rio Cururu. 10-15km downstream from Missao Cururu.",NA,NA,NA,"US02522290",NA,"Rubiales","Kunth","130",NA,"US02522290_01",NA,"-57.58","-7.58",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","2783855","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26478","1970","2","21","South America - Neotropics","Brazil","Distrito Federal","Planalto do Brasil. Ca. 12km S. of Planaltina, DF-13.",NA,NA,NA,"US02522289",NA,"Rubiales","Kunth","1000",NA,"US02522289_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","3317943","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"W. Hahn & S. Tiwari","5177","1989","1","24","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kartabo, Willems Timber concession",NA,NA,NA,"US00512105",NA,"Rubiales","Kunth","100",NA,"US00512105_01 US00512105_02 US00512105_03 US00512105_04 US00512105_05","Taylor, C. M.","-58.8333","6.35",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","3340641","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"T. McDowell & D. Gopaul","2691","1990","5","20","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Top of Warama Tipu, small mt. across Kamarang R, N of Paruima village",NA,NA,NA,NA,NA,"Rubiales","Kunth","530","610",NA,"Taylor, C. M.","-61.0667","5.83333",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","3468530","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. Velazco","130","1988","2",NA,"South America - Neotropics","Venezuela","Bolívar","Mun. Cedeño, Las Bonitas-Boca de Tucuragua",NA,NA,NA,"US00823153",NA,"Rubiales","Kunth","50",NA,"US00823153_01","Aymard C., G. A., (PORT), Univ. Nac. Exp. de los Llanos Ezequiel Zamora","-65.3","7.8",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","3349729","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"R. Evans & G. Lewis","1831","1994","6","19","South America - Neotropics","Suriname","Para","Wit-santi, ca. 0.5 km SE of Zanderij Hwy., 1.5 km NE of town of Zanderij, ca 1km N of Johan Adolph Pengel Airport",NA,NA,NA,"US00636689",NA,"Rubiales","Kunth","20",NA,NA,"Taylor, C. M.","-55.19","5.54",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","2585182","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. A. Steyermark","91946","1963","11","15","South America - Neotropics","Venezuela","Federal Capital","Distrito Federal: Cerro Naiguata, laderas pendientes pendientes del lado del mar que miran hacia el Norte, arriba del pueblo de Naiguata: bosque humedo denso, Lomas de Las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, 9-12 Km. Suroeste de Hacienda Cocuizal.",NA,NA,NA,"US02513298",NA,"Rubiales","Kunth","1000","13000","US02513298_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","2938811","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"R. A. Ferreyra & S. Sanchez","19678","1982","7","22","South America - Neotropics","Peru","Amazonas","Prov. Chachapoyas, cerca Caclic, bajando a Bagua Grande",NA,NA,NA,"US02520942",NA,"Rubiales","Kunth","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","1801289","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Ll. Williams","13110","1940","5","24","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho",NA,NA,NA,"US00753361",NA,"Rubiales","Kunth","88",NA,"US00753361_01","Hamilton, C. W.","-67.62","5.66",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","2622117","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. A. Steyermark & Cora Steyermark","95353","1966","3","30","South America - Neotropics","Venezuela","Carabobo","Estado Carabobo: selva siempre verde a lo largo de las cabeceras del Rio Rio San Gian, arriba de la Toma, al sur de Borburata.",NA,NA,NA,"US02513297",NA,"Rubiales","Kunth","750","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"323","2020-09-12 05:00:02-03","US","US","2199572","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"A. Fernandez","2173","1953","2","4","South America - Neotropics","Colombia","Vaupés","Comisario del Vaupes: riberas del Rio Inirida, Raudal Guacamayo, margen izquierda.",NA,NA,NA,"US02513282",NA,"Rubiales","Kunth","180",NA,"US02513282_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","3340412","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"W. Hahn & S. Tiwari","5127","1989","1","22","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kartabo, Willems Timber concession",NA,NA,"Distribution: Specimen damaged by mold while on loan, Sept. 2012. Heavy mold removed with micro-HEPA vacuuming and 70% ethanol. Specimen remounted; labels reproduced. Remediation at NMNH (US) in consultation with Smithsonian Museum Conservation Institute.","US03469837",NA,"Rubiales","Kunth","100",NA,NA,"Taylor, C. M.","-58.8333","6.35",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","2966611","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. García Barriga & R. Jaramillo M.","20570","1974","7","19","South America - Neotropics","Colombia","Cesar","Departamento del Cesar: Rio de Oro. Carretera a Ocana",NA,NA,NA,"US02513279",NA,"Rubiales","Kunth","1250",NA,"US02513279_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","2438613","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. A. Steyermark","94259","1964","6","26","South America - Neotropics","Venezuela","Bolívar","San Félix to Puerto Ordaz; Los Olivos (Olive trees), Parque Caroní along Río Caroní, near Puerto Ordaz",NA,NA,NA,"US00753369",NA,"Rubiales","Kunth","20",NA,NA,"Hamilton, C. W.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","1560256","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. C. B. Mutis","1534","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US02513294",NA,"Rubiales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","1800962","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Ll. Williams","13302","1940","6","13","South America - Neotropics","Venezuela","Bolívar","El Tigre, cerca de El Río Cuchivero; San Vicente",NA,NA,NA,"US00753362",NA,"Rubiales","Kunth","95",NA,NA,"Hamilton, C. W.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","3214763","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"C. H. L. Sastre, D. A. Bell & F. Crozier","8223","1986","9","3","South America - Neotropics","French Guiana",NA,"Route Cayenne-St. Laurent, Km 171",NA,NA,NA,"US00455594",NA,"Rubiales","Kunth","1","20",NA,"Taylor, C. M.","-53.5167","5.55",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","3322032","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly & G. Gharbarran","10009","1987","1","26","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur National Park; N of Menzie's Landing and Kaieteur Falls",NA,NA,NA,"US00513605",NA,"Rubiales","Kunth","400",NA,NA,"Taylor, C. M.","-59.4833","5.18333",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","1800358","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Ll. Williams","12775","1940","4","4","South America - Neotropics","Venezuela","Bolívar","La Mojasilla, al sur de La Paragua",NA,NA,NA,"US00753366",NA,"Rubiales","Kunth","80",NA,NA,NA,NA,NA,NA,"anceps",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","1707243","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"O. Haught","2683",NA,NA,NA,"South America - Neotropics","Colombia","Boyacá","Departamento Boyaca. About 20 km. south of San Nicolas.",NA,NA,NA,"US02513289",NA,"Rubiales","Kunth","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","3366189","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8186","1996","8","10","South America - Neotropics","Brazil","Amazonas","Amazonas: along Deminí River (a tributary of Araca River). Boat stationed at coordinates.",NA,NA,NA,"US00598205",NA,"Rubiales","Kunth","100",NA,"US00598205_01","Taylor, C. M.","-62.7667","-0.3014",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","3231324","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly & G. Bacchus","11763","1987","4","26","South America - Neotropics","Guyana","Demerara-Mahaica","Yarowkabra Forestry Station and areas S, between Linden Hwy and Timehri Airport",NA,NA,"Distribution: US, MO Specimen damaged by mold while on loan, Sept. 2012. Heavy mold removed with micro-HEPA vacuuming and 70% ethanol. Specimen remounted; labels reproduced. Remediation at NMNH (US) in consultation with Smithsonian Museum Conservation Institute.","US03469843",NA,"Rubiales","Kunth","20","30",NA,"Kirkbride, J. H.","-58.1667","6.5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","2559818","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. C. Lindeman","6875","1954","12","17","South America - Neotropics","Suriname",NA,"Jodensavanne-Mapane kreek area (Suriname River), near Blakawatra",NA,NA,NA,"US00636697",NA,"Rubiales","Kunth",NA,NA,NA,"Hamilton, C. W.","-54.96","5.45",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","3021509","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"O. Huber","732","1977","5","21","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho, ±12 km S, de la carretera Puerto Ayacucho-Samariapo",NA,NA,NA,"US00753372",NA,"Rubiales","Kunth","90","250",NA,"Steyermark, J. A., (VEN)","-67.58","5.56","Atures",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","3622460","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"M. Moraes R.","980","1987","12","25","South America - Neotropics","Bolivia","Beni","Provincia Yacuma, Estacion Biologica Beni, bosque ribereno rio Curiraba",NA,NA,NA,"US02520940",NA,"Rubiales","Kunth","250",NA,"US02520940_01",NA,"-66.37","-14.65",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","2169106","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"B. Maguire","40813","1955","3","17","South America - Neotropics","Suriname",NA,"Moengo Mines, Ridanau Hill [Rikanau?]",NA,NA,NA,"US00636696",NA,"Rubiales","Kunth",NA,NA,NA,"Hamilton, C. W.","-54.36","5.61",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","3333398","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly & G. Gharbarran","9579","1987","1","11","South America - Neotropics","Guyana","U. Demerara-Berbice","±15 km E of Rockstone, on Linden-Rockstone Road",NA,NA,NA,"US00517687",NA,"Rubiales","Kunth",NA,"50",NA,"Taylor, C. M.","-58.5","5.96667",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","3378427","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. D. Clarke","1629","1996","4","13","South America - Neotropics","Guyana","Potaro-Siparuni","Tamour, 18 mi from Toolsie Persaud Forest Headquarters, Essequibo R.",NA,NA,NA,"US00614567",NA,"Rubiales","Kunth","50",NA,"US00614567_01 US00614567_02 US00614567_03 US00614567_04 US00614567_05 US00614567_06 US00614567_07","Taylor, C. M.","-58.75","5.61583",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","3340097","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"L. J. Gillespie","2652","1989","12","8","South America - Neotropics","Guyana","Demerara-Mahaica","Vicinity of Kuru Kuru Creek along the Soesdyke-Linden Highway",NA,NA,NA,"US00519393",NA,"Rubiales","Kunth","10","20","US00519393_01 US00519393_02 US00519393_03 US00519393_04 US00519393_05","Taylor, C. M.","-58.2167","6.4",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","3349744","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"R. Evans & G. Lewis","1888","1994","7","17","South America - Neotropics","Suriname","Brokopondo","Zanderij, 0.5 km N of road to Kraka, 3.0 km from intersection with Paranam to Affobaka road",NA,NA,NA,"US00636688",NA,"Rubiales","Kunth","30",NA,NA,"Taylor, C. M.","-55.13","5.37",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","2834776","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. H. Kirkbride","2014","1972","8","31","South America - Neotropics","Colombia","Magdalena","Colombia, Departamento del Magdalena. Sierra Nevada de Santa Maria. Quebrada Indiana.",NA,NA,NA,"US02513280",NA,"Rubiales","Kunth","1820",NA,"US02513280_01",NA,"-73.97","10.98",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","1798790","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"A. Dugand & R. Jaramillo M.","2926","1941","2","25","South America - Neotropics","Colombia","Meta","Intendencia del Meta; Llanos orientales: entre el rio Ocoa y el cano de Quenane, camino de Puerto Barrigon, en una mata de monte a la orilla de una laguna cerca de la hacienda El Viso.",NA,NA,NA,"US02513288",NA,"Rubiales","Kunth","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","3024347","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"J.-J. de Granville, C. C. Berg, M. J. Jansen-Jacobs & J. van Setten","6619","1984","2","12","South America - Neotropics","French Guiana",NA,"Montagnes de la Trinité, sommet NE, near camp 2",NA,NA,NA,"US00636695",NA,"Rubiales","Kunth",NA,NA,NA,"Steyermark, J. A., (VEN)","-53.33","4.6",NA,"anceps",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","1560340","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. C. B. Mutis","3496","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US02513293",NA,"Rubiales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","1560253","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. C. B. Mutis","1531","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US02513295",NA,"Rubiales","Kunth",NA,NA,"US02513295_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
