"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"48","2021-03-31 13:41:04-03","MN","R","70395","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata","Hoehne, F.C.",NA,NA,NA,NA,"Commissão Rondon",NA,"Lindl.","Hoehne, F.C.","1909","03",NA,"Brasil","Mato Grosso","Barra do Bugres","Tapirapoan","-57.1810989379883","-15.0725002288818","173387","auto","1724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-31 13:41:04-03","MN","R","70406","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata","Hoehne, F.C.",NA,NA,NA,NA,"Commissão Rondon",NA,"Lindl.","Hoehne, F.C.","1909","03",NA,"Brasil","Mato Grosso","Barra do Bugres","Tapirapoan","-57.1810989379883","-15.0725002288818","173387","auto","1440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-31 13:41:04-03","MN","R","70407","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata","Hoehne, F.C.",NA,NA,NA,NA,"Commissão Rondon",NA,"Lindl.","Hoehne, F.C.","1909","03",NA,"Brasil","Mato Grosso","Barra do Bugres","Tapirapoan","-57.1810989379883","-15.0725002288818","173387","auto","1276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-31 13:41:04-03","MN","R","70590","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata","Hoehne, F.C.",NA,NA,NA,NA,"Commissão Rondon",NA,"Lindl.","Hoehne, F.C.","1909","03",NA,"Brasil","Mato Grosso","Barra do Bugres","Tapirapoan","-57.1810989379883","-15.0725002288818","173387","auto","1649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-31 13:41:04-03","MN","R","35805","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Sampaio, A.J.",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sampaio, A.J.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-31 13:41:04-03","MN","R","3241","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Pabst, G.F.J.","1966","07","25",NA,NA,NA,"(Sw.) Lindl.","Armond, A.F.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Carmo",NA,"-42.6086006164551","-21.9335994720459","21959","auto","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-04 23:43:05-03","UFPI","TEPB","17612","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","L. B. Bianchetti","1998","08","01",NA,"Erva epífita com flor lilás Ambiente: Mata de Galeria",NA,"(Sw.) Lindl.","B. M. T. Walter","1998","07","16","Brasil","Goiás","Campinaçu","Antigo vale do rio Carneiro, prox. ao final do lago.","-48.383333","-13.816667",NA,NA,"4235",NA,NA,NA,NA,"48°23'00W","13°49'00S","450","450",NA,NA,NA,NA,NA
"55","2020-11-19 10:24:34-03","CPAP","CPAP","22010","PreserverdSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J. A. N. Batista",NA,NA,NA,NA,"Erva epífita sobre tronco seco com flores de cor lilás, planta Ornamental. . Frequente. Floresta Decidual inundável,. Solo: argiloso. vértico,. Relevo: vale. <ll>dwc_commonname:</ll> Orquídea",NA,"(Sw.) Lindl.","Pott, V. J.","2001","08","18","Brasil","MS","Nioaque","Baixada entre a antiga sede da Fazenda Andalúcia e o Morro Solteiro, próximo ao Rio Taquarussu, Assentamento Andalúcia","-55.735833","-20.801389",NA,NA,"4855",NA,NA,NA,NA,"55°44'09'' W","20°48'05'' S",NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:46:55-02","IPA","IPA","3636","S","Plantae","Plantae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Pessoa, E.","2011","07","21",NA,"Epífita. Flores lilases.; Capoeira.",NA,"(Sw.) Lindl.","Pickel, B.","1929","12","30","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento.","-35.0182991027832","-8.00222015380859","21764","auto","2237","Southern America",NA,"IPA0003636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:46:55-02","IPA","IPA","3635","S","Plantae","Plantae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Pessoa, E.","2011","07","21",NA,"Capoeira epidendra.",NA,"(Sw.) Lindl.","Giovanetti, D.","1923","11","12","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento.","-35.0182991027832","-8.00222015380859","21764","auto","s.n.","Southern America",NA,"IPA0003635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:45-03","UFV","VIC","004329","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Floração de Junho a Julho, duas pétalas estriadas, cultivada em pés de café e também azaléias nºH.20. Labelo com aureola roxo lilás na face que é bem aberta, venoso, Flores roxo lilás, passando a branco quando velha.",NA,"(Sw.) Lindl.","Pabst.","1962","06","08","Brasil","Minas Gerais","Viçosa","ESA-Jardim Botânico","-42.8819007873535","-20.7539005279541","13937","auto","s.n.",NA,NA,"VIC004329","VIC004329",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:45-03","UFV","VIC","012662","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Epífita comum nas goiabeiras.",NA,"(Sw.) Lindl.","Heringer, E.P.","1942","04","15","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656","10350","auto","574",NA,NA,"VIC012662","VIC012662",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-20 21:18:45-03","UFV","VIC","003821","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.",NA,NA,NA,NA,"Brasil","Minas Gerais","Acesita",NA,NA,NA,NA,NA,"s.n.",NA,NA,"VIC003821","VIC003821",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:18:45-03","UFV","VIC","013148","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Epífita de cafeiras.",NA,"(Sw.) Lindl.","Gama, V.","1970","05","14","Brasil","Minas Gerais","Boa Vista","Fazenda Boa Vista",NA,NA,NA,NA,"s.n.",NA,NA,"VIC013148","VIC013148",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-07-05 11:14:18-03","FFCLRP","LBMBP","391","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"Lindl.","L.M. Pansarin",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-07-05 11:14:18-03","FFCLRP","LBMBP","1149","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.",NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-07-05 11:14:18-03","FFCLRP","LBMBP","1214","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.",NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-07-05 11:14:18-03","FFCLRP","LBMBP","450","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","São Simão",NA,"-47.55","-21.466667",NA,NA,NA,NA,NA,NA,NA,"47°33'W","21°28'S",NA,NA,NA,NA,NA,NA,NA
"66","2016-07-05 11:14:18-03","FFCLRP","LBMBP","452","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Dobrada",NA,"-48.383333","-21.516667",NA,NA,NA,NA,NA,NA,NA,"48°23'W","21°31'S",NA,NA,NA,NA,NA,NA,NA
"67","2016-07-05 11:14:18-03","FFCLRP","LBMBP","453","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Dobrada",NA,"-48.383333","-21.516667",NA,NA,NA,NA,NA,NA,NA,"48°23'W","21°31'S",NA,NA,NA,NA,NA,NA,NA
"68","2016-07-05 11:14:18-03","FFCLRP","LBMBP","454","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Dobrada",NA,"-48.383333","-21.516667",NA,NA,NA,NA,NA,NA,NA,"48°23'W","21°31'S",NA,NA,NA,NA,NA,NA,NA
"69","2016-07-05 11:14:18-03","FFCLRP","LBMBP","455","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Dobrada",NA,"-48.383333","-21.516667",NA,NA,NA,NA,NA,NA,NA,"48°23'W","21°31'S",NA,NA,NA,NA,NA,NA,NA
"70","2016-07-05 11:14:18-03","FFCLRP","LBMBP","456","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","J.M.R.B.V. Aguiar",NA,NA,NA,"Brasil","São Paulo","Pradópolis",NA,"-48.05","-21.35",NA,NA,NA,NA,NA,NA,NA,"48°03'W","21°21'S",NA,NA,NA,NA,NA,NA,NA
"71","2016-07-05 11:14:18-03","FFCLRP","LBMBP","457","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","J.M.R.B.V. Aguiar",NA,NA,NA,"Brasil","São Paulo","Pradópolis",NA,"-48.05","-21.35",NA,NA,NA,NA,NA,NA,NA,"48°03'W","21°21'S",NA,NA,NA,NA,NA,NA,NA
"72","2016-07-05 11:14:18-03","FFCLRP","LBMBP","458","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","J.M.R.B.V. Aguiar",NA,NA,NA,"Brasil","São Paulo","Pradópolis",NA,"-48.05","-21.35",NA,NA,NA,NA,NA,NA,NA,"48°03'W","21°21'S",NA,NA,NA,NA,NA,NA,NA
"73","2016-07-05 11:14:18-03","FFCLRP","LBMBP","639","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","J.M.R.B.V. Aguiar",NA,NA,NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4","-23.616667",NA,NA,NA,NA,NA,NA,NA,"45°24'W","23°37'S",NA,NA,NA,NA,NA,NA,NA
"74","2016-07-05 11:14:18-03","FFCLRP","LBMBP","640","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","J.M.R.B.V. Aguiar",NA,NA,NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4","-23.616667",NA,NA,NA,NA,NA,NA,NA,"45°24'W","23°37'S",NA,NA,NA,NA,NA,NA,NA
"75","2016-07-05 11:14:18-03","FFCLRP","LBMBP","644","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.R. Pansarin",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","M. Miranda",NA,NA,NA,"Brasil","São Paulo","São Bernardo do Campo",NA,"-46.55","-23.683333",NA,NA,NA,NA,NA,NA,NA,"46°33'W","23°41'S",NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0014752","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Ionopsis","gardneri","Ionopsis gardneri","G. Hatschbach",NA,NA,NA,NA,"Epifita, sobre Psidium guajava. Flor lilas palido.",NA,"Lindl.","G. Hatschbach; J. M. Silva","1990","9","5","Brazil","Parana",NA,"Mato Preto (m=Mun. Cerro Azul).","-49.27366","-24.79626",NA,NA,"54445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:46:53-03","UFMS","CGMS","72231","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","G.A. Damasceno Junior","2018","11","02",NA,"Flor verde Habitat: Floresta estacional decidual Habito: Epifita",NA,"(Sw.) Lindl.","R.M. Fernandes; V.A. Nakamura, D.Cuadrado, G.A. Damasceno Junior","2018","11","02","Brasil","Mato Grosso do Sul","Jardim","Fazenda Santa Fé. Arredores do Parque Nacional da Serra da Bodoquena","-56.7516667","-21.5075",NA,NA,"48",NA,NA,"CGMS1105034",NA,"-56,7516667","-21,5075","517","517",NA,NA,NA,NA,NA
"78","2021-04-07 11:46:53-03","UFMS","CGMS","72233","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","C.F. Hall","2018","11","06",NA,NA,NA,"(Sw.) Lindl.","L.P. Oliveira; C. Estodutto, E.O. Souza, C. F. Hall","2018","11","06","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Ouro Verde. Parque Nacional da Serra da Bodoquena","-56.835","-20.7191667",NA,NA,"105",NA,NA,"CGMS1105036",NA,"-56,835","-20,7191667","489","489",NA,NA,NA,NA,NA
"79","2021-04-07 11:46:53-03","UFMS","CGMS","72232","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","C.F.Hall","2018","11","09",NA,"Fruto verde Habitat: Floresta Estacional Decidua Secundaria Habito: Epifita",NA,"(Sw.) Lindl.","D. Cuadrado; R.M. Fernandes, V.A. Nakamura, C.F. Hall","2018","11","09","Brasil","Mato Grosso do Sul","Bonito","Fazenda Monte Alto. Arredores do Parque Nacional da Serra da Bodoquena","-56.8005556","-20.9061111",NA,NA,"93",NA,NA,"CGMS1105035",NA,"-56,8005556","-20,9061111","530","530",NA,NA,NA,NA,NA
"80","2021-04-07 11:46:53-03","UFMS","CGMS","69079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.A.N. Batista",NA,NA,NA,NA,"Flor lilás. Habitat: Floresta Decidual inundável. Solo argiloso vértico. Relevo vale. Frequente. Habito: Erva epífita sobre tronco seco.",NA,"(Sw.) Lindl.","V.J. Pott; A. Pott; R. Bastos","2001","08","18","Brasil","Mato Grosso do Sul","Nioaque","Baixada entre a antiga sede da Fazenda Andalúcia e o Morro Solteiro, próximo ao Rio Taquarussu, Assentamento Andalúcia.","-55.7361111","-20.8016667",NA,NA,"4855",NA,NA,"CGMS1102037",NA,"-55,7361111","-20,8016667",NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:46:53-03","UFMS","CGMS","66424","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","S.H.N. Monteiro",NA,NA,NA,NA,"Fruto imaturo verde. Folhas discolores verdes, cartáceas. Habitat: Floresta ombrófila densa. Habito: Epífita ciófila.",NA,"(Sw.) Lindl.","A. Quinet; G. Martinelli; R. Borges; A. Bevacqua; T. Serrano; N. Pougy; M. Moraes","2010","12","03","Brasil","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena, Taquaral, nascente do rio Taquaral.","-56.6363889","-21.1047222",NA,NA,"2309",NA,NA,"CGMS1099385",NA,"-56,6363889","-21,1047222","466","466",NA,NA,NA,NA,NA
"82","2019-11-27 13:51:18-03","UFS","ASE","14641","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Santos, LAS","2009","11","27",NA,"Erva epífita, labelo bilobado, flor lilás sendo que a parte central do labelo é bem mais escura que o resto da flor.; Erva epífita, labelo bilobado, flor lilás sendo que a parte central do labelo é bem mais escura que o resto da flor.",NA,"(Sw.) Lindl.","Santos, LAS; Nascimento - Júnior, JE; Botânico, M,P; Souza, LS; Suzart, FB","2009","11","26","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Drº João","-37.65","-10.917222",NA,NA,"54","Southern America",NA,"ASE0007271",NA,"-37.65","-10.917222",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-27 13:51:18-03","UFS","ASE","28239","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Déda, RM","2013","02",NA,NA,"Herbácea epífita com cerca de 30 m. Com flores lilás.",NA,"(Sw.) Lindl.","Déda, RM; Freire, GS; Matos, GMA","2013","01","17","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata do Dr. João","-37.645278","-10.879639",NA,NA,"218","Southern America",NA,"ASE0007322",NA,"-37.645278","-10.879639",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:20:15-03","UNICAMP","UEC","160188","S","Plantae","Liliopsida",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Forster, W","2011","12",NA,NA,"Erva epífita, folhas verde-arroxeadas, flores lilases com nervuras lilases escuras.; Subbosque em mata ciliar.",NA,"(Sw.) Lindl.","Oliveira, APC; Osaco, M","2010","07","13","Brazil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, Trilha do Rio Mogi-Guaçú.","-47.416667","-21.816667",NA,NA,"101",NA,NA,"UEC017749","UEC017749","-47.416667","-21.816667","560","600",NA,NA,NA,NA,NA
"85","2019-08-20 10:00:53-03","UNICAMP","UEC","131677","S","Plantae","Liliopsida",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Pansarin, ER","2004","05",NA,NA,NA,NA,"(Sw.) Lindl.","Pansarin, ER; Mickeliunas, L","2003","08","30","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758","17840","auto","1067",NA,NA,"UEC034836","UEC034836",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-06 09:56:52-03","UFOP","OUPR","25639","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Antônio-Silva, L.","2011","10","27",NA,"Erva epífita, flores brancas com extremidades e nervuras arroxeadas",NA,"(Sw.) Lindl.","Antônio-Silva, L.; Lucon, T.","2011","06","24","Brasil","Minas Gerais","Pains","Próximo a gruta Rede Estromatolítica. Sobre afloramento de rocha calcária. Cerrado - Mata Seca de Pains","-45.6613998413086","-20.3705997467041","18263","auto","351",NA,NA,NA,NA,NA,NA,"687","687",NA,NA,NA,NA,NA
"87","2020-12-09 14:47:24-03","FURB","FURB","66576","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Kassner-Filho, A.","2020","09","05",NA,"flor lilás-claro Habitat: borda do fragmento Habito: epífita",NA,"(Sw.) Lindl.","Kassner-Filho, A.","2020","09","05","Brasil","Santa Catarina","Itajaí","Monte Alegre.","-48.7286111","-27.0075",NA,NA,"5804",NA,NA,"FURB66576","FURB66576","-48.7286111","-27.0075000","40","40",NA,NA,NA,NA,NA
"88","2019-03-16 13:31:12-03","UNEMAT","HERBAM","8014","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Petini-Benelli, A","2012","03","23",NA,NA,NA,"(Sw.) Lindl.","Soares, C.R.A.; Petini-Benelli, A.; Rodrigues, C.; Moura, V.A.; Silvino, L.; Oliveira, O.F.; Roc","2012","03","23","Brasil","Mato Grosso","Paranaíta","Afloramento Rochoso.","-56.783611","-9.348333",NA,NA,"Triag. 1805616",NA,NA,"HERBAM008014",NA,"-56.783611","-9.348333","238","238",NA,NA,NA,NA,NA
"89","2019-03-16 13:31:12-03","UNEMAT","HERBAM","8072","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Petini-Benelli, A","2012","04","20",NA,NA,NA,"(Sw.) Lindl.","Soares, C.R.A.; Petini-Benelli, A.; Rodrigues, C.; Moura, V.A.; Silvino, L.; Oliveira, O.F. & Ro","2012","04","12","Brasil","Pará","Jacareacanga","Terra Firme.","-56.775556","-9.3475",NA,NA,"Triag. 1915986",NA,NA,"HERBAM008072",NA,"-56.775556","-9.3475","212","212",NA,NA,NA,NA,NA
"90","2020-12-21 16:38:35-03","MBM","MBM","140121","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Christenson, E.A.","1994",NA,NA,NA,"Epífita, sobre Psidium quajava. Flor lilás pálido",NA,"(Swartz) Lindley","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1990","09","05","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043","32006","auto","54445","Southern America",NA,"MBM140121","MBM140121",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:38:35-03","MBM","MBM","49718","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Christenson, E.A.","1994",NA,NA,NA,"Epífita de flor lilás, das matas dos pântanos.",NA,"(Swartz) Lindley","Hatschbach, G.","1953","08","09","Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637","24916","auto","3296","Southern America",NA,"MBM049718","MBM049718",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:38:35-03","MBM","MBM","145289","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Carnevali, G.",NA,NA,NA,NA,NA,NA,"(Swartz) Lindley","Lewis, M.","1988","06","16","Bolivia",NA,NA,"La Paz, Inquisivi",NA,NA,NA,NA,"88836","Southern America",NA,"MBM145289","MBM145289",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:38:35-03","MBM","MBM","402851","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Ferneda Rocha, L.C.","2015","03",NA,NA,"Epífita. Folhas simples, concolores, vermelhas.; Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica, solo seco.",NA,"(Swartz) Lindley","Bronholi, A.Z.; Souza, J.R.; Souza, N.S.; Oliveira, R.A.; Souza, J.R.; Souza, N.S.; Oliveira, R.A.","2014","09","30","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.513333","-11.012778",NA,NA,"s.n.","Southern America",NA,"MBM402851","MBM402851","-55.513333","-11.012778","262","262",NA,NA,NA,NA,NA
"94","2020-12-21 16:38:35-03","MBM","MBM","403780","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Engels, M.E.","2015","05","26",NA,"Epífita. Flores alvas com nervuras arroxeadas.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.",NA,"(Swartz) Lindley","Engels, M.E.","2015","05","26","Brazil","Mato Grosso","Itaúba","Resgate da Flora da UHE Colíder, Lote D de supressão","-55.673333","-10.985",NA,NA,"3483","Southern America",NA,"MBM403780","MBM403780","-55.673333","-10.985","260","260",NA,NA,NA,NA,NA
"95","2020-12-21 16:38:35-03","MBM","MBM","402278","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Ariati, V.","2015","08","03",NA,"Epífita, flor branca rajada de lilás no centro do labelo.; Floresta Estacional Semidecidual.",NA,"(Swartz) Lindley","Nardin, E.C.; Cordeiro, J.M.; Ariati, V.; Cordeiro, J.M.; Ariati, V.","2015","08","03","Brazil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121","21773","auto","s.n.","Southern America",NA,"MBM402278","MBM402278",NA,NA,NA,NA,NA,NA,NA,NA,NA
