"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"270","2019-11-21 14:36:49-03","UFJF","CESJ","40153","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"E. Tameirão-Neto","2001","03","16","Brasil","Minas Gerais","Leme de Prado","UHE Irapé, Rio Jequitinhonha",NA,NA,NA,NA,NA,NA,"CESJ040153",NA,"Angiosperma",NA,"3287","América do Sul",NA,"Floresta ciliar, arbóreo, córrego das Posses.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 14:36:49-03","UFJF","CESJ","969","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F.C. Favoreto",NA,NA,NA,"F.C. Favoreto","1911","09","09","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"CESJ000969",NA,"Angiosperma",NA,"969","América do Sul",NA,"Nativa no Jardim Botânico. N.V: Jacarandá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-02 18:53:30-03","UFJF","CESJ","22889","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","H.C. Lima",NA,NA,NA,"B.B.S. Coelho; L. Krieger","1988","03","11","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ022889",NA,"Angiosperma",NA,"s.n.","América do Sul",NA,"àrvore de 10 m de altura, casca com estrias longitudinais. Flores roxas em cachos axilares. Fruto vagem alada, de 8 cm de comprimento. Fornece madeira leve, macia e porosa, própria para obras internas e carpintaria, de pouca durabilidade. N.V: Jacarandá.","36144","auto",NA,NA,NA,NA,NA,NA,NA
"273","2020-10-15 19:26:20-03","UFJF","CESJ","35611","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. Filardi","2012","10",NA,"R. Mello-Silva","1997","01","31","Brasil","Minas Gerais","Santos Dumont","Posses, Sítio Boa Esperança II.","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"CESJ035611",NA,"Angiosperma",NA,"CESJ1259","América do Sul",NA,"Árvore, ca. 6m. alt., em valo de pasto.Catafilos castanhos, folhas jovens verdes, fácidas, com nervuras castanhas devido ao indumento.Cálice verde-acastanhado pelo indumento e corola verde com estrias verde-escuras. Grande florada, visitada por abelhas","25699","auto",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 14:36:49-03","UFJF","CESJ","61378","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"V.F.Mansano; R. Marquete","2006","12","05","Brasil","Minas Gerais","Itamonte","Estrada para Morro Grande, 22º14'25S, 44º46'51W. Elev. 1321m.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"CESJ061378",NA,"Angiosperma",NA,"06","América do Sul",NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 14:36:49-03","UFJF","CESJ","28286","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","C.V. Mendonça Filho","2002","10","30","H.M.Souza","1968","11","27","Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"CESJ028286",NA,"Angiosperma",NA,"s.n.","América do Sul",NA,"2 folhas no herbário.","26585","auto",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 14:36:49-03","UFJF","CESJ","52993","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vog.","C.V.Mendonça","1999",NA,NA,"G. Hatschbach; F.J.Zelma","1985","10","18","Brasil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"CESJ052993",NA,"Angiosperma",NA,"49920","América do Sul",NA,"Trepadeira lenhosa; flor creme, nervuras e pelos marrons. Mata pluvial. Alt.: 800m.","17824","auto",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 14:36:49-03","UFJF","CESJ","42875","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vog.","V.F.Mansano; T.H.B.Ribeiro","2007","08","15","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","2004","09",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ042875",NA,"Angiosperma",NA,"93","América do Sul",NA,"Liana em mata ciliar. Flores enegrecidas em botão.","20815","auto",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 14:36:51-03","UFJF","CESJ","62157","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","A.A. de Oliveira","2010","12","13","A. Stival-Santos; E. Legal; S. Silveira","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas, Lat.: 27º37'49,00S; Lon.: 49º02'58,00W; Alt.: 590m.s.m.","-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,"CESJ062157",NA,"Angiosperma",NA,"1624","América do Sul",NA,"Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estádio Sucessional: Avançado; Hábito: Arvoreta; Habitat: beira de estrada; Fruto: verde (Florística IFFSC 314 - Arvoreta).","25961","auto",NA,NA,NA,NA,NA,NA,NA
"279","2021-04-07 11:44:21-03","UFMS","CGMS","17568","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","C.A. Polido","2006","09","14","A.G. Nave; F.R. Dário; R.F. Lopes; D.F. Bertani","1997","09","15","Brasil","Mato Grosso","Pontes e Lacerda","estrada para mineradora Santa Elina.","-59.85","-14.4666667","-59,85","-14,4666667",NA,NA,"CGMS1046868",NA,NA,NA,"2172",NA,NA,"Papilionoideae. Fruto marrom. Coordenadas geográficas originais: 14°28#?#87,00' S 59°51#?#62,00' W Habitat: beira de estrada - savana arbórea densa antropizada Habito: Árvore. 12,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-04-07 11:44:21-03","UFMS","CGMS","43961","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,"2020",NA,NA,"H.F. Leitão Filho","1995","02","13","Brasil","São Paulo","São Miguel Arcanjo","Estrada de Sete Barros para São Miguel Arcanjo.","-55.9269445","-24.22","-55,9269445","-24,22",NA,NA,"CGMS1073928",NA,NA,NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo. Número em ficha: 33342.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-04-07 11:44:21-03","UFMS","CGMS","43939","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","A. Sartori",NA,NA,NA,"V.L. Silva","2012","01","11","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, próximo ao Ribeirão Conceição.","-52.8861111","-22.5913889","-52,8861111","-22,5913889","274","274","CGMS1073906",NA,NA,NA,"4",NA,NA,"Papilionoideae. Flor amarela. Fruto ausente. Habitat: Floresta Estacional Semidecidual. Habito: Árvore. 5m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-04-07 11:44:21-03","UFMS","CGMS","43943","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","G.F. Pereira",NA,NA,NA,"V.L. Silva","2012","02","07","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8805556","-22.6033333","-52,8805556","-22,6033333",NA,NA,"CGMS1073910",NA,NA,NA,"20",NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo verde. Diásporos alados. Habitat: Floresta Estacional Semidecidual. Habito: Árvore. 15m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-04-07 11:44:21-03","UFMS","CGMS","45662","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","C.V. Mendonça Filho","1999",NA,NA,"G. Hatschbach; A. Pott; V.J. Pott; J.M. Silva","1995","05","07","Brasil","Mato Grosso","Jauru","Rodovia MT 248, km 16.","-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,"CGMS1075632",NA,NA,NA,"62454",NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo verde. Habitat: Mata degradada. Habito: Arvoreta.","40234","auto",NA,NA,NA,NA,NA,NA,NA
"284","2021-04-07 11:44:21-03","UFMS","CGMS","21817","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","L.C.P. Lima","2005","06","20","L.C.P. Lima; F.C.P. Garcia; M.E.F.de Araújo","2005","06","17","Brasil","Minas Gerais","Mariana","Estrada para a Mata de Belém, Parque Estadual do Itacolomi.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"CGMS1051227",NA,NA,NA,"370",NA,NA,"Papilionoideae. Fruto esverdeado. Habitat: Mata. Habito: Arbóreo. 3,00m de altura.","33524","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-04-07 11:44:21-03","UFMS","CGMS","43951","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,"2020",NA,NA,"D. Santim","1993","02","12","Brasil","São Paulo","Campinas","Bosque Augusto Pusher.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"CGMS1073918",NA,NA,NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo. Número em ficha: 34197","23900","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-04-07 11:44:21-03","UFMS","CGMS","43964","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"A. Sartori","1993","03","26","Brasil","São Paulo","Jundiaí","Monte de Mursa.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"CGMS1073931",NA,NA,NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo. Tamanho variável dos foliolos. Número em ficha: 28765. Habito: Árvore. 7m de altura.","17840","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-04-07 11:44:21-03","UFMS","CGMS","43967","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,"2020",NA,NA,"D. Santim","1993","04","12","Brasil","São Paulo","Valinhos",NA,"-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"CGMS1073934",NA,NA,NA,NA,NA,NA,"Papilionoideae. Número em ficha: 34199.","12075","auto",NA,NA,NA,NA,NA,NA,NA
"288","2021-04-07 11:44:21-03","UFMS","CGMS","43962","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"A. Sartori; G.F. Albocz","1995","02","12","Brasil","São Paulo","São Miguel Arcanjo","Estrada de Sete Barros para São Miguel Arcanjo.","-47.9163889","-25.0205556","-47,9163889","-25,0205556",NA,NA,"CGMS1073929",NA,NA,NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo. Acúleos uncenados en alguns ramos. Número em ficha: 33197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-08-20 10:14:01-03","UNICAMP","UEC","152276","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Tamashiro, JY",NA,NA,NA,"Caselli, CB",NA,NA,NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mata semidecídua","-46.866667","-23.183333","-46.866667","-23.183333","920","1290",NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-09-16 10:29:45-03","UNICAMP","UEC","103332","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; et al.","1998","12","02","Brazil","São Paulo","Votorantim","Serra de São Francisco.","-47.4","-23.65","-47.4","-23.65","980","980","UEC183325","UEC183325","Magnoliopsida",NA,"294",NA,NA,"flor, Arvoreta (rebroto) de 1,7m de altura. Folhas em diversos estádios: embrionário, brotamento e adultas. Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-08-20 10:14:01-03","UNICAMP","UEC","105685","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A","2001","03",NA,"Souza, LC","1997","10","24","Brazil","São Paulo","Itapetininga","Estação Experimental.","-48","-23.566667","-48","-23.566667",NA,NA,"UEC183333","UEC183333","Magnoliopsida",NA,"99",NA,NA,"fruto, Mata ciliar, árvore com flores e frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 16:30:49-03","UNICAMP","UEC","105688","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A","2001","03",NA,"Albernaz, ALKM","1987","11","27","Brazil","São Paulo","Teodoro Samapaio","Parque Estaduas do Morro do Diabo, tolosa.",NA,NA,NA,NA,NA,NA,"UEC182665","UEC182665","Magnoliopsida",NA,"s.n.",NA,NA,"Árvore, frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-08-20 10:14:01-03","UNICAMP","UEC","149372","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Tamashiro, JY","1988","05",NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1987","09","11","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.592917","-23.711606","-48.592917","-23.711606",NA,NA,"UEC183299","UEC183299","Magnoliopsida",NA,"279",NA,NA,"Árvore 12 m. Borda e interior da mata. Córtex cinza, rugoso estriado. Flores esverdeadas. Folíolos com bordo avermelhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-08-20 10:14:01-03","UNICAMP","UEC","115109","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, ALB",NA,NA,NA,"Cardoso-Leite, E","1998","06","03","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.25","-23.25","-46.25","-23.25",NA,NA,"UEC089030","UEC089030","Magnoliopsida",NA,"607",NA,NA,"folha, 5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-08-20 10:14:01-03","UNICAMP","UEC","129384","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Tamashiro, JY",NA,NA,NA,"Gomes, BZ","2002","08","01","Brazil","São Paulo","Brotas","Horto Santa Fé 1","-48.388889","-22.265","-48.388889","-22.265",NA,NA,"UEC183305","UEC183305","Magnoliopsida",NA,"55",NA,NA,"ori, Planta de 5,0 m de altura. Formação estudada: transição cerradão-mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-08-20 10:14:01-03","UNICAMP","UEC","118141","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A","1998","09",NA,"Bertoncini, AP; Bertoncini, MP","1998","09","02","Brazil","São Paulo","Avaí","Aldeia Guarani","-49.316667","-22.166667","-49.316667","-22.166667",NA,NA,"UEC183331","UEC183331","Magnoliopsida",NA,"873",NA,NA,"flor, Floresta Estacional Semidecidual Submontana perturbada. Árvore 10,0m de altura, casca rugosa, folhas adultas cartáceas, frutos marrom-escuros.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-08-20 10:14:01-03","UNICAMP","UEC","147034","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Aguirre, GH; et al.","2005","05","15","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"UEC182667","UEC182667","Magnoliopsida",NA,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-01 16:30:49-03","UNICAMP","UEC","154057","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Santos, K","2001",NA,NA,"Santos, K","2000","06","13","Brazil","São Paulo","Campinas","Campinas/Itatiba, Mata Santana do Atalaia.","-46.883333","-22.8","-46.883333","-22.8",NA,NA,"UEC183350","UEC183350","Magnoliopsida",NA,"1981",NA,NA,"Árvore semidecídua; anemocórica. Altura total de 15m, altura do fuste de 11m. PAP. 41cm. Casca lisa; madeira moderadamente pesada; nome popular: mosqueteiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-01 16:30:49-03","UNICAMP","UEC","156658","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Cielo-Filho, R","2007","12","17","Cielo-Filho, R; Aguiar, OT; Baitello, JB","2007","12","05","Brazil","São Paulo","Paranapanema","Estação Ecológica, Borda da mata, próximo à entrada da cachoeira.","-48.7375","-23.510556","-48.7375","-23.510556","630","630","UEC008971","UEC008971","Magnoliopsida",NA,"612",NA,NA,"Árvore 8m altura, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-01 16:30:49-03","UNICAMP","UEC","159719","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Tamashiro, JY; Salis, SM","1996","09",NA,"Salis, SM; Pott, VJR; Pinheiro, J; Branco, OD","1995","05","06","Brazil","Mato Grosso","Jauru","Mata Ombrofila Aberta, Remanescente a 10Km de Jauru com muito Babacu e que sofreu a retirada da madeira. Podzolico vermelho-escuro. Plano. Planta N. 128.4.","-58.977778","-15.376667","-58.977778","-15.376667",NA,NA,"UEC013021","UEC013021","Magnoliopsida",NA,"908",NA,NA,"Árvore, 5m alt. Flor: não vista. Frutos: não visto.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-01 16:30:50-03","UNICAMP","UEC","182596","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Lima, HC","2013","07","27","Lima, HC; et al.","2013","07","27","Brazil","Rio de Janeiro","Petrópolis","Itaipava, Vale do Sossego, Condomínio Vale do Sossego.","-43.159722","-22.436944","-43.159722","-22.436944","800","800","UEC020545","UEC020545","Magnoliopsida",NA,"7690",NA,NA,"Árvore com 9m alt. Tronco com casca sulcado-estriada, acinzentada, DAP ca. 30cm. Frutos esverdeados. Ocasional nos restos de mata degradada.; Remanescente de mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-01 16:30:50-03","UNICAMP","UEC","194405","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Silva, AM","2015","08","05","Silva, AM; et al.","2015","05","17","Brazil","Minas Gerais","Lagoa Grande","Saída da MG-410 para a BR-040 (entre João Pinheiro de Paracatu). Alt. 572m.","-46.513889","-17.835","-46.513889","-17.835",NA,NA,"UEC131262","UEC131262","Magnoliopsida",NA,"8221",NA,NA,"Frutos verde-amarronzados. Folhas concolores verdes. Ramos com odor característico.; Solo arenoso claro, cerrado alterado na margem da BR-040.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-01 16:30:50-03","UNICAMP","UEC","200480","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,"2010",NA,NA,"Pereira, LS; Belinello, R","2010","07","20","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC158028","UEC158028","Magnoliopsida",NA,"N1043",NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 16 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:30:50-03","UNICAMP","UEC","204701","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Reis, TR","2012","09",NA,"Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG","2012","03","25","Brazil","São Paulo","Cajamar","Estrada Cajamar-Pirapora.","-46.993611","-23.386389","-46.993611","-23.386389","762","762","UEC164088","UEC164088","Magnoliopsida",NA,"122",NA,NA,"Árvore, 3,5m.Frutos Verdes (imaturos).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:30:50-03","UNICAMP","UEC","204703","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Reis, TR","2012","09",NA,"Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG","2012","03","24","Brazil","São Paulo","Cajamar","Estrada para Jundiaí.","-46.897222","-23.305278","-46.897222","-23.305278","768","768","UEC164090","UEC164090","Magnoliopsida",NA,"94",NA,NA,"Árvore, 10m. Com frutos verdes (imaturos).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-08-20 10:14:04-03","UNICAMP","UEC","62020","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, FLR","2009","07",NA,"Lorenzi, H","1992","06","26","Brazil","Goiás",NA,"Estrada que liga Itumbiara a Buriti Alegre",NA,NA,NA,NA,NA,NA,"UEC183298","UEC183298","Magnoliopsida",NA,"28449",NA,NA,"fruto, Árvore de 4-6m de altura, solo fértil.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-08-20 10:14:04-03","UNICAMP","UEC","64986","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Rudd, VE","1974","10",NA,"Claussen, P","1840",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-05-29 15:48:18-03","UNICAMP","UEC","649860","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Rudd, VE","1974","10",NA,"Claussen, P","1840",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-08-20 10:14:04-03","UNICAMP","UEC","82907","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, FLR","2009","12",NA,"Stranghetti, V","1993","08","18","Brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria.","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"UEC183335","UEC183335","Magnoliopsida",NA,"171",NA,NA,"flor, Árvore ca. 5m, flor. Beira da mata, lado esquerdo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-08-20 10:14:04-03","UNICAMP","UEC","89422","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A",NA,NA,NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","1994","10","25","Brazil","São Paulo","Tapiraí","Sítio da Pedra.","-47.564444","-24.433333","-47.564444","-24.433333",NA,NA,"UEC183310","UEC183310","Magnoliopsida",NA,"3123",NA,NA,"fruto, Árvore 4m alt., frutos castanhos. Borda de Mata. Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:30:50-03","UNICAMP","UEC","97383","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, FLR","2009","12",NA,"Nave, AG; Dário, FR; Lopes, RF; Carneiro, PHM","1997","02","23","Brazil","Mato Grosso","Chapada dos Guimarães","Rancho Paredão da Serra","-55.727222","-15.485278","-55.727222","-15.485278",NA,NA,"UEC183297","UEC183297","Magnoliopsida",NA,"1193",NA,NA,"Árvore com altura de 8m. Fruto seco.; Interior da mata. Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-08-20 10:14:04-03","UNICAMP","UEC","64999","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense erianthum","(Benth.) Rudd","Rudd, VE","1973","01",NA,"s/ coletor",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,"erianthum",NA,NA,NA,NA,NA
"313","2021-03-01 16:30:50-03","UNICAMP","UEC","173065","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Pinto, RB","2011","06",NA,"Pinto, RB; Mansano, VF; Polido, CA","2011","06","19","Brazil","Bahia","Prado","Fazenda Guaíra, borda da mata próximo ao cafezal. Mata de tabuleiro.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,"UEC084537","UEC084537","Magnoliopsida",NA,"250",NA,NA,"Liana. Botões com pilosidade dourada. Folhas discolores.","53161","auto",NA,NA,NA,NA,NA,NA,NA
