"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"250","2021-02-08 12:54:38-03","UFRGS","ICN","136629","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Longhi-Wagner, HM","9372","2005","02","24","Brasil","RS","Dom Pedro de Alcântara","Mata Atlântica (do Luís Baptista)","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; População 2 com FAA + muda.; Solo arenoso.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"251","2021-02-08 12:54:38-03","UFRGS","ICN","120608","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Baptista, LRM",NA,NA,NA,"Jurinitz, CF","28","2000","01","04","Brasil","RS","Dom Pedro de Alcântara","Mata da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Erva de interior de mata",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"252","2021-02-08 12:54:38-03","UFRGS","ICN","146831","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Longhi-Wagner, HM; Wagner, JR","10234","2006","12","30","Brasil","RS","Dom Pedro de Alcântara","Mata do Sr. L. Baptista","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Pouco comum. Coleta para embriologia.; Mata Atlântica seca.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"253","2021-02-08 12:54:38-03","UFRGS","ICN","142502","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Longhi-Wagner, HM","10097","2006","01","30","Brasil","RS","Dom Pedro de Alcântara","Mata do Sr. Luís Baptista","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Com material FAA para embriologia.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"254","2021-02-08 12:54:38-03","UFRGS","ICN","142489","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Longhi-Wagner, HM; Baptista, LRM","10087","2006","01","18","Brasil","RS","Dom Pedro de Alcântara","Mata do Sr. Luís Baptista","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Coleta para embriologia e muda.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"255","2021-02-08 12:54:36-03","UFRGS","ICN","023553","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Valls, JFM",NA,NA,NA,"Baptista, LRM; Lorscheitter, ML","s.n.",NA,NA,NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No mato da colônia de São Pedro",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"256","2021-02-08 12:54:36-03","UFRGS","ICN","032772","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V","145","1976","04","24","Brasil","RS","Torres","Mato do Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Interior do mato",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"257","2021-02-08 12:54:36-03","UFRGS","ICN","033325","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V; et al.","163","1977","03","26","Brasil","RS","Torres","Mato do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No interior e clareiras no mato, fertil",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"258","2021-02-08 12:54:38-03","UFRGS","ICN","040336","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V","307","1978","02","14","Brasil","RS","Torres","mato Felisberto prox. a Vila São João","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; No interior da mata",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"259","2021-02-08 12:54:36-03","UFRGS","ICN","009920","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Valls, JFM; Soderstram, T",NA,NA,NA,"Valls, JFM; Soderstram, T; A Norman","2063","1972","05","12","Brasil","RS","Torres","Três Cachoeiras mata 2 km após a villa na direção de Torres junto a BR 101 mata a direita da rodovia para Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Interior de mata",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"260","2021-02-08 12:54:36-03","UFRGS","ICN","024227","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Valls, JFM",NA,NA,NA,"Valls, JFM; et al.","2736","1973","08","11","Brasil","SC","Içara","km 376 BR 101 no trecho de Tubarão a Criciuma","-49.2999992370605","-28.7133007049561",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Em mata com grande frequência de palmeiras, junto a posto de gasolina, a cerca de 4 km N de um dos acessos da Br 101 a Criciuma",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"18492","auto",NA,NA,NA,NA,NA
"261","2021-02-08 12:54:38-03","UFRGS","ICN","149243","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Valls, JFM; Boneto; Machado","s.n.","1966","07","16","Brasil","RS",NA,"Perto da colonia de São Pedro de Alcântara",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:54:38-03","UFRGS","ICN","182095","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2014","08",NA,"Welker, CAD","CW466","2012","03","09","Brasil","RS","Dom Pedro de Alcântara","Mata do prof. Batista","-49.838611","-29.385278","-49.838611","-29.385278",NA,NA,"Amostra de DNA; Interior de mata",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:54:38-03","UFRGS","ICN","182096","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2014","08",NA,"Welker, CAD","CW467","2012","03","22","Brasil","RS","Dom Pedro de Alcântara","Mata do prof. Batista","-49.837778","-29.387222","-49.837778","-29.387222",NA,NA,"Amostra de DNA; Interior de mata",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:54:38-03","UFRGS","ICN","136628","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Longhi-Wagner, HM","9371","2005","02","24","Brasil","RS","Dom Pedro de Alcântara","Mata Atlântica (do Luís Baptista)","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Em florescimento; poucas com frutos e poucas com inflorescência ainda na bainha. População 1 com FAA + muda.; Solo arenoso.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"265","2021-02-08 12:54:38-03","UFRGS","ICN","050135","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"?","s.n.","1972","02","02","Brasil","RS","Porto Alegre","SPA Av. Getulio Vargas 1384","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"266","2021-02-08 12:54:36-03","UFRGS","ICN","009669","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Vallas, J",NA,NA,NA,"Vallas, J","s.n.","1970","03","28","Brasil","RS","Torres","estrada BR 101 Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Frequente a beira dos caminhos do interior da mata úmida ( com Euterpe edulis, Heliconia sp. Meros tachys sp., Olvra spp. Pharus sp, Cabralae sp., Guarea sp., Virola oleira",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"267","2021-02-08 12:54:36-03","UFRGS","ICN","035894","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V","300","1977","12","21","Brasil","RS","Torres","Mato do Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No interior e clareiras no mato",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"268","2021-02-08 12:54:36-03","UFRGS","ICN","032738","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V","78","1976","03","26","Brasil","RS","Torres","Mato do Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No interior e clareiras no mato",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"269","2021-02-08 12:54:38-03","UFRGS","ICN","040862","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V","317","1978","04","01","Brasil","RS","Torres","Mato do Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Interior do mato",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"270","2021-02-08 12:54:36-03","UFRGS","ICN","032786","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V",NA,NA,NA,"Citadini, V; et al.","159","1976","10","02","Brasil","RS","Torres","Mato do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Interior do mato",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"271","2020-06-05 17:07:12-03","FEPAGRO","BLA","13128","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","V. Citadini",NA,NA,NA,"V. Citadini et alii","163","1977","03","26","Brasil","Rio Grande do Sul","Torres","Mato do Senhor Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Ex ICN 33325.Habitat: No interior das clareiras no mato.","BLA013128",NA,"Spermatophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"272","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","8905","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad.","Waechter, J.L.",NA,NA,NA,"Waechter, J.L.","785","1978","04",NA,"Brasil","Rio Grande do Sul","Torres","Limoeiro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"em interior de mato","HAS0008905",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"273","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","4603","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Citadini, V.",NA,NA,NA,"Baptista, L.R.M.; Baptista, M.L.; Citadini, V.","113","1976","05",NA,"Brasil","Rio Grande do Sul","Torres","mato do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"no interior do mato; mata de restinga","HAS0004603",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"274","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","44652","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Baptista, M.L.","113","1976","05",NA,"Brasil","Rio Grande do Sul","Torres","mato do Sr. Felisberto,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"HAS0044652",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"275","2018-12-04 20:31:04-02","UNIR","RON","9107","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Lombardi, JA","2010","03",NA,"Lombardi, JA","7720","2010","03","25","Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, trilha de uso e, Borda de trilha em mata semidecídua.","-47.416667","-21.816667","-47.416667","-21.816667",NA,NA,"Erva, infrutescências verdes.","RON00009107","RON00009107","Angiosperma","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:17:02-03","IBt","SP","224419","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Calderón, CE","2095","1968","03","14","Panama","Panama",NA,"Canal de Panamá: Isla Barro Colorado; Allison Armour Trail 5-7",NA,NA,NA,NA,"500","500",NA,"SP039236","SP039236",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:17:02-03","IBt","SP","267346","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Nee, M","35006","1987","04","23","Brasil","Rondônia","Porto Velho","Forest on hill, ca. 5 km S of Campo Novo, on road to old mining area at Balateiro. Many large granite boulders","-63.616667","-10.633333","-63.616667","-10.633333","300","300",NA,"SP039234","SP039234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:17:02-03","IBt","SP","415244","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Shirasuna, RT","2009","12",NA,"Shirasuna, RT","2694","2009","12","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Ibt","-46.6215","-23.646222","-46.6215","-23.646222","768","768",NA,"SP039238","SP039238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:17:02-03","IBt","SP","417976","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Shirasuna, RT","2010","03",NA,"Shirasuna, RT","2793","2010","03","12","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt","-46.618","-23.642833","-46.618","-23.642833","769","769",NA,"SP039240","SP039240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:17:02-03","IBt","SP","441336","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Lombardi, JA; Oliveira, APC","7720","2010","03","25","Brasil","São Paulo","Porto Ferreira","Trilha de uso extensivo dos Jequitibás. Borda da trilha","-47.416667","-21.816667","-47.416667","-21.816667","520","600",NA,"SP039237","SP039237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:17:02-03","IBt","SP","358896","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Pereira, BAS; Alvarenga, D","2483","1993","03","27","Brasil","Minas Gerais","Unaí","Localidade denominada Palmital. Confluência do Córrego das Lages com o Rio Preto","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,"SP039235","SP039235",NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA
"282","2019-11-21 10:17:02-03","IBt","SP","17226","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Hoehne, FC","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Matas do Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SP039231","SP039231",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"283","2019-11-21 10:17:02-03","IBt","SP","318648","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Valls, JFM","1095","1970","03","28","Brasil","Rio Grande do Sul","Torres","Estrada BR-101 - Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"SP039233","SP039233",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"284","2019-11-21 10:17:02-03","IBt","SP","47189","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Welker, CAD","2012","07","02","Kuhlmann, M","4518","1959","05","01","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico. Na orla de picada aberta na mata","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"SP039232","SP039232",NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
