"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"224","2020-04-22 16:17:22-03","UFPB","JPB","32628","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Gadelha Neto, PC","755","2002","09","08","Southern America","Brasil","Paraíba","Fazenda Graviola, Faz. Graviola.","-38.3246994018555","-6.91583013534546",NA,NA,NA,"; DESC: Arbóreo.",NA,NA,"Nazarezinho",NA,NA,NA,NA,NA,NA,NA,NA,"11960","auto",NA,NA,NA,NA
"225","2020-04-22 16:17:22-03","UFPB","JPB","1678","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Xavier, LP","JPB1678","1952","09","15","Southern America","Brasil","Paraíba","Fazenda Nova Canãa","-37.801700592041","-6.77027988433838",NA,NA,NA,NA,NA,NA,"Pombal",NA,NA,NA,NA,NA,NA,NA,NA,"28929","auto",NA,NA,NA,NA
"226","2020-05-26 18:58:03-03","UFPB","JPB","4421","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Xavier, LP","JPB4421","1978","07","20","Southern America","Brasil","Paraíba",NA,"-38.6380996704102","-6.72028017044067",NA,NA,NA,"; HABITAT: Caatinga rala",NA,NA,"Santa Helena",NA,NA,NA,NA,NA,NA,NA,NA,"17239","auto",NA,NA,NA,NA
"227","2020-04-22 16:17:22-03","UFPB","JPB","29341","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Barbosa, MR; et al.","2179","2001","09","06","Southern America","Brasil","Paraíba","Serra do Vital","-38.5018997192383","-7.12056016921997",NA,NA,NA,"; DESC: Árvore com frutos verdes ca. 4m alt.",NA,"Gadelha Neto, PC","São José de Piranhas",NA,NA,"2013","08","22",NA,NA,NA,"23684","auto",NA,NA,NA,NA
"228","2020-04-22 16:17:22-03","UFPB","JPB","28051","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Gadelha Neto, PC","170","1995","03","12","Southern America","Brasil","Paraíba","Fazenda Jangada","-38.228099822998","-6.7591700553894",NA,NA,NA,"; DESC: Arbóreo. Flor esverdeada.",NA,"Souza-Silva, RF","Sousa",NA,NA,"2008","10","06",NA,NA,NA,"21208","auto",NA,NA,NA,NA
"229","2020-04-22 16:17:22-03","UFPB","JPB","31016","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Gadelha Neto, PC","403","1998","02","07","Southern America","Brasil","Paraíba","Fazenda Jangada","-38.228099822998","-6.7591700553894",NA,NA,NA,"; DESC: Arbóreo. Flor esverdeada.",NA,"Souza-Silva, RF","Sousa",NA,NA,"2008","10","06",NA,NA,NA,"21208","auto",NA,NA,NA,NA
"230","2014-10-14 15:56:35-03","BS","M","M-0183528","S","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","bicolor","Aspidosperma bicolor","Mart.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat inter frutices. Provinciae Piauhiensis.",NA,NA,NA,NA,NA,NA,"M0183528",NA,NA,NA,"HOLOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"231","2014-10-14 15:56:35-03","BS","M","M-0183529","S","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","bicolor","Aspidosperma bicolor","Mart.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Prov. Piauhiensis.",NA,NA,NA,NA,NA,NA,"M0183529",NA,NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"232","2014-10-14 15:56:35-03","BS","M","M-0183530","S","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","bicolor","Aspidosperma bicolor","Mart.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in sylvis Catingas ad Sincorâ et alibi. Provinciae Bah. inter.",NA,NA,NA,NA,NA,NA,"M0183530",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"233","2013-04-01 09:15:02-03","IPT","BCTW","6328","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) Blake ex Pittier",NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-43.2075","-22.9028",NA,NA,NA,"Coleção Yale: 2834",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","Magnoliopsida",NA,NA,NA
"234","2013-04-01 09:15:02-03","IPT","BCTW","17995","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) Blake ex Pittier",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"235","2013-04-01 09:15:07-03","IPT","BCTW","6338","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","sessiliflorum","Aspidosperma sessiliflorum","Müll. Arg.","Garrat, G.A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Coleção Yale: 5424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"236","2021-03-21 19:32:36-03","UFC","EAC","15519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.; Figueiredo, M.A.","EAC15519","1988","08","06","Southern America","Brasil","Ceará","Faz. Campos, Sa. do Pereiro","-38.4597015380859","-6.04166984558105","600","600",NA,NA,"EAC0015519","Fernandes, A.","Pereiro","EAC0015519",NA,NA,NA,NA,NA,NA,NA,"29031","auto",NA,NA,NA,NA
"237","2021-03-21 19:32:36-03","UFC","EAC","10877","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.; Nunes, E.","EAC10877","1981","11","17","Southern America","Brasil","Piauí","Próx. a Simplício Mendes, estr. p/ S. João do Piau",NA,NA,NA,NA,NA,"Arvoreta, flor esverdeada; Caatinga","EAC0010877","Fernandes, A.",NA,"EAC0010877",NA,"1990","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-21 19:32:36-03","UFC","EAC","13184","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.; et al.","EAC13184","1985","05","17","Southern America","Brasil","Ceará","entre Várzea Alegre e Farias Brito",NA,NA,NA,NA,NA,"Arvoreta; Cerrado","EAC0013184","Fernandes, A.; Nunes, E.",NA,"EAC0013184",NA,"1985","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-21 19:32:36-03","UFC","EAC","57134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","R. Moura; Gomide, G.; Estrada, N.B.D.","1122","2014","11","01","Southern America","Brasil","Ceará","congl. 342, sub. , árv. .","-39.059997","-6.840011",NA,NA,NA,"Inventário Florestal Nacional - CE; Arbusto, flores de pétalas verdes arroxeadas no ápice.&nf;Controle de qualidade.","EAC0057134","Moura, R.","Lavras de Mangabeira","EAC0057134",NA,"2014","11","01","-39.059997","-6.840011",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-21 19:32:36-03","UFC","EAC","36093","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Luetzelburg, P.","28669","1937","08","27","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"EAC0036093","Souza-Silva, R.F.",NA,NA,NA,"2008","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-21 19:32:36-03","UFC","EAC","37717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Lima-Verde, L.W.; et al.","393","1996","12","11","Southern America","Brasil","Ceará","Estacão Ecológica de Aiuaba, Sítio, Filito quartzito, calcário, solo litólico e argiloso","-40.181667","-6.666111","420","420",NA,"Árvore, rara, 10 m, caule tronco, folha simples membranácea, inflor. racemo de cimeira terminal, cálice e corola verde; Caatinga arbórea","EAC0037717","Lima-Verde, L.W.; Andrade, I.M.","Aiuaba","EAC0037717",NA,"1997","12",NA,"-40.181667","-6.666111",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-21 19:32:36-03","UFC","EAC","44005","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Lima-Verde, L.W.; Loiola, M.I.B.; Melo, L M R","393","1996","12","11","Southern America","Brasil","Ceará","Estação Ecológica de Aiuaba, Substrato: filito quartzito calcário, solo litólico.","-40.181806","-6.666278","420","420",NA,"Árvore, 10m, raro; folha simples, membranácea; inflor racemo de cimeira terminal, cálice e corola verdes.; Caatinga arbórea","EAC0044005","Lima-Verde, L.W.; Andrade, I.M.","Aiuaba","EAC0044005",NA,"1997","12",NA,"-40.181806","-6.666278",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-21 19:32:36-03","UFC","EAC","56201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Lucena, I.","115","2014","01","28","Southern America","Brasil","Ceará","congl. 91, sub. 1, árv. 1.","-40.500019","-4.139975",NA,NA,NA,"Inventário Florestal Nacional - CE; Árvore.&nf;Dups RB.","EAC0056201","Moura, R.","Varjota","EAC0056201",NA,"2014","02","25","-40.500019","-4.139975",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-21 19:32:36-03","UFC","EAC","61100","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Araújo, F.F.","208","2017","05","14","Southern America","Brasil","Ceará","Sítio Santa Clara.","-40.812694","-3.968444",NA,NA,NA,"Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Arbusto, ca. 3 m alt.; caule cinza, lenticelado; folhas cartáceas; frutos verdes, imaturos.; Área de caatinga fechada, com","EAC0061100","Araújo, F.F.","Graça","EAC0061100",NA,"2017","05",NA,"-40.812694","-3.968444",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-21 19:32:36-03","UFC","EAC","62295","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Araújo, F.F.","273","2017","06","25","Southern America","Brasil","Ceará","Sítio Santa Clara","-40.818722","-3.962417",NA,NA,NA,"Inventário florístico do noroeste do estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Arbusto, ca. 4 m de alt. Caule cinza esbranquiçado. Folhas cartáceas. Frutos verde imaturos.; Floresta Estacional Caducifólia Semi","EAC0062295","Araújo, F.F.","Graça","EAC0062295",NA,"2017","07",NA,"-40.818722","-3.962417",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-21 19:32:36-03","UFC","EAC","62297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Araújo, F.F.","144","2017","03","05","Southern America","Brasil","Ceará","Sítio Santa Clara","-40.817778","-3.962056",NA,NA,NA,"Inventário florístico do noroeste do estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Arbusto, ca. 5 m de alt. Caule cinza esbranquiçados. Folhas cartáceas. Frutos verdes imaturos.; Área de Caatinga fechada. Solo com","EAC0062297","Araújo, F.F.","Graça","EAC0062297",NA,"2017","03",NA,"-40.817778","-3.962056",NA,NA,NA,NA,NA,NA,NA
"247","2021-03-21 19:32:36-03","UFC","EAC","62300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Araújo, F.F.","106","2017","01","08","Southern America","Brasil","Ceará","Sítio Santa Clara área antropizada","-40.81975","-3.96325",NA,NA,NA,"Inventário florístico do noroeste do estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Arbusto, ca. 3-4 m de alt. Caule e ramos cinza esbranquiçados. Folhas cartáceas. Flores em botão.; Área de Caatinga fechada com so","EAC0062300","Araújo, F.F.","Graça","EAC0062300",NA,"2017","01",NA,"-40.81975","-3.96325",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-21 19:32:36-03","UFC","EAC","9078","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.; Castro, A.J.; Valdemar","EAC9078","1980","11","27","Southern America","Brasil","Piauí","entre S. João da Serra e Alto Longá",NA,NA,NA,NA,NA,"Arvoreta; Carrasco","EAC0009078","Blake, F.",NA,"EAC0009078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-21 19:32:36-03","UFC","EAC","17938","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Figueiredo, M.A.; et al.","95","1991","04","12","Southern America","Brasil","Ceará","Aroeiras","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Arbusto; Caatinga","EAC0017938","Souza-Silva, R.F.","Aiuaba","EAC0017938",NA,"2008",NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA
"250","2021-03-21 19:32:36-03","UFC","EAC","8357","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Martins, P.; Figueiredo, M.A.","s.n.","1980","04","17","Southern America","Brasil","Ceará","Estacão Ecológica de Aiuaba, Varzinha","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Árvore; Caatinga","EAC0008357","Souza-Silva, R.F.","Aiuaba","EAC0008357",NA,"2008",NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA
"251","2021-03-21 19:32:36-03","UFC","EAC","8882","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Figueiredo, M.A.","s.n.","1980","07","15","Southern America","Brasil","Ceará","São Nicolau","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Árvore; Caatinga","EAC0008882","Belo, D.","Aiuaba","EAC0008882",NA,"1990","09","11",NA,NA,NA,"68662","auto",NA,NA,NA,NA
"252","2021-03-21 19:32:36-03","UFC","EAC","9364","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Figueiredo, M.A.","s.n.","1980","11","28","Southern America","Brasil","Ceará","Sede da Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Árvore; Caatinga","EAC0009364","Belo, D.","Aiuaba","EAC0009364",NA,"1992","03","13",NA,NA,NA,"68662","auto",NA,NA,NA,NA
"253","2021-03-21 19:32:36-03","UFC","EAC","34578","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Castro, A.S.F.","1510","2004","07","25","Southern America","Brasil","Ceará","Arredores da cidade","-39.875","-6.87444019317627",NA,NA,NA,"Arvoreta; Caatinga","EAC0034578","Castro, A.S.F.","Assaré","EAC0034578",NA,"2004","07","25",NA,NA,NA,"31376","auto",NA,NA,NA,NA
"254","2021-03-21 19:32:36-03","UFC","EAC","33854","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.","EAC33854","2004","05","25","Southern America","Brasil","Ceará",NA,"-41.2439002990723","-3.03361010551453",NA,NA,NA,"Árvore mediana, fruto verde","EAC0033854","Souza-Silva, R.F.","Chaval","EAC0033854",NA,"2008","10","14",NA,NA,NA,"18364","auto",NA,NA,NA,NA
"255","2021-03-21 19:32:36-03","UFC","EAC","34065","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Araújo, F.S.; Vasconcelos, S.F.","1352","2002","02","27","Southern America","Brasil","Ceará","RPPN Serra das Almas","-40.6775016784668","-5.1783299446106","260","370",NA,"Arbusto, fanerófito, com botão floral; Caatinga","EAC0034065","Lima-Verde, L.W.","Crateús","EAC0034065",NA,"2005","01","20",NA,NA,NA,"43216","auto",NA,NA,NA,NA
"256","2021-03-21 19:32:36-03","UFC","EAC","20100","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Figueiredo, M.A.; Mata, M.F.","s.n.","1993","08","10","Southern America","Brasil","Ceará","Sítio Fundão","-39.4094009399414","-7.23416996002197",NA,NA,NA,"Árvore","EAC0020100","Fernandes, A.","Crato","EAC0020100",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA
"257","2021-03-21 19:32:36-03","UFC","EAC","2887","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.","EAC2887","1976","09","05","Southern America","Brasil","Ceará","Pé da Sa. Grande","-40.826099395752","-3.12028002738953",NA,NA,NA,"Árvore pequena","EAC0002887","Blake, F.","Granja","EAC0002887",NA,NA,NA,NA,NA,NA,NA,"70014","auto",NA,NA,NA,NA
"258","2021-03-21 19:32:36-03","UFC","EAC","49705","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Castro, A.S.F.","2518","2011","06","25","Southern America","Brasil","Ceará","Arraial","-40.7188987731934","-4.54166984558105",NA,NA,NA,"Arvoreta, mantida na arborização do povoado.; Mata estacional","EAC0049705","Koch, I.","Ipueiras","EAC0049705",NA,"2013","06",NA,NA,NA,NA,"37673","auto",NA,NA,NA,NA
"259","2021-03-21 19:32:36-03","UFC","EAC","13154","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.; et al.","EAC13154","1985","05","16","Southern America","Brasil","Ceará","Caminho do Boqueirão","-38.9644012451172","-6.75333023071289",NA,NA,NA,"Arvoreta; Cerrado","EAC0013154","Fernandes, A.; Nunes, E.","Lavras da Mangabeira","EAC0013154",NA,"1985","05","23",NA,NA,NA,"29929","auto",NA,NA,NA,NA
"260","2021-03-21 19:32:36-03","UFC","EAC","10750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Figueiredo, M.A.","s.n.","1981","09","03","Southern America","Brasil","Ceará","Novo Assis","-40.6944007873535","-6.21111011505127",NA,NA,NA,"Árvore; Caatinga arbórea","EAC0010750","Koch, I.","Parambu","EAC0010750",NA,"2011","08","18",NA,NA,NA,"45414","auto",NA,NA,NA,NA
"261","2021-03-21 19:32:36-03","UFC","EAC","30031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Castro, A.S.F.","838","2000","05","24","Southern America","Brasil","Ceará","Estr. p/ Granja","-41.0922012329102","-3.56222009658813",NA,NA,NA,"Arvoreta","EAC0030031","Castro, A.S.F.","Viçosa do Ceará","EAC0030031",NA,"2000","05","24",NA,NA,NA,"34051","auto",NA,NA,NA,NA
"262","2021-03-21 19:32:36-03","UFC","EAC","30469","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.","EAC30469","2001","03","02","Southern America","Brasil","Paraíba",NA,"-38.5553016662598","-6.89027976989746",NA,NA,NA,"Arbusto.; Cerrado.","EAC0030469","Castro, A.S.F.","Cajazeiras","EAC0030469",NA,"2007","02","02",NA,NA,NA,"20201","auto",NA,NA,NA,NA
"263","2021-03-21 19:32:36-03","UFC","EAC","36091","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Luetzelburg, P.","26959","1936","03","17","Southern America","Brasil","Paraíba","Posto Alegre de São Gonçalo","-38.228099822998","-6.7591700553894",NA,NA,NA,"Árvore, 4m, flor branca; Várzea","EAC0036091","Souza-Silva, R.F.","Sousa",NA,NA,"2008","10","13",NA,NA,NA,"21208","auto",NA,NA,NA,NA
"264","2021-03-21 19:32:36-03","UFC","EAC","59632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Ramalho, F.B.","306","1973","12","05","Southern America","Brasil","Piaui","fazenda Catarem.","-42.6719017028809","-6.97333002090454",NA,NA,NA,"Árvore, ca. 6 m, flores amarelas, sem perfume.","EAC0059632","Morales, J.F.","Nazaré do Piauí","EAC0059632",NA,"2008","11",NA,NA,NA,NA,"38075","auto",NA,NA,NA,NA
"265","2021-03-21 19:32:36-03","UFC","EAC","31159","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Castro, A.S.F.","1102","2001","12","04","Southern America","Brasil","Piauí","10km de Caridade, estr. p/ Patos do PI","-40.9897003173828","-7.73305988311768",NA,NA,NA,"Arvoreta; Caatinga","EAC0031159","Koch, I.","Caridade do Piauí","EAC0031159",NA,"2013","06",NA,NA,NA,NA,"21310","auto",NA,NA,NA,NA
"266","2021-03-21 19:32:36-03","UFC","EAC","7569","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Fernandes, A.","EAC7569","1979","12","02","Southern America","Brasil","Piauí","Chapéu","-41.1497001647949","-8.14361000061035",NA,NA,NA,"Arbusto; Caatinga","EAC0007569","Blake, F.","Paulistana","EAC0007569",NA,NA,NA,NA,NA,NA,NA,"40262","auto",NA,NA,NA,NA
"267","2020-12-21 16:12:21-03","MBM","MBM","230068","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Alonso, J.L.F.; et al.; et al.","8150","1989","09","13","Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM230068","Leeuwenberg, A.J.M.",NA,"MBM230068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:12:21-03","MBM","MBM","254937","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Alonso, F.; et al.; et al.","8150","1989","09","13","Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM254937","Leeuwenberg, A.J.M.",NA,"MBM254937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
