"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"490","2019-11-13 11:21:20-03","USP","SPF","126178","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Freitas, MA","610","1991","03","04",NA,"Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"SPF00126178",NA,"138090","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"491","2019-11-13 11:21:20-03","USP","SPF","126177","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Freitas, MA","593","1991","01","14",NA,"Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"SPF00126177",NA,"138090","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"492","2019-11-13 11:21:20-03","USP","SPF","186409","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Krieger, L","CESJ12686","1974","02","15",NA,"Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"SPF00186409",NA,"340205","auto",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"493","2014-04-30 11:08:24-03","FSL","HFSL","4987","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Prestes, L.","29","2007","10","15","Southern America","Brasil","Amazonas","Camutama","Floresta Nacional de Balata-Tufari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2014-09-16 19:39:49-03","FSL","HFSL","5743","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Correia, B.","14","2009","11","27","Southern America","Brasil","Rondônia","Itapuã d'Oeste","Flona do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2014-09-16 19:39:49-03","FSL","HFSL","5748","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Correia, B.","288","2010","02","10","Southern America","Brasil","Rondônia","Itapuã d'Oeste","Flona do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2014-09-16 19:39:49-03","FSL","HFSL","5749","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Correia, B.","289","2010","02","10","Southern America","Brasil","Rondônia","Itapuã d'Oeste","Flona do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2014-04-04 18:27:39-03","PNFM","IRAI","4383","S","Plantae","Magnoliophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Ristow, R.","Ristow, R.","1664","2011","09","01",NA,"Brasil","Mato Grosso","Itaúba",NA,"-55.249167","-11.006389","350","350",NA,NA,"IRAI00004383",NA,NA,NA,NA,"-55.249167","-11.006389","2011","09",NA,NA,"09",NA,NA
"498","2019-10-07 09:12:43-03","UEFS","HUEFS","141328","PreservedSpecimen","Plantae","Angiospermae","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Krieger, L.","12686","1974","02","15",NA,"Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"HUEFS0141328","HUEFS0141328","340205","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"499","2018-05-14 17:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,"RRC ID Flag","R. B. Foster","5805","1980","11","23","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5805"
"500","2019-09-04 19:45:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"501","2019-09-04 18:27:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. Glaziou","658a","1865","4","9","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"502","2015-03-06 21:25:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. C. Smith","2868",NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"503","2015-03-06 21:25:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. E. Dahlgren",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"504","2015-03-06 21:25:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. Acosta M.","55",NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"505","2015-03-06 21:25:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. A. Krukoff",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"506","2019-03-14 20:45:22-03","F","FMNH-SEEDPLANTS","V0172376F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. A. Krukoff","6761","1934","10","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172376F","V0172376F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"507","2019-03-13 11:41:20-03","F","FMNH-SEEDPLANTS","V0172377F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. A. Steyermark","106147","1972","5","23","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0172377F","V0172377F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"508","2019-03-12 19:38:58-03","F","FMNH-SEEDPLANTS","V0172378F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. A. Steyermark & G. S. Bunting","102740","1970","4","17","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0172378F","V0172378F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"509","2019-03-09 21:02:45-03","F","FMNH-SEEDPLANTS","V0172379F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B.W.","4948","1920","11","30","South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,"V0172379F","V0172379F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"510","2019-03-14 20:46:57-03","F","FMNH-SEEDPLANTS","V0172381F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"H. N. Whitford","19","1918","6","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172381F","V0172381F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"511","2019-03-14 20:50:21-03","F","FMNH-SEEDPLANTS","V0172382F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"S. A. Mori et al.","17503","1984","12","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172382F","V0172382F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"512","2019-02-25 15:41:06-03","F","FMNH-SEEDPLANTS","V0172383F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance","8526","1968","11","16","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0172383F","V0172383F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"513","2019-02-26 20:26:01-03","F","FMNH-SEEDPLANTS","V0172384F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. H. Gentry & J. Revilla","16306","1976","1","24","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0172384F","V0172384F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"514","2019-03-14 20:53:13-03","F","FMNH-SEEDPLANTS","V0172385F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance et al.","8467","1968","11","15","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172385F","V0172385F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"515","2019-03-14 20:54:26-03","F","FMNH-SEEDPLANTS","V0172386F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"N. T. da Silva","320","1949","11","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172386F","V0172386F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"516","2019-03-14 20:55:49-03","F","FMNH-SEEDPLANTS","V0172387F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. Glaziou","658a","1865","4","9","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172387F","V0172387F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"517","2019-03-12 19:40:32-03","F","FMNH-SEEDPLANTS","V0172388F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"Ll. Williams","4586","1942","3","2","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0172388F","V0172388F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"518","2019-03-15 16:44:57-03","F","FMNH-SEEDPLANTS","V0172389F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. A. Krukoff","1386","1931","11",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172389F","V0172389F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"519","2019-03-15 11:37:26-03","F","FMNH-SEEDPLANTS","V0172390F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. Ginzberger","560","1927","6","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172390F","V0172390F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"520","2019-03-15 11:47:29-03","F","FMNH-SEEDPLANTS","V0172392F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance","23064","1974","10","28","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172392F","V0172392F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"521","2019-03-15 11:49:11-03","F","FMNH-SEEDPLANTS","V0172393F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"P. Capucho","497","1933",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172393F","V0172393F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"522","2019-03-24 21:09:04-03","F","FMNH-SEEDPLANTS","V0172394F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. Murça Pires & G. A. Black","1531","1947","4","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0172394F","V0172394F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"523","2019-02-26 20:27:40-03","F","FMNH-SEEDPLANTS","V0172395F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"Ll. Williams","4126","1929","10","25","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0172395F","V0172395F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"524","2019-06-11 13:03:09-03","F","FMNH-SEEDPLANTS","V0353666F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,"RRC ID Flag","A. C. Smith","2868","1938","1","8","South America","Guyana","Upper Takutu-Upper Essequibo",NA,"Rupununi",NA,NA,NA,NA,NA,NA,"V0353666F","V0353666F_01 V0353666F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2868"
"525","2019-06-11 12:59:45-03","F","FMNH-SEEDPLANTS","V0489321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,"RRC ID Flag","A. Acosta M.","54","1968","12","23","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"V0489321F","V0489321F_01 V0489321F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"54"
"526","2019-01-25 15:41:54-02","IAC","IAC","10599","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","J.M. Pires & G.A. Black","J.M. Pires & G.A. Black","1531","1947","04","25",NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.4558",NA,NA,NA,"Material recebido do Instituto Agronômico do Norte, em 19/04/1949. Nome popular: castanha-do-Pará",NA,NA,NA,NA,NA,"-48.5044","-1.4558","1947","04",NA,NA,"25",NA,NA
"527","2019-01-25 15:41:54-02","IAC","IAC","3458","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","A.P. Viégas","A.P. Viégas","s/nº","1939","03","03",NA,"Brasil","São Paulo","Mogi Guaçu","distrito de Martinho Prado Júnior, Fazenda Santa Isabel","-46.9422","-22.3722",NA,NA,NA,"Frutos, caixa de papelão pequena n.23. Nome popular: castanheiro-do-Pará, amendoeira-da-America, castanha-do-Maranhão",NA,NA,NA,NA,NA,"-46.9422","-22.3722","1939","03",NA,NA,"03",NA,NA
"528","2020-07-23 12:09:46-03","CEPLAC","CEPEC","45753","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,"T. S. dos Santos","F. S. Santos","825","1987","12","18",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area do arboreto da Estação Ecologica do Pau-brasil (ESPAB), quadra no. 313.","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll> Castanha-da-europa",NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,"30/01/1990",NA,NA,NA
"529","2020-07-23 12:09:46-03","CEPLAC","CEPEC","151109","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,"L. Daneu","Paulino, R.C.","90","2014","12","01",NA,"Brasil","Bahia","BELMONTE","Conglomerado BA_1369-4-4-22","-39.239444","-15.839722",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"39W14'22","15S50'23",NA,NA,NA,"24/11/2015",NA,NA,NA
"530","2009-11-26 13:51:15-02","INPA","INPAW","6637","S","Plantae",NA,NA,"Lecythidaceae","Bertholetia","excelsa","Bertholetia excelsa",NA,NA,"Silva, A. da",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Norte","Aripuan&#227;",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2009-11-26 13:51:15-02","INPA","INPAW","1924","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Almeida, J.C.de",NA,"1963","06","11",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2009-11-26 13:51:15-02","INPA","INPAW","5890","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Prance, G.T.","20205",NA,NA,NA,NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2009-11-26 13:51:15-02","INPA","INPAW","1140","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Par&#225;","Santar&#233;m",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2009-11-26 13:51:15-02","INPA","INPAW","3966","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Rodrigues, W.A.",NA,NA,NA,NA,NA,"Brasil","Rond&#244;nia","Porto Velho",NA,"-63.9039","-8.76194",NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2009-11-26 13:51:15-02","INPA","INPAW","1905","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Rodrigues, W.A.",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2009-11-26 13:51:15-02","INPA","INPAW","4860","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Monteiro, O.P.","1312","1976","11",NA,NA,"Brasil","Amazonas","Nova Olinda do Norte",NA,"-59.0942","-3.88806",NA,NA,NA,NA,NA,NA,"121179","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2009-11-26 13:51:15-02","INPA","INPAW","6731","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Barbosa, M.","497","1975","12","05",NA,"Brasil","Par&#225;","Santar&#233;m",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2009-11-26 13:51:15-02","INPA","INPAW","7785","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Maciel, U.","2-5-16",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2009-11-26 13:51:15-02","INPA","INPAW","9429","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Ferreira, C.A.Cid","7431","1986","06","13",NA,"Brasil","Rond&#244;nia","Porto Velho",NA,"-63.9039","-8.76194",NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2009-11-26 13:51:15-02","INPA","INPAW","9703","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","N.T. Silva","Silva, N.T.","5224","1980","01","03",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2009-11-26 13:51:15-02","INPA","INPAW","5579","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance","Prance, G.T.","16599",NA,NA,NA,NA,"Brasil","Amazonas","Tef&#233;",NA,"-64.7114","-3.35417",NA,NA,NA,NA,NA,NA,"340205","auto",NA,NA,NA,"1973","01",NA,NA,"01",NA,NA
"542","2020-09-22 13:48:40-03","USP","SPFW","5626","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-09-22 13:48:40-03","USP","SPFW","5625","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-09-22 13:48:40-03","USP","SPFW","4894","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-09-22 13:48:40-03","USP","SPFW","4034","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Pará","Marabá","Alto do Rio Tocantins","-49.1178016662598","-5.36860990524292",NA,NA,NA,"Coleção Madeiras da Amazônia: 110",NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-09-22 13:48:40-03","USP","SPFW","4322","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-09-22 13:48:40-03","USP","SPFW","3834","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","IPT","Nunes, I.N. Oliveira, D.B.","177","2003","05","27",NA,"Brasil","Rondônia","Costa Marques","Reserva Extrativista Estadual Rio Cautário","-64.2272033691406","-12.4449996948242",NA,NA,NA,"mais informações na pasta Resex",NA,NA,"114221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-09-18 09:32:43-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Liliaceae","Bertholletia","excelsa","Bertholletia excelsa","Sandwith",NA,"Fernandes, A","s.n.",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-11-01 15:02:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Ogata, RS","Chacel, FC; Graça, I","23X2","2017","06","06","Southern America","Brasil","Distrito Federal","Brasília","Sobradinho. Núcleo Rural Lago Oeste, rua 01, chácara 05. Chácara Bindu","-47.919722","-15.630833",NA,NA,NA,"Arbórea. Plantada há 3 anos, ainda não floresceu; Agrofloresta",NA,NA,NA,NA,NA,"-47.919722","-15.630833","2017","06",NA,NA,"21",NA,NA
