"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","phylum","order","identifiedBy","imagecode","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"277","2020-09-02 16:28:51-03","Cenargen","CEN","30366","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Glocimar Pereira-Silva","2001","01","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00030366","3693","MG","JANUARIA","Rodovia Januaria - Itacarambi; km 6 (marcado do centro)",NA,NA,"M. Simon","CEN00030366","(Benth.) Barneby & J.W.Grimes","-44.3616981506348","-15.4881000518799","500","500",NA,"2014","06",NA,NA,NA,"148972","auto","-4433333.0","-1545000.0",NA,"5"
"278","2019-11-13 11:22:06-03","USP","SPF","117555","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pietrobom da Silva, MR","1996","09","24",NA,"Brasil",NA,NA,NA,"SPF00117555","3518","Mato Grosso do Sul","Brasilândia",NA,NA,NA,"Borges, LM",NA,"(Benth.) Barneby & J.W.Grimes","-52.131667","-21.730833",NA,NA,NA,"2017","08",NA,NA,NA,NA,NA,"-52.131667","-21.730833",NA,NA
"279","2019-11-13 11:22:06-03","USP","SPF","103447","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pietrobom da Silva, MR","1995","07","20",NA,"Paraguai",NA,NA,NA,"SPF00103447","2059","Central",NA,"Ca. 10 Km da Cidad del Enboscada, Rio Perebewy.",NA,NA,"Borges, LM",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:22:06-03","USP","SPF","111406","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pirani, JR","1996","04","04",NA,"Brasil",NA,NA,NA,"SPF00111406","3801","Minas Gerais","Monjolos",NA,NA,NA,"Fernandes, JM",NA,"(Benth.) Barneby & J.W.Grimes","-44.183333","-18.283333","550","550",NA,"2010","11",NA,NA,NA,NA,NA,"-44.183333","-18.283333",NA,NA
"281","2019-11-13 11:22:06-03","USP","SPF","178926","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Hatschbach, G","2003","03","17",NA,"Brasil",NA,NA,NA,"SPF00178926","74865","Mato Grosso do Sul","Miranda",NA,NA,NA,"Lewis, GP",NA,"(Benth.) Barneby & J.W.Grimes","-56.3782997131348","-20.2406005859375",NA,NA,NA,"2006",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA
"282","2020-12-02 09:07:11-03","UNITINS","HUTO","3887","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pereira, B.A.S.","1995","10","19",NA,"Brasil",NA,NA,"Árvore decídua, com folhas novas. Restos florais alvacentos. Casca morta muito espessa. Ramos com espinhos; Floresta estacional","HUTO003887","2892","Goiás","Vila Boa","Solo podzólico",NA,NA,"Barneby, R.",NA,"(Benth.) Barneby & J. W. Grines","-47","-15.166667","750","750",NA,"1996","06",NA,NA,NA,NA,NA,"-47","-15.166667",NA,NA
"283","2020-05-08 11:10:22-03","UEFS","HUEFS","145089","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Cardoso, D.","2008","11","27",NA,"Brasil",NA,NA,NA,"HUEFS0145089","2358","Rio de Janeiro","Rio de Janeiro","Arboreto do Jardim Botânico do Rio de Janeiro.","Angiospermae","Fabales","P.G.C.Almeida","HUEFS0145089","(Benth.) Barneby & J.W.Grimes","-43.226944","-22.966111","19","19",NA,"2013","07",NA,"Rosanae",NA,NA,NA,"43W13'37''","22S57'58''",NA,NA
"284","2020-05-08 11:10:22-03","UEFS","HUEFS","217461","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Neves, D.M.","2014","06","03",NA,"Brasil",NA,NA,"Próximo a remanescente de nanofloresta decídua.","HUEFS0217461","1909","Goiás","Flores de Goiás","Arredores de Flores de Goiás, beira de estrada. Próximo do rio Paraná.","Angiospermae","Fabales",NA,"HUEFS0217461","(Benth.) Barneby & J.W.Grimes","-47.055556","-14.450833","445","445",NA,NA,NA,NA,"Rosanae",NA,NA,NA,"47W3'20''","14S27'3''",NA,NA
"285","2020-05-08 11:10:22-03","UEFS","HUEFS","219693","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Dexter, K.G.","2014","08","13",NA,"Bolívia",NA,NA,"Roadside in disturbed habitat, brown clay soils.","HUEFS0219693","7138","Santa Cruz","Santa Cruz","W of Santa Cruz, southeast of bridge over Rio Piarai, down dirt track.","Angiospermae","Fabales",NA,"HUEFS0219693","(Benth.) Barneby & J.W.Grimes","-63.447778","-18.122222","589","589",NA,NA,NA,NA,"Rosanae",NA,NA,NA,"63W26'52''","18S7'20''",NA,NA
"286","2020-05-08 11:10:22-03","UEFS","HUEFS","235984","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Keller, H.A.","2015","09","29",NA,"Argentina",NA,NA,"Borde de Selva. Árbol.","HUEFS0235984","12996","Corrientes","Ituzaingó","Estabelecimiento Aurora Celeste.","Angiospermae","Fabales","R.Vanni",NA,"(Benth.) Barneby & J.W.Grimes","-56.203056","-27.631944","99","99",NA,"2016",NA,NA,"Rosanae",NA,NA,NA,"56W12'11''","27S37'55''",NA,NA
"287","2020-05-08 11:10:22-03","UEFS","HUEFS","51508","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Silva, G.P.","1996","10","01",NA,"Brasil",NA,NA,"Mata decídua.","HUEFS0051508","3693","Minas Gerais","Januária","Rodovia Januária-Itacarambi; Km 6 (marcado do centro).","Angiospermae","Fabales","P.G.C.Almeida","HUEFS0051508","(Benth.) Barneby & J.W.Grimes","-44.333333","-15.45",NA,NA,NA,"2012","11",NA,"Rosanae",NA,NA,NA,"44W20'","15S27'",NA,NA
"288","2020-05-08 11:10:22-03","UEFS","HUEFS","76287","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum",NA,"1998","05","07",NA,"Brasil",NA,NA,NA,"HUEFS0076287","3168","Espírito Santo","Linhares","Área plantada da Reserva - Linhares - ES. Brasil. Strada Mantegueira Km 1,6. Gramado da casa de Hóspedes.","Angiospermae","Fabales","P.G.C.Almeida","HUEFS0076287","(Benth.) Barneby & J.W.Grimes","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2013","05",NA,"Rosanae",NA,"48094","auto",NA,NA,NA,NA
"289","2020-05-08 11:10:22-03","UEFS","HUEFS","252492","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Gadelha Neto, P.C.","1999","11","15",NA,"Brasil",NA,NA,NA,"HUEFS0252492","466","Paraíba","Sousa","Fazenda Jangada.","Angiospermae","Fabales",NA,NA,"(Benth.) Barneby & J.W.Grimes","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"21208","auto",NA,NA,NA,NA
"290","2020-05-08 11:10:22-03","UEFS","HUEFS","205613","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Gonçalves, V.F.","1991","09","27",NA,"Brasil",NA,NA,NA,"HUEFS0205613","446842RB","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, canteiro 32 E.","Angiospermae","Fabales",NA,"HUEFS0205613","(Benth.) Barneby & J.W.Grimes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"57442","auto",NA,NA,NA,NA
"291","2020-05-08 11:10:22-03","UEFS","HUEFS","115995","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Hatschbach, G.","2003","03","17",NA,"Brasil",NA,NA,"Cerrado","HUEFS0115995","74865","Mato Grosso do Sul","Miranda","Rodovia Agachi - Fazenda Santa Cruz","Angiospermae","Fabales",NA,"HUEFS0115995","(Benth.) Barneby & J.W.Grimes","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"92112","auto",NA,NA,NA,NA
"292","2019-10-09 14:18:50-03","F","FMNH-SEEDPLANTS","V0359804F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A. Schinini","1984","5","30","South America","Paraguay",NA,NA,NA,"V0359804F","24089","Asunción",NA,NA,"Spermatophyta",NA,"RRC ID Flag","V0359804F_01 V0359804F_02",NA,"-57.6667","-25.2667",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"24089",NA
"293","2019-06-11 12:52:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A. H. Gentry","1991","10","26","South America","Bolivia",NA,NA,NA,NA,"75243","Santa Cruz",NA,NA,"Spermatophyta",NA,"RRC ID Flag",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"75243",NA
"294","2019-11-30 21:07:09-03","F","FMNH-SEEDPLANTS","V0527839F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Steinbach","1928","11","3","South America","Bolivia",NA,NA,NA,"V0527839F","8609",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"295","2019-11-30 21:08:53-03","F","FMNH-SEEDPLANTS","V0527840F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1928","11","4","South America","Argentina",NA,NA,NA,"V0527840F","7466",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"296","2019-11-30 21:10:50-03","F","FMNH-SEEDPLANTS","V0527841F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1920","10","29","South America","Argentina",NA,NA,NA,"V0527841F","6159",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"297","2019-11-30 21:12:50-03","F","FMNH-SEEDPLANTS","V0527842F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Meyer","1943","3","2","South America","Argentina",NA,NA,NA,"V0527842F","5045",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"298","2019-11-30 21:16:17-03","F","FMNH-SEEDPLANTS","V0527843F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Steinbach","1924","10","3","South America","Bolivia",NA,NA,NA,"V0527843F","6559",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"299","2019-11-30 21:18:04-03","F","FMNH-SEEDPLANTS","V0527844F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Steinbach","1924","9","26","South America","Bolivia",NA,NA,NA,"V0527844F","6461",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"300","2019-11-30 21:20:47-03","F","FMNH-SEEDPLANTS","V0527845F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","K. Fiebrig","1902","9","28","South America","Paraguay",NA,NA,NA,"V0527845F","153",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-30 21:23:08-03","F","FMNH-SEEDPLANTS","V0527846F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","E. Hassler","1901",NA,NA,"South America","Paraguay",NA,NA,NA,"V0527846F","7468",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-30 21:25:02-03","F","FMNH-SEEDPLANTS","V0527847F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","R. Guillén","1994","5","23","South America","Bolivia",NA,NA,NA,"V0527847F","1486",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"303","2019-11-30 21:30:46-03","F","FMNH-SEEDPLANTS","V0527848F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","E. Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0527848F","3400",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"304","2019-11-30 21:32:15-03","F","FMNH-SEEDPLANTS","V0527849F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Morong","1888",NA,NA,"South America","Paraguay",NA,NA,NA,"V0527849F","801",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"305","2019-11-30 21:34:16-03","F","FMNH-SEEDPLANTS","V0527850F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A. G. Schulz","1969","9","16","South America","Argentina",NA,NA,NA,"V0527850F","17139",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"306","2019-11-30 21:37:06-03","F","FMNH-SEEDPLANTS","V0527851F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","E. Hassler","1913","2","1","South America","Paraguay",NA,NA,NA,"V0527851F","11563",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"307","2020-01-01 13:18:16-03","F","FMNH-SEEDPLANTS","V0541356F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","L. Bernardi","1978","10","17","South America","Paraguay",NA,NA,NA,"V0541356F","18093",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"308","2020-01-01 13:20:14-03","F","FMNH-SEEDPLANTS","V0541357F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. E. Montes","1958","6","5","South America","Argentina",NA,NA,NA,"V0541357F","27743",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"309","2020-01-01 13:22:53-03","F","FMNH-SEEDPLANTS","V0541358F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","P. Jörgensen","1931","10",NA,"South America","Paraguay",NA,NA,NA,"V0541358F","3608",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"310","2020-01-01 13:24:15-03","F","FMNH-SEEDPLANTS","V0541359F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Rojas","1944","11","24","South America","Argentina",NA,NA,NA,"V0541359F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"311","2020-01-01 15:15:04-03","F","FMNH-SEEDPLANTS","V0541360F","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. D. B. Bertoni","1945","9","2","South America","Argentina",NA,NA,NA,"V0541360F","1908",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"312","2020-07-23 12:14:16-03","CEPLAC","CEPEC","77899","PreservedSpecimen","Plantae","Mimosaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pessoal Classe de Taxonomia",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"1122","Distrito Federal","BRASÍLIA","Base áerea de Brasilia.",NA,NA,"J. R. V. Iganci",NA,NA,"-47.916667","-15.883333",NA,NA,NA,NA,NA,NA,NA,"30/09/2006",NA,NA,"47W55'","15S53'",NA,NA
"313","2020-09-30 10:51:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Sathler, DFT","2018","06","04","Southern America","Brasil",NA,NA,"Conglomerado MT-1783. Subunidade 4. Subparcela 1. Indivíduo 1. F6; Árvore, 4,1m de altura, DAP 7,6cm. Base digitada. Casca cor externa marrom, cor interna amarelo, grossa, fissurada, desprendimento em placas lenhosas; Borda de APP de curso d'água, di",NA,"IFN-17836574.1","Mato Grosso","Novo São Joaquim",NA,"Dicotyledoneae",NA,"Jordão, LSB",NA,"(Benth.) Barneby & J.W. Grimes","-52.92","-14.94",NA,NA,NA,"2019","12","06",NA,NA,NA,NA,"-52.92","-14.94",NA,NA
"314","2019-11-01 14:59:10-03","UnB","UB","113575","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Heringer, EP; Rizzini","1964","10","28","Southern America","Brasil",NA,NA,"Arbusto; .",NA,"9891","Minas Gerais","Januária",NA,"Dicotyledoneae",NA,"Fernandes, JM",NA,"(Benth.) Barneby & J.W. Grimes","-44.3616981506348","-15.4881000518799",NA,NA,NA,"2011","05","17",NA,NA,"148972","auto",NA,NA,NA,NA
"315","2019-11-01 14:59:10-03","UnB","UB","113573","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Heringer, EP","1958","10","09","Southern America","Brasil",NA,NA,".",NA,"6582","Minas Gerais","Paraopeba","Fazenda do Rasgão","Dicotyledoneae",NA,"Fernandes, JM",NA,"(Benth.) Barneby & J.W. Grimes","-44.4042015075684","-19.2744007110596",NA,NA,NA,"2011","05","17",NA,NA,"26090","auto",NA,NA,NA,NA
"316","2019-11-01 14:59:10-03","UnB","UB","40247","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Heringer, EP","1976","10","20","Southern America","Brasil",NA,NA,".","UB0037321","16237A","Distrito Federal","Brasília","Campus da Universidade de Brasília","Dicotyledoneae",NA,NA,"UB0037321","(Benth.) Barneby & J.W. Grimes","-47.9296989440918","-15.7797002792358",NA,NA,"isotype",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"317","2019-11-01 14:59:10-03","UnB","UB","113577","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Heringer, EP","1974","10","31","Southern America","Brasil",NA,NA,"Casca clara, espessa curticosa; flores em pomponzinho muito acunhada.; Árvore 6m. Flor creme; .",NA,"14047","Minas Gerais","Pirapora","Cultivada em Brasília","Dicotyledoneae",NA,"Fernandes, JM",NA,"(Benth.) Barneby & J.W. Grimes","-44.9418983459473","-17.3449993133545",NA,NA,NA,"2011","05","17",NA,NA,"25004","auto",NA,NA,NA,NA
"318","2019-05-06 11:57:38-03","UFU","HUFU","51020","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","2003","03","17",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Flor alva.; Cerrado.","HUFU00008391","74865","Mato Grosso do Sul","Miranda","Fazenda Santa Cruz, Rodovia Agachi - Fazenda Santa Cruz.",NA,NA,"Lewis, G.P.","HUFU00008391","(Benth.) Barneby & J.W.Grimes","-56.3782997131348","-20.2406005859375",NA,NA,NA,"2006",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA
"319","2021-03-04 15:43:27-03","IF","SPSF","36821","PreservedSpecimen","Plantae","Mimosaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","G. Hatschbach & M.Hatschbach & E.Barbosa","2003","03","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado&nf;;",NA,"74865","MS","Miranda","rodovia Agachi a fazenda Sta.Cruz","Magnoliophyta","Fabales",NA,NA,NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"92112","auto",NA,NA,NA,NA
"320","2021-02-08 12:41:33-03","UFRGS","ICN","005270","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pedersen, TM","1964","02","27","América do Sul","Argentina",NA,NA,"low, gurled, spiny tree flowers, white fragrant.; thickets on medium dry ground.","ICN00017206","6961","Corrientes","Paso Pucú",NA,"Dicotyledon",NA,"Iganci, JRV","ICN00017206 ICN00017206_1 ICN00017206_2","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,"2006","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:41:33-03","UFRGS","ICN","194712","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Cerana, MM","1982","10","19","América do Sul","Argentina",NA,NA,"Doado pela UNIVERSIDAD NACIONAL DE CÓRDOBA","ICN00031030","321","Salta","Rosario de la Frontera","Rosario de la Frontera, sobre la ruta","Dicotyledon",NA,"Robbiati, F",NA,"(Benth.) Barneby & J.W. Grimes.",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:05:17-03","IBt","SP","234730","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Hahn, WJ","1984","01","22",NA,"Paraguai",NA,NA,NA,NA,"1917","Central","Lambaré",NA,NA,NA,"Barneby, RC",NA,"(Benth.) Barneby & J.W.Grimes","-57.583333","-25.25",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,"-57.583333","-25.25",NA,NA
