"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"593","2020-09-02 16:18:53-03","Cenargen","CEN","104814","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Lúcia Sevegnani",NA,"2011","03","26","Brasil","SC","BALNEARIO BARRA DO SUL","Canal do Linguado.","-48.664444","-26.365277","-48.664444","-26.365277","Doação Embrapa Clima Temperado - Herbário ECT.","CEN00104814","CEN00104814","2","2",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1"
"594","2020-09-02 16:18:53-03","Cenargen","CEN","48019","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","F. França","1997","06",NA,"Efigênia de Melo","1124","1995","04","09","Brasil","BA","CAMACARI","Barra do Jacuípe.",NA,NA,NA,NA,"Invasora. Fruto vinoso aveludado, cotiledônes vinosos, embrião com pêlos prateados. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (19923). Feira de Santana - Bahia.","CEN00048019","CEN00048019",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1"
"595","2020-09-02 16:18:53-03","Cenargen","CEN","78282","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"M. R. Fonseca - ASE","385","1980","08","02","Brasil","SE","BARRA DOS COQUEIROS","Próximo ao apicum do mangue de Adicurí.","-37.0386009216309","-10.9089002609253",NA,NA,"Folhas opostas. Flores perfumadas. Sem frutos. Doação Herbário ASE. ASE nº 769","CEN00078282","CEN00078282",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,"26796","auto",NA,NA,NA,NA,"1"
"596","2020-09-02 16:18:53-03","Cenargen","CEN","113105","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","R. K. Kojima","2018","09",NA,"Nanusa Luiza de Menezes",NA,"1992","11","05","Brasil","SP","BERTIOGA",NA,"-46.138599395752","-23.8544006347656",NA,NA,"Doação da Universidade de São Paulo - Herbário SPF.","CEN00113105",NA,NA,NA,NA,NA,NA,NA,"Exsicatas",NA,"37616","auto",NA,NA,NA,NA,"1"
"597","2019-12-09 17:29:15-03","UFPR","EFC","15901","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cervi, A.C.","2014","06","10","Cervi, A.C.; Bona, C.; Amano, E.","10212","2014","06","10","Brasil","Paraná","Pontal do Paraná","Centro de Estudos do Mar","-48.3513","-25.5739","-48.3513","-25.5739","Árvore de mais ou menos 7m ; flores alvas e frutos verdes. Manguezal. Formação Pioneira com Influência Flúvio-Marinha","EFC015901",NA,"4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-12-09 17:29:15-03","UFPR","EFC","5578","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.","1996","07","01","Tiepolo, G.; Roderjan, C.V.","359","1996","04","25","Brasil","Paraná","Guaratuba","Rio Boguaçu","-48.6252","-25.9031","-48.6252","-25.9031","Flores abertas __COMMOM_NAME__: Siriúba, mangue branco","EFC005578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-12-09 17:29:15-03","UFPR","EFC","2111","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Roderjan, C.V.","1990","01","01","Kuniyoshi, Y.S.","5409","1990","02","24","Brasil","Paraná","Matinhos","Iate Clube de Caiobá","-48.5745","-25.8452","-48.5745","-25.8452","Árvore frequente em manguezal associado à Laguncularia. Entrada da Baía de Guaratuba. __COMMOM_NAME__: Mangue-branco","EFC002111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-12-09 17:29:15-03","UFPR","EFC","6789","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Kleina, A.L.S.","1997","05","05","Kleina, A.L.S.; Gatti, G.; Kuniyoshi, Y.S.","9","1997","04","28","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","Arvoreta 3,0 m. __COMMOM_NAME__: Mangue branco","EFC006789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-12-09 17:29:15-03","UFPR","EFC","6730","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Roderjan, C.V.","1994","09","05","Roderjan, C.V.","1389","1994","09","05","Brasil","Paraná","Pontal do Paraná","Ponta do Poço","-48.3889","-25.551","-48.3889","-25.5510","Árvore 2 m em manguezal, orla de baía. Botões florais. __COMMOM_NAME__: mangue-amarelo","EFC006730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-12-09 17:29:15-03","UFPR","EFC","6776","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Panzeri, C.G.","7","1997","03","11","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"__COMMOM_NAME__: Mangue-amarelo","EFC006776",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"603","2019-12-09 17:29:15-03","UFPR","EFC","702","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Nandolfi, M.",NA,"1985","01","20","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"Espécie frequente no manguezal. __COMMOM_NAME__: Siriuba","EFC000702",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"604","2019-12-09 17:29:15-03","UFPR","EFC","9237","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Borgo, M.","2000","03","01","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","688","2000","02","09","Brasil","Paraná","Guaratuba","Rio João Alves, afluente do rio Guanxuma","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore 5m, flores brancas, frequente no manguezal.","EFC009237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"605","2019-12-09 17:29:15-03","UFPR","EFC","4122","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Roderjan, C.V.","1993","06","15","Roderjan, C.V.","1150","1993","04","15","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"Árvore em restinga. Amostra de madeira coletada. __COMMOM_NAME__: Mangue-branco","EFC004122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"606","2019-12-09 17:29:15-03","UFPR","EFC","124","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.","1980","07","17","Roderjan, C.V.","87","1980","07","17","Brasil","Paraná","Paranaguá","Faz. Banestado - Lote 4","-48.5092010498047","-25.5200004577637",NA,NA,"__COMMOM_NAME__: Siriuba, mangue-branco","EFC000124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"607","2019-12-09 17:29:15-03","UFPR","EFC","2945","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Roderjan, C.V.","1992","09","28","Roderjan, C.V.","1024","1992","09","28","Brasil","Paraná","Paranaguá","Rio Cachoeira, Alexandra","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore 4m em manguezal. Frutos maduros. __COMMOM_NAME__: Mangue-branco, siriúba","EFC002945",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"608","2019-12-09 17:29:15-03","UFPR","EFC","12121","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Völtz, R.R.","2013","10","05","Völtz, R.R.","264","2013","10","05","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"Arvoreta 4m atl.; flores com pétalas alvas; substrato arenoso de beira de manguezal. __COMMOM_NAME__: Siriúba","EFC012121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"609","2019-12-09 17:29:15-03","UFPR","EFC","3120","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Roderjan, C.V.","1993","02","08","Roderjan, C.V.","1039","1993","02","08","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"Árvore presente no manguezal no balneário de pontal. __COMMOM_NAME__: mangue-branco","EFC003120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"610","2019-12-09 17:29:15-03","UFPR","EFC","13181","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Vieira, R.S.","2014","10","13","Vieira, R.S.; et al.","570","2014","10","12","Brasil","Paraná","Paranaguá","P.E. Ilha do Mel","-48.3038","-25.556","-48.3038","-25.5560","Árvore com 7 m. em contato com o mar.Com flores brancas.","EFC013181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-12-09 17:29:15-03","UFPR","EFC","15459","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Souza, I.","2017","03","16","Souza, I.",NA,"2017","03","16","Brasil","Paraná","Pontal do Paraná","Ponta do Poço","-48.3887","-25.5445","-48.3887","-25.5445","Arvoreta, 1,5 m, flores brancas e frutos verdes.","EFC015459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-12-09 17:29:15-03","UFPR","EFC","7445","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Roderjan, C.V.","1997","08","28","Barddal, M.L.; Kuniyoshi, Y.S.","10","1997","07","10","Brasil","Paraná","Paranaguá","Floresta estadual do Palmito.","-48.5558","-25.5917","-48.5558","-25.5917","Árvore dominante no Manguezal . Frutos verdes. __COMMOM_NAME__: Mangue","EFC007445",NA,"20","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-12-09 17:29:15-03","UFPR","EFC","33","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.","1982","03","28","Roderjan, C.V.","47","1982","03","21","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"Árvore em manguezal, mais interiorizado, casca interna amarela, c/ raízes respiratórias __COMMOM_NAME__: Mangue-branco","EFC000033",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"614","2019-12-09 17:29:15-03","UFPR","EFC","3725","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Lacerda, A.","1993","09","06","Lacerda, A.","45","1993","09","06","Brasil","Santa Catarina","Itapoá","Baía de São Francisco","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore 3m, dominante no mangue. __COMMOM_NAME__: Siriúba","EFC003725",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"615","2019-11-13 11:13:45-03","USP","SPF","17611","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Pirani, JR","1988",NA,NA,"Oliveira Filho, EC","s.n.","1979","09","22","Brasil","Santa Catarina",NA,"Rio Linguado (Aricoari). Junto à estrada de S. Francisco do Sul à Itajaí.",NA,NA,NA,NA,NA,"SPF00017611","SPF00017611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-13 11:13:45-03","USP","SPF","17612","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Pirani, JR","1988",NA,NA,"Oliveira Filho, EC","s.n.","1979","09","22","Brasil","Santa Catarina",NA,"Margem direita do rio Muciambu.",NA,NA,NA,NA,NA,"SPF00017612","SPF00017612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-13 11:13:45-03","USP","SPF","205069","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Viana, G","1994","08",NA,"Landim, MF","136","1994","07","25","Brasil","Sergipe",NA,"Ilha das Tartarugas.",NA,NA,NA,NA,NA,"SPF00205069","SPF00205069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-13 11:13:45-03","USP","SPF","158180","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Anônimo",NA,NA,NA,"Melo, E","1124","1995","04","09","Brasil","Bahia","Camaçari","Barra do Jacuípe.","-38.3241996765137","-12.6975002288818",NA,NA,NA,"SPF00158180","SPF00158180",NA,NA,NA,NA,NA,NA,NA,NA,"37124","auto",NA,NA,NA,NA,NA
"619","2019-11-13 11:13:45-03","USP","SPF","167413","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ceccantini, GCT","2005",NA,NA,"Ceccantini, GCT","2378","2005","01","13","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,"SPF00167413","SPF00167413",NA,NA,NA,NA,NA,NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA
"620","2019-11-13 11:13:45-03","USP","SPF","167411","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ceccantini, GCT","2005",NA,NA,"Ceccantini, GCT","2372","2005","01","13","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,"SPF00167411","SPF00167411",NA,NA,NA,NA,NA,NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA
"621","2019-11-13 11:13:45-03","USP","SPF","167371","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ceccantini, GCT","2005",NA,NA,"Ceccantini, GCT","2375","2005","01","13","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,"SPF00167371","SPF00167371",NA,NA,NA,NA,NA,NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA
"622","2019-11-13 11:13:45-03","USP","SPF","167412","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ceccantini, GCT","2005",NA,NA,"Ceccantini, GCT","2373","2005","01","13","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,"SPF00167412","SPF00167412",NA,NA,NA,NA,NA,NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA
"623","2019-11-13 11:13:45-03","USP","SPF","167414","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ceccantini, GCT","2005",NA,NA,"Ceccantini, GCT","2379","2005","01","13","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,"SPF00167414","SPF00167414",NA,NA,NA,NA,NA,NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA
"624","2019-11-13 11:13:45-03","USP","SPF","160017","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Krieger, L",NA,NA,NA,"Krieger, L","15967","1978","09","19","Brasil","Espírito Santo","Piúma",NA,"-40.7219009399414","-20.8377990722656",NA,NA,NA,"SPF00160017","SPF00160017",NA,NA,NA,NA,NA,NA,NA,NA,"11958","auto",NA,NA,NA,NA,NA
"625","2019-11-13 11:13:45-03","USP","SPF","81760","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Fernandes, UG","2018","10",NA,"Anjos, AMG","140","1991","05","31","Brasil","Espírito Santo","Vitória","Universidade Federal do Espírito Santo","-40.3377990722656","-20.3194007873535",NA,NA,NA,"SPF00081760","SPF00081760",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"626","2019-11-13 11:13:45-03","USP","SPF","77876","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Kojima, RK","2018","09",NA,"Menezes, NL","s.n.","1992","11","05","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,"SPF00077876","SPF00077876",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"627","2021-03-15 18:24:20-03","USP","SPF","77049","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Lopes, EA","1980","04","17","Yano, O","s.n.","1977","09","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Arbusto de flores brancas em cacho.","SPF00077049","SPF00077049",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"628","2019-11-13 11:13:45-03","USP","SPF","77048","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Grande, DA",NA,NA,NA,"Grande, DA","121","1978","10","11","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00077048","SPF00077048",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"629","2019-11-13 11:13:45-03","USP","SPF","77047","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Grande, DA","1979","12","05","Grande, DA","276","1979","03","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00077047","SPF00077047",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"630","2019-11-13 11:13:45-03","USP","SPF","61005","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Pirani, JR","1988",NA,NA,"Pirani, JR","2018","1987","12","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00061005","SPF00061005",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"631","2019-11-13 11:13:45-03","USP","SPF","60979","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Giulietti, AM",NA,NA,NA,"Giulietti, AM","1054","1987","10","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00060979","SPF00060979",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"632","2019-11-13 11:13:45-03","USP","SPF","176326","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Grande, DA","1979","12","05","Grande, DA","276","1979","03","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00176326","SPF00176326",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"633","2019-11-13 11:13:45-03","USP","SPF","107673","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Kojima, RK","2018","09",NA,"Souza, VC","9316","1995","10","09","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,"SPF00107673","SPF00107673",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"634","2019-11-13 11:13:45-03","USP","SPF","171214","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Fernandes, UG","2018","10",NA,"Joly, AB","s.n.","1940","12","29","Brasil","São Paulo","São Vicente","Ilha Porchat","-46.3899993896484","-23.9599990844727",NA,NA,NA,"SPF00171214","SPF00171214",NA,NA,NA,NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA
"635","2019-11-13 11:13:45-03","USP","SPF","205143","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Fonseca, MR","1980","08",NA,"Fonseca, MR","385","1980","08","02","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.0386009216309","-10.9089002609253",NA,NA,NA,"SPF00205143","SPF00205143",NA,NA,NA,NA,NA,NA,NA,NA,"26796","auto",NA,NA,NA,NA,NA
"636","2021-03-25 13:51:21-03","UNIVILLE","JOI","1087","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","W.S. Mancinelli","2005","08","26","D.B.G. Bussmann","95","2004","10","19","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"; HABITAT: mangue","JOI001087","JOI001087",NA,NA,NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"637","2021-03-25 13:51:21-03","UNIVILLE","JOI","6102","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Condorcet Aranha","2000","09","25","Maria Cristina M. da Silva",NA,"2000","07","28","Brasil","Santa Catarina","Joinville","Mangue do complexo da Baía da Babitonga.","-48.8456001281738","-26.3043994903564",NA,NA,"Museu Botânico Municipal - Herbário Joinville - 440","JOI006102","JOI006102",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"638","2021-03-25 13:51:21-03","UNIVILLE","JOI","6578","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Meirelles, J.","2007","08","14","Meirelles, J.","142","2007","07","01","Brasil","Santa Catarina","Joinville","Parque Caieira.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Manguezal","JOI006578","JOI006578",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"639","2021-03-25 13:51:21-03","UNIVILLE","JOI","10172","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"S. Dreveck","18","2008","05","28","Brasil","Santa Catarina","São Francisco do Sul","Baia da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: mangue; HABITO: arbórea","JOI010172","JOI010172",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
