"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"426","2014-09-23 11:01:23-03","G","G-DC","G00146400","S","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","567","1834",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=110275&base=img&lang=en","G00146400","G00146400",NA,"-42.9125","-22.48222222",NA,"2006","01","-42.9125","-22.48222222","01",NA,NA,NA,NA,NA,NA,NA,NA
"427","2014-09-23 11:01:23-03","G","G-DC","G00146399","S","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy","CAT.HERB.PRODR.","Lund, P. W.","549","1834",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=110274&base=img&lang=en","G00146399","G00146399",NA,"-53.08972222","-10.77305556",NA,"2006","01","-53.08972222","-10.77305556","01",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-04-05 12:32:03-03","UNIVASF","HVASF","14412","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M.T. Buril","V.M. Cotarelli","1454","2012","03","14","América do Sul","Brasil","Bahia","Estrada que liga o Povoado da Laje ao Povoado Gangorra. Serra, ca. de 6Km antes do Povoado Gangorra","1025","1025",NA,"Trepadeira sem gavinhas. Ramos velutinos. Flores com pétalas álvas.","HVASF014412",NA,"Sento Sé",NA,NA,NA,"2012","04","9999.000000","9999.000000","23",NA,NA,NA,NA,NA,NA,NA,"U"
"429","2021-04-05 12:32:03-03","UNIVASF","HVASF","7484","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M.T. Buril","J.G. Carvalho-Sobrinho","2620","2010","01","28","América do Sul","Brasil","Bahia","Barra dos Alegres, caminho para Riacho da Barra PNBO","917","917",NA,"Trepadeira volúvel. Pétalas alvas. Fotos.","HVASF007484","HVASF007484_v01","Umburanas",NA,NA,NA,"2012","04","9999.000000","9999.000000","23",NA,NA,NA,NA,NA,NA,NA,"U"
"430","2021-04-05 12:32:03-03","UNIVASF","HVASF","3824","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M.T. Buril","J.R. Maciel","910","2009","03","29","América do Sul","Brasil","Bahia","Povoado de Matas, depois da entrada do Rio Murim. Área de pasto com Licuri.","697","697",NA,"Trepadeira. Botões cinza. Flores brancas.","HVASF003824",NA,"Umburanas","-41.271138","-10.504472",NA,"2012","04","-41.271138","-10.504472","23",NA,NA,NA,NA,NA,NA,NA,"U"
"431","2021-04-05 12:32:03-03","UNIVASF","HVASF","7262","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M.T. Buril","D. Araújo","1259","2010","01","27","América do Sul","Brasil","Bahia","Final da estrada para a comunidade do Rodoleiro, próximo à antena","1030","1030",NA,"Trepadeira. Flores brancas.","HVASF007262",NA,"Sento Sé",NA,NA,NA,"2012","04","9999.000000","9999.000000","23",NA,NA,NA,NA,NA,NA,NA,"U"
"432","2021-04-05 12:32:03-03","UNIVASF","HVASF","23281","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M.T. Buril","D.S. Fernandes","307","2017","01","21","América do Sul","Brasil","Bahia","Área Proposta Parque Nacional do Boqueirão da Onça, Comunidade Brejo da Brásida,Baixão da Caiçara","417","417",NA,"Trepadeira, em plena floração, ainda em botões florais, folhas densamente pilosas, flores com corola alva, cálice verde piloso.","HVASF023281",NA,"Sento Sé","-41.624388","-10.33",NA,"2017","11","-41.624388","-10.330000","22",NA,NA,NA,NA,NA,NA,NA,"U"
"433","2020-06-04 11:02:55-03","IBt","SP","268939","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Guedes, ML","2829","1993","02","28",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Itanagé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-07-02 08:39:50-03","IBt","SP","279209","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Souza, VC","5695","1994","04","14",NA,"Brasil","São Paulo",NA,"600","600",NA,NA,NA,NA,"Matão","-48.558056","-21.620833",NA,NA,NA,"-48.558056","-21.620833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-07-02 08:39:50-03","IBt","SP","279208","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Souza, VC","5704","1994","04","14",NA,"Brasil","São Paulo",NA,"600","600",NA,NA,NA,NA,"Matão","-48.558056","-21.620833",NA,NA,NA,"-48.558056","-21.620833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-08-13 18:01:49-03","IBt","SP","291961","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão Bianchini, R","Barreto, KD","2280","1994","04","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Matão","-48.553611","-21.628333",NA,"2018","04","-48.553611","-21.628333","11",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-11-26 09:59:47-03","IBt","SP","384459","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Souza, VC","22797","1998","05","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz de Salinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-01-11 11:19:32-03","IBt","SP","476784","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Faria Jr, JEQ","3546","2013","05","17",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Vila Bela da Stma Trindade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-11-19 09:28:49-03","IBt","SP","359824","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Lyra Lemos, RP","4308","1999","09","09",NA,"Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,"Campo Alegre","-36.3507995605469","-9.78194046020508",NA,NA,NA,NA,NA,NA,"21899","auto",NA,NA,NA,NA,NA,NA
"440","2021-01-07 09:33:35-03","IBt","SP","465677","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Vasconcelos, LV","709","2014","03","04",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Caetité","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA
"441","2020-11-19 09:28:49-03","IBt","SP","360405","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Stannard, B","PCD5295","1997","02","09",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Caetité","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA
"442","2020-11-19 09:28:49-03","IBt","SP","360512","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Jardim, JG","3510","2001","04","15",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Carinhanha","-43.7649993896484","-14.3046998977661",NA,NA,NA,NA,NA,NA,"73990","auto",NA,NA,NA,NA,NA,NA
"443","2020-10-22 10:12:35-03","IBt","SP","345423","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Harley, RM","53453","1999","02","15",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Dom Basílio","-41.7714004516602","-13.7602996826172",NA,NA,NA,NA,NA,NA,"30217","auto",NA,NA,NA,NA,NA,NA
"444","2020-11-19 09:28:49-03","IBt","SP","360511","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Jardim, JG","3622","2001","04","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Feira da Mata","-44.2811012268066","-14.2128000259399",NA,NA,NA,NA,NA,NA,"67994","auto",NA,NA,NA,NA,NA,NA
"445","2020-11-19 09:28:49-03","IBt","SP","360513","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Jardim, JG","3250","2001","03","30",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Licínio de Almeida","-42.5074996948242","-14.6822004318237",NA,NA,NA,NA,NA,NA,"31339","auto",NA,NA,NA,NA,NA,NA
"446","2020-11-26 09:59:47-03","IBt","SP","382418","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Queiroz, LP","7663","2003","03","08",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"447","2020-11-19 09:28:49-03","IBt","SP","363587","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Carvalho, AM","2868","1985",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"448","2020-11-19 09:28:49-03","IBt","SP","360510","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Carvalho, AM","2868","1985",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"449","2020-10-08 08:52:33-03","IBt","SP","335235","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Amorim, AM","2170","1998","01","27",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Seabra","-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,NA,NA,"57155","auto",NA,NA,NA,NA,NA,NA
"450","2021-01-21 15:28:51-03","IBt","SP","489223","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Forzza, RC","8759","2016","03","14",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Águia Branca","-40.7402992248535","-18.9831008911133",NA,NA,NA,NA,NA,NA,"19701","auto",NA,NA,NA,NA,NA,NA
"451","2020-09-24 08:24:26-03","IBt","SP","328444","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Pizziolo, RM","178","1984","07","10",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Barra de São Francisco","-40.8908004760742","-18.7549991607666",NA,NA,NA,NA,NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA
"452","2020-09-24 08:24:26-03","IBt","SP","328441","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Weinberg, B","618","1983","05","10",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"453","2020-12-23 08:47:57-03","IBt","SP","420400","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Fraga, CN","2512","2009","04","14",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"454","2020-12-23 08:47:57-03","IBt","SP","420390","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Forzza, RC","5161","2008","07","16",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"455","2020-11-26 09:59:47-03","IBt","SP","384429","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Souza, VD","478","1993","04","06",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA
"456","2020-08-27 12:19:17-03","IBt","SP","305144","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Varejão, NMS","s.n.","1984","05","20",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
"457","2020-08-27 12:19:17-03","IBt","SP","305108","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Pereira, OJ","425","1985","04","18",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
"458","2020-10-08 08:52:33-03","IBt","SP","338215","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Damasceno Jr, GA","1300","1998","02","19",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"459","2020-11-19 09:28:49-03","IBt","SP","369281","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Damasceno Jr, GA","1300","1998","02","19",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"460","2020-11-26 09:59:47-03","IBt","SP","372022","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Couto, FR","250","2003","04","12",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga",NA,NA,NA,NA,NA,NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"461","2020-09-24 08:24:26-03","IBt","SP","331930","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Salino, A","3347","1997","07","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"462","2020-11-26 09:59:47-03","IBt","SP","371979","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Stehmann, JR","2961","2001","05","28",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"463","2020-11-26 09:59:47-03","IBt","SP","371987","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Lombardi, JA","2875","1999","05","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"464","2020-11-26 09:59:47-03","IBt","SP","372007","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Salino, A","4675","1999","05","26",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Medina","-41.4768981933594","-16.2224998474121",NA,NA,NA,NA,NA,NA,"44236","auto",NA,NA,NA,NA,NA,NA
"465","2020-09-24 08:24:26-03","IBt","SP","331920","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Salino, A","3923","1998","02","03",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Raul Soares","-42.4524993896484","-20.101900100708",NA,NA,NA,NA,NA,NA,"33728","auto",NA,NA,NA,NA,NA,NA
"466","2020-10-15 10:08:30-03","IBt","SP","338957","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Hashimoto, G","s.n.","1955","04","04",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"467","2020-11-26 09:59:47-03","IBt","SP","382734","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Carneiro, JS","95","2004","04","30",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"468","2020-12-30 07:47:55-03","IBt","SP","442714","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Carneiro, JS","458","2006","02","22",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Lupionópolis","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,NA,NA,"11262","auto",NA,NA,NA,NA,NA,NA
"469","2021-01-21 15:28:51-03","IBt","SP","489948","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Forzza, RC","8797","2016","05","19",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"470","2020-10-22 10:12:35-03","IBt","SP","348467","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Krieger, L","CESJ10272","1971","04","04",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"471","2020-11-26 09:59:47-03","IBt","SP","384491","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Lobão, AQ","116","1996","04","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"472","2020-11-26 09:59:47-03","IBt","SP","382623","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Farney, C","3159","1992","08","14",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"473","2020-10-22 10:12:35-03","IBt","SP","345910","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Bertoncini, AP","870","1998","09","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Avaí","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA
"474","2020-10-22 10:12:35-03","IBt","SP","345911","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Bertoncini, AP","931","1998","10","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Avaí","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA
"475","2021-02-18 08:30:34-03","IBt","SP","1717","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Gomes, JF","s.n.","1918","04","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Avanhandava","-49.9500007629395","-21.4599990844727",NA,NA,NA,NA,NA,NA,"19377","auto",NA,NA,NA,NA,NA,NA
"476","2020-07-16 10:05:36-03","IBt","SP","289230","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão Bianchini, R","Bernacci, LC","1828","1995","05","18",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Cardoso","-49.9099998474121","-20.0799999237061",NA,"2018","03",NA,NA,"12","22486","auto",NA,NA,NA,NA,NA,NA
"477","2020-08-13 18:01:49-03","IBt","SP","296408","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão Bianchini, R","Bernacci, LC","2033","1995","09","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Dracena","-51.5299987792969","-21.4799995422363",NA,"2018","03",NA,NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA
"478","2020-10-15 10:08:30-03","IBt","SP","339515","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Hashimoto, G","s.n.","1939","04","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Guararapes","-50.6399993896484","-21.2600002288818",NA,NA,NA,NA,NA,NA,"37771","auto",NA,NA,NA,NA,NA,NA
"479","2020-08-27 12:19:17-03","IBt","SP","306292","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Pereira Noronha, MR","1183","1995","08","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,NA,NA,"36734","auto",NA,NA,NA,NA,NA,NA
"480","2020-08-27 12:19:17-03","IBt","SP","305060","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Souza, VC","11399","1996","06","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Rubiácea","-50.7200012207031","-21.2999992370605",NA,NA,NA,NA,NA,NA,"27431","auto",NA,NA,NA,NA,NA,NA
"481","2015-09-21 19:41:50-03","UM","RECOLNAT_UM_MPU","MPU012098","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguay",NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,"hb","cf. autre part MPU012097/ Mat. Compl. ou type (Tropicos) ? <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012098' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012098","MPU012098_01",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11044",NA,NA,NA
"482","2019-07-24 17:52:09-03","UM","RECOLNAT_UM_MPU","MPU012097","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguay",NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,"hb","cf. autre part MPU012098/ Mat. Compl. ou type (Tropicos) ? <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012097' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012097","MPU012097_01",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11044",NA,NA,NA
"483","2015-09-04 18:01:34-03","UM","RECOLNAT_UM_MPU","MPU012095","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.","Daveau","Hassler, E.",NA,"1905","3",NA,NA,"Paraguay",NA,"In viciniis Caaguazu",NA,NA,"hb","cf. double à P: P00608694 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012095' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012095","MPU012095_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9038",NA,NA,NA
