"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"289","2020-08-04 12:47:56-03","UFU","HUFU","4528","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Arantes, A.A.A.",NA,"Brasil",NA,NA,"Herbáceo, ca. 0,8 m. Eixo da inflorescência rosa, cálice amarelo-esverdeado, corola creme e anteras alaranjadas.","HUFU00005713",NA,NA,"(Cham.) G.Don",NA,"30","1993","08","13","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itroró","-48.2771987915039","-18.9186000823975","HUFU00005713",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-05-06 11:55:19-03","UFU","HUFU","48694","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Poliquesi, C.B.; Cordeiro, J.",NA,"Brasil",NA,NA,"Arbusto, ca. 1,45 m. Flor alva.; Matinha Nebular.","HUFU00005710",NA,NA,"(Cham.) G.Don","Silva, R.R.","205","1994","11","09","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","HUFU00005710",NA,NA,"41937","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-05-06 11:55:19-03","UFU","HUFU","60632","S","Plantae","Ericaceae","Leucothoe","chorantha","Leucothoe chorantha",NA,"Kirkbride Júnior, J.H.",NA,"Brasil",NA,NA,"Arbusto, até 0,8 m alt. Corola, filetes e estilete transparente-brancos, anteras brancas, ovário branco.; Margem de mata ciliar alagada.","HUFU00005725",NA,NA,"(Cham.) DC.",NA,"5352","1983","08","09","Distrito Federal",NA,"Fazenda Água Limpa, Campo experimental da Universidade de Brasília, Córrego da Onça.","-47.9","-15.933333","HUFU00005725","1070","1070",NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.933333",NA,NA,NA
"292","2020-08-20 14:55:47-03","UFSC","FLOR","47633","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Trevisan, R.; Venturi, S.",NA,"Brasil",NA,NA,"Planta faz parte do Projeto RefloraPossui amostra em sílica para estudos moleculares","FLOR0047633",NA,"Ericales","(Cham.) G.Don","Trevisan, R.","1208","2012","11","29","Santa Catarina","Rancho Queimado","Às margens da BR282.","-49.033611","-27.686111","FLOR0047633","843","843",NA,NA,"2012","11","29",NA,NA,"49º2'1''W","27º41'10''S",NA,NA,NA
"293","2020-08-20 14:55:47-03","UFSC","FLOR","54902","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Barboza, E.; Cordeiro, J.; Silva, J.M. & Motta, J.T.",NA,"Brasil",NA,NA,"arbusto de 2m, flores creme","FLOR0054902",NA,"Ericales","(Cham.) G.Don","Barboza, E.","4053","2013","10","30","Santa Catarina","Garuva","Campos do Quiriri.","-48.979167","-26.032222",NA,"1350","1350",NA,NA,"2013","12","03",NA,NA,"48º58'45''W","26º1'56''S",NA,NA,NA
"294","2020-08-20 14:55:47-03","UFSC","FLOR","6491","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Smith, L.B.; Klein, R.M.",NA,"Brasil",NA,NA,"campo and bog","FLOR0006491",NA,"Ericales","(Cham.) G.Don","Dalastra, C.H.","13634","1964","12","05","Santa Catarina","Água Doce","Campos de Palmas, 3km NE de Herciliópolis","-51.533333","-26.783333","FLOR0006491","1100","1100",NA,NA,"2019","02","15",NA,NA,"51º32'W","26º47'S",NA,NA,NA
"295","2020-08-20 14:55:47-03","UFSC","FLOR","6623","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Smith, L.B.; Klein, R.M.",NA,"Brasil",NA,NA,"corola reddish toward apex Habitat: bog","FLOR0006623",NA,"Ericales","(Cham.) G.Don","Dalastra, C.H.","13030","1964","11","08","Santa Catarina","Irani","Campo de Irani.","-51.833333","-26.95","FLOR0006623","700","700",NA,NA,"2019","02","15",NA,NA,"51º50'W","26º57'S",NA,NA,NA
"296","2020-08-20 20:38:33-03","UFSC","FLOR","28378","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Poliquesi, C.B.; Cruz, J.M.",NA,"Brasil",NA,NA,"subarbusto, flor alva, 1,2m altura","FLOR0028378",NA,"Ericales","(Cham.) G.Don","Hatschbach, G.","598","1996","10","07","Paraná","Balsa Nova","Serra São Luis do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-04 15:42:52-03","IF","SPSF","35887","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"A.Custodio Filho","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo&nf;Arbusto 2m altura; pétalas e sépalas creme, anterascor de abóbora.;",NA,"Magnoliophyta","Ericales","(Cham.) G. Don","G.O.Romão","1824A","1983","11","14","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.883333","-23.633333",NA,"890","950",NA,NA,"2004","05","02","Magnoliopsida",NA,NA,NA,NA,NA,NA
"298","2021-03-04 15:42:52-03","IF","SPSF","10221","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"A.Custodio Filho","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 2m; sépalas e pétalas de cor creme; anteras cor de abóbora.;",NA,"Magnoliophyta","Ericales","(Cham.) G.Don","G.O.Romão","1824","1983","11","14","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.883333","-23.633333",NA,"890","950",NA,NA,"2006","03","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"299","2021-03-04 15:42:52-03","IF","SPSF","10227","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"A.Custódio-Filho","América do Sul","Brasil",NA,NA,"COLETA: Arbusto 2m altura; cálice esverdeado.;",NA,"Magnoliophyta","Ericales","(Cham.) G.Don","G.O.Romão","1923","1983","11","24","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"890","950",NA,NA,"2006","03","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"300","2021-03-04 15:42:52-03","IF","SPSF","10233","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"S.Romaniuc Neto & A.Custodio Filho","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4m altura; flores tubulares esverdeadas; fruto roxo-avermelhado.;",NA,"Magnoliophyta","Ericales","(Cham.) G.Don","G.O.Romão","114","1984","02","03","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"890","950",NA,NA,"2006","03","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"301","2021-03-04 15:42:52-03","IF","SPSF","27600","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"J.P.Souza","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa de altitude&nf;;",NA,"Magnoliophyta","Ericales",NA,NA,"3478","2000","04","27","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:09:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"Riedel, L","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"DC.",NA,"2667",NA,NA,NA,"Minas Gerais",NA,"Habitat in prov. S.Pauli et Minarum uliginosis et paludosis e.g. circa Mugy et in saxosis Serra da Lapa.",NA,NA,"P07P0N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:09:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"Riedel, L","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"DC.",NA,"9",NA,NA,NA,"Minas Gerais",NA,"Habitat in prov. S.Pauli et Minarum uliginosis et paludosis e.g. circa Mugy et in saxosis Serra da Lapa.",NA,NA,"P07P0N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:09:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"Riedel, L","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"DC.",NA,"886",NA,NA,NA,"Minas Gerais",NA,"Habitat in prov. S.Pauli et Minarum uliginosis et paludosis e.g. circa Mugy et in saxosis Serra da Lapa.",NA,NA,"P07P0N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:09:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"Sello, HL","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"DC.",NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,"Habitat in prov. S.Pauli et Minarum uliginosis et paludosis e.g. circa Mugy et in saxosis Serra da Lapa.",NA,NA,"P07P0N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:09:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ericaceae","Leucothoe","serrulata","Leucothoe serrulata",NA,"Sello, HL","Southern America","Brazil",NA,NA,"Pl. Oreas; HABITAT: Pl. Oreas",NA,NA,NA,"DC.",NA,"s.n.",NA,NA,NA,"São Paulo",NA,"Habitat in prov. S.Pauli",NA,NA,"P07P0N0063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","1006","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","chorantha","Leucothoe chorantha",NA,NA,NA,"Brasil",NA,NA,"Presença de corola com filetes e estilete transparente-brancos, anteras brancas, ovário branco.[HABITAT=Mata Ciliar Alagada]",NA,NA,NA,"(Cham.) DC.",NA,"5352","1983","08","09","Distrito Federal","Brasília","Fazenda Água Limpa. Campo experimental da Universidade de Brasília. Margem do Córrego da Onça.","-47.9","-14.93",NA,"1.1","1.1",NA,NA,NA,NA,NA,NA,NA,"-47.90","-14.93",NA,NA,NA
"308","2021-02-08 12:40:55-03","UFRGS","ICN","153204","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Poliquesi, CB; Cordeiro, J","América do Sul","Brasil",NA,NA,"Doação do Herbário MBM.; Arbusto, 1,45m; flor alva.; Matinha nebular.",NA,"Dicotyledon",NA,"(Cham.) G. Don","Silva, RR","205","1994","11","09","PR","Guaratuba","serra Araçatuba","-48.5746994018555","-25.8827991485596",NA,"1300","1300","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:40:55-03","UFRGS","ICN","001972","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Schultz","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham.) G. Don","Dalastra, CH","1972","1958","11","15","SC",NA,"perto de Lages",NA,NA,NA,NA,NA,NA,NA,"2019","08","20",NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:40:55-03","UFRGS","ICN","184816","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Barboza, E","América do Sul","Brasil",NA,NA,"arbusto 2m, flores creme; Refúgio Vegetacional Altomontano (campo de altitude)",NA,"Dicotyledon",NA,"(Cham.) G. Don","Barboza, E","4053","2013","10","30","SC","Garuva","Campos do Quiriri","-48.979167","-26.032222",NA,"1350","1350",NA,NA,"2013","12","03",NA,NA,"-48.979167","-26.032222",NA,NA,NA
"311","2021-02-08 12:40:55-03","UFRGS","ICN","190211","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Silva Filho, PJS","América do Sul","Brasil",NA,NA,"Subarbusto de aprox. 50cm com flores cor creme; Campo úmido",NA,"Dicotyledon",NA,"(Cham.) G. Don","Silva Filho, PJS","1538","2012","03","06","RS","Cambará do Sul","Caminho para o Cânion Fortaleza. -29.0820471290499 -50.0047631375492","-50.004722","-29.081944",NA,"1080","1080",NA,NA,NA,NA,NA,NA,NA,"-50.004722","-29.081944",NA,NA,NA
"312","2021-02-08 12:40:55-03","UFRGS","ICN","153622","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Poliquesi, CB; Cordeiro, J","América do Sul","Brasil",NA,NA,"Arbusto, 1,45m, flor alva.; Matinha nebular.",NA,"Dicotyledon",NA,"(Cham.) G. Don","Silva, RR","205","1994","11","09","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"1300","1300","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:40:55-03","UFRGS","ICN","063788","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Jarenkow, JA","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham.) G. Don","Dalastra, CH","126","1983","12","15","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,"38649","auto","2019","08","22",NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:40:55-03","UFRGS","ICN","053506","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Waechter, JL","América do Sul","Brasil",NA,NA,"Arbusto com 1,5 m de altura; flores (corola) branco-esverdeadas.; Em banhado",NA,"Dicotyledon",NA,"(Cham.) G. Don","Dalastra, CH","1922","1982","11","06","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,"38649","auto","2019","08","22",NA,NA,NA,NA,NA,NA,NA
"315","2021-02-18 17:08:28-03","FEPAGRO","BLA","14256","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"A. Normann-Kämpf & I. Boldrini",NA,"Brasil",NA,NA,"Habitat: Área de banhado","BLA014256","Spermatophyta",NA,"(Cham.) DC.","I. Boldrini","889","1975","11","13","Rio Grande do Sul","Tupanciretã","Estação Experimental","-53.8358001708984","-29.0806007385254",NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-27 12:19:40-03","IBt","SP","302883","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hoehne, FC",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham.) DC.",NA,"s.n.","1917","08","30","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-27 12:19:40-03","IBt","SP","467","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hoehne, FC",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham.) DC.",NA,"s.n.","1917","08","30","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-18 08:30:35-03","IBt","SP","572","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham.) DC.",NA,"s.n.","1917","09","22","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-18 08:30:35-03","IBt","SP","8064","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Gehrt, A",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham.) DC.",NA,"s.n.","1922","10","10","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
