"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"159","2021-03-30 12:46:40-03","EAO","IAN","101048","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Lanjouw, J; Lindeman, JC","1199","1948","11","20","Southern America","Suriname",NA,NA,"Shrub, 3m tall; flowers yellowish - green; fruits green.","IAN101048","Dicotiledônea",NA,"L.f.","Nascimento, EAP",NA,NA,"Via secta ab Wia wia-bank ad Grote Zwiebelzwamp.&nf;Depression in sidge near km 5,6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"160","2021-03-30 12:46:40-03","EAO","IAN","101196","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Lanjouw, J; Lindeman, JC","1869","1949","01","17","Southern America","Suriname",NA,NA,"Liana, frutits green.","IAN101196","Dicotiledônea",NA,"L.f.","Nascimento, EAP",NA,NA,"Tibiti savanne. Right bank of Tibiti river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"161","2021-03-30 12:46:40-03","EAO","IAN","146393","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pena, BS","520","1975","01","19","Southern America","Brasil",NA,NA,"Árvore de 5m.","IAN146393","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Acre",NA,"Margem do rio Macanã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"162","2021-03-30 12:46:40-03","EAO","IAN","146472","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ribeiro, BGS","543","1974","08","08","Southern America","Brasil",NA,NA,"Árvore de 10m e 13cm de diametro. Frutos verdes.","IAN146472","Dicotiledônea",NA,"L.f.","Secco, RS","Amazonas",NA,"Margem do rio Purus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","03","25",NA,NA,NA,NA
"163","2021-03-30 12:46:40-03","EAO","IAN","147562","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Heithaus, ER","143","1971","06","03","Southern America","Costa Rica",NA,NA,"Tree. Flowers pale green (Male fl. collected only). 15 feet high.","IAN147562","Dicotiledônea",NA,"L.f.","Liesner, R",NA,NA,"Province of Guanacaste. Rare in forest. Hacienda Comelco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA
"164","2021-03-30 12:46:40-03","EAO","IAN","147617","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Kayap, R","914","1973","06","08","Southern America","Peru",NA,NA,"Tree 15 m; DBH 10cm. Lvs. lisos. Fruit green (5/5).","IAN147617","Dicotiledônea",NA,"L.f.","Liesner, R",NA,NA,"Quebrada Huampami, rio Cenepa. Monte. Antaihbukea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA
"165","2021-03-30 12:46:40-03","EAO","IAN","147686","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Vigo, JS","6833","1973","08","15","Southern America","Peru",NA,NA,"Las hojas en la cara superior son brillosas de color verde escuro, en la inferior verde palido. Arburto de 5 - 6 metros. Frutos Inmature de color verde verde oscuro de 8mm de longitud, por 1cm de diametro. semilla blanco con aril azul.","IAN147686","Dicotiledônea",NA,"L.f.","Webster, GL",NA,NA,"Santa Rosa de Mishollo (Margen derecha del rio Mishollo) Dpto. San Martin. Prov. Mariscal Caceres. Dpto. Tocache Nueve.",NA,NA,NA,"400","500",NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA
"166","2021-03-30 12:46:40-03","EAO","IAN","150762","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pena, BS","609","1975","11","04","Southern America","Brasil",NA,NA,"Árvore de 5m.","IAN150762","Dicotiledônea",NA,"L.f.","Webster, GL","Amazonas",NA,"Margem do rio Juruá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA
"167","2021-03-30 12:46:40-03","EAO","IAN","150951","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Silva, NT da","4081","1975","11","21","Southern America","Brasil",NA,NA,"Arbusto de 1 metro.","IAN150951","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Amazonas",NA,"Rio Javari - Ponto acima do estirão do Equador. Mata da várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"168","2021-03-30 12:46:40-03","EAO","IAN","150993","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Silva, NT da","4123","1975","11","28","Southern America","Brasil",NA,NA,"Árvore de 6m e 5cm de diametro.","IAN150993","Dicotiledônea",NA,"L.f.","Cordeiro, MR","Amazonas",NA,"Rio Javari, margem do rio entre Curuçá e Atalaio do Norte. Mata de várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","03","01",NA,NA,NA,NA
"169","2021-03-30 12:46:40-03","EAO","IAN","151160","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rosa, NA; Coêlho, LF","558","1975","11","13","Southern America","Brasil",NA,NA,"Árvore de 5m e 40cm de circunferência. Frutos verdes.","IAN151160","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Amazonas",NA,"Rio Jutai - Proj. RADAM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"170","2021-03-30 12:46:40-03","EAO","IAN","157802","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Marcano-Berti, L","610","1965","01","18","Southern America","Venezuela",NA,NA,"Arbol de 24m. alto x 30cm 0; frutos inmaturos.","IAN157802","Dicotiledônea",NA,"L.f.","Nascimento, EAP",NA,NA,"Territorio Federal Delta Amacuro: bosque Pluvial, este de rio Grande. Este - Noreste de El Palmar, cerca de los limites del estado Bolivar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"171","2021-03-30 12:46:40-03","EAO","IAN","170126","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Reitz, R; Klein, RM","9375","1959","12","10","Southern America","Brasil",NA,NA,"Árvore; fruto imaturo, verde.","IAN170126","Dicotiledônea",NA,"L.f.","Webster, GL","Santa Catarina",NA,"Sanga da Areia, Jacinto Machado. Mata.",NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA
"172","2021-03-30 12:46:40-03","EAO","IAN","182021","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Souza, MAD de","1673","2000","10","19","Southern America","Brasil",NA,NA,"Arbusto aprox. 4m de altura, em sub-bosque. Caule flexuoso. Ritidoma cinza-esverdeado. Casca viva externa fina, verde, interna amarelo-claro com fibras avermelhadas. Odor forte, desagradável. Inflorescência e botões verdes.","IAN182021","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Pará","Almerim","Várzea baixa na beira do rio Amazonas. Mata ciliar próxima a campo de gado, lado oposto da cidade. Solo típico de várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"173","2021-03-30 12:46:40-03","EAO","IAN","183681","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Costa Neto, SV","2010","2005","11","11","Southern America","Brasil",NA,NA,"Árvore com cerca de 7 metros de altura. Frutos imaturos verdes.","IAN183681","Dicotiledônea",NA,"L.f.",NA,"Amapá","Amapá","Igarapé Piranha, Margem esquerda do Rio Araguari.","-50.3","1.275222",NA,NA,NA,NA,NA,NA,NA,"-50.3","1.275222",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-30 12:46:40-03","EAO","IAN","191307","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pereira-Silva, G","16528","2012","12","14","Southern America","Brasil",NA,NA,"Árvore com cerca de 8m de altura. Frutos imaturos verdes.","IAN191307","Dicotiledônea",NA,"L.f.",NA,"Rondônia",NA,"Abuna. Floresta ambrófila aberta. Latossolo amarelo, relevo plano, ocasional. Modulo Caiçara, Transecto 1, parcela 1, margem esquerda do rio Madeira.","-65.833889","-9.437778",NA,"90","90",NA,NA,NA,NA,"-65.833889","-9.437778",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:46:40-03","EAO","IAN","196187","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ivan, MSD","623","2015","05","05","Southern America","Brasil",NA,NA,NA,"IAN196187","Dicotiledônea",NA,"L.f.","Equipe IFN-PA","Pará","Água Azul do Norte","Conglomerado PA_2460. Subunidade 1. Subparcela 1. Árvore nº 2.","-51.266667","-7.4",NA,NA,NA,NA,NA,NA,NA,"-51.266667","-7.4","2018","04","10",NA,NA,NA,NA
"176","2021-03-30 12:46:40-03","EAO","IAN","188949","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Nascimento, EAP; Xavier-Júnior, SR; Santa Brígida, SS de","241","2013","03","14","Southern America","Brasil",NA,NA,"Árvore com frutos imaturos.","IAN188949","Dicotiledônea",NA,"L.f.",NA,"Pará","Barcarena","Vila dos Cabanos","-48.701056","-1.539028",NA,NA,NA,NA,NA,NA,NA,"-48.701056","-1.539028",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:46:40-03","EAO","IAN","190696","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Simon, MF","981","2010","10","16","Southern America","Brasil",NA,NA,"Árvore 4m. Frutos imaturos verdes.","IAN190696","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Rondônia","Porto Velho","Floresta inundável. Solo argilo-arenoso, relevo plano, ocasional. Ao longo da BR - 364, 14 km oeste de Mutum Paraná, próximo à ponte do córrego Igarapé, margem esquerda. Floresta ripária sazonalmente inundável, dossel médio 20m, com abundância de lia","-64.84","-9.55",NA,"100","100",NA,NA,NA,NA,"-64.84","-9.55","2015","04","15",NA,NA,NA,NA
"178","2021-03-30 12:46:40-03","EAO","IAN","191496","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Cruz, ED","740","2013","04","12","Southern America","Brasil",NA,NA,"DAP=10cm, AC=7m, AT= 10m.","IAN191496","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Pará","Bragança","Sítio da Sra. Bronzina, vila Jacareteua.","-46.828167","-1.035472",NA,NA,NA,NA,NA,NA,NA,"-46.828167","-1.035472","2016","05","03",NA,NA,NA,NA
"179","2021-03-30 12:46:40-03","EAO","IAN","191920","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rodrigues, MS","503","2012","06","06","Southern America","Brasil",NA,NA,"Arbusto com 4m de alt. Fruto cápsula, globosa, verde, deiscência explosiva, semente preta.","IAN191920","Dicotiledônea",NA,"L.f.","Rodrigues, MS","Maranhão","São Luís","Parque Estadual do Bacanga, Pré-Amazônico, vegetação mata pluvial Amazônica. Solo pedregoso.","-44.285231","-2.597025",NA,NA,NA,NA,NA,NA,NA,"-44.285231","-2.597025","2012","06",NA,NA,NA,NA,NA
"180","2021-03-30 12:46:40-03","EAO","IAN","195772","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Freitas, JC","372","2016","12","27","Southern America","Brasil",NA,NA,NA,"IAN195772","Dicotiledônea",NA,"L.f.",NA,"Pará","Timboteua","Sítio do Jean Freitas em Vila Timboteua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:46:40-03","EAO","IAN","196325","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Melo, JJG","28","2014","10","20","Southern America","Brasil",NA,NA,NA,"IAN196325","Dicotiledônea",NA,"L.f.","Equipe IFN-PA","Pará","Marabá","Conglomerado PA_2037. Subunidade 4. Subparcela 10. Árvore nº 17.","-49.233333","-5.677006",NA,NA,NA,NA,NA,NA,NA,"-49.233333","-5.677006","2017","07","13",NA,NA,NA,NA
"182","2021-03-30 12:46:40-03","EAO","IAN","197484","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rodrigues, CB","235","2018","04","10","Southern America","Brasil",NA,NA,"Árvore, com dimensões de DAP 10,8 e altura 6,5, com presença de exsudatos tipo latéx amarelo viscoso, com odor. Base reta, frutos maduro com 1cm redondo, com cores externas vermelhas e internas roxo, consistência externa carnoso, com p","IAN197484","Dicotiledônea",NA,"L.f.","Silva, WLS","Tocantins","Ananás","Solo escuro, rico em matéria organica, floresta madura.&nf;Conglomerado TO: 20, medições na subunidade completa, subunidade 3, subparcela 8 individuo 26.","-48.233333","-6.116667",NA,NA,NA,NA,NA,NA,NA,"-48.233333","-6.116667","2018","08","20",NA,NA,NA,NA
"183","2021-03-30 12:46:40-03","EAO","IAN","197484","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rodrigues, CB","235","2018","04","10","Southern America","Brasil",NA,NA,"Árvore, com dimensões de DAP 10,8 e altura 6,5, com presença de exsudatos tipo latéx amarelo viscoso, com odor. Base reta, frutos maduro com 1cm redondo, com cores externas vermelhas e internas roxo, consistência externa carnoso, com p","IAN197484","Dicotiledônea",NA,"L.f.","Silva, WLS","Tocantins","Ananás","Solo escuro, rico em matéria organica, floresta madura.&nf;Conglomerado TO: 20, medições na subunidade completa, subunidade 3, subparcela 8 individuo 26.","-48.233333","-6.116667",NA,NA,NA,NA,NA,NA,NA,"-48.233333","-6.116667","2018","08","20",NA,NA,NA,NA
"184","2021-03-30 12:46:40-03","EAO","IAN","32851","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Black, GA","2080","1947","12","28","Southern America","Brasil",NA,NA,"Árvore pequena, a beira do rio, fruto verde, tendo a parede do ovário azul.","IAN032851","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Pará",NA,"Rio Cupari, Ingatuba.",NA,NA,"IAN032851 IAN032851_e",NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"185","2021-03-30 12:46:40-03","EAO","IAN","36845","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Black, GA","2943","1948","08","17","Southern America","Brasil",NA,NA,"Flor Feminina, tetramera; em casos axilares - raminho chato, árvore.","IAN036845","Dicotiledônea",NA,"L.f.","Webster, GL","Pará",NA,"Antônio Lemos, beira do Igarapé Pixuna, várzea (com aninga).",NA,NA,"IAN036845 IAN036845_e IAN036845_e1",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:46:40-03","EAO","IAN","64629","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fróes, RL; Black, GA","27634","1951","07","23","Southern America","Brasil",NA,NA,"Arbusto de 2 metros.","IAN064629","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Amapá",NA,"Rio Araguari; Uruguaina; varzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"187","2021-03-30 12:46:40-03","EAO","IAN","68313","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Smith, AC","3509",NA,NA,NA,NA,"Guiana Inglesa",NA,NA,"Tree 12m high.","IAN068313","Dicotiledônea",NA,"L.f.","Nascimento, EAP",NA,NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu tributary); dense forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"188","2021-03-30 12:46:40-03","EAO","IAN","91438","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Maguire, B","40717","1955","02","28","Southern America","Suriname",NA,NA,"Small tree, fruit green, seed metalic blue or purple, falling with fruit.","IAN091438","Dicotiledônea",NA,"L.f.","Nascimento, EAP",NA,NA,"Infrequent on Plateau A, Line 12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"189","2021-03-30 12:46:40-03","EAO","IAN","92308","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Coêlho, DF","3361","1956","01","20","Southern America","Brasil",NA,NA,"Arbusto de 2 metros.","IAN092308","Dicotiledônea",NA,"L.f.","Nascimento, EAP",NA,NA,"Terreno argiloso, varzea sujeita a inundação temporária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"190","2021-03-30 12:46:40-03","EAO","IAN","182410","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Costa Neto, SV; Lobato, LCB; Silva, CAS da; Cardoso, J","1398","2004","04","27","Southern America","Brasil",NA,NA,"Árvore com cerca de 6 metros de altura. Frutos imaturos verdes.","IAN182410","Dicotiledônea",NA,"L.f.","Costa Neto, SV","Amapá","Amapá","Rebio Piratuba, Boa Vista, Rio Araguari. Floresta de várzea.","-50.793098449707","2.0533299446106",NA,NA,NA,NA,"134143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:46:40-03","EAO","IAN","200012","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ruschel, AR","41","2014","09","05","Southern America","Brasil",NA,NA,"Árvore com 20 metros de altura, com látex leitoso, frutos imaturos.","IAN200012","Dicotiledônea",NA,"L.f.","Mendes, JCR","Amapá","Macapá","Ilha pequena, Mata de várzea, solo argiloso.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"225229","auto",NA,NA,NA,"2021","01","21",NA,NA,NA,NA
"192","2021-03-30 12:46:40-03","EAO","IAN","64191","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fróes, RL; Black, GA","27168","1951","07","03","Southern America","Brasil",NA,NA,"Árvore pequena.","IAN064191","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Amapá","Macapá","Rio Macacoari.","-51.0663986206055","-0.366667002439499","IAN064191 IAN064191_e",NA,NA,NA,"225229","auto",NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"193","2021-03-30 12:46:40-03","EAO","IAN","38946","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Krukoff, BA","6564","1934","11","12","Southern America","Brasil",NA,NA,"Shrub 20 feet high.","IAN038946","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Amazonas","Humaitá","Near Livramento, on rio Livramento. On terra firme.","-63.0208015441895","-7.50611019134521","IAN038946 IAN038946_e",NA,NA,NA,"202650","auto",NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"194","2021-03-30 12:46:40-03","EAO","IAN","39008","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Krukoff, BA","6079","1934","09","11","Southern America","Brasil",NA,NA,"Tree 45 feet high; flores white.","IAN039008","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Amazonas","Humaitá","Near Tres Cascas. On varzea land.","-63.0208015441895","-7.50611019134521","IAN039008 IAN039008_e",NA,NA,NA,"202650","auto",NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"195","2021-03-30 12:46:40-03","EAO","IAN","118865","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Belém, RP; Magalhães, M","586","1965","03","29","Southern America","Brasil",NA,NA,"árvore de 8m x 20cm de diâmetro; flores esverdeadas.","IAN118865","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Bahia","Ilhéus","Centro de Pesquisas do Cacau. CEPLAC, CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,"2015","05","15",NA,NA,NA,NA
"196","2021-03-30 12:46:40-03","EAO","IAN","126901","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Belém, RP; Magalhães, M","586","1965","03","29","Southern America","Brasil",NA,NA,"árvore de 8m x 20cm de diâmetro; flores esverdeadas.","IAN126901","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Bahia","Ilhéus","Centro de Pesquisas do Cacau. CEPLAC, CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"197","2021-03-30 12:46:40-03","EAO","IAN","116009","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pires, JM; Silva, NT da; Souza, R","9017","1963","04","12","Southern America","Brasil",NA,NA,"Árvore de 5m; frutos verdes.","IAN116009","Dicotiledônea",NA,"L.f.","Secco, RS","Distrito Federal","Brasília","Catetinho. Matta.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1987","03","25",NA,NA,NA,NA
"198","2021-03-30 12:46:40-03","EAO","IAN","135745","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pires, JM; Silva, NT da; Souza, R","9017","1963","04","12","Southern America","Brasil",NA,NA,"Árvore de 5m; frutos verdes.","IAN135745","Dicotiledônea",NA,"L.f.","Webster, GL","Distrito Federal","Brasília","Catetinho. Matta.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1964","11","30",NA,NA,NA,NA
"199","2021-03-30 12:46:40-03","EAO","IAN","43191","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fróes, RL","24255","1949","05","12","Southern America","Brasil",NA,NA,"Shrub, 3 meters, blue seeds.","IAN043191","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Maranhão","São Luís","Granja Federal.","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"33693","auto",NA,NA,NA,"2015","04","15",NA,NA,NA,NA
"200","2021-03-30 12:46:40-03","EAO","IAN","175732","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Assunção, PACL; Oliveira, GJ","1034","2002","05","22","Southern America","Brasil",NA,NA,"Árvore de 15m alt. x 15cm DAP; base reta, levemente acanalada com raizes superficiais; ritidoma avermelho-ferrugíneo, desprendimento pulverulento; casca morta marrom; casca viva vermelha-escura; alburno laranja-amarelado. Frutos quand","IAN175732","Dicotiledônea",NA,"L.f.","Nascimento, EAP","Pará","Belterra","Área de pesquisa do Projeto Dendrogene. Floresta de platô, solo argiloso.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"74752","auto",NA,NA,NA,"2015","04","15",NA,NA,NA,NA
