"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1365","2019-08-06 10:39:24-03","FMM","FMM","42","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2014","07","31",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00042","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM00042_v","Alto Paraíso de Goiás","-47.826458","-14.163411",NA,NA,NA,NA,"47°49'35.25W","14°09'48.28S",NA,NA,NA,NA,NA,NA,NA
"1366","2019-08-06 10:39:24-03","FMM","FMM","45","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2010","10","23",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00045","Distrito Federal","Jardim Botânico de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM00045_v","Brasília","-47.831247","-15.878481",NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA
"1367","2019-08-06 10:39:24-03","FMM","FMM","44","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2012","04","29",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00044","Distrito Federal","Campus da Universidade de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM00044_v","Brasília","-47.867886","-15.776014",NA,NA,NA,NA,"47°52'04.39W","15°46'33.65S",NA,NA,NA,NA,NA,NA,NA
"1368","2019-08-06 10:39:24-03","FMM","FMM","1684","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2015","10","02",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01684","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM01684_v1 FMM01684_v2 FMM01684_v3","Brasília","-47.856125","-15.907056",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"1369","2019-08-06 10:39:24-03","FMM","FMM","1686","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2015","08","15",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01686","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM01686_v","Brasília","-47.856125","-15.907056",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"1370","2015-05-07 16:52:15-03","UFMT","UFMT","39565","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Corrêa, B.M.B.; Battaine, B.; Souza, A.P.","2011","09","01",NA,"Brasil",NA,NA,"Arbusto com 1,6 metros.; Vegetação do cerrado.",NA,"Mato Grosso","Parque Estadual Massairo Okamura, fundo do IFMT- Campus Bela Vista.",NA,NA,"A.St.-Hil.",NA,"3",NA,NA,NA,"Cuiabá","-56.063056","-15.578889",NA,NA,NA,NA,"-56.063056","-15.578889",NA,NA,NA,NA,NA,NA,NA
"1371","2020-05-19 17:19:28-03","UFMT","UFMT","23394","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","?","1993","10","05",NA,"Brasil",NA,NA,"campo de murunduns.",NA,"Mato Grosso","Pantanal Mato grossense;District of Poconé, Highway Poconé- Porto Cercado, at km 16,9.",NA,NA,"A.St.-Hil.","SchessI, M.","s.n.",NA,NA,NA,"Poconé","-56.483333","-16.35",NA,NA,NA,NA,"-56.483333","-16.35","1993","10",NA,NA,NA,NA,NA
"1372","2015-05-07 16:52:15-03","UFMT","UFMT","28008","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca.1m alt.; pseudofrutos laranjados avermelhados.; Savana arborizada (cerrado)",NA,"Mato Grosso","Estrada entre Riolândia (Frieira) e Marzagão. ca 25km NNW (em linha reta)de Nova Brasilândia.",NA,NA,"A.St.-Hil.","Souza, V.C.","20196",NA,NA,NA,"Nova Brasilândia","-55.066667","-14.75",NA,NA,NA,NA,"-55.066667","-14.75","1998",NA,NA,NA,NA,NA,NA
"1373","2015-05-07 16:52:15-03","UFMT","UFMT","28007","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1997","08","02",NA,"Brasil",NA,NA,"BIRD/ PRODEAGRO /SEPLAN- MT.; Arbusto de 50cm. Flores brancas.; Savana Arbórea Densa. relevo suave ondulado. Solo tipo Areia Quartzosa.",NA,"Mato Grosso","Fazenda Amburana.",NA,NA,"A.St.-Hil.","Souza, J.P.","2159",NA,NA,NA,"Comodoro","-60.091111","-13.138611",NA,NA,NA,NA,"-60.091111","-13.138611","1998",NA,NA,NA,NA,NA,NA
"1374","2018-02-26 18:31:28-03","UFMT","UFMT","42297","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Ribeiro, R.V.; Silva, J.E.","2014","08","06",NA,"Brasil",NA,NA,"Planta de aproximadamente 0,4 m.; Cerrado. Solo arenoso.",NA,"Mato Grosso","Propriedade José Aroeira.",NA,NA,"A.St.-Hil.",NA,"004184",NA,NA,NA,"Serra Nova Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2019-04-23 15:26:41-03","UFMT","UFMT","42538","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Dalla Côrt, A.S.; Silveira, G.L.; Oliveira, J.L.; Silva, S.M.; Melgar, G.F.","2012","09","28",NA,"Brasil",NA,NA,"Arbustivo; látex no caule.; Cerrado.",NA,"Mato Grosso","Campus Universitário de Rondonópolis UFMT.",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Rondonópolis","-54.578378","-16.465103",NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA
"1376","2018-07-17 19:03:25-03","UFMT","UFMT","16209","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Macedo, M.; Somavilla, N.; Silva, A.","1997","08","29",NA,"Brasil",NA,NA,"Arbusto mais ou menos 2m.Folhas alterna,inflorescência com flores amarelo- rosadas.; cerrado. solo arenoso.",NA,"Mato Grosso","Casa D. Alzira, Alto Coité., Faz.Nenê Pires. Alto Coité.",NA,NA,"A.St.-Hil.","Amorim Neto, L.","5471",NA,NA,NA,"Poxoréu",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"1377","2018-07-17 19:03:25-03","UFMT","UFMT","16861","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M.I.A.G.; Mari; Hélio, F.","1995","11","09",NA,"Brasil",NA,NA,"cerrado.",NA,"Mato Grosso","Barreirinho.",NA,NA,"A.St.-Hil.",NA,"15",NA,NA,NA,"Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2015-05-07 16:52:15-03","UFMT","UFMT","17023","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Souza, D.L.F.","1997","04","01",NA,"Brasil",NA,NA,"arbusto com 1m.; cerrado.",NA,"Mato Grosso","Acoriza Baus",NA,NA,"A.St.-Hil.",NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","2018-08-09 21:10:39-03","UFMT","UFMT","16210","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Macedo, M.; Ferreira, M.; Lopes","1997","06","22",NA,"Brasil",NA,NA,"Arbusto mais ou menos de 1m.Folhas alternas, botões florais com flores avermelheadas aromaticas, frutos jovens imaturos.; cerrado. solo pedregoso com afloramento rochoso.",NA,"Mato Grosso","Serra Azul Cristo.",NA,NA,"A.St.-Hil.","Amorim Neto, L.","5472",NA,NA,NA,"Barra do Garças","-52.2566986083984","-15.8900003433228","123012","auto",NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA
"1380","2018-07-17 19:03:25-03","UFMT","UFMT","36868","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Macedo, M.; Godinho, R.","1994","07","17",NA,"Brasil",NA,NA,"Arbusto 40cm;folhas alternas com botões florais alvas.; cerrado.solo arenoso.",NA,"Mato Grosso","Ald.Utiarity.",NA,NA,"A.St.-Hil.","Amorim Neto, L.","3951",NA,NA,NA,"Campo Novo do Parecis","-57.8918991088867","-13.6752996444702","92744","auto",NA,NA,NA,NA,"2007","12","13",NA,NA,NA,NA
"1381","2015-05-07 16:52:15-03","UFMT","UFMT","25346","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Guarim Neto, G.; Ferreira, H.; Xavier, F.F.; Carmona, P.F.; Yoshitake, N.M.","2002","05","23",NA,"Brasil",NA,NA,"medicinal; Flora Medicinal do Cerrado Leste Mato- grossense.",NA,"Mato Grosso","Fazenda José Borges, Mun.Campo Verde.",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Campo Verde","-55.1688995361328","-15.5466995239258","92328","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2018-10-03 21:33:11-03","UFMT","UFMT","24860","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Cunha, T.","2001","03","26",NA,"Brasil",NA,NA,"Uso alimenticio e medicinal.; subarbusto, folhas simples alternas.; cerrado;solo argilo arenoso.",NA,"Mato Grosso","Cachoeira Rica.",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2018-10-03 21:33:11-03","UFMT","UFMT","24898","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Cunha, T.; Silva, E.","2001","07","16",NA,"Brasil",NA,NA,"Uso medicinal; subarbusto;folhas simples.; cerrado. solo arenoso.",NA,"Mato Grosso","Cachoeira Rica -Chapada dos Guimarães.",NA,NA,"A.St.-Hil.",NA,"43",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2015-05-07 16:52:15-03","UFMT","UFMT","35839","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Nasser, O.S.","2005","09","29",NA,"Brasil",NA,NA,"Avaliação Ecológica Rápida do Parque Nacional da Chapada dos Guimarães.; Herbácea; com flores e botões florais.; Cerrado.",NA,"Mato Grosso","Cidade de Pedra.",NA,NA,"A.St.-Hil.",NA,"120",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2015-05-07 16:52:15-03","UFMT","UFMT","40488","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Martínez, D.C.S.","2012","09","14",NA,"Brasil",NA,NA,"O fruto verdadeiro é uma núcula reniforme, com pericarpo duro e seco,de cor parda.; cerrado.",NA,"Mato Grosso","Distrito de Água Fria, Chapada dos Guimarães.",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","2015-05-07 16:52:15-03","UFMT","UFMT","23279","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Amorim Neto, L.; Aragona, M.","2000","07","25",NA,"Brasil",NA,NA,"Subarbusto, em tufos, ca. de 40cm de alt. Folhas pubescentes, face inferior e glabra na superior, odorosa. Inflorescência axilar, terminal, esverdeada. Flor verde amarela.",NA,"Mato Grosso","PARNA Chapada dos Guimarães, Morro São Jerônimo.",NA,NA,"A.St.-Hil.",NA,"1100",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","2018-08-09 21:10:39-03","UFMT","UFMT","10985","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Macedo, M.; Godinho, R.","1995","07","29",NA,"Brasil",NA,NA,"Arbusto 20cm,de folhas alternas com botões florais e flores alvas.; cerrado. solo arenoso.",NA,"Mato Grosso","Próximo a Salgadeira.",NA,NA,"A.St.-Hil.","Amorim Neto, L.","4292",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"1388","2015-05-07 16:52:15-03","UFMT","UFMT","1068","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Prance, G.T.; Lleras, E.; Coelho, D.F.","1973","10","23",NA,"Brasil",NA,NA,"Subfrutex,to 50cm. Disc reddish;fruit brown.",NA,"Mato Grosso","Road from Buriti to Agua Fria,about 10 miles from Buriti. Alt.720m. Meadow at edge of Chapada.",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2015-05-07 16:52:15-03","UFMT","UFMT","1067","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Guarim Neto, G.","1979","09","02",NA,"Brasil",NA,NA,"Subarbusto de ca. de 80cm de altura; inflorescência densa; pseudo- frutos jovens. Folhas coriáceas.",NA,"Mato Grosso","Véu de Noiva.",NA,NA,"A.St.-Hil.","Guarim Neto, G.","220",NA,NA,NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA
"1390","2015-05-07 16:52:15-03","UFMT","UFMT","19583","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","?",NA,NA,NA,NA,"Brasil",NA,NA,"subarbusto;ramo florífero,fruto comestível.; cerrado,solo areno argiloso.",NA,"Mato Grosso",NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2015-05-07 16:52:15-03","UFMT","UFMT","31789","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Paula, D.C.C.","2009","10","14",NA,"Brasil",NA,NA,"Herbácea ca.de 40cm de altura. Flores róseo- esbranquiçadas.; Solo cascalhoso.",NA,"Mato Grosso","Bairro Pedra 90- Cinturão Verde.",NA,NA,"A.St.-Hil.",NA,"04",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2019-04-23 15:26:41-03","UFMT","UFMT","1069","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Oliveira Filho, A.T.","1984","10","17",NA,"Brasil",NA,NA,"Subarbusto com 0,50 cm de altura. Flores roseas.",NA,"Mato Grosso","Município Cuiabá 48 km para Chapada.",NA,NA,"A.St.-Hil.",NA,"202",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2015-05-07 16:52:15-03","UFMT","UFMT","11017","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Macedo, M.; Godinho, R.","1995","07","26",NA,"Brasil",NA,NA,"arbusto com 35 cm; folhas alternas com botões florais creme.; cerrado. solo arenoso.",NA,"Mato Grosso","serrinha são vicente.",NA,NA,"A.St.-Hil.","Amorim Neto, L.","4276",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2018-07-12 18:07:59-03","UFMT","UFMT","28006","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","23",NA,"Brasil",NA,NA,"Subarbusto, ca.40 cm alt.;botões verdes.; Savana arborizada (cerrado) sobre solo pedregoso, com trechos de canga.",NA,"Mato Grosso","Fazenda Caeté (Parte da Fazenda Baronesa), 15km ESE (em linha reta) de Diamantino.",NA,NA,"A.St.-Hil.","Souza, J.P.","16977",NA,NA,NA,"Diamantino","-56.4460983276367","-14.4085998535156","134442","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"1395","2015-05-07 16:52:15-03","UFMT","UFMT","25931","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Guarim Neto, G.; Amorim Neto, L.","1990","11","10",NA,"Brasil",NA,NA,"Planta que ocorre em densas associações, emitindo ramos curtos na superfíce do solo. Medicinal.; Cerrado.",NA,"Mato Grosso","Limite Nobres Rosário- Oeste.",NA,NA,"A.St.-Hil.",NA,"1391",NA,NA,NA,"Nobres","-56.3274993896484","-14.7202997207642","176011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2015-05-07 16:52:15-03","UFMT","UFMT","25965","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Guarim Neto, G.","1990","10","09",NA,"Brasil",NA,NA,"Planta que ocorre em densas associações, emitindo ramos curtosna superfície do solo.; Cerrado.",NA,"Mato Grosso","Município de Nobres (limite Nobres Rosário - Oeste).",NA,NA,"A.St.-Hil.",NA,"1391",NA,NA,NA,"Nobres","-56.3274993896484","-14.7202997207642","176011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","2015-05-07 16:52:15-03","UFMT","UFMT","16110","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","?","1974","09","18",NA,"Brasil",NA,NA,"Subarbusto 1m. Flor róseo vinho. muito frequente.; Solo rochoso -pedregoso. Cerrado Fechado.",NA,"Mato Grosso","Município Nobres (entre Nobres e o Posto de gasolina São João começo da Serra: Caixa Furada.",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Nobres","-56.3274993896484","-14.7202997207642","176011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","2015-05-07 16:52:15-03","UFMT","UFMT","26223","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Morais, R.G.D.","2003","01","23",NA,"Brasil",NA,NA,"subarbusto.; cerrado;solo argilo arenoso.",NA,"Mato Grosso","Angical. Município de Rosário Oeste.",NA,NA,"A.St.-Hil.",NA,"275",NA,NA,NA,"Rosário Oeste","-56.4275016784668","-14.8360996246338","187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","2015-05-07 16:52:15-03","UFMT","UFMT","11868","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Saddi, N.","1982","09","03",NA,"Brasil",NA,NA,"Amostra retirada para atlas palinológico.; subarbusto mais ou menos 50cm. Flor alva.; cerrado- aberto. solo argilo arenoso.",NA,"Mato Grosso","Rosário Oeste, para Fazenda Paribó, desvio do km mais ou menos 2km.",NA,NA,"A.St.-Hil.","Santin, D.A.","1572",NA,NA,NA,"Rosário Oeste","-56.4275016784668","-14.8360996246338","187324","auto",NA,NA,NA,NA,"1991","02","01",NA,NA,NA,NA
"1400","2015-05-07 16:52:15-03","UFMT","UFMT","26006","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Regiane, L.","2002","07","28",NA,"Brasil",NA,NA,"subarbusto;flores rosas.; cerrado.solo arenoso.",NA,"Mato Grosso","Teles Pires.",NA,NA,"A.St.-Hil.",NA,"03",NA,NA,NA,"Sorriso","-55.7113990783691","-12.5452995300293","139969","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","2015-05-07 16:52:15-03","UFMT","UFMT","20171","S","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Rodrigues, S.","1998","08","01",NA,"Brasil",NA,NA,"estéril.; subarbusto.; cerrado.; solo areno argiloso.",NA,"Mato Grosso","UHE Manso.",NA,NA,"Walp.",NA,"90",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2020-01-31 10:37:19-03","IFAM","EAFM","12507","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Zank, S.","2012","08","14",NA,"Brasil",NA,NA,"; DESC: medicinal; diabete; molho; casca",NA,"Ceará","Baixa Maracuja/Sto Antonio/ Cruzeiro, serra, terrenos",NA,NA,"A.St.-Hil.","Zank, S.","1775",NA,NA,NA,"Crato","-39.4094009399414","-7.23416996002197","30071","auto",NA,NA,NA,NA,"2012","08","14",NA,NA,NA,NA
"1403","2021-03-04 15:46:17-03","IF","SPSF","42951","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","N.Guerin & G.Durigan & E.Furlan","2008","09","23","América do Sul","Brasil",NA,NA,"COLETA: Cerrado típico com invasão de braquiária, gordura e Pinus esparsos.&nf;Subusto 1,2m altura; flores brancas.;",NA,"SP","Estação Ecológica Águas de Sta.Bárbara","Magnoliophyta","Sapindales","A.St.Hil","G.Durigan","160",NA,NA,NA,"Águas de Santa Bárbara","-49.22","-22.813611",NA,NA,NA,NA,NA,NA,"2008","09","23","Magnoliopsida",NA,NA,NA
"1404","2021-03-04 15:46:17-03","IF","SPSF","45011","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","C.P.Caliari & A.G.Aguirre & R.A.F.Lima & I.G.Pinheiros","2011","04","17","América do Sul","Brasil",NA,NA,"COLETA: Cerrado.&nf;Arvoreta 2 m, ramo com flores.&nf;Nome popular: cajuzinho;",NA,"BA","Trilha da UNEB","Magnoliophyta","Sapindales","A.St.Hil",NA,"2918",NA,NA,NA,"Barreiras","-44.9900016784668","-12.1527996063232","152720","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1405","2021-03-04 15:46:17-03","IF","SPSF","35915","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","A.L.Klein","2003","05","22","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Cerrado&nf;;",NA,"SP","Estação ecológica","Magnoliophyta","Sapindales",NA,"G.Durigan","AL-37",NA,NA,NA,"Assis","-50.4099998474121","-22.6599998474121","23972","auto",NA,NA,NA,NA,"2003","11","24","Magnoliopsida",NA,NA,NA
"1406","2021-03-04 15:46:17-03","IF","SPSF","03781","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H.P.Krug","1950","10","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: cajueiro-do-campo&nf;No campo;",NA,"SP","fazenda Campininha","Magnoliophyta","Sapindales",NA,"C.L.Silva-Luz",NA,NA,NA,NA,"Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,"2010","10","27","Magnoliopsida",NA,NA,NA
"1407","2021-03-04 15:46:17-03","IF","SPSF","26150","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","S.A.P.Godoy & V.L.Weiser","1997","08","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Cerrado Pé-de-Gigante","Magnoliophyta","Sapindales",NA,NA,"984",NA,NA,NA,"Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1408","2021-03-04 15:46:17-03","IF","SPSF","20826","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","J.E.A.Bertoni","1994","08","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: caju-do-cerrado&nf;Sub arbusto 50cm atura; flores róseo-avermelhadas.; GEOGRAFIA: gleba Pé de Gigante&nf;;",NA,"SP","Parque Estadual da Vassununga","Magnoliophyta","Sapindales","A.St.Hil","C.L.Silva-Luz","318",NA,NA,NA,"Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,"2010","10","27","Magnoliopsida",NA,NA,NA
