"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"1011","2019-08-06 10:39:31-03","FMM","FMM","651","MachineObservation","Plantae","Fabaceae","Andira","humilis","Andira humilis",NA,NA,"2013","08","31",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00651",NA,NA,"Mart. ex Benth.",NA,"Brasília","APA Gama Cabeça de Veado, Park Way","-47.944708","-15.896697",NA,NA,"FMM00651_v1 FMM00651_v2",NA,"47°56'40.95W","15°53'48.11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-08-06 10:39:31-03","FMM","FMM","653","MachineObservation","Plantae","Fabaceae","Andira","humilis","Andira humilis",NA,NA,"2011","01","08",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00653",NA,NA,"Mart. ex Benth.",NA,"Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,NA,"FMM00653_v",NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-08-06 10:39:31-03","FMM","FMM","650","MachineObservation","Plantae","Fabaceae","Andira","humilis","Andira humilis",NA,NA,"2013","09","08",NA,"Brasil","Minas Gerais",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00650",NA,NA,"Mart. ex Benth.",NA,"Santana do Riacho","Parque Nacional da Serra do Cipó","-43.604489","-19.356478",NA,NA,"FMM00650_v1 FMM00650_v2",NA,"43°36'16.16W","19°21'23.32S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-08-06 10:39:31-03","FMM","FMM","1688","MachineObservation","Plantae","Fabaceae","Andira","humilis","Andira humilis",NA,NA,"2015","12","18",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01688",NA,NA,"Mart. ex Benth.",NA,"Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,"FMM01688_v",NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-08-06 10:39:31-03","FMM","FMM","649","MachineObservation","Plantae","Fabaceae","Andira","humilis","Andira humilis",NA,NA,"2012","11","17",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00649",NA,NA,"Mart. ex Benth.",NA,"Brasília","Campus da Universidade de Brasília","-47.865642","-15.773819",NA,NA,"FMM00649_v1 FMM00649_v2",NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-08-06 10:39:31-03","FMM","FMM","652","MachineObservation","Plantae","Fabaceae","Andira","humilis","Andira humilis",NA,NA,"2015","01","24",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00652",NA,NA,"Mart. ex Benth.",NA,"Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.880333","-15.898114",NA,NA,"FMM00652_v",NA,"47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-08-20 14:55:56-03","UFSC","FLOR","39921","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Castellanos, A.","24052","1963","09","06",NA,"Brasil","Minas Gerais",NA,NA,"corola purpúrea. Recebido por J. Mattos de CENTRO DE PESQUISAS E CONSEVAÇÃO DA NATUREZA - TIJUCA - RIO DE JANEIRO, nº5671.","FLOR0039921",NA,"Fabales","Mart. ex Benth.",NA,"Curvelo","Entre Belo Horizonte e Curvelo.","-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA
"1018","2018-07-27 21:52:59-03","UFMT","UFMT","43747","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Santos, F.P.; Twardowschy, M.C.; Bianco, S.Y.","39","2017","10","03",NA,"Brasil","Paraná",NA,NA,"Flor com inflorescência enterradas, estípulas e estipéolo no folíolo, possui adaptação ao fogo, planta perene.",NA,NA,NA,"Mart. ex Benth.","Santos, F.P.; Twardowschy, M.C.","Jaguariaíva","Parque Estadual do Guartelá","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"2017","11",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1019","2021-03-04 15:43:06-03","IF","SPSF","44010","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","1473","2010","09","23","América do Sul","Brasil","SP",NA,NA,"COLETA: Arbusto com flores arroxeadas.; GEOGRAFIA: Vegetação de Cerrado denso.&nf;Altitude aproximada de 760 m.;",NA,"Magnoliophyta","Fabales","Mart. ex Benth.","F.A.R.D.P Arzolla","Angatuba","Estação Ecológica","-48.821111","-23.006944",NA,NA,NA,NA,NA,NA,"2010","04","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1020","2021-03-04 15:43:06-03","IF","SPSF","16109","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","L.C.Souza","30","1997","10","15","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto, flores cor amarelo ouro, em cachos; GEOGRAFIA: campo&nf;;",NA,"Magnoliophyta","Fabales","Mart. ex Benth.","K.Yamamoto","Itapetininga","E.E.Instituto Florestal","-48","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1021","2021-03-04 15:43:06-03","IF","SPSF","39583","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A.P.Ribeiro & O.T. Aguiar & J.B.Baitello","8","2008","02","26","América do Sul","Brasil","SP",NA,NA,"COLETA: Árvore enterrada, fruto amarelado.;",NA,"Magnoliophyta","Fabales","Mart. ex Benth.","J.B.Baitello","Itapeva","Estação Ecológica","-49.0675","-24.078056","750","750",NA,NA,NA,NA,"2008","03","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1022","2021-03-04 15:43:06-03","IF","SPSF","48824","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J.B.Baitello & F.A.R.D.P.Arzolla & F.E.S.P.Vilela & R.Cielo-Filho","2660","2014","04","16","América do Sul","Brasil","SP",NA,NA,"COLETA: rbusto de 0,4m de altura; fruto amarelo.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,"Magnoliophyta","Fabales","Mart. ex Benth.","J.B.Baitello","Avaré","Estação Ecológica de Avaré","-48.822222","-23.014167","761","761",NA,NA,NA,NA,"2014","05","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1023","2021-03-04 15:43:06-03","IF","SPSF","25810","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","L.C.Souza","379","1998","10","15","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, flores amarelas; GEOGRAFIA: campo&nf;;",NA,"Magnoliophyta","Fabales","(A.St.-Hil.) Engler",NA,"Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1024","2021-03-04 15:43:06-03","IF","SPSF","02717","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","D.Bento Pickel",NA,"1946","09","29","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"Pirassununga","fazenda Santa Tereza da Bela Cruz","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1025","2020-10-26 09:32:17-03","UNEMAT","NX-FANEROGAMAS","1158","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Proença C., Moretto G.L.","1321","1995","10","29",NA,"Brasil","Goiás",NA,NA,"Ocasional. Retorcido. Folhas novas amareladas.[HABITAT=Campo Úmido.]",NA,NA,NA,"Mart. ex Benth.","Proença C.","Cristalina","RPPN Linda Serra dos Topázios.","-47.67","-15.75",NA,NA,NA,NA,"-47.67","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2021-02-08 12:41:26-03","UFRGS","ICN","062583","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Heringer, EP","16202","1976","09","16","América do Sul","Brasil","DF",NA,NA,"Planta arbustiva, 2m de alt.; flor rosa-escuro, semi caducifolia; Cerrado seco, aberto, sujeito a fogo periodicamente","ICN00019825","Dicotyledon",NA,"Mart. ex Benth.","de Lima, HC","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"ICN00019825 ICN00019825_1",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1027","2020-03-04 16:04:16-03","UNESP-IS","HISA","7048","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Noronha,M.R.P et al","1950","1997","10","01",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Cerrado à margem da estrada.Subarbusto, ca 50cm, flores novas rosa escuro, velhas rosa claro, cálice roxo quase preto.",NA,"Magnoliophyta","Fabales","Mart. ex Benth.","Noronha,M.R.P","Selvíria","Horto Matão","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,NA,"1997","10","01","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1028","2020-03-04 16:04:16-03","UNESP-IS","HISA","3323","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Caliente,A.D et al","1005","1993","08","25",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Cerrado.Àrvore, ca 3m, tronco 17cm, pouco frequente, flores rosas, odor suave.",NA,"Magnoliophyta","Fabales","Mart. ex Benth.","Noronha,M.R.P","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,"1995","06","07","150618","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1029","2020-08-26 10:48:49-03","MCN-FZBRS","HAS","84591","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Mattos, J.","s.n.","1961","01",NA,NA,"Brasil","São Paulo",NA,NA,"sub-arbusto; Sub-arbusto de 30 cm; frutos imaturos","HAS0084591","Magnoliophyta",NA,"Mart. ex Benth.",NA,"Itapetininga","Próximo à Itapetininga,","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"1030","2020-08-26 10:48:49-03","MCN-FZBRS","HAS","84590","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Mattos, J.","27058","1984","12",NA,NA,"Brasil","São Paulo",NA,NA,"sub-arbusto;","HAS0084590","Magnoliophyta",NA,"Mart. ex Benth.",NA,"Mogi Guaçu","Pádua Sales, Reserva Florestal (Fazenda Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"1031","2020-08-26 10:48:49-03","MCN-FZBRS","HAS","84589","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","Mattos, J.","8259",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"; arbusto Flores arroxeadas, arbusto pequeno","HAS0084589","Magnoliophyta",NA,"Benth.",NA,"Mogi Guaçu","Reserva Florestal (Fazenda Campininha),","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"1032","2021-04-05 12:33:31-03","UNIVASF","HVASF","22823","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J.A. Siqueira Filho","3498","2015","11","11","América do Sul","Brasil","Pernambuco",NA,NA,"Árvore ca. 2,5m. de alt. Apresentando Caule piloso, Folhas opostas e coriáceas.Presença de frutos marrons, indeiscentes. Frequente.","HVASF022823",NA,NA,"Mart. ex Benth.","J.A. Siqueira Filho","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, Trilha principal de acesso a caverna","-37.234727","-8.592666","824","824",NA,NA,"-37.234727","-8.592666","2015","11","11",NA,NA,NA,NA,NA,NA,NA,"U"
"1033","2021-04-05 12:33:31-03","UNIVASF","HVASF","10634","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Marcondes Oliveira","5435","2011","01","25","América do Sul","Brasil","Pernambuco",NA,NA,"Arvoreta cerca de 3m de altura com ramos acinzentados. Frutos esverdeados. Frequente","HVASF010634",NA,NA,"Mart. ex Benth.","L.P. Queiroz","Buíque","Parque Nacional do Catimbau. Caatinga arbustivo-arbórea semi-aberta. Solo argilo-arenoso.","-37.116222","-8.5555","456","456",NA,NA,"-37.116222","-8.555500","2011","05","13",NA,NA,NA,NA,NA,NA,NA,"U"
"1034","2021-02-25 09:37:54-03","IBt","SP","820","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Amaral, A","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2021-02-25 09:37:54-03","IBt","SP","8564","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Blanchet, JS","3137",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2021-02-25 09:37:54-03","IBt","SP","93042","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Woolston, AL","734",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2021-02-25 09:37:54-03","IBt","SP","19070","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Russel, A","16",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2021-02-25 09:37:54-03","IBt","SP","1913","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Euclydes, S","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2021-02-25 09:37:54-03","IBt","SP","23461","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2021-02-25 09:37:54-03","IBt","SP","28364","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gehrt, A","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2019-11-21 10:04:49-03","IBt","SP","309507","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Souza, VC; Souza, JP","10892","1996","02","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","Carvalho, AM","Rancharia","Raposo Tavares, km 516,5","-51.039736","-22.414469","430","430",NA,NA,"-51.039736","-22.414469","1998","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2021-02-25 09:37:54-03","IBt","SP","36768","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2021-02-25 09:37:54-03","IBt","SP","38973","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Castro, AVO","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2021-02-25 09:37:54-03","IBt","SP","40835","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Rombouts, J","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2021-02-25 09:37:54-03","IBt","SP","49322","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Ferri, MG","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2021-02-25 09:37:54-03","IBt","SP","75150","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Mattos, JR","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2021-02-25 09:37:54-03","IBt","SP","76523","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Camargo, PN","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2021-02-25 09:37:54-03","IBt","SP","78014","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Heringer, EP","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2021-02-25 09:37:54-03","IBt","SP","77845","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Heringer, EP","9029","1962","10","15",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1050","2019-11-21 10:04:49-03","IBt","SP","219759","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Heringer, EP","17135","1978","09","10",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","Lima, HC","Brasília","Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2011","03",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1051","2021-02-25 09:37:54-03","IBt","SP","37443","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Mello Barreto","5488","1932","10","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1052","2021-02-25 09:37:54-03","IBt","SP","59114","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Felippe, GM","36","1961","10","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"1053","2021-02-25 09:37:54-03","IBt","SP","84708","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Felippe, GM","36","1961","10","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"1054","2021-02-25 09:37:54-03","IBt","SP","23406","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"1055","2021-02-25 09:37:54-03","IBt","SP","51975","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Macedo, A","442","1944","07","30",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"1056","2021-02-25 09:37:54-03","IBt","SP","84366","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Macedo, A","2559","1950","09","05",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"1057","2021-02-25 09:37:54-03","IBt","SP","37444","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Mello Barreto","5491","1933","09","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"1058","2021-02-25 09:37:54-03","IBt","SP","99816","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Campos, SM","69","1959","10","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"1059","2021-02-25 09:37:54-03","IBt","SP","65005","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Campos, SM","235","1960","08","18",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"1060","2019-11-21 10:04:49-03","IBt","SP","156017","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Mattos, J; Mattos, N","15118","1967","11","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","Lima, HC","Itapetininga","Encruzilhada da rodovia Sorocaba - Itapetininga, com a de Alambarí","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,"2011","03",NA,"40712","auto",NA,NA,NA,NA,NA,NA
"1061","2019-11-21 10:04:49-03","IBt","SP","309514","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Tamashiro, JY; Santos, FAM; Gardolinski, PCFC; Galvão, JC; Belinello, R","732","1994","09","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","Carvalho, AM","Itapeva","Estrada de terra de Taquarituba","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"1062","2021-03-03 13:40:37-03","IBt","SP","287523","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Souza, VC","8785","1995","08","18",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Itararé","Estrada Itararé-Itapeva, próximo à ponte do Rio Verde, área de brejo com transição para cerrado nos pontos mais altos","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"1063","2019-11-21 10:04:49-03","IBt","SP","309513","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Tamashiro, JY; Santos, FAM; Gardolinski, PCFC; Galvão, JC; Belinello, R","633","1994","09","26",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","Carvalho, AM","Itatinga","Estrada de terra Itatinga-Avaré","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA
"1064","2021-02-25 09:37:54-03","IBt","SP","65067","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Felippe, GM","78","1962","09","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
