"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex","infraspecificEpithet"
"852","2020-09-22 13:49:00-03","USP","SPFW","1185","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","2003","02","11","Brasil","Bahia","Rio de Contas","-41.939611","-13.528694","41º56'22,6''W","13º31'43,3''S",NA,NA,"Ceccantini, G.C.T. 2003","1525","1525",NA,NA,NA,NA,"1984","Vale do Queirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-09-22 13:49:00-03","USP","SPFW","7445","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.194056","-22.350056","44°11'38,6''w","22°21'00,2''s",NA,NA,NA,"1854","1854",NA,NA,NA,NA,"125","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-09-22 13:49:00-03","USP","SPFW","7447","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-09-22 13:49:00-03","USP","SPFW","1196","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Olivera, M.L.","2004","05","22","Brasil","Paraná","Tijucas do Sul","-49.1235","-25.777194","49º07'24,6''W","25º46'37,9''S",NA,NA,"Ceccantini, G.C.T. 2004","957","957",NA,NA,NA,NA,"2188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-09-22 13:49:00-03","USP","SPFW","3331","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267","A e B, cada uma com duas baquetas (N/S e L/O)",NA,NA,NA,"3387","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-09-22 13:49:00-03","USP","SPFW","3317","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1259","1259","Duas baquetas (N/S e L/O)",NA,NA,NA,"3373","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-09-22 13:49:00-03","USP","SPFW","1186","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","2003","02","11","Brasil","Bahia","Rio de Contas","-41.939611","-13.528694","41º56'22,6''W","13º31'43,3''S",NA,NA,"Ceccantini, G.C.T. 2003","1525","1525",NA,NA,NA,NA,"1985","Vale do Queirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-09-22 13:49:00-03","USP","SPFW","7415","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T.","2013","01","10","Brasil","Bahia","Morro do Chapéu","-41.208056","-11.5925","41º12'29''W","11º35'33''S",NA,NA,"G.C.T. Ceccanrtini, 2013.","926","926",NA,NA,NA,NA,"3890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2020-09-22 13:49:00-03","USP","SPFW","3340","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267",NA,NA,NA,NA,"3401","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-09-22 13:49:00-03","USP","SPFW","7416","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T.","2013","01","10","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"G.C.T. Ceccanrtini, 2013.",NA,NA,NA,NA,NA,NA,"3891",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"862","2020-09-22 13:49:01-03","USP","SPFW","6787","PreservedSpecimen","Plantae","Podocarpaceae #?# Gimnosperma","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3402",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"863","2020-09-22 13:49:01-03","USP","SPFW","6615","PreservedSpecimen","Plantae","Podocarpaceae #?# Gimnosperma","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T.","2012","12","07","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Ceccantini, G.C.T. 1999",NA,NA,NA,NA,NA,NA,"3862","Morro da Antena",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"864","2020-09-22 13:49:00-03","USP","SPFW","7429","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2006",NA,NA,"Brasil","Rio Grande do sul","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"G.M. Locosselli","825","825",NA,NA,NA,NA,"12","Gramado",NA,NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA
"865","2020-09-22 13:49:00-03","USP","SPFW","7427","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2006",NA,NA,"Brasil","Rio Grande do sul","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"G.M. Locosselli","825","825",NA,NA,NA,NA,"10","Gramado",NA,NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA
"866","2020-09-22 13:49:00-03","USP","SPFW","7430","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2006",NA,NA,"Brasil","Rio Grande do sul","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"G.M. Locosselli","826","826",NA,NA,NA,NA,"13","Gramado",NA,NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA
"867","2020-09-22 13:49:00-03","USP","SPFW","7426","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2006",NA,NA,"Brasil","Rio Grande do sul","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"G.M. Locosselli","825","825",NA,NA,NA,NA,"9","Gramado",NA,NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA
"868","2020-09-22 13:49:00-03","USP","SPFW","1197","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2204",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"869","2020-09-22 13:49:00-03","USP","SPFW","7392","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; F. Inacio ;A. Beutling.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"G.C.T. Ceccanrtini, 2004.",NA,NA,NA,NA,NA,NA,"2201",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"870","2020-09-22 13:49:00-03","USP","SPFW","1201","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2215",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"871","2020-09-22 13:49:00-03","USP","SPFW","1202","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2216",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"872","2020-09-22 13:49:00-03","USP","SPFW","1200","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2214",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"873","2020-09-22 13:49:00-03","USP","SPFW","1198","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2212",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"874","2020-09-22 13:49:00-03","USP","SPFW","6204","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"G.C.T. Ceccantini",NA,NA,NA,NA,NA,NA,"2201",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"875","2020-09-22 13:49:00-03","USP","SPFW","1203","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2217",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"876","2020-09-22 13:49:00-03","USP","SPFW","1199","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2213",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"877","2020-09-22 13:49:00-03","USP","SPFW","7408","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T.","2010","07","03","Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"G.C.T. Ceccanrtini, 2010.",NA,NA,NA,NA,NA,NA,"3491",NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"878","2020-09-22 13:49:01-03","USP","SPFW","6379","PreservedSpecimen","Plantae","Podocarpaceae Gimnosperma","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, G.C.T.","2010","07","07","Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Ceccantini, G.C.T.",NA,NA,NA,NA,NA,NA,"3490",NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"879","2020-09-22 13:49:01-03","USP","SPFW","6380","PreservedSpecimen","Plantae","Podocarpaceae Gimnosperma","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, G.C.T.","2010","07","07","Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Ceccantini, G.C.T.",NA,NA,NA,NA,NA,NA,"3490A",NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"880","2021-04-08 17:13:19-03","UESB","HUESB","9947","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","G.C.T. Ceccantini; V. Alves; V. Alves","2002","12","28","Brasil","Rio Grande do Sul.","Vila Nova do Sul.","-53.623778","-30.361333","-53.623778","-30.361333","HUESB000009947",NA,"G. C. T. Ceccantini",NA,NA,"Arvoreta 4-5m de alt. DAP~15 cm. Verde-claro vivo devido a brotamento. Madeira para xiloteca, acesso de DNA para M.L. Salatino.; Capão de Mata sem Araucária, isolado em campo.","2002",NA,NA,"1787","BR 290, em direção a Caçapava do Sul.",NA,NA,NA,NA,"Gymnospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-11-13 16:04:21-03","UNISANTA","HUSC","8940","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sampaio, P.S.P.; Martins, S.E.","2015","01","15","Brasil","Minas Gerais","São Thomé das Letras","-44.892778","-21.655083","-44.892778","-21.655083",NA,NA,"P.S.P. Sampaio; S.E. Martins","1100","1100","Árvore com 4m de altura, estéril, próximo ao rio.; Mata ciliar em cerrado rupestre","2015","09",NA,"983","Cachoeira de sobradinho",NA,NA,NA,NA,"Coniferophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-11-13 16:04:21-03","UNISANTA","HUSC","10560","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sampaio, P.S.P.; Castro, J.C.","2015","07","21","Brasil","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Sampaio, P.S.P.",NA,NA,"Árvore com 4m de altura, primórdios de estróbilo verde-claro, beira do rio.; Mata Ciliar.","2015","09",NA,"1118","Cachoeira de Shangri-lá.",NA,NA,NA,NA,"Coniferophyta",NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA
"883","2019-11-13 16:04:21-03","UNISANTA","HUSC","10593","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sampaio, P.S.P.; Castro, J.C.","2015","07","28","Brasil","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Sampaio, P.S.P.",NA,NA,"Arvoreta com 2m de altura, entre rochas.; Campo rupestre.","2015","09",NA,"1151","Pico do Gavião.",NA,NA,NA,NA,"Coniferophyta",NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA
"884","2020-11-04 17:30:25-03","UEM","HUEM","29979","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Milaneze-Gutierre, MA","2015","12","13","Brasil","Paraná","Pinhão","-51.583333","-25.9","-51.583333","-25.9","HUEM000018398","HUEM000018398","Ma.C.Souza",NA,NA,"Arbórea; aproximadamente 4,5m de alt.; rara. Margem do riacho do Caminho das Azaléias.",NA,NA,NA,"693","Distrito de Faxinal do Céu, Vila da COPEL, Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-12-17 17:07:18-03","UEM","HUEM","36534","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","L.H.Luz","2019","09","28","Brasil","Paraná","Pinhão","-51.597361","-25.918167","-51.597361","-25.918167","HUEM000029174",NA,NA,NA,NA,"Planta nativa com estruturas reprodutivas masculinas.",NA,NA,NA,"s.n.","distrito de Faxinal do Céu, Solo fértil e úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-11-04 17:30:25-03","UEM","HUEM","31406","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Borges, JP; Borges, V","2013","08","09","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"HUEM000011535","HUEM000011535","Borges, JP",NA,NA,"Arbórea. Área 2, 1353° indivíduo","2013","08","09","196","Parque Ecológico Paulo Gorski",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"887","2020-11-04 17:30:25-03","UEM","HUEM","11180","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Romário","1978","10","12","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000018325","HUEM000018325","Hatschbach, G",NA,NA,"Embrapa",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"888","2020-11-04 17:30:25-03","UEM","HUEM","11157","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Antonio","1972","09","07","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000018324","HUEM000018324","Hatschbach, G",NA,NA,"Embrapa; Floresta Ombrófila Mista",NA,NA,NA,"39","Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"889","2019-07-03 20:06:40-03","UEM","HUEM","31970","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rafael Marchi","2017","10","10","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000015801","HUEM000015801","Ma.C.Souza",NA,NA,NA,"2017","10",NA,"07","Campus sede da UEM, entre os blocos G56 e H78, em",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"890","2020-11-04 17:30:25-03","UEM","HUEM","12688","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Orfrini, AC","2006","09","28","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000015827","HUEM000015827","Orfrini, AC",NA,NA,"Árvore de até 2 m. de altura; folhas aciculares; estróbilos no ápice dos ramos","2006",NA,NA,"50","Câmpus sede da Universidade Estadual de Maringá",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"891","2019-07-03 20:06:40-03","UEM","HUEM","28870","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ma.C.Souza","2014","09","16","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000015847","HUEM000015847","Ma.C.Souza",NA,NA,"Arbórea. Cerca de 10m de altura. Microstróbilos amarelados. Ornamental.","2014","09",NA,"3353","Campus Sede UEM, entre os blocos H-67 e G-56.",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"892","2019-07-03 20:06:40-03","UEM","HUEM","28835","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ma.C.Souza","2014","09","18","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000015814","HUEM000015814","Ma.C.Souza",NA,NA,"arbórea, cerca de 10 m de altura; ornamental, cultivada","2014","09","18","3328","Campus Sede - UEM, entre os Blocos H78 e G56",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"893","2019-07-02 15:56:25-03","UEM","HUEM","31944","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","s.c.","2017","10","08","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"HUEM000015987","HUEM000015987",NA,NA,NA,"Planta feminina.",NA,NA,NA,"s.n.","Distrito de Faxinal do Céu., Jardim Botânico de Faxinal do Céu.",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"894","2020-11-04 17:30:25-03","UEM","HUEM","5370","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Medri, ME; et al.","1995","10","02","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"HUEM000018323","HUEM000018323",NA,NA,NA,"Arvoreta com 4,0 m. de altura; estróbilos verdes; beira da mata",NA,NA,NA,"s.n.","Fazenda Capão Bonito",NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"895","2020-11-12 16:58:04-03","UEL","FUEL","45051","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch","Dreveck, S; Verdi, M; Godoy, MB","2007","11","06","Brasil","Santa Catarina","Mafra","-50.132778","-26.103056","-50.132778","-26.103056","FUEL003503",NA,"Verdi, M; Dreveck, S; Godoy, MB","792","792","UTM 589700 7112619","2007","11","06","368","Saltinho do Canivete, 58.6700s e 71.12619 o",NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-11-12 16:58:04-03","UEL","FUEL","45262","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch","Gasper, AL; Brogni, E","2008","02","20","Brasil","Santa Catarina","Lebon Régis","-50.670833","-26.730278","-50.670833","-26.730278","FUEL003513",NA,"Gasper, AL","1026","1026","UTM 532730 7043389","2008","02","20","1446","Fazenda Cachoeirinha",NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2020-11-12 16:58:04-03","UEL","FUEL","50880","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch","Verdi, M; Grosch, B; Klemz, G","2008","12","11","Brasil","Santa Catarina","Capão Alto","-50.760833","-28.17","-50.760833","-28.17","FUEL003508",NA,"Verdi, M","762","762",NA,"2008","12","11","1140","Fazenda Pessegueiro",NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-11-12 16:58:04-03","UEL","FUEL","55497","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch","Silva, WJ da","2017","12","13","Brasil","Paraná","Londrina","-51.195386","-23.328031","-51.195386","-23.328031","FUEL055497",NA,"Andreas, IR",NA,NA,NA,"2017","12","18","202B","Campus Universitário Perobal",NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2020-11-12 16:58:04-03","UEL","FUEL","17250","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch","Torres, RB; Pereira, CA","2000","10","11","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"FUEL003507",NA,"Torres, RB","1039","1039",NA,"2002","05",NA,"1354","Mata Ciliar do rio Camanducaia, UTM= 23/ 386767E",NA,NA,NA,NA,"Tracheophyta","Araucariales","22140","auto",NA,NA,NA,NA,NA,NA,NA
"900","2020-11-12 16:58:04-03","UEL","FUEL","5860","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch","J. da Cruz","1988","09","30","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"FUEL003512",NA,"Vieira, AOS",NA,NA,NA,NA,NA,NA,"190","Parque Ecologico Municipal Paulo Gorski",NA,NA,NA,NA,"Tracheophyta","Araucariales","47841","auto",NA,NA,NA,NA,NA,NA,NA
