"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"883","2019-11-13 11:23:31-03","USP","SPF","132902","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Gonella, PM","Guimarães, ES","1998","07","24","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,"SPF00132902","SPF00132902",NA,NA,"2007","09","Pantanal de Nabileque.","185577",NA,NA,"auto","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2019-11-13 11:23:31-03","USP","SPF","171977","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2005","08","07","Brasil","Pará","Santarém Novo","-47.396900177002","-0.928888976573944",NA,NA,"SPF00171977","SPF00171977",NA,NA,"2005",NA,NA,"20040",NA,NA,"auto","2095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-11-13 11:23:31-03","USP","SPF","152308","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2000","09","30","Brasil","Rio de Janeiro","Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"SPF00152308","SPF00152308",NA,NA,"2000",NA,"Arredores do Parque Nacional da Restinga de Jurubatiba.","33509",NA,NA,"auto","1210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-11-13 11:23:31-03","USP","SPF","46478","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Pirani, JR","1982","11","20","Brasil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"SPF00046478","SPF00046478",NA,NA,NA,NA,NA,"31235",NA,NA,"auto","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2019-11-13 11:23:31-03","USP","SPF","176080","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Cordeiro, I","Pirani, JR","1982","11","20","Brasil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"SPF00176080","SPF00176080",NA,NA,"1989","10",NA,"31235",NA,NA,"auto","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2019-11-13 11:23:30-03","USP","SPF","118751","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Faria, AD","1996","08","05","Brasil","São Paulo","Bom Jesus dos Perdões","-46.4599990844727","-23.1299991607666",NA,NA,"SPF00118751","SPF00118751",NA,NA,"1997","07",NA,"12403",NA,NA,"auto","96313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-11-13 11:23:30-03","USP","SPF","118749","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Faria, AD","1996","07","09","Brasil","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,"SPF00118749","SPF00118749",NA,NA,"1997","07",NA,"36734",NA,NA,"auto","9668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2019-11-13 11:23:30-03","USP","SPF","118750","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Faria, AD","1996","07","11","Brasil","São Paulo","Presidente Epitácio","-52.1100006103516","-21.7600002288818",NA,NA,"SPF00118750","SPF00118750",NA,NA,"1997","07",NA,"59255",NA,NA,"auto","96159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-13 11:23:31-03","USP","SPF","70176","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","1991","04","20","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"SPF00070176","SPF00070176",NA,NA,"1991",NA,"Paranapiacaba","27258",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2019-11-13 11:23:31-03","USP","SPF","15146","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Hoehne, W","1953","12","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00015146","SPF00015146",NA,NA,"1996","06","Butantã. Ponte do Jaguaré.","53584",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-13 11:23:31-03","USP","SPF","180127","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Guedes, FM","Rivadavia, F","2007","03","28","Brasil","Maranhão","Barreirinhas","-42.838197","-2.73795","-42.838197","-2.73795","SPF00180127","SPF00180127",NA,NA,"2019","07",NA,NA,NA,NA,NA,"2493",NA,NA,NA,"20","20",NA,NA,NA,NA,NA,NA,NA
"894","2019-11-13 11:23:31-03","USP","SPF","180164","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Rivadavia, F","Rivadavia, F","2006","06","13","Brasil","Tocantins","Mateiros","-46.660944","-10.564972","-46.660944","-10.564972","SPF00180164","SPF00180164",NA,NA,"2006",NA,"Parque Estadual do Jalapão",NA,NA,NA,NA,"2211",NA,NA,NA,"440","440",NA,NA,NA,NA,NA,NA,NA
"895","2019-11-13 11:23:31-03","USP","SPF","180164","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Rivadavia, F","Rivadavia, F","2003","01","18","Brasil","Bahia","Mata de São João","-37.51511","-12.14823","-37.51511","-12.14823","SPF00180164","SPF00180164",NA,NA,"2003",NA,NA,NA,NA,NA,NA,"1525",NA,NA,NA,"35","35",NA,NA,NA,NA,NA,NA,NA
"896","2019-11-13 11:23:31-03","USP","SPF","157223","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Rivadavia, F","Rivadavia, F","2002","11","30","Brasil","Bahia","Camaçari","-38.1714","-12.45181","-38.1714","-12.45181","SPF00157223","SPF00157223",NA,NA,"2002",NA,NA,NA,NA,NA,NA,"1442",NA,NA,NA,"35","35",NA,NA,NA,NA,NA,NA,NA
"897","2020-03-05 14:12:23-03","UNEMAT","HPAN","5440","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Carniello, MA; Martins-Silva, RM; Pedroga, JA","2006","03","03","Brasil","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Magnoliidae","Lamiales","2006","03","Porto Limão - área de campo alagável, Fronteira BR, Área de campo alagável permanentemente, utilizada como pastagem nativa.","172193",NA,NA,"auto","1135","América",NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"898","2020-12-02 09:07:21-03","UNITINS","HUTO","6004","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Santos, E.R.","2009","03","16","Brasil","Tocantins","Palmeirante","-47.946389","-7.860833","-47.946389","-7.860833","HUTO006004",NA,NA,NA,NA,NA,"Chácara do Sr. Raimundo. Lagoa permanente.",NA,NA,"Planta submersa livre. Cálice de cor verde e corola amarela.; Lagoa",NA,"1906",NA,NA,NA,"643","643",NA,NA,NA,NA,NA,NA,NA
"899","2019-10-07 09:16:41-03","UEFS","HUEFS","226788","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Fierro, A.F.","1990","10","12","Brasil","Bahia","Queimadas","-43","-11","43W0'","11S0'","HUEFS0226788","HUEFS0226788","Angiospermae","Lamiales",NA,NA,"Local em beira do Rio São Francisco, quase frente a Xique-Xique.",NA,NA,"Lugar arenoso, com dunas, grande quantidade de Cnidoscolus.",NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"900","2019-10-07 09:16:41-03","UEFS","HUEFS","175502","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Melo, E.","2011","06","10","Brasil","Bahia","Andaraí","-41.312778","-12.765278","41W18'46''","12S45'55''","HUEFS0175502","HUEFS0175502","Angiospermae","Lamiales",NA,NA,"Marimbus.",NA,NA,NA,NA,"9939",NA,NA,NA,"334","334",NA,NA,NA,"Asteranae",NA,NA,NA
"901","2019-10-07 09:16:41-03","UEFS","HUEFS","105300","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","Melo, E.","2005","10","31","Brasil","Alagoas","Penedo","-36.471389","-10.3225","36W28'17''","10S19'21''","HUEFS0105300","HUEFS0105300","Angiospermae","Lamiales","2017","09","Povoado de Capela. Várzea do Rio Murituba, afluente do São Francisco.",NA,NA,NA,NA,"4185",NA,NA,NA,"20","20",NA,NA,NA,"Asteranae",NA,NA,NA
"902","2019-10-07 09:16:41-03","UEFS","HUEFS","115743","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Oliveira, I.","2006","11","18","Brasil","Bahia","Andaraí","-41.303889","-12.755556","41W18'14''","12S45'20''","HUEFS0115743","HUEFS0115743","Angiospermae","Lamiales",NA,NA,"Marimbus. Rio Santo Antônio.",NA,NA,NA,NA,"2",NA,NA,NA,"330","330",NA,NA,NA,"Asteranae",NA,NA,NA
"903","2019-10-07 09:16:41-03","UEFS","HUEFS","115814","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Oliveira, I.","2006","12","17","Brasil","Bahia","Andaraí","-41.309167","-12.763056","41W18'33''","12S45'47''","HUEFS0115814","HUEFS0115814","Angiospermae","Lamiales",NA,NA,"Marimbus.",NA,NA,NA,NA,"73",NA,NA,NA,"320","320",NA,NA,NA,"Asteranae",NA,NA,NA
"904","2019-10-07 09:16:41-03","UEFS","HUEFS","121507","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Costa, M.F.","2006","11","18","Brasil","Bahia","Andaraí","-41.313333","-12.765","41W18'48''","12S45'54''","HUEFS0121507","HUEFS0121507","Angiospermae","Lamiales",NA,NA,"Marimbus.",NA,NA,NA,NA,"19",NA,NA,NA,"311","311",NA,NA,NA,"Asteranae",NA,NA,NA
"905","2019-10-07 09:16:41-03","UEFS","HUEFS","121508","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Costa, M.F.","2006","11","18","Brasil","Bahia","Andaraí","-41.313333","-12.765","41W18'48''","12S45'54''","HUEFS0121508","HUEFS0121508","Angiospermae","Lamiales",NA,NA,"Marimbus.",NA,NA,NA,NA,"20",NA,NA,NA,"311","311",NA,NA,NA,"Asteranae",NA,NA,NA
"906","2019-10-07 09:16:41-03","UEFS","HUEFS","129604","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P.C.Baleeiro-Souza","Melo, E.","2007","11","02","Brasil","Bahia","Mucugê","-41.426111","-13.019167","41W25'34''","13S1'9''","HUEFS0129604","HUEFS0129604","Angiospermae","Lamiales","2012","03",NA,NA,NA,NA,NA,"5396",NA,NA,NA,"1000","1000",NA,NA,NA,"Asteranae",NA,NA,NA
"907","2019-10-07 09:16:41-03","UEFS","HUEFS","172395","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P.C.Baleeiro-Souza","Ferreira, M.C.","2002","05","03","Brasil","Bahia","Caetité","-42.657222","-14.115556","42W39'26''","14S6'56''","HUEFS0172395","HUEFS0172395","Angiospermae","Lamiales","2012","03","Fazenda Porcos, Lagoa da Barragem da Fazenda Porcos.",NA,NA,"Floresta Estacional Decidual / Savana Estépica.",NA,"1248",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"908","2019-10-07 09:16:41-03","UEFS","HUEFS","172642","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Melo, E.","2011","04","08","Brasil","Bahia","Andaraí","-41.312778","-12.764722","41W18'46''","12S45'53''","HUEFS0172642",NA,"Angiospermae","Lamiales",NA,NA,"Alagados Marimbus.",NA,NA,"Vegetação aquática.",NA,"9448",NA,NA,NA,"329","329",NA,NA,NA,"Asteranae",NA,NA,NA
"909","2019-10-07 09:16:41-03","UEFS","HUEFS","172662","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Melo, E.","2011","04","08","Brasil","Bahia","Andaraí","-41.312778","-12.764722","41W18'46''","12S45'53''","HUEFS0172662",NA,"Angiospermae","Lamiales",NA,NA,"Alagados Marimbus.",NA,NA,"Vegetação aquática.",NA,"9468",NA,NA,NA,"329","329",NA,NA,NA,"Asteranae",NA,NA,NA
"910","2019-10-07 09:16:41-03","UEFS","HUEFS","174993","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","Lopes, K.B.",NA,NA,NA,"Brasil","Bahia","Piritiba","-40.660556",NA,"40W39'38''","11S44'86''","HUEFS0174993","HUEFS0174993","Angiospermae","Lamiales","2017","09","Açude de Piritiba.Estrada que liga Piritiba a Porto Feliz.",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"911","2019-10-07 09:16:41-03","UEFS","HUEFS","175806","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Guedes, M.L.","2012","04","27","Brasil","Bahia","Lençóis","-41.383333","-12.55","41W23'","12S33'","HUEFS0175806","HUEFS0175806","Angiospermae","Lamiales",NA,NA,"Chapada Diamantina. Marimbus.",NA,NA,NA,NA,"19972",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"912","2019-10-07 09:16:41-03","UEFS","HUEFS","47265","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Jesus, N.G.","2000","03","02","Brasil","Bahia","Remanso","-42.913889","-9.593889","42W54'50''","9S35'38''","HUEFS0047265","HUEFS0047265","Angiospermae","Lamiales",NA,NA,"Campo Alegre de Lourdes, Argino dias.",NA,NA,"Brejo.",NA,"864",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"913","2019-10-07 09:16:41-03","UEFS","HUEFS","236370","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Melo, E.","2017","10","14","Brasil","Bahia","Morro de Chapéu","-40.948889","-11.638333","40W56'56''","11S38'18''","HUEFS0236370","HUEFS0236370","Angiospermae","Lamiales",NA,NA,"Chapada Diamantina. Lagoa do Angelin.",NA,NA,"Aquática.",NA,"13631",NA,NA,NA,"685","685",NA,NA,NA,"Asteranae",NA,NA,NA
"914","2019-10-07 09:16:41-03","UEFS","HUEFS","202608","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","Lima, C.T.","2009","08","14","Brasil","Bahia","Morro do Chapéu","-41.12","-11.499167","41W7'12''","11S29'57''","HUEFS0202608","HUEFS0202608","Angiospermae","Lamiales","2017","09","Estrada para Jacobina.",NA,NA,NA,NA,"199",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"915","2019-10-07 09:16:41-03","UEFS","HUEFS","202778","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Lima, C.T.","2010","11","13","Brasil","Bahia","Andaraí","-41.309167","-12.763056","41W18'33''","12S45'47''","HUEFS0202778",NA,"Angiospermae","Lamiales",NA,NA,"Pantanal de Marimbus.",NA,NA,NA,NA,"387",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"916","2019-10-07 09:16:41-03","UEFS","HUEFS","221808","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Araújo, E.","2015","07","11","Brasil","Paraíba","São José de Piranhas","-38.646667","-7.106111","38W38'48''","7S6'22''","HUEFS0221808","HUEFS0221808","Angiospermae","Lamiales",NA,NA,"Lagoa temporária aprox. 150m de comprimento, localizada a 2Km do Canal.",NA,NA,"Áreas de Tensão Ecológica. Luvissolo Crômico Órtico",NA,"62",NA,NA,NA,"387","387",NA,NA,NA,"Asteranae",NA,NA,NA
"917","2019-10-07 09:16:41-03","UEFS","HUEFS","226785","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Pirani, J.R.","2000","05","18","Brasil","Espírito Santo","Guarapari","-40.416667","-20.533333","40W25'","20S32'","HUEFS0226785","HUEFS0226785","Angiospermae","Lamiales",NA,NA,"Estrada que liga a BR 101 à Rodovia do Sol (ES-060), ca. 3 km da Rodovia do Sol. Fazenda Bonanza",NA,NA,NA,NA,"4732",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"918","2019-10-07 09:16:41-03","UEFS","HUEFS","37765","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","G.L.Campos","Harley, R.M.","1999","03","21","Brasil","Bahia","Cascavel","-41.836667","-13.309444","41W50'12''","13S18'34''","HUEFS0037765","HUEFS0037765","Angiospermae","Lamiales","2000","04","Entre Lagoa Encantada e Cascavel.",NA,NA,"Cerrado perturbado com lagoa e vegetação de ambiente lacustre. Solo arenoso, úmido.",NA,"53576",NA,NA,NA,"959","959",NA,NA,NA,"Asteranae",NA,NA,NA
"919","2019-10-07 09:16:41-03","UEFS","HUEFS","35471","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Arbo, M.M.","1998","08","24","Argentina","Corrientes","Mercedes","-58.016667","-28.7","58W1'","28S42'","HUEFS0035471","HUEFS0035471","Angiospermae","Lamiales",NA,NA,"Estancia Rincon del Diablo, Macrosistema Ibera, Canal de acceso a Laguna Yacare.",NA,NA,"En el canal.",NA,"7884",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"920","2019-10-07 09:16:41-03","UEFS","HUEFS","180162","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Souza, I.M.","2011","05","29","Brasil","Bahia","Piritiba","-41.1225","-11.919722","41W7'21''","11S55'11''","HUEFS0180162","HUEFS0180162","Angiospermae","Lamiales",NA,NA,"Fazenda Guanabara.",NA,NA,NA,NA,"48",NA,NA,NA,"878","878",NA,NA,NA,"Asteranae",NA,NA,NA
"921","2019-10-07 09:16:41-03","UEFS","HUEFS","38186","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Campos, G.L.","1999","03","28","Brasil","Bahia","Salvador","-38.406111","-12.94","38W24'22''","12S56'24''","HUEFS0038186","HUEFS0038186 HUEFS0038186_01","Angiospermae","Lamiales",NA,NA,"Parque Metropolitano de Pituaçu.",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"922","2019-10-07 09:16:41-03","UEFS","HUEFS","38761","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","G.L.Campos","Melo, E.","1999","06","02","Brasil","Bahia","Barra","-43.369444","-11.156389","43W22'10''","11S9'23''","HUEFS0038761","HUEFS0038761","Angiospermae","Lamiales","1999","09","Estrada Barra-Ibotirama BA-161, ponte sobre o Rio Grande.",NA,NA,"Brejo. Vegetação antropizada herbácea.",NA,"2714",NA,NA,NA,"385","385",NA,NA,NA,"Asteranae",NA,NA,NA
"923","2019-10-07 09:16:41-03","UEFS","HUEFS","43495","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","G.L.Campos","Queiroz, L.P.de","2000","02","09","Brasil","Bahia","Bom Jesus da Lapa","-43.284167","-13.169722","43W17'3''","13S10'11''","HUEFS0043495","HUEFS0043495","Angiospermae","Lamiales","2001","01","a ca 10 km E na estrada para Morrão, entrando a ca. 14 km N de Bom Jesus da Lapa na estrada para Ibotirama.",NA,NA,"Área de caatinga com brejo e lagoa temporária.",NA,"5748",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"924","2019-10-07 09:16:41-03","UEFS","HUEFS","43640","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","G.L.Campos","Queiroz, L.P.de","2000","02","11","Brasil","Bahia","Bom Jesus da Lapa","-43.361944","-13.403889","43W21'43''","13S24'14''","HUEFS0043640","HUEFS0043640","Angiospermae","Lamiales","2001","01","ca. 22 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada.",NA,NA,"Caatinga arbórea com muitas lagoas temporárias e áreas brejosas.",NA,"5893",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"925","2019-10-07 09:16:41-03","UEFS","HUEFS","5353","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","G.L.Campos","Noblick, L.R.","1985","09","11","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'","HUEFS0005353","HUEFS0005353","Angiospermae","Lamiales","2000","04",NA,NA,NA,NA,NA,"4382",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"926","2019-10-07 09:16:41-03","UEFS","HUEFS","58161","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Krapovickas, A.","1971","10","30","Argentina","Corrientes","San Martín",NA,NA,NA,NA,"HUEFS0058161","HUEFS0058161","Angiospermae","Lamiales",NA,NA,"Carlos Pellegrini, Club de Pesca.",NA,NA,NA,NA,"20210",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"927","2019-10-07 09:16:41-03","UEFS","HUEFS","59670","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P.C.Baleeiro-Souza","Souza, E.R.de","2002","04","23","Brasil","Bahia","Maracás","-40.413889","-13.41","40W24'50''","13S24'36''","HUEFS0059670","HUEFS0059670","Angiospermae","Lamiales","2012","03","Vincincinal para fazendas, saída pelo Cruzeiro, entrada 1,5 km da cidade, 1,4 km N da entrada.",NA,NA,"Campo rupestre.",NA,"212",NA,NA,NA,"1046","1046",NA,NA,NA,"Asteranae",NA,NA,NA
"928","2019-10-07 09:16:41-03","UEFS","HUEFS","62402","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","A.D.Moreira","Jardim, J.G.","2001","04","02","Brasil","Bahia","Malhada","-43.753889","-14.361667","43W45'14''","14S21'42''","HUEFS0062402","HUEFS0062402","Angiospermae","Lamiales","2011","11","Rod. para o Distrito de Cana Brava, 3,5 km ao S da cidade.",NA,NA,"Caatinga, áreas alagadiças dos Baixadões do Rio São Francisco.",NA,"3392",NA,NA,NA,"450","450",NA,NA,NA,"Asteranae",NA,NA,NA
"929","2019-10-07 09:16:41-03","UEFS","HUEFS","63387","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","A.D.Moreira","Guedes, M.L.S.","1997","01","29","Brasil","Bahia","Lençóis","-41.316667","-12.65","41W19'","12S39'","HUEFS0063387","HUEFS0063387","Angiospermae","Lamiales","2011","11","Remanso/Maribus.",NA,NA,"Pântano do Rio Santo Antonio, com variada flora aquática e ilhas de matas mesófilas árvores com ca. 8-12m.",NA,"PCD4635",NA,NA,NA,"380","380",NA,NA,NA,"Asteranae",NA,NA,NA
"930","2019-10-07 09:16:41-03","UEFS","HUEFS","66078","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P.C.Baleeiro-Souza","Ferreira, M.C.","2002","05","03","Brasil","Bahia","Caetité","-42.657222","-14.115556","42W39'26''","14S6'56''","HUEFS0066078","HUEFS0066078","Angiospermae","Lamiales","2012","03","Fazenda Porcos, Lagoa da Barragem da Fazenda Porcos.",NA,NA,"Floresta Estacional Decidual/Savana Estépica.",NA,"1248",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
