"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"187","2020-12-09 14:46:52-03","FURB","FURB","34912","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, FS","2009","11",NA,"Dreveck, S.; Carneiro, F.E.","2553","2009","10","10","Brasil","Santa Catarina","Balneário Piçarras","Bela Vista.","-48.6944444","-26.73","-48.6944444","-26.7300000","17","17","FURB30811","FURB30811","Fito IFFSC 811 /L/17 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-06-04 09:48:19-03","FURB","FURB","39849","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F.S.","2017","08","15","Gonzatti, F.","417","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera.","-50.2422222","-30.0530556","-50.2422222","-30.0530556","10","10","FURB30814","FURB30814","Habitat: banhado Habito: flor rosada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-09 14:46:52-03","FURB","FURB","41209","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","D#?#El Rei Souza, ML","2012","08",NA,"Gonzatti, F.","209","2011","10","23","Brasil","Rio Grande do Sul","Cidreira","Caminho da Fazenda do Capão da Lagoa.","-50.2244445","-30.0738889","-50.2244445","-30.0738889","10","10","FURB30810","FURB30810","nº de coletor 209 a Habitat: banhado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-09 14:46:52-03","FURB","FURB","45237","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Oliveira, AA de",NA,NA,NA,"Mayer, M.; Oliveira, A.A. de","679","2014","10","02","Brasil","Santa Catarina","Balneário Barra do Sul","Próximo a Mineração Nilso e Veiga do Sul.","-48.69","-26.46","-48.6900000","-26.4600000","20","20","FURB30809","FURB30809","Florística Entorno IFFSC 959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:03:03-03","FURB","FURB","45978","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Oliveira, A. A.","2017","08","31","Funez, L.A.","3358","2015","01","05","Brasil","Santa Catarina","Navegantes","Gravatá, instalações do Condomínio Praia de Gravatá.","-48.6383333","-26.8311111","-48.6383333","-26.8311111","6","6","FURB30841","FURB30841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:03:03-03","FURB","FURB","59023","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Kassner-Filho, A.","2018","05","10","Kassner-Filho, A.","2751","2018","05","10","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","FURB59023","FURB59023","flor lilás Habitat: borda do fragmento Habito: arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:03:03-03","FURB","FURB","66189","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F. .S.","2015","11","12","Gonzatti, F.","1387","2014","11","28","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras.","-50.1869444","-29.8688889","-50.1869444","-29.8688889","6","6","FURB66189","FURB66189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-09 14:46:52-03","FURB","FURB","9399","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, FS","2010","01","21","Souza, N.L. de; Bachmann, V. & Laps, R.R.","42","2008","11","02","Brasil","Paraná","Pontal do Paraná","Distrito de Pontal do Sul, Ponta do Poço.","-48.3880555","-25.5536111","-48.3880555","-25.5536111",NA,NA,"FURB30815","FURB30815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-09 14:46:52-03","FURB","FURB","1557","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, FS","2010","01","21","Sevegnani, L.",NA,"2001","03","08","Brasil","Santa Catarina","Balneário Barra do Sul","Arredores de Barra do Sul.","-48.6119003295898","-26.4556007385254",NA,NA,NA,NA,"FURB30816","FURB30816",NA,NA,NA,NA,NA,NA,"11911","auto",NA,NA,NA,NA,NA
"196","2020-12-09 14:46:52-03","FURB","FURB","7034","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, FS","2010","01","21","Rezini, J.A.",NA,"2008","02","20","Brasil","Santa Catarina","Imbituba","Margem da Lagoa Doce.","-48.6702995300293","-28.2399997711182",NA,NA,NA,NA,"FURB02324","FURB02324",NA,NA,NA,NA,NA,NA,"18719","auto",NA,NA,NA,NA,NA
"197","2020-12-09 14:46:52-03","FURB","FURB","44138","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, FS","2000","12","03","Meirelles, J.","171",NA,NA,NA,"Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"FURB30812","FURB30812","Habitat: Floresta Ombrófila Densa de Terras Baixas; Habito: arvoreta; Fruto avermelhado; flor corola roxa",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"198","2021-03-16 17:53:45-03","UCS","HUCS","38613","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F.S.","2017","08","15","Gonzatti, F.","417","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera","-50.242222","-30.053056","-50.242222","-30.053056","10","10",NA,NA,"flores rosadas; banhado","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:53:48-03","UCS","HUCS","4283","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Hatschbach, G.","1988",NA,NA,"Kunniyoshi, Y.S.","5559","1987","04","03","Brasil","Paraná","Paranaguá","Ilha Rosa da Cotinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"arbusto 2m, flores roxas, frequente em caxetal explorado, pioneira nas clareias; planície arenosa e de inundação","Angiospermae","Myrtales",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"200","2021-03-16 17:53:48-03","UCS","HUCS","6087","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Hatschbach, G.","1989",NA,NA,"Hatschbach, G.","30","1989","01","12","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"arbusto ramoso 3m, flores roxas; mata secundária , solo úmido","Angiospermae","Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"201","2021-03-16 17:53:48-03","UCS","HUCS","38113","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","D'El Rei Souza, M.L.","2012","08",NA,"Gonzatti, F.","209a","2011","10","23","Brasil","Rio Grande do Sul","Cidreira","caminho da Fazenda do Capão da Lagoa","-50.224444","-30.073889","-50.224444","-30.073889","10","10",NA,NA,"arbusto em banhado","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-16 17:53:48-03","UCS","HUCS","43127","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Meyer, F.S.","2015","11","12","Gonzatti, F.","1387","2014","11","28","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras","-50.187056","-29.868806","-50.187056","-29.868806","6","6",NA,NA,"arvoreta com 1,5m e pétalas e sépalas decíduas precocemente","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-16 17:53:48-03","UCS","HUCS","21972","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Borgo, M.","2002","11",NA,"Borgo, M.","1992","2002","12","26","Brasil","Paraná","Antonina","Reserva Natural Cachoeira, Trilha do Bezerra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"arbusto 2,50 m , flor roxa; brejo","Angiospermae","Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"204","2014-10-14 15:56:57-03","BS","M","M-0005199","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in campis inter Villam de Lorena et Guarantinguetá. Provinciae S. Pauli.",NA,NA,NA,NA,NA,NA,"M0005199",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE"
"205","2019-11-08 18:34:44-03","UFES","VIES","4844","S","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Souza, L.","1993",NA,NA,"Pereira, O.J.; Gomes, J.M.L.","2177","1990","07","30","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES004844","VIES004844",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"206","2020-04-27 16:10:35-03","UFES","VIES","13734","S","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F.S.","2017","08",NA,"Gonzatti, F.","417","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera.","-50.2056007385254","-30.1811008453369",NA,NA,"10","10","VIES013734","VIES013734",NA,NA,NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA
"207","2020-04-27 16:10:37-03","UFES","VIES","2337","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Pereira, O.J.","1988","04","29","Fabris, L.C.; Monteiro, M.G.","348","1988","01","21","Brasil","Espírito Santo","Guarapari","Lagoa de Carais.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES002337","VIES002337",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"208","2021-02-12 18:12:15-03","UFES","VIES","353","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Pereira, O.J.","1988","04","29","Curso de Especialização em Taxonomia Vegetal","s.n.","1984","06","26","Brasil","Espírito Santo","Guarapari","Lagoa Vermelha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES000353","VIES000353",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"209","2019-09-27 18:05:26-03","UFES","VIES","18112","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Assis, A.M.","1997","11","28","Assis, A.M.; Weiler Júnior, I.","277","1997","11","28","Brasil","Espírito Santo","Vitória","Reserva Ecológica Restinga de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES018112","VIES018112",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"210","2020-04-27 16:10:37-03","UFES","VIES","12966","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rodrigues, I.D.","1999","04","16","Rodrigues, I.D.","30","1998","12","23","Brasil","Espírito Santo","Fundão",NA,"-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"VIES012966","VIES012966",NA,NA,NA,NA,NA,NA,"27186","auto",NA,NA,NA,NA,NA
"211","2020-04-27 16:10:37-03","UFES","VIES","12967","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rodrigues, I.D.","1999","04","16","Rodrigues, I.D.","10","1998","11","27","Brasil","Espírito Santo","Fundão",NA,"-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"VIES012967","VIES012967",NA,NA,NA,NA,NA,NA,"27186","auto",NA,NA,NA,NA,NA
"212","2020-04-27 16:10:37-03","UFES","VIES","12965","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rodrigues, I.D.","1999","04","16","Rodrigues, I.D.","43","1999","04","16","Brasil","Espírito Santo","Fundão",NA,"-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"VIES012965","VIES012965",NA,NA,NA,NA,NA,NA,"27186","auto",NA,NA,NA,NA,NA
"213","2021-02-12 18:12:15-03","UFES","VIES","340","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Chiea, S.A.C.","1988","04","21","Curso de Especialização em Taxonomia Vegetal","s.n.","1984","06","26","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - Km 32.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES000340","VIES000340",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"214","2020-04-27 16:10:37-03","UFES","VIES","138","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Pereira, O.J.","1988","04","29","Pereira, O.J.; Fontenelle, G.B. & Behar, L.","136","1982","08","31","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES000138","VIES000138",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"215","2020-04-27 16:10:37-03","UFES","VIES","15728","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Pereira, O.J.","1996","09","23","Pereira, O.J.; Zambom, O.","5607","1996","09","23","Brasil","Espírito Santo","São Mateus","Palmitinho.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"VIES015728","VIES015728",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"216","2020-04-27 16:10:37-03","UFES","VIES","18063","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Assis, A.M.","1998","12","09","Assis, A.M.","667","1998","12","09","Brasil","Espírito Santo","Vitória","Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES018063","VIES018063",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"217","2020-04-27 16:10:37-03","UFES","VIES","18113","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Assis, A.M.","1998","12","09","Assis, A.M.","663","1998","12","09","Brasil","Espírito Santo","Vitória","Reserva Ecológica Restinga de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES018113","VIES018113",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"218","2019-08-16 08:40:05-03","UTFPR","HCF","6825","S","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","J. Cordeiro & V.C. Martin","2010",NA,NA,"M.G. Caxambu","2181","2008","05","22","Brasil","SC","Bombinhas","Praia de Mariscal","-48.512611","-27.176889","48°30'45,4 W","27°10'36,8 S","7","7",NA,NA,"arbusto heliófito, ca. 1 m. Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-08-16 08:40:05-03","UTFPR","HCF","3384","S","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","R. Goldenberg","2007","10",NA,"M.G. Caxambu","994","2006","02","10","Brasil","SC","Bombinhas","Praia de Bombas","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,NA,NA,"Arbusto semi-ciófilo, de flores roxas. Em solos alagados.",NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA
"220","2019-08-16 08:40:05-03","UTFPR","HCF","3464","S","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","R. Goldenberg","2007","10",NA,"M.G. Caxambu","1035","2006","02","11","Brasil","SC","Bombinhas","Praia de Bombas","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,NA,NA,"Semi-ciófila, com flores de cor roxa, em subosque.",NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA
"221","2019-08-16 08:40:05-03","UTFPR","HCF","3416","S","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","M.G. Caxambu","2007","12","31","V.M. Corneli","25","2006","02","11","Brasil","SC","Bombinhas","Praia de Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,NA,NA,"Arbusto semi-ciófilo, com flores roxas, em área de banhado.",NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA
"222","2020-06-29 09:31:10-03","UFRRJ","RBR","30412","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"K.C. Silva","25","2008","02","23","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Bravo VI","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00030412",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"223","2020-06-29 09:31:10-03","UFRRJ","RBR","29357","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","J.F.A. Baumgratz",NA,NA,NA,"B.A. Abbas","85","2003","02","14","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"RBR00029357",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"224","2020-06-29 09:31:10-03","UFRRJ","RBR","10281","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","J.F.A. Baumgratz, K.C. Silva","2007",NA,NA,"L.F.T. Menezes","743","2001","01","19","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da armação área aberta de moitas.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00010281",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"225","2021-03-21 19:37:24-03","UFC","EAC","53410","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Guimarães, P.","1993",NA,NA,"Eiten, G.; Eiten, L.T.","8041","1967","03","03","Brasil","São Paulo","São Vicente","15km east of Mongaguá on main highway, Edge of low restinga forest on swanpy podsolized coastal plain sand.","-46.483333","-24.033333","-46.483333","-24.033333",NA,NA,"EAC0053410","EAC0053410","Bushy shrub 2,5m tall; petals dark violet.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:35:02-03","MBM","MBM","320299","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F.S.","2007","04",NA,"Ziller, R.S.; Rachwal, M.; Rachwal, M.","631","1994","12","21","Brazil","Paraná","Paranaguá","Área do BANESTADO","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM320299","MBM320299","Restinga.",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"227","2020-12-21 16:35:02-03","MBM","MBM","418365","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F.S.","2018","06",NA,"Meyer, F.S.; Comitti, E.J.; Comitti, E.J.","2415","2018","06","21","Brazil","Santa Catarina","Arroio do Silva","Loteamento próximo à Praia da Caçamba","-49.475747","-29.031744","-49.475747","-29.031744",NA,NA,"MBM418365",NA,"Arbusto ca. 2 metros de altura. Hipanto verde, com tricomas de base alargada, e inclinados. Flores com pétalas, estames e estilete roxos.; Formação pioneira de influência marinha; restinga arbustiva em regeneração.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:35:02-03","MBM","MBM","422264","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Meyer, F.S.","2015","11","12","Gonzatti, F.","1387","2014","11","28","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras, próximo à lagoa","-50.186944","-29.868889","-50.186944","-29.868889","6","6","MBM422264",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:35:12-03","MBM","MBM","24603","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naudin) Cogn.","Wurdack, J.J.",NA,NA,NA,"Pabst, G.; Pereira, E.; Pereira, E.","5822",NA,NA,NA,"Brazil","São Paulo","Juquiá - Registro","Rod. BR-2, baixada entre os municípios de Juquiá e Registro",NA,NA,NA,NA,NA,NA,"MBM024603","MBM024603",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:35:12-03","MBM","MBM","129258","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naudin) Cogn.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","30",NA,NA,NA,"Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM129258","MBM129258",NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:35:12-03","MBM","MBM","54139","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naudin) Cogn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","39731",NA,NA,NA,"Brazil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM054139","MBM054139",NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:35:12-03","MBM","MBM","8909","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naudin) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","20646",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio da Praia","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM008909","MBM008909",NA,NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA
