"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"245","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76299","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","1157","1974","07",NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076299",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"246","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76288","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Mattos, J.","4354","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,"Barra do rio São Mateus","HAS0076288",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"247","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76264","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Mattos, J.","s.n.","1954","02",NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,"na floresta","HAS0076264",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"248","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76269","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","597","1952","01",NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,"3 a 4m alt.","HAS0076269",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"249","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.; Mattos N. & Rosa, H.","s.n.",NA,NA,NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076253",NA,"2017",NA,NA,"11","07","48290","auto",NA,NA,NA,NA,NA,NA
"250","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76280","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","5561","1957","07",NA,NA,"Brasil","Santa Catarina","São Joaquim","Antonina","-49.9317016601562","-28.2938995361328",NA,NA,NA,"capoeira","HAS0076280",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"251","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76220","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","5578","1957","07",NA,NA,"Brasil","Santa Catarina","São Joaquim","Antonina","-49.9317016601562","-28.2938995361328",NA,NA,NA,"na capoeira com ca. De 2.5m de altura.","HAS0076220",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"252","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76286","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","5577","1957",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","Antonina","-49.9317016601562","-28.2938995361328",NA,NA,NA,"capoeira","HAS0076286",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"253","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76267","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","6634","1959","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","B. Jardim, Serra Oratório","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Na mata","HAS0076267",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"254","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76199","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","6463","1959","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Boca da Serra","-49.9317016601562","-28.2938995361328",NA,NA,NA,"numa capoeira","HAS0076199",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"255","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76219","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","7096","1957","07",NA,NA,"Brasil","Santa Catarina","São Joaquim","Boca da Serra","-49.9317016601562","-28.2938995361328",NA,NA,NA,"2m alt. Camboim.0","HAS0076219",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"256","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76534","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","7092",NA,NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","Boca da Serra","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076534",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"257","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","28856","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Krapovickas, A.","38288","1982","12",NA,NA,"Brasil","Santa Catarina","São Joaquim","Bom Jardim da Serra","-49.9317016601562","-28.2938995361328","1400","1400",NA,"1400m alt.; em selva;3m altura.","HAS0028856",NA,"2017",NA,NA,"08","10","48290","auto",NA,NA,NA,NA,NA,NA
"258","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76295","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","4139","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Estância Meio","-49.9317016601562","-28.2938995361328",NA,NA,NA,"2m de alt. Em touceira. Casca cinzenta.","HAS0076295",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"259","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76539","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","regnelliana x acutata",NA,"Myrceugenia regnelliana x acutata","(O.Berg) D.Legrand & Kausel x D.Legrand","Molz, M.","Mattos, J.","3457",NA,NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","Fazenda Velha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"No mato","HAS0076539",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"260","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76228","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","984","1954","10",NA,NA,"Brasil","Santa Catarina","São Joaquim","Granja Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076228",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"261","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76217","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","s.n.","1963","07",NA,NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Na margem do Rio Rondinha. Arbusto. Fruto imaturo.","HAS0076217",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"262","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76218","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","2818","1956","05",NA,NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Na mata, Arbusto.","HAS0076218",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"263","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76270","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","1217","1954","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"No mato","HAS0076270",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"264","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76281","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","4621","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Na mata; arbusto 1,5m alt.","HAS0076281",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"265","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","76597","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × regnelliana",NA,"Myrceugenia acutata × regnelliana","D.Legrand × (O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","9367",NA,NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha, Taperinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"2m alt.; fl. branca","HAS0076597",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"266","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76225","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","5586","1957","07",NA,NA,"Brasil","Santa Catarina","São Joaquim","Margem do rio Antonina, Fazena Inácio Palma","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076225",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"267","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76261","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","408","1952","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Morro Agudo","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Na mata; arbusto","HAS0076261",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"268","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76211","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Mattos, J.","7488","1960","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Morro da Igreja","-49.9317016601562","-28.2938995361328",NA,NA,NA,"bordo do mato","HAS0076211",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"269","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76232","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","5577","2017","10",NA,NA,"Brasil","Santa Catarina","São Joaquim","rio Antonina","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Numa matinha. 2m de alt.","HAS0076232",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"270","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76249","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Mattos, J.","3232","1954","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Rio Rondinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076249",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"271","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76293","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","s.n.","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","rio São Mateus","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0076293",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"272","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76205","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","4713","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","rio São Mateus c/ r. Lava-Tudo","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Na mata; arbusto","HAS0076205",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"273","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76200","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","6638","1959","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Serra do Oratório","-49.9317016601562","-28.2938995361328",NA,NA,NA,"mata com campo","HAS0076200",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"274","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76198","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","6636","1959","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Serra Nova","-49.9317016601562","-28.2938995361328",NA,NA,NA,"No mato; 2m alt.","HAS0076198",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"275","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76251","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","6638","1959","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Serra R. do Rastro","-49.9317016601562","-28.2938995361328",NA,NA,NA,"no mato, q/ no campo","HAS0076251",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"276","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76207","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","1351","1954","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Taperinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"no mato; arbusto","HAS0076207",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"277","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76317","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Kiehl, J.; Franco, M.C.","s.n.","1939","10",NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"Arbusto.","HAS0076317",NA,"2017",NA,NA,"11",NA,"38855","auto",NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:11:55-03","IBt","SP","114320","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D.Legrand) Landrum","Landrum, LR","Mattos, J","12134","1964","11","12",NA,"Brasil","Santa Catarina","Urubici","Mundo Novo. Numa capoeira,","-49.5917015075684","-28.0149993896484",NA,NA,NA,"Arbusto 2m alt., ovário seríceo.","SP057633","SP057633","1980",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:11:55-03","IBt","SP","328510","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D.Legrand) Landrum","Kawasaki, ML","Rossi, L","133","1979","11","29",NA,"Brasil","São Paulo","São Paulo","Matada Reserva da Cidade Universitaária Armando de Salles Oliveira, USP área 2,","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Arvoreta 4m alt., DAP 5cm, frutos verdes.","SP057632","SP057632",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:11:55-03","IBt","SP","328511","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D.Legrand) Landrum","Sobral, M","Rossi, L","146","1979","12","13",NA,"Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Sales Oliveira, USP área 1.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Arvoreta 3,5m alt., 7cm DAP, caule com casca áspera, com estrias, frutos imaturos verdes.","SP057631","SP057631",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
