"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1607","2020-11-12 17:01:57-03","UEL","FUEL","28054","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Hatschbach, G","Ziller, SR","1995","10","13","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL011627",NA,"1995",NA,NA,NA,"874",NA,"37295","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2020-11-12 17:01:57-03","UEL","FUEL","6613","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M","Ichikawa, SM; et al.","1989","03","19","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL011630",NA,"2001",NA,NA,"Estrada da cachoeira do Salto Morato","s.n.",NA,"37295","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2020-11-12 17:01:57-03","UEL","FUEL","41138","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M","Barbosa, E; Cordeiro, J; Costa, EF","2000","11","09","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FUEL011626",NA,"2001",NA,NA,"Usina Chaminé","565",NA,"41937","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2020-11-12 17:01:57-03","UEL","FUEL","9235","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Hatschbach, G","Ribas, OS; Cordeiro, J","1990","02","08","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL011628",NA,"1990",NA,NA,"Estação Marumbi","251",NA,"30514","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2020-11-12 17:01:57-03","UEL","FUEL","4114","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Hatschbach, G","Cordeiro, J","1986","02","20","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL011629",NA,NA,NA,NA,"Estação Marumbi","236",NA,"30514","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2020-11-12 17:01:57-03","UEL","FUEL","30775","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Landrum, LR","Ribas, OS; Nicolack, V","1990","01","30","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1990",NA,NA,"Morro Sete","229",NA,"17116","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2020-11-12 17:01:57-03","UEL","FUEL","32406","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","A.A. de Oliveira","Stival-Santos, A; Legal, E; Silveira, S","2009","10","07","Brasil","Santa Catarina","Gaspar","-48.9589004516602","-26.9314002990723",NA,NA,"215","215","FUEL011850",NA,"2010","01","25","Gaspar Alto, Rua Hésio Silveira de Souza, Floresta Ombrófila Densa Submontana, estádio suces. Avançado. Mata ciliar na beira da estrada.","973",NA,"19036","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2020-11-12 17:01:57-03","UEL","FUEL","32822","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Souza, MC","Hatschbach, G; Barbosa, E; Costa, EF","2005","03","10","Brasil","Santa Catarina","Grão Pará","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,"FUEL011622",NA,"2007",NA,NA,"Serra do Corvo Branco, matinha nebular","78966",NA,"24844","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-11-12 17:01:57-03","UEL","FUEL","45826","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Souza, MC","Hatschbach, G; Barbosa, E; Costa, EF","2005","03","10","Brasil","Santa Catarina","Grão Pará","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,"FUEL011623",NA,"2007",NA,NA,"Serra do Corvo Branco, Matinha nebular","78966",NA,"24844","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2020-11-12 17:01:57-03","UEL","FUEL","49273","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Gasper, AL","Korte, A; Kniess, A","2010","02","25","Brasil","Santa Catarina","Rio do Campo","-50.1413993835449","-26.9489002227783",NA,NA,"733","733","FUEL011848",NA,"2010","03","23","Tamanduá, Floresta Ombrófila Densa; Estádio Suces: Avançado","2048",NA,"24225","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2020-11-12 17:01:57-03","UEL","FUEL","40863","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M","Silva, JM; Lima, LR","2004","05","14","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"1300","1300","FUEL011621",NA,"2005",NA,NA,"Morro da Igreja","4048",NA,"30102","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2020-11-12 17:01:57-03","UEL","FUEL","25476","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Kawasaki, ML","Elias, SI; et al.","1997","12","11","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"FUEL011620",NA,"2000",NA,NA,"Estrada Itararé-Bom Sucesso, Bom Sucesso","58",NA,"14955","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-11-12 17:01:57-03","UEL","FUEL","28054","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Hatschbach, G","Ziller, SR","1995","10","13","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL011627",NA,"1995",NA,NA,NA,"874",NA,"37295","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2020-11-12 17:01:57-03","UEL","FUEL","9235","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Hatschbach, G","Ribas, OS; Cordeiro, J","1990","02","08","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL011628",NA,"1990",NA,NA,"Estação Marumbi","251",NA,"30514","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2020-11-12 17:01:57-03","UEL","FUEL","4114","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Hatschbach, G","Cordeiro, J","1986","02","20","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL011629",NA,NA,NA,NA,"Estação Marumbi","236",NA,"30514","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2020-11-12 17:01:57-03","UEL","FUEL","30775","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(Berg) D.Legrand","Landrum, LR","Ribas, OS; Nicolack, V","1990","01","30","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1990",NA,NA,"Morro Sete","229",NA,"17116","auto","Tracheophyta","Myrtales","acrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-11-01 15:05:56-03","UnB","UB","131421","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Lindeman, JC","Lindeman, JC","1966","05","12","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near Rio Tigre Preto at border with Santa Catarina, S of Marmeleiro","1332","Leaves grey beneath.; Sapling 2m.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1624","2019-11-01 15:05:56-03","UnB","UB","131423","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Soares-Silva, LH","Lindeman, JC","1966","01","08","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"Serra do Mar, Bela Vista on old road Curitiba-Morretes","283","Treelet 4m.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1625","2019-11-01 15:05:56-03","UnB","UB","131424","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Soares-Silva, LH","Lindeman, JC","1967","08","01","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"Síto Belizário, near Campina Grande do Sul, ca. 20km ENE of Curitiba","16803","Fruit grey green.; Treelet 3m.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2019-11-01 15:05:56-03","UnB","UB","131425","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Soares-Silva, LH","Lindeman, JC","1966","05","13","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"Rio Tigre Preto at border with Santa Catarina, S of Marmeleiro","1342","Leaves greyish beneath.; Sapling 3,5m.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1627","2019-11-01 15:05:56-03","UnB","UB","131426","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Soares-Silva, LH","Lindeman, JC","1966","01","08","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"Bela Vista on old road Curitiba-Morretes","282","Treelet 3m.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-11-01 15:05:56-03","UnB","UB","193177","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Duarte, AR","Urbanetz, C; et al.","2003","04","22","Brasil","São Paulo","Eldorado","-48.36","-24.284167","-48.36","-24.284167","790","790",NA,NA,"2003",NA,NA,"Parque Estadual Intervales, Trilha de acesso à Estação Ecológica Xitué","136","Árvore 8m. Frutos imaturos verdes; Vegetação secundária de floresta ombrófila densa montana, com intenso histórico de degradação, a partir de extrativismo seletivo de palmito e madeira, com vários trechos dominados por bambu",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-11-01 15:05:56-03","UnB","UB","193178","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Mazine-Capelo, FF","Gomes, SM; et al.","2002","04","21","Brasil","São Paulo","Sete Barras","-47.994167","-24.141667","-47.994167","-24.141667",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São miguel Arcanjo - Sete Barras (SP 139, Km 69)","400","Árvore 4-6m. Tronco liso; Floresta ombrófila densa montana ribeirinha",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-11-01 15:05:56-03","UnB","UB","193179","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg",NA,"Duarte, AR",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.924722","-24.191389","-47.924722","-24.191389","350","450",NA,NA,NA,NA,NA,"Parcela permanente - Parque Estadual de Carlos Botelho","539","Árvore; Floresta ombrófila densa submontana",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-11-01 15:05:56-03","UnB","UB","193615","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Meireles, LD","Santos, MB dos; Pardi, MM; Bordini, MCP; Bosquetti, LB","2005","03","23","Brasil","São Paulo","Eldorado","-48.393333","-24.645278","-48.393333","-24.645278","400","400",NA,NA,"2017","10",NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio.","9","Arvoreta. 2m de altura. Flor creme.; Floresta Ombrófila Densa Baixo Montana Ribeirinha Pouco Degradada com afloramento de calcário.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1632","2019-11-01 15:05:56-03","UnB","UB","193625","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg",NA,"Ivanauskas, NM; Furlan, E","2001","04","12","Brasil","São Paulo","São Paulo","-46.713889","-23.983333","-46.713889","-23.983333","700","800",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar. Núcleo Curucutu. Trilha do Rio Branco.","2185","Árvore; Floresta altomontana sobre o divisor de água. Transição Floresta ALtomontana - Floresta de encosta com campos adjacentes.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1633","2019-11-01 15:05:57-03","UnB","UB","193642","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Duarte, AR; Mazine-Capelo, FF","Gomes, SM; Antunes, RM; Gomes, PB; Nakamura, HCC; Melo, MS","2002","04","21","Brasil","São Paulo","Sete Barras","-47.993333","-24.141667","-47.993333","-24.141667",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho. Núcleio Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP-139, km 69).","424","Árvore de 5 m de altura. Flores brancas.; Floresta Ombrófila Densa Montana. Borda de Mata no entorno do Rio Bonito.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1634","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Gonçalves, LF","Gonçalves, LF","2017","07","01","Brasil","Rio de Janeiro","Teresópolis","-42.998889","-0.455278","-42.998889","-0.455278","1150","1150",NA,NA,NA,NA,NA,"Parque Nacional da Serra dos òrgãos. Trilha do Rancho Frio (entrada)","457","Arvoreta aprox. 7m. Frutos cobertos por tricoma marrom ainda imaturos",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-11-01 15:05:57-03","UnB","UB","200911","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Rodrigues, RR","Polisel, RT; et al.","2013","03","29","Brasil","São Paulo","Tapiraí","-47.641667","-24.074444","-47.641667","-24.074444","324","324",NA,NA,"2013","03","29","Reserva Particular da Votorantim (CBA). Trilha da Boatudo","1186","Floresta ombrófila densa",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1636","2019-11-01 15:05:56-03","UnB","UB","131417","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Landrum, LR","Hatschbach, G","1981","06","17","Brasil","Paraná ","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"Guaricana","43945","Flores alvas.; Arvoreta 4m.; Mata pluvial baixa","45291","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1637","2019-11-01 15:05:56-03","UnB","UB","131420","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Sobral, M","Barbosa, E","2004","02","27","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"Cachoeira Dito Salu","917","Flor alva.; Arbusto 1,5m.; Interior de mata atlântica","38172","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1638","2019-11-01 15:05:57-03","UnB","UB","131431","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand","Hatschbach, G","Oliveira, PI","1982","06","02","Brasil","Paraná ","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zinco","536","Frutos verdes.; Arbusto 2m.; Capão","45291","auto","Dicotyledoneae",NA,"acrophylla","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-11-01 15:05:57-03","UnB","UB","131432","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg","Landrum, L","Oliveira, PI","1985","05","30","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"Véu de Noiva","910","Frutos imaturos.; Árvore 5m.","30514","auto","Dicotyledoneae",NA,"myrcioides","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-11-01 15:05:57-03","UnB","UB","131428","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides paranensis","D. Legrand","Legrand, CMDE","Lindeman, JC","1967","03","30","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Mar, above old road Curitiba-Morretes","16222","Small tree 4m.",NA,NA,"Dicotyledoneae",NA,"paranensis","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1641","2019-11-01 15:05:56-03","UnB","UB","131429","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Sobral, M","Silva, JM","1999","07","14","Brasil","Paraná ","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Morro Camapuã","3003","Fruto imaturo.; Arbusto 2m.; Floresta atlântica","55154","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1642","2019-11-01 15:05:56-03","UnB","UB","131430","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Sobral, M","Silva, JM","1996","09","06","Brasil","Paraná ","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"Sítio do Belizário","1709","Frutos imaturos verdes.; Arbusto 2,8m.; Mata pluvial","55154","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1643","2019-11-01 15:05:56-03","UnB","UB","131422","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Landrum, LR","Silva, JM","1995","08","03","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"BR-277, Rio dos Padres","1479","Árvore 5m.; Mata pluvial","30514","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1644","2019-11-01 15:05:56-03","UnB","UB","131416","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Hatschbach, G","Oliveira, PI","1981","02","11","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1981",NA,NA,"Est. Marambi","280","Flor alvescente.; Arbusto 2m.; Mata","30514","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1645","2019-11-01 15:05:57-03","UnB","UB","131427","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand","Hatschbach, G","Ribas, OS","1995","01","19","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"Serra Marumbi, picada ao Olimpo","765","Flores alvas.; Arbusto 3m.; Mata pluvial atlântica","30514","auto","Dicotyledoneae",NA,"acrophylla","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1646","2019-11-01 15:05:57-03","UnB","UB","131418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand","Landrum, LR","Figueiredo, N","1983","07","20","Brasil","São Paulo","Iguapé","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"Estação Ecológica da Juréia","14756","Frutos verdes.","55628","auto","Dicotyledoneae",NA,"acrophylla","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1647","2019-11-01 15:05:56-03","UnB","UB","193167","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Mazine-Capelo, FF","Souza, VC; et al.","1991",NA,NA,"Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"1998","11","08",NA,"12306","Arvoreta. Frutos imaturos verdes","23719","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1648","2019-11-01 15:05:56-03","UnB","UB","131419","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O. Berg","Proença, CEB","Moraes, PLR","1993","01","22","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho","801","Botões esverdeados.; Arvoreta 3,5m.","27904","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1649","2019-11-01 15:05:57-03","UnB","UB","131431","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand","Hatschbach, G","Oliveira, PI","1982","06","02","Brasil","Paraná ","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zinco","536","Frutos verdes.; Arbusto 2m.; Capão","45291","auto","Dicotyledoneae",NA,"acrophylla","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-01 15:05:57-03","UnB","UB","131427","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand","Hatschbach, G","Ribas, OS","1995","01","19","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"Serra Marumbi, picada ao Olimpo","765","Flores alvas.; Arbusto 3m.; Mata pluvial atlântica","30514","auto","Dicotyledoneae",NA,"acrophylla","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1651","2019-11-01 15:05:57-03","UnB","UB","131418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand","Landrum, LR","Figueiredo, N","1983","07","20","Brasil","São Paulo","Iguapé","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"Estação Ecológica da Juréia","14756","Frutos verdes.","55628","auto","Dicotyledoneae",NA,"acrophylla","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
