"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"995","2020-09-12 05:00:02-03","US","US","2120533","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. J. Schwarz","1597","1945","12","3","Argentina","Misiones",NA,"Dep. Cainguás. Puerto Tabay.",NA,NA,NA,NA,NA,NA,"US02877673",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"996","2020-09-12 05:00:02-03","US","US","2249925","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L. Smith, R. Reitz & O. Sufridini","9270","1956","12","26","Brazil","Santa Catarina",NA,"Mun. São Miguel d'Oeste: Mato branco, 40 km southeast of Campo Erê.",NA,NA,NA,NA,"600",NA,"US02877604","US02877604_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"997","2020-09-12 05:00:02-03","US","US","3176006","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. Zardini, R. Velásquez & S. Velasquez","12782","1989","6","11","Paraguay","Paraguari",NA,"Acahay Massif. On rocks on SE peak.","-57.15","-25.9",NA,NA,"400",NA,"US02877806",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"998","2020-09-12 05:00:02-03","US","US","3036053","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L. C. Stutz","104","1982","5","10","Paraguay","Alto Parana",NA,"Centre forestier. Pto Stroessner - Alto Parana.",NA,NA,NA,NA,"250",NA,"US02877781",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"999","2020-09-12 05:00:02-03","US","US","2120333","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. M. R. Huidobro","5379","1947","2","18","Argentina","Misiones",NA,"Gob. Misiones, Dep. Candelaria. Picada Belgrano.",NA,NA,NA,NA,NA,NA,"US02877702",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1000","2020-09-12 05:00:02-03","US","US","3381830","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. M. Zardini & L. Guerrero","47761","1998","1","13","Paraguay",NA,NA,"Canendiyú. Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni.","-55.5281","-24.1333",NA,NA,NA,NA,"US02877764",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1001","2020-09-12 05:00:02-03","US","US","2427295","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Reitz & Klein, --","12031","1962","1","25","Brazil","Paraná",NA,"Floresta.",NA,NA,NA,NA,NA,NA,"US01548795",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1002","2020-09-12 05:00:02-03","US","US","2058925","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"J. E. Montes","484","1945","1","2","Argentina","Misiones",NA,"Gob. Misiones, Dep. Candelaria. Loreto.",NA,NA,NA,NA,NA,NA,"US02877652",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1003","2020-09-12 05:00:02-03","US","US","3122904","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L. Pabst","28124",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Pr. Saquarema.",NA,NA,NA,NA,NA,NA,"US02877568","US02877568_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1004","2020-09-12 05:00:02-03","US","US","2550648","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Reitz & Klein, --","14418","1962","12","21","Brazil","Santa Catarina",NA,"Passo do Rio Canoas, Campos Novos.",NA,NA,NA,NA,"600",NA,"US02877592","US02877592_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1005","2020-09-12 05:00:02-03","US","US","920825","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"H. M. Curran","s.n.","1913","11","2","Argentina","Corrientes",NA,"Vicinity of Goya, Provincia de Corrientes.",NA,NA,NA,NA,"15","30","US02877753","US02877753_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1006","2020-09-12 05:00:02-03","US","US","2550644","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Reitz","2013","1948","1","22","Brazil","Santa Catarina",NA,"Braço Serafim, Luis Alves.",NA,NA,NA,NA,"100",NA,"US02877580","US02877580_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1007","2020-09-12 05:00:02-03","US","US","2120423","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"I. Morel","285","1945","11","14","Argentina","Formosa",NA,"Gob. Formosa, Dep. Pirané. Pirané Picada Gajekó.",NA,NA,NA,NA,NA,NA,"US02877678",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1008","2020-09-12 05:00:02-03","US","US","2782936","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Schinini, O. Ahumada, O. Coll & R. O. Vanni","11049","1975","3","30","Argentina","Corrientes",NA,"Prov. Corrientes, Dep. Concepción. 8 Km de ruta 17, camino a Concepciónpaso Crucecita (esteros del Batel).",NA,NA,NA,NA,NA,NA,"US02877737","US02877737_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1009","2020-09-12 05:00:02-03","US","US","2120648","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Rambo","31577","1946","2","5","Brazil","Santa Catarina",NA,"Araranguá, Sombrio, Sta. Catarina.",NA,NA,NA,NA,NA,NA,"US02877557","US02877557_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1010","2020-09-12 05:00:02-03","US","US","3176005","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. Zardini & Park guard","11792","1989","3","18","Paraguay","Paraguari",NA,"Parque Nacional Ybycu'i. Forest on Arroyo Mina basin, 5 kms N of administration area.","-56.83","-26.05",NA,NA,NA,NA,"US02877787",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1011","2020-09-12 05:00:02-03","US","US","1320608","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,NA,"200a","1888",NA,NA,"Paraguay",NA,NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,"US02877822",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1012","2020-09-12 05:00:02-03","US","US","3300771","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"S. Tressens, A. Bohren, E. Cabral, M. de Pompert & et al.","4867",NA,NA,NA,"Argentina","Misiones",NA,"Dep. Guarani. Predio Guanari. Picada al ayo. Soberbio.","-54.25","-26.942",NA,NA,NA,NA,"US02877657","US02877657_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1013","2020-09-12 05:00:02-03","US","US","2562131","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Collector unknown","24",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Cabo Frio - Arraial do Cabo.",NA,NA,NA,NA,NA,NA,"US02877556","US02877556_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1014","2020-09-12 05:00:02-03","US","US","2120255","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Bertoni","2282",NA,NA,NA,"Argentina","Misiones",NA,"Gob. Misiones, Dep. Candelaria, Gorupá.",NA,NA,NA,NA,NA,NA,"US02877690",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1015","2020-09-12 05:00:02-03","US","US","3334453","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Butzke & et al.","11345","1994","12","1","Brazil","Rio Grande do Sul",NA,"Erechim- IBDF.",NA,NA,NA,NA,"780",NA,"US02877553","US02877553_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1016","2020-09-12 05:00:02-03","US","US","2120395","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Malvarez","1166","1947","3","2","Argentina","Chaco",NA,"Gob. Chaco, Dep. Resistencia. Puerto Tirol.",NA,NA,NA,NA,NA,NA,"US02877705",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1017","2020-09-12 05:00:02-03","US","US","2104982","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Reitz","C526","1944","4","12","Brazil","Santa Catarina",NA,"Sombrío-Araranguá.",NA,NA,NA,NA,"10",NA,"US02877585","US02877585_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1018","2020-09-12 05:00:02-03","US","US","2732567","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Krapovickas, C. L. Cristóbal, A. Schinini & J. M. Gonzalez","24767","1974","3","31","Argentina","Corrientes",NA,"Prov. Corrientes, Dto. San Miguel. 12 Km NE de San Miguel, Estancia Curuzú Laurel.",NA,NA,NA,NA,NA,NA,"US02877739",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1019","2020-09-12 05:00:02-03","US","US","2770139","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","28896","1976","1","26","Argentina","Misiones",NA,"Prov. Misiones, Dep. San Javier. San Javier.",NA,NA,NA,NA,NA,NA,"US02877741","US02877741_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1020","2020-09-12 05:00:02-03","US","US","2144752","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L. B. Smith, A. Magnanini, L. Oliveira e Silva, L. Dau & et al.","6555","1952","4","15","Brazil","Rio de Janeiro",NA,"Município de Cabo Frio, Cabo Frio, Arraial do Cabo.","-42","-22.83",NA,NA,NA,NA,"US02877555","US02877555_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1021","2020-09-12 05:00:02-03","US","US","2770151","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. G. Schulz","15284","1966","2","14","Argentina","Chaco",NA,"Prov. Chaco, dep. 1° de Mayo. Colonia Benítez.",NA,NA,NA,NA,NA,NA,"US02877714",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1022","2020-09-12 05:00:02-03","US","US","2650176","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. Hatschbach","27543","1971","10","18","Brazil","Paraná",NA,"Pinhaes (mun. Piraquara).",NA,NA,NA,NA,NA,NA,"US02877597","US02877597_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1023","2020-09-12 05:00:02-03","US","US","2650182","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. Hatschbach","26470","1971","2","23","Brazil","Paraná",NA,"Planalto.",NA,NA,NA,NA,NA,NA,"US02877630","US02877630_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1024","2020-09-12 05:00:02-03","US","US","3109340","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"F. Almeida","1253?",NA,NA,NA,"Brazil","Paraná",NA,"Sítio santa fátima - Agua do caçador Cambé P.R.",NA,NA,NA,NA,NA,NA,"US02877635","US02877635_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1025","2020-09-12 05:00:02-03","US","US","2550642","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Reitz & Klein, --","16768","1964","1","1","Brazil","Santa Catarina",NA,"Itapiranga.",NA,NA,NA,NA,"250",NA,"US02877589","US02877589_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1026","2020-09-12 05:00:02-03","US","US","3172865","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Degan & E. Zardini","509",NA,NA,NA,"Paraguay","Cordillera",NA,"Dto. Cordillera - Cerro Tobati.",NA,NA,NA,NA,NA,NA,"US02877793",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1027","2020-09-12 05:00:02-03","US","US","389962","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"J. de Campos Novães","1122","1900","12",NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,NA,NA,"US02877551","US02877551_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1028","2020-09-12 05:00:02-03","US","US","2556441","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. M. Klein","8090","1969","1","22","Brazil","Santa Catarina",NA,"Ilha de Santa Catarina - Florianópolis. Morro do Rio Vermelho.",NA,NA,NA,NA,"300",NA,"US02877598","US02877598_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1029","2020-09-12 05:00:02-03","US","US","3341361","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. Norman","s.n.","1995","2","22","Argentina","Tucuman",NA,"Garden at Miguel Lillo Herbarium, San Miguel de Tucuman, Tucuman.",NA,NA,NA,NA,NA,NA,"US02877723","US02877723_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1030","2020-09-12 05:00:02-03","US","US","3321142","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. Cararo & et al.","11187","1995","12","14","Brazil","Rio Grande do Sul",NA,"RS - São Francisco de Paula - Floresta Nacional II.",NA,NA,NA,NA,"800",NA,"US02877628","US02877628_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1031","2020-09-12 05:00:02-03","US","US","2649563","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Fernández, L. Mroginski & C. Quarín","32","1972","1","6","Argentina","Misiones",NA,"Prov. Misiones, Dep. Eldorado. Eldorado, Salto Elena.",NA,NA,NA,NA,NA,NA,"US02877663",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1032","2020-09-12 05:00:02-03","US","US","3372831","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. B. Martins & et al.","31404","1994","3","21","Brazil","São Paulo",NA,"Àguas da Prata. Reserva Estadual de Àguas da Prata.","-47.33","-21.87",NA,NA,"1120",NA,"US02877549","US02877549_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1033","2020-09-12 05:00:02-03","US","US","1877195","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Jorgensen, --","233","1907","2",NA,"Argentina","Chaco",NA,"Las Palmas.",NA,NA,NA,NA,NA,NA,"US02877751",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1034","2020-09-12 05:00:02-03","US","US","3298521","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Wasum & et al.","10334","1994","12","16","Brazil","Rio Grande do Sul",NA,"RS - São Francisco de Paula-Floresta Nacional -II.",NA,NA,NA,NA,"850",NA,"US02877632","US02877632_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1035","2020-09-12 05:00:02-03","US","US","1997461","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"B. Rambo S. J.","47125","1950","5","22","Brazil","Rio Grande do Sul",NA,"Butterberg p. Montenegro.",NA,NA,NA,NA,NA,NA,"US02877606","US02877606_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1036","2020-09-12 05:00:02-03","US","US","2120337","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. M. R. Huidobro","5588",NA,NA,NA,"Argentina","Misiones",NA,"Provincia Misiones, Candelaria. Obera.",NA,NA,NA,NA,"150",NA,"US02877708",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1037","2020-09-12 05:00:02-03","US","US","3109336","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"M. Neves & et al.","480?",NA,NA,NA,"Brazil","Paraná",NA,"Parque Arthur Tomas Londrina P.R.",NA,NA,NA,NA,NA,NA,"US02877643","US02877643_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1038","2020-09-12 05:00:02-03","US","US","2757851","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. Eiten, L. T. Eiten & I. Mimura","5913","1965","2","8","Brazil","São Paulo",NA,"Município de Paraguaçu Paulista: Fazenda São José. 1 km west of Rio São Mateus & a few km north of main Assiz-Pres. Prudente highway at km 484.","-50.808","-22.542",NA,NA,"450",NA,"US02877626","US02877626_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1039","2020-09-12 05:00:02-03","US","US","2266078","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. Hatschbach","3895","1957","5","2","Brazil","Paraná",NA,"Mun. Fóz do Iguassú. Serra do Benjamin.",NA,NA,NA,NA,NA,NA,"US02877615","US02877615_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1040","2020-09-12 05:00:02-03","US","US","2120235","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Aguilar","566","1945","12",NA,"Argentina","Chaco",NA,"Gob. Chaco. Dep. Resistencia. Margarita Belen.",NA,NA,NA,NA,NA,NA,"US02877689",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1041","2020-09-12 05:00:02-03","US","US","2120621","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Palacios-Cuezzo","746","1948","2","3","Brazil","Rio Grande do Sul",NA,"Porto Alegre - Tristeza.",NA,NA,NA,NA,NA,NA,"US02877648","US02877648_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1042","2020-09-12 05:00:02-03","US","US","2104988","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Reitz","C1395",NA,NA,NA,"Brazil","Santa Catarina",NA,"Sombrío - S. Catarina.",NA,NA,NA,NA,"15",NA,"US02877584","US02877584_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1043","2020-09-12 05:00:02-03","US","US","3259390","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"W. Fischer & et al.","275","1980","3","31","Brazil","Rio de Janeiro",NA,"RJ, Niterói, Itaipu, Restinga.",NA,NA,NA,NA,NA,NA,"US02877562","US02877562_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1044","2020-09-12 05:00:02-03","US","US","3109338","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"V. Kushima","1900",NA,NA,NA,"Brazil","Paraná",NA,"Parque Arthur Tómas Londrina P.R.",NA,NA,NA,NA,NA,NA,"US02877634","US02877634_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1045","2020-09-12 05:00:02-03","US","US","2249914","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L. Smith, R. M. Klein & A. Gevieski","7607","1956","11","13","Brazil","Santa Catarina",NA,"Mun. Ibirama: Along Rio Itajaí do Oeste above Ibirama.",NA,NA,NA,NA,"100","150","US02877595","US02877595_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1046","2020-09-12 05:00:02-03","US","US","2120531","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. Schmidt","117",NA,NA,NA,"Argentina","Misiones",NA,"Provincia Misiones, Dep. Candelaria, Santa Ana.",NA,NA,NA,NA,"216",NA,"US02877675",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1047","2020-09-12 05:00:02-03","US","US","2543239","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. Hatschbach & O. Guimarães","19306/299","1968","6","9","Brazil","Paraná",NA,"Foz do Chopim (Mun. Laranjeiras do Sul) Pr.",NA,NA,NA,NA,NA,NA,"US02877601","US02877601_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
