"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"408","2021-02-08 12:43:25-03","UFRGS","ICN","045898","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Krapovickas, A","9529","1959","01","22","América do Sul","Argentina",NA,NA,"Em la barranca del río Paraná, 1 metro de altura.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Capital","Estación Experimental El Sombrerito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:43:25-03","UFRGS","ICN","050818","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Schinini, A; Tressens, SG; Vanni, R","18266","1979","09","12","América do Sul","Argentina",NA,NA,"Erecta, 1 metro de altura.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Monte Caseros","Costa del río Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:43:25-03","UFRGS","ICN","059927","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Schinini, A; Vanni, R; Anderson, W; Johnson, D","21840","1982","02","04","América do Sul","Argentina",NA,NA,"Erceta, 1,50 metros de altura, flores blanquecinas com venas y centro purpúreos.; Em campos bajos.",NA,"Dicotyledon",NA,"Cav.","Misiones","Concepción",NA,NA,NA,NA,NA,NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,NA,"2009","08","24",NA,NA,NA
"411","2021-02-08 12:43:25-03","UFRGS","ICN","096732","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Vanni, R; Cáceres, S","688","1986","11","26","América do Sul","Argentina",NA,NA,"Em campo.",NA,"Dicotyledon",NA,"Cav.","Misiones","Cainguas","Alrededores de Campo Grande.",NA,NA,NA,NA,NA,"Esteves, GL",NA,NA,NA,NA,NA,NA,NA,NA,"1997","02",NA,NA,NA,NA
"412","2021-02-08 12:43:25-03","UFRGS","ICN","096738","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Tressens, SG; Cabral, E; Cáceres, S; Urbani, M; Zamudio, C","2827","1984","12","12","América do Sul","Argentina",NA,NA,"Em campo.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Santo Tomé","Chimiray y ruta 40.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:43:25-03","UFRGS","ICN","163400","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; Vieira, V","1028","2010","03","20","América do Sul","Brasil",NA,NA,"arbusto de 0,9 m de alt.; frutificando e com flores brancas de nervuras vináceas na face abaxial e com mancha basal púrpura na face adaxial; em capoeira na beira da estrada",NA,"Dicotyledon",NA,"Cav.","RS","Mata","próximo da entrada para a cidade","-54.511389","-29.656944",NA,NA,NA,"Grings, M","101","101",NA,NA,NA,NA,"-54.511389","-29.656944",NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:43:26-03","UFRGS","ICN","191113","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pasini, E","943","2012","11","29","América do Sul","Brasil",NA,NA,"Na beira da estrada, em campo nativo com solo úmido entremeado com vassoural",NA,"Dicotyledon",NA,"Cav.","PR","Candói","estrada para Guarapuava, BR-277.","-51.873056","-25.445",NA,NA,NA,"Pasini, E","940","940",NA,NA,NA,NA,"-51.873056","-25.445",NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:43:26-03","UFRGS","ICN","200016","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; Bordignon, S; Schaefer, J; Lucas, DB","MG1994","2018","12","26","América do Sul","Brasil",NA,NA,"arbusto com cerca de 1 m de altura; flores brancas com mancha basal vinácea nas pétalas; frutificando.; em vegetação arbustiva na beira da rodovia",NA,"Dicotyledon",NA,"Cav.","RS","Santa Maria","Distrito de Palma, margem da BR-287, WGS 84","-53.545","-29.731389",NA,NA,NA,"Grings, M","142","142",NA,NA,NA,NA,"-53.545","-29.731389","2018","12","26",NA,NA,NA
"416","2021-02-08 12:43:26-03","UFRGS","ICN","200023","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; Bordignon, S; Schaefer, J; Lucas, DB","MG2001","2018","12","26","América do Sul","Brasil",NA,NA,"arbusto com cerca de 1m de altura; frutificando; em vegetação arbustiva na beira da estrada, borda de capoeira",NA,"Dicotyledon",NA,"Cav.","RS","Santa Maria","Distrito de Boca do Monte, próx. Balneário Timbaúva, WGS 84","-54.045833","-29.699722",NA,NA,NA,"Grings, M","175","175",NA,NA,NA,NA,"-54.045833","-29.699722","2018","12","26",NA,NA,NA
"417","2021-02-08 12:43:26-03","UFRGS","ICN","201328","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pivetta, J","1362","1956","02","28","América do Sul","Brasil",NA,NA,"Doação do HRCB; arbusto; flor roxa e vermelho-escura; in campis",NA,"Dicotyledon",NA,"Cav.","RS","Vale Vêneto","São José",NA,NA,NA,NA,NA,"Grings, M","80","80",NA,NA,NA,NA,NA,NA,"2019","10","25",NA,NA,NA
"418","2021-02-08 12:43:25-03","UFRGS","ICN","127861","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","12139","1977","11","03","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Grings, M",NA,NA,"29956","auto",NA,NA,NA,NA,"2009","08","18",NA,NA,NA
"419","2021-02-08 12:43:26-03","UFRGS","ICN","173487","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pasini, E","910","2012","04","15","América do Sul","Brasil",NA,NA,"Em barranco, vegetação campestre alterada, solo pedregoso",NA,"Dicotyledon",NA,"Cav.","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,"Dal Ri, L",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:43:26-03","UFRGS","ICN","166082","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pasini, E","512","2010","11","11","América do Sul","Brasil",NA,NA,"arbusto em floração e frutificação; em beira de estrada,campo alterado",NA,"Dicotyledon",NA,"Cav.","RS","Caçapava do Sul","BR-290","-53.4914016723633","-30.5121994018555",NA,NA,NA,"Grings, M",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:43:26-03","UFRGS","ICN","165942","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bordignon, SAL; Bordignon, M","s.n.","2010","02","03","América do Sul","Brasil",NA,NA,"Sub-arbusto 1,0-1,5m de altura.; local mais úmido",NA,"Dicotyledon",NA,"Cav.","RS","Cachoeira do Sul","Estrada São Lorenço-Dorasnal (Várzea do Rio Jacuí)","-52.8939018249512","-30.0391998291016",NA,NA,NA,"Grings, M",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:43:25-03","UFRGS","ICN","032932","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","s.n.","1961","02","17","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,"Krapovickas, A",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:43:26-03","UFRGS","ICN","167091","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; de Mello, AS; Setubal, RB","501","2009","02","10","América do Sul","Brasil",NA,NA,"flores brancas comnervuras vináceas; mancha basal vinácea na face superior das pétalas; em beira de lavoura na várzea do rio Toropi",NA,"Dicotyledon",NA,"Cav.","RS","Mata","entrada na BR-287","-54.4603004455566","-29.5655994415283",NA,NA,NA,"Grings, M",NA,NA,"14229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:43:25-03","UFRGS","ICN","159886","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; de Mello, AS; Setubal, RB","497","2009","02","19","América do Sul","Brasil",NA,NA,"arbusto de 2,5 m; flores fechadas branco-rosadas; em capoeira de beira de estrada",NA,"Dicotyledon",NA,"Cav.","RS","Mata","estrada entre Mata e Vila Clara","-54.4603004455566","-29.5655994415283",NA,NA,NA,"Grings, M",NA,NA,"14229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:43:26-03","UFRGS","ICN","165944","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bordignon, SAL","s.n.","2010","02","18","América do Sul","Brasil",NA,NA,"Sub-arbusto 1,0-1,5m de altura.; em solo úmido",NA,"Dicotyledon",NA,"Cav.","RS","Nova Santa Rita","Morretes (Várzea Rio dos Sinos-próx. via férrea dir.)","-51.2738990783691","-29.8567008972168",NA,NA,NA,"Grings, M",NA,NA,"12374","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:43:25-03","UFRGS","ICN","159919","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M","519","2009","01","13","América do Sul","Brasil",NA,NA,"arbusto de 1,5m, lenhoso, bem ramificado; flores branco-rosadas com estrias vináceas; base superior das pétalas com mancha basal vinácea; em capoeira de beira de estrada ao lado da floresta de galeria do rio Dom Marcos",NA,"Dicotyledon",NA,"Cav.","RS","Pantano Grande","BR-290 Km 233","-52.3736000061035","-30.1914005279541",NA,NA,NA,"Grings, M",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:43:25-03","UFRGS","ICN","031269","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Waechter, JL; Porto, ML","270","1976","05","29","América do Sul","Brasil",NA,NA,"Pétalas brancas, na base vermelhas, arbusto de maio ou menos 1 m.",NA,"Dicotyledon",NA,"Cav.","RS","Rosário do Sul","Serra do Caverá.","-54.9141998291016","-30.25830078125",NA,NA,NA,"Grings, M",NA,NA,"71660","auto",NA,NA,NA,NA,"2009","08","25",NA,NA,NA
"428","2021-02-08 12:43:25-03","UFRGS","ICN","127885","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","7502","1974","03","08","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:43:25-03","UFRGS","ICN","159885","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; de Mello, AS; Setubal, RB","496","2009","02","20","América do Sul","Brasil",NA,NA,"arbusto de 1,4 m; flores com mancha rosa-avermelhada na base superior da pétala; pétalas brancas; em capoeira de beira de estrada",NA,"Dicotyledon",NA,"Cav.","RS","Toropi","estrada entre Praia Nova e Passo do Angico","-54.228099822998","-29.4783000946045",NA,NA,NA,"Grings, M",NA,NA,"15764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:43:25-03","UFRGS","ICN","063381","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sobral, M","63381","1984","11","13","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Uruguaiana","Ponte sobre o rio Ibicuí, divisa com Itaqui.","-57.0882987976074","-29.7546997070312",NA,NA,NA,"Grings, M",NA,NA,"93142","auto",NA,NA,NA,NA,"2009","08","24",NA,NA,NA
"431","2021-02-08 12:43:25-03","UFRGS","ICN","046167","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Martínez Croveto, R","11195","1979","03","17","América do Sul","Argentina",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:43:25-03","UFRGS","ICN","127886","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","11154","1977","02","02","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Grings, M",NA,NA,"29956","auto",NA,NA,NA,NA,"2010","03","02",NA,NA,NA
"433","2021-02-08 12:43:25-03","UFRGS","ICN","160485","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; Cerveira, J","562","2009","04","05","América do Sul","Brasil",NA,NA,"arbusto de 1m de alt. com flores branco-rosadas; com veias vináceas na parte de fora das pétalas; com mancha basal vinácea na base superior das pétalas; em campo arbustivo na beira da rodovia",NA,"Dicotyledon",NA,"Cav.","RS","Bossoroca","RS-168 Km 48","-54.9002990722656","-28.7299995422363",NA,NA,NA,"Grings, M",NA,NA,"41675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:43:26-03","UFRGS","ICN","166083","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pasini, E","509","2010","11","11","América do Sul","Brasil",NA,NA,"arbusto em frutificação; beira de estrada em campo sujo, solo úmido",NA,"Dicotyledon",NA,"Cav.","RS","Caçapava do Sul","BR-290","-53.4914016723633","-30.5121994018555",NA,NA,NA,"Grings, M",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-08 12:43:25-03","UFRGS","ICN","082043","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, DB","301","1982","04","09","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,"Grings, M",NA,NA,"71201","auto",NA,NA,NA,NA,"2009","08","22",NA,NA,NA
"436","2021-02-08 12:43:26-03","UFRGS","ICN","165941","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bordignon, SAL; Bordignon, M","s.n.","2010","02","03","América do Sul","Brasil",NA,NA,"Sub-arbusto 1,5-2m de altura.; orla de mato com banhado",NA,"Dicotyledon",NA,"Cav.","RS","Cachoeira do Sul","Estrada São Lorenço-Dorasnal","-52.8939018249512","-30.0391998291016",NA,NA,NA,"Grings, M",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-08 12:43:25-03","UFRGS","ICN","127887","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","4237","1966","02","20","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,"Krapovickas",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:43:26-03","UFRGS","ICN","167305","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M","1200","2008","11","14","América do Sul","Brasil",NA,NA,"arbusto frutificando; nos campos que margeiam a floresta de galeria do rio Ibicuí",NA,"Dicotyledon",NA,"Cav.","RS","Manoel Viana","Projeto de Assentamento Santa Maria do Ibicuhy","-55.4827995300293","-29.5891990661621",NA,NA,NA,"Grings, M",NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:43:25-03","UFRGS","ICN","160484","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; Cerveira, J","561","2009","04","06","América do Sul","Brasil",NA,NA,"arbusto de 1,2m com flores branco-rosadas, com estrias vináceas na face abaxial das pétalas; com manchas vináceas na face adaxial das pétalas; em vegetação ruderal de beira de rodovia",NA,"Dicotyledon",NA,"Cav.","RS","Restinga Seca","Vila Rosa BR-287 Km 193","-53.375","-29.8132991790771",NA,NA,NA,"Grings, M",NA,NA,"31252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:43:25-03","UFRGS","ICN","163381","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M; Vieira, V","1018","2010","03","19","América do Sul","Brasil",NA,NA,"arbusto de 1,9 m de alt.; flores branco-rosadas com nervuras vináceas na face abaxial das pétalas e com mancha basal púrpura na face adaxial; em capoeira na várzea do rio",NA,"Dicotyledon",NA,"Cav.","RS","Rio Pardo","BR-290 ponte do rio Dom Marcos","-52.378101348877","-29.9897003173828",NA,NA,NA,"Grings, M",NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:43:26-03","UFRGS","ICN","175810","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","83","2013","01","16","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Rosário do Sul","BR-158, para Sant' Ana do Livramento","-54.9141998291016","-30.25830078125",NA,NA,NA,"Grings, M",NA,NA,"71660","auto",NA,NA,NA,NA,"2013","05","06",NA,NA,NA
"442","2021-02-08 12:43:25-03","UFRGS","ICN","127858","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","11667","1977","10","06","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,"Grings, M",NA,NA,"25915","auto",NA,NA,NA,NA,"2009","08","19",NA,NA,NA
"443","2021-02-08 12:43:25-03","UFRGS","ICN","127855","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hagelund, K","10760","1977","01","25","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS","Santo Ângelo","São João Velho","-54.2630996704102","-28.2992000579834",NA,NA,NA,"Grings, M",NA,NA,"25915","auto",NA,NA,NA,NA,"2009","08","19",NA,NA,NA
"444","2021-02-08 12:43:25-03","UFRGS","ICN","160488","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M","565","2009","04","05","América do Sul","Brasil",NA,NA,"sub-arbusto de 50 cm frutificando; em beira de estrada de terra",NA,"Dicotyledon",NA,"Cav.","RS","São Luiz Gonzaga","Projeto de Assentamento 28 de maio","-54.9608001708984","-28.4083003997803",NA,NA,NA,"Grings, M",NA,NA,"39496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-18 17:08:39-03","FEPAGRO","BLA","6790","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","P. N. Capparelli","752","1954","02","21",NA,"Brasil",NA,NA,"Habitat: Margem da rodovia","BLA006790","Spermatophyta",NA,"Cav.","Rio Grande do Sul","Cachoeira do sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,"B. Rambo","80","80","71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-22 16:23:13-03","FEPAGRO","BLA","12412","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. Pott","Tupã. 295","1969","02","05",NA,"Brasil",NA,NA,NA,"BLA012412","Spermatophyta",NA,"Cav.","Rio Grande do Sul","Tupanciretã","Estação Experimental","-53.8358001708984","-29.0806007385254",NA,NA,NA,"M. Grings",NA,NA,"59498","auto",NA,NA,NA,NA,"2020","10","28",NA,NA,NA
"447","2021-03-22 16:23:13-03","FEPAGRO","BLA","12790","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. Pott","Tupã.670","1969","02","07",NA,"Brasil",NA,NA,"Habitat: Ocasional em campo nativo","BLA012790","Spermatophyta",NA,"Cav.","Rio Grande do Sul","Tupanciretã","Estação Experimental","-53.8358001708984","-29.0806007385254",NA,NA,NA,"A. Pott",NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","13839","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bueno, O.","3247","1981","10",NA,NA,"Brasil",NA,NA,"Arbusto ereto de 2 m de altura, de flor rosada com base grená, muito numeroso e disperso embaixo da ponte.","HAS0013839","Magnoliophyta",NA,"Cav.","Rio Grande do Sul","Alegrete","Ponte sobre o rio Inhanduí, km 516.","-55.7919006347656","-29.7831001281738",NA,NA,NA,"Krapovickas, A.",NA,NA,"89305","auto",NA,NA,NA,NA,"1983","03",NA,NA,NA,NA
"449","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","20388","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Krapovickas, A.","s.n.","1983","01",NA,NA,"Brasil",NA,NA,"Barranca do arroio. Ereta; 1,5 m de altura. Doação Universidad Nacional del Nordeste - Corrientes (CTES) n° 38335.","HAS0020388","Magnoliophyta",NA,"Cav.","Rio Grande do Sul","Pantano Grande","Arroio do Marcos, BR-290, km 134; 10 km de Pantano Grande.","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","14005","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bueno, O.","3402","1981","12",NA,NA,"Brasil",NA,NA,"Arbusto com 2 m de altura. Pouco numeroso e disperso em beira de estrada e baixada úmida.","HAS0014005","Magnoliophyta",NA,"Cav.","Rio Grande do Sul","Entroncamento para São Vicente do Sul -Mata",NA,NA,NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,NA,NA,NA,NA,NA,"1983","03",NA,NA,NA,NA
"451","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","324","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Callegari, S.M.","34","1974","04",NA,NA,"Brasil",NA,NA,"flores rosas, 5 pétalas; rosa-do-campo","HAS0000324","Magnoliophyta",NA,"Cav.","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.124635","-30.053181",NA,NA,NA,"Schultz, A.R. ; Porto, M.L.","311","311",NA,NA,NA,NA,"-51,124635","-30,053181","1974","04","06",NA,NA,NA
"452","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","10238","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bueno, O.","1709","1979","09",NA,NA,"Brasil",NA,NA,"subarbusto; ereto; 1,8 m de altura; muito abundante; numeroso; agrupado; campo sujo; encosta; flor rosada; base grená","HAS0010238","Magnoliophyta",NA,"Cav.","Rio Grande do Sul","Santa Cruz do Sul","Oitavo Batalhão de Infantaria Motorizada","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Krapovickas, A.",NA,NA,"38612","auto",NA,NA,NA,NA,"1983","06","06",NA,NA,NA
"453","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","10239","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bueno, O.","1710","1979","09",NA,NA,"Brasil",NA,NA,NA,"HAS0010239","Magnoliophyta",NA,"Cav.","Rio Grande do Sul","Santa Cruz do Sul","Oitavo Batalhão de Infantaria Motorizada","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Krapovickas, A.",NA,NA,"38612","auto",NA,NA,NA,NA,"1985","06","06",NA,NA,NA
"454","2020-11-05 09:51:55-03","IBt","SP","356554","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arbo, MM","8662","2000","01","20","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Corrientes","Santo Tome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-12-23 08:48:28-03","IBt","SP","373293","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Keller, HA","2034","2003","01","08","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-11-26 10:00:28-03","IBt","SP","378349","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Zardini, EM","34897","1993","01","27",NA,"Paraguai",NA,NA,NA,NA,NA,NA,"Cav.","Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-11-26 10:00:28-03","IBt","SP","378357","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Zardini, EM","56036","2001","02","26",NA,"Paraguai",NA,NA,NA,NA,NA,NA,"Cav.","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-21 10:09:26-03","IBt","SP","420435","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Shirasuna, RT","2068","2009","02","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cav.","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Esteves, GL",NA,NA,"53584","auto",NA,NA,NA,NA,"2009","08",NA,NA,NA,NA
"459","2019-11-21 10:09:26-03","IBt","SP","12128","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Edwall, G","CGG5727","1903","04",NA,NA,"Brasil",NA,NA,NA,"SP006716",NA,NA,"Cav.","São Paulo","Sorocaba","Ipanema, capoeira.","-47.4500007629395","-23.5","SP006716",NA,NA,"Krapovickas, A",NA,NA,"17154","auto",NA,NA,NA,NA,"1968","05",NA,NA,NA,NA
"460","2015-10-11 16:55:48-03","UM","RECOLNAT_UM_MPU","MPU016490","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata belophylla","Hassler, E.",NA,"1912",NA,NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu016490' target='other'> <mi>dwc_moreinfo</mi></a>","MPU016490",NA,NA,"(Hochr.) Hassl.",NA,NA,"In altaplanitie Sierra de Amambay",NA,NA,NA,"belophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11392",NA
