"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"459","2020-09-12 05:00:02-03","US","US","920924","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"H. M. Curran","1913","11","2","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03057001",NA,"s.n.","Vicinity of Goya.","15","30",NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"460","2020-09-12 05:00:02-03","US","US","3582911","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"M. A. Lewis","1991","11","30","Bolivia","La Paz",NA,"-67.33","-16.68",NA,NA,"US03057012","US03057012_01","40768","Inquisivi Province, Rio Churu to Cuchi Kiada -- Along the trail between Aguilani and the ruins of Choquecamiri, to a wierd shaped Quebrada known as the Pig's Fang 17 km N. of Choquetanga.","1900","2200",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"461","2020-09-12 05:00:02-03","US","US","2932157","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. L. Cabrera, M. D. Vázquez A. & F. O. Zuloaga","1979","10","21","Argentina","Jujuy",NA,NA,NA,NA,NA,"US03056994",NA,"30938","Depto.: Valle Grande, entre Rio Sunchal y Valle Grande.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"462","2020-09-12 05:00:02-03","US","US","3422391","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. Kegler","1999","12","7","Brazil","Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"US01899247","US01899247_01 US01899247_02","429",NA,"780",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"93142","auto","Dicotyledonae",NA,"1",NA,NA,NA
"463","2020-09-12 05:00:02-03","US","US","1123520","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. F. M. Glaziou","1883","10","8","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01899259","US01899259_01 US01899259_02","14842","São Cristovão",NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA,NA
"464","2020-09-12 05:00:02-03","US","US","3249985","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. Charpin & U. Eskuche","1986","11","9","Argentina","Formosa",NA,NA,NA,NA,NA,"US03056993","US03056993_01","AC20268","Dpto. Formosa, Parque Botánico Forestal, cerca de la carretera 11 (Formosa-Clorinda).","60",NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"465","2020-09-12 05:00:02-03","US","US","3422378","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. Kegler","2000","2","19","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01899248","US01899248_01 US01899248_02","727","São Gotardo.","780",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA,NA
"466","2020-09-12 05:00:02-03","US","US","1908526","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1946","6","22","Uruguay","Florida",NA,NA,NA,NA,NA,"US03057005",NA,"PE-5664","Timote, Sta. Clara.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"467","2020-09-12 05:00:02-03","US","US","1440991","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"S. Venturi","1928","11","4","Argentina","Tucuman",NA,NA,NA,NA,NA,"US03056996",NA,"7557","Departamento Burruyaco, Cerro del Campo.","800",NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"468","2020-09-12 05:00:02-03","US","US","1440992","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"S. Venturi","1928","11","7","Argentina","Tucuman",NA,NA,NA,NA,NA,"US03056995",NA,"7657*","Cerro del Campo.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"469","2020-09-12 05:00:02-03","US","US","280887","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"-. Lorentz & -. Hieronymus","1872","12","22","Argentina","Tucuman",NA,NA,NA,NA,NA,"US03057003",NA,"141",NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"470","2020-09-12 05:00:02-03","US","US","1705526","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"W. Archer","1936","12","23","Paraguay",NA,NA,NA,NA,NA,NA,"US03057007",NA,"4755","San Barnadino.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"471","2020-09-12 05:00:02-03","US","US","1055050","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"P. Jörgensen","1918","3",NA,"Argentina","Formosa",NA,NA,NA,NA,NA,"US03057000",NA,"2108","Territorio de Formosa - Rep. Argentina, Común [interpreted] en el monte Laishú [interpreted].",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"472","2020-09-12 05:00:02-03","US","US","1157219","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"O. Buchtien","1907","2","12","Bolivia",NA,NA,NA,NA,NA,NA,"US03057015",NA,"647","Nord Yungas Unduavi auf Waldboden.","3300",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"473","2020-09-12 05:00:02-03","US","US","2928368","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. E. Burkart, N. Troncoso, N. M. Bacigalupo, E. R. Guaglianone & et al.","1974","11","10","Argentina","Salta",NA,NA,NA,NA,NA,"US03056989",NA,"30544","Ojo de Agua, Dpto. La Caldera.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"474","2020-09-12 05:00:02-03","US","US","3239174","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"F. Grifo, R. O. Vanni, L. R. Landrum, S. Landrum & A. Radovancich","1987","12","12","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03056990",NA,"547","Dpto. General Paz: 7 km east of General Paz on Ruta 5.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"475","2020-09-12 05:00:02-03","US","US","1157221","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,"US03057010",NA,"5420","In regione fluminis Alto Paraná.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"476","2020-09-02 16:34:04-03","Cenargen","CEN","63499","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","J. E. Q. Faria Júnior","Glocimar Pereira-Silva","2000","08","26","Brasil","DF","BRASILIA","-47.869444","-14.814444","-47.869444","-14.814444","CEN00063499","CEN00063499","4278","Iate Clube de Brasília.","1005","1005","Cálice verde, pétalas creme, anteras amarelas, filetes creme.",NA,NA,NA,"Exsicatas","2012","09",NA,NA,NA,NA,NA,"4",NA,NA,NA
"477","2020-09-02 16:34:04-03","Cenargen","CEN","113784","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","M. Figueira & B.Schindler","Maurício Figueira","2019","01","08","Brasil","RS","SANTA MARIA","-53.705555","-29.703333","-53.705555","-29.703333","CEN00113784","CEN00113784","907","Bairro Camobi, propriedade Bellinaso. Aprox. 90 m de altitude.","90","90","Casca externa parda, soltando placas, tronco bifurcado a 1 m de alt., DAP aprox. 40 cm, copa globosa, densifoliada, frutos globosos, lobos do cálice verde a lilases. Doação Herbário SMDB nº 18738.",NA,NA,NA,"Exsicatas","2019","01",NA,NA,NA,NA,NA,"1",NA,NA,NA
"478","2020-09-02 16:34:04-03","Cenargen","CEN","55497","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Arthur L. Woolston","1956","09","29","Paraguai",NA,NA,NA,NA,NA,NA,"CEN00055497","CEN00055497","742","San Pedro, Alto Paraguay, Primavera.",NA,NA,"Tree 10 - 12 m, with straight, yellowy pale grey trunk, scaly bark, fls. white. Islas. N. V.: guaviyu.&nf;Doação do Instituto de Botânica de São Paulo. São Paulo - SP.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"479","2020-09-02 16:34:04-03","Cenargen","CEN","38566","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","J. E. Q. Faria Junior & M. Ibrahim","Glocimar Pereira-Silva","1991","11","06","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4790000.0","-1563333.0","CEN00038566","CEN00038566","856","Afloramento calcário na área da fábrica de cimento Tocantins.","1000","1000","Planta crescendo em uma profunda fenda da pedra. Altura 3,00 metros.",NA,NA,NA,"Exsicatas","2010","09",NA,"70570","auto",NA,NA,"4",NA,NA,NA
"480","2020-09-02 16:34:04-03","Cenargen","CEN","90633","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Jair Eustáquio Quintino de Faria Jr.","2012","11","14","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00090633","CEN00090633","3022","Santuário do Morro da Pedreira, região da Fercal.",NA,NA,"Crescendo entre rochas. Caule liso castanho. Doação Universidade de Brasília. Brasil. Distrito Federal.",NA,NA,NA,"Exsicatas",NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"481","2020-09-02 16:34:04-03","Cenargen","CEN","90635","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","J. E. Q. Faria Júnior","Jair Eustáquio Quintino de Faria Jr.","2012","11","14","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00090635","CEN00090635","3024","Santuário do Morro da Pedreira, região da Fercal. Coletada na borda do córrego.",NA,NA,"Crescendo entre rochas. Caule liso castanho. Doação Universidade de Brasília. Brasil. Distrito Federal.",NA,NA,NA,"Exsicatas","2012","11",NA,"70570","auto",NA,NA,"1",NA,NA,NA
"482","2020-09-02 16:34:04-03","Cenargen","CEN","92030","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"V. dos Santos- CTBS","2013","11","08","Brasil","SC","SAO CRISTOVAO DO SUL","-50.440601348877","-27.2667007446289",NA,NA,"CEN00092030","CEN00092030","77","Chácara São José, Estrada Geral para São Cristovão do Sul, Rodovia Ulisses Gaboardi.",NA,NA,"Doação Herbário CTBS - Universidade Federal de Santa Catarina - Curitibanos.",NA,NA,NA,"Exsicatas",NA,NA,NA,"25189","auto",NA,NA,"1",NA,NA,NA
"483","2020-09-02 16:34:04-03","Cenargen","CEN","92016","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","M. C. Scipioni","V. dos Santos- CTBS","2013","02","05","Brasil","SC","SAO CRISTOVAO DO SUL","-50.440601348877","-27.2667007446289",NA,NA,"CEN00092016","CEN00092016","33","Chácara São José, Estrada Geral para São Cristovão do Sul, Rodovia Ulysses Gaboardi",NA,NA,"Doação Herbário CTBS - Universidade Federal de Santa Catarina - Curitibanos.",NA,NA,NA,"Exsicatas",NA,NA,NA,"25189","auto",NA,NA,"1",NA,NA,NA
"484","2020-10-15 09:53:57-03","UFPR","EFC","17485","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Dall Agnol, R.T.","Dall Agnol, R.T.","2018","10","31","Brasil","Paraná","Colombo","-49.1578","-25.3214","-49.1578","-25.3214","EFC017485",NA,"715","Embrapa Florestas","943","943","Arvoreta, 2 m, botões alvo-esverdeados. Cultivada em área de restauração. Cultivada __COMMOM_NAME__: guabijú",NA,NA,NA,NA,"2018","10","31",NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-10-15 09:53:57-03","UFPR","EFC","11290","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Saueressig, D.","Saueressig, D.; Henke, J.M.","2011","12","02","Brasil","Rio Grande do Sul","Não-Me-Toque","-52.82080078125","-28.4591999053955",NA,NA,"EFC011290",NA,"1505","Não-Me-Toque/RS",NA,NA,"__COMMOM_NAME__: guabijú",NA,NA,NA,NA,"2012","10","04","14277","auto",NA,NA,NA,NA,NA,NA
"486","2019-12-09 17:30:32-03","UFPR","EFC","17942","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","DALL AGNOL, R. T.","DALL AGNOL, R. T.","2019","02","14","Brasil","Paraná","Curitiba","-49.2576027777778","-25.4302722222222","-49,2576027777778","-25,4302722222222","EFC017942",NA,"917","R. Ubaldino do Amaral, 1071.",NA,NA,"Árvore, 6 m; ritidoma liso, alaranjado claro; frutos imaturos esverdeados a avermelhados. __COMMOM_NAME__: guabiju",NA,NA,NA,NA,"2019","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-10-15 09:53:57-03","UFPR","EFC","18119","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M.","Liebsch, D.","2007","11","06","Brasil","SC","Vargem Bonita","-51.741346","-27.004397","-51.741346","-27.004397","EFC018119",NA,"1330","Faz. Marrecas","907","907","Árvore com 8 metros, casca lisa, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-10-15 09:53:57-03","UFPR","EFC","9546","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M.","Medri, C.; Francisco, E.M.","1998","10","10","Brasil","Paraná","Sapopema","-50.6046","-23.921","-50.6046","-23.9210","EFC009546",NA,"719","Salto das Orquídeas","700","700","Árvore 7m, flores cremes, borda da mata.",NA,NA,NA,NA,"2000","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-11-13 11:27:18-03","USP","SPF","11644","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, J","Hoehne, W","1946","10","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011644",NA,"2280",NA,NA,NA,NA,NA,NA,NA,NA,"1963",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"490","2014-04-04 18:27:59-03","PNFM","IRAI","4781","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Soares-Silva, L.H.","Fadelli, L.","2001","01","10","Brasil","Paraná","Bela Vista do Paraíso",NA,NA,NA,NA,"IRAI00004781",NA,"277","Sítio São Pedro",NA,NA,"Árvore, 10 m, CAP 1.08, projeção da copa 6x8, copa cheia, frutos imaturos verdes e maduros roxo com pilosidades, localizado na mata ciliar próximo ao rio. MATRIZ DO VIVEIRO","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-03-04 11:17:39-03","UEFS","HUEFS","219546","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Santos, V.dos","2013","11","08","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"HUEFS0219546",NA,"77","Chacará São José, Estrada Geral para São Cristóvão do Sul, Rodovia Ulisses Gaboardi.",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"25987","auto","Rosanae",NA,NA,NA,NA,NA
"492","2021-03-04 11:17:39-03","UEFS","HUEFS","56535","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Medri, C.","1998","10","10","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"HUEFS0056535","HUEFS0056535","719","Salto das Orquídeas.",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"21990","auto","Rosanae",NA,NA,NA,NA,NA
"493","2021-03-04 11:17:39-03","UEFS","HUEFS","211294","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Contreras, S.A.","2011","10","18","Argentina","Formosa","Laishí","-58.881389","-26.47","58W52'53''","26S28'12''","HUEFS0211294",NA,"38CTES","Villa escolar, campo de Insfrán.","72","72","Borde de selva en galeria del río Bermejo.","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"494","2021-03-04 11:17:39-03","UEFS","HUEFS","235992","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","W.A.Medina","González, A.M.","2010","03","18","Argentina","Chaco","Libertad","-59.203056","-27.222222","59W12'11''","27S13'20''","HUEFS0235992",NA,"257","Laguna Blanca.",NA,NA,"Bosquecito al márgen del Río Negro.","Angiospermae","Myrtales",NA,NA,"2010",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"495","2021-03-04 11:17:39-03","UEFS","HUEFS","236007","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","W.A.Medina","Medina, W.A.","2011","10","26","Argentina","Corrientes","Empedrado","-58.799444","-27.736389","58W47'58''","27S44'11''","HUEFS0236007",NA,"802","Establ.  Los Origenes, por RN 12, antigua Ea Las Tres Marias.",NA,NA,"Remanente de bosque mesófilo a orillas del rio Paraná.","Angiospermae","Myrtales",NA,NA,"2014",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"496","2021-03-04 11:17:39-03","UEFS","HUEFS","82705","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","J.E.Q.Faria Júnior & M.Ibrahim","Silva, G.P.","1991","11","06","Brasil","Distrito Federal","Brasília","-47.9","-15.633333","47W54'0''","15S38'0''","HUEFS0082705","HUEFS0082705","856","Afloramento calcário na área da fábrica de cimento Tocantins.","1000","1000","Cerrado com afloramento rochoso.","Angiospermae","Myrtales",NA,NA,"2010","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"497","2019-09-04 18:46:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pungens","Eugenia pungens",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"3403",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Lectotype"
"498","2019-01-23 09:57:46-02","F","FMNH-SEEDPLANTS","V0065281F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pungens","Eugenia pungens",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065281F","V0065281F_01","3403",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isolectotype"
"499","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121788F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121788F","V0121788F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"500","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121789F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121789F","V0121789F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"501","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121790F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121790F","V0121790F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"502","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121791F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121791F","V0121791F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"503","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121792F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121792F","V0121792F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"504","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121793F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121793F","V0121793F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"505","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121794F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121794F","V0121794F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"506","2015-03-07 09:01:37-03","F","FMNH-SEEDPLANTS","V0121795F","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121795F","V0121795F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
