"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"949","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104388F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104388F","V0104388F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"950","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104389F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104389F","V0104389F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"951","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104390F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104390F","V0104390F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"952","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104391F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104391F","V0104391F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"953","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104392F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104392F","V0104392F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"954","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104393F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104393F","V0104393F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"955","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104394F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0104394F","V0104394F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"956","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104395F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0104395F","V0104395F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"957","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104396F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104396F","V0104396F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"958","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104397F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0104397F","V0104397F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"959","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104398F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104398F","V0104398F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"960","2015-03-07 09:05:23-03","F","FMNH-SEEDPLANTS","V0175858F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0175858F","V0175858F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-04-07 16:32:07-03","IAC","IAC","25589","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Savina","Savina","1985","08","29","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"1985","08","29","Parque Portugal",NA,"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-04-07 16:32:46-03","IAC","IAC","27651","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann & L.L. Giacomin","B.J. Pickel","1948","08","27","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","12","Horto Florestal","Material doado pelo Herbário D. Bento Pickel;&nf;nome popular: manacá","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-04-07 16:32:46-03","IAC","IAC","27968","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann & L.L. Giacomin","A. Rodrigues","1948","10","22","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"2011","09","12","Parada Sete, Chácara Basso","Nome popular: manacá","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-04-07 16:32:46-03","IAC","IAC","27969","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann & L.L. Giacomin","B.J. Pickel","1947","11","07","Brasil","São Paulo","Tremembé","-45.5494","-22.9583","-45.5494","-22.9583",NA,NA,"2011","09","12",NA,"Material doado pelo Instituto Florestal","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-04-07 16:32:46-03","IAC","IAC","28910","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann & L.L. Giacomin","L.C. Bernacci; E.G. Cardoso; O. Camargo & S.M.P. Falivene","1994","05","19","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,"2011","09","12","Estação Experimental Pariquera-açu, fazenda vizinha à estação",NA,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-04-07 16:32:46-03","IAC","IAC","29892","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann & L.L. Giacomin","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1995","01","12","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,"2011","09","12","Rodovia para Cananeia, Fazenda Esteiro do Morro, de F. Capobianco",NA,"1149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-04-07 16:32:07-03","IAC","IAC","34105","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann","R.B. Torres","1997","07","15","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"1999","03","09","IAC, Estação Experimental, área nativa",NA,"269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-04-07 16:32:07-03","IAC","IAC","34117","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann","R.B. Torres","1997","07","16","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"1999","03","09","IAC, Estação Experimental, área nativa",NA,"281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-04-07 16:32:07-03","IAC","IAC","35496","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann","N.M. Ivanauskas","1995","06","25","Brasil","São Paulo","Pariquera-Açu","-47.883333","-24.6","-47.883333","-24.600000",NA,NA,"1996","09","13","IAC, Estação Experimental",NA,"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-04-07 16:32:07-03","IAC","IAC","36005","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J.R. Stehmann","R.B. Torres et al.","1998","03","23","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"1999","03","09","IAC, Estação Experimental, área nativa",NA,"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-04-07 16:32:46-03","IAC","IAC","37213","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J. Semir","F.A.L. Moraes","1998","08","27","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,"2007","12","27","IAC, Av. Barão de Itapura, Parque, junto à estufa da Citologia","Cultivada a pleno Sol","72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-04-07 16:32:46-03","IAC","IAC","37772","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","J. Semir","N.D. Cruz","1981","09","24","Brasil","São Paulo","Campinas","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,"2007","12","24","IAC, Fazenda Santa Elisa, Monjolinho, Bica",NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-04-07 16:32:46-03","IAC","IAC","40043","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don","J.P. Cabral","J.P. Cabral","2000","09","12","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,"2000","09","12","IAC, Av. Barão de Itapura, Parque","Cultivada","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-04-07 16:32:07-03","IAC","IAC","40936","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L.C. Bernacci","L.C. Bernacci","2000","11","06","Brasil","São Paulo","Cotia","-46.9762","-23.7359","-46.9762","-23.7359",NA,NA,"2000","11","06","Morro Grande, Reserva, beira da estrada",NA,"2917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-04-07 16:32:07-03","IAC","IAC","43406","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L.F. Alves","L.F. Alves","2001","02","12","Brasil","São Paulo","Cotia","-46.956771","-23.695816","-46.956771","-23.695816",NA,NA,"2001","02","12","Morro Grande, Reserva, área B",NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2020-04-07 16:32:46-03","IAC","IAC","52993","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M.B. Carvalho","M.B. Carvalho & J.F. Benedito","2009","12","05","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,"2009","06","05","IAC, Av. Barão de Itapura, Parque",NA,"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-04-07 16:32:46-03","IAC","IAC","56929","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M.L.S. Guedes","M.L.S. Guedes","2018","02","16","Brasil","Bahia","Mortugaba","-42.366667","-15.016667","-42.366667","-15.016667",NA,NA,"2018","05","15","Serra Geral","Coordenadas originais: 15° 01#?#S 42° 22#?#W&nf;ALCB 132287","30218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-04-07 16:32:46-03","IAC","IAC","57534","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L.C. Bernacci","D.A. Rodrigues; L.C. Bernacci; E.G. Fabri","2019","11","23","Brasil","São Paulo","Campinas","-47.077171","-22.87025","-47.077171","-22.87025",NA,NA,"2019","11","23","IAC - Fazenda Santa Elisa",NA,"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-07-23 12:23:03-03","CEPLAC","CEPEC","120181","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"J. R. Stehmann & L. A.Mentz","R. C. Forzza","2004","11","22","Brasil","Minas Gerais","LIMA DUARTE","-43.866667","-21.7","43W52'","21S42'",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Ibitipoca, trilha da mata grande.",NA,"3601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"980","2020-07-23 12:23:03-03","CEPLAC","CEPEC","12295","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"T. Plowman","R. M. Harley","1986","01","28","Brasil","Bahia","MONTE SANTO","-39.333333","-10.45","39W20'","10S27'",NA,NA,NA,NA,NA,NA,NA,"16432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/1990",NA,NA,NA,NA,NA
"981","2020-07-23 12:23:03-03","CEPLAC","CEPEC","130448","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"R. C. Forzza","R. C. Forzza","2009","01","17","Brasil","Espírito Santo","santa leopoldina","-40.522222","-20.242222","40W31'20","20S14'32",NA,NA,NA,NA,NA,"Arredores da Reserva Biológica de Duas Bocas. Estrada para Viana. Boqueirão do Santilho.",NA,"5390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA,NA,NA
"982","2020-07-23 12:23:03-03","CEPLAC","CEPEC","132444","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"J. R. Stehmann","A. K. L. Venda","1982","05","04","Brasil","Minas Gerais","Alto caparaó","-41.849444","-20.423611","41W50'58","20S25'25",NA,NA,NA,NA,NA,"Alto Jequitibá, Parque Nacional do Caparaó, Estrada para Cachoeira Bonita.",NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"983","2020-07-23 12:23:03-03","CEPLAC","CEPEC","26961","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"T. Plowman","Grupo Pedra do Cavalo","1980","09","01","Brasil","Bahia","CACHOEIRA","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,"Ipuaçu. Vale dos Rios Paraguacu e Jacuipe.",NA,"723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA,NA
"984","2020-07-23 12:23:03-03","CEPLAC","CEPEC","33501","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"T. Plowman","L. R. Noblick","1978","10","28","Brasil","Bahia","FEIRA DE SANTANA","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,"Serra de São José.",NA,"2038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA,NA
"985","2020-07-23 12:23:03-03","CEPLAC","CEPEC","58109","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"Ma. de F. Agra","L. P. de Queiroz","1992","12","07","Brasil","Bahia","serra preta","-39.316667","-12.15","39W19'","12S9'",NA,NA,NA,NA,NA,"Faz. Manoino.",NA,"2916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/10/1996",NA,NA,NA,NA,NA
"986","2020-07-23 12:23:03-03","CEPLAC","CEPEC","136153","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,"F.H.F. Nascimento",NA,NA,NA,"Brasil","Bahia","RIO DO PIRES","-42.2919006347656","-13.127799987793",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","425",NA,NA,NA,NA,NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-07-23 12:23:03-03","CEPLAC","CEPEC","136101","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"F.H.F. Nascimento","F.H.F. Nascimento",NA,NA,NA,"Brasil","Bahia","RIO DO PIRES","-42.2919006347656","-13.127799987793",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","438",NA,NA,NA,NA,NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2020-07-23 12:23:03-03","CEPLAC","CEPEC","9082","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"L. B. Smith","T. S. dos Santos","1972","11","22","Brasil","Bahia","VITÓRIA DA CONQUISTA","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,NA,"Km 19 da Rod. Conquista/Barra do Choça.",NA,"2511",NA,NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,"30/11/1978",NA,NA,NA,NA,NA
"989","2020-07-23 12:23:03-03","CEPLAC","CEPEC","89994","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"L. M. Nascimento","L. M. Nascimento","1999","05","15","Brasil","Pernambuco","brejo da madre de deus","-36.3711013793945","-8.14583015441895","36W23'320","8S12'415",NA,NA,NA,NA,NA,"Dentro da Mata do Bituri.",NA,"218",NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,"14/01/2000",NA,NA,NA,NA,NA
"990","2020-07-23 12:23:03-03","CEPLAC","CEPEC","89455","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"L. M. Nascimento","A. G. da Silva","1999","08","17","Brasil","Pernambuco","brejo da madre de deus","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,"Dentro da Mata do Malhada.",NA,"117",NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,"14/01/2000",NA,NA,NA,NA,NA
"991","2020-07-23 12:23:03-03","CEPLAC","CEPEC","90001","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"L. M. Nascimento","L. M. Nascimento","2000","03","28","Brasil","Pernambuco","brejo da madre de deus","-36.3711013793945","-8.14583015441895","36W24'616","8S11'954",NA,NA,NA,NA,NA,"Margem da estrada d Maa do Cassange.",NA,"364",NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,"06/04/2000",NA,NA,NA,NA,NA
"992","2020-07-23 12:23:03-03","CEPLAC","CEPEC","89447","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"L. M. Nascimento","L. M. Nascimento","2000","03","28","Brasil","Pernambuco","brejo da madre de deus","-36.3711013793945","-8.14583015441895","36W24'616","8S11'954",NA,NA,NA,NA,NA,"Margem da Mata do Cassange.",NA,"364",NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,"06/04/2000",NA,NA,NA,NA,NA
"993","2020-07-23 12:23:03-03","CEPLAC","CEPEC","66328","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"Ma. de F. Agra","A. Ma. Miranda","1977","01","24","Brasil","Pernambuco","INAJÁ","-37.8238983154297","-8.90167045593262",NA,NA,NA,NA,NA,NA,NA,"Reserva Ecologica Serra Negra.",NA,NA,NA,NA,NA,NA,NA,NA,"35089","auto",NA,NA,NA,"21/10/1996",NA,NA,NA,NA,NA
"994","2019-04-02 09:32:38-03","URICER","HPBR","3485","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don",NA,"TAGLIARI,M.","1987","10","17","Brasil","Rs","Paim-Filho",NA,NA,NA,NA,"HPBR003485",NA,NA,NA,NA,NA,"Flor azulada com branco, pouco numeroso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"995","2019-04-02 09:32:38-03","URICER","HPBR","501","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl). D.Don","GHIDINI,M.V.","GHIDINI,M.V.","1985","08","04","Brasil","RS","São José",NA,NA,NA,NA,"HPBR000501",NA,NA,NA,NA,NA,"Arbusto de ocorrência isolada, altura de 2 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"996","2019-04-02 09:32:38-03","URICER","HPBR","486","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl). D.Don","BONET,S.","MATTOS,P.F.","1985","07","08","Brasil","PR","Verê","-52.9077987670898","-25.8813991546631",NA,NA,"HPBR000486",NA,NA,NA,NA,"Sede Progresso","Arbusto de ocorrência isolada, altura de 2 metros.",NA,NA,NA,NA,NA,NA,NA,"20383","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"997","2021-03-03 11:46:28-03","URICER","HPBR","802","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl). D.Don","GADO,D.","GADO,D.","1985","11","20","Brasil","Rs","Getulio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR000802",NA,NA,NA,NA,NA,"Arbusto com cor das flores lilás esbranquiçadas, altura de 2 metros.",NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"998","2019-04-02 09:32:38-03","URICER","HPBR","8691","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don",NA,"BENINCÁ,L.","1995","10","10","Brasil","Rs","Ponte Preta","-52.4880981445312","-27.6539001464844",NA,NA,"HPBR008691",NA,NA,NA,NA,NA,"30 cm de altura.",NA,NA,NA,NA,NA,NA,NA,"8757","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"999","2020-09-03 11:46:04-03","URICER","HPBR","3365","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl). D.Don","RIGO,S.M.","RIGO,S.M.","1988","10","20","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR003365",NA,NA,NA,NA,NA,"Ornamental.",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"2",NA,NA,NA,NA
"1000","2019-04-02 09:32:38-03","URICER","HPBR","3446","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don",NA,"LORENZON,A.M.","1987","10","25","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR003446",NA,NA,NA,NA,NA,"Flor lilás com branco, altura de 1,5 metros.",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"1001","2019-04-02 09:32:38-03","URICER","HPBR","6676","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D. Don",NA,"GUGEL, J. L.","2000","10","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR006676",NA,NA,NA,NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"1002","2021-03-03 11:46:28-03","URICER","HPBR","768","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl). D.Don","TEFILLI,R.S.","TEFILLI,R.S.","1985","11","12","Brasil","RS","Estação","-52.2599983215332","-27.9108009338379",NA,NA,"HPBR000768",NA,NA,NA,NA,"Linha D'Elisa",NA,NA,NA,NA,NA,NA,NA,NA,"10547","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"1003","2019-04-02 09:32:38-03","URICER","HPBR","8507","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Dan.",NA,"SCARIOT, C. R.","2003","01","25","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR008507",NA,NA,NA,NA,"PARQUE MUNIC. DAS ÁGUAS","Projeto Votouro",NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"3",NA,NA,NA,NA
