"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","01192945","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","H. E. Luther",NA,NA,NA,"A. M. Amorim","2007","02","11","Brazil","Bahia","Itamarajú","Serra de Itamaraju. Morro Pescoço. Aproximadamente 15 km da entrada de cidade","-39.6008","-16.9869",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396794' target='other'> <mi>dwc_moreinfo</mi></a>","NY01192945","NY01192945_01","6927","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"cuspidata",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","376352","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","H. E. Luther",NA,NA,NA,"W. W. Thomas","1988","02","24","Brazil","Espírito Santo","Guarapari","6 km N of Guarapari","-40.48","-20.62",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=650509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376352","NY00376352_01","6121","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"cuspidata",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","873144","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","L. B. Smith",NA,NA,NA,"W. R. Anderson","1972","02","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 5 km SSE of Pico do Itambé","-43.3919444","-18.43185",NA,NA,"1140","1140","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952837' target='other'> <mi>dwc_moreinfo</mi></a>","NY00873144","NY00873144_01","36001","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"cuspidata",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","376367","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","L. B. Smith",NA,NA,NA,"H. S. Irwin","1968","02","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 27 km N of Sêrro on road (MG 2) to Diamantina","-43.62","-18.53",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=650510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376367","NY00376367_01","20951","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"cuspidata",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","376350","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","L. B. Smith",NA,NA,NA,"L. B. Smith","1952","04","19","Brazil","Rio de Janeiro","Sao Joao da Barra","Estrada entre Barcelos e Atafona","-41.17","-21.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=650512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376350","NY00376350_01","6674","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"cuspidata",NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","9225","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Pereira, E.","1973",NA,NA,"Amaral Jr., A.","1972","12","15","Brasil","São Paulo","Guarujá",NA,NA,NA,"9999","9999",NA,NA,"Flores amarelas, bráctea vermelha, folha com ápice e base vermelho escuro","BOTU009225",NA,"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","9222","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Pereira, E.","1973",NA,NA,"Amaral Jr., A.","1972","12","15","Brasil","São Paulo","Guarujá",NA,NA,NA,"9999","9999",NA,NA,"Epífita, heliófita, folha verde, flor amarela, bráctea vermelha","BOTU009222",NA,"1317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","28165","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Souza, V.C.","2006","02","02","Faraco, A.G.","2006","02","02","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999",NA,NA,"Epífita, 1,0 m no farófito, flores com brácteas róseas","BOTU028165",NA,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","9223","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Pereira, E.","1973",NA,NA,"Amaral Jr., A.","1972","11","17","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Epífita, flores amarelas, bráctea da inflorescência vermelha","BOTU009223",NA,"1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:29:37-03","UFRJ","RFA","28296","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","A.P.G. Faria; T. Wendt","2003","05","20","A.P.G. Faria; T. Wendt","2003","05","20","Indeterminado",NA,"Indeterminado","Planta cultivada no Marie Selby Botanical Gardens (Flórida, EUA), sob número 1995-0175 A",NA,NA,NA,NA,NA,NA,"Folhas arroxeadas em ambas as faces. Escapo, raque, e brácteas escapais vermelhas. Ovário e sépalas verdes. Pétalas amarelas","RFA52528",NA,"219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:19:15-03","UFRJ","RFA","29659","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Tânia Wendt","2002","04","10","Flávio de Britto Pereira","2001","12","05","Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice - Fazenda Torres.","-44.181944","-22.850833","44º10'55''W","22º51'3''S","598","598","Epífita, folha verde, raiz cinza, flor rosada, abundante no local.","RFA34521",NA,"32/132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:29:37-03","UFRJ","RFA","39922","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Ana Luiza Rangel Bérenger","2014","02","18","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador, Jardim Guanabara, Rua Amâncio Pereira, casa 38, canteiro em frente à varanda da casa","-43.196944","-22.812778","43º11'49''W","22º48'46''S","69","69","Planta herbácea. Adulto com tamanho médio 40 cm. Folhas verde claro, rígidas, com espinhos nas bordas, dispostas na forma de roseta tubulosa. Inflorescência pouco pendente, vermelho vibrante, com pequeninas flores amarelas","RFA55652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:29:37-03","UFRJ","RFA","28609","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","L.M. Versieux","2004","06","16","R.C. Mota; S.P. Ribeiro","2001","10","09","Brasil","Minas Gerais","Camanducaia","Fazenda Melhoramentos","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Epífita; brácteas do escapo floral vermelhas","RFA52527",NA,"1275",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:29:37-03","UFRJ","RFA","31090","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"T. Wendt; L.O.F. Sousa; G.K. Brown","2003","10","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Trilha da Jararaca","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Rupícola, flores verdes com marcas vinhosas, bainha interna e externamente vinhosa. Brácteas escapais vermelhas, flores amarelas","RFA20453",NA,"498",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:29:37-03","UFRJ","RFA","28226","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","T. Wendt",NA,NA,NA,"T. Wendt; et al.","1998","04","07","Brasil","Rio de Janeiro","Mangaratiba","Reserva Ecológica de Rio das Pedras","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"Rupícola, muito frequente na área, porte muito variável","RFA52526",NA,"322",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:29:37-03","UFRJ","RFA","30900","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","A.P.G. Faria","2000",NA,NA,"M. Sampaio","2000",NA,NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Terrestre. Bráctea floral avermelhada, muito pequena. Ovário, sépalas e pétalas amarelas","RFA52529",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:37-03","UFRJ","RFA","22204","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","C. Pereira","1988","09","06","C. Pereira; et al.","1988","09","06","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Brácteas vermelhas. Flores amarelas","RFA52518",NA,"1047",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:29:37-03","UFRJ","RFA","32662","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Mariana Monteiro de Almeida","2015","01","08","R. S. Candido; L.J.T. Cardoso; R. C. Lopes","2006","06","09","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), próximo a Av. Estado da Guanabara.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Erva com brácteas vermelhas e flor esverdeada em botão","RFA43675",NA,"15",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:29:37-03","UFRJ","RFA","21896","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","A. Costa; G. Martinelli","1988","02","12","A.A.M. Barros; K. Tanizaki (40); Kleber","1987","10","17","Brasil","Rio de Janeiro","Magé","Campo Escola dos Escoteiros","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"Epífita ca. 2 m do solo. Inflorescência rosa","RFA52521",NA,"124",NA,NA,NA,"20531","auto",NA,NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:29:37-03","UFRJ","RFA","22010","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","T. Wendt; G. Martinelli","1988","02","12","A.A.M. Barros; M.D. Senna (16); A.P. Fukuchi (16)","1987","09","20","Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Flores amarelas com brácteas vermelhas, terrestre, diâmetro 15 cm","RFA52519",NA,"123",NA,NA,NA,"20726","auto",NA,NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:29:37-03","UFRJ","RFA","21896","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","A. Costa; G. Martinelli","1988","02","12","A.A.M. Barros; K. Tanizaki (40); Kleber","1987","10","17","Brasil","Rio de Janeiro","Magé","Campo Escola dos Escoteiros","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"Epífita ca. 2 m do solo. Inflorescência rosa","RFA52521",NA,"124",NA,NA,NA,"20531","auto",NA,NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:29:37-03","UFRJ","RFA","22010","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","T. Wendt; G. Martinelli","1988","02","12","A.A.M. Barros; M.D. Senna (16); A.P. Fukuchi (16)","1987","09","20","Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Flores amarelas com brácteas vermelhas, terrestre, diâmetro 15 cm","RFA52519",NA,"123",NA,NA,NA,"20726","auto",NA,NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:34-03","UTFPR","DVPR","6278","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Stival-Santos, A","2009","11","17","Stival-Santos, A; Legal, E; Silveira, S","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão.","-48.9174995422363","-27.0981006622314",NA,NA,"45","45","Erva terrícola, flor bráctea vermelha.; Floresta Ombrófila Densa em estágio médio de regeneração, borda de fragmento.","DVPR006278",NA,"1206","Magnoliophyta",NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:51:39-03","EAO","IAN","138846","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Smith, LB","1972",NA,NA,"Irwin, HS; Harley, RM","1971","02","20","Brasil","Bahia",NA,"Serra do Tombador. caatinger scrub on sand with sandstone outcrops, ca. 22km W of Morro do Chapéu.",NA,NA,NA,NA,"1000","1000","Diffusely branhed shrub ca. 1.5m tall. Corolla dull brown-violet. Fruit green.","IAN138846",NA,"30667","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:51:39-03","EAO","IAN","130845","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea","(Antonie) L.B.Sm.","Smith, LB","1969",NA,NA,"Irwin, HS; Santos, RR dos","1969","01","16","Brasil","Minas Gerais",NA,"Gallery forest and adjacent campo and cerrado, ca. 24km SW of Diamantina on road to Gouveia.",NA,NA,NA,NA,"1300","1300","Forming extensive stands in soil-filled crevices of cerrado outcrop. Bracts rose-pink; fruit green, apically red.","IAN130845",NA,"22127","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,"aureorosea",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:51:39-03","EAO","IAN","138806","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea","(Antonie) L.B.Sm.","Smith, LB","1972",NA,NA,"Irwin, HS; Harley, RM","1971","01","13","Brasil","Minas Gerais",NA,"Steep iron-rich rocky slopes, near summit of Serra da Piedade, ca. 35km E of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"2000","2000","Forming mats atop exposed outcrops, the inflorescence to ca. 40cm tall. Bracts bright pinkish red; flowers red, apically purple. Locally common.","IAN138806",NA,"30254","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,"aureorosea",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:51:39-03","EAO","IAN","87904","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea","(Antonie) L.B.Sm.","Smith, LB",NA,NA,NA,"Smith, LB; Magnanini, PWA","1952","04","11","Brasil","Distrito Federal",NA,"Nearer Marambaia. On ledge. Praia de Grumari, near Guaratiba, near sea level.",NA,NA,NA,NA,NA,NA,NA,"IAN087904",NA,"6530","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,"aureorosea",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:51:40-03","EAO","IAN","116366","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","(L.) Griseb.",NA,NA,NA,NA,"Segadas-Vianna, F; Machline, GC","1953","07","13","Brasil","Rio de Janeiro","Cabo Frio","Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN116366",NA,"I457","Monocotiledônea",NA,NA,"40069","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:51:39-03","EAO","IAN","116366","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","(L.) Griseb.",NA,NA,NA,NA,"Segadas-Vianna, F; Machline, GC","1953","07","13","Brasil","Rio de Janeiro","Cabo Frio","Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN116366",NA,"I457","Monocotiledônea",NA,NA,"40069","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:51:40-03","EAO","IAN","116366","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","(L.) Griseb.",NA,NA,NA,NA,"Segadas-Vianna, F; Machline, GC","1953","07","13","Brasil","Rio de Janeiro","Cabo Frio","Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN116366",NA,"I457","Monocotiledônea",NA,NA,"40069","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:51:39-03","EAO","IAN","116366","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","(L.) Griseb.",NA,NA,NA,NA,"Segadas-Vianna, F; Machline, GC","1953","07","13","Brasil","Rio de Janeiro","Cabo Frio","Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN116366",NA,"I457","Monocotiledônea",NA,NA,"40069","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"77","2020-02-27 21:09:30-03","PUCPR","HUCP","18786","S","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(Bittencourt) Griseb.","Kersten, RA","2008",NA,NA,"Aline, K","2007","11","22","Brasil","Paraná","Curitiba","Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-27 21:09:30-03","PUCPR","HUCP","10739","S","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(Bittencourt) Griseb.",NA,NA,NA,NA,"Johnsson, MCM; Marcia, CM","1997","06","02","Brasil","Paraná","Curitiba","Parque São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"012","Monocotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:27:31-03","UFBA","ALCB","108717","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Guedes, ML; Rodarte, ATA","2012","04",NA,"Guedes, ML","2012","04","06","Brasil","Rio de Janeiro","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica","-42.87","-22.9675","-42.87","-22.9675",NA,NA,"margem espinescente. Inflorescência com brácteas vermelhas, flores amarelas.","ALCB011278","ALCB011278","19577","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:12:05-03","NBC","NL-BOTANY","U.1166694","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Colaris WJJ","1969","05","03","Brazil",NA,NA,"Est. Guanabara; Reserv Biologica de Jacarepagua, ca. 25 km W of Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166694","NL-U1166694",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:12:05-03","NBC","NL-BOTANY","U.1166695","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Hollowell T","2002","02","01","Hollowell T; James A; James V","2000","05","16","Guyana","Barima-Waini",NA,"Guyana. Barima-Waini Region. 'Kissing Rock', 0.5 km upstream on creek tributary to Aruka River.","-59.758889","8.211111","-59.758889","8.211111",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166695","NL-U1166695",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0184369",NA,NA,NA,NA
"82","2020-02-08 10:12:05-03","NBC","NL-BOTANY","U.1166696","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Hollowell T","2002","02","01","Hollowell T; James A; James V","2000","05","16","Guyana","Barima-Waini",NA,"Guyana. Barima-Waini Region. 'Kissing Rock', 0.5 km upstream on creek tributary to Aruka River.","-59.758889","8.211111","-59.758889","8.211111",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166696","NL-U1166696",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0184370",NA,NA,NA,NA
"83","2020-02-08 10:12:05-03","NBC","NL-BOTANY","WAG.1456157","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea","(Antoine) L.B.Sm.",NA,NA,NA,NA,"Irwin HS; Harley RM; Onishi E","1971","01","13","Brazil",NA,NA,"near summit of Serra da Piedada ca. 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1456157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1456157","NL-WAG1456157",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,"aureorosea","Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:12:05-03","NBC","NL-BOTANY","U.1166699","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis euspidata","Baker",NA,NA,NA,NA,"Lindeman JC","1972","11","26","Brazil",NA,NA,"Porto Alegre. Torres, banhado pastado na entrada da estradinha 4 km W da cidade.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166699","NL-U1166699",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,"euspidata","Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-11-04 11:03:42-03","ESALQ","ESA","71550","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Souza, G.M.",NA,NA,NA,"Souza, J.P. et al.","1996","12","15","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA071550","ESA071550","947.0","Magnoliophyta",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:03:42-03","ESALQ","ESA","69354","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Kozera, C. et al.","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA069354","ESA069354","754.0","Magnoliophyta",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:03:42-03","ESALQ","ESA","32800","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Proença, S.L.",NA,NA,NA,"Souza, V.C. et al.","1994","11","13","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA032800","ESA032800 ESA032800_1","7145.0","Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
