"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","sex"
"884","2013-05-02 14:28:00-03","MO","MOBOT","485405","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","L. Lohmann (SPF)","Elsa M. Zardini|Leongino Guerrero","Zardini 37198","1993","11","9","Paraguay","Caaguazú",NA,"Between Coronel Oviedo and Caaguazú; Route 2, km 148. Patch of forest.","-56.25","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"848","4",NA,NA,NA
"885","2016-03-29 14:27:00-03","MO","MOBOT","485437","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Cesár A. Grández|et al.","Grández Rios 3908","1992","4","19","Peru","Loreto","Maynas","Distrito de Indiana; Explorama Inn, Parcela 20 x 500, (Explor Inn), bosque primario no inundable, suelo areilloso. Parcela E, sub-parcela 14.","-72.9666667","-3.5",NA,NA,"115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"194","4",NA,NA,NA
"886","2013-05-02 14:28:00-03","MO","MOBOT","486568","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","L. Lohmann (SPF)","Elsa M. Zardini|Leongino Guerrero","Zardini 35944","1993","6","1","Paraguay","Cordillera",NA,"Between Emboscada and Nueva Colombia. Cerrado forest.","-57.31666","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"822","4",NA,NA,NA
"887","2016-03-29 14:35:00-03","MO","MOBOT","487042","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49958","1985","2","8","Brazil","Bahia",NA,"BR-101, near crossing of Rio Aliança; cacao plantation.","-39.4666667","-15.3333333",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-98","2",NA,NA,NA
"888","2016-03-29 14:32:00-03","MO","MOBOT","487745","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69858","1990","3","3","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado.","-69.0833333","-12.5833333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"438","4",NA,NA,NA
"889","2016-03-29 12:03:00-03","MO","MOBOT","488069","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 55848","1987","2","14","Peru","Loreto","Maynas","Explorama Inn, ca. 2 km W of Indiana on Río Amazonas. Well-drained forest on good soil. Transect 9","-73.0333333","-3.5",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-16","2",NA,NA,NA
"890","2016-03-21 11:21:00-03","MO","MOBOT","965455","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Fabiana Mamani M.|et al.","Mamani M. 821","1995","4","14","Bolivia","Santa Cruz","Nuflo de Chavez","Area de estudio del proyecto BOLFOR, Las Tranca-95 Bosque semideciduo chiquitano, vegetación de laja y sus alrredores proximo al campamento.","-61.8463889","-16.5202778",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"891","2015-12-21 13:53:00-02","MO","MOBOT","3392222","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","M. Kaehler","Gert G. Hatschbach|O.S. Ribas","Hatschbach 58505","1993","1","8","Brazil","Paraná","Guaratuba","Serra da Prata, encosta ocidental.","-48.5746994018555","-25.8827991485596",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"41937","auto","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"892","2016-03-29 11:47:00-03","MO","MOBOT","1026034","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry","Gentry 9840","1974","2","11","Ecuador","Napo",NA,"Partially cleared weedy area across road from Lago Agrio airport.","-77.1005556","0.0852777",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3364","1",NA,NA,NA
"893","2016-03-29 11:48:00-03","MO","MOBOT","1026026","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry","Gentry 9827","1974","2","10","Ecuador","Napo",NA,"Río Pucino, first major tributary of Río Aguarico above bridge at Aguarico.","-75.86666","-0.28333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3363","1",NA,NA,NA
"894","2016-03-29 14:34:00-03","MO","MOBOT","1499893","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"M. de F. Agra","Agra 5013","1998","2","7","Brazil","Paraíba",NA,"Mpio. Maturéia, Pico do Jabre","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"895","2015-03-26 09:45:00-03","MO","MOBOT","1026512","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11191A","1976","3","12","Brazil","Rio Grande do Sul","Palmeira das Missões","26 km NW of Sarandi along the road to Seberi.","-53.3135986328125","-27.8994007110596",NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,"33527","auto","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1162","1",NA,NA,NA
"896","2015-04-16 21:44:00-03","MO","MOBOT","1022168","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","J.U. Santos","Santos 84","1978","5","23","Brazil","Acre",NA,"Rio Branco, km 1-23 Rod. Rio Branco-Porto Velho","-57.1","-5.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2008-05-27 22:02:00-03","MO","MOBOT","1026229","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Stephan G. Beck","Beck 5189","1980","10","18","Bolivia","Beni",NA,"Ballivian, Espiritu, Río Yacuma","-66.616667","-14.2",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2008-05-27 22:02:00-03","MO","MOBOT","1033775","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Martín Cárdenas","Cárdenas Hermosa 4174","1948","2",NA,"Bolivia","Beni",NA,"Riberalta.","-66.06666","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2008-05-27 22:02:00-03","MO","MOBOT","920526","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Rosa Degen","Degen 1347","1988","12","22","Paraguay","Caazapá",NA,"Tavai. Madimpa. Enredadera. Fructifero. En el bosque.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2008-05-27 22:02:00-03","MO","MOBOT","1018748","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Alwyn H. Gentry|Mary E. Fallen","Gentry 17329","1976","8","7","Colombia","Chocó",NA,"Río El Valle between Chocó Indian village (Ijito) and mouth of Río Mutatá.","-76.4","7.2",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4109",NA,NA,NA,NA
"901","2012-01-24 20:41:00-02","MO","MOBOT","1599991","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","A.M.E. Jonker|F.P. Jonker","Jonker 569","1956","2","7","Suriname","Coronie",NA,"Coronie, along road to Coppename Point","-55.88333","5.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2011-02-10 09:18:00-02","MO","MOBOT","1022198","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Nilo T. Silva","Silva 1674","1969","1","23","Brazil","Espírito Santo",NA,"Reg. Rio Jar, Pilão, Igarape do Bandeira.","-60.93333","-5.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2008-05-27 22:02:00-03","MO","MOBOT","1022388","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Howard S. Irwin|et al.","Irwin 10343","1965","11","16","Brazil","Goiás",NA,"Serra do Rio Preto, 14 km E of Cabeceiras.","-47.0008","-16.0001667",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2008-05-27 22:02:00-03","MO","MOBOT","1026133","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Carlos Játiva|Carl C. Epling","Játiva 132","1962","7","21","Ecuador","Guayas",NA,"La Frutilla near Julio Moreno.","-79.03","-1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2008-05-27 22:02:00-03","MO","MOBOT","1036094","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","F. Javier Fernández Casas|Alfonso Susanna","Fernández Casas 8187","1983","1","12","Bolivia","Pando",NA,"Nicolas Suarez / Cobija-Porvenir.","-68.71666","-11.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2008-05-27 22:02:00-03","MO","MOBOT","1404904","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","K.D. Barreto|et al.","Barreto 1822","1994","1","19","Brazil","São Paulo",NA,"Municipio de Itapira. Fazenda Santa Maria. Mata Riparia.","-46.6675","-22.25027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2008-05-27 22:02:00-03","MO","MOBOT","479968","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","David N. Smith|Valentín García","Smith 13874","1989","11","4","Bolivia","Beni","Gral. Ballivian","Ca. 20 km al norte de San Borja en zona inundable por el Río Maniqui. Bosque tropical, intervenido por muchos años de agricultura migratoria; en zonas inundables en años de maxima inundación.","-66.93333","-15.03333",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"82","4",NA,NA,NA
"908","2008-05-27 22:02:00-03","MO","MOBOT","480711","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","James C. Solomon","Solomon 12422","1984","9","30","Bolivia","Beni","Gral. Ballivian","Estacíon Biológica del Beni. Entering by Estancia El Porvenir (51 km E of the Río Maniqui), then 10 km N, crossing the Río Curiraba, then 1 to 2 hrs. by trail, crossing Arroyo Aguas Negras.","-66.33333","-14.65",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"84-69","2",NA,NA,NA
"909","2008-05-27 22:02:00-03","MO","MOBOT","1015401","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Al Gentry (MO)","James C. Solomon","Solomon 14713","1985","11","14","Bolivia","Beni","Gral. Ballivian","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Forest islands and savannas.","-66.41666","-14.81666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-156",NA,NA,NA,NA
"910","2008-05-27 22:02:00-03","MO","MOBOT","480322","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","James C. Solomon","Solomon 14713","1985","11","14","Bolivia","Beni","Gral. Ballivian","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Forest islands and savannas.","-66.41666","-14.81666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-156","3",NA,NA,NA
"911","2008-05-27 22:02:00-03","MO","MOBOT","1026341","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Martín Cárdenas","Cárdenas Hermosa 2063","1922","1","5","Bolivia","Beni","Gral. Ballivian","Rurrenabaque","-67.56666","-14.46666",NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA
"912","2008-05-27 22:02:00-03","MO","MOBOT","480096","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","David N. Smith|Edgar García|R.E. Gullison","Smith 14211A","1990","8","25","Bolivia","Beni","Moxos","Bosque de Producción Permanente Chimanes, Concesión de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad, 19 km de aquella carretera en carretera de extracción.","-66.61666","-15.16666",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"104","2",NA,NA,NA
"913","2008-05-27 22:02:00-03","MO","MOBOT","1522595","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Michael H. Nee","Nee 46371","1995","12","20","Bolivia","Santa Cruz","Sara","15.5 km N of Portachuelo on rd. to Loma Alta. The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-64.4","-17.21666",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2011-02-23 09:58:00-03","MO","MOBOT","1022110","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"Anders F. Regnell","Regnell s.n.","1878","11","23","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2008-05-27 22:02:00-03","MO","MOBOT","1021930","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Andrade-Lima","Andrade-Lima 70-5781","1970","3","24","Brazil","Pernambuco",NA,"Triunfo, mata do engenho de Julio Ramos.","-38.11666","-7.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2010-08-24 09:46:00-03","MO","MOBOT","1015993","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2008-05-27 22:02:00-03","MO","MOBOT","1026473","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"Brask","Brask s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2011-04-11 13:08:00-03","MO","MOBOT","100364246","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","M.F. Prévost","M. Fleury","Fleury 2228","2008","4","3","French Guiana",NA,NA,"Montjoly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"919","2012-10-22 15:17:00-02","MO","MOBOT","100535122","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","M. Lazarte (USZ)","M. Lazarte|et al.","Lazarte 46","2008","1","18","Bolivia","Santa Cruz","Nuflo de Chavez","Municipio de Cuatro Cañadas: ubicado a 100 km de la ciudad de Santa Cruz. La Empresa Desarrollos Agricolas S.A.-DESA, Propiedad San Rafael se encuentra distante a unos 35 km al sur de la carretera hacia el Dpto. de Bení. Campamento San Francisco, cortina 52.","-62.2918055","-17.3078333",NA,NA,"267.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"920","2013-01-28 05:13:00-02","MO","MOBOT","1009237","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Fuentes","Timothy J. Killeen|René Guillén V.","Killeen 7316","1994","12","7","Bolivia","Santa Cruz","Velasco","Velasco, a 10 km S de San Ignacio. Cerrado y matorral denso (guapasal), dominado por Guadua paniculata, Pseudobombax sp. Qualea spp. y Luehea. Guapasal con dosel de 4 m, con emergentes a 12 m.","-60.97166","-16.45916",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"921","2008-05-27 22:02:00-03","MO","MOBOT","1012927","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"Oliveira","Oliveira 150","1979","11","12","Brazil","Paraná",NA,"S. Jose dos Pinhaes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2008-05-27 22:02:00-03","MO","MOBOT","1014264","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","George S. Bunting","Bunting 4784","1972","5","12","Venezuela","Aragua",NA,"Parque Nacional Henri Pittier norte de Maracay, un poco arriba del límite de El Piñal","-67.58333","10.23333",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2008-05-27 22:02:00-03","MO","MOBOT","1014894","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"NETO","NETO 630","1982","6","3","Brazil","Mato Grosso",NA,"Pocone, Rodovia Transpantaneira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2008-05-27 22:02:00-03","MO","MOBOT","1015761","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"A. Hernández","Hernández 105","1943","3",NA,"Venezuela","Anzoátegui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019-02-19 04:30:00-03","MO","MOBOT","1015929","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil",NA,NA,"Sebastiano polit. & Paulinae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019-02-19 04:30:00-03","MO","MOBOT","1015931","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2010-08-24 09:46:00-03","MO","MOBOT","1015994","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,"Campas, Vitoria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2008-05-27 22:02:00-03","MO","MOBOT","1029528","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"C. Vogel","Vogel 384",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2010-08-24 09:46:00-03","MO","MOBOT","1015995","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2010-08-24 09:46:00-03","MO","MOBOT","1015996","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2008-05-27 22:02:00-03","MO","MOBOT","1016184","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"George Gardner","Gardner s.n.","1836",NA,NA,"Brazil","Rio de Janeiro",NA,"Serra des Orgaes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2008-05-27 22:02:00-03","MO","MOBOT","1016433","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"NETTO","NETTO s.n.(SPF17115)","1947","12","16","Brazil","São Paulo",NA,"Sao Paulo.","-46.6361111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2011-06-07 17:11:00-03","MO","MOBOT","1016435","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","A. Pool","Julian A. Steyermark","Steyermark s.n.","1965","8","7","Venezuela","Carabobo",NA,"laderas a lo largo del Río San Gián, 5-6 km al S de Borburata",NA,NA,NA,NA,"350.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
