"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1185","2008-05-27 22:02:00-03","MO","MOBOT","1282543","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr",NA,NA,NA,"Kalbreyer","Kalbreyer 837","1876","12","18","Colombia","Norte de Santander",NA,"Ocana to Pamplona.",NA,NA,NA,NA,NA,NA,NA,"914.40000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2008-05-27 22:02:00-03","MO","MOBOT","1282544","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr",NA,NA,NA,"Édouard-François André","André 1942","1876","1","12","Colombia",NA,NA,"Lusumucu.",NA,NA,NA,NA,NA,NA,NA,"1165.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2011-03-07 10:55:00-03","MO","MOBOT","1308541","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Miguel Bang","Bang 2843","1883",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,"1",NA,NA
"1188","2013-10-05 06:32:00-03","MO","MOBOT","1338624","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Leeuwenberg",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 10582","1981","3","15","Venezuela","Mérida",NA,"0.5-2 km above dam site on Río Guaimaral.","-71.48333","7.75",NA,NA,NA,NA,NA,"200.00000000","400.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"111",NA,NA,NA
"1189","2013-10-05 06:32:00-03","MO","MOBOT","1342994","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","G.Morillo",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|Robert F. Smith","Liesner 9597","1980","3","13","Venezuela","Táchira",NA,"On Río San Buena, 10 km E of La Fundacion. Primary forested areas around Represa Dorada, forest evergreen. Soils tending to be sandy derived from metamorphic rock (schist or gneiss).","-71.76666","7.78333",NA,NA,NA,NA,NA,"700.00000000","1000.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",NA,NA,NA
"1190","2015-03-20 13:06:00-03","MO","MOBOT","1433200","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (UBT)",NA,NA,NA,"Rodolfo Vásquez|José Campos de la Cruz","Vásquez Martínez 25356","1998","8","30","Peru","Amazonas",NA,"Mariscal Benavides. Izcuchaca. Bosque transicional, suelo amarillento.","-77.51805","-6.32777",NA,NA,NA,NA,NA,"1880.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1191","2011-06-13 14:51:00-03","MO","MOBOT","1442234","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Alwyn H. Gentry|Enrique Rentería A.","Gentry 23873","1979","1","9","Colombia","Chocó",NA,"Weedy open area near pond, a few remnant trees 8 km E of Quibdo on road to Tutunendo.","-76.584","5.733",NA,NA,NA,NA,NA,"60.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1663","4",NA,NA
"1192","2008-05-27 22:02:00-03","MO","MOBOT","1450556","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B. Hansen",NA,NA,NA,"Alwyn H. Gentry|et al.","Gentry 26742","1979","10","13","Peru","Madre de Dios",NA,"Near Shintuya, disturbed forest edge along Río Alto Madre de Dios.","-71.25","-12.68333",NA,NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1820","3",NA,NA
"1193","2011-03-07 11:42:00-03","MO","MOBOT","1459496","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,"1",NA,NA
"1194","2008-05-27 22:02:00-03","MO","MOBOT","1495854","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Juan Guillermo Ramírez|et al.","Ramírez Arango 5667","1993","11","26","Colombia","Caquetá","Florencia","Carretera Florencia-Suaza, km 20 vereda Villarás, bmh-T.","-75.61666","1.6",NA,NA,NA,NA,NA,"810.00000000","910.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2015-08-05 17:49:00-03","MO","MOBOT","1509183","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Francisco Morales (UBT)",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Nestor Jaramillo","Gentry 36638","1982","3","23","Peru","Loreto",NA,"Yanomono, Explorama Tourist Camp, Río Amazonas above mouth of Río Napo.","-72.8333333","-3.3666667",NA,NA,NA,NA,NA,"120.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2297","1",NA,NA
"1196","2015-08-05 16:49:00-03","MO","MOBOT","1519849","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Francisco Morales (UBT)",NA,NA,NA,"Alwyn H. Gentry|et al.","Gentry 37095","1982","6","24","Peru","Loreto",NA,"Yanomono Explorama Tourist Camp, Rio Amazonas above mouth of Rio Napo, upland forest on lateritic soil.",NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1474","3",NA,NA
"1197","2008-05-27 22:02:00-03","MO","MOBOT","1521402","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. F. Morales",NA,NA,NA,"Michael H. Nee","Nee 39634",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"295.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2008-05-27 22:02:00-03","MO","MOBOT","1531286","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B. F. Hansen",NA,NA,NA,"Michael H. Nee","Nee 38182",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"350.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2008-05-27 22:02:00-03","MO","MOBOT","1550438","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 10550","1999","1","28","Peru","Cajamarca",NA,"San José de Lourdes. Campamento Zural, camino al cerro Picorana.","-78.90138","-4.99027",NA,NA,NA,NA,NA,"2010.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1200","2014-04-04 05:51:00-03","MO","MOBOT","1551910","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Rodolfo Vásquez|Silvia Patricia Flores Vásquez","Vásquez Martínez 26349","1999","11","23","Peru","Cajamarca","San Ignacio","San José de Lourdes. Selva Andina. Bosque primario.","-78.88416","-4.98944",NA,NA,NA,NA,NA,"2020.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1201","2011-03-29 14:15:00-03","MO","MOBOT","1553926","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"José Campos de la Cruz|et al.","Campos de la Cruz 6565","2000","3","11","Peru","Cajamarca","San Ignacio","Huarango. Localidad de Pisaguas Bosque primario","-78.63416","-5.24777",NA,NA,NA,NA,NA,"1650.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"1202","2008-05-27 22:02:00-03","MO","MOBOT","1554466","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 10411","1999","1","21","Peru","Cajamarca",NA,"San José de Lourdes. Base del Cerro Picorana.","-78.90138","-4.99027",NA,NA,NA,NA,NA,"2010.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"1203","2012-04-12 05:10:00-03","MO","MOBOT","1572218","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Alba L. Arbeláez|S. P. Churchill|Alfredo F. Fuentes","Arbeláez Álvarez 664","2001","4","8","Bolivia","Santa Cruz","Andrés Ibáñez","Cantón Ayacucho. Parque Natural Espejillos, quebrada Espejillos, O de San José (oeste del Río Piray). Bosque tropical.","-63.43333","-17.9",NA,NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5",NA,NA
"1204","2014-02-12 05:37:00-02","MO","MOBOT","1591363","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Idárraga (HUA)",NA,NA,NA,"M.P. Velásquez S.|Mercedes Palacio","Velásquez Sandino 237","1989","9","11","Colombia","Antioquia","San Carlos","Corregimiento El Jordán, trocha los planes entre Carretera Alto de Samaná-Quebrada la Villa, Embalse de Punchiná, alrededores de la Quebrada La Selva. bmh-T.",NA,NA,NA,NA,NA,NA,NA,"880.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2011-11-23 16:32:00-02","MO","MOBOT","1710954","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 7272","2000","9","8","Colombia","Antioquia","Valdivia","Correg. de Puerto Valdivia, margen derecha de la quebrada Valdivia.","-75.36666","7.35",NA,NA,NA,NA,NA,"60.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2008-05-27 22:02:00-03","MO","MOBOT","1792724","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"CALLEJAS","CALLEJAS 3427","1987","4","2","Colombia","Antioquia","San Luis","Vía Medellín-Bogotá, km 100-125, bht-bmh, colecciones a lo largo del r4o Tebaida.","-75.41666","6.16666",NA,NA,NA,NA,NA,"990.00000000","1030.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2008-05-27 22:02:00-03","MO","MOBOT","1816208","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Alwyn H. Gentry|Paul E. Berry","Gentry 14569","1975","6","29","Venezuela","Amazonas",NA,"22-23 km N of Samariapo on road to Puerto Ayacucho, forest edge.","-67.62361","5.66388",NA,NA,NA,NA,NA,"100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3949",NA,NA,NA
"1208","2008-05-27 22:02:00-03","MO","MOBOT","1842997","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Alwyn H. Gentry|Mary E. Fallen","Gentry 17647","1976","8","13","Colombia","Chocó","Quibdo","5 km S of La Raspadura on Quibdo-Istmina road, pluvial forest.",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4130",NA,NA,NA
"1209","2008-08-29 10:48:00-03","MO","MOBOT","1844310","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Alwyn H. Gentry|Mary E. Fallen","Gentry 17876","1976","8","18","Colombia","Chocó",NA,"Quibdo-Medellin road near Quibdo, roadside and cleared pastures.","-76.5797223","5.6908333",NA,NA,NA,NA,NA,"80.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4145","1",NA,NA
"1210","2008-05-27 22:02:00-03","MO","MOBOT","1845813","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","G. Morello",NA,NA,NA,"Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4772","1973","12","3","Venezuela","Bolívar",NA,"La Gran Sabana, 49 km W of the intersection of the main road to Santa Elena and road to Cabanayén. Hillside with savanna on upper slope, forest in the gully.",NA,NA,NA,NA,NA,NA,NA,"1360.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"868",NA,NA,NA
"1211","2009-08-31 14:45:00-03","MO","MOBOT","1866394","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Fuentes (LPB), 2009",NA,NA,NA,"N. Helme","Helme 724","1995","7","25","Bolivia","La Paz","Abel Iturralde","Puerto Moscoso, donde llega la pampa mas cerca del rió Heath. Bosque amazónico ribereño, sabanas húmedas estacionalmente inundadas al E del río Heath. Sin influencia humana","-68.8333333","-13.0166667",NA,NA,NA,NA,NA,"190.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1212","2020-06-28 09:34:00-03","MO","MOBOT","1937486","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Fuentes (LPB)",NA,NA,NA,"Alejandro Araujo M.","Araujo Murakami 628","2003","11","5","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Entre Pata y Virgen del Rosario.","-68.6827778","-14.6155556",NA,NA,NA,NA,NA,"1220.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-06","6",NA,NA
"1213","2013-10-05 06:35:00-03","MO","MOBOT","1947129","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","FVG (Zarucchi,Morillo,Endress,Hansen,Leeuwenberg)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 5966","1978","8","3","Venezuela","Bolívar",NA,"20 to 35 km SW of Monteco on road to San Pedro de las Dos Bocas; disturbed primary forest.","-62.91666","7.16666",NA,NA,NA,NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"498",NA,NA,NA
"1214","2012-04-12 05:10:00-03","MO","MOBOT","2076143","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Fuentes (USZ)",NA,NA,NA,"Alfredo F. Fuentes","Fuentes Claros 6347","2004","5","17","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 6 km al SW por la carretera a Charazani. Bosque de yungas subandino inferior pluvial con Oenocarpus bataua.","-68.46666","-15.11666",NA,NA,NA,NA,NA,"1050.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01",NA,NA,NA
"1215","2018-10-03 04:36:00-03","MO","MOBOT","2381400","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 1812","1994","2","22","Ecuador","Esmeraldas","Eloy Alfaro","Borbón. Bosque secundario.","-78.96666","1.08333",NA,NA,NA,NA,NA,"15.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2014-02-07 23:04:00-02","MO","MOBOT","2761596","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Leslie R. Landrum|Amy Trauth-Nare|E. Gilbert","Landrum 10623","2003","6","14","Ecuador","Napo",NA,"Cotococha; about 1km west of Venecia and 25km east of Tena; on the south side of the Napo River. Tropical rain forest with approximately 4m precipitation annually. Associated spp: Araceae, Melastomataceae, Piperaceae, Rubiaceae, Cyclanthaceae. Habitat: Secondary tropical forest, somewhat disturbed. Near cabins.","-77.71194","-1.05138",NA,NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2008-05-27 22:02:00-03","MO","MOBOT","2187552","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.F. Hansen",NA,NA,NA,"Thomas B. Croat","Croat 52221","1980","12","18","Colombia","Chocó",NA,"Vicinity of Quibdó, along road between Quibdó and Istmina at Km 4. Lower montane rain forest.","-76.6","6.46666",NA,NA,NA,NA,NA,"100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1322",NA,NA,NA
"1218","2014-02-19 06:40:00-03","MO","MOBOT","2806960","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Gentry",NA,NA,NA,"Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 5265","1979","4","14","Colombia","Chocó",NA,"Carretera Andagoya-Condoto, cerca de Andagoya.","-76.66666","5.1",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2013-12-03 09:02:00-02","MO","MOBOT","2807092","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"E. Nunes|P. Martins","Nunes 7627","1979","12","8","Brazil",NA,NA,"Capoeira, Riachão, Várzea Grande-MA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2011-02-18 15:56:00-02","MO","MOBOT","2807554","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"O. Haught","Haught 2768","1939","4","15","Colombia",NA,NA,"Intendencia El Meta",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2011-02-22 11:19:00-03","MO","MOBOT","2807664","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Claude Sastre","Sastre 4808","1976","4","17","Guyana",NA,NA,"Fleuve Approuague, Régina., prés du terrain d' aviation en zone marécageuse.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2009-07-31 06:05:00-03","MO","MOBOT","2807768","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Francisco Morales, (INB), April",NA,NA,NA,"Frieda Billiet|B. Jadin","Billiet 6365","1994",NA,NA,"French Guiana",NA,NA,"Piste de Kaw, 8 km aprés le pont sur le Mahuri. Bord de piste en forêt primaire.","-52.31666","4.75",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2009-10-20 21:54:00-02","MO","MOBOT","2807915","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Ellsworth P. Killip","Killip 35465","1939","4","29","Colombia",NA,NA,"Intendencia El Chocó: Istmina, on Rio San Juan",NA,NA,NA,NA,NA,NA,NA,"75.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2020-04-23 04:37:00-03","MO","MOBOT","2807917","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Yvonne Veyret|Georges Cremers","Veyret 4379","1977","3","10","Guyana",NA,NA,"Savane á l'Est de la Montagne des Péres (Cayenne-Kourou)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2009-07-13 12:30:00-03","MO","MOBOT","2808029","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","John D. Dwyer",NA,NA,NA,"Felix Woytkowski","Woytkowski 8264","1963","9","3","Peru","Amazonas",NA,"Mendoza. Shrubbery.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2014-09-07 22:20:00-03","MO","MOBOT","2808195","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","F. Delascio",NA,NA,NA,"Franciso Delascio C.|Wilmer A. Díaz|L. Chacón|Jesús F. Delascio","Delascio Chitty 18189","2002","4","29","Venezuela","Bolívar",NA,"Gran Sabana. Parque Nacional Canaima. Kavanayen.","-61.69861","5.58472",NA,NA,NA,NA,NA,"1260.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2016-09-14 05:18:00-03","MO","MOBOT","2808354","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A.J.M. Leeuwenberg",NA,NA,NA,"Paul J. M. Maas|Hiltje Maas|C. Roersch|L. Y. T. Westra","Maas 6152","1984","10","24","Peru","Cusco","Paucartambo","Road from Patrias to the North. Forest margin.",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1228","2008-08-07 03:32:00-03","MO","MOBOT","2808372","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Nur Ritter","Ritter 3849","1996","11","1","Bolivia","Cochabamba","Carrasco","Town of Mariposa. Wetland on the northern side of the highway to Santa Cruz; ca. 1.5 km east of town.","-65.03416","-17.01083",NA,NA,NA,NA,NA,"220.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2009-07-17 07:37:00-03","MO","MOBOT","2808398","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 120767","1979",NA,NA,"Venezuela",NA,NA,"Estado Sucre: Peninsula de Paria: primary wet forst with large rocks, Cumbre de Las Estrellas, west of Manacal, approximately 15 km (by air) northwest of Irapa, E. of El Sanche, N of El Paujil.","-62.66666","10.66666",NA,NA,NA,NA,NA,"800.00000000","830.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2009-08-07 05:32:00-03","MO","MOBOT","2808413","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Rubén A. Montes","Montes 2504","1984","8","11","Venezuela","Anzoátegui",NA,"Santa Elena. Cabeceras del rio Morichol Largo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2010-02-05 14:46:00-02","MO","MOBOT","2808447","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr., 6/18/",NA,NA,NA,"J.S. de la Cruz","de la Cruz 4154","1923","7","11","Guyana",NA,NA,"Kamakusa, Upper Mazaruni River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2013-10-05 06:35:00-03","MO","MOBOT","2808490","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Dwyer 6/86",NA,NA,NA,"Robert Kral|Ángel C. González","Kral 70506","1983","7","26","Venezuela",NA,NA,"6 kms E. of Cavanayen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2010-02-05 14:46:00-02","MO","MOBOT","2808501","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Woodson",NA,NA,NA,"J.S. de la Cruz","de la Cruz 3100","1922","12","17","Guyana",NA,NA,"Pomeroon. Pomeroon River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
