"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"394","2019-11-01 15:13:11-03","UnB","UB","212308","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","RE362","2012","09","23","Southern America","Brasil","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884",NA,"Vereda. Gleissolo, preto, orgânico, úmido",NA,NA,NA,"Goiás","Edéia","472","472","2012","11",NA,"-50.08","-17.6884",NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:13:11-03","UnB","UB","213061","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Projeto Biodiversidade BP; Proença, CEB; Concha, C; Mello, TRB; Reis, PA","VEFCBI7","2012","08","16","Southern America","Brasil","Fazenda Canadá (VEFCBI)","-50.0849","-17.6873",NA,"0,7m. Juvenil; Vereda. Solo úmido paludoso",NA,NA,NA,"Goiás","Edéia","426","426","2012",NA,NA,"-50.0849","-17.6873",NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:13:11-03","UnB","UB","213133","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","VEFCBJ38","2012","08","16","Southern America","Brasil","Fazenda Canadá (VEFCBJ)","-50.0803","-17.6873",NA,"Foto (exsicata); Erva, 1,5m; Vereda. Solo marrom escuro, argiloso",NA,NA,NA,"Goiás","Edéia","470","470","2012","11","02","-50.0803","-17.6873",NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Santos, RS","IFN-3571623.1","2018","03","20","Southern America","Brasil","Barroca D'Anta","-43.559991","-4.5",NA,"Conglomerado MA-357. Subunidade 3. Subparcela 1. indivíduo 1. F6; Palmeira; DAP em cm: 9,3; altura em m: 9,20; base reta; casca amarronzado por fora, amarronzado por dentro, fina, fissurada, sem odor; Vegetação com predominância de palmeiras, solo al",NA,NA,"Neto, NEO","Maranhão","Aldeias Altas","56","56","2018","11","17","-43.559991","-4.5",NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Gabriel, CS","IFN-2316492.10","2018","03","20","Southern America","Brasil",NA,"-53.46","-17.46",NA,"Conglomerado IFN-2316. Subunidade 2. Subparcela 10. Indivíduo 6. F6; SubArbusto, 16,7m de altura, DAP 6,3cm. Base reta.; Área de várzea",NA,NA,"Moura, RL","Mato Grosso","Alto Araguaia",NA,NA,"2020","01","24","-53.46","-17.46",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Ebling, M","IFN-17337534.1","2018","07","03","Southern America","Brasil",NA,"-52.74","-14.76",NA,"Conglomerado IFN-1733. Subunidade 4. Subparcela 1. Indivíduo 1. F8; SubArbusto. Base reta. Casca cor externa verde, cor interna palha, fina, lisa, odor do corte vagem; Brejo, solo úmido.",NA,NA,"Proença, CEB","Mato Grosso","Nova Xavantina",NA,NA,"2018","07","25","-52.74","-14.76",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Silva, G","IFN-181912223.1","2018","06","06","Southern America","Brasil",NA,"-55.799722","-15.12",NA,"Conglomerado IFN-1819. Subunidade 3. Subparcela 1. Indivíduo 3. F8; SubArbusto, 2m de altura. Base reta.; Campo limpo úmido, solo cinza",NA,NA,"Moura, RL","Mato Grosso","Chapada dos Guimarães",NA,NA,"2020","01","24","-55.799722","-15.12",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Soares, J","IFN-16136073.6","2018","08","07","Southern America","Brasil",NA,"-55.8","-14.399722",NA,"Conglomerado IFN-1613. Subunidade 3. Subparcela 6. Indivíduo 41. F6; Árvore, 17,4m de altura, DAP 13,8cm. Base outro.; Floresta madura, solo arenoso",NA,NA,"Neto, NEO","Mato Grosso","Nobres",NA,NA,"2018","10","17","-55.8","-14.399722",NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Santos, RS","IFN-3571391.2","2018","03","20","Southern America","Brasil","Barroca D'Anta","-43.559991","-4.5",NA,"Conglomerado MA-357. Subunidade 1. Subparcela 2. indivíduo 6. F6; Palmeira; DAP em cm: 41,1; altura em m: 10,50; base reta; casca acinzentada por fora, cinza escuro por dentro, grossa, áspera, sem odor; Vegetação com predominância de palmeiras, solo",NA,NA,"Neto, NEO","Maranhão","Aldeias Altas","56","56","2018","11","17","-43.559991","-4.5",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Ebling, M","IFN-18316401.10","2018","06","13","Southern America","Brasil",NA,"-53.64","-15.12",NA,"Conglomerado IFN-1831. Subunidade 1. Subparcela 10. Indivíduo 3. F6; SubArbusto, 18,3m de altura, DAP 19cm. Base reta. Casca cor externa cinza, cor interna palha, fina, áspera, sem odor de corte constatado; Vereda",NA,NA,"Moura, RL","Mato Grosso","Novo São Joaquim",NA,NA,"2020","01","24","-53.64","-15.12",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Silva, G","IFN-182111654.8","2018","06","04","Southern America","Brasil",NA,"-55.44","-15.12",NA,"Conglomerado IFN-1821. Subunidade 4. Subparcela 8. Indivíduo 41. F6; Árvore, 14,8m de altura, DAP 11,4cm. Base reta. Casca cor externa cinza, cor interna marrom, fina, áspera, sem odor de corte; Mata seca semidecídua",NA,NA,"Moura, RL","Mato Grosso","Chapada dos Guimarães",NA,NA,"2020","01","24","-55.44","-15.12",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Silva, RM","IFN-7221564","2018","07","03","Southern America","Brasil","Garreleira","-46.800242","-7.199152",NA,"Conglomerado MA-722. Extra; Palmeira; DAP em cm: 45,3; altura em m: 22,00; base reta; casca acinzentada por fora, amarronzada por dentro, grossa, lisa; Área brejosa em regeneração",NA,NA,"Neto, NEO","Maranhão","Carolina","348","348","2018","11","28","-46.800242","-7.199152",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Pacheco, MACM","IFN-4602884.9","2018","08","24","Southern America","Brasil",NA,"-50.58","-10.44",NA,"Conglomerado IFN-460. Subunidade 4. Subparcela 9. Indivíduo 18. F6; SubArbusto, 16m de altura, DAP 7,6cm. Base reta. Casca cor externa cinza, cor interna marrom, grossa, lisa, desprendimento esfoliante; Pastagem com AFF.",NA,NA,"Bijos, NR","Mato Grosso","Santa Terezinha",NA,NA,"2018","10","17","-50.58","-10.44",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Araújo, DS","IFN-343251extra","2018","07","21","Southern America","Brasil","Volta","-45.179313","-7.919873",NA,"Conglomerado PI-343. Extra; Palmeira; dap: 34,3; ht: 21,00; base reta; casca: acinzentada (cor externa), amarronzado (cor interna), grossa, lisa; área de palmeiras, solos mal drenados, formação florestal de dossel com altura variável de 12 a 20 metro",NA,NA,"Antar, GM","Piauí","Baixa Grande do Ribeiro","360","360","2018","10","09","-45.179313","-7.919873",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Soares, J","IFN-85216411.10","2018","11","15","Southern America","Brasil",NA,"-59.399722","-11.88",NA,"Conglomerado IFN-852. Subunidade 1. Subparcela 10. Indivíduo 16. F8; SubArbusto.; Floresta madura, solo arenoso",NA,NA,"Moura, RL","Mato Grosso","Juína",NA,NA,"2020","01","24","-59.399722","-11.88",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Batistella, VLC","IFN-161111503.3","2018","08","01","Southern America","Brasil",NA,"-56.16","-14.399722",NA,"Conglomerado IFN-1611. Subunidade 3. Subparcela 3. Indivíduo 9. F6; SubArbusto, 9m de altura, DAP 25,9cm. Base reta. Casca cor externa cinza, cor interna marrom, fina, lisa,; Floresta madura, solo com bastante serrapilheira.&nf;Amostra retirada de uma",NA,NA,"Neto, NEO","Mato Grosso","Diamantino",NA,NA,"2018","10","23","-56.16","-14.399722",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Batistella, VLC","IFN-161111574.1","2018","08","01","Southern America","Brasil",NA,"-56.16","-14.399722",NA,"Conglomerado IFN-1611. Subunidade 4. Subparcela 10. Indivíduo 2. F8; SubArbusto. Base dilatada.; Floresta madura, solo com bastante serrapilheira.&nf;Indivíduo com 3,5 m de altura, folhas com 22 a 23 folíolos.",NA,NA,"Neto, NEO","Mato Grosso","Diamantino",NA,NA,"2018","10","23","-56.16","-14.399722",NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Silva, RM","IFN-8211575","2018","07","13","Southern America","Brasil",NA,"-45.900458","-9.360113",NA,"Conglomerado MA-821. Extra; Palmeira; DAP em cm: 38,0; altura em m: 27,00; base reta; casca acinzentada por fora, amarronzada por dentro, fina, lisa; Floresta alta, em estágio avançado de regeneração, localizada próxima a brejo e morro",NA,NA,"Neto, NEO","Maranhão","Alto Parnaíba","325","325","2018","11","28","-45.900458","-9.360113",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Perigolo, NA; Santos, AJB; Pereira, JB; Pereira-Silva, G; Silva, TR; Walter, BMT","183","2012","09","19","Southern America","Brasil","12 km NW de Abunã, margem direita do Rio Madeira, a 4 km da margem do Rio","-65.33","-9.596667",NA,"Levantamento florístico, Taxonomico. Módulo RAPELD em Abunã, transecto 10, área de influência indireta da UHE Jirau T10P5; Palmeira arborescente. Botão floral verde. Medidas: Número de pinas entre 180 - 201 unidades. Raque da folha 1,8 - 2 m. Raque",NA,NA,NA,"Rondônia",NA,"108","108","2012","09",NA,"-65.33","-9.596667",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-01 15:13:11-03","UnB","UB","8817","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Martins, RC; Paulo, F","236","1999","05","21","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília, próximo QI 17","-47.9296989440918","-15.7797002792358",NA,"Inflorescência estaminada em estágio avançado.; Palmeira x 29cm; Vereda antropizada. Solo: Parcialmente encharcado.",NA,NA,"Martins, RC","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"414","2019-11-01 15:13:11-03","UnB","UB","8818","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Martins, RC; Paulo, F","237","1999","05","21","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília, próximo QI 19","-47.9296989440918","-15.7797002792358",NA,"Frutos em estágio avançado de desenvolvimento.; Palmeira 8m x 30cm. Fruto marrom-vermelho.; Vereda antropizada. Solo: Solo parcialmente encharcado.",NA,NA,"Martins, RC","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"415","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Pinedo, AS","44","2018","11","23","Southern America","Brasil","Instituto Inhotim","-44.1996994018555","-20.1432991027832",NA,"Indivíduo jovem, ca. 2m de altura; Cerrado, dentro de um lago",NA,NA,"Pinedo, AS","Minas Gerais","Brumadinho",NA,NA,"2018","11","23",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA
"416","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Pinedo, AS","41","2018","11","23","Southern America","Brasil","Instituto Inhotim","-44.1996994018555","-20.1432991027832",NA,"Indivíduo jovem, ca. 2m de altura; Cerrado, dentro de um lago",NA,NA,"Pinedo, AS","Minas Gerais","Brumadinho",NA,NA,"2018","11","23",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA
"417","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Pinedo, AS","43","2018","11","23","Southern America","Brasil","Instituto Inhotim","-44.1996994018555","-20.1432991027832",NA,"Indivíduo jovem, ca. 2m de altura; Cerrado, dentro de um lago",NA,NA,"Pinedo, AS","Minas Gerais","Brumadinho",NA,NA,"2018","11","23",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA
"418","2019-11-01 15:13:11-03","UnB","UB","213050","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","VEFCBF41","2012","08","03","Southern America","Brasil","Fazenda Canadá (VEFCBF)","-50.0504","-17.4118",NA,"Árvore, 10,0m; Vereda. Solo argilodo, úmido, marrom",NA,NA,NA,"Goiás","Edéia","496","496","2012",NA,NA,"-50.0504","-17.4118",NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-11-01 15:13:11-03","UnB","UB","8821","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Martins, RC; Paulo, F","239","1999","01","27","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília, próximo QI 17","-47.9296989440918","-15.7797002792358",NA,"Indivíduo feminino com inflorescência jovem.; Palmeira 12m x ca.30cm. Flor verde-amarelo; Vereda antropizada. Solo: Parcialmente encharcado.","UB0003505","UB0003505 UB0003505_1 UB0003505_2 UB0003505_3 UB0003505_4 UB0003505_5","Martins, RC","Distrito Federal","Brasília",NA,NA,"1999","01","27",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"420","2019-11-01 15:13:11-03","UnB","UB","216583","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Kuhlmann, MP","168","2009","04","20","Southern America","Brasil","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,"Apenas diásporos coletados. Foto em www.frutosatrativosdocerrado.bio.br; Palmeira arbórea 20m. Frutos castanhos. Zoocóricos; Palmeiral - buritizal",NA,NA,"Kuhlmann, MP","Distrito Federal","Brasília",NA,NA,"2009","04","20",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"421","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Pinedo, AS","42","2018","11","23","Southern America","Brasil","Instituto Inhotim","-44.1996994018555","-20.1432991027832",NA,"Indivíduo jovem, ca. 2m de altura; Cerrado, dentro de um lago",NA,NA,"Pinedo, AS","Minas Gerais","Brumadinho",NA,NA,"2018","11","23",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA
"422","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Pinedo, AS","45","2020","03","13","Southern America","Brasil","Bairro Shopping Parque","-48.2771987915039","-18.9186000823975",NA,"Palmeira ca. 4m de altura, com frutos; Cerrado, dentro de um lago",NA,NA,"Pinedo, AS","Minas Gerais","Uberlândia",NA,NA,"2020","03","13",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"423","2019-05-06 11:52:13-03","UFU","HUFU","37203","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Oliveira, G.C.","2595","2003","09","22",NA,"Brasil","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,"Árvore. Amarela.; Vereda.","HUFU00025790","HUFU00025790",NA,"Goiás","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"424","2019-05-06 11:52:13-03","UFU","HUFU","37204","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Oliveira, G.C.","147","2002","01","31",NA,"Brasil","Fazenda Santa Juliana, A 300 metros da BR 050 na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,"Árvore ca. de 10 m.; Vereda.","HUFU00025795","HUFU00025795",NA,"Minas Gerais","Uberaba",NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
"425","2019-05-06 11:52:13-03","UFU","HUFU","17974","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Grace","s.n.","1997","07","25",NA,"Brasil","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Vereda.","HUFU00025797","HUFU00025797",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"426","2019-05-06 11:52:13-03","UFU","HUFU","37205","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Oliveira, G.C.","106","2002","01","31",NA,"Brasil","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,"Árvore ca. de 10 m.; Vereda.","HUFU00025794","HUFU00025794",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"427","2019-05-06 11:52:13-03","UFU","HUFU","37207","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Oliveira, G.C.","42","2002","01","26",NA,"Brasil","Fazenda Rio das Pedras, A 300 metros da BR 497 na altura do km 5.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 10 m.; Vereda.","HUFU00025792","HUFU00025792",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"428","2019-05-06 11:52:13-03","UFU","HUFU","33173","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Barbosa, A.A.A.; Silva, M.R.","s.n.","1999","12","21",NA,"Brasil","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Arbóreo.; Vereda.","HUFU00025796","HUFU00025796","Silva, M.R.","Minas Gerais","Uberlândia",NA,NA,"1999","12","21",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"429","2019-05-06 11:52:13-03","UFU","HUFU","37208","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Oliveira, G.C.","59","2002","01","26",NA,"Brasil","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 10 m.; Vereda.","HUFU00025791","HUFU00025791",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"430","2019-05-06 11:52:13-03","UFU","HUFU","37206","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Oliveira, G.C.","23","2002","01","26",NA,"Brasil","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 10 m.; Vereda.","HUFU00025793","HUFU00025793",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"431","2019-05-06 11:52:13-03","UFU","HUFU","20786","S","Plantae",NA,NA,"Arecaceae","Mauritia","vinifera","Mauritia vinifera","Mart.","Araújo, G.M.","2653","1999","07","30",NA,"Brasil","Estação Ecológica do Panga, Vereda 4.","-48.2771987915039","-18.9186000823975",NA,"Vereda.","HUFU00025798","HUFU00025798",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"432","2019-05-06 11:52:13-03","UFU","HUFU","20719","S","Plantae",NA,NA,"Arecaceae","Mauritia","vinifera","Mauritia vinifera","Mart.","Abreu, S.A.B.","1","1999","06","17",NA,"Brasil","Vereda do Bairro Cidade Jardim","-48.2771987915039","-18.9186000823975",NA,"Flores masculinas.","HUFU00025799","HUFU00025799",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"433","2020-01-09 09:12:36-03","FMM","FMM","2483","MachineObservation","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.",NA,NA,"2015","01","17",NA,"Brasil","Parque Nacional da Chapada dos Veadeiros","-47.826458","-14.163411",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado rupestre","FMM02483","FMM02483_v",NA,"Goiás","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,"47°49'35.25W","14°9'48.28S",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-01-09 09:12:36-03","FMM","FMM","2482","MachineObservation","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.",NA,NA,"2018","07","26",NA,"Brasil","Chapada dos Veadeiros - Fazenda Volta da Serra","-47.758114","-14.171953",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM02482","FMM02482_v1 FMM02482_v2 FMM02482_v3",NA,"Goiás","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,"47°45'29.21W","14°10'19.03S",NA,NA,NA,NA,NA,NA,NA,NA
"435","2015-04-17 16:11:45-03","UFMT","UFMT","16853","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f","Macedo, M.; Ferreira, A.R.; Da Silva, J.E.","5960","1997","06","28",NA,"Brasil","MT 070 Juquara Rodovia para Barra do Bugres.","-57.1810989379883","-15.0725002288818",NA,"Palmeira cerca de 5m de altura com 13 folhas e 89 folíolos.; Mata ciliar. Solo argiloso.","UFMT00016853",NA,"Ferreira, E.; Henderson, A.","Mato Grosso","Barra do Bugres",NA,NA,"1998","01","01",NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA
"436","2015-04-17 16:11:45-03","UFMT","UFMT","16854","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f","Macedo, M.; Ferreira, A.R.; Da Silva, J.E.","5962","1997","06","28",NA,"Brasil","MT 070 Juquara Rodovia para Barra do Bugres.","-57.1810989379883","-15.0725002288818",NA,"Palmeira cerca de 5 m de altura, com 13 folhas e 86 folíolos.; Mata ciliar. Solo argiloso.","UFMT00016854",NA,"Ferreira, E.; Henderson, A.","Mato Grosso","Barra do Bugres",NA,NA,"1998","01","01",NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA
"437","2015-04-17 16:11:45-03","UFMT","UFMT","16852","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f","Macedo, M.; Ferreira, A.R.; Da Silva, J.E.","5961","1997","06","28",NA,"Brasil","MT 070 Juquara Rodovia para Barra do Bugres.","-57.1810989379883","-15.0725002288818",NA,"Palmeira cerca de 5 m de altura, com 13 folhas e 96 folíolos.; Mata ciliar. Solo argiloso.","UFMT00016852",NA,"Ferreira, E.; Henderson, A.","Mato Grosso","Barra do Bugres",NA,NA,"1998","01","01",NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA
"438","2018-09-18 22:12:20-03","UFMT","UFMT","42631","S","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f","Ribeiro, R.V.","87/357","2015","07","18",NA,"Brasil","Propriedade Rural.","-51.1164016723633","-10.0116996765137",NA,"Palmeira; Cerrado.",NA,NA,NA,"Mato Grosso","Vila Rica",NA,NA,NA,NA,NA,NA,NA,"127030","auto",NA,NA,NA,NA,NA,NA
"439","2020-01-31 10:37:35-03","IFAM","EAFM","C9","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","?","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
