"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00996532","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","H. L. Setser","C. L. Collenette","147","1927","08","10","South America","Brazil","Mato Grosso","Diamantino","Tombador.","-56.4458","-14.4086",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996532","NY00996532_01 NY00996532_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","668937","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","L. J. Dorr","J. L. Luteyn","15528","2002","07","10","South America","Peru","Amazonas","Luya","25 km below Lonya Grande and 65 km above Coral Quermada.","-78.4694","-6.0825","1250","1250","sheet","[Plants pretreated with EtOH] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=358349' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00996523","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","H. L. Setser","H. S. Irwin","27770","1970","03","17","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Rio Jequití, ca. 25 km E. of Diamantina","-43.50795","-18.1448","790","790","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107348' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996523","NY00996523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00996467","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","C. M. Pannell","C. E. O. Kuntze","s.n.","1892",NA,NA,"South America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106183' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996467","NY00996467_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00996522","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","H. L. Setser","H. S. Irwin","27770","1970","03","17","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Rio Jequití, ca. 25 km E. of Diamantina","-43.50795","-18.1448","790","790","sheet","See fruit collection. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996522","NY00996522_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00996540","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","L. B. Smith","G. Eiten","5445","1963","09","01","South America","Brazil","Maranhão","Lorêto","Ilha de Balsas region, between the Balsas & Parnaíba Rivers. Ca. 10 km west of main house of Fazenda Morros, ca. 35 km south of Lorêto. A few km west of house at Mataria. On highest point of terrain in the immediate vicinity, in mostly cleared tabuleiro, at this date 100% deciduous.","-45.1408","-7.0844","300","300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107406' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996540","NY00996540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00996516","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","W. Meijer","G. T. Prance","58447","1964","07","28","South America","Brazil","Tocantins",NA,"Road to Miracema do Norte.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107318' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996516","NY00996516_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00996528","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","S. H. K. Keel","G. Schaller","50","1977","09","01","South America","Brazil","Mato Grosso",NA,"Fazenda Acurizal. Rio Paraguai. Pantanal.","-57.53","-17.87",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996528","NY00996528_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","629045","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","M. C. Tschá","M. J. N. Rodal","801","2000","02","10","South America","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.95027778","-8.0127778",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629045","NY00629045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:11:23-03","MCN-PUC-MINAS","HPUC-MG","ANG1024","S","Plantae",NA,NA,"Malvaceae","Luehea","cf. paniculata","Luehea cf. paniculata",NA,"Daniel Catalan","Corrêa, J.H.",NA,"1987","07","13",NA,"Brasil","Minas Gerais","Monte Belo","Mato Olaria (Fazenda Lagoa)","-46.3675003051758","-21.3264007568359",NA,NA,NA,"Sépalas verdes. Pétalas marrons.",NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:10-03","UFRJ","RFA","7703","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","A. Krapovickas","A. Mattos F°","421","1963","07","21",NA,"Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,NA,"Árvore de 5 m x 0,15 com flores alvas","RFA50225",NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:20:10-03","UFRJ","RFA","27867","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"A. Quinet","39/94","2001","05","20",NA,"Brasil","Rio de Janeiro","Lumiar","Sítio Arco Íris","-42.405556","-22.355278","550","550",NA,"Árvore, 8m de altura, 70cm de DAP, folha discolor verde, flores passadas marrons, comum no local","RFA29770",NA,NA,NA,NA,"42º24'20''W","22º21'19''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:20:10-03","UFRJ","RFA","12489","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","M. Calvino","R. S. Santos; A. Castellanos","24237","1963","09","18",NA,"Brasil","Minas Gerais","Minas Gerais","Entre Várzea das Palmas e Montes Claros",NA,NA,NA,NA,NA,"Árvore pequena de flores brancas","RFA50234",NA,NA,NA,NA,NA,NA,"1965","01","08",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:10-03","UFRJ","RFA","28095","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","L. B. Smith","O. M. Barth","I - 72","1960","01","12",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RFA50229",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-15 11:14:57-03","FUNED","FUNED-POL","4367","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae/Malvaceae","Luehea","paniculata","Luehea paniculata",NA,NA,"Sandra Matoso",NA,"1989","05","31",NA,"Brasil","MG",NA,"Campus UFV",NA,NA,NA,NA,NA,NA,"POL004367","POL004367_p01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-10-18 16:26:05-02","UNEMAT","TANG","876","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Anônimo","s.n.","2006","06","07",NA,"Brasil","Mato Grosso","Porto Estrela","Sítio Salobinha","-57.2275009155273","-15.3243999481201",NA,NA,NA,", arbustivo-arbóreo","TANG000000876",NA,NA,"59745","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-10-18 16:26:05-02","UNEMAT","TANG","878","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Anônimo","6","2006","06","07",NA,"Brasil","Mato Grosso","Porto Estrela","Sítio Salobinha","-57.2275009155273","-15.3243999481201",NA,NA,NA,"folhas simples, alternas, lâmina foliar espinhos, arbustivo-arbóreo","TANG000000878",NA,NA,"59745","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-08-28 10:13:05-03","UNEMAT","TANG","535","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Koch, AK; Santos, MC","18","2007","04","25",NA,"Brasil","Mato Grosso","Tangará da Serra","Serra Tapirapuã","-57.4858016967773","-14.6194000244141",NA,NA,NA,"folhas simples, alternas, serreadascaule lenhoso, arbóreo","TANG000000535",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-08-28 10:13:05-03","UNEMAT","TANG","991","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Koch, AK; Santos, MC","s.n.","2007","03","29",NA,"Brasil","Mato Grosso","Tangará da Serra","Serra Tapirapuã","-57.4858016967773","-14.6194000244141",NA,NA,NA,",","TANG000000991",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:43:53-03","EAO","IAN","145051","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Ratter, JA; Santos, RR dos","1906","1968","06","22","Southern America","Brasil","Mato Grosso",NA,"8km E of Base camp of the Expedition (Base Camp 12, c. 270km N of Xavantina on the Xavantina-São Félix).","-51.866667","-12.9",NA,NA,NA,"Moribund the with trunk snapped off 1m above ground level. The peculiar form of the large inflorescence may be due to the unheathy condition of the tree. petals white. In deciduos valley forest cerradão transition zone.","IAN145051",NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:43:53-03","EAO","IAN","139401","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Tschá, MC","Fonsêca, SG da","919","1968","08","30","Southern America","Brasil",NA,NA,"A 150km. na Rod. Brasília-Fortaleza.",NA,NA,NA,NA,NA,"Árvore de 6m. de altura, flor sépalas esverdeadas, pétalas alvas, filotes brancos, anteros brancos, folhas ferrugíneas.","IAN139401",NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:43:53-03","EAO","IAN","105026","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Ducke, A","2560","1956","11","14","Southern America","Brasil","Ceará","Fortaleza","Messejana, estrada para Aquiraz.","-38.543098449707","-3.71722006797791",NA,NA,NA,"Árvore pequena, flor branca.","IAN105026",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:43:53-03","EAO","IAN","104706","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Magalhães, MG","Magalhães, MG","4699","1951","08","12","Southern America","Brasil","Minas Gerais","Januária","Caatinga e vasante do São Francisco. Várzea Jacaré.","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Árvore de 8-15m. de altura, flores amarelo-pálido. Isoladas com poucas folhas.","IAN104706",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:22-03","PUCPR","HUCP","88","S","Plantae","Eudicotiledonea",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Coêlho, J","Coelho, J","s.n.","1949","08","20",NA,"Brasil","Paraíba","João Pessoa","Colégio Marista","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"HUCP00019777","HUCP00019777",NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-26 18:08:44-03","CPAN-UFMS","COR","8771","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Ferrucci, M. S.","Damasceno Junior, G. A.; Nakajima, J. N.; Romero, R.; Pott, V. J.","3090","2001","11","25",NA,"Brasil","Mato Grosso do Sul","Corumbá","Tilha de acesso ao córrego retiro. Mata secundária; arenoso; plano.","-57.551944","-17.835833","90","90",NA,"Com fruto:preto Habito: arvoreta",NA,NA,NA,NA,NA,"57º33'7''W","17º50'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-26 18:08:44-03","CPAN-UFMS","COR","11302","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3632","2005","08","31",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Rancho Branco; encosta do rio Salobrinha","-56.785278","-20.683889","196","196",NA,"Árvore, 8 m de altura Habito: Árvore",NA,NA,NA,NA,NA,"56º47'7''W","20º41'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-26 18:08:44-03","CPAN-UFMS","COR","6965","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Bortolotto, I.M.","Bortolotto, I.M.; et al.",NA,"1998","06","09",NA,"Brasil","Mato Grosso do Sul","Corumbá","Distrito de Albuquerque. quintal de residência; ;.","-57.389722","-19.395278","107","107",NA,NA,NA,NA,NA,NA,NA,"57º23'23''W","19º23'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-26 18:08:44-03","CPAN-UFMS","COR","11520","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3663","2005","09","02",NA,"Brasil","Mato Grosso do Sul","Bonito","Beira da rodovia estadual MS-178","-56.684722","-20.600556","345","345",NA,"Árvore, 6 m de altura; flor creme-amarelada Habito: Árvore",NA,NA,NA,NA,NA,"56º41'5''W","20º36'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-26 18:08:44-03","CPAN-UFMS","COR","16059","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Arruda, W. S.; Galharte, R. C. V; Urquiza, M. V. S.","415","2011","04","04",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Novos Dourados.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-26 18:08:44-03","CPAN-UFMS","COR","9248","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Rodrigues, R. B.","Cintra, T. D.","5",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Santa Cruz.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Com fruto:marrom Habito: Árvore",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:19:35-03","UFBA","ALCB","109927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","cf. paniculata","Luehea cf. paniculata","Mart. & Zucc.","Guedes, ML","Guedes, ML; Alunos de Botânica III","20885","2013","07","27","Southern America","Brasil","Bahia","Mucugê","Mucugê caminho para Igatu.","-41.366667","-13",NA,NA,NA,"de ca 2m de altura. Folhas cartáceas, com tomentos ferrugíneos nos ramos, raque da inflorescência, cálice e cápsula.",NA,NA,NA,NA,NA,"-41.366667","-13","2013","08",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:19:38-03","UFBA","ALCB","029449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Tschá, MC","Guedes, ML; et al.","4201","1997","01","18","Southern America","Brasil","Bahia","Eunápolis","Arredores do projeto Cedro.","-39.566667","-16.366667","200","200",NA,"Ca. de 6m de altura. Folhas discolores, ásperas com a face abaxial verde-claro, estípulas persistentes de cor marrom. Flores e botões esverdeados com muitos estames. Frequência: Ocasional.; Arenoso com afloramentos rochosos.",NA,NA,NA,NA,NA,"-39.566667","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:19:38-03","UFBA","ALCB","049835","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Guedes, ML; Gusmão, EF de; et al.","7658","2000","12","12","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Buri, Trilha 11, parcela 05","-38.083333","-11.933333",NA,NA,NA,"de ca. 16m. de altura, fuste de ca. 10m. e copa de 10x4m. CAP.79cm. Folhas coriáceas, discolores com a face abaxial ferruginosa. Materil estéril.; Mata ombrofila densa",NA,NA,NA,NA,NA,"-38.083333","-11.933333","2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:19:38-03","UFBA","ALCB","10893","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Costa, AL","s/n","1975","02","01","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque Municipal da Pituba","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:19:38-03","UFBA","ALCB","113956","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Guedes, ML","Guedes, ML; Alunos de Botânica BIOC05","21720","2014","06","13","Southern America","Brasil","Bahia","Piatã","Chapada Diamantina, Caminho para Porteira.","-41.842778","-13.059722","1251","1251",NA,"Folhas cartáceas, discolores, face abaxial com indumento ferruginoso. Inflorescência terminal, panícula com raque da inflorescência, pedicelos e frutos ferrugíneos, pétalas alvas. Fruto cápsula lenhosa.",NA,NA,NA,NA,NA,"-41.842778","-13.059722","2014","07",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:19:38-03","UFBA","ALCB","69858","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML","34","2005","05","28","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul, entrada da porteira da Fazenda Acaju","-39.6","-13.016667",NA,NA,NA,"de ca. 8m. Folhas coriáceas, discolores, face abaxial com tomentos ferrugíneos. Frutos cápsulas passadas.; remanescente",NA,NA,NA,NA,NA,"-39.6","-13.016667","2005","07",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:19:38-03","UFBA","ALCB","93941","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Oliveira, RB","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2712","2010","02","24","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,NA,"Ca. de 14,0 m de alt. Folhas discolores, frutos imaturos marrons.",NA,NA,NA,"52418","auto",NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:19:38-03","UFBA","ALCB","93938","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Oliveira, RB","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2706","2010","02","24","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,NA,"Ca. de 3,50 m de alt. Folhas discolores e frutos maduros castanhos com sementes aladas.",NA,NA,NA,"52418","auto",NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 10:00:54-03","NBC","NL-BOTANY","WAG.1857209","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Pires JM; Cavalcante PB",NA,"1962","07","10","Southern America","Brazil",NA,NA,"Territorio Amapa, Brasil. Coastal Region. Road to Amapa, vic. Km 48.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1857209 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1857209","NL-WAG1857209",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"84","2020-02-08 10:00:54-03","NBC","NL-BOTANY","L.2352757","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Irwin HS; Soderstrom TR",NA,"1964","10","03","Southern America","Brazil",NA,NA,"Vicinity of Garapú, Mato Grosso, Cerrado, ca. 10km S. of Garapú.","-52.566667","-13.2",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2352757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2352757","NL-L2352757",NA,NA,NA,"-52.566667","-13.2",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
