"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"314","2019-10-07 09:30:02-03","UEFS","HUEFS","134391","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Teixeira, P.M.","52","2007","12","19",NA,"Brasil","Ceará",NA,NA,NA,NA,"Caatinga.","HUEFS0134391","HUEFS0134391","J.L.Costa-Lima","Pacujá","-40.6974983215332","-3.98805999755859",NA,"2016","07",NA,NA,NA,NA,"6701","auto","Rosanae",NA,NA,NA,NA
"315","2019-10-07 09:30:02-03","UEFS","HUEFS","145825","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Sem coletor","RB78265","1940",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"HUEFS0145825","HUEFS0145825",NA,"Sobral","-40.3497009277344","-3.68611001968384",NA,NA,NA,NA,NA,NA,NA,"84289","auto","Rosanae",NA,NA,NA,NA
"316","2019-10-07 09:30:02-03","UEFS","HUEFS","144837","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Paula-Zárate, E.L.de","311","1996","09","16",NA,"Brasil","Ceará","Fazenda Mato Alto.",NA,NA,NA,"Caatinga arbustivo-arbórea.","HUEFS0144837","HUEFS0144837","L.W.Lima-Verde","Quixeré","-37.9886016845703","-5.07417011260986",NA,"1996","09",NA,NA,NA,NA,"31262","auto","Rosanae",NA,NA,NA,NA
"317","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186693F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186693F","V0186693F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"318","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186685F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186685F","V0186685F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"319","2019-09-04 17:59:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,"G. Gardner","1592","1846",NA,NA,"South America","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40","-5","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"320","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186681F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186681F","V0186681F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"321","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186689F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186689F","V0186689F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"322","2019-01-23 11:07:54-02","F","FMNH-SEEDPLANTS","V0054062F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,"G. Gardner","1592","1846",NA,NA,"South America","Brazil","Ceará",NA,NA,NA,NA,NA,"V0054062F","V0054062F_01",NA,NA,"-40","-5","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"323","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186677F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186677F","V0186677F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"324","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186678F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186678F","V0186678F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"325","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186679F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186679F","V0186679F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"326","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186680F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186680F","V0186680F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"327","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186682F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186682F","V0186682F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"328","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186683F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186683F","V0186683F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"329","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186684F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186684F","V0186684F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"330","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186686F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186686F","V0186686F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"331","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186687F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186687F","V0186687F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"332","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186688F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186688F","V0186688F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"333","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186690F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186690F","V0186690F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"334","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186691F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186691F","V0186691F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"335","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186692F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186692F","V0186692F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"336","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186694F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186694F","V0186694F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"337","2015-03-07 08:44:15-03","F","FMNH-SEEDPLANTS","V0186695F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0186695F","V0186695F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"338","2019-04-13 11:45:28-03","F","FMNH-SEEDPLANTS","V0356898F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,"H. C. Cutler","8375","1945","7","6","South America","Brazil","Ceará",NA,NA,NA,NA,NA,"V0356898F","V0356898F_01 V0356898F_02","RRC ID Flag",NA,"-40","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","8375",NA,NA,NA
"339","2019-01-25 15:34:29-02","IAC","IAC","10032","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","J. Santoro & Siviero","s/nº","1948","06","08",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Campo de Introdução de Plantas",NA,NA,NA,"Conf.: g.t. prance em, 1998",NA,NA,"D.M. Dedecca","Campinas","-47.077171","-22.870251",NA,"1949","02","18","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-01-25 15:34:29-02","IAC","IAC","13707","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","R.L. Fróes","22709","1947","11","02",NA,"Brasil","Amazonas","rio Padauari (Padauiri, Padauary/Padauiry), Rio Negro, Tapera",NA,NA,NA,NA,NA,NA,"R.L. Fróes","Santa Isabel do Rio Negro","-64.09318","-0.13952",NA,"1947","11","02","-64.09318","-0.13952",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-01-25 15:39:20-02","IAC","IAC","36937","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","F.A.L. Moraes","45","1998","07","22",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, junto ao Centro Recursos Genéticos (Sede)",NA,NA,NA,NA,NA,NA,"F.A.L. Moraes","Campinas","-47.077171","-22.870251",NA,"1998","07","22","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-01-25 15:39:20-02","IAC","IAC","39809","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","J.E.A. Bertoni & F.A.L. Moraes","156","1999","08","09",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz",NA,NA,NA,"obtido em frente ao prédio recursos genéticos",NA,NA,"J.E.A. Bertoni & F.A.L. Moraes","Campinas","-47.086761","-22.863721",NA,"1999","08","09","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-01-25 15:34:29-02","IAC","IAC","43255","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","L.C. Bernacci & A.F.C. Tombolato","3543","2003","05","15",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, próximo ao Quarentenário",NA,NA,NA,NA,NA,NA,"L.C. Bernacci & A.F.C. Tombolato","Campinas","-47.077171","-22.870251",NA,"2003","05","15","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-07-23 12:02:58-03","CEPLAC","CEPEC","45503","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida",NA,"A. M. de Carvalho","2558","1989","10","26",NA,"Brasil","Bahia","Campus da Escola Agron. da UFBA.",NA,NA,NA,NA,NA,NA,"G. T. Prance","CRUZ DAS ALMAS","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,"30/04/1990",NA
"345","2009-11-26 13:49:04-02","INPA","INPAW","10057","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","S&#227;o Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-19 14:06:05-03","Unimontes","MCMG","121","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","75","2008","05","11",NA,"Brasil","Minas Gerais","APA do Rio PandeirosBalnéario",NA,NA,NA,"Regeneração natural",NA,NA,"Santos R.M.","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"347","2020-11-19 14:06:05-03","Unimontes","MCMG","420","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R,Tolentino,G.","178","2008","07","30",NA,"Brasil","Minas Gerais","APA do Rio PandeirosPântano",NA,NA,NA,"Abóreo",NA,NA,"Santos R.M.","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"348","2016-08-23 10:59:05-03","NHMLondon","NHM-LONDON-BOT","BM000602346","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","George Gardner; b.1812; d.1849; Gardner","1592",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/384d8587045295f1054b73a99dcca1ed3fa3c23f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"-53.08982","-10.773109","Isotype",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4982609"
"349","2019-11-01 14:56:24-03","UnB","UB","121667","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Soares, EA","1539","2001","08","09","Southern America","Brasil","Tocantins","Região do Rio Santa Luzia",NA,NA,NA,"Flores cremes.; Arbórea 5m.; Mata de galeria alterada",NA,NA,NA,"Porto Nacional","-48.430278","-10.18",NA,NA,NA,NA,"-48.430278","-10.18",NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 14:56:24-03","UnB","UB","121666","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Paula, JE","3300","1991","06","19","Southern America","Brasil","Piauí",NA,NA,NA,NA,"Flores esbranquiçadas.; Árvore 8m.; Área de transição entre caatinga e cerrado",NA,NA,NA,"Campo Maior","-42.1685981750488","-4.82777976989746",NA,NA,NA,NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA
"351","2020-08-20 14:57:11-03","UFSC","FLOR","17026","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pinto, G.C.P.; et alii","296/84","1984","09","06",NA,"Brasil","Rio Grande do Norte","Fazenda Ponta da Serra. Ponto F15.",NA,NA,NA,"árvore deliqüescente, de copa ampla com ramos flexuosos; florada e frutificação abundantes Habitat: várzea e baixos da caatinga; solo aluvial, vegetação estepe arbórea aberta (caatinga)","FLOR0017026",NA,"Pinto, G.C.P.","Pilões","-38.0433006286621","-6.26861000061035",NA,"1984","09","06",NA,NA,NA,"9465","auto",NA,NA,NA,NA,NA
"352","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gardner, G","1592","1838",NA,NA,"Southern America","Brazil",NA,"Habitat in Brasiliae aequinoctialis prov. Ceara in campis infra Ico, frequens",NA,NA,NA,"Erro INB revisado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-04-05 12:31:49-03","UNIVASF","HVASF","5591","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","A.P. Fontana","6089","2009","08","17","América do Sul","Brasil","Pernambuco","Reservatório Negreiros para Fazenda Uri, Eixo Norte, lote 3.","450","450",NA,"Árvore, ca. 7m. Inflorescência e botões verdes.","HVASF005591",NA,"F. Gomes-Silva","Salgueiro","-39.18225","-8.098194",NA,"2017","04","10","-39.182250","-8.098194","U",NA,NA,NA,NA,NA,NA,NA
"354","2021-04-05 12:31:49-03","UNIVASF","HVASF","9013","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","J.V.A. Ferreira","7","2010","08","10","América do Sul","Brasil","Paraíba","Área de Canal Lote 7","347","347",NA,"Árvore cerca de 2,5 m de alt. Folhas cartáceas com sinais de herbivoria.","HVASF009013",NA,"F. Gomes-Silva","São José de Piranhas","-38.599808","-7.100308",NA,"2017","04","10","-38.599808","-7.100308","U",NA,NA,NA,NA,NA,NA,NA
"355","2021-04-05 12:31:49-03","UNIVASF","HVASF","9247","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","M.V. Meiado","238","2010","09","10","América do Sul","Brasil","Paraíba","Próximo ao Canal da Transposição","402","402",NA,"#","HVASF009247",NA,"F. Gomes-Silva","São José de Piranhas","-38.609805","-7.152194",NA,"2017","04","10","-38.609805","-7.152194","U",NA,NA,NA,NA,NA,NA,NA
"356","2021-04-05 12:31:49-03","UNIVASF","HVASF","17237","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","V.M. Cotarelli","2249","2012","10","10","América do Sul","Brasil","Paraíba","Sítio Barra da Cabaça, propriedade de seu Jara. Rio Grande (Piancó) com Rio Barra da Cabaça, nos fundos da propriedade","342","342",NA,"Árvore ca. de 13m alt.. Frutos imaturos marrons.","HVASF017237",NA,"V.M. Cotarelli","Conceição","-38.424222","-7.555305",NA,"2012","10","10","-38.424222","-7.555305","U",NA,NA,NA,NA,NA,NA,NA
"357","2021-04-05 12:31:49-03","UNIVASF","HVASF","12024","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","F.F.S. Silva","447","2011","05","19","América do Sul","Brasil","Paraíba","Reservatório Morros","393","393",NA,"Árvore, ca. 5m alt. Inflorescência alva.","HVASF012024",NA,"F. Gomes-Silva","São José de Piranhas","-38.606036","-7.152597",NA,"2017","04","10","-38.606036","-7.152597","U",NA,NA,NA,NA,NA,NA,NA
"358","2021-04-05 12:31:49-03","UNIVASF","HVASF","16962","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","A.C.P. Oliveira","1536","2012","08","29","América do Sul","Brasil","Paraíba","1a Parada","302","302",NA,"Árvore com ca. de 7m alt.. Folhas simples, alternas, com a face adaxial verde amarelado e a face abaxial verde esbranquiçado. Botões esverdeados.","HVASF016962",NA,"F. Gomes-Silva","Triunfo","-38.601919","-6.576327",NA,"2017","04","10","-38.601919","-6.576327","U",NA,NA,NA,NA,NA,NA,NA
"359","2021-04-05 12:31:49-03","UNIVASF","HVASF","12716","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","J.V.A. Ferreira","92","2011","08","16","América do Sul","Brasil","Paraíba","Sítio Patamuté, riacho lajão","311","311",NA,"Árvore cerca de 15 m de alt. Inflorescência alva, com flores diminutas alvas.","HVASF012716",NA,"F. Gomes-Silva","Cajazeiras","-38.537361","-6.955722",NA,"2017","04","10","-38.537361","-6.955722","U",NA,NA,NA,NA,NA,NA,NA
"360","2021-04-05 12:31:49-03","UNIVASF","HVASF","5782","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","J.G. Carvalho-Sobrinho","2363","2009","09","17","América do Sul","Brasil","Ceará","Mata ciliar, próximo ao ponto de soltura de animais","419","419",NA,"Árvore ca. 5m alt. Folhas coriáceas. Frutos imaturos verdes. Comum. Fotos.","HVASF005782","HVASF005782_v01 HVASF005782_v02","F. Gomes-Silva","Mauriti","-38.793186","-7.549497",NA,"2017","04","10","-38.793186","-7.549497","U",NA,NA,NA,NA,NA,NA,NA
"361","2021-04-05 12:31:49-03","UNIVASF","HVASF","19129","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","A.C.P. Oliveira","2166","2013","01","10","América do Sul","Brasil","Paraíba","Sítio Castanheira","254","254",NA,"Árvore com ca. de 7,50m alt.. Folha simples, alterna, com a face adaxial verde amarelado e a face abaxial verde esbranquiçado. Fruto imaturo e verde.","HVASF019129",NA,"F. Gomes-Silva","São José da Lagoa Tapada","-38.144013","-6.951413",NA,"2017","04","10","-38.144013","-6.951413","U",NA,NA,NA,NA,NA,NA,NA
"362","2021-04-05 12:31:49-03","UNIVASF","HVASF","15217","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","V.M. Cotarelli","1617","2012","04","10","América do Sul","Brasil","Paraíba","Lote 07, Sitio Timbaúba. Área Testemunho (2,5%) da ASV Areal 3. Acesso pela rodovia PB 400, Cajazeiras sentido São José de Piranhas","335","335",NA,"Árvore ca. 6m alt. Folhas simples. Frutos imaturos verdes.","HVASF015217",NA,"F. Gomes-Silva","São José de Piranhas","-38.53525","-7.036888",NA,"2017","04","10","-38.535250","-7.036888","U",NA,NA,NA,NA,NA,NA,NA
"363","2021-04-05 12:31:49-03","UNIVASF","HVASF","21739","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","C. Correia","1056","2013","12","04","América do Sul","Brasil","Rio Grande do Norte","Riacho Açude do Saco ca. de 1 Km de Major Felipe, sentido Tenente Ananias, leito do riacho, logo após a casa de dona Maria Sales","285","285",NA,"Árvore ca. de 3 m alt.. Folhas coriáceas, discolor, face abaxial verde-clara, adaxial verde-escura brilhante. Fruto imaturo verde.","HVASF021739",NA,"F. Gomes-Silva","José da Penha","-38.295638","-6.373972",NA,"2013","12","27","-38.295638","-6.373972","U",NA,NA,NA,NA,NA,NA,NA
"364","2021-04-05 12:31:49-03","UNIVASF","HVASF","6580","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","A.P. Fontana","6307","2010","01","12","América do Sul","Brasil","Ceará","Poços, Lote 5","395","395",NA,"Árvore, ca. 15m. Folhas discolores. Frutos verdes. Nome vulgar: oiticica.","HVASF006580",NA,"F. Gomes-Silva","Brejo Santo","-38.852277","-7.590722",NA,"2017","04","10","-38.852277","-7.590722","U",NA,NA,NA,NA,NA,NA,NA
"365","2021-04-05 12:31:49-03","UNIVASF","HVASF","17024","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","R.A. Silva","2091","2012","08","21","América do Sul","Brasil","Paraíba","Estrada de acesso ao Cuncas","357","357",NA,"Árvore com ca. de 12m altura. Flores brancas pouco vistosas, frutos verdes. Presença de abelhas.","HVASF017024",NA,"F. Gomes-Silva","São José de Piranhas","-38.629194","-7.102666",NA,"2017","04","10","-38.629194","-7.102666","U",NA,NA,NA,NA,NA,NA,NA
"366","2021-04-05 12:31:49-03","UNIVASF","HVASF","16971","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","A.C.P. Oliveira","1546","2012","08","30","América do Sul","Brasil","Paraíba","Próximo ao posto de gasolina","299","299",NA,"Árvore com ca. de 5,5m alt.. Folha com a face adaxial verde amarelada e a face abaxial verde esbranquiçada. Fruto imaturo, verde.","HVASF016971",NA,"F. Gomes-Silva","Cajazeiras","-38.594044","-6.888891",NA,"2017","04","10","-38.594044","-6.888891","U",NA,NA,NA,NA,NA,NA,NA
