"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","1552548","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J. G. Saunders",NA,NA,NA,"G. T. Prance","1973","10","19","Brazil","Mato Grosso","Chapada dos Guimarães","Road behind Veu da Noiva. Cerrado.","-55.749698638916","-15.460599899292",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1948488' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552548","NY01552548_01","19209","720.00","720.00","Magnoliophyta","Malvales","South America","sheet","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00971958","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","S. G. Tressens",NA,NA,NA,"H. S. Irwin","1965","09","05","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 50 km N.E. of Brasília","-47.58674","-15.46379",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00971958","NY00971958_01","7980","1000","1000","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00971980","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J. G. Saunders",NA,NA,NA,"J. C. Gomes","1964","10","19","Brazil","Mato Grosso do Sul","Três Lagoas","Fazenda Dr. José Mendes, margem esquerda do rio Sucurui.","-40.48","-12.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00971980","NY00971980_01","2358",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","628251","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"J. Semir","1977","10","21","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha","-47.164784","-22.242395",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628251","NY00628251_01","6735",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1552552","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J. G. Saunders",NA,NA,NA,"R. Goodland","1965","09","17","Brazil","São Paulo","Pirassununga","Emas","-47.370228","-21.932532",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1948495' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552552","NY01552552_01","2",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00971975","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"R. M. Harley","1968","09","28","Brazil","Mato Grosso",NA,"Near Lagoa de Leo c 12 km SW of base camp.","-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00971975","NY00971975_01","10664",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","628250","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","L. B. Smith",NA,NA,NA,"I. Mimura","1961","10","10","Brazil","São Paulo","Sao José dos Campos","Parte superior da encosta leste do vale do Córrego da Ressaca, 6 1/2 km (ao SW ao longo da Rodovia Pres. Dutra) da saída para Sao José dos Campos, 100-500 m ao lado SE da rodovia","-45.88","-23.1703",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628250","NY00628250_01","1","600","600","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","628248","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J. Mattos",NA,NA,NA,"J. R. Mattos","1960","09","20","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha, 3,0 - 3,2 km NNW de Padua Sales","-47.164784","-22.242395",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628248","NY00628248_01","8268",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","628256","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J. G. Saunders",NA,NA,NA,"J. G. Saunders","1990","04","10","Brazil","Paraná",NA,"Just S of Rio Guaviroba on road BR-376 from Curitiba to Ponta Grossa",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628256","NY00628256_01","3201",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","628258","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","L. B. Smith",NA,NA,NA,"L. B. Smith","1964","11","15","Brazil","Santa Catarina","Abelardo Luz","8-12 km north of Abelardo Luz","-52.33","-26.53",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628258","NY00628258_01","13310","900","1000","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","628259","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","L. B. Smith",NA,NA,NA,"L. B. Smith","1956","12","26","Brazil","Santa Catarina","Chapecó","Fazenda Campo Sao Vicente, 24 km west of Campo Erê","-53.18","-26.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256435' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628259","NY00628259_01","9332","900","1000","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","628260","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J. G. Saunders",NA,NA,NA,"J. E. Leite","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=256439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628260","NY00628260_01","116",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-27 07:31:00-03","NY","NYBG","628283","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha",NA,"C. L. Cristóbal",NA,NA,NA,"M. M. Arbo","1996","12","05","Argentina","Corrientes","San Roque","Estancia San Antonio, ca. 30 km al NE de Chavarría, camino a Concepción, 2 km al E de la ruta, al W del casco",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628283",NA,"7083",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","628282","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.","S. G. Tressens",NA,NA,NA,"R. Kummrow","1982","11","17","Brazil","Paraná","Ponta Grossa","Rio Guabirotuba","-50.1617","-25.095",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491647' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628282","NY00628282_01","2105",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:07-03","UNESP-IBB","BOTU","32060","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Mendes, K.R.","2015","02","13","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra",NA,NA,"9999","9999",NA,"BOTU032060",NA,"134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:09:22-03","UNESP-IBB","BOTU","27861","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Ishara, K.L.",NA,NA,NA,"Ishara, K.L.","2008","10","14","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8","48°44'w","22°48's","Subarbusto 0,3m, flores amarelas","BOTU027861",NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 11:09:22-03","UNESP-IBB","BOTU","25827","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Paschoal, M.E.S.",NA,NA,NA,"Paschoal, M.E.S.","2008","09","11","Brasil","São Paulo","Botucatu",NA,"-48.486944","-22.8875","48°29'13w","22°53'15s","Terreno baldio; subarbusto de 35cm de alt.; ramos decumbentes, flores amarelas em meio a muitos pelos; pilosidade recobrindo também ramos e pecíolos. Projeto Plantas Medicinais e Tóxicas do Cerrado.","BOTU025827",NA,"37110908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:09:22-03","UNESP-IBB","BOTU","11277","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Gottsberger, I.S.","1972","11","09","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. ; Coleção: Cerrado Estação 13 de Maio","BOTU011277",NA,"2233124r-91172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:30:49-03","UNESP-IBB","BOTU","25879","PreservedSpecimen","Plantae","Sterculiaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Paschoal, M.E.S.",NA,NA,NA,"Paschoal, M.E.S.","2008","09","11","Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior, terreno baldio, em frente a um bar",NA,NA,"9999","9999",NA,"BOTU025879",NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","3836","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Silva, A. K. C.","2016","01","02","Brasil","Piauí","Piracuruca","Fazenda Capitão de Campos","-41.7092018127441","-3.92806005477905",NA,NA,"Erva, aprox. 90 cm de altura. Folhas membranáceas, novas. Cálice verde, corola amarela, botões florais presentes, frutos imaturos. Frequência: Abundante.","HDELTA003836",NA,"118",NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","3849","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Silva, A. K. C.; Silva, M.L.C.","2015","05","23","Brasil","Piauí","Piracuruca","Fazenda Capitão de Campos","-41.7092018127441","-3.92806005477905",NA,NA,"Erva, com aprox. 70 cm de altura. Folhas novas, flores amarelas, em plena floração, fruto imaturo. Frequente. <ll>dwc_commonname:</ll> Velame","HDELTA003849",NA,"70",NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:31:17-03","UFRJ","RFA","6798","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,NA,"RFA38381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:20:13-03","UFRJ","RFA","14994","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","T.S. Coutinho","2018","05","03","A.P. Duarte","1970","10","07","Brasil","Minas Gerais","Várzea da Palma","para Pirapora","-44.7308006286621","-17.5981006622314",NA,NA,NA,"RFA38330",NA,NA,NA,NA,NA,NA,NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:31:17-03","UFRJ","RFA","8074","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","O.A. Guimarães",NA,NA,NA,"P. Occhioni","1966","11","09","Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Erva","RFA38378",NA,"3404",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:31:17-03","UFRJ","RFA","11183","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","T.S. Coutinho","2018","05","03","P. Occhioni","1971","11","09","Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Herbácea 20 cm de altura. Flores amarela","RFA38369",NA,"4761",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-15 11:14:57-03","FUNED","FUNED-POL","4420","PreservedSpecimen","Plantae","Sterculiaceae/Malvaceae","Waltheria","cf. communis","Waltheria cf. communis",NA,NA,NA,NA,NA,"Calaça,PSST","2009","02","13","Brasil","MG","Januária","Parque Estadual Veredas do Peruaçu, MG. Próximo à sede.","-44.628889","-14.935833","44W 37' 44''","14S 56' 09''",NA,"POL004420","POL004420_p01 POL004420_p02 POL004420_p03 POL004420_p04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:48-03","FUNED","FUNED-POL","4662","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis",NA,NA,NA,NA,NA,"Bastos, E.M.A.F.","2011","05","08","Brasil","MG","Janaúba","Fazenda Coqueiros Mata Seca","-43.463056","-15.709167","43W 27' 47","15S 42' 33",NA,"POL004662","POL004662_p01 POL004662_p03 POL004662_p05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:44:11-03","EAO","IAN","145320","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Argent, GCG; Richards, PW","1968","08","22","Brasil","Mato Grosso","Xavantina","Base Camp Square, terra preta camp. On recently burnt cerrado on laterite.",NA,NA,NA,NA,NA,"IAN145320",NA,"6767",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:44:11-03","EAO","IAN","41764","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN041764",NA,"s.n.",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:44:11-03","EAO","IAN","64155","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Fróes, RL","1951","05","17","Brasil","Pará",NA,"Rio Tocantins. Estrada de ferro.",NA,NA,NA,NA,NA,"IAN064155","IAN064155 IAN064155_e","27131",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:44:11-03","EAO","IAN","73201","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN073201",NA,"s.n.",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:44:11-03","EAO","IAN","41759","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN041759",NA,"s.n.",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:44:11-03","EAO","IAN","41761","PreservedSpecimen","Plantae","Malvaceae","Waltheria","gracilis","Waltheria gracilis","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN041761",NA,"s.n.",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:44:11-03","EAO","IAN","31000","PreservedSpecimen","Plantae","Malvaceae","Waltheria","lanata","Waltheria lanata","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN031000",NA,"s.n.",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:44:11-03","EAO","IAN","30995","PreservedSpecimen","Plantae","Malvaceae","Waltheria","prostrata","Waltheria prostrata","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN030995",NA,"1060",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-20 14:40:35-03","UPM","MACK","733","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","R. O. Crajoinas","2008","10","20","R. O. Crajoinas","2008","11","06","Brasil","SP","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-01-20 14:40:35-03","UPM","MACK","734","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","G. A. Landulfo; A. V. G. Sousa","2008","12","06","G. A. Landulfo","2008","11","20","Brasil","SP","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:08:48-03","CPAN-UFMS","COR","2024","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Pott, V.J.",NA,NA,NA,"Bejarano, B.","1990","09","28","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Pantanal da Nhecolândia. Campo limpo; arenoso; plano.","-56.65","-18.983333","56º39'W","18º59'0''S","Com Flor: amarela; Importância EconômicaForrageira Habito: Erva",NA,NA,"36","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-26 18:08:48-03","CPAN-UFMS","COR","9106","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Gomes,M.S.",NA,NA,NA,"Rodrigues,L.; Carvalho, T.L.","2002","10","05","Brasil","Mato Grosso do Sul","Corumbá","BR 262.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-26 18:08:48-03","CPAN-UFMS","COR","16170","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Velasco, C.S.; Silva, E.B.; Bobadilha, E.L.","2004","11","10","Brasil","Mato Grosso do Sul","Corumbá","Universidade Federal de Mato Grosso do Sul, Campus do Pantanal. Mata Decídua; Solo arenoso; Planície.","-57.6533012390137","-19.0091991424561",NA,NA,"presença de formiga; Com Flor: amarela",NA,NA,"10","100","100",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:19:51-03","UFBA","ALCB","02700","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Noblick, LR","1979","01",NA,"Costa, AL","1969","05","26","Brasil","Bahia","Juazeiro","Baixo Médio São Francisco, Carnaíba e Juremal","-40.5","-9.4","-40.5","-9.4",NA,NA,NA,"s/n",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:19:51-03","UFBA","ALCB","08501","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Guedes, ML",NA,NA,NA,"Guedes, ML; Santos, NS dos","1981","08","21","Brasil","Bahia","Ilha de Itaparica","Região Metropolitana Salvador, Coroa",NA,NA,NA,NA,"Ca. de 2 m de alt. Com flores amarelas.",NA,NA,"04",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:19:51-03","UFBA","ALCB","109785","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Oliveira, DSC de","2013","03",NA,"Oliveira, DSC de; Mattos Andrade, PE de; Duplat, VS; Guedes, ML","2012","11","06","Brasil","Bahia","Salvador",NA,"-38.5","-12.983333","-38.5","-12.983333",NA,NA,NA,"159",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:19:51-03","UFBA","ALCB","109785","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","Oliveira, D","2013","04",NA,"Oliveira, D; Guedes, ML; et al.","2013","04","10","Brasil","Bahia","Salvador","Região Metropolitana de Salvad, APA das Lagoas e Dunas do Abaeté.","-38.5","-12.983333","-38.5","-12.983333","Folhas cartáceas, discolores. Inflorescência com flores amarelas.",NA,NA,"117",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
