"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"226","2008-05-27 22:02:00-03","MO","MOBOT","306178","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|C. Velázquez","Zardini 23951","1990","South America","Paraguay","Río Yhacá, 10 km N of Tebicuary. Gallery forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","11","16","Guairá",NA,"-56.66666","-25.66666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"463","3"
"227","2008-05-27 22:02:00-03","MO","MOBOT","2492888","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Isabel Basualdo","Basualdo 1595",NA,"South America","Paraguay","Cerro Mbatobi",NA,NA,NA,NA,"(Griseb.) Lillo",NA,NA,NA,"Paraguarí",NA,"-57.13333","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","306199","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 28630","1991","South America","Paraguay","Estero del Ypoá, northern part, 10 km E of Nuera Italia. Arroyo Cañabe basin. Southern side of basin on Arroyo Yuquity. Gallery forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","11","11","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612","4"
"229","2008-05-27 22:02:00-03","MO","MOBOT","306192","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|P. Aquino","Zardini 28567","1991","South America","Paraguay","Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé Basin. Gallery forest. (northern side of basin)",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","11","11","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"610","6"
"230","2008-05-27 22:02:00-03","MO","MOBOT","306206","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|G. Garcete","Zardini 28665","1991","South America","Paraguay","Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé basin. Southern side of basin, on Arroyo Cañabé. Gallery forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","11","11","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614","4"
"231","2011-06-09 17:35:00-03","MO","MOBOT","306002","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 36819","1993","South America","Paraguay","Estero del Ypoá: Trinchera Cué. Gallery forest on clay soil along creek.",NA,NA,NA,NA,"(Griseb.) Lillo","S.A.Stace (BM)","8","5","Paraguarí",NA,"-57.38333","-25.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839","4"
"232","2018-09-11 11:10:00-03","MO","MOBOT","306485","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"William J. Hahn","Hahn 2778","1984","South America","Paraguay","Parque Nacional Ybycuí. Dry forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","5","Paraguarí",NA,"-56.6666667","-26.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-44","14"
"233","2009-10-13 12:29:00-03","MO","MOBOT","3185146","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"William T. Gillis","Gillis 10383","1971","South America","Argentina","Plant Introductin Station, Miami. Florida.",NA,NA,NA,NA,"(Griseb.) Lillo","A.A. Alwan & C.A. Stace","3","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","1533233","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Michael H. Nee","Nee 44424",NA,"South America","Bolivia","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,NA,NA,"(Griseb.) Lillo","M. Nee",NA,NA,"Santa Cruz",NA,"-63.95","-18.10833","1150.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2014-01-02 05:36:00-02","MO","MOBOT","100162738","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"D. Villarroel","Villarroel Segarra 192","2005","South America","Bolivia","Localidad de Bella Vista, cerro las yungas, con arboles como T. lapacho, C. vernalis, E. falcata, Prunus spp., Lauraceas, arboles con bastantes ramas secas devido a las heladas.",NA,NA,NA,NA,"(Griseb.) Lillo","Luzmila Arroyo P","11","7","Santa Cruz","Florida","-63.6963889","-18.1922222","1871.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"236","2014-01-02 05:36:00-02","MO","MOBOT","100164351","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"D. Villarroel","Villarroel Segarra 1398","2007","South America","Bolivia","Bella Vista, camino del Refugio hacia las Lajas, ladera con exposición SW, suelos húmedos en las orillas.",NA,NA,NA,NA,"(Griseb.) Lillo","Luzmila Arroyo P","12","10","Santa Cruz","Florida","-63.6730556","-18.2702778","1380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"237","2009-11-02 11:09:00-02","MO","MOBOT","100224838","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J. de Egea Juvinel|R. Elsam","de Egea Juvinel 821","2005","South America","Paraguay","Estancia Redondo.",NA,NA,NA,NA,"(Griseb.) Lillo","J. de Egea","11","7","Ñeembucú",NA,"-58.0391666","-26.5713889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"238","2010-05-07 15:51:00-03","MO","MOBOT","100272009","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Arturo E. Burkart","Burkart 18562","1951","South America","Paraguay","Itacurubí a San José, km 93.",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"239","2013-08-03 06:36:00-03","MO","MOBOT","100313185","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4491","2009","South America","Bolivia","Catarata La P´ajcha. Limitrofe con la provincia Florida.",NA,NA,NA,NA,"(Griseb.) Lillo","L. Arroyo (USZ)","9","20","Santa Cruz","Vallegrande","-63.8241667","-18.4019444","1707.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-16","1"
"240","2010-12-30 14:06:00-02","MO","MOBOT","100333183","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"M. Toledo G.","Toledo G. 213","1993","South America","Bolivia",NA,NA,NA,NA,NA,"(Griseb.) Lillo","A. Jardim (USZ)","10","4","Santa Cruz","Nuflo de Chavez","-61.8133333","-16.7686111","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"241","2011-11-15 10:47:00-02","MO","MOBOT","100428302","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 5010","1991","South America","Paraguay","Cerro Santo Tomás.",NA,NA,NA,NA,"(Griseb.) Lillo","R. Spichiger","10","13","Paraguarí",NA,"-57.0833333","-25.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"242","2012-01-21 22:28:00-02","MO","MOBOT","100443268","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3907","2011","South America","Bolivia","Churo de Sitanos.",NA,NA,NA,NA,"(Griseb.) Lillo","G. A. Parada (USZ) 2011","11","30","Santa Cruz","Vallegrande","-63.9727778","-18.8733334","1635.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-76","1"
"243","2012-06-29 10:48:00-03","MO","MOBOT","100460842","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Boris A. Krukoff","Krukoff 10044","1939","South America","Bolivia","Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,NA,"(Griseb.) Lillo","R.Liesner (MO)","7","1","La Paz","Sud Yungas",NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"244","2018-09-11 10:45:00-03","MO","MOBOT","100548225","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Stephan G. Beck","Beck 17359","1990","South America","Bolivia","de Villa Barrientos 19 km hacia Arapata",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","1","4","La Paz","Sud Yungas",NA,NA,"1125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"245","2018-06-27 05:25:00-03","MO","MOBOT","100548231","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Freddy Zenteno","Zenteno Ruiz 3199","2005","South America","Bolivia","Quebrada Churuma.",NA,NA,NA,NA,"(Griseb.) Lillo","F. Zenteno (LPB)","10","4","Tarija","Arce","-64.1997222","-22.2577778","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"246","2016-04-27 05:36:00-03","MO","MOBOT","100595499","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Fuentes Claros 17844","2013","South America","Bolivia","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","18","La Paz","Franz Tamayo","-68.5425277","-14.4654444","951.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-01","3"
"247","2016-04-27 05:36:00-03","MO","MOBOT","100595584","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Fuentes Claros 17895","2013","South America","Bolivia","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","18","La Paz","Franz Tamayo","-68.5425277","-14.4654444","951.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-01","3"
"248","2016-04-27 05:36:00-03","MO","MOBOT","100595589","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Fuentes Claros 17898","2013","South America","Bolivia","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","18","La Paz","Franz Tamayo","-68.5425277","-14.4654444","951.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-01","2"
"249","2016-04-27 05:36:00-03","MO","MOBOT","100595601","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Fuentes Claros 17903","2013","South America","Bolivia","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","18","La Paz","Franz Tamayo","-68.5425277","-14.4654444","951.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-01","3"
"250","2016-04-27 05:36:00-03","MO","MOBOT","100595619","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Fuentes Claros 17914","2013","South America","Bolivia","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","18","La Paz","Franz Tamayo","-68.5425277","-14.4654444","951.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-01","1"
"251","2014-05-29 09:59:00-03","MO","MOBOT","100708040","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Fuentes Claros 18619","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","1","La Paz","Franz Tamayo","-68.5658333","-14.325","662.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-01","3"
"252","2014-05-29 08:22:00-03","MO","MOBOT","100708322","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Fuentes Claros 18590","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","1","La Paz","Franz Tamayo","-68.5658333","-14.325","662.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-01","3"
"253","2014-05-28 15:02:00-03","MO","MOBOT","100708351","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Fuentes Claros 18575","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","1","La Paz","Franz Tamayo","-68.5658333","-14.325","662.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-01","3"
"254","2014-05-28 10:21:00-03","MO","MOBOT","100708660","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Fuentes Claros 18703","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, ladera alta.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","8","La Paz","Franz Tamayo","-68.5723889","-14.3334722","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3"
"255","2014-05-28 10:42:00-03","MO","MOBOT","100708717","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Fuentes Claros 18712","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, ladera alta.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","8","La Paz","Franz Tamayo","-68.5723889","-14.3334722","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3"
"256","2014-06-03 09:59:00-03","MO","MOBOT","100708740","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Fuentes Claros 18991","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","13","La Paz","Franz Tamayo","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-02","1"
"257","2014-05-29 12:40:00-03","MO","MOBOT","100708823","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Fuentes Claros 18746","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, ladera alta.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","8","La Paz","Franz Tamayo","-68.5723889","-14.3334722","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3"
"258","2014-05-29 13:03:00-03","MO","MOBOT","100708827","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Fuentes Claros 18748","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, ladera alta.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","8","La Paz","Franz Tamayo","-68.5723889","-14.3334722","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3"
"259","2014-05-29 13:18:00-03","MO","MOBOT","100708835","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Fuentes Claros 18750","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, ladera alta.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","8","La Paz","Franz Tamayo","-68.5723889","-14.3334722","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3"
"260","2014-06-02 12:21:00-03","MO","MOBOT","100709013","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Fuentes Claros 18978","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","13","La Paz","Franz Tamayo","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-02","2"
"261","2014-06-02 12:08:00-03","MO","MOBOT","100709035","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Fuentes Claros 18971","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","13","La Paz","Franz Tamayo","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-02","2"
"262","2014-06-02 11:58:00-03","MO","MOBOT","100709046","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Fuentes Claros 18966","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","13","La Paz","Franz Tamayo","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-02","2"
"263","2014-06-02 12:35:00-03","MO","MOBOT","100709176","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Fuentes Claros 18984","2014","South America","Bolivia","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","4","13","La Paz","Franz Tamayo","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-02","1"
"264","2019-04-03 12:44:00-03","MO","MOBOT","101123206","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora","Lectotype","P.G. Lorentz|G. Hieronymus","Lorentz 9","1873","South America","Argentina","without locality",NA,NA,NA,NA,"(Griseb.) Lillo","fide Ribeiro et al.","10",NA,"Salta","Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"265","2010-04-24 08:31:00-03","MO","MOBOT","2337501","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Osvaldo Morrone|Norma B. Deginani|Sandra S. Aliscioni","Morrone 4149","2001","South America","Argentina","51 km de campamento Vespucio camino a El Chorrito, Sa. de Tartagal",NA,NA,NA,NA,"(Griseb.) Lillo","Guaglianone, E. R.","11","26","Salta","Grl. José de San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-10-12 04:36:00-03","MO","MOBOT","101138037","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pedro Acevedo-Rodríguez|M. R. Pace|G.M. Antar|J.R. Fabri|R. Velasques","Acevedo-Rodríguez 16621","2017","South America","Brazil","Serra da Bodoquena, northwestern side of the southern sector along road to Laudjá.",NA,NA,NA,NA,"(Griseb.) Lillo","M.T. Strong","9","1","Mato Grosso do Sul",NA,"-56.7288889","-21.1088889","590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"267","2020-03-11 09:48:00-03","MO","MOBOT","101180285","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Moses Craig","Craig s.n.","1911","South America","Brazil","Cultivated at Missouri Botanical Garden.",NA,NA,NA,NA,"(Griseb.) Lillo","R.L. Liesner (MO)","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"268","2015-12-04 06:34:00-02","MO","MOBOT","1249695","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26013","1994","South America","Paraguay","Parque Nacional Cerro Corá, orilla del Río Aquidaban, cerca de las cabañas",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"10","12","Amambay",NA,"-56.0236111","-22.6319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"824","3"
