"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"47","2021-03-26 15:11:16-03","UFPI","TEPB","341","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schitdl.) K. Schum.",NA,NA,NA,NA,"Del'Arco",NA,"1979","02","07","Brasil","Piauí","São Raimundo Nonato",NA,"-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Jenipapo bravo",NA,NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA
"48","2020-11-19 10:25:18-03","CPAP","CPAP","19524","PreserverdSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl. ) K. Schum.","M.Sobral-Leite","2008","06","11","M.Sobral-Leite","681","2008","03","19","Brasil","PE","Cabo de Santo Agostinho","Litoral, entre os Engenhos Megahype e Cayango, Pedra do Cayango","-35.0349998474121","-8.28666973114014","34°59'77,6W","08°12'73,8S","112","112","Arvoreta de ca De 3m de altura, formadora de ilhas de vegetação no afloramento, junto com Tibouchina multiflora e Clusia sp. FLOR: tubulosas e alaranjadas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Afloramento rochoso.. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA
"49","2019-02-15 11:49:57-02","IPA","IPA","60992","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Taylor, C.M.; Pereira, M.S.","2012","07","25","Costa; Silva, M.B.; Sales de Melo, M.R.C.; Sales de Melo, M.R.C.","1437","1997","12","02","Brasil","Paraíba","Lucena","Praia de Lucena","-34.8689002990723","-6.9002799987793",NA,NA,NA,NA,"2,5m de altura; flores amarelas e frutos verdes.","IPA0060992",NA,"Plantae",NA,"Southern America",NA,"14386","auto",NA,NA,NA,NA
"50","2019-02-15 11:49:57-02","IPA","IPA","83754","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Leite, M.S.","2008","06","11","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","681","2008","03","19","Brasil","Pernambuco","Cabo de Santo Agostinho","Pedra do Cayango, Litoral, entre os Engenhos Magahype e Cayango.","-34.985278","-8.201944","-34.985278","-8.201944","112","112","Arvoreta ca. 3m de altura, formadora de ilhas de vegetação no afloramento, junto com Tibouchina multiflora (Melastomataceae) e Clusia sp. (Clusiaceae). Início de floração. Flores tubulosas e alaranjadas.; Afloramento rochoso.","IPA0083754",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"51","2019-02-15 11:49:57-02","IPA","IPA","84782","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Almeida, E.B.; Nylber; Patricia; Liliane; Adjair; Helen; Nylber; Patricia; Liliane; Adjair; Helen","693","2005","04","19","Brasil","Pernambuco","Ipojuca","RPPN - Nossa Senhora do Outeiro de Maracaípe","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"Árvore ca. 5m de altura; flores amarelas; em frutificação; frutos verdes imaturos.; Restinga, fisionomia campo.","IPA0084782",NA,"Plantae",NA,"Southern America",NA,"22847","auto",NA,NA,NA,NA
"52","2019-02-15 11:49:57-02","IPA","IPA","64596","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Freitas, R.A.","2","2000","08","30","Brasil","Rio Grande do Norte","Tibau do Sul","Praia de Cacimbinha","-35.0918998718262","-6.18666982650757",NA,NA,NA,NA,"Arbusto ca. 3m de altura; em frutificação.; Restinga.","IPA0064596",NA,"Plantae",NA,"Southern America",NA,"13790","auto",NA,NA,NA,NA
"53","2019-02-15 11:49:57-02","IPA","IPA","59404","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Cestaro, L.A.","482","1999","02","28","Brasil","Rio Grande do Norte","Macaíba","tabuleiro, próximo Cachoeira do Riacho em Boa Cica. Solo arenoso.","-35.141667","-6.066667","-35.141667","-6.066667","40","40","Arvoreta, 3m de altura. Flor amarela.","IPA0059404",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:49:57-02","IPA","IPA","32734","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Kirkbride, J.H.",NA,NA,NA,"Harley, R.M.","19084","1977","02","26","Brasil","Bahia",NA,"Serra do Açuruá, Lagoa de Itaparica 10 km West of the São Inácio/Xique Xique road at the turning 13,1 km North of São Inácio.","-42.766667","-11.016667","-42.766667","-11.016667","300","400","Shrub to 3m with fleshy, soft leaves, bright glossy green above, paler beneath. Fruit green.","IPA0032734",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:49:57-02","IPA","IPA","30988","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Rocha, R.F.A.","1982","03","20","Rocha, R.F.A.","177","1982","03","17","Brasil","Alagoas","Piaçabuçu","próximo ao Pontal do Peba.","-36.434398651123","-10.4055995941162",NA,NA,NA,NA,"Árvore pequena. Flor amarela. Independente.; Restinga. Solo bem drenado.","IPA0030988",NA,"Plantae",NA,"Southern America",NA,"16123","auto",NA,NA,NA,NA
"56","2019-08-27 13:32:34-03","IAP","PACA-AGP","65750","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","L. B. Smith","1957",NA,NA,"Reitz & Klein","3165","1956","04","19","Brasil","SC","Itajaí","Luis Alves - Braço Joaquim","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 14445; mata; árvore; fruto imaturo: verde, 5-6 cm de diâmetro; altit. 350 m; altura 15 m. Habitat: mata Fenofase: fruto imaturo Hábito: árvore Ecossistema: MATA","PACA065750",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA
"57","2019-08-27 13:32:34-03","IAP","PACA-AGP","58217","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","A. L. Prado","1984","04","25","P. R. Reitz","4803","1952","12","05","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 7424; mata; árvore; fl.. Habitat: in silva Fenofase: flor Hábito: árvore Ecossistema: MATA","PACA058217",NA,"Magnoliophyta","Rubiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA
"58","2019-08-27 13:32:34-03","IAP","PACA-AGP","58267","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","A. L.Prado","1984","04","25",NA,NA,"1951","03","01","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 7434; fr. Habitat: in silva Fenofase: fruto","PACA058267",NA,"Magnoliophyta","Rubiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA
"59","2019-08-27 13:32:34-03","IAP","PACA-AGP","58273","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","A. L. Prado","1984","04","25","R. Klein","310","1952","12","03","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 7425; Eq. Ecologia n. 152; fruto da mesma árvore sob R. Klein n. 305; mata; árvore; altit. 50 msm; altura 20 m. Habitat: in silva Hábito: árvore Ecossistema: MATA","PACA058273",NA,"Magnoliophyta","Rubiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA
"60","2019-08-27 13:32:34-03","IAP","PACA-AGP","65749","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","L. B. Smith","1958",NA,NA,"Reitz & Klein","6612","1958","03","26","Brasil","SC","São Francisco do Sul","Três Barras - Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HBR 16469; árvore; fruto 6 cm de diâmetro; altit. 200 m; altura 15 m. Habitat: mata Fenofase: fruto Hábito: árvore Ecossistema: MATA","PACA065749",NA,"Magnoliophyta","Rubiales",NA,NA,"23627","auto","Magnoliatae",NA,NA,NA
"61","2021-03-24 17:09:56-03","UFES","SAMES","7445","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Verdi,M.","2010","05","26","Verdi,M.; Souza,N.L.de.;Klemz,G.;Klettenberg,D.H.","4501","2010","09","28","Brasil","Santa Catarina","Santa Catarina","Garopaba. Morro da Ressacada. Coleta no interior do fragmento.",NA,NA,"-486900000.0","-280800000.0","147","147","Estágio médio de regeneração. Habitat: Floresta Ombrófila Densa Habito: Árvore","SAMES07445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-27 13:52:43-03","UFS","ASE","16473","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Barbosa, MF","2011","03","02","Silva, ACC","243","2010","04","23","Brasil","Sergipe","Canindé de São Francisco","Unid. de Conser. Monumento Natural Grota do Angico, Trilha.","-37.789167","-9.66","-37.789167","-9.66",NA,NA,"Árvore, folhas opostas, fruto imaturo de cor verde.; Árvore, folhas opostas, fruto imaturo de cor verde.; Caatinga.","ASE0023063","ASE0023063","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"63","2019-11-27 13:52:43-03","UFS","ASE","19588","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Pessoa, MC","2012","10",NA,"Nascimento - Júnior, JE","739","2011","02","25","Brasil","Sergipe","Barra dos Coqueiros","Próximo as dunas do povoado Jatobá","-37.038611","-10.908889","-37.038611","-10.908889",NA,NA,"Arbusto. Flores amarelas.; Arbusto. Flores amarelas.; Anteduna.","ASE0025901","ASE0025901","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-27 13:52:43-03","UFS","ASE","21020","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Pessoa, MC","2012","10",NA,"Prata, AP; Silva, TC; Santos, LAS","2764","2011","08","10","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.026083","-10.933861","-37.026083","-10.933861",NA,NA,"Árvore; frutos verdes imaturos.; Árvore; frutos verdes imaturos.; Restinga.","ASE0027185","ASE0027185","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-27 13:52:43-03","UFS","ASE","23540","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Oliveira, EVS","2012","01","25","Oliveira, EVS","29","2012","01","25","Brasil","Sergipe","Aracaju","Povoado Mosqueiro, Próximo ao farol do mosqueiro.","-37.145","-11.128889","-37.145","-11.128889",NA,NA,"Flores grandes e amarelas.; Flores grandes e amarelas.; Restinga, solo de areias brancas.","ASE0028925","ASE0028925","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-27 13:52:43-03","UFS","ASE","23545","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Barbosa, MR","2012","10",NA,"Oliveira, EVS","37","2012","01","25","Brasil","Sergipe","Aracaju","Povoado Mosqueiro, Próximo ao farol do mosqueiro.","-37.145","-11.128889","-37.145","-11.128889",NA,NA,"Flores amarelas, pedúnculo longo, cerca de 70 cm.; Flores amarelas, pedúnculo longo, cerca de 70 cm.; Restinga, solo de areias brancas.","ASE0028929","ASE0028929","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-27 13:52:43-03","UFS","ASE","23553","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Pessoa, MC","2012","10",NA,"Oliveira, EVS","51","2012","01","25","Brasil","Sergipe","Aracaju","Povoado Mosqueiro, Próximo ao farol do mosqueiro.","-37.145","-11.128889","-37.145","-11.128889",NA,NA,"Árvore sobre as dunas.; Árvore sobre as dunas.; Restinga, solo de areias brancas.","ASE0028934","ASE0028934","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"68","2019-11-27 13:52:43-03","UFS","ASE","2552","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","UpBcub","2007",NA,NA,"Santana, MC","106","1982","06","17","Brasil","Sergipe","Aracaju","Pov. Areia branca","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"Arbusto. Folhas simples e opostas, flores cremes, frutos imaturos verdes.; Arbusto. Folhas simples e opostas, flores cremes, frutos imaturos verdes.; Restinga","ASE0014358","ASE0014358","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"69","2019-11-27 13:52:43-03","UFS","ASE","3151","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Oliveira, EVS","2012","02","09","Lima, AC","290","1983","09","10","Brasil","Sergipe","Aracaju","Praia de Atalaia","-37.130556","-11.0925","-37.130556","-11.0925",NA,NA,"Arbusto. Folhas simples e opostas, flores amarelas.; Arbusto. Folhas simples e opostas, flores amarelas.; Restinga","ASE0014792","ASE0014792","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"70","2019-11-27 13:52:43-03","UFS","ASE","5265","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","UpBcub","2007",NA,NA,"Fonseca, MR; Santos, E","ASE5265","1992","03","14","Brasil","Sergipe","Canindé de São Francisco","Pov. Cabeça do Negro","-37.789167","-9.66","-37.789167","-9.66",NA,NA,"Arbusto. 2.5. m. Flores amarelas. Frutos imaturos verdes.; Arbusto. 2.5. m. Flores amarelas. Frutos imaturos verdes.; Caatinga arbustivo-arbórea","ASE0016078","ASE0016078 ASE0016078_1","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"71","2019-11-27 13:52:43-03","UFS","ASE","5533","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","UpBcub","2007",NA,NA,"Mattos Silva, LA; S.C.Sant'Ana; J.G.Jardim; E.B. dos Santos","3024","1994","06","15","Brasil","Sergipe","Estância","Rodovia que liga Abaís à BR-101, cerca de 1 Km ao","-37.292222","-11.321389","-37.292222","-11.321389",NA,NA,"Arbusto. 2. m. Cálice esverdeado, corola amarela. Frutos imaturos, cor verde com matizes brancas.; Arbusto. 2. m. Cálice esverdeado, corola amarela. Frutos imaturos, cor verde com matizes brancas.; Vegetação de restinga ou Dunas","ASE0016197","ASE0016197","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-27 13:52:43-03","UFS","ASE","5901","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Pessoa, MC","2012","10",NA,"Landim, M","152","1994","09","15","Brasil","Sergipe","Barra dos Coqueiros","Ilha de Santa Luzia","-37.038611","-10.908889","-37.038611","-10.908889",NA,NA,"Arbusto. 2. m.; Frutos verdes e maduros.; Arbusto. 2. m.; Frutos verdes e maduros.; Restinga","ASE0016441","ASE0016441","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"73","2019-11-27 13:52:43-03","UFS","ASE","6154","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Barbosa, MR","2012","10",NA,"Landim, M","409","1995","06","23","Brasil","Sergipe","Barra dos Coqueiros","área próxima ao Porto de SE","-37.038611","-10.908889","-37.038611","-10.908889",NA,NA,"árvore. 5. m. Flores e frutos imaturos verdes.; árvore. 5. m. Flores e frutos imaturos verdes.; Restinga","ASE0016644","ASE0016644","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-27 13:52:43-03","UFS","ASE","8120","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Barbosa, MR","2012","10",NA,"Landim, M; V.Schettino; V.B.Santana; Santos, E","1502","2000","08","11","Brasil","Sergipe","Aracaju","Praia de aruana","-37.130556","-11.0925","-37.130556","-11.0925",NA,NA,"arbusto. 2. m. Flores com pétalas laranja e frutos imaturos verdes.; arbusto. 2. m. Flores com pétalas laranja e frutos imaturos verdes.; Dunas costeiras","ASE0017987","ASE0017987","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-27 13:52:43-03","UFS","ASE","23742","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Barbosa, MR","2012","10",NA,"Oliveira, DG; Farias, MCV; Conceição, GG; Déda, RM; Freire, GS; Barbosa, P; Oliveira, DG; Vas","386","2012","06","02","Brasil","Sergipe","Brejo Grande","Povoado Brejão dos Negros, Solo arenoso","-36.555167","-10.371861","-36.555167","-10.371861",NA,NA,"Frutos imaturos verdes; Frutos imaturos verdes; Restinga","ASE0029223","ASE0029223","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-27 13:52:43-03","UFS","ASE","38726","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Silva, FO","2017","05","27","Silva, FO; Fabricante, JR","73","2017","05","11","Brasil","Sergipe","Pirambu","Lagoa Redonda, Reserva Biológica de Santa Isabel, Ambiente aberto com alta incidencia solar, próximo ao mar e ao rio, solos arenosos.","-36.4614","-10.4014","-36.4614","-10.4014",NA,NA,"Árvore. Aprox. 2m de altura. Flores amarelas com estames e estigmas expostos, estames marrons, estigmas verdes, presenca de tubulo alongao amarelado. Botões florais esverdeados. Caule lenhoso marrom liso. Folhas enrugadas verdes, mar","ASE0040106",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:40:25-03","UNICAMP","UEC","161597","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Borges, RL; Borges, RL","2020","01",NA,"Coelho, R; Bertini, PP","370","2011","02","01","Brazil","Ceará",NA,"canoa quebrada, ao lado da duna com helices",NA,NA,NA,NA,NA,NA,"arbusto com 3m, flores brancas e amareladas e frutos maduros enegrecidos","UEC039101","UEC039101","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:40:25-03","UNICAMP","UEC","39184","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","15","Harley, RM","19084","1977","02","26","Brazil","Bahia","Santo Inácio","lagoa itaparica 10 km west of the são inácio - xique xique road at the turning 13.3 km. north of são inácio","-42.766667","-11.016667","-42.766667","-11.016667","300","400","shrub to 3m, with fleshy, soft leaves , bright glossy green above, paler beneath, fruit green","UEC113327","UEC113327","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:40:25-03","UNICAMP","UEC","37465","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","15","Harley, RM","19084","1977","02","26","Brazil","Bahia","Santo Inácio","lagoa itaparica 10 km west of the são inácio - xique xique road at the turning 13.3 km. north of são inácio","-42.766667","-11.016667","-42.766667","-11.016667","300","400","shrub to 3m, with fleshy, soft leaves , bright glossy green above, paler beneath, fruit green","UEC113323","UEC113323","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:40:25-03","UNICAMP","UEC","50371","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Pinheiro, RS","1787","1972","01","28","Brazil","Bahia","Itamaraju","rodovia para F. São josé de baixo","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"arvorezinha 3m, flor amarela, estames creme , cálice verde, pastaria","UEC113321","UEC113321","Magnoliopsida",NA,NA,NA,"55932","auto",NA,NA,NA,NA
"81","2019-08-20 10:25:22-03","UNICAMP","UEC","31027","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Graziela","22","1953","02","17","Brazil","Rio de Janeiro","Cabo Frio","arraial do cabo","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"UEC113326","UEC113326","Magnoliopsida",NA,NA,NA,"40069","auto",NA,NA,NA,NA
"82","2021-03-01 16:40:25-03","UNICAMP","UEC","50072","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Duarte, AP","8656","1964","12","30","Brazil","Rio de Janeiro","Cabo Frio","campos novos, estrada de campos","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"arbusto de flores creme vistosas em solo mais ou menos alagado","UEC113322","UEC113322","Magnoliopsida",NA,NA,NA,"40069","auto",NA,NA,NA,NA
"83","2021-03-01 16:40:25-03","UNICAMP","UEC","31025","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Duarte, AP","8656","1964","12","30","Brazil","Rio de Janeiro","Cabo Frio","campos novos, estrada de campos","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"arbusto de flores creme vistosas em solo mais ou menos alagado","UEC113324","UEC113324","Magnoliopsida",NA,NA,NA,"40069","auto",NA,NA,NA,NA
