"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","626805","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Wilkes Expedition",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"NY00626805","NY00626805_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438423' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","685239","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","G. Eiten","1966","07","24","Brazil","Rio de Janeiro","Resende","Itatiaia National Park, south face of Mt. Itatiaia, in valley of the creek Rio Campo Belo","-44.4467","-22.4692",NA,NA,"NY00685239","NY00685239_01","L. de F. de Carvalho",NA,NA,NA,"1145","1145","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887754' target='other'> <mi>dwc_moreinfo</mi></a>","7356",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","626819","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","T. Sendulsky","1967","01","14","Brazil","São Paulo","Sao Paulo","7km south of center of city of Sao Paulo, in Indianópolis.","-46.662836","-23.605789",NA,NA,"NY00626819","NY00626819_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438418' target='other'> <mi>dwc_moreinfo</mi></a>","554",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","626786","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. Reitz","1958","08","01","Brazil","Santa Catarina","Rio do Sul","Serra do Matador.","-49.6431","-27.2144",NA,NA,"NY00626786","NY00626786_01","M. H. Nee",NA,NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438403' target='other'> <mi>dwc_moreinfo</mi></a>","6873",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","626828","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","E. Pereira","1958","10","24","Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Mesa do Imperador.","-43.257779","-22.970378",NA,NA,"NY00626828","NY00626828_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438420' target='other'> <mi>dwc_moreinfo</mi></a>","4434",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","626821","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. C. Lindeman","1971","07","21","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos, vale acima da Fazenda Bonfim. Acima da Gruta do Presidente.",NA,NA,NA,NA,"NY00626821","NY00626821_01","M. H. Nee",NA,NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438427' target='other'> <mi>dwc_moreinfo</mi></a>","6399",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","822623","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel","1824","07",NA,"Brazil",NA,NA,"In sylvis umbrosis",NA,NA,NA,NA,"NY00822623","NY00822623_01","M. Vignoli-Silva",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=920010' target='other'> <mi>dwc_moreinfo</mi></a>","332",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","626815","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","O. Handro","1974","02","14","Brazil","São Paulo","Sao Paulo","Agua Funda, no Jardim Botânico.","-46.618358","-23.646109",NA,NA,"NY00626815","NY00626815_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438417' target='other'> <mi>dwc_moreinfo</mi></a>","2243",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","626811","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. Bittner","1987","12","02","Brazil","Paraná","Curitiba","Capao Edmaeai Fisicine.","-49.2731","-25.4281",NA,NA,"NY00626811","NY00626811_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438397' target='other'> <mi>dwc_moreinfo</mi></a>","33",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","626809","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","F. C. Hoehne","1936","10","06","Brazil","São Paulo",NA,"Est. Biol., A. Serra.",NA,NA,NA,NA,"NY00626809","NY00626809_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438399' target='other'> <mi>dwc_moreinfo</mi></a>","934",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","626814","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","A. Peixoto","1985","02","04","Brazil","Espírito Santo","Santa Teresa","Estrada de Sta. Tereza a Nova Lombardia, sitio do Sr. Alcebiades.","-40.6003","-19.9358",NA,NA,"NY00626814","NY00626814_01","M. H. Nee",NA,NA,NA,"700","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438425' target='other'> <mi>dwc_moreinfo</mi></a>","3456",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","626789","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M. Kirizawa","1983","07","28","Brazil","São Paulo","Moji das Cruzes","Serra do mar. Próximo da picada Moji-Bertioga.","-46.1881","-23.5231",NA,NA,"NY00626789","NY00626789_01","M. H. Nee",NA,NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438402' target='other'> <mi>dwc_moreinfo</mi></a>","1007",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","626796","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel","1821",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00626796","NY00626796_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438414' target='other'> <mi>dwc_moreinfo</mi></a>","412",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1281362","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M. M. Saavedra","2010","05","19","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para os Tres Picos.","-44.6075","-22.4353",NA,NA,"NY01281362","NY01281362_01","M. H. Nee",NA,NA,NA,"1113",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1687697' target='other'> <mi>dwc_moreinfo</mi></a>","1019",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","626895","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. H. Soares-Silva","1989","09","08","Brazil","Paraná","Londrina","Floresta Godoy.","-51.18","-23.3",NA,NA,"NY00626895","NY00626895_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770635' target='other'> <mi>dwc_moreinfo</mi></a>","250",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1018743","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. Marquete","2002","08","27","Brazil","Rio de Janeiro","Teresópolis","Posse. Serra dos Órgãos, ao lado da trilha a esquerda do caminho para as Torres.","-43.02817","-22.37356",NA,NA,"NY01018743","NY01018743_01","M. H. Nee",NA,NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262317' target='other'> <mi>dwc_moreinfo</mi></a>","3396",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","626803","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel","1821",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00626803","NY00626803_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438411' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","778910","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. Simão-Bianchini","2000","09","08","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Mococa.","-45.4097","-23.6203",NA,NA,"NY00778910","NY00778910_01","L. Rossi",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799780' target='other'> <mi>dwc_moreinfo</mi></a>","1418",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","685238","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","G. Eiten","1966","07","24","Brazil","Rio de Janeiro","Resende","Itatiaia National Park, south face of Mt. Itatiaia, in valley of the creek Rio Campo Belo","-44.4467","-22.4692",NA,NA,"NY00685238","NY00685238_01","L. de F. de Carvalho",NA,NA,NA,"1145","1145","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887748' target='other'> <mi>dwc_moreinfo</mi></a>","7356",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","626820","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","T. Sendulsky","1967","01","14","Brazil","São Paulo","Sao Paulo","7km south of center of city of Sao Paulo, in Indianópolis.","-46.662836","-23.605789",NA,NA,"NY00626820","NY00626820_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438419' target='other'> <mi>dwc_moreinfo</mi></a>","554",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","626797","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel","1821",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00626797","NY00626797_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438415' target='other'> <mi>dwc_moreinfo</mi></a>","412",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","626790","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. Reitz","1958","01","21","Brazil","Santa Catarina","Sao Francisco do Sul","Três Barras, Garuva.","-48.6381","-26.2433",NA,NA,"NY00626790","NY00626790_01","M. H. Nee",NA,NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438405' target='other'> <mi>dwc_moreinfo</mi></a>","6243",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","626829","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. Ribeiro","1987","09","10","Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Morro Queimado. Vertente norte.","-43.27","-22.97",NA,NA,"NY00626829","NY00626829_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438422' target='other'> <mi>dwc_moreinfo</mi></a>","1077",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","626791","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. M. Klein","1955","04","14","Brazil","Santa Catarina","Itajaí","Cunhas.","-48.6617","-26.9081",NA,NA,"NY00626791","NY00626791_01",NA,NA,NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438421' target='other'> <mi>dwc_moreinfo</mi></a>","1292",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","626823","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. C. Lindeman","1966","05","03","Brazil","Paraná",NA,"Brandalize.",NA,NA,NA,NA,"NY00626823","NY00626823_01","M. H. Nee",NA,NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438401' target='other'> <mi>dwc_moreinfo</mi></a>","1211",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","626788","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. H. Kirkbride Jr.","1972","04","26","Brazil","Rio de Janeiro",NA,"At the base of a waterfall 500m N of the road, 17km from praça da Parati on road from Parati to Cunha.",NA,NA,NA,NA,"NY00626788","NY00626788_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438412' target='other'> <mi>dwc_moreinfo</mi></a>","1735",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","626800","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel",NA,NA,NA,"Brazil",NA,NA,"Serra da Mantiqueira",NA,NA,NA,NA,"NY00626800","NY00626800_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438389' target='other'> <mi>dwc_moreinfo</mi></a>","319",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01096229","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. C. Forzza","2004","02","05","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, próximo a Janela do Céu.","-43.8717","-21.6794",NA,NA,"NY01096229","NY01096229_01","J. R. Stehmann",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235685' target='other'> <mi>dwc_moreinfo</mi></a>","2662",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","626807","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","R. M. Klein","1955","02","08","Brazil","Santa Catarina","Itajaí","Cunhas.","-48.6617","-26.9081",NA,NA,"NY00626807","NY00626807_01","M. H. Nee",NA,NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438406' target='other'> <mi>dwc_moreinfo</mi></a>","1151",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","626798","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00626798","NY00626798_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438387' target='other'> <mi>dwc_moreinfo</mi></a>","332",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","626792","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","L. Riedel","1823","07",NA,"Brazil",NA,NA,"Serra de Argoas.",NA,NA,NA,NA,"NY00626792","NY00626792_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438386' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2486234","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Y. E. J. Mexia","1930","11","29","Brazil","Minas Gerais","Viçosa","Agricultural College lands. Chacha Valley, upper road","-42.8819007873535","-20.7539005279541",NA,NA,"NY02486234",NA,NA,NA,NA,NA,"675",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2702390' target='other'> <mi>dwc_moreinfo</mi></a>","5378","13937","auto","Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2486235","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Y. E. J. Mexia","1930","03","06","Brazil","Minas Gerais","Viçosa","Agricultural College lands. Morro de Antonio Caetano; overgrown slope","-42.8819007873535","-20.7539005279541",NA,NA,"NY02486235",NA,NA,NA,NA,NA,"700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2702391' target='other'> <mi>dwc_moreinfo</mi></a>","4435a","13937","auto","Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","2486232","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Y. E. J. Mexia","1930","05","03","Brazil","Minas Gerais","Viçosa","Beyond Areponga; Fazenda da Serra; understory of rainforest.","-42.8819007873535","-20.7539005279541",NA,NA,"NY02486232",NA,NA,NA,NA,NA,"1300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2702386' target='other'> <mi>dwc_moreinfo</mi></a>","4662","13937","auto","Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","687496","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","A. Custodio Filho","1987","04","28","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,"NY00687496","NY00687496_01",NA,NA,NA,NA,"890","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=875969' target='other'> <mi>dwc_moreinfo</mi></a>","1332","19656","auto","Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","626825","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Liene","1958","07","01","Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Mesa do Imperador.","-43.257779","-22.970378",NA,NA,"NY00626825","NY00626825_01","M. H. Nee",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438391' target='other'> <mi>dwc_moreinfo</mi></a>","3073",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","626794","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","G. Gardner","1837","02",NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos.","-43.073169","-22.496706",NA,NA,"NY00626794","NY00626794_01","M. H. Nee",NA,NA,NA,NA,NA,"Comm. am. Shuttleworth 1838. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438429' target='other'> <mi>dwc_moreinfo</mi></a>","550",NA,NA,"Magnoliophyta","Solanales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-01-28 13:11:34-03","MCN-PUC-MINAS","HPUC-MG","ANG3629","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum",NA,NA,"2010",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Gandarela - Município de Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Florística e Fitossociologia para ampliação de mina de dolomito calcário. Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
