"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"538","2019-10-09 11:17:09-03","UFBA","ALCB","53710","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8309","2001","04","13","Brasil","Bahia","Itaête","-41.116667","-13.15","-41.116667","-13.15",NA,NA,"ALCB028021","ALCB028021","Paraguaçu, Assentamento Baixão, área de lote","2001","08",NA,"2,5m. Folíolos membranáceos, discolores, vilosos. Flores vistosas amarelo-ouro.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-10-09 11:17:09-03","UFBA","ALCB","53710","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8309","2001","04","13","Brasil","Bahia","Itaête","-41.116389","-13.151667","-41.116389","-13.151667",NA,NA,NA,NA,"Paraguaçu, Assentamento Baixão,  rea de lote","2001","08",NA,"2,5m. Folíolos membranáceos, discolores, vilosos. Flores vistosas amarelo-ouro.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-10-09 11:17:09-03","UFBA","ALCB","53762","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","199","2001","04","13","Brasil","Bahia","Itaête","-41.106667","-13.149167","-41.106667","-13.149167",NA,NA,NA,NA,"Paraguaçu, Fazenda Baixão","2001","08",NA,"1,5m. Folhas coriáceas, face abaxial pubescente. Flores com pétalas amarelas, estames amarelos e botões verdes.; Mata ciliar.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-10-09 11:17:09-03","UFBA","ALCB","54074","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","314","2001","06","03","Brasil","Bahia","Lençóis","-41.18","-12.34","-41.18","-12.34",NA,NA,"ALCB028016","ALCB028016","Chapada Diamantina, Assentamento Rio Bonito, área de reserva","2001","09",NA,"2,0m. Folíolos cartáceos, pubescentes. Flores com cálice verde e pétalas amarelo-ouro.; Área em regeneração, substrato arenoso.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-10-09 11:17:09-03","UFBA","ALCB","55122","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Harley, RM","Harley, RM; Queiroz, LP de; Andrade, BS; Carneiro, AS; Silva, MB da","PFB54327","2001","04","27","Brasil","Bahia","Casa Nova","-41.149444","-9.41","-41.149444","-9.41",NA,NA,"ALCB028068","ALCB028068","Baixo Médio São Francisco, próximo a Casa Nova velha, 17 km do entroncamento na estrada BA 235 para Remanso, 35 km depois de Casa Nova.","2001","05",NA,"Arbusto, até 3 m alt. Folhas cartáceas, verde-acinzentadas na face inferior. Flores com sépalas amarelo-limão, pétalas amarelas.; Dunas do Rio São Francisco. Vegetação arbustiva, com árvores.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-10-09 11:17:09-03","UFBA","ALCB","55715","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Bautista, HP","Jesus, NG de; Ribeiro, T; Bautista, HP; Tourinho, R","PFB1288","2001","04","05","Brasil","Bahia","Miguel Calmon","-40.554444","-11.4075","-40.554444","-11.4075","820","820","ALCB028070","ALCB028070","entre a Fazenda Pé de Serra e o riacho do Caldeirão.",NA,NA,NA,"Árvore, ca. 3 m al. Folhas cartáceas. Cálice verde, corola amarela, estames verdes, estilete verde com pelos amarelados.; Vegetação arbórea, semi-caducifolia","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-10-09 11:17:09-03","UFBA","ALCB","56020","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Santana, DL; Loureiro, DM; Guedes, ML","501","2001","11","02","Brasil","Bahia","Jequié","-40.083333","-13.85","-40.083333","-13.85",NA,NA,"ALCB028018","ALCB028018","Sudoeste, Bairro Amaralina","2001","12",NA,"1,80 m. Folíolos membranáceos, discolores, pubescentes. Inflorescência com flores vistosas amarelo-ouro. Frequente.; arbustiva densa, trechos antropizados.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-10-09 11:17:09-03","UFBA","ALCB","56584","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","9324","2001","08","14","Brasil","Bahia","Cravolândia","-39.820278","-13.423056","-39.820278","-13.423056",NA,NA,"ALCB027937","ALCB027937","Sudoeste, Assentamento Palestina","2001","03",NA,"2,5m. Folíolos membranáceos, discolores, vilosos. Frutos imaturos verdes. Ocasional.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-10-09 11:17:09-03","UFBA","ALCB","56611","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","435","2001","08","14","Brasil","Bahia","Cravolândia","-39.820278","-13.390278","-39.820278","-13.390278",NA,NA,"ALCB027963","ALCB027963","Sudoeste, Assentamento Palestina","2002","01",NA,"2m. Folíolos membranáceos, discolores, face adaxial verde brilhante. Flores com pétalas amarelo-ouro. Frutos jovens verdes. Frequente.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-10-09 11:17:09-03","UFBA","ALCB","61511","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Oliveira, RP de; Alunos de Botânica III","s/n","2002","06",NA,"Brasil","Bahia","Morro do Chapéu","-41.15","-11.55","-41.15","-11.55",NA,NA,"ALCB027938","ALCB027938","Piemonte da Diamantina, Caminho para Jacobina","2003","06",NA,"de ca. 2,5 m., ramos pubescentes. Folhas com folíolos pubescentes, discolores. Inflorescência com flores vistosas, amarelo-ouro. Frutos imaturos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-10-09 11:17:09-03","UFBA","ALCB","61511","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Oliveira, RP de; Alunos de Botânica III","s/n","2002","06",NA,"Brasil","Bahia","Morro do Chapéu","-41.15","-11.55","-41.15","-11.55",NA,NA,NA,NA,"Piemonte da Diamantina, Caminho para Jacobina","2003","06",NA,"de ca. 2,5 m., ramos pubescentes. Folhas com folíolos pubescentes, discolores. Inflorescência com flores vistosas, amarelo-ouro. Frutos imaturos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-10-09 11:17:09-03","UFBA","ALCB","61818","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Barreto, MI","Barreto, MI","s/n","2000","11","24","Brasil","Bahia","Salvador","-38.416667","-12.95","-38.416667","-12.95",NA,NA,"ALCB027939","ALCB027939 ALCB027939_1","Região Metropolitana Salvador, Parque Metropolitano de Pituaçu","2000","11",NA,"de ca. 2,5m . Folhas com folíolos discolores, cartáceos. Inflorescência com flores vistosas , amarelas com pétalas caducas. Fruto cápsula.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-10-09 11:17:09-03","UFBA","ALCB","61942","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Xavier, AB; Anjos, BA dos; Rigueira, D; Oliveira, VF de; Guedes, ML; Roque, N; et al.","07","2003","04","28","Brasil","Bahia","Caetité","-42.505278","-14.184444","-42.505278","-14.184444",NA,NA,"ALCB027941","ALCB027941","Serra Geral, Estrada para Brejinho das Ametistas, ca. 15Km. da cidade","2003","08",NA,"de ca.2m., com os ramos novos pubescentes. Folhas com folíolos coriáceos, discolores, Flores com pétalas amarelo-ouro. Frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-10-09 11:17:09-03","UFBA","ALCB","62013","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby",NA,"Queiroz, LP de; Reis, PS; Sátiro, LN; Santos, CC dos; Rios, L","7416","2002","09","01","Brasil","Bahia","Casa Nova","-41.230556","-9.3125","-41.230556","-9.3125",NA,NA,"ALCB029174","ALCB029174","Entrocamento para a cidade velha de Casa Nova.",NA,NA,NA,"Arvoreta ca. 3 m alt., virgada, tronco castanho com lenticelas brancas. Folíolo cartáceos discolores com face abaxial verde cinérea. Flores com sépalas verdes-amareladas e pétalas amarelo-ouro.; Caatinga arbustiva aberta em solo areno","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-10-09 11:17:09-03","UFBA","ALCB","62017","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby",NA,"Queiroz, LP de; Reis, PS; Sátiro, LN; Santos, CC dos; Rios, L","74725","2002","09","01","Brasil","Bahia","Casa Nova","-41.148333","-9.410278","-41.148333","-9.410278","408","408","ALCB029173","ALCB029173","Ca. 17 km sul do entrocamento para cidade velha de Casa Nova na rodovia Casa Nova-Remanso.",NA,NA,NA,"Arbusto ca. 2 m alt. Folíolos cartáceos. Frutos imaturos verdes-amarelados.; Caatinga sob dunas na margem do rio São Francisco.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-10-09 11:17:09-03","UFBA","ALCB","62250","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Roque, N; Passos Júnior, LA; Xavier, AB; Anjos, BA dos; Rigueira, D; et al.","10333","2003","04","27","Brasil","Bahia","Contendas do Sincorá","-41.162222","-13.918611","-41.162222","-13.918611",NA,NA,"ALCB027948","ALCB027948","Serra Geral, Fazenda Corcovado","2003","04",NA,"ca 3 m alt. freqüente. Folhas com folíolos membranáceos, discolores. Cálice verde, corola amarela, estames esverdeados.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-10-09 11:17:09-03","UFBA","ALCB","62400","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Roque, N; Guedes, ML; Passos Júnior, LA; Xavier, AB; et al.","718","2003","05","01","Brasil","Bahia","Palmeiras","-41.478056","-12.424167","-41.478056","-12.424167","757","757","ALCB027987","ALCB027987","Chapada Diamantina, ca 33 km de Seabra - Estrada para Morro do Camelo","2003","06",NA,"de ca 2m de alt. Folíolos membranáceos, discolores, pubescentes com a face abaxial mais clara. Inflorescência com flores de cálice verde -claro, pétalas amarelo-ouro.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-10-09 11:17:09-03","UFBA","ALCB","65559","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Roque, N; Watanabe, MTC; Mota, AC da; Passos Júnior, LA; Botelho, RB; Santos, TM; Anjos,","1007","2003","12","06","Brasil","Bahia","Rio de Contas","-41.9075","-13.518056","-41.9075","-13.518056","1239","1239","ALCB027988","ALCB027988","Chapada Diamantina, Rio de Contas. Est. para o Pico das Almas. 12 Km da bifurcação",NA,NA,NA,"ca 1,3 m alt. Folhas discolores. Cálice verde, corola e estames amarelos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-10-09 11:17:09-03","UFBA","ALCB","66794","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Rodarte, ATA","09","2003","05","11","Brasil","Bahia","Canudos","-39.133333","-9.9","-39.133333","-9.9",NA,NA,"ALCB028175","ALCB028175 ALCB028175_1","Nordeste","2004","09",NA,"de ca. 2m. Folíolos membranáceos, vilosos, discolores. Inflorescência terminal. Flores com pétalas amarelo-ouro.; arbustiva","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-10-09 11:17:09-03","UFBA","ALCB","67023","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Queiroz, LP de","Figueroa, LE; Neuracy; Luciana; Eriovaldo; Paulo Filho, D","85","2000","09","21","Brasil","Bahia","Alagoinhas","-38.4225","-12.185556","-38.4225","-12.185556","359","359","ALCB028076","ALCB028076","Campus II/UNEB.","2001","11",NA,"Arbusto. Caule cinza e verde. Folhas compostas, carnosas, pilosas, discolores, face abaxial verde-claro, adaxial verde-escuro. Flores grupadas, pétalas amarelas, sépalas verdes, estames amarelos.; Floresta Ombrófila secundária.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-10-09 11:17:09-03","UFBA","ALCB","68045","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Freire, L; Guedes, ML","46","2005","05","02","Brasil","Bahia","Esplanada","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"ALCB027946","ALCB027946","Litoral Norte, Fazenda Reunidas Limoeiro, mata ciliar do Rio Oitis, próximo à via de acesso","2005","05",NA,"folíolos cartáceos, discolores. Inflorescência com flores de cálice verde e pétalas amarelas.; vegetação próxima ao Rio Oitis","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-10-09 11:17:09-03","UFBA","ALCB","69422","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Roque, N","Guimarães, MDM","06","2005","08","05","Brasil","Bahia","Juazeiro","-9.283333","-40.266667","-9.283333","-40.266667",NA,NA,"ALCB027947","ALCB027947","Baixo Médio São Francisco, Maniçoba. Projeto Maniçoba de Fruticultura Irrigada - assentamento da CODEVASF, lotes de pequenos agricultores. Região do semi-árido. Lote 245","2005","09",NA,"1,60 m. Flores grandes, amarelas. Frutos verde. Visitada por Xylocopa.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-10-09 11:17:09-03","UFBA","ALCB","69837","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML","12","2005","05","27","Brasil","Bahia","Amargosa","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"ALCB027983","ALCB027983","Recôncavo Sul, entrada da porteira da Fazenda Acaju","2005","07",NA,"de ca 3m. Folíolos membranáceos, discolores com a face abaxial pubescente. Inflorescência com flores amarelas.; remanescente","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-10-09 11:17:09-03","UFBA","ALCB","69945","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Valadão, RM; Campos, G","122","2005","10","30","Brasil","Bahia","Amargosa","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"ALCB028003","ALCB028003","Recôncavo Sul","2006","04",NA,"Arbusto de ca 2,0m. Folhas com folíolos membranáceos, discolores.Frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-10-09 11:17:09-03","UFBA","ALCB","72673","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Roque, N; Alunos de Botânica III","1214","2005","06","18","Brasil","Bahia","Morro do Chapéu","-41.001389","-11.635833","-41.001389","-11.635833","767","767","ALCB028014","ALCB028014","Piemonte da Diamantina, Trilha cachoeira do Ferro Doido - Vila do Ventura","2005","06",NA,"ca. 1m alt. Sépalas verde-vináceas, corola amarela.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-10-09 11:17:09-03","UFBA","ALCB","75019","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Maliarenko, L","s/n","2004","03","09","Brasil","Bahia","Mucugê","-41.366667","-13","-41.366667","-13",NA,NA,"ALCB027950","ALCB027950","Chapada Diamantina, São Pedro","2007","01",NA,"Folhas com folíolos discolores, vilosos. Fruto escuro.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-10-09 11:17:09-03","UFBA","ALCB","78514","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","13426","2007","05","05","Brasil","Bahia","Feira da Mata","-44.2","-14.216667","-44.2","-14.216667",NA,NA,"ALCB027943","ALCB027943","Médio São Francisco, No caminho indo para o Rio Carinhanha no Trecho Feira da Mata","2007","05",NA,"de ca 1,80 m de altura. Folhas com folíolos discolores,vilosos. Flores com pétalas amarelo-ouro. Frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-10-09 11:17:09-03","UFBA","ALCB","78540","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Valadão, RM; Prates, ARS; Gomes, FS","13452","2007","05","28","Brasil","Bahia","Feira da Mata","-44.197778","-14.234722","-44.197778","-14.234722",NA,NA,"ALCB027944","ALCB027944","Médio São Francisco, Próximo á margem do Rio Carinhanha","2007","05",NA,"Folhas com folíolos com a face abaxial tomentosa. Frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-10-09 11:17:09-03","UFBA","ALCB","80320","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby",NA,"Melo, E; França, F; Gonçalves, JM; Rocha, D; Côrtes, A","4696","2007","04","14","Brasil","Bahia","Morro do Chapéu","-41.089167","-11.266944","-41.089167","-11.266944","720","720","ALCB027976","ALCB027976","Piemonte da Diamantina, faz, são joão dos Brejões. Rio salitre",NA,NA,NA,"de 2 a 2,5 m alt. folíolos discolores, sépalas verde-amareladas, pétalas amareladas. frutos imaturoa verdes.; na beira do rio","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-10-09 11:17:09-03","UFBA","ALCB","82637","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Nunes, AT","Nunes, AT; Oliveira Filho, NM de; Gomes, FS","64","2008","03","22","Brasil","Bahia","Salvador","-38.505556","-13.004722","-38.505556","-13.004722","680","680","ALCB028072","ALCB028072","Parque Zoobotânico, trilha do Pau Pombo.","2008",NA,NA,"Árvore. ca 6 m alt. Folhas levemente discolores. Flores amarelas, estames creme.; Remanescente de mata atlântica","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-10-09 11:17:09-03","UFBA","ALCB","83165","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Guedes, ML","Guedes, ML; Alunos de Botânica III","14572","2008","03","15","Brasil","Bahia","Morro do Chapéu","-41.2075","-11.591111","-41.2075","-11.591111",NA,NA,"ALCB029172","ALCB029172","Chapada Diamantina","2008","04",NA,"Arbusto: de ca 3 m de altura. Folhas com folíolos membranáceos, discolores com a face abaxial vilosa. Flores amarelo-ouro. Frutos jovens verdes. Frequente.; Campo rupestre.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-10-09 11:17:09-03","UFBA","ALCB","83295","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(Collad.) H.S.Irwin & Barneby","Nunes, AT","Nunes, AT; Lima, AJ","101","2008","04","19","Brasil","Bahia","Salvador","-38.5075","-13.005556","-38.5075","-13.005556","459","459","ALCB028071","ALCB028071 ALCB028071_1","Parque Zoobotânico, Trilha Principal.","2008","04",NA,"Árvore, ca. 8-9 m alt. Folíolos cartáceos, discolores, cálice verde, corola amarela, estames creme. Frutos imaturos verde-amarronzados.; Remanescente de Mata Atlântica","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
